wavelength,Back_TanXacf,Belly_TanXacf,Breast_TanXacf,Crissum_TanXacf,Crown_TanXacf,DorTail_TanXacf,Patch10_TanXacf,Patch11_TanXacf,Patch12_TanXacf,Rump_TanXacf,Throat_TanXacf,WingTip_TanXacf
805.60,22.0172,55.4354666667,24.5907333333,43.602,59.7774666667,21.389928,20.2848333333,40.7923333333,15.7629333333,25.3438,18.3758666667,24.2009333333
805.91,22.4513333333,55.8573333333,24.6778666667,44.0436,60.5021333333,21.7823463333,20.4689666667,41.4536,16.4254666667,25.7184666667,18.3417333333,24.5987333333
806.21,21.9610666667,56.1714,24.3642,44.3307333333,60.7096,21.8660781111,19.9129666667,41.4224333333,15.9838,25.2810333333,17.6238,24.3908333333
806.52,21.2491333333,55.3841333333,24.0614,43.5737333333,59.7728,21.3686704445,19.3687333333,40.8082666667,15.2972,24.5658333333,17.1075333333,23.8343333333
806.83,21.2724666667,55.0496,23.9762,43.4260666667,59.3572666666,21.6166646667,19.4335,40.4936,15.6395333333,24.6453,17.2366,24.0987666667
807.13,23.2037333333,56.8694,25.437,45.0049333333,60.5516666667,23.6092098889,20.8973,41.9244333333,17.3214,25.8258333333,18.8702,25.4503333333
807.44,23.4768,56.7101333333,25.5122666667,45.3319333333,59.8664666667,23.5718241111,21.2011666667,41.9653,17.304,25.9760333333,18.8456,25.7692333334
807.74,23.5866,56.8254666667,25.7412666667,45.5251333333,60.3512,23.6511214445,20.9252333333,42.2593666667,17.2038,25.9912333333,18.9666,25.9709666667
808.05,23.6419333333,56.236,25.5272666667,44.9577333333,59.6810666667,23.3875038889,20.6747,41.8582666666,16.921,25.6698333333,18.9014,25.3205666667
808.35,23.8320666667,56.1126666667,25.3181333333,44.8503333333,59.6284,22.9474728889,20.2958,41.7956333333,16.6494,25.5796333333,18.6721333333,25.1875
808.66,24.2886,55.8968666667,26.0549333333,45.0857333333,59.1478,23.4679721111,20.1854666666,41.7183,17.1615333333,26.0722666667,19.0653333333,25.3814
808.97,24.729,56.6735333333,26.7082666667,45.5764666667,59.4097333333,24.2466545555,20.4965333333,42.3716333333,17.5624666667,26.6978333333,19.4027333333,25.5799666667
809.27,24.549,56.3566666667,27.1612666667,45.8726,59.3034666667,24.1483378889,20.3204333333,41.9435,17.3528,26.388,19.5681333333,25.5695333333
809.58,25.4404,56.4128666667,27.9281333333,46.0114,59.5277333333,24.5923136667,21.043,42.1812666667,17.9423333333,27.0754,20.3664666667,26.0569666667
809.88,26.2836666667,56.6807333333,28.5674,46.4255333333,60.0781333333,25.0547558889,21.7977666667,42.7552,18.9504,27.7766666666,21.0496666667,26.8261666667
810.19,26.6666666667,57.243,28.7599333333,46.8928,60.6346,25.3102448889,21.8269666667,43.0782,19.0299333333,28.2166666667,20.8971333333,26.8818666667
810.49,25.0094,56.048,27.5142,45.4218666667,59.5875333333,23.4651475556,20.1575333333,41.3985666667,17.4352666667,26.8540666667,19.1151333333,25.6504666667
810.80,24.8064,56.2186666667,27.7904,45.0114666667,59.9621333333,23.8948921111,20.0607666667,41.3972666667,17.9272,26.9933333333,19.3471333333,25.7707
811.10,25.0038666667,55.7121333333,27.8300666667,44.9143333333,58.9635333333,24.0082831111,20.5892,41.2602,18.4265333333,27.3414333333,19.7316,25.5146
811.41,24.7726,55.9339333333,27.8766666667,45.0957333334,59.1131333333,23.7836542222,20.8344,41.3528666667,18.4892666667,27.6210666667,19.8120666667,25.9265
811.71,24.5958666667,56.6127333333,27.829,45.6505333333,59.6075333333,24.0434932222,21.1123333333,42.0247333334,18.6142666667,27.5635333333,20.1232666667,26.1739
812.02,23.9425333333,56.0418,27.2098666667,44.8197333333,59.6819333333,23.3435092222,20.5316666667,41.8162333333,18.0442,26.6899333333,19.4722666667,25.4326666667
812.32,23.6568666667,55.4542,26.9318666667,44.3978,59.5868,22.6766185556,20.1248333333,41.5401333333,17.8245333333,26.1052333333,19.4386666667,25.4932
812.63,22.5688666667,54.4602666666,25.4767333333,42.4586,58.1325333333,21.4098844445,19.1017,40.5399,16.7848666667,24.7636666667,18.4318,24.1922
812.93,22.0126,53.8285333333,25.0394,42.1306,57.2091333333,20.6711541111,18.4119666666,40.1374,16.4229333333,23.9269,17.9874666667,23.7421333333
813.24,21.4886,54.094,24.3283333333,42.2814,57.1602,20.1563526667,17.2937,39.7775666667,15.9142,23.4343666667,16.9984,22.8479333333
813.54,20.2605333333,53.4228666666,23.9154,41.2781333333,56.5567333333,19.3433787778,16.3858,39.3570333333,15.1811333333,22.4785666667,16.3694666667,21.8152666667
813.85,21.3883333333,54.197,24.8024,42.1872,57.3122,20.8926802222,17.9015,40.7425666667,16.6424,23.1636666667,17.6998,22.7281666667
814.15,22.2782,54.4444,24.5003333333,42.9097333333,57.7297333334,21.8332458889,18.8608,41.3588666667,17.1382,23.5332,18.4172,22.7815666667
814.46,23.4181333333,55.806,25.5999333333,44.3476,59.0948,22.9190217778,20.1089333333,42.1980333333,18.0281333333,24.594,19.9677333333,23.6809
814.76,24.4938666667,57.4898,26.2633333333,45.6707333333,60.7654,24.3781283333,20.7695,43.3703666667,18.5184666667,25.3085333333,20.7982666667,24.4403666667
815.07,24.3369333333,56.7594,25.9411333333,44.8690666667,59.9355333333,24.0539434444,20.3991,42.3176333333,17.9121333333,25.0584,20.7577333333,23.8733666667
815.37,24.2395333333,56.7718666667,25.9061333333,45.1214666667,59.5066,23.9027831111,19.8342,42.1117333333,17.2976666667,25.3034333333,21.0194666667,23.9442
815.68,24.4740666667,57.322,26.1002,45.5339333333,59.3770666667,24.1920268889,20.0566333333,42.2047,17.0469333333,26.1286666667,21.157,23.924
815.98,24.772,57.2414666667,26.2862,45.8264,59.1282,24.628582,20.5867333333,42.0253333333,17.7012,26.8926666667,21.5696666667,24.4987
816.29,23.7299333333,56.2936666667,25.1354,44.7507333333,57.9034,23.9638948889,19.8588,41.3231333333,16.8903333333,25.8893333333,20.7147333334,23.6709333333
816.59,23.7770666667,55.2597333333,25.2862,44.3004,57.482,24.1669933333,20.1252,41.3804,16.8675333334,25.9347333333,20.9176666667,23.9856
816.89,24.1093333333,55.5680666667,25.2569333333,44.6568666666,57.8252,24.436746,20.4611666667,41.5224,16.8578,26.0142666667,21.2448,24.0832666667
817.20,24.1189333333,55.7636666667,25.6386,44.9853333333,57.7973333333,24.2879178889,20.2863666667,41.5161333333,16.6446666667,26.4978,21.0866666667,24.4860666667
817.50,23.769,56.2744666667,25.9984666667,45.2941333333,58.1698666667,23.9835706667,19.9710666667,41.6558333333,16.4196666667,26.7865666667,20.8714,24.7240333333
817.81,22.4412,55.1962666667,24.7036666667,43.947,56.781,22.4717134445,18.3796666667,40.7746,14.9392666667,25.3498333333,19.0364,23.7152
818.11,22.0212666667,54.0939333333,24.6866,43.3574666667,56.0122,21.9055735556,17.9856666667,40.2330333333,14.5735333333,24.9468666667,18.5885333333,23.2648666667
818.41,22.1666666667,54.4533333333,24.7466666667,44.34,56.8266666667,22.0080444444,18.3633333333,40.8433333333,15.02,25.38,18.4933333333,23.5133333333
818.72,22.1963333333,55.3028,24.7812666667,44.7426666667,57.836,22.2269821111,18.8792333333,40.9880666667,15.0698,25.5943666667,18.2313333333,23.6217333333
819.02,21.5158666667,54.1062666667,23.8646666667,43.9916,57.023,21.2694987778,18.3241666667,40.1298666667,14.2391333333,24.6345333333,17.2464,22.7083333333
819.33,21.3454,53.9648,23.8550666667,43.844,57.5618666667,20.9921046667,18.0065666667,39.9505666666,13.91,24.1241666667,16.9247333333,22.3146666667
819.63,21.0957333333,54.0574666667,23.6206,43.6255333333,58.0690666667,20.5414022222,17.5959333333,39.4181666667,13.3478,24.1155333333,16.2973333333,22.0299333333
819.93,20.2959333333,53.4953333333,22.8288,42.6910666667,57.3171333333,19.738578,16.9949333333,38.0831666667,12.6524666667,23.3373666667,15.4082666667,21.3738333333
820.24,20.0810666667,53.0258666667,22.3787333333,42.1928666667,57.084,19.0196092222,16.5213333333,37.4995666667,12.2452666667,22.8602,14.8370666666,21.1168666667
820.54,19.3746,52.2700666667,21.6829333333,41.3787333333,56.6454,18.4100511111,15.6702333333,36.6098,11.5991333333,22.2530333333,14.1094,20.3867
820.85,18.8322666667,51.4996,21.1482,40.8332666667,56.0851333333,17.8298542222,15.1260333333,35.8866,11.158,21.6509,13.5586,19.7480666667
821.15,18.5164,51.33,20.806,40.6522666667,56.0711333333,17.5121011111,14.7485333333,35.5259333333,10.9301333333,21.3984333333,13.2785333333,19.4769666667
821.45,18.3137333333,51.1833333333,20.5683333333,40.4019333333,55.9412666667,17.2480511111,14.4447666667,35.3552333333,10.6898666667,21.1497666667,13.0154,19.2288666667
821.76,18.2168,50.7539333333,20.5274,39.9628666667,55.4564666667,17.1353288889,14.2190666667,35.0633333333,10.6744666667,20.8755666667,12.9345333333,19.0880666667
822.06,18.2795333333,50.8099333333,20.6394,40.0628,55.434,17.2202944445,14.3043333333,35.1953,10.8492,20.9630666667,13.0630666667,19.2340333333
822.36,18.3262,50.7613333333,20.7499333333,39.9955333333,55.4053333333,17.3028132222,14.3306333333,35.1657666667,10.9709333333,20.9918,13.1058,19.3188
822.67,18.3473333333,50.9383333333,20.7729333333,40.0086666667,55.4471333333,17.3040427778,14.3654666667,35.1889,10.9705333333,21.0326333333,13.0742666667,19.3764
822.97,18.3046666667,50.9466,20.7326,40.0262666667,55.4564666667,17.3301834444,14.2966666667,35.2169,10.9992666667,20.9810666667,13.1208,19.4337333333
823.27,18.1811333334,50.9388666667,20.6617333333,40.0739333333,55.4574666667,17.1818301111,14.0816666667,35.2449666667,10.8648666667,20.932,13.06,19.3655
823.58,18.0244666667,50.8751333333,20.6304666667,39.9619333333,55.2325333333,17.1487593333,13.9987666667,35.2159,10.8559333333,20.8862,13.0061333333,19.2607333333
823.88,18.1667333333,50.9958,20.7683333333,40.0852,55.3386,17.2268961111,14.1248,35.4569333333,11.0536,20.9387666667,13.1493333333,19.3593333333
824.18,18.3985333333,51.339,21.0324666667,40.2279333333,55.5221333333,17.4235424444,14.2351666667,35.7334333333,11.3056666667,21.1972333333,13.3480666667,19.6302333333
824.49,18.5740666666,51.5891333333,21.3851333333,40.3916,55.6629333333,17.6953656667,14.438,36.0331333333,11.5647333333,21.4484,13.5822666667,19.8029333333
824.79,18.5306,51.4772,21.5720666667,40.3914,55.4623333333,17.7025867778,14.5399,36.046,11.7768,21.5374666667,13.7246,19.8926666667
825.09,18.4909333333,51.9522,21.6198666667,40.7238,55.8960666667,17.7246147778,14.6036333333,36.2101,11.6224,21.7651333333,13.6188666667,19.9851
825.39,18.3550666667,51.6859333333,21.3724,40.3728,55.7557333333,17.3637255555,14.3197333333,35.9697333334,11.2626666667,21.4848333333,13.4257333333,19.6257333333
825.70,18.3633333333,52.1844666667,21.3562666667,40.625,56.2196666667,17.3200331111,14.0493333333,36.0711666667,11.0438666667,21.5258,13.521,19.6049
826.00,18.5281333333,52.351,21.5124,40.8807333333,56.4363333333,17.57296,13.9635,36.3725333333,11.0647333333,21.8151333333,13.5419333333,19.7770333333
826.30,18.6298666666,52.3232,21.5283333333,40.7524666667,56.3226666667,17.5854726667,13.9995333333,36.3108333333,11.0174666667,21.8987666667,13.4562,19.7379
826.61,19.1484666667,52.4756666667,22.0616,40.9661333333,56.5462666667,18.018711,14.5844,36.8429666667,11.4478,22.1892666667,13.8883333333,20.1101333333
826.91,19.8142666667,52.9088,22.8188,41.6658666667,57.2961333333,18.7806366667,15.4238333333,37.6117666667,12.1068,22.9264,14.6365333333,20.9466
827.21,19.8426666667,52.7903333333,22.7384,41.7208,57.0598,18.6968077778,15.5466,37.6412333333,12.0427333333,23.0573,14.7042666667,20.9360666666
827.51,19.9027333333,52.7957333333,22.7426,41.8466,57.2088666667,18.6750087778,15.5414,37.7918333333,11.8299333333,23.0827333333,14.7060666667,20.8883333333
827.82,20.1594,52.8710666667,22.9802666667,42.0587333333,57.2072,18.9993346667,15.9543666667,38.0349333333,12.0617333334,23.3880333333,14.9828,21.2216333333
828.12,20.6249333333,53.4186666667,23.2726,42.5455333333,57.5036666667,19.5702274445,16.4629333333,38.6023,12.3630666667,23.8563333333,15.3924,21.8073333333
828.42,21.2206,53.8306666667,23.7351333333,43.0184666667,57.6248,20.0718637778,17.1049666667,39.2296666667,13.0585333334,24.3974,16.0737333333,22.3718333333
828.72,22.1007333333,54.1997333333,24.7890666667,43.8482666667,58.0590666666,21.0133733333,18.1929333333,39.9759,14.01,25.4267333333,16.7914,23.2086666667
829.02,22.9102,54.6634666667,25.788,44.4298,58.4078666667,21.7699982222,19.4214333333,40.9008,14.8892666667,26.3261,17.4365333333,24.0648
829.33,22.6622,54.5111333333,25.7155333333,44.3600666667,58.0533333333,21.575325,19.6266666667,40.8133666667,15.0266,26.3265333333,17.5732666666,24.0044
829.63,23.1105333333,55.1164666666,26.4736,45.0521333333,58.5488,22.2356773333,20.3442,41.3942333333,15.6364,27.0529,18.4546666667,24.4007666667
829.93,23.5131333333,55.9945333333,26.8714,45.6597333333,59.0429333334,22.6796068889,20.8050333333,42.0553333333,16.0941333333,27.8007333334,18.9100666667,24.6777
830.23,23.1066666667,55.7572,26.2738666667,44.9745333333,58.2229333334,22.2628632222,20.0877333333,41.1394,15.334,27.4948,18.2834666667,24.0859
830.54,23.8490666667,56.5892666667,26.9182,45.5834666667,58.6588,23.3393013333,20.8383,41.483,15.8348666667,28.4203333333,18.9877333333,25.1031
830.84,23.2369333333,55.6130666667,26.0152666667,44.4665333333,57.461,22.7665504444,20.5218,40.3024,15.54,27.7235666667,18.6040666667,24.4532333333
831.14,23.9318666667,55.5867333333,26.0112,44.3396666667,57.5058,23.345239,20.8693,40.3744,16.1151333333,27.7699333333,19.0170666667,24.8945666667
831.44,23.4030666667,55.0183333333,25.1478,43.6219333333,57.3996666667,22.4760144445,20.0134,39.4095333333,15.5554,27.2737333333,18.2486666667,23.9072666667
831.74,22.7065333333,54.8247333333,24.7252,42.9892666667,57.2163333333,22.0321973333,19.2188666667,38.7815666667,14.767,26.5252333333,17.7948,23.4909
832.04,21.1182,53.6797333333,22.6740666667,41.4098666667,55.8978666667,20.2700864444,17.3047333333,37.3289666667,13.2420666667,24.5153333333,16.0680666666,22.3062666667
832.35,20.8193333333,53.1706,22.0764,41.2402,55.5556666667,20.236596,16.6583,36.9529333333,13.2717333333,24.2003666667,15.9874,22.1463333333
832.65,21.3364,53.2970666667,22.4708666667,41.8078666667,56.0216,20.7193223333,17.0759333333,37.3998,13.7373333333,24.4573666667,16.4517333333,22.8308
832.95,21.6058,53.4308666667,22.7868,42.2449333333,56.325,20.6215936667,17.4036,37.7819333333,14.0899333333,24.5510333333,16.6229333333,23.3697666667
833.25,21.5784666667,53.6027333333,22.818,42.3118666667,56.6806666667,20.6108301111,17.4814,37.5116,14.0714666667,24.4313333333,16.4067333333,23.5469333333
833.55,21.6094666667,53.2629333333,22.8716666667,42.1680666667,56.3323333333,20.71087,17.7968666667,37.4803333333,14.5515333334,24.2238,16.6974666667,23.5026666667
833.85,21.3230666667,53.1993333333,22.7454,41.872,56.3857333333,20.1981616667,17.5269666667,37.2828,14.345,23.7850666667,16.5066666667,23.4112666667
834.16,22.0574666667,54.0592,23.7542666667,42.6632666667,57.3152666667,20.9317173334,18.1766,38.2407666667,15.0688,24.5146666667,16.9888,24.2418
834.46,21.5886666667,53.6544666667,23.6068,42.4477333333,57.2352,20.48781,17.6845,38.1076333333,14.6571333333,24.1167333333,16.4758666667,23.9888
834.76,21.9452,54.0450666667,23.9655333333,42.7409333333,57.4580666667,20.9166102222,18.0193666667,38.2979,15.0840666667,24.3414333333,16.8525333333,24.5356666667
835.06,22.4781333333,54.1885333333,24.4047333333,43.1999333333,57.8851333333,21.1465336667,18.3197333333,38.7540666666,15.6092,24.8643666667,17.0712666667,24.8368666667
835.36,23.4156,55.0846666667,25.7572,44.4124,58.5051333333,22.5497244444,19.4316333333,39.7459666667,16.6909333333,26.1465333333,18.4712,25.5611
835.66,23.3855333333,55.0417333333,25.7158,44.3836,58.4483333333,22.2574931111,19.7465666667,39.5794666667,16.4159333333,26.0814666667,18.3908666667,25.4544333333
835.96,23.8347333333,55.4872,25.9545333333,44.5924666667,58.6153333333,22.6590576667,20.2023333333,39.9343666667,16.6382666667,26.6522,18.7806,25.7805
836.26,23.6656,55.1723333333,25.5730666667,44.2808666667,57.956,22.6321138889,20.1771,39.5089,16.4522666667,26.589,18.3162666667,25.4085
836.57,23.6021333333,54.5228666667,25.6049333334,44.0053333333,57.0094,22.7315595556,20.4839333333,39.0928666667,16.8547333333,26.6699333333,18.5416666667,25.4569333333
836.87,23.687,55.2822,25.9142,44.793,57.5395333333,22.9287765555,20.5641666667,39.4733333333,16.4785333333,27.167,18.5551333333,25.7786333333
837.17,24.5935333333,56.0244,26.5772666667,45.7072666667,58.1706,23.9722067778,21.7358,40.4105333333,17.4796,28.1017333333,19.244,26.6097333333
837.47,24.6878666667,56.7282666667,26.4644,46.6138,58.1882,24.0229952222,22.1152666667,40.6465,17.5638,28.5443666667,19.9999333333,26.8644666667
837.77,26.3216666667,58.6572666667,28.0093333333,47.9533333333,59.3846666667,25.203764,23.7764,41.5850666667,18.8718666667,30.3684,21.3147333333,27.9206666667
838.07,27.1637333333,59.0642,28.8792,48.8206,59.6394666667,25.6644526667,24.4152333333,42.5047666667,18.9862666667,31.5984666667,21.9882,28.0262333333
838.37,26.3328,57.8202666667,28.1492,47.4325333333,58.5862666667,25.5174994445,24.2268,41.6741333333,18.3996,31.0603666667,21.5120666667,27.5601
838.67,25.4355333333,56.5066666667,27.0369333333,45.5656,58.1581333333,23.8961904444,23.3083,40.5605,17.7076,30.1101,19.9499333333,27.0572
838.97,24.9651333333,56.4378666667,27.1044,44.9950666667,57.4926666667,24.0389398889,23.2239666667,40.3233666667,18.4278666667,29.816,19.5224,27.1245
839.27,23.4313333333,54.6569333333,26.1764,43.2646666667,55.6176666667,22.7432768889,21.8627666667,38.8431666667,17.2844,27.8479333333,18.0489333333,25.6568666667
839.57,23.6293333333,54.5269333333,26.6861333333,43.6294,55.6234666667,22.8886796667,21.9552666667,39.0490333333,17.05,27.8505,18.6414666667,26.1911333333
839.87,23.562,54.5791333333,26.4914666667,43.8540666667,55.8637333333,22.6388356667,21.5182666667,39.4064,16.3212,28.0146666667,18.9197333333,26.0291666667
840.17,25.0484,55.7654666667,27.7809333333,45.2132,57.3644666667,24.0795306667,22.5533333333,40.5668,17.9264,29.4865,20.3488666667,27.4565333333
840.47,23.2003333334,53.7863333333,26.1446666667,43.8601333334,56.1004666667,22.2375721111,20.4332,38.7444,16.199,28.0304666667,18.7100666667,25.2141333333
840.77,22.1401333333,52.4752666667,25.6608,43.0277333333,54.9606666667,21.9316195555,19.8767,37.8402666667,15.8086666667,27.3225333334,17.9388,24.6943666667
841.07,20.8309333333,51.5616666667,24.6347333333,42.7326666667,54.1742,21.7721722222,19.4945,37.5325,15.2952666667,27.0870333333,17.8078666667,24.5444666667
841.37,21.2837333333,52.9606666667,25.3312666667,43.7268666667,55.4244,23.0987992222,20.1500333333,38.9959666667,16.5734666667,27.7846,18.3748666666,26.0507333333
841.67,21.8182,54.7026,26.2626666667,45.6455333333,56.9248666667,23.7867193333,20.8248,40.6622,16.7902,28.2546666666,18.7878666667,26.9022666667
841.97,22.4749333333,55.9620666667,26.4417333333,47.4362666667,57.3712,24.2624798889,21.3617,41.8293666667,17.0989333333,29.0882666667,19.8462,27.5784
842.27,23.9776666666,57.3984666667,28.1176,49.2432666666,59.3244666667,25.4925074444,23.0080333333,43.8462,18.474,30.613,21.8136,28.6491333333
842.57,25.9333333333,59.4,30.1333333333,51.6133333333,61.7466666667,27.3126222222,25.2066666667,46.3,20.48,32.5866666667,24.2133333334,30.4733333333
842.87,27.9105333333,60.5312,32.341,53.0397333333,63.7038,29.7746893333,27.3516333333,49.0426666667,23.2843333334,34.3536666667,26.0936666667,31.74
