wavelength,Back_SicRaim,Belly_SicRaim,Breast_SicRaim,Crissum_SicRaim,Crown_SicRaim,DorTail_SicRaim,Patch10_SicRaim,Rump_SicRaim,Throat_SicRaim,WingTip_SicRaim
607.25,22.2376666667,48.9793333333,31.1993333333,50.7293333333,16.9866666667,17.565,17.0976666667,18.0853333333,39.2453333333,18.284
607.58,22.3003333333,48.9213333333,31.1266666667,50.65,17.001,17.5763333333,17.096,18.1053333333,39.171,18.2655
607.92,22.2873333333,48.8693333333,31.171,50.6116666667,16.975,17.5913333333,17.0863333333,18.0666666667,39.146,18.2205
608.25,22.2543333333,48.7086666667,31.093,50.422,16.914,17.5373333333,17.0406666667,17.981,39.0443333333,18.1605
608.59,22.167,48.5043333333,31.1356666667,50.2423333333,16.827,17.4936666667,16.957,17.91,38.878,18.108
608.92,22.1573333333,48.445,31.0396666667,50.1273333333,16.8823333333,17.5923333333,16.9906666667,17.9873333333,38.7936666667,18.019
609.26,22.0856666667,48.306,30.9016666667,49.998,16.826,17.6076666667,16.8863333333,17.917,38.7163333333,17.951
609.59,22.0546666667,48.1853333333,30.9056666667,49.818,16.8373333333,17.6193333333,16.8286666667,17.887,38.5726666667,17.8825
609.93,21.9823333333,47.9563333333,30.7633333333,49.657,16.7863333333,17.6486666667,16.7526666667,17.8566666667,38.4646666667,17.811
610.26,21.9386666667,47.883,30.628,49.4833333333,16.6653333333,17.6516666667,16.5956666667,17.7413333333,38.2236666667,17.7305
610.60,21.812,47.5413333333,30.391,49.2296666667,16.544,17.569,16.3953333333,17.5873333333,38.032,17.586
610.93,21.7173333333,47.356,30.3953333333,48.9076666667,16.4576666667,17.6106666667,16.314,17.5316666667,37.9296666667,17.6115
611.27,21.6953333333,47.2626666667,30.3796666667,48.7486666667,16.41,17.6593333333,16.251,17.564,37.9036666667,17.571
611.60,21.6803333333,47.1486666667,30.3403333333,48.6643333333,16.3083333333,17.6536666667,16.1693333333,17.5366666667,37.7793333333,17.56
611.93,21.8493333333,47.17,30.4873333333,48.777,16.3886666667,17.8646666667,16.253,17.719,37.916,17.7765
612.27,21.8266666667,47.19,30.3366666667,48.786,16.3943333333,17.9093333333,16.1556666667,17.6783333333,37.8943333333,17.6565
612.60,21.833,47.2156666667,30.461,48.8196666667,16.515,17.9136666667,16.2003333333,17.727,38.0096666667,17.8095
612.94,21.9313333333,47.4153333333,30.6173333333,48.9876666667,16.568,17.879,16.2743333333,17.7283333333,38.074,17.844
613.27,22.0566666667,47.5956666667,30.7833333333,49.1236666667,16.667,18.051,16.358,17.877,38.229,17.9135
613.61,22.073,47.7796666667,30.8736666667,49.215,16.5623333333,18.0226666667,16.2953333333,17.7873333333,38.362,17.924
613.94,22.007,47.71,30.953,49.3126666667,16.5933333333,17.9916666667,16.3273333333,17.8013333333,38.4923333333,17.88
614.28,22.0936666667,48.0326666667,31.118,49.476,16.594,18.043,16.4423333333,17.859,38.5893333333,17.9865
614.61,22.1903333333,48.2293333333,31.264,49.7556666667,16.6846666667,18.0843333333,16.51,17.9183333333,38.715,17.955
614.94,22.1743333333,48.345,31.3976666667,49.9846666667,16.767,18.123,16.5873333333,17.937,38.856,18.039
615.28,22.1276666667,48.5856666667,31.5043333333,50.0786666667,16.918,18.1703333333,16.7176666667,18.0376666667,39.0643333333,18.1135
615.61,22.045,48.8973333333,31.5133333333,50.1676666667,16.9243333333,18.0766666667,16.738,17.9556666667,39.1403333333,18.022
615.95,22.088,48.9853333333,31.678,50.34,16.9696666667,17.9656666667,16.8603333333,17.9596666667,39.173,18.1845
616.28,22.0706666667,49.0343333333,31.7576666667,50.5133333333,16.9163333333,17.8986666667,16.888,17.9803333333,39.1593333333,18.0435
616.61,22.083,49.166,31.782,50.636,16.9476666667,17.8556666667,16.9663333333,17.9996666667,39.2883333333,18.1475
616.95,21.983,49.212,31.811,50.769,16.9956666667,17.785,17.055,17.9703333333,39.3023333333,18.214
617.28,21.8806666667,49.3413333333,31.8333333333,50.7843333333,17.0426666667,17.7813333333,17.0896666667,17.9726666667,39.1933333333,18.268
617.62,21.991,49.4203333333,31.9543333333,50.784,17.0546666667,17.7896666667,17.168,18.038,39.2966666667,18.357
617.95,21.89,49.4166666667,31.9153333333,50.6963333333,17.125,17.7206666667,17.1876666667,18.0313333333,39.2746666667,18.337
618.28,21.7083333333,49.2993333333,31.8256666667,50.6376666667,17.0846666667,17.593,17.1756666667,17.917,39.201,18.2485
618.62,21.6953333333,49.1986666667,31.8216666667,50.5783333333,16.9433333333,17.5623333333,17.0846666667,17.8703333333,39.1383333333,18.141
618.95,21.742,49.014,31.701,50.5836666667,16.8823333333,17.587,17.0173333333,17.7786666667,39.1023333333,18.1185
619.28,21.7603333333,48.9216666667,31.6033333333,50.5916666667,16.9306666667,17.5866666667,17.041,17.8203333333,39.0376666667,18.0275
619.62,21.764,48.7833333333,31.5773333333,50.4036666667,16.96,17.6786666667,17.0133333333,17.868,38.9916666667,17.9545
619.95,21.7973333333,48.9036666667,31.5393333333,50.3306666667,16.8933333333,17.7913333333,17.0353333333,17.8073333333,39.0633333333,18.1395
620.28,21.8506666667,48.8223333333,31.5363333333,50.2793333333,16.94,17.9206666667,17.013,17.908,39.0986666667,18.138
620.62,21.8156666667,48.655,31.4963333333,50.199,16.745,17.8906666667,16.872,17.9003333333,39.0443333333,18.0835
620.95,22.0613333333,48.7183333333,31.53,50.394,16.862,17.903,16.926,18.022,39.1953333333,18.028
621.28,22.249,48.8653333333,31.7336666667,50.6323333333,16.903,18.046,16.9866666667,18.11,39.2973333333,18.099
621.62,22.439,48.9906666667,31.8266666667,50.9213333333,16.9963333333,18.1703333333,17.087,18.2513333333,39.445,18.185
621.95,22.6416666667,49.185,31.832,50.909,17.1,18.294,17.152,18.4136666667,39.567,18.3815
622.28,22.6416666667,49.4683333333,31.8483333333,51.0546666667,17.1686666667,18.306,17.2726666667,18.4883333333,39.7483333333,18.451
622.62,22.6663333333,49.4266666667,31.8553333333,51.1323333333,17.2856666667,18.28,17.393,18.5333333333,39.6823333333,18.442
622.95,22.596,49.3456666667,31.8816666667,51.082,17.1916666667,18.2156666667,17.2403333333,18.384,39.6253333333,18.507
623.28,22.6726666667,49.5363333333,31.81,51.2346666667,17.0683333333,18.2613333333,17.1656666667,18.3553333333,39.7413333333,18.514
623.62,22.7493333333,49.5986666667,31.639,51.29,17.042,18.1723333333,17.0613333333,18.3013333333,39.6496666667,18.3205
623.95,22.7373333333,49.5586666667,31.6606666667,51.3843333333,17.022,18.1176666667,17.1303333333,18.3853333333,39.6986666667,18.3555
624.28,22.7383333333,49.6733333333,31.6093333333,51.357,17.075,18.0833333333,17.1663333333,18.2843333333,39.606,18.314
624.62,22.6986666667,49.712,31.7493333333,51.2986666667,17.0536666667,18.1476666667,17.152,18.2643333333,39.6596666667,18.346
624.95,22.5813333333,49.727,31.7223333333,51.241,17.181,18.1013333333,17.196,18.3036666667,39.732,18.418
625.28,22.4093333333,49.5946666667,31.6903333333,51.194,17.0153333333,18.0823333333,17.0773333333,18.2186666667,39.6996666667,18.2745
625.61,22.314,49.4686666667,31.7226666667,51.2883333333,16.9483333333,18.0653333333,16.9746666667,18.1873333333,39.654,18.244
625.95,22.3363333333,49.42,31.6663333333,51.261,16.953,18.0616666667,16.899,18.096,39.5456666667,18.21
626.28,22.3393333333,49.3606666667,31.6443333333,51.224,17.0276666667,18.11,16.8956666667,18.093,39.5246666667,18.1645
626.61,22.3546666667,49.3903333333,31.6563333333,51.2146666667,17.0986666667,18.137,16.9793333333,18.1563333333,39.575,18.1795
626.94,22.3333333333,49.3203333333,31.7093333333,51.2756666667,17.117,18.0776666667,16.998,18.0973333333,39.572,18.215
627.28,22.2746666667,49.3773333333,31.788,51.289,17.2093333333,18.1763333333,17.0686666667,18.187,39.63,18.3275
627.61,22.2396666667,49.4196666667,31.7253333333,51.213,17.142,18.1696666667,16.9983333333,18.098,39.4863333333,18.24
627.94,22.3186666667,49.4533333333,31.795,51.2986666667,17.2186666667,18.194,17.0293333333,18.1803333333,39.724,18.1775
628.27,22.3323333333,49.4333333333,31.72,51.286,17.239,18.212,17.0923333333,18.2063333333,39.6983333333,18.185
628.61,22.292,49.314,31.5916666667,51.2133333333,17.1353333333,18.3126666667,17.058,18.2296666667,39.5413333333,18.251
628.94,22.409,49.3913333333,31.5633333333,51.2163333333,17.2026666667,18.3646666667,17.071,18.2803333333,39.5593333333,18.406
629.27,22.422,49.5703333333,31.622,51.1686666667,17.2006666667,18.3693333333,17.1023333333,18.2443333333,39.539,18.371
629.60,22.5193333333,49.5973333333,31.5813333333,51.2266666667,17.2976666667,18.429,17.2306666667,18.3346666667,39.598,18.479
629.94,22.531,50.0123333333,31.766,51.48,17.31,18.4983333333,17.2323333333,18.3923333333,39.7696666667,18.568
630.27,22.5996666667,49.9316666667,31.9223333333,51.5356666667,17.2706666667,18.6053333333,17.277,18.418,39.7113333333,18.6305
630.60,22.6973333333,50.1706666667,32.1303333333,51.6596666667,17.471,18.8213333333,17.474,18.587,39.8043333333,18.7525
630.93,22.714,49.899,31.959,51.5893333333,17.4806666667,18.6923333333,17.4806666667,18.5066666667,39.7256666667,18.6745
631.26,22.8256666667,49.8666666667,32.0516666667,51.6183333333,17.8443333333,18.814,17.703,18.623,39.9243333333,18.7925
631.60,22.8776666667,49.972,32.1783333333,51.746,17.7403333333,18.896,17.6843333333,18.6943333333,39.92,19.005
631.93,22.8686666667,49.9603333333,32.171,51.845,17.706,18.868,17.6326666667,18.6716666667,40.005,19.0495
632.26,22.9996666667,50.035,32.242,51.9693333333,17.645,18.763,17.5413333333,18.606,40.0596666667,19.014
632.59,22.9033333333,50.109,32.2163333333,51.9433333333,17.7046666667,18.6266666667,17.6243333333,18.533,40.0476666667,18.83
632.92,22.8613333333,49.8596666667,32.0836666667,51.8343333333,17.542,18.5173333333,17.5753333333,18.5243333333,39.989,18.75
633.26,22.8346666667,50.0096666667,32.321,51.9676666667,17.4546666667,18.4903333333,17.545,18.4466666667,39.9906666667,18.755
633.59,22.898,49.8343333333,32.2326666667,51.7916666667,17.428,18.3346666667,17.5516666667,18.4116666667,39.8976666667,18.7695
633.92,23.0533333333,50.149,32.3106666667,51.9623333333,17.6403333333,18.3843333333,17.7073333333,18.465,40.02,18.808
634.25,23.071,50.0236666667,32.1943333333,51.9723333333,17.6816666667,18.374,17.749,18.508,40.0736666667,18.8105
634.58,23.0406666667,50.213,32.4046666667,52.0266666667,17.623,18.44,17.643,18.5753333333,40.177,18.7525
634.91,23.0626666667,50.4533333333,32.5123333333,52.208,17.403,18.4626666667,17.563,18.5783333333,40.125,18.795
635.25,23.082,50.4333333333,32.4363333333,52.1693333333,17.4606666667,18.4336666667,17.5946666667,18.499,40.0643333333,18.848
635.58,23.072,50.4816666667,32.4366666667,52.1776666667,17.541,18.4413333333,17.6243333333,18.5283333333,40.0843333333,18.85
635.91,22.9826666667,50.5546666667,32.4746666667,52.2223333333,17.791,18.5303333333,17.7946666667,18.5826666667,40.2703333333,18.7995
636.24,23.1363333333,50.5636666667,32.5166666667,52.265,17.822,18.6493333333,17.858,18.6603333333,40.2063333333,18.9705
636.57,23.1596666667,50.6966666667,32.6366666667,52.37,17.9916666667,18.6993333333,17.9733333333,18.605,40.255,18.9295
636.90,23.0486666667,50.426,32.3126666667,52.203,17.9373333333,18.6273333333,17.8893333333,18.6346666667,40.0933333333,18.897
637.23,23.0683333333,50.611,32.4923333333,52.4353333333,17.8983333333,18.7023333333,17.906,18.706,40.2153333333,18.919
637.56,23.0026666667,50.4373333333,32.2726666667,52.2973333333,17.752,18.646,17.7633333333,18.6536666667,40.3266666667,18.9455
637.90,22.915,50.2586666667,32.1833333333,52.061,17.5926666667,18.4516666667,17.589,18.609,40.2583333333,18.923
638.23,23.0736666667,50.1746666667,32.1046666667,52.1536666667,17.549,18.6106666667,17.7203333333,18.587,40.281,19.0225
638.56,23.0183333333,50.0173333333,32.1313333333,51.9116666667,17.6863333333,18.586,17.773,18.5943333333,40.2646666667,18.897
638.89,23.1316666667,50.1013333333,32.282,51.957,17.7636666667,18.7273333333,17.8473333333,18.7313333333,40.3856666667,18.8505
639.22,23.1933333333,50.259,32.3346666667,51.9803333333,17.6733333333,18.772,17.8793333333,18.7763333333,40.297,18.9075
639.55,23.2886666667,50.129,32.361,51.8736666667,17.486,18.8386666667,17.8293333333,18.7566666667,40.158,18.8795
639.88,23.3653333333,50.3126666667,32.6123333333,51.903,17.58,18.9793333333,17.874,18.847,40.3733333333,18.9775
640.21,23.5103333333,50.3413333333,32.6173333333,51.8236666667,17.6613333333,19.1306666667,17.8833333333,18.9756666667,40.5143333333,19.03
640.54,23.7446666667,50.5126666667,32.8966666667,51.9763333333,17.7776666667,19.3256666667,17.9603333333,19.05,40.7716666667,19.0455
640.87,23.748,50.2796666667,32.851,51.7273333333,17.664,19.3756666667,17.8556666667,19.0553333333,40.6813333333,19.0275
641.20,23.762,50.2053333333,32.9363333333,51.72,17.6096666667,19.311,17.7866666667,19.1683333333,40.5473333333,19.123
641.53,23.713,50.2663333333,33.1366666667,51.815,17.6396666667,19.328,17.8313333333,19.136,40.4406666667,19.0445
641.87,23.688,50.5016666667,33.3683333333,51.893,17.7496666667,19.3213333333,17.8686666667,19.374,40.5573333333,19.242
642.20,23.7696666667,50.469,33.298,52.1363333333,17.6293333333,19.372,17.816,19.3456666667,40.5536666667,19.408
642.53,23.6386666667,50.4616666667,33.1406666667,52.073,17.4873333333,19.2463333333,17.797,19.2953333333,40.5066666667,19.5085
642.86,23.676,50.343,33.1166666667,51.872,17.519,19.134,17.5913333333,19.0933333333,40.5773333333,19.4315
643.19,23.5616666667,50.306,33.1023333333,51.843,17.5896666667,18.9766666667,17.6076666667,18.9906666667,40.5386666667,19.3985
643.52,23.597,50.105,33.119,52.0393333333,17.4833333333,18.957,17.5746666667,18.8753333333,40.5786666667,19.2925
643.85,23.69,50.232,33.2826666667,52.312,17.5736666667,18.9096666667,17.6746666667,18.942,40.575,19.39
644.18,23.6193333333,50.2536666667,33.3886666667,52.1206666667,17.5103333333,18.6906666667,17.6116666667,18.8706666667,40.544,19.343
644.51,23.648,50.431,33.2823333333,52.125,17.5416666667,18.7453333333,17.602,18.7823333333,40.537,19.3405
644.84,23.6216666667,50.6173333333,33.463,52.2826666667,17.5943333333,18.8476666667,17.6826666667,18.8056666667,40.7386666667,19.307
645.17,23.687,50.4946666667,33.208,52.1203333333,17.3703333333,18.731,17.5143333333,18.759,40.625,19.1025
645.50,23.7286666667,50.418,33.175,52.1523333333,17.341,18.6236666667,17.485,18.6053333333,40.6086666667,18.905
645.83,23.8596666667,50.5846666667,33.487,52.2343333333,17.433,18.645,17.5496666667,18.7426666667,40.7753333333,18.999
646.16,23.978,50.9076666667,33.5006666667,52.332,17.7693333333,18.817,17.6673333333,18.719,40.757,19.024
646.49,23.8446666667,50.8196666667,33.4073333333,52.4546666667,17.7883333333,18.982,17.8206666667,18.8983333333,40.6343333333,19.054
646.82,23.9413333333,51.153,33.571,52.6203333333,17.852,19.1243333333,17.857,19.0683333333,40.8056666667,19.294
647.15,23.896,51.2933333333,33.477,52.5336666667,17.8536666667,19.0376666667,17.8023333333,19.186,40.6576666667,19.3465
647.48,23.7336666667,51.0656666667,33.208,52.523,17.8063333333,19.0503333333,17.7366666667,19.129,40.533,19.3425
647.81,23.71,51.1846666667,33.1713333333,52.6766666667,17.9666666667,19.1856666667,17.874,19.2553333333,40.4766666667,19.3575
648.14,23.7713333333,50.99,33.361,52.5036666667,18.081,19.2396666667,18.035,19.3596666667,40.528,19.424
648.47,23.6776666667,51.0523333333,33.3976666667,52.3953333333,18.176,19.2926666667,18.1943333333,19.2743333333,40.3906666667,19.4335
648.80,23.7373333333,51.1916666667,33.4113333333,52.498,18.401,19.477,18.378,19.307,40.51,19.7215
649.13,23.654,51.329,33.356,52.384,18.3123333333,19.629,18.3626666667,19.377,40.5066666667,19.792
649.46,23.4363333333,51.2506666667,33.0453333333,52.1956666667,18.3373333333,19.6066666667,18.3053333333,19.3053333333,40.45,19.734
649.79,23.4636666667,50.8603333333,33.215,52.126,18.146,19.5483333333,18.2053333333,19.3073333333,40.408,19.721
650.11,23.441,50.7433333333,33.342,52.03,18.2846666667,19.422,18.28,19.295,40.407,19.9025
650.44,23.4946666667,50.7676666667,33.2386666667,52.0806666667,18.2866666667,19.4873333333,18.377,19.2843333333,40.3466666667,19.747
650.77,23.4333333333,50.631,32.9986666667,51.8846666667,18.212,19.3746666667,18.257,19.0806666667,40.369,19.567
651.10,23.4716666667,50.859,33.1336666667,51.951,18.1326666667,19.4336666667,18.2006666667,19.0256666667,40.4576666667,19.6395
651.43,23.5446666667,50.943,33.1696666667,51.9883333333,18.173,19.482,18.264,19.091,40.5816666667,19.7685
651.76,23.6463333333,51.171,33.15,52.415,18.2586666667,19.5296666667,18.327,19.0863333333,40.7016666667,19.82
652.09,23.9156666667,51.2553333333,33.0716666667,52.595,18.2566666667,19.5926666667,18.3393333333,19.12,40.6946666667,19.916
652.42,23.932,51.419,33.2733333333,52.6686666667,18.345,19.673,18.3356666667,19.1503333333,40.7763333333,19.9695
652.75,24.0366666667,51.3946666667,33.441,52.8826666667,18.5886666667,19.7033333333,18.4766666667,19.195,40.7923333333,20.1795
653.08,24.0246666667,51.2143333333,33.3476666667,52.762,18.378,19.6073333333,18.383,19.058,40.6633333333,20.055
653.41,23.879,51.114,33.2386666667,52.615,18.446,19.6263333333,18.3943333333,19.187,40.5456666667,19.9165
653.74,24.1396666667,51.444,33.4143333333,52.838,18.44,19.9003333333,18.5496666667,19.2133333333,40.8086666667,19.963
654.06,24.2173333333,51.4156666667,33.541,52.829,18.4443333333,19.872,18.531,19.269,40.8046666667,20.0335
654.39,24.2936666667,51.5726666667,33.6826666667,53.015,18.6136666667,20.0116666667,18.696,19.3756666667,40.7996666667,20.2225
654.72,24.272,51.5826666667,33.7436666667,52.965,18.7523333333,20.12,18.894,19.4413333333,41.0023333333,20.1935
655.05,24.2296666667,51.546,33.8636666667,52.999,18.7033333333,20.21,18.934,19.469,40.9796666667,20.1045
655.38,24.1876666667,51.6686666667,33.9486666667,53.0323333333,18.5913333333,20.3583333333,18.9456666667,19.507,41.0366666667,20.2745
655.71,24.2953333333,51.8616666667,34.124,53.075,18.779,20.4933333333,19.1523333333,19.7856666667,41.3596666667,20.454
656.04,24.4373333333,51.9176666667,34.4223333333,53.3373333333,18.8956666667,20.7233333333,19.4156666667,20.038,41.5826666667,20.7085
656.37,24.3956666667,51.788,34.2236666667,53.1376666667,18.8663333333,20.5563333333,19.3163333333,19.91,41.347,20.4725
656.69,24.3716666667,51.9166666667,34.4363333333,53.2033333333,19.0166666667,20.6196666667,19.375,19.997,41.4273333333,20.421
657.02,24.4366666667,52.064,34.358,53.3703333333,19.0163333333,20.5863333333,19.4136666667,19.8706666667,41.5926666667,20.485
657.35,24.336,51.966,34.3266666667,53.3013333333,19.0016666667,20.5023333333,19.361,19.9273333333,41.4856666667,20.3315
657.68,24.377,52.0796666667,34.4553333333,53.3846666667,19.0953333333,20.5403333333,19.3966666667,20.0206666667,41.7006666667,20.4205
658.01,24.322,51.8866666667,34.495,53.234,18.917,20.528,19.2056666667,20.028,41.5606666667,20.3395
658.34,24.3773333333,51.8963333333,34.4936666667,53.3383333333,18.8946666667,20.444,19.197,20.0423333333,41.556,20.322
658.66,24.537,51.7733333333,34.42,53.2816666667,18.862,20.4183333333,19.109,20.0656666667,41.55,20.4005
658.99,24.4943333333,51.6623333333,34.2683333333,53.1766666667,18.9,20.235,19.0603333333,20.0793333333,41.365,20.331
