wavelength,Back_VolJacf,Belly_VolJacf,Breast_VolJacf,Crissum_VolJacf,Crown_VolJacf,DorTail_VolJacf,Patch10_VolJacf,Rump_VolJacf,Throat_VolJacf,WingTip_VolJacf
626.61,12.0776666667,43.0597333333,26.7321333333,19.6659333333,12.1077333333,9.16980000001,35.4664,12.9942,26.9667333333,14.9518
626.94,12.1007333333,43.0722666667,26.7526,19.6587333333,12.0940666667,9.16519999999,35.4331333333,12.9887333333,27.0067666667,14.8962666667
627.28,12.1155333333,43.0530666667,26.7108,19.6354,12.1231333333,9.19200000001,35.4048666667,12.9934666667,27.0201333333,14.8975333333
627.61,12.0924,42.963,26.6670666667,19.5936666667,12.0805333333,9.17526666666,35.3504,12.9777333333,26.9597333333,14.8381333333
627.94,12.1368,42.9694666667,26.6878,19.6055333333,12.0822,9.15913333334,35.3280666667,12.9841333333,26.9644,14.8559333334
628.27,12.1222,42.925,26.6113333333,19.5173333333,12.0321333333,9.12193333334,35.2850666667,12.9367333333,26.9304,14.8176666667
628.61,12.1535333333,43.0213333333,26.7184666667,19.6050666667,12.0986,9.16146666667,35.3917333333,12.9972,27.0256,14.8592
628.94,12.1297333333,43.0581333333,26.6874,19.5827333333,12.1011333333,9.17513333333,35.3254666667,12.9810666667,27.0234333333,14.8441333333
629.27,12.0676666667,43.0436,26.6377333333,19.4869333333,12.0478,9.1016,35.3032,12.9188,26.9836,14.7999333333
629.60,12.0575333333,43.1216,26.6273333333,19.4979333333,12.0536,9.09386666667,35.3652,12.9146,27.0435333333,14.8392666667
629.94,12.0550666667,43.2769333333,26.7252666667,19.6156,12.0848666667,9.13053333333,35.5104,12.9381333333,27.1050333333,14.9054666667
630.27,12.1364,43.4536666667,26.8876666667,19.7130666667,12.1552666667,9.18973333333,35.6718,13.0128,27.2124333333,14.9829333333
630.60,12.1551333333,43.4574,26.9176666667,19.7090666667,12.1832,9.23193333334,35.6912,13.0651333333,27.2299333333,15.0067333333
630.93,12.2139333333,43.5255333333,26.9771333333,19.8153333333,12.2867333333,9.35980000001,35.7932,13.1508666667,27.2675333333,15.0872
631.26,12.1882666667,43.5888,26.9942666666,19.8969333333,12.3228,9.34786666667,35.7845333333,13.1293333333,27.2750666667,15.0769333333
631.60,12.113,43.4957333333,26.9188666667,19.8338,12.2449333333,9.28646666667,35.6783333333,13.0599333333,27.2065,15.0224
631.93,12.0644666667,43.4834,26.9348,19.8244666667,12.2418,9.2556,35.6978,13.0460666667,27.2075,14.9772666667
632.26,12.0848666667,43.4472,27.0,19.8281333333,12.2898666667,9.28633333333,35.6940666667,13.0406,27.2116333333,14.9802666667
632.59,12.0118666667,43.3403333333,26.9443333333,19.7668666667,12.2231333333,9.23840000001,35.5732666667,13.0166666666,27.1242,14.9064
632.92,12.0103333333,43.2877333333,26.9409333333,19.7378,12.2496666667,9.25799999999,35.5234,13.0319333333,27.0869333333,14.9035333333
633.26,12.0005333333,43.2228666667,26.8904,19.7077333333,12.2152,9.2556,35.4746666667,13.0139333333,27.041,14.9229333333
633.59,11.9648666667,43.2696666667,26.9267333333,19.6635333333,12.1546,9.20253333334,35.4968,12.9199333333,27.0179666667,14.882
633.92,11.8390666667,43.1721333333,26.8532666667,19.5146,12.0146,9.04633333333,35.399,12.8098666667,26.9610333333,14.7834
634.25,11.7853333333,43.1581333333,26.8473333333,19.4360666667,11.9216,8.96493333333,35.4451333333,12.7347333333,26.9299,14.7380666667
634.58,11.7037333333,43.1807333333,26.8126666667,19.3994666667,11.8333333334,8.8958,35.4680666667,12.6658666667,26.8719333333,14.6862666667
634.91,11.734,43.2278666667,26.8212,19.4074,11.8262666667,8.86146666667,35.4864666667,12.6596666667,26.8648666667,14.7288
635.25,11.6371333333,43.2302,26.7507333333,19.3302,11.6710666667,8.73173333334,35.4412666666,12.5563333333,26.7965333333,14.6158666667
635.58,11.7418,43.4184,26.9334,19.4531333333,11.7748,8.79213333333,35.639,12.6356,26.9025,14.6934666667
635.91,11.8008666667,43.4570666667,26.9072,19.4581333333,11.7838,8.8084,35.6416,12.6668666667,26.9339333333,14.7197333333
636.24,11.7926666667,43.5242,26.9505333333,19.4635333333,11.7909333333,8.77760000001,35.6952,12.6369333333,26.9587666667,14.6844666666
636.57,11.9189333333,43.6628666667,27.078,19.6604,11.9574666667,8.90113333334,35.8734,12.7725333333,27.1163333333,14.8498666666
636.90,12.0644,43.9369333333,27.2898666667,19.8408666667,12.1384,9.02233333333,36.078,12.9037333333,27.2679666667,14.988
637.23,12.0935333333,43.9252,27.3211333333,19.8794666667,12.1854,9.07053333333,36.0286,12.9971333333,27.2357666667,15.0228666667
637.56,12.2574666667,44.0158666667,27.4488,19.9788,12.3479333333,9.204,36.1141333333,13.1074666667,27.3871,15.1584666667
637.90,12.3382666667,44.0188,27.5409333333,20.0863333333,12.4272,9.27453333333,36.1944,13.1923333333,27.4960666666,15.2253333333
638.23,12.4337333333,44.1358,27.6713333333,20.2185333333,12.5953333333,9.38873333333,36.3458666667,13.3014666667,27.6508333334,15.3500666667
638.56,12.3501333333,44.1394,27.6056666667,20.1500666667,12.5851333333,9.35513333333,36.3215333333,13.2320666667,27.6602666667,15.3208666667
638.89,12.2892666667,44.0599333333,27.6086,20.1144,12.5770666667,9.32093333333,36.2669333333,13.1908,27.6456333333,15.2921333333
639.22,12.2217333333,44.0402,27.5746666667,20.1407333333,12.5539333333,9.29173333333,36.2426,13.1975333333,27.6108,15.2801333333
639.55,12.2291333333,44.1014,27.5959333334,20.1454,12.5337333333,9.29639999999,36.2589333333,13.2022666667,27.6514666667,15.3010666667
639.88,12.2466,44.0286666667,27.5402666667,20.1614,12.5306666667,9.33726666667,36.2215333333,13.1857333333,27.6793666667,15.3668
640.21,12.4017333333,44.2483333333,27.7346,20.2940666667,12.6707333333,9.46680000001,36.4061333333,13.3245333333,27.9212333333,15.5316
640.54,12.4390666667,44.2371333334,27.8178666667,20.3731333333,12.7093333333,9.53720000001,36.4111333333,13.3836,27.8968666667,15.5806666667
640.87,12.4950666667,44.3094666667,27.8465333333,20.3971333333,12.7268666667,9.60480000001,36.3852,13.3774,27.8912,15.5744666667
641.20,12.5998666667,44.4420666667,27.9510666667,20.4589333333,12.8081333333,9.67026666667,36.5112,13.4669333333,27.973,15.7066666667
641.53,12.7122,44.4430666667,28.0450666667,20.5244666667,12.8544666667,9.75413333335,36.5576666667,13.5577333333,28.047,15.7950666666
641.87,12.8258666667,44.7739333333,28.2213333333,20.7083333333,12.9492,9.83840000001,36.8198,13.6630666667,28.2035666667,15.9443333333
642.20,12.8549333333,44.697,28.2354666667,20.7220666667,12.9812,9.88333333334,36.7950666667,13.6752666667,28.2500333333,15.9590666667
642.53,12.7402,44.6814666667,28.1431333333,20.6191333333,12.9120666667,9.79293333334,36.7144,13.5764666667,28.1227333333,15.8491333333
642.86,12.7891333333,44.7692,28.2084,20.7222666667,12.9815333334,9.80673333335,36.8645333333,13.6250666667,28.1886666667,15.8844
643.19,12.7666666667,44.6073333333,28.1158,20.6803333333,12.9490666667,9.76233333335,36.7732666667,13.5480666667,28.1049,15.8505333333
643.52,12.786,44.7521333334,28.1268,20.6848,12.9512,9.74260000001,36.8764,13.555,28.1137333333,15.8708
643.85,12.7554666667,44.7883333333,28.2100666667,20.6985333333,12.9704666667,9.73346666667,37.002,13.6026666667,28.1804333333,15.8884666667
644.18,12.6603333333,44.7125333333,28.1216,20.6504666667,12.8398666667,9.67346666667,36.8288666667,13.5488666667,28.0527,15.7545333333
644.51,12.634,44.6438,28.0701333333,20.616,12.8204,9.64866666667,36.7539333333,13.5028666667,27.9277666667,15.7122
644.84,12.7179333333,44.6113333333,28.1371333333,20.6634,12.8558,9.70746666667,36.8517333333,13.5664666667,27.9996666667,15.7876666667
645.17,12.907,44.8474666667,28.3148666667,20.8245333333,12.9713333333,9.8008,37.1009333334,13.7107333333,28.1233666667,15.9184
645.50,12.8097333333,44.6445333333,28.2324,20.6871333333,12.8355333333,9.68373333333,36.9821333333,13.5995333333,28.0018666667,15.7963333333
645.83,12.6302,44.3852666667,28.0304,20.454,12.6174,9.52386666666,36.7208,13.4189333333,27.7296666667,15.5435333333
646.16,12.629,44.5252,28.0443333333,20.4354666667,12.5840666667,9.52839999999,36.8154666667,13.4058666667,27.7044666667,15.499
646.49,12.5769333333,44.3874,27.9267333333,20.3838666667,12.5214666667,9.46946666666,36.6871333333,13.3589333333,27.6541,15.3644
646.82,12.5043333333,44.3834,27.8477333333,20.3053333333,12.4688666667,9.3858,36.6654666667,13.3098666667,27.6335666667,15.2958666667
647.15,12.7014,44.5188,28.0287333333,20.4472,12.6700666667,9.57280000001,36.8626,13.4436666667,27.8615,15.4891333333
647.48,12.7112,44.6672,28.0455333333,20.5014,12.6842666667,9.60059999999,37.0044666667,13.4834,28.0240666667,15.5306666667
647.81,12.5520666667,44.5266666667,27.907,20.3820666667,12.5964,9.47046666667,36.8043333333,13.3568,27.8991333333,15.3475333333
648.14,12.4304,44.3694666667,27.7916,20.2945333333,12.4976,9.41306666668,36.6176666667,13.2622,27.7974333333,15.2784666667
648.47,12.5248666667,44.5036666666,27.8771333333,20.4368666667,12.6292666667,9.52140000001,36.7034,13.3706,27.9067,15.4152666667
648.80,12.6238666667,44.6683333333,27.9564,20.5074666667,12.7150666667,9.60320000001,36.741,13.4465333333,28.0614666667,15.5231333333
649.13,12.5440666667,44.6232,27.8846666667,20.5257333333,12.6837333333,9.53720000001,36.6570666667,13.4114666667,28.0000333333,15.4623333333
649.46,12.4790666667,44.607,27.9048666667,20.4661333333,12.6586666667,9.5,36.6182,13.3808666667,27.9919666667,15.4814666667
649.79,12.5742666667,44.505,27.8834,20.5678,12.713,9.62726666667,36.5554,13.4059333333,27.9746666666,15.5467333333
650.11,12.5490666667,44.5284,27.9004,20.5328666667,12.7312666667,9.60666666667,36.5414666667,13.4152,27.9418,15.5320666667
650.44,12.5384,44.4484666667,27.9382,20.4346,12.7089333333,9.58113333333,36.4834666667,13.3578666667,27.8833,15.5122
650.77,12.6452,44.6548,28.0748666667,20.5054666667,12.7826,9.69186666665,36.6543333333,13.4242666667,28.0009333333,15.6378666666
651.10,12.7799333333,44.7390666667,28.1720666667,20.6412666667,12.9125333333,9.80553333333,36.7386,13.5546,28.1307,15.7344
651.43,12.8884666667,44.7989333333,28.2574,20.7462,12.9954,9.88679999999,36.8873333333,13.6666,28.2565666667,15.8065333333
651.76,12.9558,44.8067333333,28.3665333333,20.8345333333,13.0778666667,10.0138666667,37.0058,13.7473333333,28.3264333333,15.9342666667
652.09,13.0075333333,44.8180666667,28.4498,20.8775333333,13.1783333333,10.0587333333,37.1269333333,13.8060666667,28.4332,16.0522
652.42,13.1311333333,45.0179333333,28.6232,21.0205333333,13.2938666667,10.1904666667,37.3211333333,13.9077333333,28.5989333333,16.1919333333
652.75,13.1608,45.2074666667,28.6961333333,20.973,13.2793333333,10.1249333333,37.4878666667,13.9224,28.6797333333,16.2197333333
653.08,13.0642666666,45.1369333333,28.5472666667,20.9200666667,13.1658,9.97813333333,37.3982,13.8259333333,28.5763,16.1547333333
653.41,13.1444666667,45.1757333333,28.5951333333,21.105,13.2435333333,10.0594666667,37.4732666667,13.9723333333,28.6571,16.2254
653.74,13.1206666667,44.9754666667,28.5462666667,21.0900666667,13.2226666667,10.0622666667,37.3234,14.0191333333,28.5353666667,16.1806666667
654.06,13.0689333333,45.0212666667,28.5586666667,21.0439333333,13.1931333333,9.97413333333,37.4027333333,13.9574666667,28.4695666667,16.1518666667
654.39,13.1326666667,45.1023333333,28.6514666667,21.0919333333,13.2218666667,9.98513333333,37.3708666667,13.9776666667,28.4705666667,16.2134666666
654.72,13.115,45.158,28.6230666667,21.0740666666,13.1615333333,9.89733333335,37.4326666667,13.9210666666,28.5007333333,16.1095333333
655.05,13.1630666667,45.2235333333,28.6518666667,21.1806666667,13.1542666667,9.9316,37.4106,13.9649333333,28.5565666667,16.0930666667
655.38,13.0519333333,45.0204666667,28.5126666667,21.0412666667,13.0407333333,9.7974,37.2642,13.8222,28.3641333333,15.9623333333
655.71,13.0284,45.004,28.5879333333,21.1306666667,13.084,9.88973333334,37.2222666667,13.8729333333,28.3382333333,16.0135333333
656.04,13.0093333333,44.9589333333,28.6055333333,21.1381333333,13.0553333333,9.90273333333,37.1992,13.8586,28.2830333333,15.9429333333
656.37,12.9524,45.1028,28.6536666667,21.1079333333,12.9862,9.85673333335,37.2531333333,13.8027333333,28.2498,15.9244
656.69,12.9956666667,45.2579333333,28.7308,21.1578,13.0512,9.87973333334,37.5187333333,13.8490666667,28.3812333333,16.0363333333
657.02,12.9215333333,45.2658666667,28.7214,21.0471333333,12.9886,9.84706666665,37.4776666667,13.7813333333,28.3811666667,15.9671333333
657.35,12.825,45.1909333333,28.6248666667,20.9288666667,12.8934,9.75319999999,37.4235333334,13.7151333333,28.3084333333,15.8234666667
657.68,12.8628,45.21,28.672,20.9854,12.9963333333,9.81513333335,37.3524,13.7979333333,28.2868666667,15.8548666667
658.01,12.9859333333,45.2668,28.8297333333,21.0136666667,13.1012,9.89679999999,37.4624666667,13.9216666667,28.3501333333,16.0089333333
658.34,13.129,45.4123333333,28.8997333333,21.1278,13.2376,10.0396666667,37.5856,14.0555333333,28.4544,16.1248666667
658.66,13.0976,45.325,28.8234,21.0872666667,13.1760666667,9.90633333333,37.5657333333,13.9630666667,28.3874333333,16.0613333333
658.99,13.0832666667,45.3316,28.8438666666,21.1140666667,13.1935333333,9.90153333333,37.5762666667,13.9791333333,28.4296666667,16.1227333333
659.32,13.0963333333,45.1822,28.8330666667,21.0879333333,13.2131333333,9.90713333332,37.5442,13.9753333333,28.4573,16.1319333333
659.65,12.9743333333,45.0934,28.7502666667,20.9971333333,13.1198666667,9.82213333333,37.3454,13.8736666667,28.3596,15.9853333334
659.98,12.9633333333,44.9359333333,28.6993333333,20.9556,13.0882,9.7888,37.2244,13.8324,28.2630666667,15.9389333333
660.31,13.0032,44.9782666667,28.7454666667,21.0548,13.1231333333,9.8528,37.3017333333,13.8890666667,28.3333,15.9994666667
660.63,12.9799333333,44.9212,28.7617333333,21.0339333333,13.1187333334,9.84020000001,37.3354666667,13.8668666667,28.3224666667,16.0352
660.96,12.8972,44.821,28.7154666667,20.9930666667,13.0997333333,9.85253333334,37.3136,13.8209333333,28.3354,15.9718
661.29,12.8584,44.8013333333,28.7672666667,20.9723333333,13.0857333334,9.8484,37.2983333333,13.8150666667,28.3603666667,15.9666
661.62,12.8754666667,44.7952666667,28.7504,20.954,13.1275333333,9.89546666666,37.2486666667,13.8762666667,28.3909666667,16.0011333333
661.94,12.9324,44.8329333333,28.7702,20.9814666666,13.1364666667,9.91566666668,37.3221333333,13.8698666666,28.4655333333,15.996
662.27,12.9142666667,44.9371333333,28.7762666667,21.0619333333,13.1275333333,9.90093333335,37.3682,13.8852666667,28.4961333333,15.9609333333
662.60,12.9844,44.9572,28.8496,21.0648,13.1385333333,9.93400000001,37.4019333333,13.8737333334,28.4912,16.0068
662.93,13.1563333333,45.1966666667,28.9897333333,21.2482666667,13.3055333333,10.0854666667,37.6170666667,14.0232666667,28.665,16.1920666667
663.26,13.2016666667,45.1019333333,29.0066,21.2194666667,13.3995333333,10.0821333333,37.5885333333,14.016,28.6676,16.2384666667
663.58,13.1270666667,45.0408666667,28.9021333333,21.1132,13.2351333333,9.96300000001,37.5413333333,13.9062,28.6296,16.1236
663.91,13.0079333333,44.9719333333,28.7628,20.9532,13.0154,9.72693333333,37.3358,13.6760666667,28.4237,15.8922666667
664.24,13.0372666667,44.9566,28.7340666667,21.0036,13.0382,9.72740000001,37.3578,13.7102666667,28.4181333333,15.8734
664.57,13.0093333333,45.0073333333,28.8252666667,21.0057333333,13.0443333333,9.71679999999,37.5044,13.71,28.4117,15.8186
664.89,13.0392666667,45.0712,28.8834666667,20.9666,13.0764,9.76666666665,37.547,13.7602666667,28.3619,15.8413333334
665.22,12.9370666667,44.8955333333,28.7646666667,20.7990666667,12.9696666667,9.61959999999,37.3300666666,13.6809333333,28.1622,15.7749333333
665.55,12.9427333333,44.8421333334,28.7491333333,20.8645333333,12.9684666667,9.59846666667,37.3558,13.7326,28.2356666667,15.7854666667
665.87,12.9471333333,44.8042,28.7093333333,20.8468,13.0320666667,9.64293333332,37.3108666667,13.7376,28.2424333333,15.7984666667
666.20,12.9056,44.7779333333,28.7521333333,20.8925333333,12.9964,9.69793333335,37.3582666666,13.7800666667,28.2525333333,15.8158
666.53,13.2314666667,45.1719333334,29.1346,21.2368666667,13.3056,9.98573333333,37.672,14.1293333334,28.6047,16.1516666667
666.86,13.41,45.3514666667,29.33,21.3918666667,13.5416,10.1741333333,37.8767333333,14.3609333333,28.7949666667,16.3941333333
667.18,13.3456,45.3038,29.3624,21.4269333333,13.565,10.1338,37.8665333333,14.3062666667,28.8297666666,16.4359333333
667.51,13.3847333333,45.3067333333,29.3630666667,21.4588666667,13.5643333333,10.1674,37.8198666667,14.2508,28.8743333333,16.4778
667.84,13.324,45.2298,29.2895333333,21.471,13.5393333333,10.0904666667,37.7344,14.1918,28.8686666667,16.4694
668.16,13.4524,45.3212,29.3799333333,21.5991333333,13.6609333334,10.2298666667,37.9264666667,14.2580666667,28.9887,16.5856
668.49,13.4748,45.2977333333,29.3668666667,21.6039333333,13.7255333333,10.2850666667,37.9479333333,14.2626,28.9561333333,16.6459333333
668.82,13.5425333333,45.4584666667,29.4973333333,21.7205333333,13.8126666667,10.3649333333,38.06,14.4167333333,29.1190666666,16.7458666667
669.14,13.6756,45.6563333333,29.5948,21.8023333333,13.9188,10.4914666667,38.1794,14.4537333333,29.2063,16.8278
669.47,13.511,45.5262,29.4288666667,21.7278,13.8285333333,10.4091333333,38.0928,14.3394,29.0161666667,16.7132
669.80,13.5714666667,45.508,29.4216666667,21.8039333333,13.9066666667,10.5674,38.1027333333,14.4116666667,29.0541,16.8092
670.13,13.6458666667,45.6039333333,29.4365333333,21.7724,13.9148,10.5904,38.139,14.4749333333,29.0113,16.8214666667
670.45,13.6084666667,45.5590666667,29.3942666666,21.8099333333,13.9451333333,10.6394,38.1150666667,14.524,28.9537666667,16.8402
670.78,13.6188666667,45.534,29.4439333333,21.7982,13.9846666667,10.687,38.1444,14.5717333333,28.9477666667,16.8958
671.10,13.5955333333,45.4478,29.4740666667,21.7318666667,13.986,10.6844,38.0788666667,14.5475333333,28.8932333333,16.8485333333
671.43,13.5518666667,45.4745333333,29.4858,21.6922666667,13.9485333333,10.6597333333,38.0154666667,14.5187333333,28.8717333333,16.7716666666
671.76,13.4466666667,45.4095333333,29.4427333333,21.6224666667,13.7831333333,10.5486,37.9984666667,14.4064,28.7956,16.6638666667
672.08,13.3976666667,45.3656,29.3704,21.5764666667,13.7628,10.4744666667,37.9532666667,14.3806666667,28.7668666667,16.6228666667
672.41,13.3334,45.2080666667,29.2164666667,21.4517333333,13.6525333333,10.3644666667,37.8028666667,14.2589333333,28.6614333333,16.4423333333
672.74,13.1722,45.1678,29.1545333333,21.3428666667,13.4538666667,10.1126666667,37.7108,14.1144666667,28.5214333333,16.2681333333
673.06,13.1086666667,45.0502,29.1121333334,21.3201333333,13.3801333333,10.0766,37.6806666666,14.0480666667,28.5714666667,16.2502
673.39,13.2682,45.3421333333,29.2805333334,21.4337333333,13.4981333333,10.1469333333,37.8380666667,14.2360666667,28.7462333333,16.3678
673.72,13.4062,45.4804,29.4388,21.5442,13.5972666667,10.2528666667,37.9852666667,14.3558666667,28.8374333333,16.4412666666
674.04,13.4484,45.7339333333,29.5156,21.6842,13.7111333333,10.3285333333,38.0775333333,14.428,28.9306333333,16.5298666667
674.37,13.5909333333,45.8156,29.6199333333,21.8098,13.8400666667,10.4016,38.2311333333,14.5443333334,29.0493,16.6175333333
674.69,13.5154666667,45.6743333333,29.5278666667,21.7462,13.7744,10.3135333333,38.1309333333,14.4574666666,28.8772333333,16.5454
