wavelength,Back_DacNigm,Belly_DacNigm,Breast_DacNigm,Crissum_DacNigm,Crown_DacNigm,DorTail_DacNigm,Rump_DacNigm,Throat_DacNigm,WingTip_DacNigm
801.92,9.27266666666,16.7465,18.0256666666,18.3651666666,15.5875,19.904,18.4653333334,12.1103333333,17.7058333334
802.23,9.17266666665,17.2195,17.4446666667,18.919,15.9705,20.3523333333,18.4888333334,12.4488333333,17.2806666666
802.54,9.27516666666,17.7313333334,17.8131666667,19.8811666667,16.0933333333,21.1713333333,19.3691666666,13.1245,17.752
802.84,10.0165,17.6848333333,18.3293333333,20.4073333333,16.2301666666,22.818,20.1163333333,13.2376666667,17.3731666667
803.15,10.3461666666,18.3563333333,19.2323333333,21.673,16.9378333333,24.8646666667,20.6925,13.3293333334,17.334
803.46,10.163,19.2806666666,19.678,22.02,16.9385,24.927,20.5353333333,13.1953333333,17.6283333333
803.76,10.3263333333,20.095,19.8061666667,22.3666666667,16.6873333334,25.568,20.3223333334,13.073,17.8645
804.07,11.4363333333,20.9631666667,19.9668333333,23.516,17.1023333333,25.986,20.7555,13.3456666667,18.5136666666
804.38,9.92433333335,19.3216666667,18.4366666666,21.8286666667,15.5498333334,23.936,19.4691666667,11.2935,17.1301666666
804.68,8.96149999998,19.221,17.348,21.158,15.0915,23.4143333333,17.7735,10.6428333333,16.773
804.99,10.2598333333,20.9305,18.3983333333,21.3851666667,16.0173333333,23.593,18.6795,12.1861666667,17.2943333334
805.30,9.13883333331,19.7793333333,16.8871666666,19.8898333334,15.0991666666,20.8386666667,17.4391666666,10.331,15.828
805.60,8.58583333333,18.7088333333,16.3371666666,19.0821666667,14.4266666667,19.1043333333,17.2596666666,9.83733333333,15.4591666667
805.91,9.47533333333,18.6793333333,17.0286666667,19.561,15.5811666666,17.5036666667,18.0006666667,10.063,16.4631666667
806.21,9.55966666669,18.1881666666,17.257,19.6866666667,15.8491666666,16.576,17.2116666667,9.40066666668,15.9398333333
806.52,9.32033333334,17.5848333333,17.1258333334,18.2278333333,14.9906666667,15.1053333333,16.1616666667,9.11400000002,15.5875
806.83,9.80633333334,17.7946666667,17.8178333333,18.0478333333,15.5386666667,16.068,16.5285,9.59933333335,15.5385
807.13,10.331,17.7778333333,18.0141666666,18.1796666667,16.0993333333,16.312,16.8321666667,10.0473333334,15.272
807.44,9.02466666667,16.4,17.6613333334,16.8606666667,15.7206666667,15.9633333333,16.0603333333,9.607,14.3135
807.74,11.111,17.8983333333,18.768,18.9371666667,17.4396666666,18.1643333333,17.5361666667,12.2465,15.7246666666
808.05,12.3421666666,18.3186666667,20.6751666667,20.068,18.9505,17.687,19.7521666667,13.7753333333,17.4925
808.35,12.933,19.0825,22.3766666667,21.108,19.9123333333,18.204,20.986,13.6653333333,18.6675
808.66,13.4063333333,19.9268333333,22.8708333333,22.4573333334,20.1215,20.146,21.6058333333,14.7445,19.7325
808.97,15.0713333334,21.7721666667,24.2023333333,23.466,21.6985,22.3856666667,23.4168333333,16.1511666667,21.2325
809.27,14.916,22.5898333334,24.6043333333,23.7406666667,21.8943333334,24.5563333333,24.3643333334,17.5538333333,21.4628333333
809.58,17.1203333334,25.0718333333,26.194,25.7165,23.687,26.1223333333,26.4323333334,19.9141666667,24.6178333333
809.88,17.6511666666,25.7683333333,26.801,26.6811666667,24.1835,28.05,27.4255,21.2775,26.0808333334
810.19,18.292,26.1765,27.1228333334,27.6321666667,24.163,27.6563333333,27.8991666667,21.6885,27.535
810.49,19.7646666667,27.4256666667,27.7378333333,28.6745,25.0238333333,28.4343333333,29.0103333333,22.0941666667,28.5301666667
810.80,19.9761666667,27.7856666667,27.9761666667,29.7141666667,25.4285,28.5716666667,29.1908333333,22.7616666667,30.2141666667
811.10,19.4763333333,28.05,28.242,30.4035,26.513,29.491,29.1548333333,23.7991666667,30.1153333333
811.41,17.66,26.4291666666,26.187,29.0211666667,24.2246666667,28.8763333333,27.1075,22.2625,28.1491666667
811.71,17.1408333333,26.1726666667,24.7753333333,29.0918333334,24.0018333333,28.493,26.0728333333,22.081,27.1953333333
812.02,17.1701666667,26.5861666667,24.3958333334,28.6253333333,24.874,27.442,26.8125,22.0795,26.2838333333
812.32,16.2643333334,25.9176666666,23.63,28.2553333334,24.0071666667,26.2946666667,26.0431666667,21.5936666667,25.3645
812.63,16.1688333333,25.6551666666,23.244,28.2233333333,23.5063333333,25.3143333333,25.4978333334,20.7025,25.0
812.93,13.9108333333,23.9798333334,21.6745,26.4705,21.6745,23.4233333333,24.7483333333,18.7335,22.2045
813.24,14.6536666667,26.0333333333,22.9738333334,27.4556666667,22.0611666666,21.5246666667,25.2818333333,18.3306666666,21.9
813.54,12.5963333333,23.515,21.2595,24.835,20.7095,19.692,23.35,15.374,19.4996666667
813.85,10.6925,23.2553333334,20.7426666667,24.4555,20.7706666667,18.1463333333,23.5345,14.6008333333,19.1235
814.15,11.9166666667,24.0833333333,21.8333333333,24.889,22.3611666667,19.111,25.5556666666,15.0835,19.8331666667
814.46,10.9738333333,23.5623333333,21.1853333333,23.7086666667,21.303,16.4906666667,25.0295,12.3531666667,20.1876666666
814.76,13.5726666667,26.941,24.0808333334,26.5616666667,24.8101666667,18.5056666667,28.5756666667,14.5068333333,23.205
815.07,14.0531666667,26.7285,24.958,27.4311666667,25.4356666667,19.1683333333,28.6958333334,15.2053333333,24.677
815.37,13.6883333333,26.2313333334,24.828,26.7183333333,23.9403333334,18.385,28.5223333333,14.032,24.8851666667
815.68,13.8008333333,26.8713333334,25.9063333333,26.9298333333,23.304,18.3036666667,28.6256666667,14.2981666667,24.5321666666
815.98,13.601,26.8951666666,25.669,26.5885,23.7738333333,17.8933333333,27.7316666666,14.688,24.387
816.29,13.6286666667,27.6683333333,25.7525,25.9988333333,23.5905,18.8833333333,26.902,14.5591666667,24.1376666666
816.59,13.9071666666,27.5408333334,25.6011666667,26.9671666667,24.8908333333,21.0383333333,27.8416666666,16.2295,25.7378333334
816.89,16.0416666667,28.9061666667,27.9425,29.323,26.9531666667,24.0106666667,29.7656666666,19.5836666667,28.776
817.20,16.7438333333,27.8638333333,29.2051666667,29.2311666667,27.1415,24.768,29.0506666666,20.1495,29.618
817.50,16.0533333334,27.5563333334,27.582,28.2208333333,25.4858333334,23.6196666667,28.3998333333,19.5808333333,27.6585
817.81,15.9853333333,27.4695,26.9343333333,27.494,24.5985,24.1846666667,28.1506666667,20.1215,26.0583333333
818.11,14.7238333334,26.0768333333,24.7895,26.1471666667,22.8465,23.8296666667,26.6855,19.148,24.2745
818.41,13.4015,25.3741666666,24.3083333333,25.2153333333,21.678,23.356,25.7823333333,18.39,23.1516666667
818.72,13.2951666667,24.7456666666,23.9398333333,24.894,21.6073333333,23.664,25.0001666666,19.6778333334,22.3281666666
819.02,12.7943333333,23.8123333334,23.014,24.3115,21.4971666667,23.3133333333,24.3311666666,18.5028333333,21.5568333333
819.33,12.6561666666,23.3633333333,22.8718333333,23.95,20.3558333333,23.95,24.2146666666,17.7448333334,21.1316666666
819.63,12.8996666667,22.8068333333,23.5295,24.114,19.7628333334,23.4953333333,24.4065,17.5781666667,21.7921666667
819.93,11.131,20.837,21.2675,21.9798333334,17.483,21.1636666667,22.6476666667,14.9746666667,19.1453333334
820.24,10.527,20.1086666667,19.9445,21.2303333333,16.3138333334,19.3393333333,21.7978333333,13.6156666667,17.751
820.54,10.7606666667,20.2606666666,19.6406666666,21.5218333333,15.9836666667,19.105,22.1943333333,13.4511666667,17.4656666666
820.85,10.5575,19.9893333333,19.8466666667,21.445,15.9073333333,18.6493333333,21.5883333334,12.9508333334,17.122
821.15,10.3871666667,19.8485,19.7413333333,21.08,15.6418333334,18.5406666667,21.2176666666,12.1306666667,17.2175
821.45,10.3446666667,19.6716666667,19.9021666667,21.1166666667,15.6358333333,18.7223333333,21.1436666666,11.6743333333,17.06
821.76,10.5273333334,19.5226666667,19.6815,21.146,15.5071666667,18.638,21.152,11.4606666667,16.8616666667
822.06,10.5341666667,19.534,19.618,21.2703333334,15.5635,18.515,21.1861666666,10.9261666666,16.9691666667
822.36,10.7918333333,19.6066666666,19.7583333333,21.2806666666,15.5315,18.686,21.3013333334,11.0851666667,17.1586666666
822.67,10.5631666667,19.3363333333,19.3815,20.9601666666,15.078,18.3406666667,21.066,10.6786666666,16.9986666666
822.97,10.2123333333,18.8938333334,18.731,20.716,14.9285,18.0446666667,20.8046666667,10.326,16.5133333334
823.27,10.3726666667,18.9766666666,18.8076666667,20.7205,15.0273333333,18.0823333333,20.9438333333,10.3576666667,16.7461666666
823.58,10.3636666667,19.0263333333,18.8476666667,20.6355,15.0476666666,18.3266666667,20.9316666666,10.3485,16.5288333334
823.88,10.1048333333,18.9348333333,18.6543333333,20.3553333333,14.9868333333,18.233,20.7065,10.1805,16.2671666666
824.18,10.0803333334,18.7223333334,18.542,20.2948333333,14.774,18.1806666667,20.8243333333,10.0161666667,16.4165
824.49,9.89833333333,18.2223333334,18.4951666667,20.1843333333,14.3871666666,17.981,20.9778333333,10.0001666666,16.1335
824.79,9.88816666665,18.1081666667,18.2803333334,19.8661666666,14.1705,17.5426666667,20.9625,9.92966666668,16.0183333334
825.09,9.96266666665,18.2471666667,18.4493333333,19.648,14.382,17.9176666667,21.3933333334,9.88033333333,16.2998333334
825.39,9.68033333333,18.1758333333,18.403,19.5391666666,14.2,18.03,21.5273333334,9.96416666665,16.3341666666
825.70,8.91216666665,17.9016666667,18.0398333333,19.3091666667,13.7476666667,17.6513333333,21.1396666667,9.26583333333,15.7945
826.00,9.02583333331,18.0606666667,18.3021666666,19.8928333333,14.4861666666,17.8553333333,21.5548333333,10.0358333333,15.9698333333
826.30,9.00016666669,18.0465,18.3481666667,19.6271666666,14.3093333334,17.4893333333,21.7656666666,9.85916666668,16.0728333334
826.61,9.40833333333,18.2011666666,18.6513333334,20.351,14.5166666666,17.971,22.0508333333,10.1525,16.3818333334
826.91,9.13349999999,17.8365,18.1171666667,20.1196666667,14.0275,17.518,22.3658333333,9.66683333335,16.5451666666
827.21,9.44733333332,18.011,18.1988333333,20.248,13.7526666667,17.4093333333,22.4196666667,9.64433333335,16.6855
827.51,9.62116666666,18.0868333333,18.2575,20.1041666667,14.0531666667,17.5,22.4053333334,9.79166666667,16.6763333334
827.82,9.97666666668,18.5335,18.0281666667,20.6145,14.6928333333,17.7363333333,22.7343333334,10.1615,17.2986666666
828.12,10.2631666666,18.617,17.903,20.7981666666,14.8571666667,17.7923333333,23.0398333333,10.736,17.5813333333
828.42,9.87066666665,18.872,17.4618333333,20.7803333334,14.6205,17.3453333333,23.1975,10.7933333333,17.4405
828.72,10.0985,18.9131666666,17.5378333333,20.8388333333,14.1676666667,17.423,23.3036666667,10.6371666666,17.5838333334
829.02,10.6875,18.909,17.4513333334,21.1631666666,14.6611666667,18.1616666667,24.0408333334,11.0115,18.1986666666
829.33,11.3031666667,19.5335,18.1891666666,21.6871666667,15.2126666667,19.0123333333,24.7051666667,10.933,18.9028333333
829.63,11.822,19.79,18.3121666667,21.8463333333,15.5546666667,19.7743333333,24.7715,11.3345,19.4545
829.93,11.8416666667,20.0475,18.3656666667,21.5765,16.1908333333,20.3873333333,25.3653333334,11.7738333333,19.7928333333
830.23,12.0255,20.4433333333,19.0341666667,21.9656666667,16.7795,21.5706666667,25.4981666667,11.4243333333,20.0491666666
830.54,10.8038333333,19.3675,19.0536666667,21.4196666667,16.6456666667,21.985,25.1048333334,10.4271666666,19.682
830.84,9.63733333334,17.9591666666,17.846,20.9976666666,15.601,21.6783333333,24.2178333334,8.685,18.753
831.14,9.62433333335,17.723,18.0985,20.1408333333,15.2816666667,20.3753333333,23.3805,7.91083333333,17.465
831.44,8.7845,16.4293333333,17.9013333333,19.3731666667,14.4348333333,19.848,22.056,6.03033333334,15.1471666667
831.74,7.10883333334,12.7675,15.3351666667,17.1896666666,11.341,16.9283333333,19.4721666667,3.09066666667,11.9355
832.04,5.645,12.0036666667,13.4985,15.7965,10.2186666667,15.4393333333,18.697,2.142,10.5756666667
832.35,5.43183333333,11.8723333333,13.2715,15.3293333334,9.65033333332,13.4566666667,18.2923333334,2.34566666667,10.9876666667
832.65,5.4055,11.7116666667,13.6451666667,14.6021666667,9.68466666667,12.838,18.6376666667,3.02166666666,10.9798333333
832.95,6.10083333334,13.5138333334,14.9113333333,16.1041666667,10.9916666666,13.9743333333,19.4785,4.65233333334,11.571
833.25,6.15483333334,13.7026666666,15.3386666667,15.9215,10.2851666666,13.3466666667,19.6955,4.82666666666,11.37
833.55,6.61166666667,13.9395,15.7375,16.1793333334,10.969,12.9493333333,19.7898333333,5.89566666666,12.218
833.85,8.11049999998,15.66,17.1413333333,17.1988333334,12.1656666667,14.5243333333,21.5128333334,7.823,14.2796666667
834.16,9.48033333332,17.2608333333,18.3386666666,18.0901666666,13.3223333333,15.7266666667,23.162,9.61883333331,15.4643333333
834.46,9.26350000002,16.8975,18.2013333334,17.8208333334,13.1213333333,16.626,23.1186666667,10.0378333334,16.0146666667
834.76,9.74850000001,17.8151666667,18.8133333333,17.9793333333,13.522,17.036,24.0496666667,10.4728333333,16.7488333333
835.06,11.5563333333,19.7383333333,21.2121666666,19.587,15.6886666667,18.953,25.7575,12.7825,18.5535
835.36,12.0251666666,19.923,21.9935,20.0228333334,16.0095,18.9373333333,25.7926666666,13.4103333333,18.7235
835.66,11.5643333333,19.9818333333,21.7843333333,19.6303333333,16.1628333334,19.829,26.1535,13.5503333334,17.9653333333
835.96,11.4035,20.159,20.9863333334,19.5796666666,15.6903333333,19.596,25.9848333333,13.3731666667,18.0405
836.26,9.24033333334,19.0983333333,20.2581666667,18.1258333334,13.524,18.2193333333,25.4396666666,12.6636666667,16.6668333333
836.57,8.86033333332,19.85,19.9715,17.9645,13.8888333334,19.0996666667,25.3243333333,13.2403333333,17.4776666667
836.87,7.96900000001,19.9778333333,19.8013333333,18.0575,13.4438333333,19.426,25.6511666667,13.488,17.7703333334
837.17,6.32950000001,18.6216666667,17.8641666667,17.2043333333,13.3675,17.351,24.4136666667,11.4858333333,16.0803333334
837.47,2.62716666667,16.0918333333,16.3108333333,14.313,11.0838333333,15.9276666667,21.8118333333,8.31983333333,13.5741666667
837.77,2.6315,16.6363333333,16.6365,13.7931666667,10.6473333333,15.003,22.4138333333,7.31983333333,12.7648333333
838.07,0.6745,15.2536666667,16.3455,12.8131666666,9.5375,14.2583333333,20.809,5.74833333333,12.6203333334
838.37,-2.61183333334,10.6871666667,12.1993333333,10.3095,5.39516666667,11.89,17.7663333334,2.33666666667,10.3091666667
838.67,-1.50883333334,10.9398333334,11.9341666667,10.048,7.03016666667,14.266,18.587,3.01783333334,11.2483333333
838.97,0.833333333335,13.264,14.6526666666,13.3681666667,9.40966666667,15.347,20.6943333334,5.13866666667,13.854
839.27,1.57883333334,13.0175,16.807,14.2808333333,10.2105,16.9123333333,21.4033333333,4.4915,14.1405
839.57,5.64483333333,14.3286666667,18.5371666667,16.9003333333,13.7608333333,20.8416666667,23.5138333334,5.54433333334,15.1633333333
839.87,5.4995,12.7868333333,19.2646666667,16.5655,13.7651666667,19.8383333333,23.0768333334,3.44116666667,13.1913333334
840.17,7.26083333334,13.6963333333,20.2308333333,17.0293333333,14.2575,20.3956666667,24.1253333333,4.95033333334,13.0031666666
840.47,8.29966666667,13.4745,20.9005,16.7676666667,12.836,19.8923333333,24.7648333334,5.20833333333,12.6348333333
840.77,12.2908333333,17.0205,22.844,21.0423333334,15.3475,21.7503333333,27.7346666666,8.17266666665,14.4786666666
841.07,10.9251666667,16.601,23.5563333333,21.4236666666,15.0261666666,23.2283333333,27.4605,8.59566666669,12.6311666666
841.37,13.151,17.1736666666,23.2928333333,22.5153333333,16.3963333334,24.07,29.04,10.142,14.334
841.67,14.4211666666,18.772,23.8246666666,22.4211666667,18.0001666667,23.93,30.5263333333,9.54416666666,14.2806666666
841.97,14.6923333333,19.1725,25.9303333333,23.69,20.1593333333,23.4623333333,33.7508333334,9.94700000002,14.9203333333
842.27,13.9273333333,18.2873333333,25.8103333334,21.1808333333,19.2898333333,22.2223333333,33.3335,9.29783333335,14.3135
842.57,14.0935,19.042,25.4158333333,19.7546666667,19.3583333334,18.6063333333,33.2541666667,11.1638333333,13.3415
842.87,14.5,19.7083333333,26.375,19.375,20.3333333333,17.1666666667,34.7083333333,12.6666666667,16.2083333333
843.17,13.402,20.1031666667,24.7421666667,19.1153333334,20.146,16.581,34.8368333334,12.6718333333,15.2065
843.47,14.1413333333,21.0745,24.6556666667,20.1561666667,21.442,17.08,35.629,10.6978333333,15.014
843.77,11.5963333333,19.9061666667,22.5351666667,20.2348333334,21.9716666667,18.6853333333,35.1643333334,9.95283333331,14.6011666667
844.07,12.597,20.0096666666,23.8856666667,20.5908333333,23.7888333333,18.411,36.1918333333,11.3855,16.376
844.37,13.4191666667,21.4423333333,24.4028333333,23.1615,26.552,18.4336666667,38.4431666667,13.849,19.9616666667
844.67,13.1243333334,23.3423333333,26.8845,25.6131666667,28.883,20.0726666667,39.2823333333,17.7111666667,20.9808333333
844.97,15.873,27.91,32.1866666666,29.5855,33.201,25.2203333333,42.4163333333,22.8836666667,25.3526666666
845.27,18.7551666666,30.648,34.4843333333,31.884,33.2908333333,29.2413333333,44.3308333333,26.3001666667,27.92
845.57,19.6691666666,30.8965,34.8996666666,33.6378333334,33.1155,30.6353333333,44.43,27.0673333333,30.9833333334
845.87,17.4125,29.386,33.3331666667,32.851,31.7983333334,33.333,42.8068333333,25.5265,28.2896666666
846.17,18.8888333334,32.3556666667,35.8668333333,35.8668333333,33.4223333333,35.5556666667,46.0001666667,27.2886666667,32.0888333333
846.47,20.5693333334,32.3691666667,37.8788333334,36.5015,32.966,35.078,47.291,28.1908333333,33.7465
846.77,19.4365,32.1185,39.407,35.0825,31.7298333334,35.5686666667,47.5703333333,28.9601666667,33.6738333334
847.07,18.1678333333,32.0391666667,38.975,33.5923333333,30.0725,32.6086666667,46.532,27.0188333333,30.849
847.37,14.5831666667,30.3641666667,35.5206666667,30.2603333333,27.7081666667,32.083,43.9061666667,24.8433333333,27.76
847.67,13.735,28.2845,32.7363333334,27.6331666666,26.656,28.6643333333,40.0653333333,21.3351666667,25.57
847.97,14.8566666666,30.0251666667,33.4581666667,26.467,26.4046666667,28.4643333333,41.1361666666,19.2261666667,22.7218333333
848.26,10.9103333333,25.9035,31.6598333333,22.9585,21.8205,26.2383333333,38.0858333333,15.7966666667,19.2103333334
848.56,6.31199999999,21.5603333333,26.0993333334,18.3688333333,16.5956666667,20.5673333333,30.1416666667,9.787,11.2058333334
848.86,1.13133333333,17.119,23.4541666667,14.5551666666,13.1221666667,15.837,26.697,5.73116666666,1.3575
849.16,3.34933333333,20.1753333334,27.0335,17.5438333333,14.1945,16.587,29.1866666667,6.14033333334,7.41633333335
849.46,-4.24683333334,13.702,18.2693333333,10.0963333333,4.80766666666,6.73066666667,21.3945,-2.00316666667,-3.44533333334
849.76,-3.45916666666,12.1855,17.1381666667,10.22,6.36816666668,6.761,19.7326666667,-1.02216666666,-5.34566666667
850.06,-3.63333333333,11.0585,16.9826666667,10.1896666666,6.87183333335,4.58133333333,21.327,-1.106,-6.161
850.36,0.0715,13.5193333333,22.103,14.3061666667,10.7295,11.3016666667,21.03,2.86133333333,1.0015
850.65,-0.2325,13.566,24.2633333334,15.5041666667,10.8526666667,9.30233333333,22.9456666666,3.48833333333,6.04616666665
850.95,1.69766666666,17.4383333334,28.9353333334,19.0585,13.889,16.0493333333,28.4721666666,7.9475,11.574
851.25,0.511666666665,15.7163333334,28.2163333334,18.2018333334,12.8655,18.421,29.3128333333,6.43283333334,15.2046666666
