wavelength,Back_ChlCalm,Belly_ChlCalm,Breast_ChlCalm,Crissum_ChlCalm,Crown_ChlCalm,DorTail_ChlCalm,Patch10_ChlCalm,Patch11_ChlCalm,Patch12_ChlCalm,Patch13_ChlCalm,Rump_ChlCalm,Throat_ChlCalm,WingTip_ChlCalm
762.57,6.60286666667,8.96573333333,8.40933333333,7.1668,6.5542,8.07138333333,14.1047333333,8.58979999999,29.4659166667,16.6035833333,38.1778,10.092,13.5290666667
762.88,6.46713333333,8.841,8.27606666667,7.12526666667,6.47273333333,7.88944761905,13.9897333333,8.41953333333,29.1514166667,16.2914166667,37.8481333333,9.97106666668,13.3221333333
763.20,6.413,8.858,8.2626,7.10846666667,6.37826666667,7.82052142857,13.9505333333,8.28073333333,29.0535833333,16.1485833333,37.7156666667,9.91513333333,13.1707333333
763.51,6.6326,9.06413333332,8.48273333333,7.16,6.5716,8.01251666667,14.2880666667,8.56886666667,29.3203333333,16.2560833333,37.6653333333,10.1857333333,13.3171333333
763.82,6.25146666667,8.90613333333,8.28613333333,6.95793333333,6.41506666667,7.78305238095,14.1762,8.35086666667,29.3071666667,16.0151666666,37.5626666667,9.87513333334,12.9864
764.14,6.12633333333,8.79486666666,8.21833333333,6.9794,6.38473333333,7.68698571429,14.199,8.30739999999,29.3999166667,15.939,37.5478666667,9.97353333333,12.966
764.45,6.09193333333,8.8006,8.15733333333,7.0338,6.5148,7.62950238095,14.2157333333,8.41293333333,29.4470833333,15.9205,37.436,10.1056,12.9366666667
764.76,6.31313333333,8.86233333333,8.465,7.25026666667,6.67426666667,7.76060476191,14.4586666667,8.5846,29.50275,15.98,37.3368,10.2044666667,13.0692
765.07,6.0806,8.67186666666,8.32646666667,7.17393333333,6.46933333333,7.60620476191,14.3182666667,8.39733333333,29.4750833333,15.855,37.1996,10.0927333333,12.8932
765.39,6.311,8.84706666667,8.59633333333,7.41253333333,6.7632,7.76066428571,14.6012666667,8.46073333333,29.4028333333,16.0346666667,37.1763333333,10.2774666667,12.9511333333
765.70,6.1982,8.73633333333,8.60620000001,7.31313333333,6.64706666667,7.65191428571,14.5764,8.32186666667,29.29,15.8991666667,37.0865333333,10.1551333333,13.0122666667
766.01,6.24113333333,8.4954,8.59666666667,7.2672,6.52866666667,7.65998809524,14.5962666667,8.24706666667,29.33625,15.83575,37.0485333333,10.099,13.0549333333
766.32,6.17373333334,8.42120000001,8.4894,7.18893333333,6.4348,7.5802,14.4801333333,8.27219999999,29.28875,15.7485833333,36.9595333334,10.1073333333,13.0794666667
766.64,6.0048,8.12353333334,8.40573333333,7.10546666667,6.24346666667,7.49363095238,14.3747333333,8.14413333334,29.0495833333,15.4994166667,36.7782,9.95513333333,13.0818666667
766.95,5.71826666667,7.77473333333,8.13133333333,6.96953333333,5.9776,7.26520238095,13.9628666667,7.80973333333,28.7900833333,15.1129166667,36.7976666667,9.62566666667,12.801
767.26,5.82033333333,7.66100000001,8.1944,7.02133333333,5.9434,7.16642380953,14.0706666667,7.75046666667,28.7215833334,15.1061666667,36.5618,9.80873333333,12.8752666667
767.57,5.66313333333,7.42146666667,7.94786666667,6.7304,5.59073333333,7.13729761905,13.8655333333,7.33199999999,28.4815833333,14.8555,36.1966,9.49526666667,12.6305333333
767.88,5.47313333333,7.08933333333,7.67853333333,6.29773333333,5.0744,7.01752142857,13.5298,6.80059999999,28.00225,14.28575,35.7440666667,8.94339999999,12.4017333333
768.20,5.04486666667,6.7564,7.196,5.80913333333,4.60246666666,6.62829761905,13.1292,6.36953333333,27.7815833333,13.9431666667,35.5618666667,8.50513333333,11.7920666667
768.51,5.5276,7.0906,7.60313333333,6.2142,4.90746666667,6.95359047619,13.4314,6.71726666666,27.7409166667,14.1076666667,35.5798,8.85306666666,12.1974
768.82,6.0366,7.55866666667,7.83646666667,6.45013333333,5.24166666667,7.34941428571,13.6468,7.21926666667,28.1425833333,14.4086666667,35.7538,9.20653333333,12.7098
769.13,6.6072,7.94646666666,8.33660000001,7.1264,5.72413333333,7.85816666667,14.0543333333,7.61899999999,28.6954166667,14.728,36.1441333333,9.65613333333,13.0258666667
769.44,6.48626666667,8.00999999999,8.28726666667,7.1914,5.65746666667,7.87565238095,13.9516666667,7.53533333334,28.3666666667,14.60325,35.6759333333,9.66760000001,12.8754666667
769.76,6.25966666666,7.92186666666,7.99033333335,7.1214,5.42853333333,7.69348095238,13.7951333333,7.50466666666,28.3908333333,14.5245,35.5396666667,9.27666666667,12.6219333333
770.07,6.18060000001,7.77833333333,7.86573333333,7.09666666667,5.41166666667,7.43398571429,13.6129333333,7.41479999999,28.5003333333,14.617,35.4658,9.29566666667,12.4837333333
770.38,6.17980000001,7.7002,7.85886666667,7.07946666667,5.1888,7.29250238095,13.4462666667,7.33346666667,28.2275,14.5768333333,34.9772,9.12513333334,12.4656
770.69,5.5466,6.89293333333,7.28073333333,6.33646666667,4.50906666667,6.7282,12.486,6.77073333333,27.6475833333,13.835,34.3456666667,8.34306666666,11.8219333333
771.00,5.5934,6.61626666667,7.27526666667,5.8994,4.4048,6.50324761905,11.9502,6.73500000001,27.3185,13.8303333333,33.816,8.02453333333,11.7665333333
771.32,5.4032,6.46446666667,7.21033333333,5.7336,4.3268,6.35039047619,11.7317333333,6.527,27.1396666667,13.8750833333,33.9210666667,8.09173333333,11.5076666667
771.63,4.9888,6.07006666667,6.77473333333,5.358,4.06406666667,6.08170476191,11.428,6.0962,26.7430833334,13.4648333333,33.7024,7.88200000001,11.5174
771.94,4.15713333333,5.27073333333,5.82766666667,4.5574,3.2456,5.17890476191,10.6981333333,5.33179999999,26.27775,12.7240833333,33.2494666667,7.06333333333,10.3622666667
772.25,3.8622,4.93893333333,5.63626666667,4.42,2.92473333333,4.98890238095,10.5908,5.18673333333,26.1620833333,12.3669166667,33.2248,6.7208,9.9206
772.56,3.28393333333,4.67726666667,5.09186666667,3.85613333333,2.5064,4.39478571429,10.1677333333,4.9654,25.6461666667,12.103,33.0057333333,6.30753333333,9.5086
772.87,2.96973333333,4.51673333333,4.88246666667,3.59253333333,2.2624,4.26383095238,10.0945333333,4.82213333333,25.6830833333,11.6939166667,33.1324,6.05186666667,9.22633333333
773.18,2.7636,4.20826666667,5.05106666667,3.21946666667,2.13266666666,4.07729285714,9.86573333333,4.36300000001,25.2086666667,11.1824166667,32.9507333333,5.86093333333,9.05973333333
773.50,2.89933333333,4.12,4.89046666667,2.9968,1.918,4.1236452381,9.72013333334,4.28619999999,24.8885,10.86275,32.3844666667,5.5636,8.7226
773.81,3.0798,4.5276,5.092,3.25973333333,2.458,4.36059285714,10.0083333333,4.71973333333,25.1380833333,11.0786666667,32.5848666667,5.93866666667,9.03886666667
774.12,3.69313333333,5.4632,5.6534,4.05706666667,3.31666666667,5.03369047619,10.8148666667,5.52933333334,25.62575,11.9418333333,33.3788,6.73286666667,9.73126666667
774.43,3.87453333334,5.69386666667,5.63893333333,4.72933333333,3.4828,5.11766428571,11.2654666667,5.80760000001,26.016,12.0445,33.7462,7.14686666667,9.6652
774.74,3.6976,5.48846666667,5.4712,4.59286666667,3.21333333333,4.79336904762,11.0198,5.75826666667,26.0228333333,11.9590833333,33.7060666667,6.94946666667,9.60573333334
775.05,4.3376,6.02993333333,5.85906666667,5.20093333333,3.4402,5.06057380953,11.2992,6.15373333333,26.1910833334,12.3716666667,33.6666,7.35473333334,9.87186666667
775.36,5.35473333333,6.906,6.95726666667,6.2394,4.235,6.10740238096,12.107,6.91453333334,26.843,13.41875,34.0940666667,8.42733333335,11.1623333333
775.67,4.98806666667,6.51646666666,6.54219999999,6.00133333333,3.83773333333,5.95588095239,11.5776,6.60233333333,26.2180833333,13.19475,33.6466666667,8.16053333333,10.9122
775.98,4.94173333333,6.28633333333,6.52399999999,6.1176,3.7182,6.01908809525,11.5045333333,6.54133333333,26.3996666666,13.3376666667,33.5450666667,8.14093333333,10.7092
776.30,5.18893333333,6.3886,6.72313333334,6.53626666667,3.90266666667,6.11249523809,11.6427333333,6.64493333333,26.6406666667,13.9886666667,33.7418666667,8.41373333333,10.9256
776.61,5.38593333333,6.27633333333,6.69733333333,6.59646666666,3.90793333333,6.32988571429,11.8992666667,7.06586666667,27.06125,14.4680833333,34.0132,8.52206666667,11.1534666667
776.92,5.24713333333,6.487,6.92720000001,6.97233333333,4.1734,6.71118571428,12.2012,7.426,27.6391666667,15.128,34.9640666667,8.61646666667,11.7296
777.23,4.96253333333,6.01233333333,6.6394,6.51673333333,3.6036,6.37402857143,12.0064,6.91200000001,27.6416666667,14.8601666667,34.9601333333,8.04373333333,11.0702
777.54,4.59466666667,5.7102,6.27966666667,6.0882,3.11926666667,5.8872047619,11.5437333333,6.50273333333,27.2028333334,14.50925,34.6174666667,7.80953333335,10.5009333333
777.85,4.25626666667,5.39486666667,6.12946666667,5.76673333333,2.69986666667,5.52527857143,11.2718,6.1892,26.8995,14.0438333333,34.6052,7.3278,10.2159333333
778.16,4.7388,5.71893333333,6.48733333333,6.11006666667,2.9814,5.91606190477,11.6541333333,6.61126666667,27.2429166667,14.5790833333,34.893,7.66059999999,10.3979333333
778.47,4.471,5.5946,6.58713333333,5.92226666667,3.08053333333,5.95293571429,11.5496,6.6058,27.3818333334,14.8818333333,35.2856,7.53273333332,10.1826666667
778.78,4.03126666667,5.2612,6.1254,5.3132,2.54033333333,5.28570714286,11.1776,6.47673333334,27.1366666667,14.31025,35.3702666667,7.0608,9.37799999999
779.09,3.8082,5.01446666667,6.00286666667,5.0096,2.316,4.81679523809,11.0466,6.13373333333,27.1560833333,14.20175,35.3779333333,6.87500000001,8.9146
779.40,4.29433333333,5.58213333333,6.4536,5.25306666667,2.83693333333,5.13969761905,11.3676666667,6.381,26.997,14.62725,35.7878,7.24293333333,9.36333333333
779.71,3.74226666667,5.06073333333,5.97273333333,4.48566666667,2.2254,4.50469285714,11.093,5.95786666667,26.71,14.2565833333,35.7620666667,6.98873333333,8.88226666667
780.02,3.82513333333,5.42326666667,5.79273333333,4.84406666667,2.20233333333,4.21705,10.9912666667,5.76273333333,26.8165,14.3383333333,35.8252666667,7.30093333333,8.6392
780.33,3.49913333333,5.1634,5.2238,4.1478,1.82993333333,3.37297380953,10.4174,5.27906666667,26.1060833333,13.9200833333,35.4448666667,7.00853333334,7.85819999999
780.64,3.5282,5.18346666667,5.09233333334,4.36353333333,1.8678,3.72353095238,10.372,5.39606666666,25.7148333333,14.0723333333,35.2112666667,7.26906666666,8.11439999999
780.95,3.30493333333,4.99346666667,4.8954,4.32733333333,1.54406666667,3.80537857143,10.426,5.28279999999,25.75525,13.9813333334,35.3524666667,6.739,8.07133333333
781.26,3.12053333333,5.38466666667,4.9908,3.94533333333,1.41313333333,4.01154523809,10.5122,5.47946666666,25.7355,14.3156666667,35.5029333333,6.76106666666,8.24806666667
781.57,2.64046666666,5.407,4.6956,3.87886666667,1.386,3.67703333333,10.1871333333,5.41240000001,25.1646666666,13.9986666667,35.4046,6.61393333333,8.17379999999
781.88,2.17986666667,4.85706666667,3.88353333333,3.2858,1.0106,2.90064047619,9.41266666665,4.96286666667,24.398,13.0289166667,34.7725333333,6.12179999999,7.59780000001
782.19,2.43313333333,4.9296,3.79826666667,3.2352,1.4982,3.23506428571,9.39179999999,4.9244,24.36925,13.4928333333,34.6347333333,6.13013333333,7.66006666666
782.50,2.704,5.45066666667,4.02666666667,3.61066666667,2.144,3.64780952381,9.86133333332,5.552,24.3866666667,13.86,35.1253333333,6.56000000001,8.20266666668
782.81,2.91433333334,5.67373333333,4.0886,3.41606666667,2.1564,3.69973095238,10.0132666667,5.64726666667,24.3128333333,13.8176666667,34.8651333333,6.46920000001,8.46546666667
783.12,3.65266666667,6.4238,4.6134,3.99053333333,2.97173333333,4.38488333333,10.2876666667,6.41333333333,24.3136666667,14.2188333334,34.7585333333,6.77753333334,9.05260000001
783.43,4.12826666667,6.97933333333,5.3896,4.56273333333,3.7042,5.14161666667,10.8902666667,7.04819999999,24.7483333333,14.8450833334,35.4584666667,7.07993333333,9.78813333334
783.74,5.19966666667,8.20186666665,6.593,5.8938,4.71086666667,6.37526666666,12.1818,8.05459999999,25.6573333333,16.0226666667,36.1409333334,8.49620000001,11.0304
784.05,5.38666666667,8.72533333334,6.96533333333,6.20266666667,5.04,6.33352380952,12.7466666667,8.49066666668,26.3066666667,16.9666666666,36.8,8.85866666666,11.248
784.36,6.87526666667,9.55886666667,7.98713333333,7.12093333333,6.31926666667,7.05274761905,13.5848,9.7568,27.2051666667,18.0166666667,37.4232,9.837,12.1464666667
784.67,7.34773333333,10.1366666667,8.18446666666,7.9378,7.02593333333,7.25599047619,14.1915333333,10.3566666667,27.6481666666,18.70475,37.9780666666,10.33,12.8560666667
784.98,7.75540000001,10.4124,8.29960000001,8.3966,7.45346666667,7.63886190476,14.5081333333,10.7409333333,28.0853333333,18.93,38.0812666667,10.4123333333,12.7243333333
785.29,8.48119999999,11.0728,9.1278,9.20393333332,7.75300000001,8.40996666668,15.1967333333,11.1599333333,28.7421666667,19.7703333333,38.7232,11.1706666667,13.5341333333
785.60,8.23660000001,11.2358666667,9.23100000001,9.35586666667,7.61186666667,8.16543333334,15.0828,11.3390666667,28.89825,19.5596666667,39.1252,11.2684,13.8602
785.91,8.30326666666,11.1854,9.20593333334,9.31480000001,7.39546666667,8.03335476191,14.9592666667,11.2668666667,29.63575,19.7865,39.4998666666,11.5659333333,13.9096666666
786.22,8.37173333333,11.1347333333,9.364,9.56686666667,7.24226666667,7.94328571429,15.0384,11.4746666667,30.4551666667,19.79175,40.1480666667,12.0340666667,14.0239333333
786.53,8.39693333334,11.093,9.68813333331,9.878,7.3338,7.78839285713,15.4435333333,11.5758,30.7974166667,20.0976666667,40.3743333333,12.3080666667,14.0980666667
786.84,8.1096,10.5058666667,9.4142,9.41433333333,6.78913333333,7.39877619048,15.1544666667,11.4004666667,30.325,19.7950833333,39.8082,12.2363333333,13.5356
787.14,8.0782,10.1560666667,9.34713333335,9.0932,6.9838,7.36095238095,15.0993333333,11.5146,30.5379166667,19.6339166667,39.8836666667,12.0326666667,13.4073333333
787.45,8.0132,10.3637333333,9.24586666666,9.12106666666,7.1812,7.17852142858,14.7944,11.4039333333,30.5186666666,19.05225,40.0,11.8146666667,13.4478
787.76,7.59286666667,10.4784,9.06873333335,9.09913333334,6.92626666667,7.06445714286,14.5953333333,11.0026,30.248,18.9313333333,40.0509333333,11.9136,13.5624
788.07,8.16933333334,10.6168666667,9.52733333332,9.22879999999,7.398,7.52369761905,14.8508666667,11.2488,30.3978333334,19.09825,40.209,12.2984,13.7462666667
788.38,8.64873333333,11.1824,9.95033333333,9.2646,7.64033333333,8.00275238095,15.6732,11.5102,30.71925,19.98875,41.0134666667,12.9757333333,14.476
788.69,8.55293333333,11.333,9.84353333333,9.1586,7.91273333334,8.16049761905,16.0486666667,12.0128666667,31.0126666667,20.1228333334,41.6332,13.0305333333,14.5048
789.00,7.75033333333,10.482,8.94879999999,8.57926666667,7.33086666666,7.55115952381,15.6904,11.261,30.2558333333,19.5568333333,41.0987333333,12.1747333333,13.6377333333
789.31,7.59166666667,10.2958,8.91586666668,8.49120000001,7.18726666667,7.42027380953,15.7038,11.0690666667,30.0416666667,19.4401666667,40.9906666667,11.7259333333,13.5608
789.62,7.23406666667,10.1318,8.21173333333,8.17113333333,7.2088,7.19161904763,15.5166666667,10.8208,29.306,19.3070833334,40.2988,11.1246,13.0496666667
789.92,7.87926666667,10.9644,8.52386666667,8.59053333333,7.85893333333,7.92797142858,15.7534666667,11.4556,29.6175833333,19.6213333334,40.8698,11.5324,13.3948666667
790.23,8.06746666666,11.5218666667,8.73093333335,8.6728,8.30959999999,8.2653047619,16.2506666667,11.6850666667,30.08825,19.8920833333,41.8008666667,11.4059333333,14.0757333333
790.54,8.06073333333,11.5541333333,8.57613333333,8.6684,7.96306666666,7.96847857143,16.0184666667,11.5704666667,29.9905,19.6501666667,42.0232,11.1960666667,13.9844
790.85,7.89446666667,11.1388666667,8.43879999999,8.41113333334,7.6998,8.11823809525,16.2332666667,11.8332666667,29.5834166667,19.5833333334,42.15,11.1278,13.8667333333
791.16,7.3024,10.5269333333,7.61739999999,7.50280000001,7.1706,7.64713809524,15.7961333333,11.3688666667,29.2168333333,19.0434166667,41.5578,10.3780666667,12.9554
791.47,6.3078,9.76753333333,6.66079999999,6.855,6.4018,6.95400952381,14.9398,10.6678,28.6994166667,18.3951666667,40.7355333333,9.79693333333,12.2095333333
791.78,6.32646666667,9.74626666667,6.99493333334,7.22773333334,6.45186666666,7.18067619047,14.9090666667,11.1131333333,29.0735,18.5990833333,40.9609333333,9.8836,12.5693333333
792.08,7.73753333334,10.7797333333,8.33193333333,8.21993333334,7.70826666666,8.14804523809,15.9752666667,12.0446666667,29.4058333333,19.6381666667,41.1180666667,10.8678666667,13.6628
792.39,9.59033333333,12.5316666667,10.2328666667,9.74940000001,9.54320000001,9.81569761904,17.2944,13.6928666667,30.96075,21.27175,42.511,12.6378666667,15.2608
792.70,9.72046666667,12.8449333333,10.4030666667,9.6734,9.88526666665,10.2101547619,17.3226666667,14.1042,30.9723333333,21.5945,42.2946666667,13.0330666667,15.4692
793.01,9.51613333334,12.6106666667,10.5734666667,9.46840000001,9.6416,10.026947619,16.8518666667,13.9546666667,31.2126666667,21.5725833333,42.7778,13.1302,15.3224666667
793.32,9.0598,12.0756666667,10.3846666667,8.9988,9.24906666666,9.72071904763,16.5872666667,13.7544666667,31.3340833333,21.6118333333,42.9914666667,12.8631333333,15.2320666667
793.62,9.20593333335,12.2120666667,10.5575333333,9.09093333333,9.17579999999,10.0895333333,16.4122,13.9638,31.2348333333,22.0834166667,42.9029333333,13.6362,14.988
793.93,9.32739999999,12.2714666667,10.5663333334,9.20346666667,9.40993333333,10.4468357143,16.4188666667,14.1770666667,31.3128333333,22.4189166666,42.4542666667,13.9232666667,15.0975333333
794.24,10.4585333333,12.9217333333,11.3698,10.0764,10.1587333333,11.1796333333,17.0664666667,14.6151333333,32.2751666667,23.33175,43.4332666667,14.7384,15.826
794.55,10.6958,13.0597333334,12.1688666667,10.5558666667,10.4338,11.8665452381,17.6010666667,15.1324666667,32.64925,24.0684166667,44.0582666667,15.3536666667,16.5241333333
794.86,10.3983333333,12.6714,12.0327333334,10.3161333333,10.1464,11.5882547619,17.7796666667,15.0147333333,32.9304166667,23.9015833333,44.8154666667,15.1494,16.5552666667
795.16,9.41373333333,11.8809333333,11.3269333333,9.49539999999,9.33213333333,10.822997619,17.212,14.1848666667,32.31275,22.842,44.1235333334,14.5816,15.9639333333
795.47,8.29800000001,11.0128666667,10.6594666667,8.6926,8.06826666667,10.0724285714,16.5135333333,13.1979333333,32.0818333334,22.1511666667,43.7044666667,13.7985333334,15.1707333333
795.78,7.51633333333,10.3068,10.2595333333,8.23013333333,7.21520000001,9.50293571428,16.2948666667,12.6902,31.8880833333,21.9025833334,43.4453333333,13.5929333333,15.0678
796.09,7.6622,10.2102666667,10.5836666667,8.39719999999,7.21786666667,9.59663333333,16.711,12.7112,32.17775,22.1036666666,44.1008666667,13.4222666667,15.4132
796.40,7.27113333334,9.9318,10.3704,8.34373333333,6.99853333333,9.48057619049,16.9895333333,12.64,32.25175,22.2593333333,43.8874,13.2859333333,15.6206666667
796.70,7.01839999999,9.52206666667,10.1848,8.279,7.05373333334,9.06204523809,16.9511333333,12.3367333333,32.0288333333,22.02425,43.5238,13.3100666667,15.4852666667
797.01,6.59613333334,9.30753333333,9.67733333333,8.21593333333,6.98359999999,8.58296666667,17.0598666667,12.1596,31.9983333333,21.8089166667,43.0751333333,13.1044666667,15.4753333333
797.32,6.5594,9.53480000001,9.69586666666,8.28873333334,7.05446666667,8.69728571429,17.6684,12.1706,32.1854166667,21.4669166667,43.2319333333,13.0649333333,15.7006
797.63,6.34133333334,9.73060000001,9.80180000001,8.38213333333,7.21073333334,8.50593809525,17.4976666667,12.1856666667,31.6844166667,21.4950833333,42.5495333333,12.8067333333,15.6108
797.93,6.57880000001,10.205,9.82419999999,8.69373333334,7.76226666667,8.36413571429,17.5981333334,12.314,31.4514166666,21.2655,42.1558,12.9232666667,15.7176666666
