wavelength,Back_AniLacm,Belly_AniLacm,Breast_AniLacm,Crissum_AniLacm,Crown_AniLacm,DorTail_AniLacm,Patch10_AniLacm,Patch11_AniLacm,Patch12_AniLacm,Patch13_AniLacm,Rump_AniLacm,Throat_AniLacm,WingTip_AniLacm
839.57,62.5398,108.180666667,91.4406666667,94.7374666667,56.9476,66.3980666667,60.8059333333,59.1331333333,60.7572,85.2381333334,57.8632666667,94.8229999999,64.3346666667
839.87,62.469,108.604933333,91.6912666667,95.1111333334,56.9258,65.9876,60.2839333333,58.9136,59.8888666667,85.2468666666,57.2839333333,95.7036666666,64.8147333333
840.17,62.1520666666,107.928266667,91.6758000001,95.3370666666,56.8584666667,65.5288666667,60.1236,59.1588666667,58.9362,85.0215333333,57.7242666667,95.8069333333,64.9474666667
840.47,61.0052,104.5602,89.5631333333,93.1058000001,55.7869333333,64.5961333333,59.3178,58.5398666667,57.4266666667,82.7168666667,56.8522,92.9144666668,63.7342
840.77,61.2583333333,105.662266666,90.0302,93.3574666667,55.9830666667,65.2752,59.9031333333,59.3102666667,58.0398666667,83.1214666667,57.6164,93.0912666667,64.7913333333
841.07,61.3431333333,106.0806,89.4628,92.9792666667,56.0928,65.2014666667,60.5128,59.6336,58.3270666667,83.4555333333,57.6068,92.2833333333,65.1648
841.37,61.3724,104.578,88.1359333333,91.779,56.5026666667,64.9180666667,60.6314666667,59.8665333333,58.0329333333,83.1815333333,57.8870666667,90.9532666667,65.1972666667
841.67,62.9096,106.072066667,89.6646666667,93.3333333333,57.4826,65.7306,62.4794666667,61.3789333333,59.8102,84.4655333333,58.9499333333,92.5110666667,66.6919333333
841.97,64.2652,107.3228,91.1155333333,94.6719333333,58.8582,67.4540666667,64.2651333333,63.0052,61.6535333333,86.3779333334,60.1181333334,94.1995333333,68.4644666667
842.27,65.0301333333,107.618933333,91.8041333333,95.788,61.0999333334,69.3897333333,66.0765333333,64.8692666667,62.884,87.8873999999,61.945,94.8759333333,69.8189333333
842.57,67.0138666667,108.680533333,93.5833333333,97.2778666667,63.3888,71.4028,68.4862,67.2083333333,65.0556,89.7499333333,63.3610666667,96.0278,71.5
842.87,69.0118666667,111.401133333,97.0059333332,101.135666667,66.3717333333,74.1888,71.5782,69.9410666667,68.1564666667,92.9793333333,65.8407333333,98.1711333333,73.4808666666
843.17,70.5122,113.396533333,99.2592666668,103.924466667,68.2426,76.3908,73.6486,72.1512666667,70.6066666667,95.6186,68.3532,100.693466667,74.8147333333
843.47,72.8475333333,117.370066667,101.4404,106.7338,70.6533333333,79.5645333334,75.8458666667,74.7906666667,73.9865333333,98.5091333333,71.0386,103.752133333,76.8174666667
843.77,75.7254666666,120.844333333,104.292,109.375533333,73.351,81.7942666666,77.9947333334,76.9218,77.3087333333,101.9174,73.9841333333,106.6316,78.9972666667
844.07,76.3023333334,121.384333333,104.899866667,110.838,75.4463333333,83.2057333334,78.9072,77.796,79.2349333333,102.531866667,75.3007333333,107.741466667,79.9271333333
844.37,80.4858666666,127.657866667,111.4286,116.423666667,80.8358,88.6686666667,83.3819333333,82.8572666666,84.5481333333,107.657866667,80.0778,113.255466667,84.5091333333
844.67,83.5461999999,132.2188,116.311933333,120.222933333,83.8703333333,92.7458,86.9300666666,86.8896666667,88.5918666667,110.800466667,83.0597333333,116.757666667,88.1662
844.97,87.7524,138.545,122.931533333,125.8414,88.1867333333,98.2193999999,90.9445333332,91.8349333334,93.0726666667,116.742666667,87.7958,122.844733333,93.7241333334
845.27,88.5906,139.082866667,124.295266667,126.174533333,88.7023333333,98.7695333334,91.1633333333,92.3714666668,93.9374666667,116.3982,88.9708666667,123.489866667,94.7427333332
845.57,91.4942666667,139.977,126.942533333,127.264466667,90.3448666667,99.6092000001,92.7585333332,94.5745333334,96.7815999999,118.344733333,90.5058000001,124.988666667,98.0000000001
845.87,93.3333999999,142.011533333,129.2398,128.538066667,91.4152666667,101.2866,95.8596666665,97.2398,99.4152666665,119.649133333,93.1462666666,126.7836,100.467733333
846.17,96.0628666666,145.145,133.309133333,131.304266667,92.826,104.903466667,98.9854666667,100.096666667,101.014533333,122.2222,96.6425333334,129.516933333,104.275333333
846.47,98.0774,148.414466667,136.928866667,133.0586,93.7078666667,107.115933333,102.222266667,102.0724,102.971333333,124.119866667,97.8276000001,131.161066667,107.990066667
846.77,99.5109333333,150.013,139.896933333,134.363,94.2084666667,108.6486,104.2214,103.2948,104.6074,125.2768,98.5586000001,132.844266667,109.755333333
847.07,103.2792,155.284533333,144.769666667,139.458133333,98.2386000001,113.956533333,108.211333333,108.536466667,107.967533333,129.9728,100.813066667,137.4254,113.197666667
847.37,104.4536,155.463333334,145.3112,139.170066667,97.7317999999,114.052533333,107.939,108.271133334,106.417733333,131.148,99.3914000001,137.095466667,112.863066667
847.67,101.4634,149.972866667,140.4066,134.8238,94.2277333332,110.948533333,104.6612,105.121933333,102.086666667,127.425466667,96.6124666667,134.335933333,109.837333333
847.97,108.490466667,159.760933333,149.8356,143.587333333,99.9102666667,117.5784,112.107533333,112.077866667,107.204733333,136.622,104.544066667,144.7236,117.817733333
848.26,109.115266667,159.911533334,149.3512,143.8642,100.3246,117.5516,113.126733334,112.979333333,107.463066667,136.519333333,106.8732,144.1888,117.138666667
848.56,109.511466667,159.310333333,148.247133333,142.816266667,100.086266667,117.5862,112.844733333,112.011466667,107.3852,136.235533333,106.609133333,142.614933333,116.637866667
848.86,107.891666666,158.547,145.868933333,141.937266667,98.3475333333,116.5812,111.253533333,110.114,105.726466667,134.273533333,104.957266667,139.5158,114.814666667
849.16,104.595733333,155.347533333,143.063866667,138.6098,96.3405333333,114.0426,107.716266667,107.007133333,102.383,132.538933333,102.3262,136.595733333,112.822733333
849.46,100.701733333,148.933733333,136.113466667,132.226733333,92.8204000001,109.284666667,103.589666667,103.805866667,98.5966000001,127.125533333,98.1375999999,131.174,107.800333333
849.76,98.4930666667,143.754733333,132.235,128.6334,91.111,106.564533333,100.613133333,102.222266667,96.1429333334,124.444533333,96.6539333334,127.8416,104.5466
850.06,98.3020666666,142.0226,130.5868,128.2396,90.9862,105.967533333,100.499333333,101.597866667,94.9312,124.793933333,96.2296,126.666533333,104.744133333
850.36,97.2784666667,141.448266666,129.563066667,127.041266667,90.4119999999,104.444466667,100.299466667,99.8751333332,93.8078000001,123.969933333,96.0049333333,126.616666667,106.0174
850.65,98.3980000001,144.5478,133.2818,128.940533333,91.1627333334,107.183466667,103.2816,101.653733333,96.2014666666,126.7702,97.8812666667,129.664066667,107.958666667
850.95,100.704666667,147.859133333,137.832,132.140933333,92.0325333333,108.8616,106.721,104.010866667,98.1572,130.108333333,100.108466667,132.953933333,109.810333333
851.25,94.1312666667,138.764533333,129.2148,124.684733333,84.6074666667,101.003933333,99.8713333333,96.7052000001,91.6085333333,120.591933333,92.5355333333,123.989666667,101.647333333
851.55,90.1394000001,134.017866667,124.8416,120.4308,81.7490000001,97.4398000001,96.4766,92.1165333333,88.6185333333,115.6654,88.8719999999,120.380266667,97.4652666666
851.85,86.2892666667,130.641533333,121.157133333,117.207533333,79.1446,94.39,93.3082,89.2831333333,85.1069999999,112.151066667,86.6918666666,116.729533333,94.3395333334
852.15,86.2989333334,130.441266667,120.490133333,116.3236,79.7794666667,94.1910666667,92.5980666667,89.2157333333,84.9511333333,111.323466667,87.5489999999,117.181266667,93.3578
852.45,90.4654000001,135.396266667,124.628866667,122.163533333,83.4213333333,97.2074666666,95.7988666665,90.5156666667,88.6792666667,114.289333333,91.4968666667,121.7358,94.1131333333
852.74,91.7364666667,137.262333333,125.475466667,123.117866667,85.1964000001,98.0989333333,96.73,90.7730666667,90.0886666667,114.55,92.9024000001,122.915133334,94.6767999999
853.04,95.0461333334,142.2662,128.880133333,128.669266667,89.1962666665,100.369,100.105466667,93.7284666667,93.0698000001,117.365066667,95.4150666666,125.849733333,98.6034
853.34,95.1633333333,142.745066667,128.784133333,127.398666667,89.7516000001,99.2418000001,100.026133333,94.0130666668,93.4641333335,115.8694,96.6275333334,125.5164,98.4836666667
853.64,94.5669999999,142.231,128.425333333,127.742733333,90.3148666665,98.8714666667,99.6063333333,94.1207333332,93.7007333334,115.1444,97.4804666667,124.4094,96.5617999999
853.94,92.8385333333,140.520666667,124.739666667,126.249933333,89.6093333333,97.2396000001,97.8124000001,93.0729333333,92.5781333333,112.552066667,97.2656666666,122.239666667,94.3490000001
854.23,91.5335333333,139.8732,121.901266667,124.790866667,89.3534666667,96.9073333334,97.0088666666,92.4969333333,92.6236000001,110.722466667,96.8821333333,120.735066667,92.9277333333
854.53,92.6541333335,142.1134,123.446466667,125.509533333,90.9434666667,99.8993333334,97.9372000001,93.8364666667,96.1005999999,113.6604,98.3396666667,121.987533333,94.1384000001
854.83,93.5094666667,141.5848,123.270466667,125.207466667,89.4841999999,100.125866667,98.1886000001,93.9370666665,96.0501999999,114.9434,97.1321333333,121.4842,94.4654
855.13,96.0616666668,144.7362,125.817266667,128.365533333,91.0939999999,102.677,100.463266667,95.9845333333,99.0218666667,117.940866667,97.9407999999,125.353933333,96.7310000001
855.43,100.869533333,148.801,130.3556,132.727333333,96.0211333333,107.088266667,106.113266667,99.6838666667,103.346533333,122.424266667,101.660133333,129.3808,100.6588
855.72,100.381666667,145.4708,128.0406,129.567333333,94.5038666666,106.819333333,105.038266667,99.0839999999,101.857533333,121.170466667,100.687,126.692066667,101.2468
856.02,98.8888,139.517,124.951666667,126.1352,92.3670666668,104.420266667,102.0772,96.7633333335,100.724666667,119.251266667,97.8501333333,123.7198,100.144933333
856.32,97.8502000001,138.019333333,123.792333333,123.816466666,90.2174000001,103.8648,100.797,94.6376000001,100.3864,118.574866667,96.8114666667,122.801933333,98.5750666667
856.62,100.470866667,140.4214,126.121333333,127.211933333,91.2515333332,107.459733333,102.627,96.1834000001,102.924333333,121.3136,98.5874,125.278733333,101.462333333
856.91,102.122266667,141.572866667,127.290933333,128.064866667,91.3358666666,109.2384,102.9962,97.578,103.995,122.621666667,99.3508666667,127.765266667,103.395933333
857.21,107.43,147.480866667,132.569933333,132.977066667,95.6743333333,113.3334,107.379333333,101.348666667,108.0916,128.2188,102.035666667,133.765933333,109.058533333
857.51,108.030933333,147.670466667,133.539266667,132.638333333,95.7529333333,112.689866667,106.409333333,99.9227333333,107.979266667,129.214933333,100.3602,134.260066667,109.9356
857.81,110.495333333,151.0842,136.813733333,135.957266667,98.6077333335,114.7256,109.370866667,102.998666667,110.361466667,132.021533333,103.1592,138.929133333,112.8782
858.10,117.3504,162.022733333,145.156666667,145.213533333,106.723666667,122.051266667,116.296333333,110.1424,117.606866667,140.398866667,110.854733333,148.091133333,120.683733333
858.40,118.689466667,163.7038,145.982933333,145.8974,109.800533333,122.307666667,117.749266667,112.2222,118.433133333,142.222266667,113.2762,149.401733333,122.649533333
858.70,113.500533333,158.159,140.334733333,141.0878,104.4352,117.154866667,111.882933333,107.782466667,113.7796,137.461666666,109.735066667,144.6862,118.2706
858.99,113.2184,161.005733333,141.494266667,142.155133333,105.775866667,117.270066667,111.637866667,109.2528,116.005733333,139.1954,110.4024,146.6092,120.1724
859.29,119.317866667,172.527066667,149.4884,151.534866666,112.682266667,124.3722,118.976733333,115.782933333,122.914866667,147.938,117.984466667,155.565866667,127.4418
859.59,123.724466667,179.0298,155.492933333,157.590066667,118.028266667,130.391266667,124.162666667,122.629066667,128.012533333,153.928066667,123.6934,161.032866667,133.2394
859.89,120.150133334,174.384266666,151.922,153.093133333,116.486533333,127.147133333,121.111266667,121.3212,124.804866667,150.5706,120.0,157.657666667,129.2192
860.18,121.921933333,177.507533333,155.585466667,156.066,118.7688,129.399333333,123.2132,123.633533334,128.318333333,152.6728,121.291333333,160.3002,131.2312
860.48,119.8518,173.422133333,153.4222,156.059266667,116.977866667,126.3704,120.770333333,122.281466667,127.259266667,150.489,120.1776,156.088933333,127.4076
860.78,124.4042,176.1688,157.074,161.538333333,119.849133333,129.080133333,125.0678,126.938266667,131.704466667,154.1478,123.982,159.004533333,131.372666666
861.07,123.2612,171.111133333,153.1024,158.4992,117.402666667,125.570066667,122.943666667,123.6942,128.542533334,150.5916,121.645133333,155.526666667,129.264066667
861.37,122.649533333,169.5156,152.564,158.176733333,116.6382,124.4444,122.393133333,124.7008,127.920266667,150.541333333,120.9972,155.071133333,128.604
861.67,124.778666667,172.536733333,154.985333333,161.533866667,117.669666667,126.460066667,123.303866667,126.6962,130.649066667,152.241933334,122.3894,157.315666667,129.970533333
861.96,129.4154,179.241733333,162.053666667,167.646133333,121.706133333,131.437533333,127.488066667,131.785266667,135.481666667,157.725066667,126.003066666,165.1818,134.2496
862.26,130.9804,182.156733333,165.326733333,170.065333333,122.843266667,133.268,130.620933333,134.673333333,136.928066667,159.183066667,127.941066667,168.790733333,135.686466667
862.56,135.578933333,190.421,173.789533333,177.0526,125.543866667,138.596466666,135.579,140.000066667,141.824533333,165.543733333,132.1402,176.000066667,139.9298
862.85,136.612066667,192.859733333,175.810466666,178.907133333,125.027333333,139.1258,135.8834,139.927,142.331466667,166.958133333,132.714,178.506333333,139.854133333
863.15,132.6256,190.279266667,173.705733333,177.7652,121.750466667,135.381733333,132.513866667,135.6054,139.627666667,164.283,129.944066667,176.275533333,135.903133333
863.45,133.4096,191.200066667,174.018933333,178.704666666,122.3238,136.419,133.219133334,135.619266667,141.104733333,166.628533333,130.9714,176.304666667,136.190466667
863.74,136.235266667,196.666666667,176.705933333,179.058666667,123.607866667,139.9216,135.5294,137.7256,144.0784,169.5686,132.9018,180.901933333,140.3138
864.04,133.098133333,196.9412,174.470533333,177.411666667,122.431333333,141.019666667,131.843066667,137.4118,140.235333333,167.8038,131.372666667,180.000066666,139.294133334
864.33,134.321066667,204.156333333,178.559666667,182.181,124.444466667,145.3498,134.033,141.481333333,142.386733333,170.658333333,134.444333334,184.197466667,141.275733333
864.63,133.041666667,203.125,177.25,179.125,122.291666667,143.208333333,130.541666667,139.291666667,139.875,166.125,130.791666667,180.791666667,139.041666667
864.93,133.292666667,200.690933333,177.9268,177.845533333,122.357866667,143.414733333,132.805,140.081266667,139.065133333,167.601666667,131.422733333,179.3902,140.325266667
865.22,132.945733333,198.062133333,175.4264,175.310066667,122.596933333,142.558133333,133.449466667,139.6124,139.069733333,168.410866667,131.589066667,174.883666666,140.038666667
865.52,132.9434,195.6724,172.5536,174.736733333,120.5848,141.364533333,131.461933333,137.31,137.816666667,169.9414,130.331333333,173.450333333,138.323533333
865.81,127.1038,183.8252,161.603,164.845133333,115.592,132.313333333,124.6266,131.293133333,129.617466667,161.6394,123.643066667,165.136666667,131.038266667
866.11,128.786066667,185.780466667,164.0462,168.323666667,117.032733333,132.331333333,125.7034,133.487533333,130.789866667,164.0848,124.084733333,168.1696,131.869066667
866.41,143.3112,206.092666667,181.721866667,185.518733333,129.4922,146.6666,137.925,150.1104,142.295866666,181.059533333,136.4238,185.651133333,144.900666667
866.70,134.856,191.028733333,169.177066667,171.975133333,120.699533333,135.679066667,129.506066667,139.2592,131.1934,167.325066667,127.037066667,172.5926,135.2674
867.00,125.7608,173.804466667,156.5218,159.492733333,114.202933333,126.304333334,122.0652,130.036266667,123.188333333,154.529,120.2898,158.043533333,125.217333333
867.29,120.398,162.918666667,148.4908,149.320066667,109.220533333,118.8392,117.446133333,122.985,118.9386,146.832533333,115.655,149.187333333,116.650133333
867.59,122.454466667,163.8474,151.5754,149.950133333,113.300333333,120.198933333,118.275266667,125.439466667,121.625133333,149.917066667,116.716466667,151.7082,118.275266667
867.88,119.025,158.6164,146.981066667,146.2578,111.289266667,117.924466667,116.132133333,121.4466,119.371133333,146.289333333,115.6604,148.962333333,115.849133333
868.18,121.229866667,161.844533333,150.453066666,149.482333333,113.656933334,121.359266667,117.961066666,122.5242,122.006466667,148.090666667,118.6408,152.912466667,116.569666667
868.48,123.760666666,167.453133333,155.077066667,154.6324,116.239333333,124.170933333,119.692266667,124.3418,124.171133333,149.982866667,121.401733333,158.530066667,119.418866667
868.77,128.0142,175.567333333,163.369,163.049733333,122.624133333,130.3192,124.468133333,131.276666667,129.219933333,155.496533333,127.411333333,165.567533334,126.4894
869.07,129.319066667,179.104,167.132666667,168.1004,127.2402,134.5878,127.957,134.1218,133.727466667,158.064333333,131.218733333,169.533866667,131.003533333
869.36,124.5,172.8,161.4,161.166666667,124.666666667,130.966666667,125.266666667,129.9,130.033333333,152.366666667,126.766666667,162.866666667,128.0
869.66,116.2996,160.381666667,148.6344,148.957266667,115.829733333,121.321466667,117.768133333,119.970533333,122.907466667,141.145333333,118.1498,150.719666667,120.616733333
869.95,115.682866667,161.468466667,149.104266667,150.396466666,116.2116,121.4978,117.944266666,122.055866667,122.437666667,141.233466667,119.5008,151.2482,120.2644
870.25,121.488666667,172.1682,158.996733333,158.640733333,122.038866667,127.346266667,123.462733333,127.961133333,127.572866666,150.4206,125.534133333,162.071133333,127.378666667
870.54,129.438533334,184.4912,169.7544,171.5438,130.5966,136.5614,132.385933334,136.210466667,136.702,161.719333333,134.000066667,174.631666667,137.543733333
870.84,126.872933333,180.034333333,165.120333333,170.4124,126.563466667,134.1238,130.103066667,132.199333333,134.570466667,158.385,131.718266666,170.137466667,136.1856
871.13,131.028333333,185.000066667,171.3476,177.411333333,131.134666666,138.687933333,134.1136,135.992733333,139.9646,164.219866667,136.134666667,174.858133333,142.163133334
871.43,123.131266667,176.329866667,161.313133333,168.686866667,124.747466667,131.548933333,127.340133333,129.4612,132.592533333,156.902466667,127.9798,166.2964,135.4546
871.72,123.5622,175.359333333,160.228666667,168.594866667,125.817066667,131.993466667,128.562066667,131.666733333,134.281,156.895466667,127.745066667,165.6862,135.947666667
872.02,122.295466667,173.144666667,157.924666667,165.723266667,125.125866667,130.628866667,128.962266667,130.1572,133.144666667,154.6226,126.698,164.5912,133.962333333
872.31,125.582933333,180.229866667,162.134666667,171.1328,126.469666667,134.548533334,132.118266667,133.398933333,135.862,158.357866666,130.082133333,168.9654,136.551733333
872.61,126.078533333,182.549133333,162.418266667,172.222266667,125.490333334,133.856133333,132.1242,132.941133333,135.4902,158.7908,131.830133333,169.967333333,136.536
