wavelength,Back_SicLuaf,Belly_SicLuaf,Breast_SicLuaf,Crissum_SicLuaf,Crown_SicLuaf,DorTail_SicLuaf,Patch10_SicLuaf,Rump_SicLuaf,Throat_SicLuaf,WingTip_SicLuaf
799.16,31.7565333333,55.6501666667,43.8486,52.3013380952,26.6701,24.5505333333,39.4085666667,40.8975666667,40.2697333333,27.3062666667
799.47,32.0364,55.8290333333,44.4304,52.725,27.5429666667,25.0823333333,39.9263333333,41.4301466667,40.715,28.2194
799.78,32.1572666667,55.3617333333,44.1023666667,52.2314047619,27.9714666667,25.0454666667,39.8503333333,41.1808533333,40.9603333333,28.7300666667
800.08,32.5018,54.9447,44.3243666667,52.2146285714,28.2467666667,25.5717333333,40.3013333333,41.2460733333,41.2058,29.2238666667
800.39,33.1569333333,55.4357,45.0016666667,52.9779714286,28.9418,26.2011333333,40.6066333333,41.6098,42.0952,29.8341333333
800.70,32.6402666667,55.177,45.1126666667,52.7499619048,28.3636666667,26.088,40.1322666667,41.2383066667,42.0434666667,28.6923666667
801.00,33.8422666667,56.4993333333,46.7683666667,53.7509380952,29.4692,27.19,41.0141,42.36058,43.257,29.9928333333
801.31,33.4290666667,56.0743666667,46.1626666667,52.9828904762,28.8632333333,26.2766,40.2907,41.53412,42.4648,29.5620666667
801.62,32.6736666667,55.7376666667,45.8969333333,52.2244095238,27.5882,25.4759333333,39.5830333333,40.7335533333,41.6004,28.5628333333
801.92,31.7684,55.6768333333,45.5203333333,51.9182,26.8858,25.0547333333,38.8145666667,40.20192,40.9156,27.3827333333
802.23,31.9450666667,55.8273333333,45.8119333333,51.6700095238,27.5175333333,25.1766,38.8391,40.12082,41.0511333333,27.6195
802.54,31.3238,55.5583666667,45.5981333333,51.7065904762,27.6435333333,24.8085333333,38.5725,40.02154,40.6141333333,26.9537333333
802.84,30.8274666666,55.6665,45.3373333333,51.1410857143,27.2088333333,24.2569333333,38.6104333333,39.6529466667,40.1446,26.1927
803.15,30.9676666667,55.6948666667,45.4001666667,50.9426190476,27.2559333333,24.2293333333,38.8451,39.5420333333,40.3264,26.0771666667
803.46,31.2782666667,55.4241,45.018,50.8158095238,27.041,24.261,38.5344333333,39.5794466667,40.1753333333,26.2962333333
803.76,30.4683333333,54.7342333333,43.4721,49.8820952381,26.1627666667,23.5396,37.3612333333,38.6651733333,39.0078666667,25.8809333333
804.07,31.1726666667,55.5822666667,43.3774333333,50.3499809524,26.7148666667,24.0482,38.1083666667,39.19188,39.5261333333,26.6466333333
804.38,30.9067333333,55.1001333333,42.2498333333,49.6860095238,26.4939,23.7614,37.7580333333,38.6871133333,39.0656,26.3134
804.68,31.2239333333,55.3365,42.7351333333,50.0612238095,26.8043666667,24.4705333333,37.8828666667,39.0594333333,39.2916666667,26.9736333333
804.99,32.3558,55.5211333333,43.6923,50.9201476191,28.3199666667,25.819,38.759,39.987,40.0305333333,28.4727666667
805.30,32.6407333333,55.6927333333,43.9118,50.9568666667,28.7899666667,25.6698,39.2275333333,40.1674466667,40.1524,28.6112
805.60,32.4814,54.8915666667,44.0696,50.8205190476,28.3781666667,26.2406666667,39.4021333333,40.24434,39.7757333333,28.7856666667
805.91,32.4205333333,54.9158666667,44.0402666667,50.3677190476,28.0396,25.8135333333,39.1694666667,40.2065,39.7905333333,28.6497
806.21,32.3150666667,54.4370666667,43.6231,50.3459285714,27.6404,25.7228,38.677,40.17626,39.3534666667,28.4356333333
806.52,32.6740666667,55.0860333333,43.3295,51.3189714286,27.9327333333,26.2172,39.0899333333,40.5766466667,39.6178666667,28.8352333333
806.83,33.0244,55.9772666667,44.1733666667,52.145147619,28.8587333333,27.2466666667,39.8681666667,41.3107933333,40.6930666667,29.1790666667
807.13,34.3368666667,57.1912,45.8608666667,53.3187238095,30.2508666667,28.6582666667,41.5774666667,43.0740733333,42.3640666667,30.1710333333
807.44,34.5296,56.7908333333,45.805,53.3188761905,30.9819,29.1420666667,42.0353666667,43.5875933333,42.6260666667,30.6397333333
807.74,34.2978,55.6949333333,45.2923333333,53.0936809524,30.5011333333,29.2787333333,41.7122666667,42.8859666667,42.3007333334,30.8351666667
808.05,32.8834,54.2906,43.7872333333,51.7952,29.2639333333,27.8795333333,40.5302333333,41.4889733333,41.1596666667,29.4050666667
808.35,32.2082,53.6724333333,43.0327333333,51.5044571428,28.8170666667,27.4529333333,40.1425333333,41.1229666667,40.8016,28.555
808.66,32.2299333333,53.5148,43.0207333333,51.2935238095,28.7036666667,28.0094,39.5834,41.24766,41.0647333333,28.9775666667
808.97,32.6649333333,53.5731666667,42.9404,51.6420380953,28.9151666667,28.0109333333,39.4535666667,41.3348133333,41.3444,28.9229666667
809.27,33.9244666667,53.8194666667,43.9323,52.4789142857,29.8638333333,29.3270666667,40.2684333333,41.91444,42.4582666666,29.8405333333
809.58,33.9364666667,53.7288,43.9483,52.466647619,29.7143,29.4712666667,40.0939666667,41.42198,42.5773333333,29.9806
809.88,33.9226,53.6522333333,44.3624,52.6640571429,29.5117,29.2008,40.2825333333,41.3535666667,42.6069333333,29.9757333333
810.19,33.5112666667,53.1391333333,43.5517666667,52.011647619,28.8633333333,28.4546666667,39.9555,40.6238666667,41.7556666667,29.3325
810.49,33.2262666667,53.2551,42.9711333333,52.1015904762,28.897,28.6008666667,40.3950333333,40.4765133333,41.8271333334,29.8148333333
810.80,33.3333333333,53.0629,43.0919333333,52.0391761905,28.7433666667,28.5392666667,40.3079,40.04822,41.6146,29.7297
811.10,34.3078666667,54.6958666667,44.5708666667,53.6573952381,29.7542666667,29.2021333333,41.6386333333,41.47136,42.9064666667,30.3148333333
811.41,35.4526,56.2296,45.8014,55.0475809524,30.7947,30.7637333333,42.8608,42.9298266667,44.7064666667,31.5941
811.71,35.4328,57.6105666667,46.2982333333,55.1170476191,30.6583666667,31.0774666667,42.9050666667,43.2696466667,45.3868,31.5745333333
812.02,35.3830666667,58.4486,46.8358,55.7075714286,30.9262333334,31.5937333333,44.2031666667,43.88526,45.7733333333,31.8477666667
812.32,34.0340666667,57.8265666667,45.7290666667,54.4020619047,29.8012,30.824,43.4233333333,42.8286133333,44.7348,30.6154666667
812.63,35.0142,58.68,46.0876,54.8576952381,30.7502666667,31.7474666667,44.7057,43.8157266666,45.3655333333,31.7282666667
812.93,35.5902666667,58.5834333333,46.1189,54.671747619,31.3550333333,31.9451333333,45.5476666667,44.4512666667,45.5334,32.1104666667
813.24,35.8345333333,57.8937333333,45.6511,53.6906095238,30.7522333333,31.8570666667,45.2326333333,44.14286,45.2844,32.0308666667
813.54,35.4980666666,57.4041,45.7087666667,53.0870428571,30.3927333333,31.1111333334,45.1293666667,43.9386866667,45.2680666667,31.6953333333
813.85,35.0989333333,56.0443666667,45.2530666667,52.2652,29.2330333333,29.4259333333,43.9024,43.0024533333,44.3512666667,30.3135333333
814.15,34.3133333333,55.5019666667,44.8715,51.6510095238,28.4909666667,28.6752666667,42.6297,42.3067666667,43.6098,29.4323
814.46,33.7428,54.5144666667,44.7952666667,50.9033666667,28.1665666667,28.619,41.3572,41.7677533333,43.0762666667,29.1619
814.76,33.9437333333,53.9391,45.0611333333,50.7720190476,28.2443333334,28.2720666667,41.2865,41.6244666667,42.4976,29.0796666667
815.07,33.8928,52.7509333333,45.0985,50.5501666667,28.3172333333,27.6845333333,41.3983,40.8913066667,41.6598666667,29.1241333333
815.37,34.5135333333,52.6096,45.5649,51.4667714286,28.3772,27.6439333333,40.9866333333,41.1931933333,41.8256666666,29.5436333333
815.68,35.6193333333,53.4290333333,46.7166,52.7719619047,29.6857666667,28.5610666667,41.7257,42.2522533333,43.224,30.6328666667
815.98,33.6220666667,52.4209,45.0745333333,51.8162,27.5326,26.5549333333,39.6602,40.4721133333,41.9552,28.552
816.29,33.8778,53.4863,46.1318333333,52.9663428571,27.8415333333,26.6284666667,39.7564666667,40.6475466667,43.1805333333,28.3236333333
816.59,32.4609333333,53.0915,45.5287333333,52.5800238095,27.7903333333,26.2305333333,38.6820333333,40.4844666667,42.3708,27.7712
816.89,32.8045333333,53.6403333333,45.8687,53.2982571429,28.3711,26.8556666667,38.6213,41.38246,42.5212666667,28.3239333333
817.20,32.6229333333,53.6110333333,45.7056,53.0998095238,28.3013333333,27.6411333333,38.4197,41.2339133333,42.8416,28.1876
817.50,33.3245333333,54.5438333333,46.2127,53.8209714286,29.2834,28.4468,39.6306,42.1816266667,44.2813333333,28.9275
817.81,32.4726666667,54.5059666667,45.2482333333,53.6865619047,28.1906,27.4834666667,39.8551,41.84348,43.8471333333,27.8833
818.11,31.6166666667,54.8540333333,44.8714666667,54.0327904762,27.6949333333,27.12,39.7995,41.7115466667,43.7994,27.3333
818.41,31.9913333333,56.5376333333,45.6946333333,55.3904428571,28.0429333333,27.6043333333,40.1849333333,42.74664,44.9461333333,28.1505
818.72,32.8030666667,57.2908666667,45.9608333333,55.0365428572,28.6005333333,28.1191333333,40.8813666667,42.9130733333,44.9694,28.6494333333
819.02,33.54,57.8148,46.4448333333,55.202052381,29.1273666667,28.9016,41.6647333333,43.6815933333,44.7914666667,29.6366333333
819.33,33.5372666666,57.4051,46.3960333333,54.9934238095,29.1772333333,29.0578,41.6737,43.7222666667,44.4516,29.9052333333
819.63,33.4575333333,57.1968,45.7767666667,54.4921380953,29.2,28.7814,41.4203,43.90078,43.4666,29.9162666667
819.93,33.2486,56.4497333333,45.6692666667,53.7751571429,28.3837,27.9259333333,41.3438333333,43.2280133333,42.6932,28.7910333333
820.24,33.5019333333,56.3251666667,45.6952333333,53.6149380952,28.2746333333,27.8332,41.5324,43.0662533333,43.0206666667,28.7781333333
820.54,33.1428,56.1658333333,45.4782666667,53.2760095238,28.1445,27.2048666667,41.1415,42.7006933333,42.4663333333,28.5818333333
820.85,32.4904666667,55.2194,44.5833333333,52.4760666667,27.3454333334,26.5404666667,40.3455666667,41.84876,41.6854,28.0728666667
821.15,32.4464666667,54.9764,44.5895666667,52.1822428571,27.5078,26.6180666667,39.9110333333,41.6705333333,41.5634666667,28.0712666667
821.45,32.346,54.8368,44.3936333333,51.8012333333,27.4326333333,26.3319333333,39.6311333333,41.5466533333,41.3645333333,28.0285333333
821.76,31.9188,54.0554666667,43.5754,51.0770857143,26.8378666667,25.7744666667,39.2799,40.9646333333,40.7865333333,27.3306333333
822.06,31.2247333333,53.5642333333,43.0877333333,50.5356904762,26.3227666667,25.2012,38.7665666667,40.5653133333,40.3896666667,26.8205666667
822.36,30.9671333333,53.5121666667,42.7358333333,50.4432619048,26.0542333334,24.7304,38.5308,40.3787466667,40.1352,26.3886
822.67,31.0839333333,53.4413666667,42.7922666667,50.4503142857,26.1459666667,24.8192,38.6495333333,40.44016,40.1220666667,26.4248
822.97,30.9895333333,53.3099666667,42.8203,50.2955809524,26.0236,24.8489333333,38.5650666667,40.3504466667,40.151,26.4340333333
823.27,31.0691333333,53.4131,42.8706666667,50.3983142857,26.1699333333,24.9808,38.5953666667,40.4044666667,40.3171333333,26.6614
823.58,30.8848,53.2736,42.6607666667,50.2281571429,26.0563333333,24.9042666667,38.4372,40.19168,40.0486666667,26.5972
823.88,30.9106,53.1000333333,42.5476,50.2324857143,25.8933333333,24.88,38.3428,40.2076133334,40.0286666666,26.4705
824.18,30.8817333333,53.1927666667,42.5674333333,50.161947619,25.7972,24.7592,38.3049666667,40.2480266667,39.8584,26.3453666667
824.49,31.0555333333,53.5032666667,42.7114,50.3821761905,25.8387333333,24.8012666667,38.6819,40.54496,39.9594666667,26.5449666667
824.79,31.1143333333,53.1836,42.6809,50.3232380952,25.8999666666,25.052,38.7824,40.64896,39.8866666667,26.6593333333
825.09,31.3582,53.3882333333,43.0950333333,50.6031190476,26.1997,25.3526666667,38.7567333333,41.0019466666,40.016,26.9624
825.39,31.6824666667,53.547,43.3218,50.8783904762,26.3809,25.6363333333,38.9841333333,41.1907066667,40.2424666666,27.1832666667
825.70,31.7353333333,53.2428666667,43.3047666667,50.5058666667,26.2023,25.7833333333,38.9264333333,40.94324,40.0904666667,27.2877
826.00,31.957,53.578,43.496,50.7738380953,26.4472,25.8429333333,39.0214333333,41.0565666667,40.4167333333,27.5442333333
826.30,32.0717333334,53.4328,43.3642666667,50.8303761905,26.3293333333,25.581,39.0496333333,40.98834,40.2934666667,27.5110666667
826.61,32.103,53.6252,43.3763333333,50.8010571429,26.3315,25.6717333333,38.995,41.11402,40.1194666667,27.5026333333
826.91,31.8601333333,53.6677,43.5613,50.8977571428,26.2984333333,25.3726666667,38.9643333333,41.2350133333,39.9222666667,27.4067666667
827.21,31.5374,53.8038333333,43.4952666667,50.7161666666,26.1978666667,25.1601333333,39.0555,41.2143333333,39.7138666667,27.3525
827.51,31.4170666667,53.9254333333,43.5469333333,51.0328714286,26.2846333333,25.1674,39.2503666667,41.32746,39.8982666667,27.4339333333
827.82,30.9083333333,53.1510333333,42.7647333333,50.3290666667,25.6724,24.5136666667,38.5836666667,40.7310066667,39.4134666667,26.9115
828.12,31.0273333333,53.5862666667,42.8911,50.5936904762,25.7441666666,24.1920666667,38.6688333333,40.7443,39.5763333333,26.8259
828.42,31.0991333333,54.0460666667,43.0665666667,50.8002619048,26.0113666666,24.1734666667,39.0661,40.8458933333,39.9760666666,26.9334
828.72,31.7867333333,54.421,43.5415333333,51.2506571429,26.6730666667,24.3806666667,39.5473666667,41.25118,40.1869333333,27.1850666667
829.02,32.272,54.9370666667,44.0573666667,51.9841809524,27.3672666667,24.5297333333,40.0420333333,41.8915066667,40.987,27.5164333333
829.33,32.7342666667,55.4479333333,44.5984,52.5816095238,27.7355666667,24.9985333333,40.7617666667,42.6268933333,41.2910666667,28.0841333333
829.63,33.385,56.2484,44.9841,53.238747619,28.8278666667,25.9500666667,41.5363333333,43.40616,41.8514,28.6815333333
829.93,34.2640666667,56.578,45.2927,53.901252381,29.5821666667,26.274,42.2506,43.95234,42.3742,29.4208
830.23,35.0986666667,56.5698,45.3408,54.0162476191,30.0104333333,26.7704,42.6721,44.1626666667,42.9282666667,29.7405
830.54,35.6032666667,57.0249666666,45.5543666667,54.1213190476,30.2675666667,27.0964,43.1335,44.2443533333,43.386,29.8681666667
830.84,36.8504,57.7618333333,46.8026,54.2840285714,31.291,28.1933333333,43.7091666667,45.1175733333,44.2364666667,30.8394
831.14,37.4486,58.7530666667,47.3581333333,54.6754904762,32.4690666667,29.0288666667,44.1853,45.54318,45.1026666667,31.9630333333
831.44,38.018,58.9231,47.7845333333,54.7888380952,32.6699333333,29.9344,44.4103,45.8262933333,45.3644,32.2932
831.74,38.164,58.8060333333,47.6596666667,54.4647285714,32.3915333333,30.1654666667,44.4445666667,45.6249466667,44.7675333333,32.5098
832.04,37.8052,58.5503666667,47.3221333333,54.3632190476,31.9850333334,30.2548,44.2096666667,45.51606,44.8838666667,32.5206333333
832.35,37.0002666667,57.9241666667,47.0178333333,53.8801952381,31.8686,30.1441333333,43.9129,45.21884,44.2994,32.0056666667
832.65,35.6763333333,56.89,45.5729,52.4937571429,30.6796666667,28.9966,42.4530666667,43.84326,43.0679333334,30.5470666667
832.95,34.5062,56.139,45.2560666667,51.7170761905,29.2562666667,27.9753333333,41.6697666667,42.9494,42.2036666667,29.5277666667
833.25,34.0746666667,56.2609,45.0818333333,51.441447619,28.8910333333,27.9566666667,41.6725333333,42.71228,42.5510666667,29.2529
833.55,34.5869333333,56.9605,45.538,51.9162904762,29.6284,28.4967333333,41.9522333333,43.2162866667,43.0227333333,29.9307666667
833.85,35.1335333333,56.8862333333,46.1277,52.2568952381,30.6854666667,29.1366666667,42.3497333333,43.7195266666,43.5793333333,30.6096
834.16,34.5106666667,56.0678,45.4918666667,51.8848809524,30.4252,28.9309333334,42.1308333333,43.25244,43.0892,30.3873333333
834.46,34.6516666666,56.2356666667,45.7269666667,52.214152381,30.3358,29.0577333333,42.5263333333,43.4271066667,42.7568,30.2382666667
834.76,33.8930666667,55.9914333333,45.4236666667,52.0539619048,29.8279666667,28.2947333333,42.1469666667,43.0544333333,42.4294666667,29.8535666667
835.06,33.71,56.2926666667,45.4908666667,52.3524095238,29.6799,27.9473333333,41.9261666667,43.1557666667,42.3891333334,29.7470666667
835.36,33.0002666667,55.7382333333,45.1198333333,51.9486428571,29.3002,27.5868,41.5919666667,42.9213266667,41.8798,29.5595666667
835.66,32.4932,55.5968666667,44.6661666667,51.6050809524,28.5524,26.9023333333,41.0727333333,42.3396133333,41.5170666667,29.3442
835.96,32.4111333333,55.7048666667,44.7332333333,51.7329809524,28.6428666667,27.0289333333,41.0935,42.3252666667,41.5812,29.4104
836.26,33.1515333333,56.3764,45.0333666667,52.3659190476,29.9125666667,27.5201333333,41.6894666667,43.0289466667,42.3784,30.5388333333
836.57,33.8580666667,56.7515666667,45.8141333333,53.465,30.9259,27.585,42.3186,44.1143133333,42.9012666667,31.389
836.87,33.1910666667,55.8751333333,44.9457333333,53.0701380952,30.3224333333,26.9934,41.7923333333,43.38282,42.4960666667,30.7330333333
837.17,33.0074666667,55.5120666667,44.0969,53.0500857143,29.5158,26.5364,40.9869666667,43.0157,41.2476666667,30.5214333333
837.47,34.2110666666,56.7189666667,44.5141666667,53.9872380952,29.9946333334,26.6771333333,41.4681333333,43.81604,42.0271333333,31.2539666667
837.77,34.9244,56.8291,44.8962333333,54.5442666666,30.7283,27.7648,42.0840666667,44.3708133333,43.1933333333,31.6975666667
838.07,36.4900666667,57.4323333333,45.3473666667,55.0782095238,31.6609333333,28.7162,43.4981666667,45.25558,43.9576666667,32.4439666667
838.37,37.2058,57.2915333333,45.9988,55.7563666667,31.9915333333,29.3625333333,44.6139333333,45.8540333333,45.0613333333,32.9655333333
838.67,39.1376666667,59.1699333333,47.2264333333,57.6191047619,33.1403333333,30.5276,46.023,46.9986666667,46.8597333333,33.7515666667
838.97,40.5118,60.0000666667,48.4383333333,58.4674238095,33.6613666667,31.2730666666,46.8043333333,47.6982666667,47.4409333333,34.1731333333
839.27,40.7912666667,60.2141,49.5071,58.7558333333,34.5394666667,31.6470666667,47.9118333333,48.6199733333,48.2100666667,35.4344666667
839.57,40.2354,59.9018,49.9933666667,58.9961333333,34.0129333333,32.026,48.0391666667,48.93206,48.8758666667,35.8299666667
839.87,37.6236,57.8996,47.5209,56.3463904762,31.3230333333,30.3919333333,45.1637,46.51652,46.0758666667,33.8086
840.17,36.3479333333,57.6758,47.2576,55.7532380952,30.1594,28.7782666666,44.8008666667,46.4036733333,45.6441333333,32.8154
840.47,36.0104,58.0578,47.8740666667,55.7536952381,30.6429666667,28.5432,45.1838,46.2192533333,46.3384666666,32.6576333333
840.77,34.7184,56.4918666667,47.7281333333,54.6621714285,30.0259666667,27.7022666667,44.1943333333,45.4121666667,44.4918666667,31.5857666667
841.07,32.9960666667,54.5329333333,46.8807,52.7015190476,29.0012,25.8497333333,42.0492666667,44.0285533333,41.6473333333,30.1752666667
841.37,31.3280666667,52.9166,45.3712333333,51.5049333334,27.7278333333,24.9219333333,39.7524666667,42.2056266666,40.1692666667,28.6197333333
841.67,29.8349333333,51.2210333333,44.0593,49.7407285714,26.7326666667,24.0000666667,37.8944666667,41.2817933333,38.3102666667,27.6040666667
841.97,28.9974666667,49.2643666667,43.0793666667,47.785552381,26.7578,23.7368,37.1158333333,40.3033933333,37.0050666667,27.7800333333
842.27,28.4347333333,48.2907666667,42.8224333333,46.7545428572,27.0595333333,24.0077333333,36.8694666667,39.8625,37.2625333333,28.1597666667
842.57,28.0952666667,47.5783,42.0611333333,46.1273380952,26.449,24.1770666667,35.7346666667,39.7878533333,36.8028,26.8298666667
842.87,27.8348,46.6382,40.9969666667,44.6011666667,25.6269,24.3589333333,34.4444666667,38.3490133333,34.8717333333,24.7720333333
843.17,27.6727333333,46.9669,42.0870333333,44.4894428572,26.9745,25.6156,34.9848666667,38.04354,34.6394666666,25.4580666667
