wavelength,Back_TanMexm,Belly_TanMexm,Breast_TanMexm,Crissum_TanMexm,Crown_TanMexm,DorTail_TanMexm,Patch10_TanMexm,Patch11_TanMexm,Rump_TanMexm,Throat_TanMexm,WingTip_TanMexm
818.41,5.8414,63.0365,15.3042,53.3181157895,5.236,6.5916,6.8274,13.7873333333,17.1490666667,15.2267333334,10.4502
818.72,6.11406666667,63.2494333333,15.5997333333,53.4137259259,5.0828,6.62886666667,6.77413333333,13.5688,17.3106,15.0942,10.47
819.02,6.4106,62.9507,15.7584666667,53.7974356725,5.27353333333,7.1729,7.0574,14.0008666667,17.6963333333,15.3579333333,11.1534
819.33,6.0956,62.8779333333,15.4437333333,53.5983421053,4.77993333334,7.07123333333,6.82986666667,13.4540666667,17.398,15.2105333333,11.1718666667
819.63,6.40846666667,63.265,15.7418666667,53.8428906433,5.06353333334,7.27860000001,7.01299999999,13.5371333333,17.7324666667,15.373,11.6703333333
819.93,6.60906666666,63.7547333333,16.1857333333,54.7119518518,5.59513333333,7.95566666667,7.36706666667,14.1084666667,18.1052,15.8090666667,11.9970666667
820.24,7.11933333333,64.6323666667,17.0111333333,55.4118233918,6.34786666667,8.78529999999,7.9938,14.8937333333,18.8442666667,16.5842,12.995
820.54,7.3332,65.2903666667,17.3852,56.118282846,6.66613333333,8.99166666667,8.24939999999,15.4343333333,19.1964,16.9274666667,13.5400666667
820.85,7.30726666667,65.6909333333,17.678,56.510297076,6.98133333333,9.17733333333,8.4744,15.6498666667,19.2981333333,17.1097333333,13.8480666667
821.15,7.36293333333,65.9569,17.5519333333,56.6066582846,7.0372,9.20096666666,8.5662,15.7116666667,19.2570666667,17.0749333333,14.0245333333
821.45,7.38913333333,66.1875666667,17.491,56.7803678362,7.10726666667,9.14343333333,8.66693333333,15.8087333333,19.2518666667,17.1145333333,14.0456666667
821.76,7.21253333333,66.3302,17.3664,56.9210031189,7.0706,8.99416666666,8.58613333334,15.7093333333,19.1222,16.9508666666,13.9776666667
822.06,7.36646666667,66.8655333333,17.5878666667,57.3529931774,7.31046666667,9.29366666667,8.78920000001,15.9421333333,19.3600666667,17.2184666667,14.2652
822.36,7.7064,67.2808666667,17.9808,57.7594877193,7.74233333333,9.63373333333,9.23000000001,16.2613333333,19.7426666667,17.599,14.585
822.67,7.82166666667,67.5246666667,18.0536666667,57.9566048733,7.86419999999,9.62959999999,9.31253333333,16.3690666667,19.8325333333,17.6946666667,14.6978666667
822.97,7.95093333333,67.7979,18.2173333333,58.2141676413,8.02913333333,9.80646666667,9.48566666667,16.5674666667,19.9701333333,17.8198666667,14.9864
823.27,7.90866666667,67.8199,18.1710666667,58.1923678363,7.9964,9.69996666668,9.45773333333,16.4955333333,19.955,17.7211333333,15.0482
823.58,7.78413333333,67.8711,18.0392666667,58.2262869396,7.87833333333,9.53906666667,9.38326666667,16.3464666667,19.8774666667,17.6024,14.9381333333
823.88,7.49653333333,67.5515333333,17.846,57.8966282651,7.68353333333,9.4131,9.21393333333,16.1294666667,19.7023333333,17.3524,14.7478
824.18,7.29893333333,67.4748666667,17.4629333333,57.7502709552,7.26386666667,9.08073333333,8.96493333333,15.783,19.4878,17.0551333333,14.4738
824.49,7.30873333334,67.6449333334,17.5354666667,57.9957436647,7.2278,9.26623333333,9.08033333334,15.8708,19.7194666667,17.1568666667,14.5779333333
824.79,7.2182,67.8876333333,17.5936,58.1936247563,7.1428,9.42056666667,9.03813333334,15.8278,19.9134,17.1100666667,14.6430666667
825.09,7.07446666667,67.8614333333,17.7174666667,57.9972549707,6.96433333333,9.53033333333,8.99153333333,15.8554666667,19.8926,17.2139333333,14.8156
825.39,6.87019999999,67.7373666667,17.6159333333,57.8606877193,6.62693333333,9.41309999999,8.87446666666,15.6692666667,19.7998666667,17.1802666667,14.6938666667
825.70,6.1368,67.2813666666,16.8843333333,57.2625068226,5.731,8.66566666667,8.09713333334,14.9502666667,19.0992666667,16.5696666667,13.9476
826.00,5.9694,66.8708666667,16.8264,56.9800235867,5.51946666667,8.71146666667,7.96393333333,14.8342666667,19.1406,16.4086666667,13.9040666667
826.30,6.13006666666,66.2977333333,16.9223333333,56.6539748538,5.53393333333,8.77453333333,8.15013333333,14.8918,19.1382666667,16.4178666667,13.7490666667
826.61,6.33073333334,66.4923,17.223,56.9096660819,5.66513333333,8.92106666666,8.44939999999,15.1233333333,19.2439333333,16.7383333333,13.9098
826.91,6.4866,66.4354,17.2456666667,56.7343140351,5.75826666667,9.07173333335,8.46453333333,15.2335333333,19.1974666667,16.6654,13.8318
827.21,6.56540000001,66.5188333333,17.1624666667,56.836860039,5.74746666667,8.92070000001,8.48653333333,15.0707333333,19.1179333334,16.5779333333,13.7794
827.51,7.16139999999,66.7335666667,17.7970666667,57.251068616,6.46326666667,9.55740000001,9.14893333334,15.6815333333,19.6316,17.163,14.3420666667
827.82,7.25673333333,66.6102666667,17.8874,57.2129536062,6.6274,9.50363333333,9.16806666666,15.6164666667,19.6066666667,17.1626,14.3661333333
828.12,7.4466,66.4417333333,18.1114666666,56.9455849902,6.78446666667,9.53669999998,9.24186666666,15.6534666667,19.5312,17.1922666667,14.4112
828.42,7.54013333333,66.3275666667,17.9077333333,56.9799945419,6.61613333333,9.36329999999,9.2868,15.5836,19.4790666667,16.9948666667,13.9636
828.72,7.68806666667,65.8172666667,17.8666666667,56.4958549708,6.81646666667,9.18356666665,9.40899999999,15.7768,19.3500666667,16.8306,13.7142666667
829.02,8.14046666667,65.5330666666,18.1480666667,56.170660039,7.28973333333,9.42183333333,9.6154,16.0699333334,19.4889333334,16.8895333333,13.8974666667
829.33,8.45293333333,65.3901,18.5020666667,56.0922384016,7.94493333333,9.7065,10.1785333333,16.5565333333,19.4822,17.2668,13.984
829.63,8.23966666667,65.3394666666,18.3622666667,55.9183339182,8.015,9.74636666667,10.0721333333,16.619,19.3304,17.29,13.7363333333
829.93,7.84000000001,64.5719,17.7419333333,55.2174664717,7.55846666666,9.53186666667,9.51466666665,16.033,19.1712,16.9075333333,13.0276
830.23,7.21986666667,63.2929666667,17.0678,54.4664929824,7.08753333334,9.00243333334,9.01320000001,15.4747333333,18.7314666666,16.3738,12.2804666667
830.54,7.40473333334,63.0731666667,17.1413333333,54.2104674464,7.287,9.1878,9.0024,15.6339333333,18.7731333333,16.6415333333,12.1785333333
830.84,7.29866666667,63.3198333333,17.44,54.247031384,7.26073333334,9.30080000001,8.86093333333,15.6997333333,18.8794666667,16.6918666667,12.0202
831.14,7.31713333333,62.8093,17.8594,53.9232545809,7.73093333334,9.59493333334,9.11146666667,15.928,19.0885333333,16.7744666667,12.3846666667
831.44,7.10206666666,63.3003,17.8254,54.1847614035,7.72093333333,9.46750000001,9.17506666666,15.8506666667,19.1031333333,16.6008,12.553
831.74,7.6916,62.9830333333,18.2537333333,53.9490150097,8.35186666667,9.9852,9.55693333333,16.2850666667,19.5737333333,17.0287333333,13.5812
832.04,7.27846666666,63.5326666667,18.0471333334,54.823994152,7.91786666667,9.97383333334,9.25419999999,16.013,19.5976666667,16.9734,13.8468
832.35,7.19486666667,63.7617,18.2480666667,55.2816483431,7.81413333333,10.2403666667,9.71593333333,16.2852,19.9061333333,17.2003333333,14.3182666667
832.65,6.80259999999,63.8885333333,17.8826666667,55.5102144249,7.22953333333,9.86606666667,9.03339999999,15.569,19.6941333333,16.8402,14.0584
832.95,6.74673333333,64.214,17.5346666667,55.7742590643,6.91246666667,9.43396666665,8.6634,15.0896666667,19.2881333333,16.4022666667,14.0041333333
833.25,7.04826666667,65.0750333334,17.937,56.4621923977,7.08026666667,9.61723333335,9.09613333334,15.7076,19.4153333333,16.7175333333,14.4583333333
833.55,7.63353333332,66.2852333333,18.7061333333,57.4129964912,7.66953333333,10.2535333333,9.88953333333,16.3514666667,20.135,17.5172,15.2623333333
833.85,7.84799999999,66.8419,18.9602,57.7758150097,7.82753333333,10.5373,10.2844666667,16.6869333333,20.3566666667,17.7691333333,15.6438666667
834.16,7.50079999999,66.6004,18.406,57.5362066277,7.50733333334,10.0288333333,9.87013333333,16.2648666667,20.0552666667,17.3243333333,15.3486
834.46,6.7596,66.9696333333,17.5358666667,57.3713438597,6.563,9.35823333335,9.21826666667,15.7358,19.4924666667,16.6322,14.4934666667
834.76,6.44246666667,66.527,17.2103333333,57.4037842105,6.1918,9.09860000001,9.00826666667,15.5692666667,19.3103333333,16.4252666667,14.1216
835.06,6.10453333333,67.3468,17.1000666667,58.027074269,5.73286666667,8.72703333333,8.85446666665,15.2045333333,19.1798666667,16.166,13.6572
835.36,6.04173333333,66.8930666667,17.0498666667,57.6097432748,5.6884,8.5997,8.786,15.0251333333,19.0329333334,15.8386666667,13.5328666667
835.66,5.46033333333,67.0488333333,16.4205333333,57.6819196881,5.101,8.08363333334,8.0558,14.292,18.4504,15.1884666667,13.0751333333
835.96,5.7554,67.04,16.188,57.5394738791,5.18613333333,7.95196666665,8.07026666666,14.5732666667,18.2766666667,14.9965333333,13.0278666667
836.26,5.85940000001,66.5984666667,16.3271333333,57.0009703704,5.40246666667,8.44386666667,8.60146666666,14.9066666667,18.5173333333,15.283,13.1680666667
836.57,5.95773333333,65.7523333333,16.1629333333,56.4397834308,5.74466666667,8.35453333333,8.29513333333,14.7629333333,18.3692666667,15.2119333333,13.1190666667
836.87,5.89420000001,64.8304666667,15.3085333333,55.4804072125,4.8424,7.6196,7.55533333333,13.9495333333,17.0988666667,14.3334,12.3628
837.17,4.92019999999,63.7921,14.222,54.0546803119,3.9994,6.80499999999,6.435,13.3144,16.2844,13.3041333333,11.5909333333
837.47,5.35966666667,63.9923,14.5042666667,53.488408577,4.42473333333,7.18613333334,6.6852,14.0568,16.4755333333,14.0735333334,11.8546
837.77,7.06993333333,63.3233333333,15.71,53.380260039,5.63746666666,8.1442,7.48106666666,15.2168,17.1409333333,15.1546666667,12.6512666667
838.07,7.72119999999,63.2164666667,16.0924,52.6065329435,6.33413333334,8.46566666668,7.82299999999,15.5077333333,17.3458,15.4111333333,13.0073333333
838.37,7.44620000001,63.2203,15.8411333333,52.2261454191,6.91526666667,8.4239,7.51273333334,15.45,17.3225333333,15.1301333333,13.1982666667
838.67,7.13466666667,62.7424333333,14.9214666667,51.2849434698,6.56826666666,7.58976666668,6.81433333333,14.7365333333,16.6468666667,14.2099333333,12.093
838.97,8.19319999999,63.879,15.2550666666,51.880457115,7.43533333333,8.41266666666,7.42126666666,15.7237333333,17.6868666667,14.9025333333,12.376
839.27,8.43953333333,64.9344333333,15.9078,52.6451725146,7.37053333333,9.23400000001,8.00813333333,16.2306,18.377,15.1341333333,13.1653333333
839.57,9.14186666667,65.7018333333,16.6298666667,53.6302793372,7.74793333332,9.81310000001,8.52133333333,17.2732666667,19.5470666667,15.6525333333,14.3832
839.87,8.40659999999,65.9581666667,16.749,53.5148908382,7.12526666668,9.31296666667,8.40673333333,17.0752,19.3339333333,15.0062666667,14.6252666667
840.17,7.63460000001,66.6061333333,17.2268,53.9400621832,7.82079999999,9.55439999998,8.52493333332,17.4697333333,20.047,15.1331333333,14.8447333333
840.47,6.82786666666,65.9657,16.5168666667,53.6391929824,7.26753333333,8.5031,7.62066666667,16.4354666667,19.1571333333,14.2140666667,14.0194
840.77,4.99279999999,65.4076666667,14.7675333333,53.6740364522,4.6586,6.80700000001,6.02633333333,14.8191333333,17.5798666667,11.8530666667,12.5122
841.07,3.40660000001,65.3865666667,13.5456666667,53.6692508772,3.23773333334,5.72113333334,5.11333333334,13.6214,16.8179333333,10.7983333333,12.0960666667
841.37,2.062,65.2268666666,12.9793333333,53.9392066277,2.17726666667,5.11606666667,4.52626666667,12.887,16.3416,10.075,11.6240666667
841.67,1.08566666668,63.5348333333,12.1804666667,52.6188567251,0.412400000004,4.34233333333,3.39613333333,12.0755333333,15.0444666667,8.9414,10.1411333333
841.97,1.31359999999,63.5522333333,12.7837333333,53.3029504873,0.059466666668,4.82449999999,3.48093333333,12.079,15.2672,9.81326666666,10.7486
842.27,0.834799999994,62.1570333333,13.0900666667,52.8522559454,-0.671200000006,4.49939999999,2.86846666667,11.2982,14.613,9.80706666668,10.649
842.57,0.335466666674,61.4596,13.309,52.8626732943,-0.98506666666,4.36446666667,2.34579999999,10.7974666667,14.3056666667,10.2334666666,10.1628
842.87,0.000133333326,61.1249666667,12.7758666667,52.6065608187,-1.23533333334,3.77543333333,1.81840000001,9.92266666665,13.8853333333,10.0881333333,9.1422
843.17,0.631066666654,61.5241666667,12.5664666667,53.3985931774,-1.06693333334,4.5575,2.24780000001,9.99853333333,13.8432666667,10.6625333333,9.33413333333
843.47,0.75386666668,60.4856,12.2458,52.9627797271,-1.34006666666,4.35883333332,2.47679999999,9.25893333334,13.1346666667,10.0958,9.0982
843.77,2.79999999998,60.9953,13.5467333333,54.2672760234,-0.587866666652,6.0197,3.84940000001,10.5819333333,14.0653333333,11.3334666667,9.49753333333
844.07,3.12993333333,59.8837666667,13.8094666667,53.6744212476,0.476999999987,6.10823333334,4.10640000001,10.6589333333,13.5732666667,11.9991333333,8.82933333334
844.37,1.49226666665,59.5147333333,12.3951333334,53.8441276803,-1.26939999999,4.21373333334,2.39046666667,8.95499999999,12.1682,10.8664,6.7126
