wavelength,Back_HapUnif,Belly_HapUnif,Breast_HapUnif,Crissum_HapUnif,Crown_HapUnif,DorTail_HapUnif,Patch10_HapUnif,Rump_HapUnif,Throat_HapUnif,WingTip_HapUnif
641.20,13.8807333333,35.4388333333,27.437,28.5996,12.6715333333,13.3494,19.685,15.6614,25.9338,14.6824666667
641.53,13.854,35.3989,27.3708,28.5599333333,12.6414666667,13.2985333333,19.6632666666,15.6009666667,25.8537333333,14.7116
641.87,13.853,35.4130666667,27.3822666667,28.6194,12.672,13.3369333333,19.673,15.6301333333,25.8477333333,14.798
642.20,13.8583333333,35.4266333333,27.4279333333,28.6561333333,12.6836,13.3432333333,19.6538666667,15.6408,25.9218,14.7739333333
642.53,13.5639333333,35.1793333334,27.2096666667,28.3974666666,12.5068666666,13.0804333333,19.3817333333,15.3569666667,25.7028666667,14.5377333333
642.86,13.5369333334,35.0795333334,27.1647333333,28.3966,12.5104,12.9822,19.3332666667,15.3336666667,25.6184666666,14.546
643.19,13.6706,35.1875666667,27.3288,28.5797333333,12.6719333333,13.1296333333,19.5090666667,15.4872,25.7856666667,14.6960666667
643.52,13.6810666667,35.0261,27.348,28.6333333333,12.7306666667,13.1852666667,19.5604,15.5161666667,25.7840666667,14.7500666667
643.85,13.6489333333,34.9986,27.2936666667,28.5921333333,12.7256666667,13.1332,19.5619333333,15.5164,25.7659333333,14.7654666667
644.18,13.7555333333,35.1893666667,27.4289333333,28.7332,12.8293333333,13.1805,19.697,15.5853333333,25.9490666667,14.8334666667
644.51,13.7992666667,35.18,27.3891333334,28.7860666667,12.8124,13.1386,19.7636666667,15.5908,25.9721333333,14.8140666667
644.84,13.8191333333,35.2645,27.4046,28.8508666667,12.8094,13.1632,19.8786,15.6102333333,25.9914666666,14.8545333333
645.17,13.8503333333,35.2501666667,27.4102666667,28.8309333333,12.841,13.1963,19.9436666667,15.6036,25.9803333333,14.8434666667
645.50,13.7368666667,35.1870333333,27.3414,28.737,12.7635333333,13.0632666667,19.8532666667,15.5200666667,25.9150666667,14.7035333333
645.83,13.7974666667,35.1816333333,27.4117333333,28.8252,12.7913333333,13.0726666667,19.8856,15.5579666667,25.9624666667,14.7456666667
646.16,14.0234666667,35.3356333333,27.5336,29.0812666667,12.9202666667,13.2782666667,20.0724,15.7254666667,26.1241333333,14.9903333333
646.49,14.1337333333,35.4438,27.5866666667,29.1192,12.9544,13.3664666667,20.2013333333,15.7522,26.2552666667,15.0494666667
646.82,14.148,35.5693666667,27.5317333333,29.2311333333,12.9932666667,13.3516,20.2141333333,15.7587,26.2922666667,15.0549333333
647.15,14.1868,35.6289666667,27.5261333333,29.1927333333,12.9390666666,13.3203666667,20.2158666667,15.7449333333,26.2520666667,15.0695333333
647.48,14.3419333333,35.7091,27.6094,29.2570666667,13.0159333333,13.4456666667,20.2856666667,15.8596,26.2790666667,15.2152666667
647.81,14.3518666667,35.7166,27.5893333333,29.2711333333,13.0490666667,13.4583333333,20.2840666667,15.8673,26.2104,15.3061333333
648.14,14.2307333333,35.5843,27.5426,29.2398,12.9804,13.4337666667,20.1982666667,15.8009666667,26.084,15.3082666667
648.47,14.1740666667,35.4189,27.4408666667,29.1134666667,12.9331333333,13.3503666667,20.0589333333,15.7076666667,25.9802666667,15.1806666667
648.80,14.2986666667,35.5574,27.5844666667,29.2606,12.9886666667,13.4594666667,20.1103333333,15.8384,26.1572666667,15.2394
649.13,14.2890666667,35.6275333333,27.5755333333,29.3067333333,12.9574666667,13.4743333333,20.0891333333,15.8186,26.1368666667,15.2268
649.46,14.3075333333,35.5829666667,27.53,29.2156,12.9004,13.4515333333,20.0880666667,15.7976,26.0635333333,15.2122666667
649.79,14.4534,35.6894333333,27.6592666667,29.3158666667,12.9924,13.5718333333,20.2000666667,15.9379,26.1704666667,15.3361333333
650.11,14.5545333333,35.8289,27.7609333333,29.4367333333,13.0954666667,13.7091,20.3141333333,16.0681666667,26.2548666667,15.4891333333
650.44,14.5793333333,35.7134666667,27.7691333333,29.3464666667,13.1154666666,13.7505333333,20.3105333333,16.0978333333,26.2252666667,15.5248
650.77,14.6289333333,35.7746666667,27.7472666667,29.4197333333,13.1965333333,13.7989,20.3226666667,16.1177333333,26.2424,15.5528666667
651.10,14.4901333333,35.8128,27.7313333333,29.459,13.1198,13.7297,20.2176,16.0325666667,26.223,15.3891333333
651.43,14.4964,35.8137,27.7837333333,29.4812666667,13.1464666667,13.7577333333,20.2321333333,16.0584333333,26.2511333333,15.3586666667
651.76,14.5927333334,35.8679666667,27.8571333333,29.486,13.213,13.7789,20.2779333333,16.1093666667,26.3468666667,15.3689333333
652.09,14.7109333333,36.0452,27.9508666667,29.6093333333,13.302,13.8881,20.4154,16.2462333333,26.458,15.5187333333
652.42,14.6106666667,35.9562,27.8918666667,29.4783333333,13.2309333333,13.7846333333,20.3517333333,16.1599666667,26.3209333333,15.4892
652.75,14.8232,35.9786666667,28.1386,29.5349333333,13.4001333333,13.9428666667,20.5845333333,16.3374666667,26.449,15.6966666667
653.08,14.8756,36.0704,28.2236666667,29.6371333333,13.496,14.0283333333,20.6573333333,16.4192,26.5318,15.7665333333
653.41,14.7581333333,35.9493666667,28.1728666667,29.5328,13.4923333333,13.9086666667,20.5846,16.2815,26.4019333333,15.627
653.74,14.6481333333,35.8167,28.094,29.4956666667,13.4439333333,13.7917,20.4902,16.211,26.3181333333,15.5136
654.06,14.6271333334,35.8643666667,28.0742,29.4824666667,13.3995333333,13.7139,20.4655333333,16.1769,26.2494,15.4597333333
654.39,14.4889333333,35.7801,28.1068,29.3254,13.2926666667,13.6182,20.3936,16.1244333333,26.1682,15.3729333333
654.72,14.4553333333,35.6555666667,28.0547333333,29.2238666667,13.2160666667,13.5548,20.4347333333,16.0720333333,26.1431333333,15.4449333333
655.05,14.461,35.664,28.0439333333,29.2152666667,13.1282,13.5565666667,20.4192666667,16.0154666667,26.1324,15.4061333333
655.38,14.4847333333,35.7406,28.1138,29.2642666667,13.1562666667,13.6365666667,20.4954,16.0731,26.1438666667,15.4883333333
655.71,14.4854666667,35.6499666666,28.1824,29.2662666666,13.158,13.6586333333,20.5024666667,16.0969,26.1132666667,15.4968
656.04,14.5946,35.7220333333,28.3648,29.4126666667,13.2558,13.8194333333,20.6129333333,16.2438,26.2677333333,15.5947333333
656.37,14.5656666667,35.7866666667,28.2626,29.4616666667,13.2048,13.7899,20.5878,16.1585333333,26.2742666667,15.5191333333
656.69,14.5864666666,35.8355666667,28.2455333334,29.4872,13.1563333333,13.857,20.6212666667,16.1540333333,26.205,15.538
657.02,14.4322666667,35.7552666667,28.1544,29.4074,12.9591333333,13.8055333333,20.486,16.0341333333,26.1577333333,15.5037333333
657.35,14.4773333334,35.764,28.1911333333,29.4243333333,12.9677333333,13.8819333333,20.4771333333,16.0249333333,26.1343333333,15.604
657.68,14.5740666667,35.8498333333,28.3428,29.5218,13.0732,14.0060666667,20.6171333333,16.1559333333,26.2632,15.7328666667
658.01,14.6104,35.8329333333,28.2828,29.5618,13.0734666667,14.0544666667,20.5968,16.1286,26.2336666667,15.7036666667
658.34,14.6922,35.8715666667,28.3586666667,29.6093333333,13.143,14.1661333333,20.6555333333,16.2213333333,26.2309333333,15.7269333333
658.66,14.5608666667,35.7384666667,28.1987333334,29.4862666667,12.9843333333,14.0082666667,20.5185333333,16.0935333333,26.0836,15.5928666667
658.99,14.4954666667,35.6674,28.1075333333,29.4315333333,12.9636,13.9535666667,20.4462,16.0403,26.0352666667,15.5608
659.32,14.4485333333,35.6233,28.0736,29.3383333333,12.9238666667,13.952,20.4030666667,15.9596,25.9862,15.5254666667
659.65,14.3207333333,35.5864666667,27.9044666667,29.2162666667,12.8234666667,13.831,20.2748,15.8514,25.8377333333,15.4546
659.98,14.2265333333,35.5026,27.9030666667,29.1221333333,12.7624,13.7981,20.1530666667,15.7697,25.7344666667,15.4018666667
660.31,14.1782666667,35.4235333333,27.862,29.0474,12.76,13.7443333333,20.1219333333,15.6973,25.6938666667,15.3925333333
660.63,14.3889333333,35.6092333333,28.0446,29.1786666666,12.9662666667,13.9255,20.3223333333,15.9332333333,25.8592,15.5807333333
660.96,14.5026666667,35.6977333333,28.1094666667,29.2221333333,13.1313333333,14.0129,20.4276,16.0405,25.9624666667,15.6637333333
661.29,14.4954666667,35.6358333333,28.0630666667,29.1344666667,13.1281333333,14.0102666667,20.3516666667,15.9975666666,25.8595333333,15.6148
661.62,14.6056,35.6760666667,28.1545333333,29.2358,13.2058666667,14.0907666667,20.48,16.075,25.9913333333,15.7512
661.94,14.6355333333,35.7566333333,28.1670666667,29.235,13.2439333333,14.1244,20.4525333333,16.0927,26.0226,15.8099333333
662.27,14.9521333333,36.0249333333,28.5176666667,29.5536666667,13.6304,14.4572333333,20.7643333333,16.3913,26.3296666667,16.1376
662.60,15.21,36.2068333333,28.7646,29.7474,13.8506666667,14.6999333333,20.9634,16.5725,26.5203333333,16.2886
662.93,15.5803333333,36.5807,29.092,30.1167333333,14.1978666667,15.0236333333,21.2844,16.9113666667,26.8303333333,16.6306
663.26,15.7046,36.6090666667,29.1983333333,30.2213333333,14.347,15.1544333333,21.3706,16.9742666667,26.9676,16.71
663.58,15.8678,36.8129333333,29.3056666667,30.4019333333,14.5246,15.3397,21.5538,17.231,27.1336666667,16.8978
663.91,16.0031333333,36.9537333333,29.5088,30.6375333333,14.6866,15.5491,21.7076,17.4478333333,27.2744,17.052
664.24,16.0292666667,36.9472333333,29.4979333333,30.7250666667,14.6978,15.5646666667,21.687,17.4667666667,27.2228666667,17.0109333333
664.57,15.9920666667,36.9395666667,29.5467333333,30.7709333333,14.6725333333,15.6505666667,21.6784,17.5133,27.2595333333,17.0009333333
664.89,16.1064666667,37.1078333333,29.7177333333,30.9087333333,14.7652,15.868,21.7983333333,17.6295666667,27.4723333333,17.1411333333
665.22,16.0664,37.2444666667,29.9262666667,31.0004,14.8789333333,15.9444333333,21.8635333333,17.7162,27.5314,17.1908666667
665.55,16.0828666667,37.3200666667,29.9499333333,31.078,14.8637333333,15.9331333333,21.8621333333,17.6654333333,27.6259333333,17.1453333333
665.87,15.906,37.2156333333,29.848,30.9184,14.7062,15.8959666667,21.6930666667,17.5491,27.4672,17.0665333333
666.20,15.7710666667,37.1347666667,29.7688666667,30.8420666667,14.5784666667,15.8254333333,21.659,17.5104666667,27.3534,17.0018666666
666.53,15.5682666666,36.9607333333,29.6499333333,30.6622,14.3576666667,15.6278333333,21.4493333333,17.3404666667,27.2043333333,16.7647333333
666.86,15.7307333333,37.1161333333,29.8375333333,30.8698,14.4979333333,15.8490666667,21.6651333333,17.5284666667,27.3869333333,16.9063333333
667.18,15.7194,36.9742666667,29.7476666667,30.8746,14.4483333333,15.8328333333,21.6306666667,17.4317333333,27.2778666667,16.8383333333
667.51,15.5778666667,36.8065,29.5508666667,30.7082,14.3534666667,15.7173333333,21.454,17.2577666667,27.1935333333,16.7571333333
667.84,15.5424666667,36.7946333334,29.5522666667,30.6444666667,14.3184666667,15.6800333333,21.4678,17.2099333333,27.1749333333,16.8115333333
668.16,15.6035333333,36.8878666667,29.58,30.6492,14.3367333333,15.7043,21.4734,17.1957666667,27.1452666667,16.8447333333
668.49,15.4782,36.7833,29.4526,30.6710666667,14.2108666667,15.5361666667,21.4232,17.0884666667,26.9588,16.8011333333
668.82,15.5336666667,36.757,29.3292,30.5494,14.1581333334,15.5307,21.3473333333,17.0791,26.8462666667,16.7915333333
669.14,15.8230666666,36.9274,29.5498666667,30.8301333333,14.3856666667,15.7823666667,21.6620666667,17.3829333333,27.0388,17.0189333333
669.47,15.9864,37.0197,29.6569333333,30.9128,14.5038666667,15.8855666667,21.7926,17.5159666667,27.1986,17.1298666667
669.80,16.0963333333,37.1420666667,29.7062,30.9996,14.6150666667,15.9154,21.85,17.5898333333,27.2856666667,17.2224666667
670.13,16.1442,37.1566666667,29.632,31.0268,14.6724,15.9653,21.8785333333,17.6142,27.2472666667,17.2771333333
670.45,16.0806,37.0096333333,29.4796666667,30.8906,14.5585333333,15.8443333333,21.7449333333,17.5139666667,27.1472,17.2007333334
670.78,16.0829333333,37.0967666667,29.5923333333,30.8770666667,14.5236,15.8637333333,21.7253333333,17.5014666667,27.2923333333,17.2045333333
671.10,16.1576666667,37.3027333333,29.712,31.0484666667,14.5508666667,15.9202666667,21.7936666667,17.6243333333,27.3839333333,17.2078666667
671.43,16.3309333333,37.4263,29.8221333333,31.1620666667,14.6720666667,16.0522666667,21.8767333333,17.7222333333,27.5591333333,17.2622666667
671.76,16.3183333333,37.3517,29.7937333333,31.2029333333,14.6171333333,15.9903333333,21.8700666667,17.7252,27.5718666666,17.1804
672.08,16.5616666667,37.5197666667,29.9828666667,31.2672666667,14.8752,16.2277333333,21.9958666667,18.016,27.7905333333,17.3382666667
672.41,16.7731333333,37.7231333333,30.2322666667,31.5558666667,15.1492666667,16.4563666667,22.1744,18.2147333333,28.1128,17.5794
672.74,16.5598,37.5838333333,30.0618,31.3879333333,14.9936666667,16.2853333333,21.9641333333,18.0080666667,27.8734666667,17.4532666667
673.06,16.4672,37.4730666667,29.9694,31.3406,14.8902666667,16.1627,21.8674,17.9345,27.7886,17.3622666667
673.39,16.3931333333,37.3893,29.9931333333,31.3907333333,14.8064,16.1622,21.7852666667,17.8174,27.7659333333,17.3552666667
673.72,16.5322666667,37.5615666667,30.1664,31.5863333333,14.9780666666,16.3106,21.9048,17.9548666667,28.0098666667,17.5311333333
674.04,16.6736,37.7460333333,30.3483333333,31.6519333333,15.1676,16.4819666667,22.0804666667,18.1075666667,28.1661333333,17.7375333333
674.37,16.6752,37.7304333333,30.2519333333,31.7010666667,15.207,16.4895,22.1288666666,18.1794333333,28.1370666667,17.8743333333
674.69,16.8274666667,37.7642,30.3865333333,31.7492666667,15.3385333333,16.6592,22.3238,18.3160666667,28.2326666667,18.1283333333
675.02,16.6918666667,37.6881333333,30.3640666667,31.7672666667,15.1612,16.5969666667,22.2676,18.2257,28.1704666667,18.0918
675.35,16.8024666667,37.6908,30.4215333333,31.8539333333,15.2482,16.7533,22.3363333333,18.2503666666,28.2808666666,18.2542
675.67,16.7180666667,37.6019,30.3409333333,31.9614666667,15.1126666667,16.6858666667,22.3296,18.098,28.2433333333,18.195
676.00,16.5545333333,37.3244333333,30.0778,31.8214666666,14.8120666667,16.5499333333,22.2480666667,17.8936666667,27.9628666667,17.9737333333
676.32,16.6734,37.4527666667,30.2163333333,31.9864666667,14.9511333333,16.7874,22.3551333333,18.0860333333,28.2420666667,18.1281333333
676.65,16.5481333333,37.4228333333,30.1163333333,31.8797333333,14.8468666667,16.7175333333,22.2511333333,18.0315333333,28.1318666667,18.0174
676.97,16.6922666667,37.6026,30.2184666667,31.9908,14.9310666667,16.8401666667,22.3870666667,18.2083666667,28.25,18.1082
677.30,16.7204,37.6097,30.1766666667,32.0555333333,14.8856,16.8815333333,22.4019333333,18.2428666667,28.2179333333,18.1283333334
677.63,16.7174,37.5325,30.1641333333,32.1256666666,14.8222666667,16.8704666667,22.4052,18.2632,28.1464666667,18.0917333333
677.95,16.7384666667,37.5313666667,30.2267333333,32.0703333333,14.7612666667,16.8571,22.3178666667,18.2571666667,28.1222666667,18.0268666667
678.28,16.6591333333,37.4564333333,30.1076,31.969,14.687,16.7382333333,22.1796666666,18.1092666667,28.0818666667,17.8252666667
678.60,16.7036666667,37.5093333333,30.0782,31.9162,14.7964,16.8026666667,22.2194,18.1663666667,28.1053333333,17.8443333333
678.93,16.5280666667,37.4438333333,29.9743333333,31.7602666667,14.6314666667,16.6258,22.0884666667,18.0834666667,27.9522,17.6516
679.25,16.5417333333,37.4349333334,29.9915333333,31.6597333333,14.6047333333,16.5530666667,22.0154666667,18.0293,27.948,17.569
679.58,16.5648666667,37.4941,30.0476666667,31.6491333333,14.7168666667,16.5373333334,22.0543333333,18.1147,28.0164,17.6582666666
679.90,16.5379333333,37.3631333333,29.9379333333,31.4820666667,14.6498666667,16.4023666667,21.9978666667,18.0665,27.818,17.5804
680.23,16.8101333333,37.62,30.1960666667,31.7867333333,14.9209333333,16.606,22.2917333333,18.2603,28.0552,17.8059333333
680.55,16.6967333333,37.4732333333,30.0779333333,31.7174,14.8858666667,16.541,22.2075333333,18.1934333333,27.9687333333,17.7465333333
680.88,16.5825333333,37.3297,30.0239333333,31.582,14.8162,16.4477666667,22.1301333333,18.0627666667,27.8904666667,17.6746
681.20,16.5689333333,37.3776666667,29.9709333333,31.5495333333,14.8028666667,16.4408333333,22.1148666666,18.0120333333,27.857,17.6044
681.53,16.7382,37.4604666667,30.0804,31.6429333333,15.0290666667,16.5882666667,22.3396666667,18.1727,27.9352,17.7659333333
681.85,16.7847333333,37.5489666667,30.2012,31.7885333333,15.0942,16.6657333333,22.4541333333,18.2964666667,27.9896,17.9114666667
682.18,16.7744666666,37.5268333333,30.2085333333,31.8464,15.1135333333,16.6121666667,22.4562,18.2779666667,27.9298666667,17.8730666667
682.50,16.8156666667,37.5365666667,30.1905333333,31.8649333333,15.1560666667,16.6506,22.5396666667,18.2578666667,27.9467333333,17.8954666667
682.83,16.8839333334,37.6354333333,30.2296666667,31.9588,15.2573333333,16.7912666667,22.6392666667,18.3854,28.0414,18.1042
683.15,16.7457333333,37.6306333333,30.1321333333,31.9267333333,15.1159333333,16.7535666667,22.5259333333,18.2721333333,27.9882666667,17.9933333333
683.48,16.7715333333,37.7014333333,30.234,32.1138,15.2012,16.8513666667,22.6162,18.3086666667,28.117,18.0313333333
683.80,16.7824666667,37.7142666667,30.1784666667,32.0704,15.1708666667,16.9309,22.5638666667,18.2943666667,28.14,18.0783333333
684.13,16.8265333333,37.7242333333,30.1786,32.0419333333,15.1331333333,16.9177333333,22.5724666667,18.2278666666,28.1111333333,18.0868
684.45,16.9257333333,37.7689333333,30.1988,32.0945333333,15.1716666667,16.9542666667,22.651,18.3336,28.14,18.1236
684.78,16.8784666667,37.7508,30.2182666667,32.1320666667,15.2278666667,16.9667333333,22.6862,18.3307333333,28.2263333333,18.2648666667
685.10,16.8194666667,37.6744666666,30.0653333333,32.1143333333,15.1515333333,16.8846333333,22.5522666667,18.2418333333,28.2159333333,18.2197333333
685.43,16.8616666667,37.5673,29.9577333333,31.9830666667,15.1374666667,16.8177666667,22.4873333333,18.2158,28.1642,18.1352666667
685.75,16.8934,37.4430333333,29.8958666667,31.887,15.0999333333,16.8228666667,22.4988666667,18.2238333333,28.1606666667,18.1706666667
686.08,16.9012666667,37.4107,29.9424,31.8996,15.1677333333,16.8454666667,22.4750666667,18.3479666667,28.1622666667,18.3045333333
686.40,16.8652666667,37.3061,29.8813333333,31.8011333333,15.1415333334,16.8188,22.4916,18.3103,27.9952,18.2544666667
686.72,17.0784666667,37.5443666667,30.0914666667,32.0074,15.3352666667,16.9183666667,22.7289333333,18.5142666667,28.1752666667,18.4
687.05,16.931,37.5192333333,29.9906666667,31.7972,15.2510666667,16.7936,22.5882666667,18.386,28.0108666667,18.3397333333
687.37,16.7166666667,37.1944333333,29.7472,31.5870666667,15.1242,16.5545,22.4651333333,18.1972333333,27.7995333333,18.1504
687.70,16.6988,37.1544666667,29.7223333333,31.5262,15.1242,16.5543666667,22.4290666667,18.2223666667,27.7644666667,18.1414666667
688.02,16.6034666667,37.1654333333,29.6954666667,31.4688,15.0857333333,16.4796,22.4054,18.1389333333,27.7104,18.1036
688.34,16.5791333333,37.1587,29.6702,31.4649333333,15.0466,16.3864666666,22.3012666667,18.157,27.6278,17.9951333333
688.67,16.4695333333,37.1029,29.6686666667,31.4461333333,14.9986666667,16.2725,22.3037333333,18.0639333333,27.5348666667,17.8651333333
688.99,16.3989333333,37.1046,29.6404,31.4629333333,14.9854666667,16.2516666667,22.2166,17.9502333333,27.4854,17.7744666667
689.32,16.4004666667,37.2106333333,29.6686666667,31.531,15.058,16.2502666667,22.2442,17.9405333333,27.4862,17.7634666667
689.64,16.4832666667,37.3221666667,29.7492,31.653,15.1332666666,16.2893333333,22.3348666667,17.9639666667,27.5252,17.7782
