wavelength,Back_ChlRief,Belly_ChlRief,Breast_ChlRief,Crissum_ChlRief,Crown_ChlRief,DorTail_ChlRief,Patch10_ChlRief,Patch11_ChlRief,Patch12_ChlRief,Rump_ChlRief,Throat_ChlRief,WingTip_ChlRief
792.39,-3.07566666667,0.670366666667,-0.436733333333,23.6942666667,-1.735,4.6772,4.26453333334,22.0867333333,3.26953333333,0.691466666666,23.5304666667,9.75436666665
792.70,-2.91286666667,1.14263333333,-0.061066666668,24.2413333333,-1.49913333334,4.88726666667,4.46073333333,22.7423333333,3.67446666667,0.974933333335,24.1925333333,9.91773333333
793.01,-2.0704,2.1099,0.728533333333,24.8876666667,-0.655666666667,5.62226666667,5.07586666667,23.7888,4.42006666667,1.7546,24.9664666667,10.5434
793.32,-2.0032,2.33783333333,0.773200000001,25.4368,-0.535733333332,5.83266666667,5.19326666667,24.1522,4.92533333334,2.0518,25.3939333333,10.5661333333
793.62,-1.5434,2.80173333333,1.1112,25.5975333333,0.113999999998,6.1982,4.94906666667,24.4563333333,5.24926666667,2.39033333333,25.3875333333,10.4144666667
793.93,-0.141533333334,3.93753333333,2.22226666667,26.9319333333,1.60933333333,7.06173333333,5.918,25.2932666667,6.49573333333,3.43066666667,26.5192,11.3675666667
794.24,-1.1314,3.18466666667,1.5224,25.8792666667,0.728933333335,5.82106666667,4.71266666667,24.3278,5.41266666667,2.47886666667,25.2610666667,10.1983333333
794.55,-0.8404,3.3873,1.55026666667,25.6557333333,0.647333333332,5.6614,4.57686666667,23.9694,5.55366666667,2.53833333333,24.7529333333,9.86933333334
794.86,0.286733333334,4.0249,2.5858,26.8072666667,1.76493333333,6.6946,5.03093333333,25.059,6.63859999999,3.26593333333,25.5198666667,10.6859
795.16,-0.567666666667,2.96326666667,1.558,25.5982,0.973866666665,5.56493333333,3.7674,24.0344666667,5.66493333333,2.265,24.3238666667,9.5715
795.47,-0.656799999999,3.005,1.41206666667,25.0628666667,0.902999999999,5.37493333333,3.32246666667,23.9517333333,5.77433333333,2.06346666667,23.7602666667,9.16243333333
795.78,0.734733333333,4.48943333333,3.074,26.0724,2.12313333333,6.80706666667,4.4462,25.2892,7.1422,3.22526666667,25.0350666667,10.5834666667
796.09,1.25473333333,4.4238,3.3496,26.3812,2.27253333334,6.99513333333,4.73893333333,25.4603333333,7.46906666666,3.40873333333,25.0134,10.8238666667
796.40,0.271666666665,3.52886666667,2.40686666667,25.7482,1.06486666667,6.09593333333,3.94993333333,24.8628,6.4818,2.57526666667,24.5040666667,10.016
796.70,0.715666666665,3.60506666667,2.77646666667,25.8112666667,1.21053333333,6.11786666667,4.267,24.6006,6.70986666667,2.73346666667,24.595,10.2690666667
797.01,0.643666666667,3.6285,2.63366666667,25.4482,1.20246666667,5.88986666667,4.5224,24.1872666667,6.61353333333,2.79873333333,24.5170666667,10.3377666667
797.32,-0.2708,2.9352,2.16086666667,24.8036,0.357400000001,5.46426666667,4.05633333333,23.7692,5.88680000001,2.13393333333,23.959,10.0162333333
797.63,0.136200000001,3.7504,2.56206666667,25.7344666667,1.05213333333,6.39426666667,4.96053333333,24.3444,6.50299999999,2.76366666667,24.7370666667,10.9239333333
797.93,-0.353666666667,3.88286666667,2.364,25.7055333333,1.06586666667,6.51753333333,4.98746666667,24.4298666667,6.32426666667,2.83346666667,24.8162666667,11.0744
798.24,-0.222333333333,4.43706666667,2.4856,25.4155333333,0.867466666667,6.58893333333,5.23766666667,24.4036666667,6.49413333333,3.04706666667,24.8262666667,11.2677
798.55,-0.623533333334,4.28556666667,2.15993333333,25.1644,0.221133333336,6.59286666667,5.31173333333,24.4556666667,6.28693333334,2.95913333333,24.7732666666,11.7432
798.85,-1.4976,3.5416,1.32406666666,24.5620666667,-0.676600000001,5.96113333333,4.7182,23.5792,5.37153333333,2.21453333333,24.4578666667,11.1305
799.16,-2.519,2.73996666667,0.191933333334,23.5486,-1.5766,5.1308,3.93253333333,22.3094,4.39206666667,1.3904,23.6649333334,10.2183333333
799.47,-3.0742,2.76506666667,0.0764666666674,23.3568,-1.93766666667,4.7408,3.67486666667,21.9964,3.88686666667,1.10726666667,23.881,9.941
799.78,-2.7336,3.0439,0.143333333334,23.5332666667,-1.48026666667,4.99566666667,3.71826666667,22.423,3.93313333333,1.58173333333,23.9570666667,10.1252666667
800.08,-3.01793333333,3.2932,-0.0494666666674,23.9084,-1.26166666667,5.337,3.76006666667,23.2591333333,3.76006666666,1.92333333333,24.2486666667,10.031
800.39,-2.9882,3.11813333333,0.398933333333,24.1404,-1.33586666666,5.812,3.63413333333,23.9759333333,3.6276,2.2982,24.495,10.0854333333
800.70,-4.58206666667,1.63283333333,-1.4972,22.3361333333,-3.12993333333,3.83986666667,1.6844,22.304,1.5746,0.961666666667,23.0914666667,7.94449999999
801.00,-5.40233333333,0.562633333333,-2.48273333333,21.5623333333,-4.0516,2.64806666667,0.840933333333,22.0325333333,0.582466666665,0.0463999999992,22.3503333333,7.30546666667
801.31,-6.15946666667,-0.880999999999,-3.21666666667,20.6674,-4.99173333333,1.1278,-0.580466666669,21.2746,-0.460466666669,-1.40806666667,21.1478,6.11286666667
801.62,-6.96366666667,-1.7543,-4.06886666667,20.7084666667,-5.4048,0.5736,-1.28186666667,20.7286666667,-1.498,-1.99053333333,20.4587333333,5.58706666667
801.92,-6.68013333333,-1.51313333333,-4.0122,20.9049333333,-4.94426666667,0.6756,-1.26973333333,20.9928666667,-1.26986666667,-1.8034,20.6416666667,5.36983333333
802.23,-6.2294,-1.3559,-3.75006666667,21.4616666667,-4.5422,0.5534,-1.31846666667,21.407,-1.03133333333,-1.7828,20.8264666667,5.4031
802.54,-5.722,-1.1755,-3.247,21.7098666667,-4.24693333333,0.2758,-1.13066666667,22.0545333333,-0.786066666666,-1.4754,21.0342,5.74633333333
802.84,-5.4088,-0.992366666667,-3.31946666667,21.9566,-4.17173333334,0.559133333333,-0.999266666667,22.4319333333,-0.608,-1.08326666667,21.0831333333,6.05863333333
803.15,-5.70626666667,-1.5148,-3.87006666667,22.1609333333,-4.8022,0.176333333334,-1.39126666667,22.1398666667,-0.875733333332,-1.65953333333,20.4660666667,5.6568
803.46,-6.57513333333,-2.33726666667,-4.82233333333,20.9010666667,-5.84313333333,-0.4716,-2.02026666667,20.9786,-1.7318,-2.68913333333,19.5212,5.13546666667
803.76,-6.4268,-1.86246666667,-4.58553333333,21.0652666667,-5.41793333333,-0.5644,-1.53786666667,21.2838666667,-1.4956,-2.54673333333,19.6048666667,5.4144
804.07,-4.449,-0.144266666665,-2.48533333333,22.7463333333,-3.22,1.428,0.514933333335,23.0554,0.549266666667,-0.734733333334,21.0848,7.37039999999
804.38,-4.20306666667,0.101466666668,-2.017,22.8765333333,-2.67353333333,1.63793333333,0.507466666667,23.2418,0.717333333334,-0.466866666667,21.2250666667,7.38413333333
804.68,-2.44306666667,2.0282,-0.0668666666665,24.2703333333,-0.9638,3.66133333333,2.3428,24.7456666667,2.59706666667,1.57293333333,22.9585333333,9.37423333333
804.99,-1.72226666667,2.66063333333,0.437333333332,24.6888666667,-0.551666666668,4.01606666667,2.90606666667,25.7988666667,3.33006666667,1.87013333333,23.5317333333,9.8555
805.30,-1.4514,2.64496666667,0.854466666665,25.4864666667,-0.481533333334,3.9606,3.0926,26.1783333333,3.53333333333,1.8786,23.8454666667,9.94899999999
805.60,-1.39626666667,2.8746,0.643466666668,25.7562,-0.766666666667,4.05886666667,3.36073333333,26.5161333333,3.86026666667,2.00546666667,24.2710666667,9.80503333333
805.91,-1.47233333333,3.07423333333,0.415799999999,25.5623333333,-0.899866666667,4.51926666667,3.1628,26.3190666667,4.09686666667,1.71786666667,24.4034666667,9.7954
806.21,-2.12306666667,2.25103333333,-0.276466666665,24.9032,-1.02353333333,3.8312,2.7386,26.1065333333,3.64466666666,0.885066666667,23.8797333333,9.76833333335
806.52,-2.8752,1.9555,-0.176266666666,24.3482,-1.17686666667,3.6082,2.76953333333,25.969,3.3052,0.422933333333,23.7069333333,9.74283333334
806.83,-2.85013333333,1.40023333333,0.0072000000014,24.2822,-1.30506666667,3.09006666667,2.34906666667,25.7142666667,3.35093333333,0.0563333333327,23.3016666667,9.22046666667
807.13,-3.97273333333,0.811799999998,-0.984200000001,24.0374,-2.457,2.29873333333,1.013,25.0718,2.9094,-0.840466666667,22.7083333333,8.59186666667
807.44,-4.95226666667,0.349666666669,-1.972,23.2819333333,-3.6644,1.58206666667,0.0882666666654,24.3046,2.05306666667,-2.22966666667,21.8027333333,7.84766666667
807.74,-5.84766666667,-0.386466666667,-2.81673333333,22.4340666667,-4.89086666667,1.05626666667,-1.00266666667,23.8729333333,1.47726666667,-3.36026666667,21.638,7.28673333333
808.05,-7.8752,-2.5892,-4.76186666667,21.0883333333,-6.5706,-0.696266666668,-2.593,22.8811333333,-0.640266666666,-5.61026666667,20.5442666667,5.3702
808.35,-9.29746666667,-4.37493333333,-6.29893333333,18.7908666667,-7.95753333333,-1.74026666667,-3.96246666667,21.0702,-2.42639999999,-7.09153333334,19.3546666667,3.8765
808.66,-9.82853333333,-4.7972,-7.13513333333,17.5492,-8.97540000001,-2.17473333333,-5.03553333334,20.5102,-3.73066666666,-7.90466666666,18.6618,3.31233333333
808.97,-11.4814,-6.66673333333,-8.61333333334,15.9947333333,-10.7408,-3.4022,-6.96806666667,18.889,-5.9862,-9.54346666668,17.0714666667,2.3903
809.27,-13.6970666667,-8.87226666666,-10.8774666667,14.7792666667,-12.8332,-5.32066666666,-9.41339999999,17.6534,-8.56753333334,-11.4961333333,15.5798666667,0.391066666665
809.58,-13.0429333333,-8.09536666666,-10.0044,15.3106,-12.3174,-4.69846666667,-9.53273333333,17.6146,-7.8276,-10.721,16.0727333333,0.258699999999
809.88,-12.6739333333,-8.609,-10.2710666667,14.6342666667,-12.5204666667,-4.68846666667,-10.208,16.9107333333,-8.22053333333,-11.0118666667,15.899,-0.171666666668
810.19,-12.2052,-8.16006666667,-10.1341333333,14.8128,-12.3531333333,-4.9006,-9.86593333333,17.7531333333,-8.34033333334,-11.1050666667,16.2552,0.2127
810.49,-11.9440666667,-8.91379999999,-10.2750666667,13.958,-12.3916666667,-5.31466666667,-9.62233333333,17.5196,-8.8298,-11.9068,16.0745333333,-0.372933333334
810.80,-11.8358666667,-9.4134,-10.7392,14.2584666667,-12.3128666667,-5.40773333333,-9.77580000001,17.5107333333,-9.16546666667,-11.6738,16.4903333333,-0.562733333333
811.10,-13.4954666667,-11.0826,-12.4845333333,12.6658666667,-13.6672,-7.77300000001,-10.8154666667,15.7654666667,-10.6246666667,-13.5050666666,14.6591333333,-2.40813333333
811.41,-13.47,-10.2731666667,-12.8549333333,12.7672,-14.163,-8.06246666667,-10.9418666667,16.3591333333,-10.4344,-13.4896,14.6022,-2.23033333333
811.71,-11.9903333333,-8.87433333334,-11.2754,14.0482666667,-13.0241333333,-7.23673333333,-9.91319999999,17.0338666667,-9.12093333333,-11.8742,15.14,-1.3719
812.02,-10.7124,-7.49286666667,-9.80060000001,15.0903333333,-11.3771333333,-6.22026666667,-8.35693333334,17.398,-7.16046666666,-10.4463333333,15.8404666667,-0.156733333334
812.32,-8.33106666666,-5.49883333333,-7.65059999999,16.4598,-8.75386666667,-4.3494,-6.02306666667,18.9058666667,-4.83686666667,-8.20233333334,16.9930666667,1.95856666667
812.63,-8.07546666667,-5.2948,-7.12699999999,16.86,-8.50819999999,-4.33706666667,-5.0,19.4476,-4.18053333333,-7.9466,16.9796666667,2.39873333334
812.93,-9.12919999999,-6.18443333333,-8.05233333333,16.4512666667,-10.2622,-5.25286666667,-5.44013333333,18.8764,-5.06540000001,-9.14793333334,15.8614,1.32493333333
813.24,-9.41619999999,-5.6026,-7.97553333333,16.9021333333,-10.0470666667,-5.5462,-5.25413333333,19.4068666667,-4.75513333333,-8.88886666666,16.0734,1.27126666667
813.54,-10.6276666667,-6.6435,-8.88893333333,15.4254,-11.2134666667,-6.20166666667,-6.5086,18.1125333333,-5.78340000001,-9.88386666669,15.2302,0.209166666668
813.85,-11.4192666667,-7.0915,-9.4396,14.5938,-12.1476,-7.18019999999,-7.65646666667,17.4416,-6.49873333333,-10.719,14.4444666667,-0.116700000001
814.15,-12.1486,-7.85613333333,-10.0799333333,14.0856,-13.0230666667,-7.93606666666,-8.35906666665,16.9064,-6.62893333334,-12.1298,13.3521333333,-0.780333333334
814.46,-10.4801333333,-6.58116666667,-8.73993333334,16.5001333334,-11.7546,-6.4004,-7.04706666667,18.6209333333,-5.4494,-10.7466666667,14.6838,1.03186666667
814.76,-10.4376,-7.48146666667,-9.07840000001,15.9776,-11.9924666667,-6.36866666667,-7.39286666667,17.5233333333,-6.229,-11.1546,14.162,0.423766666667
815.07,-12.3032666667,-8.89849999999,-10.4816,15.3935333333,-13.3332666667,-8.10686666667,-8.67906666666,17.1866666667,-7.40100000001,-13.0853333333,13.6670666667,-0.567599999998
815.37,-12.8907333333,-9.49019999999,-11.14,14.757,-13.4006,-8.44646666665,-8.71573333333,17.0274666667,-8.13860000001,-13.5546666667,13.9682666667,-0.880333333335
815.68,-12.6357333333,-8.98256666666,-10.3294666667,15.2616666667,-12.6647333333,-7.89719999999,-7.84886666667,17.5581333333,-7.81973333333,-13.1976666667,15.0484666667,-0.397333333334
815.98,-13.2264666667,-9.62643333333,-10.199,15.0218,-12.2658666667,-7.9766,-8.19013333334,17.2149333333,-8.12220000001,-13.5177333333,15.0414,-0.446300000002
816.29,-15.0592,-11.0256666667,-10.9960666667,14.142,-13.0671333333,-8.69833333333,-9.63533333333,16.7060666667,-9.46753333335,-14.8519333333,14.7533333333,-1.04543333333
816.59,-16.7171333333,-12.7878666667,-12.0303333333,13.6464666667,-14.9192,-9.70706666667,-11.0302666667,16.3434666667,-10.6868666667,-16.3434,14.4344666667,-1.95456666667
816.89,-15.3262,-11.1758333333,-10.314,15.3164,-13.5226,-8.58999999999,-9.65619999999,17.399,-9.07819999999,-14.569,15.5557333333,-0.303833333333
817.20,-13.9011333333,-9.5644,-8.54626666667,16.8478,-11.7180666667,-6.41213333334,-7.58693333333,18.9721333333,-7.63593333334,-12.2956666667,17.4646,1.581
817.50,-12.393,-8.34293333333,-6.41033333333,18.0438,-10.19,-4.64406666667,-5.78353333334,20.152,-6.3438,-10.247,19.5346666667,3.0771
817.81,-11.3022,-7.35416666667,-5.16386666667,17.9782,-9.42626666668,-3.06026666667,-5.0182,20.1912666667,-5.13666666666,-9.18040000001,20.3460666667,3.6341
818.11,-10.6264,-6.70173333333,-4.70426666667,18.2828666667,-8.79559999999,-2.80346666667,-4.8532,20.5168,-4.25753333334,-8.60273333333,20.8408666667,4.05156666667
818.41,-10.0795333333,-6.16063333333,-4.17393333333,18.3438,-8.50679999999,-2.35046666667,-4.818,20.1171333333,-4.24086666666,-8.25593333332,20.9116,3.97336666667
818.72,-8.63939999999,-5.0566,-2.66673333333,19.5633333333,-7.24366666667,-1.19286666667,-3.84413333333,20.8421333333,-2.83833333333,-6.93946666667,21.4736666667,5.04086666667
819.02,-7.68893333333,-4.17193333333,-2.07346666667,20.4606666667,-6.72406666667,-0.223266666666,-3.103,21.8142666667,-1.82873333333,-5.93946666667,21.6054,5.92533333333
819.33,-4.42133333333,-1.07543333333,-0.0817333333334,22.3899333333,-4.415,2.5284,-0.515799999999,23.9434,0.635333333339,-3.19486666667,23.6102,8.10066666667
819.63,-1.1878,1.8791,2.18006666667,24.0856666667,-1.57293333333,4.98813333333,2.0638,25.9329333333,3.14606666667,-0.195333333334,25.3312,10.1609666667
819.93,2.13226666667,5.0952,5.02246666667,26.3714,1.52426666667,7.95113333334,5.2238,27.9382666667,6.11006666667,3.02293333333,27.3388,13.2949666667
820.24,3.2546,6.2924,5.85026666667,27.6978,2.92526666667,9.48086666667,6.5484,29.1264,7.23946666667,4.37886666667,28.4962,14.4056666667
820.54,4.46633333333,7.43036666667,6.837,28.9476666667,4.07786666667,10.7683333333,7.82666666666,30.1166,8.22733333334,5.68906666667,29.4887333333,15.3976333333
820.85,5.25213333333,8.47526666667,7.49293333333,29.7876666667,5.0116,11.6346,8.6544,30.9414,8.91013333333,6.6464,30.0742,16.2777666667
821.15,6.28046666667,9.4681,8.38586666667,30.6034666667,6.01793333333,12.5278666667,9.68559999999,31.7530666667,9.72293333333,7.73926666667,30.9058666667,17.1631333333
821.45,6.88786666667,10.1578,9.19393333333,31.2293333333,6.743,13.2883333333,10.4554,32.3439333333,10.4378,8.55713333334,31.5876666667,17.9851333333
821.76,7.49973333333,10.7526666667,9.8364,31.8101333333,7.37106666666,14.002,11.0843333333,33.0562,11.1610666667,9.22506666666,32.1462,18.6609333333
822.06,7.6746,10.8880666667,9.96886666666,31.9831333333,7.44326666666,14.2156666667,11.2520666667,33.3216,11.2888,9.34339999999,32.3386666667,18.8025333333
822.36,7.70386666667,11.0218333333,10.0250666667,32.1720666667,7.5538,14.3478,11.3736,33.4301333333,11.3816,9.40713333335,32.6816666667,18.9369
822.67,7.582,11.0220666667,10.0275333333,32.2426,7.63413333334,14.3516,11.3839333333,33.4614666667,11.5090666667,9.43793333333,32.7768,19.0665
822.97,7.5766,10.9193666667,9.9642,32.4234666667,7.575,14.3116,11.4452,33.5130666667,11.539,9.42646666666,32.9117333333,19.1991
823.27,7.1322,10.5184,9.54266666667,32.285,7.23460000001,14.0202666667,11.1160666667,33.355,11.1969333333,9.0144,32.7654666667,18.8863333333
823.58,7.34933333333,10.6159666667,9.68980000001,32.3325333333,7.33553333334,14.1342666667,11.2308666667,33.5122,11.3508,9.12879999999,32.9875333333,19.0869333333
823.88,7.1236,10.3772666667,9.51693333334,32.1237333333,7.10113333333,13.884,10.9607333333,33.3838,11.3726666667,8.93260000001,32.7828666667,19.06
824.18,6.98586666667,10.0761333333,9.29146666666,31.9488,6.874,13.7359333333,10.7289333333,33.1442,11.2636666667,8.7486,32.638,18.9944
824.49,6.34273333333,9.55470000001,8.75846666667,31.5789333333,6.34726666667,13.3174,10.1550666667,32.8385333334,10.9446,8.16706666666,32.3213333333,18.5693666667
824.79,5.88093333334,9.12086666667,8.16113333334,31.1948,5.75166666667,12.8483333333,9.58353333333,32.6047333333,10.4687333333,7.52713333333,31.8660666666,18.0045
825.09,5.3242,8.55483333333,7.504,30.6915333334,5.06473333333,12.2636,9.15993333333,32.0852666667,9.86486666665,6.89886666667,31.375,17.5352
825.39,4.64113333333,8.10473333333,6.8056,30.3038666667,4.3518,11.9066666667,8.58800000001,31.6898,9.43286666667,6.39466666667,31.0156666667,16.9835666667
825.70,4.13973333333,7.6724,6.26506666667,29.7092666667,3.80093333333,11.3698666667,8.00673333333,31.2649333333,8.9,6.03713333333,30.3658,16.3534333333
826.00,4.32153333333,7.75466666667,6.5192,29.6388666667,3.68213333333,11.5782666667,8.1758,31.2002,8.74146666668,6.12866666667,30.1983333333,16.3392333333
826.30,4.5428,8.17413333333,7.02386666667,29.7872,4.0864,12.0323333333,8.49866666667,31.3864,8.93019999999,6.49906666666,30.228,16.6155
826.61,5.1026,8.58046666666,7.49386666667,29.9875333333,4.53673333333,12.469,8.83706666667,31.6696,9.19766666665,7.07086666666,30.4820666667,16.8332333333
826.91,5.0338,8.48780000001,7.6652,30.1742666667,4.52193333333,12.5701333333,8.95273333334,31.7318666667,9.15053333332,7.1064,30.482,16.8347
827.21,4.78013333333,8.3738,7.54966666667,30.1285333333,4.37353333333,12.5169333333,8.83566666666,31.669,8.80720000001,6.93033333334,30.5416666667,16.6079
827.51,4.535,8.12483333334,7.45786666667,30.2468,4.05753333334,12.3231333333,8.75273333333,31.7442,8.7398,6.75166666667,30.6294,16.4197333333
827.82,4.14206666667,7.62876666667,7.3388,29.9352,3.6916,11.9481333333,8.4852,31.6513333333,8.38619999999,6.48240000001,30.3069333333,16.1786666667
828.12,4.26986666667,7.76276666667,7.761,30.2582666667,4.0474,12.1564,8.86966666667,31.7042666667,8.75133333334,6.9214,30.6421333333,16.6435
828.42,4.37486666667,7.89953333333,7.77193333333,30.5932666667,4.1546,12.2899333333,8.91993333333,31.9456666667,9.05506666667,7.169,31.0724666667,16.8328333333
828.72,4.42513333333,7.77506666667,7.837,30.1778666667,4.36726666667,11.9272,9.01573333333,31.5508666667,8.99513333335,7.15473333334,30.6658666667,16.8776666667
829.02,4.71013333333,7.57253333333,8.24280000001,30.0996666667,4.5154,12.0878666667,9.22553333333,31.4808,9.04879999999,7.27346666667,30.6703333333,17.1422
829.33,4.3414,7.0883,7.84926666667,29.7755333333,4.36626666667,11.7116,8.7874,31.3672,8.90713333334,7.10586666667,30.524,16.7789666666
