wavelength,Back_DacAlbm,Belly_DacAlbm,Breast_DacAlbm,Crissum_DacAlbm,Crown_DacAlbm,DorTail_DacAlbm,Patch10_DacAlbm,Rump_DacAlbm,Throat_DacAlbm,WingTip_DacAlbm
629.94,13.6481666667,61.5205,46.313,50.8986666667,13.52725,5.03633333333,6.7575,16.55,13.2826666667,5.02
630.27,13.5835833333,61.3798333333,46.1889166667,50.82125,13.4593333333,5.00591666667,6.73091666667,16.46975,13.2353333333,4.95566666666
630.60,13.50625,61.3944166667,46.1381666667,50.787,13.38475,4.96375,6.72083333333,16.4561666667,13.1980833334,4.89808333333
630.93,13.4735833333,61.3704166667,46.1696666667,50.758,13.375,4.96133333333,6.72308333333,16.46225,13.2073333334,4.90566666667
631.26,13.4480833333,61.3746666667,46.1584166666,50.797125,13.3421666667,4.96833333333,6.72416666666,16.48025,13.2055833333,4.87925
631.60,13.38275,61.51075,46.2235833333,50.8822083333,13.2876666667,4.924,6.70166666666,16.4256666667,13.1576666667,4.78733333333
631.93,13.4180833333,61.622,46.3385833334,51.0194583333,13.3154166667,4.88716666667,6.67,16.46525,13.1654166667,4.749
632.26,13.4534166667,61.6971666667,46.3631666667,51.065875,13.3341666667,4.91683333333,6.713,16.5208333333,13.19675,4.81291666667
632.59,13.4159166667,61.8024166667,46.3493333333,51.1832916667,13.3678333333,4.88616666666,6.6965,16.5191666667,13.2255833333,4.82425
632.92,13.3915,61.80075,46.379,51.208,13.3280833333,4.83441666666,6.65566666667,16.45275,13.17575,4.78708333333
633.26,13.3395,61.7279166667,46.3056666667,51.140125,13.2446666666,4.76858333333,6.59533333333,16.3801666666,13.0716666666,4.72833333333
633.59,13.3549166667,61.701,46.3269166666,51.1252083333,13.2674166667,4.80725,6.62008333333,16.35475,13.063,4.7925
633.92,13.3803333333,61.8266666666,46.4436666667,51.1554583333,13.2790833334,4.82783333333,6.66,16.4068333334,13.1036666667,4.85466666667
634.25,13.4279166667,61.9516666667,46.6091666667,51.267625,13.3160833334,4.82741666667,6.66375,16.3993333333,13.1251666667,4.8395
634.58,13.4298333333,61.9554166667,46.5866666667,51.2477083333,13.27725,4.83008333333,6.66091666666,16.3528333333,13.1065833333,4.84158333334
634.91,13.4244166667,61.91375,46.522,51.2025833333,13.25125,4.85333333333,6.68341666667,16.3370833334,13.1181666667,4.8745
635.25,13.4274166667,61.8534166667,46.45375,51.122375,13.2231666667,4.84941666667,6.67516666666,16.31125,13.1075,4.90633333333
635.58,13.38475,61.813,46.3994166667,51.0842916667,13.1899166667,4.869,6.70475,16.2556666667,13.1108333333,4.92225
635.91,13.3411666667,61.7716666667,46.3770833333,51.0292916666,13.1643333333,4.85866666667,6.68233333333,16.25,13.1349166666,4.89983333333
636.24,13.3220833333,61.7345,46.3859166666,50.9829583333,13.1081666666,4.82616666667,6.67591666666,16.2148333333,13.1004166667,4.864
636.57,13.28525,61.7761666667,46.33725,51.0011666667,13.09425,4.73358333333,6.63166666667,16.2,13.0545,4.81958333334
636.90,13.2933333333,61.82575,46.3625833333,51.0270833333,13.07725,4.69233333334,6.60325,16.1225833333,13.04775,4.7475
637.23,13.28375,61.9256666667,46.4084166667,51.111875,13.028,4.62725,6.55216666667,16.12525,13.0405833333,4.68266666667
637.56,13.348,62.0406666667,46.47625,51.2484166667,13.1164166667,4.6525,6.60633333333,16.1559166667,13.08525,4.72075
637.90,13.4226666667,62.0024166667,46.3899166667,51.1636666667,13.1373333333,4.71875,6.70833333334,16.2355833334,13.1325833333,4.833
638.23,13.407,62.1123333333,46.5453333333,51.3128333333,13.1395833334,4.63983333333,6.686,16.2756666667,13.1269166667,4.80925
638.56,13.47375,62.28525,46.7158333333,51.385125,13.1984166667,4.632,6.734,16.32375,13.1595833333,4.8565
638.89,13.4954166666,62.13675,46.6626666666,51.373375,13.2444166667,4.6525,6.80641666667,16.3529166667,13.1673333333,4.91966666667
639.22,13.53675,62.1581666667,46.6014166667,51.3637083333,13.24125,4.68958333333,6.83783333334,16.3816666667,13.16675,4.96325
639.55,13.53175,62.0373333333,46.549,51.3034166667,13.2,4.65075,6.81191666667,16.3218333333,13.0908333333,4.95625
639.88,13.60925,62.0338333334,46.5025,51.3302083334,13.25375,4.70925,6.92116666668,16.40075,13.1485833333,5.05125
640.21,13.6136666667,61.8966666666,46.4323333333,51.2460833334,13.26025,4.81508333334,7.00908333334,16.4936666667,13.2226666667,5.15775
640.54,13.6545,62.0041666667,46.55225,51.3460416667,13.34875,4.85591666667,7.10675000001,16.62025,13.3006666667,5.26308333333
640.87,13.6745,62.1139166667,46.6115,51.4406666667,13.3583333333,4.82858333333,7.11783333332,16.6026666666,13.3201666667,5.24991666667
641.20,13.5904166667,61.96875,46.4419166667,51.2825416667,13.2833333333,4.84416666667,7.07125,16.58575,13.2840833333,5.2105
641.53,13.3623333333,61.8516666667,46.3293333333,51.2487916666,13.1413333333,4.70616666667,6.893,16.4081666667,13.0935,5.00991666667
641.87,13.2855,61.7504166666,46.1634166667,51.0929583333,13.1121666666,4.7315,6.86133333333,16.3146666667,13.0289166667,4.95125
642.20,13.2285833333,61.5986666667,45.9418333333,51.014125,13.0435833333,4.71925,6.83116666667,16.226,12.9645,4.92883333333
642.53,13.1313333333,61.56875,45.9364166666,50.9502916667,12.94125,4.67008333333,6.69783333333,16.14025,12.9189166667,4.82641666666
642.86,13.1328333333,61.49525,45.989,50.9165,12.9445,4.7425,6.74033333334,16.1814166667,12.9615,4.88966666666
643.19,13.05875,61.5009166667,45.8961666667,50.8228333333,12.8829166667,4.72983333333,6.73608333334,16.15275,12.9843333333,4.83583333333
643.52,13.0386666667,61.65775,45.9844166667,50.910125,12.92125,4.75866666667,6.69016666667,16.1343333333,12.9574166667,4.80925
643.85,13.0413333333,61.8779166667,46.15675,51.0389583333,12.9145833333,4.79166666666,6.68641666667,16.0973333333,12.9845833333,4.74791666667
644.18,13.0495,61.8418333333,46.1821666667,50.9552916667,12.9155,4.80666666667,6.66816666667,16.0905,13.02125,4.72741666667
644.51,13.1011666667,61.88325,46.25075,50.992375,13.0045833333,4.9405,6.80275,16.1704166667,13.0939166667,4.85475
644.84,13.3044166667,61.966,46.41575,51.092375,13.1555,5.099,6.93191666667,16.3395833333,13.26875,5.026
645.17,13.4438333333,62.04825,46.5236666667,51.1688333333,13.2525833333,5.24041666667,7.08208333333,16.4445,13.4191666666,5.18541666667
645.50,13.3845833334,62.009,46.4899166667,51.1266666667,13.1711666667,5.19391666667,7.0135,16.3975833333,13.39175,5.129
645.83,13.2755,61.8069166667,46.3835833333,50.957875,13.0568333333,5.07925,6.9025,16.30075,13.2818333334,5.0225
646.16,13.1755833333,61.8786666667,46.3335,50.955,12.9993333333,4.96791666667,6.84475,16.2104166667,13.1460833333,4.90275
646.49,13.0361666667,61.8853333333,46.2525833333,50.907125,12.87225,4.7775,6.64883333333,16.0465,12.9744166667,4.7545
646.82,12.9135,61.7344166666,46.174,50.8449583334,12.7870833333,4.67316666667,6.50991666667,15.9513333334,12.8324166666,4.67608333333
647.15,12.7956666667,61.5174166667,45.9705,50.6250833333,12.558,4.52125,6.3835,15.76675,12.7155,4.5545
647.48,12.874,61.4845833334,45.9450833333,50.53375,12.5850833334,4.5425,6.41775,15.77875,12.7213333333,4.66491666667
647.81,12.9303333333,61.4884166667,45.8576666667,50.6627916667,12.6110833333,4.6185,6.48175,15.8085833333,12.71875,4.73058333333
648.14,12.852,61.3925833334,45.7500833333,50.5679583333,12.5381666667,4.53225,6.38458333334,15.742,12.6615,4.64083333333
648.47,12.739,61.3248333333,45.6761666666,50.5195833333,12.3964166667,4.40408333333,6.29366666666,15.609,12.5015,4.54408333334
648.80,12.7028333334,61.30675,45.6433333333,50.4554166667,12.3653333333,4.33808333333,6.20433333333,15.517,12.49125,4.49083333333
649.13,12.74925,61.44,45.6943333334,50.6265,12.3785,4.32391666667,6.19716666667,15.5405833333,12.5100833333,4.52283333333
649.46,12.81375,61.7478333334,45.8724166667,50.9333333333,12.4628333333,4.37091666667,6.27508333334,15.5840833333,12.5934166667,4.57333333334
649.79,12.9230833333,61.752,45.9148333333,51.0164166667,12.5274166667,4.44766666667,6.34458333333,15.6573333333,12.6596666667,4.67325
650.11,12.9590833333,61.6935833333,45.8446666666,51.0187916667,12.5716666667,4.47591666667,6.42733333333,15.7101666667,12.7279166667,4.66966666667
650.44,13.16675,61.90075,46.06625,51.2180833333,12.7648333334,4.63183333333,6.6435,15.8235,12.9125,4.82158333333
650.77,13.2046666667,61.8771666667,46.1504166667,51.2815416667,12.9318333333,4.71316666666,6.72383333334,15.9114166667,12.98275,4.93775
651.10,13.1366666667,61.7825,46.0321666666,51.2555,12.9040833333,4.67708333333,6.69041666666,15.8338333333,12.9304166667,4.91041666667
651.43,13.028,61.658,45.9490833334,51.1502916667,12.7991666667,4.59008333333,6.63,15.7295833333,12.84725,4.81358333333
651.76,12.9971666667,61.6179166667,45.877,51.0460416667,12.7694166667,4.58641666667,6.59366666667,15.688,12.78225,4.78291666667
652.09,12.8386666667,61.5968333333,45.82475,51.0437916667,12.6884166667,4.47408333333,6.48566666667,15.5338333333,12.6618333333,4.64191666667
652.42,12.83275,61.75075,45.9086666666,51.184875,12.6826666667,4.45583333333,6.48025,15.57825,12.6319166666,4.62625
652.75,12.8690833333,61.6168333333,45.86675,51.0389583333,12.6906666667,4.5395,6.55125,15.5715,12.68125,4.71133333333
653.08,12.8556666667,61.44675,45.8035833333,50.8905416667,12.7296666667,4.598,6.60333333333,15.6295,12.6419166667,4.74733333333
653.41,12.7609166667,61.4864166667,45.8234166667,50.87325,12.6571666667,4.56466666667,6.566,15.5725,12.62425,4.73091666667
653.74,12.79975,61.5111666666,45.92175,50.8122083333,12.6798333333,4.60525,6.62683333333,15.56075,12.6114166667,4.79008333333
654.06,12.73,61.5915833333,45.92375,50.8517083334,12.6366666667,4.57375,6.59508333333,15.557,12.54325,4.75383333333
654.39,12.7763333333,61.7288333333,46.005,50.9064583333,12.6445,4.60225,6.61908333333,15.5928333333,12.5775833333,4.7905
654.72,12.74225,61.7486666667,46.02075,50.9233333333,12.6290833333,4.57983333333,6.62666666666,15.6456666667,12.5800833333,4.76066666667
655.05,12.7960833333,61.7123333333,46.014,50.92275,12.72175,4.69958333333,6.7485,15.7279166666,12.7168333333,4.86708333333
655.38,12.8018333333,61.7573333333,46.0684166667,51.0266666667,12.7675833333,4.7105,6.762,15.7858333333,12.75475,4.93866666667
655.71,12.9664166667,61.903,46.2411666667,51.1340416667,12.9353333333,4.88958333334,6.956,15.9834166666,12.9546666667,5.12741666667
656.04,12.97325,61.7546666667,46.2085833333,51.004875,12.9030833333,4.90633333333,7.02816666667,15.9735833333,13.0059166667,5.1695
656.37,12.9104166667,61.8791666667,46.2948333333,51.0870833333,12.8706666667,4.85183333333,7.033,15.9595833334,12.9711666666,5.06341666666
656.69,12.9451666666,62.0810833334,46.4581666667,51.213125,12.8174166667,4.82866666667,7.01316666667,15.9628333333,12.98225,5.04833333333
657.02,13.0299166666,61.9674166667,46.4384166666,51.1839583333,12.8206666667,4.87133333334,7.06783333333,15.9890833333,12.9655,5.10325
657.35,12.9853333333,62.0285833333,46.4513333333,51.3066666667,12.7750833333,4.83766666667,7.01341666666,15.94225,12.9746666667,5.06125
657.68,12.99525,61.9851666667,46.4296666667,51.2450833333,12.6964166667,4.81708333333,6.96816666666,15.9046666667,12.9796666667,5.07025
658.01,12.9625,62.0125,46.4356666667,51.2287916667,12.6331666667,4.82425,6.96475,15.8624166667,12.97825,5.04125
658.34,12.94525,61.9390833333,46.3754166667,51.1729583334,12.6175833333,4.82008333333,6.95508333333,15.8286666667,12.9599166667,5.00858333334
658.66,12.9753333333,62.1521666667,46.5165833333,51.2226666666,12.61825,4.79741666667,6.9175,15.8465,12.9254166667,5.02441666667
658.99,13.04325,62.1924166667,46.6384166667,51.2904583333,12.6888333333,4.87916666667,7.033,15.8965,12.9991666667,5.11858333333
659.32,13.0313333334,62.2069166667,46.5940833333,51.3100416667,12.63575,4.84808333334,6.99491666667,15.8423333333,12.967,5.06658333333
659.65,13.01825,62.2426666667,46.5679166667,51.3576666666,12.6626666667,4.87508333333,6.98033333333,15.8330833334,12.9339166667,5.04916666667
659.98,13.13225,62.2821666667,46.5945,51.4270833333,12.7433333334,4.97425,7.06133333332,15.9393333333,13.0011666667,5.16783333334
660.31,13.1570833333,62.14825,46.4806666667,51.32375,12.7941666667,5.01425,7.07933333332,15.8979166667,13.0208333333,5.1825
660.63,13.1569166667,62.2286666667,46.4821666667,51.3920416667,12.8359166667,5.00158333333,7.07808333333,15.91725,13.0825,5.17858333333
660.96,13.22675,62.3363333333,46.5371666667,51.4300416666,12.9215,5.05966666667,7.16891666667,16.0118333333,13.1310833333,5.2395
661.29,13.22275,62.3465,46.52825,51.4965,12.9943333333,5.10833333333,7.23475,16.0336666666,13.15375,5.2495
661.62,13.23975,62.21625,46.4249166667,51.4559166666,13.0014166666,5.10958333334,7.27950000001,16.0611666666,13.1240833333,5.23508333333
661.94,13.2499166667,62.3010833333,46.5279166667,51.6022083333,12.9986666667,5.14366666667,7.29491666666,16.0889166667,13.16125,5.27291666667
662.27,13.2389166667,62.1715,46.4379166667,51.535875,13.0005,5.16875,7.30008333333,16.10275,13.1366666666,5.26983333333
662.60,13.1775,62.1005,46.29275,51.451875,12.8665,5.08083333333,7.22333333333,16.0105,13.0215,5.14183333333
662.93,13.11525,62.0905,46.27175,51.4869583333,12.8200833333,4.97341666666,7.16058333333,15.9478333333,12.9155,5.03808333333
663.26,13.1415,62.2025,46.33375,51.6179166667,12.8186666667,4.91075,7.20058333334,15.9785,12.9395,5.02241666667
663.58,13.0481666667,61.95075,46.2000833333,51.4028333333,12.7419166667,4.85516666667,7.14083333333,15.8815833333,12.8656666667,4.97791666667
663.91,12.9086666667,61.8983333334,46.1374166667,51.3462916667,12.5785833333,4.75475,7.01041666667,15.8280833333,12.77675,4.86983333334
664.24,12.99525,62.1378333333,46.3198333333,51.4830833333,12.7165833333,4.89858333333,7.12958333333,15.9579166667,12.8705833333,4.95175
664.57,12.90925,62.0725833333,46.28875,51.4743333333,12.6706666667,4.90325,7.09724999999,15.9170833333,12.8543333334,4.91625
664.89,12.87,62.13425,46.2860833333,51.4987916667,12.59525,4.86591666667,7.06599999999,15.8535833333,12.8255833333,4.876
665.22,12.9630833333,62.4035,46.45975,51.67,12.6785833333,4.99991666667,7.12775,15.9581666666,12.9610833333,4.97491666667
665.55,12.975,62.3145833333,46.4190833334,51.5055833333,12.74575,5.03225,7.18466666667,15.94475,12.9508333333,4.99508333333
665.87,12.8976666667,62.2583333334,46.3476666667,51.4756666667,12.6746666667,4.93241666666,7.11466666667,15.86225,12.9428333334,4.94916666667
666.20,12.8903333334,62.2765,46.38075,51.5253333333,12.685,4.98741666667,7.12008333333,15.9221666666,13.0078333333,4.95575
666.53,12.93725,62.1248333333,46.27725,51.384375,12.7181666667,5.10866666667,7.18941666668,15.9950833333,13.102,5.099
666.86,12.8274166667,62.0003333333,46.1920833333,51.2418333334,12.6078333333,5.06816666667,7.07850000001,15.9110833333,13.0204166667,5.0595
667.18,12.7899166667,62.2381666667,46.2425833333,51.42975,12.6024166667,5.01725,7.10191666668,15.89925,12.9818333333,5.05075
667.51,12.7715,62.289,46.3079166667,51.4329583333,12.5728333333,4.91225,7.12391666667,15.84925,12.9551666667,5.00833333333
667.84,12.568,61.9436666667,46.048,51.0607083333,12.39875,4.74233333333,6.97416666667,15.6330833333,12.764,4.87191666667
668.16,12.5606666667,61.72875,45.8345,50.8861666666,12.3586666666,4.72725,6.92924999999,15.604,12.6989166666,4.85916666667
668.49,12.5163333333,61.68725,45.7820833333,50.753625,12.3809166667,4.74458333334,6.93833333332,15.6460833333,12.6930833333,4.89266666666
668.82,12.55575,61.5370833333,45.78175,50.83825,12.4663333334,4.79775,7.01949999999,15.6943333333,12.7464166666,4.97025
669.14,12.6375833333,61.6905,45.856,51.033625,12.50475,4.85583333333,7.09191666667,15.7954166667,12.8243333333,5.02141666667
669.47,12.6406666667,61.7771666667,45.90225,51.1276666667,12.478,4.88641666667,7.07400000001,15.7850833333,12.7974166667,4.99316666667
669.80,12.6403333333,61.7988333333,45.9429166667,51.146,12.4979166666,4.85625,7.06816666667,15.7835833334,12.7745,5.022
670.13,12.62,61.9155,46.0456666666,51.259125,12.4753333333,4.83375,7.02066666667,15.7710833333,12.767,4.99583333333
670.45,12.698,61.98825,46.08525,51.340625,12.5641666667,4.88541666667,7.07691666666,15.8534166667,12.8015833333,5.03858333333
670.78,12.7443333333,61.8939166667,46.0896666667,51.3207083333,12.602,4.92908333333,7.05308333333,15.87825,12.8605833333,5.05066666667
671.10,12.7774166667,61.8211666667,46.0013333334,51.3118333333,12.65375,5.03933333333,7.05091666666,15.9271666667,12.855,5.12666666666
671.43,12.8735,61.944,46.0916666667,51.464375,12.6156666667,5.09266666667,7.05491666668,16.0005,12.9068333333,5.191
671.76,12.9285833333,62.3315833333,46.4381666666,51.736125,12.6468333333,5.13925,7.07691666666,16.1069166667,12.99825,5.25708333333
672.08,12.889,62.1901666667,46.4370833334,51.74075,12.5746666667,5.11083333333,6.99116666667,16.1139166666,12.91725,5.18766666667
672.41,12.7514166666,61.99975,46.26875,51.4745,12.4203333334,4.99533333333,6.85533333333,16.0151666667,12.8069166667,5.12958333333
672.74,12.7425833333,62.0978333333,46.3100833334,51.5065833333,12.379,5.00716666667,6.78783333333,15.9609166667,12.7863333333,5.13441666667
673.06,12.7339166667,61.9185833333,46.2156666667,51.3139583333,12.4005,5.04375,6.83691666667,15.9765833333,12.82025,5.15641666666
673.39,12.81025,61.9025833333,46.19325,51.2665416666,12.48175,5.116,6.91566666667,15.9758333333,12.8760833333,5.22325
673.72,12.743,61.7996666667,46.1041666667,51.0932083333,12.4316666667,5.07633333333,6.93158333333,15.9200833333,12.8066666666,5.17125
674.04,12.6065833333,61.7551666667,46.0655833333,51.041375,12.3281666667,5.00458333333,6.78666666666,15.8223333333,12.7044166667,5.0245
674.37,12.6759166667,61.8261666667,46.1379166667,51.0764583333,12.365,5.072,6.85483333333,15.9185833333,12.7601666667,5.05666666667
674.69,12.7669166667,62.0384166667,46.3465833333,51.2747916667,12.4994166666,5.19383333333,6.98308333334,15.991,12.9194166667,5.13975
675.02,12.845,62.0165833333,46.3933333334,51.3827083333,12.5785833333,5.2535,7.06341666667,15.9835,13.0129166666,5.17483333334
675.35,12.82525,61.6561666667,46.2589166667,51.2092916667,12.5485833333,5.22658333333,7.11741666668,15.8666666667,13.0494166667,5.17975
675.67,12.9278333333,61.6658333334,46.15525,51.13025,12.5728333333,5.26266666666,7.23341666666,15.8343333333,13.1209166667,5.24975
676.00,13.0025833333,61.7651666667,46.2558333333,51.2268333334,12.6585,5.27208333333,7.30275000001,15.9104166667,13.16975,5.28708333333
676.32,12.964,61.6408333333,46.2455,51.161875,12.617,5.20708333333,7.31066666666,15.9254166667,13.1519166667,5.27741666667
676.65,12.96125,61.85425,46.35525,51.3257083334,12.6288333333,5.17325,7.36283333334,15.9105,13.15025,5.31416666667
676.97,12.8661666667,61.9784166667,46.3206666667,51.39075,12.5101666667,5.14033333333,7.30416666668,15.8428333333,13.1109166666,5.31033333333
677.30,12.8405,61.9588333333,46.3089166666,51.3685416667,12.4995,5.13825,7.28875000001,15.8283333333,13.1270833333,5.321
677.63,12.91125,61.9064166666,46.3263333333,51.3366666667,12.5856666667,5.22533333333,7.43566666666,15.8445,13.254,5.42625
