wavelength,Back_CypHirm,Belly_CypHirm,Breast_CypHirm,Crissum_CypHirm,Crown_CypHirm,DorTail_CypHirm,Patch10_CypHirm,Rump_CypHirm,Throat_CypHirm,WingTip_CypHirm
618.95,8.98993333334,59.3464,59.1606666667,50.4364,5.18393333333,7.04773333333,50.4001333333,66.2032666667,58.5528,7.7698
619.28,8.99986666667,59.3722,59.2224,50.5097333333,5.17393333333,7.04166666667,50.5029333333,66.2564,58.5788,7.7802
619.62,9.04273333333,59.4349333333,59.2654666667,50.5337333333,5.18553333333,7.0452,50.536,66.308,58.6581333333,7.7766
619.95,9.06713333333,59.4066,59.2984,50.5763333333,5.2202,7.0624,50.5178666667,66.3216,58.6863333333,7.76546666666
620.28,9.10886666667,59.4666666667,59.3302,50.6293333333,5.2396,7.06186666667,50.5310666667,66.3591333333,58.7670666667,7.79306666667
620.62,9.12333333333,59.5088,59.3933333333,50.6169333333,5.243,7.08053333333,50.5353333333,66.4126666667,58.8462,7.80153333333
620.95,9.1586,59.4644666667,59.344,50.5756666667,5.24693333333,7.1052,50.4579333333,66.3126666666,58.8078666666,7.83033333333
621.28,9.20826666666,59.5652666667,59.4278,50.6357333333,5.31753333333,7.1912,50.5054,66.4132,58.941,7.924
621.62,9.20986666667,59.6039333333,59.483,50.6978666667,5.3268,7.16553333333,50.5685333333,66.4659333333,59.0684,7.90973333334
621.95,9.18533333333,59.6239333333,59.4824,50.7073333333,5.32293333333,7.13886666667,50.5822,66.4834666667,59.1460666667,7.87813333333
622.28,9.13613333333,59.6760666666,59.5084,50.6988666667,5.2822,7.13273333333,50.5912666667,66.5498666667,59.2475333333,7.8374
622.62,9.11333333333,59.6476,59.4946,50.7453333333,5.2776,7.09866666667,50.5874666667,66.5424666667,59.3155333333,7.84786666667
622.95,9.16179999999,59.5636,59.3834666666,50.6922,5.35993333333,7.1622,50.5041333333,66.3783333333,59.2948666666,7.9146
623.28,9.05579999999,59.4234666666,59.245,50.5637333333,5.26686666667,7.09453333333,50.3898666667,66.198,59.2175333333,7.87473333333
623.62,8.98066666667,59.4808,59.2972666667,50.6362666667,5.1894,7.0592,50.4070666667,66.2494666667,59.3051333333,7.8404
623.95,8.92473333334,59.5551333333,59.4468666667,50.7407333333,5.14686666667,7.06513333333,50.5376666667,66.4284666667,59.4812666667,7.8026
624.28,8.85066666666,59.4355333333,59.2996,50.6616666667,5.1054,7.01966666667,50.4228666667,66.2537333333,59.3477333333,7.7344
624.62,8.77266666667,59.4458,59.3318,50.7158,5.0544,6.942,50.4592,66.3045333333,59.4177333333,7.6398
624.95,8.69680000001,59.2989333333,59.2704,50.5954,4.9928,6.89626666667,50.3534666667,66.1525333333,59.2886,7.5612
625.28,8.72126666667,59.3428666667,59.3073333333,50.6123333333,4.98446666667,6.90966666667,50.3740666667,66.2046,59.3080666667,7.58886666667
625.61,8.82980000001,59.4432666667,59.5066666667,50.7518,5.06926666667,7.01513333333,50.5132666667,66.3243333333,59.4788,7.69906666667
625.95,8.88366666667,59.5322,59.6029333333,50.8318,5.13866666667,7.0652,50.6256666667,66.3941333333,59.5972666667,7.7674
626.28,8.89500000001,59.6876666667,59.7307333333,50.9362,5.13206666667,7.07433333333,50.7303333333,66.521,59.7961333333,7.77513333333
626.61,8.90306666666,59.7760666667,59.8248666667,50.9876666667,5.11733333333,7.07166666667,50.7422666667,66.6570666667,59.9464666667,7.7602
626.94,8.88573333334,59.7133333333,59.8076666667,50.9759333334,5.11106666667,7.02493333333,50.7009333333,66.6662,59.9257333333,7.7512
627.28,8.90826666666,59.683,59.7356,50.8964666667,5.17006666666,7.04826666666,50.64,66.5657333333,59.9208,7.78466666667
627.61,8.93793333333,59.7406666667,59.7392,50.9194666667,5.19686666667,7.04906666667,50.6202666667,66.4767333333,59.9136,7.82953333333
627.94,9.00120000001,59.7998,59.8560666667,50.9629333333,5.20806666667,7.0638,50.6963333333,66.5584666667,60.0593333333,7.8742
628.27,9.01506666666,59.8734,59.9482,51.0121333333,5.20133333333,7.07626666667,50.7569333334,66.6314666667,60.1266666667,7.91166666667
628.61,8.98406666667,59.8372,59.8790666667,50.9731333333,5.161,7.01166666667,50.7181333333,66.61,60.1646666667,7.868
628.94,8.99966666667,59.733,59.7988,50.9275333333,5.18873333333,7.0406,50.675,66.5148666667,60.1481333333,7.89166666667
629.27,8.92120000001,59.6370666667,59.7168,50.8247333333,5.13366666667,6.9676,50.5799333333,66.4348666667,60.072,7.8158
629.60,8.90013333333,59.4537333333,59.6018,50.7484,5.0778,6.892,50.4608,66.2478666666,59.9240666667,7.74593333333
629.94,8.90213333333,59.3578666667,59.5564,50.6534,5.07813333333,6.86013333333,50.4057333333,66.1591333333,59.8734,7.72533333333
630.27,8.83593333333,59.4098666667,59.6137333333,50.6652,5.029,6.794,50.4383333334,66.1856666667,59.9464,7.68933333333
630.60,8.8426,59.5408,59.6932,50.7408,5.03566666667,6.81186666667,50.5412,66.2737333333,60.1183333333,7.7
630.93,8.84959999999,59.6234666666,59.7820666667,50.8772666666,4.9662,6.75346666667,50.6341333333,66.4137333333,60.2427333333,7.6746
631.26,8.81473333333,59.6272,59.7727333333,50.8913333333,4.94546666667,6.6996,50.6706666667,66.5330666667,60.3398666667,7.665
631.60,8.72166666666,59.5668666667,59.695,50.906,4.8998,6.64546666666,50.6010666667,66.4627333333,60.3509333333,7.63813333333
631.93,8.70546666666,59.5248666667,59.6614666667,50.8788666667,4.89933333333,6.6492,50.5399333333,66.4436666667,60.3924666667,7.65046666667
632.26,8.73746666666,59.6577333333,59.7812,51.0058666667,4.9244,6.7116,50.6559333333,66.5608,60.5780666667,7.73453333333
632.59,8.73433333333,59.7222,59.8473333333,51.1028666667,4.93586666667,6.71766666667,50.7105333333,66.6645333334,60.7205333333,7.73213333333
632.92,8.67580000001,59.8328,59.8855333333,51.2125333333,4.89626666667,6.66673333333,50.7834,66.7893333333,60.8496666667,7.6904
633.26,8.65653333333,59.8823333333,59.9163333333,51.1707333333,4.88533333333,6.6666,50.762,66.8608666667,60.9919333333,7.73666666667
633.59,8.69926666667,60.0661333333,60.1024666667,51.3526666667,4.92286666667,6.75653333333,50.8784666667,67.0068,61.1726,7.85133333333
633.92,8.68633333334,59.9212666667,60.0007333333,51.2779333333,4.87186666667,6.7344,50.7775333334,66.849,61.1176,7.8542
634.25,8.75406666666,60.0244,60.1154666666,51.3703333333,4.89873333333,6.7824,50.813,66.9082666667,61.2287333333,7.88973333333
634.58,8.73553333334,60.1156666667,60.1891333333,51.3635333333,4.905,6.79626666667,50.8653333333,66.8915333333,61.3029333333,7.88806666667
634.91,8.80653333333,60.1377333333,60.3122666667,51.4094666667,4.96426666667,6.8598,50.8962666667,66.8496,61.3978666667,7.93473333333
635.25,8.80919999999,60.1678,60.3006,51.3768666667,4.96386666667,6.85013333333,50.9355333333,66.8526,61.4190666667,7.9092
635.58,8.73873333333,60.1998666667,60.2914666667,51.3629333333,4.87966666667,6.76813333333,50.9118666667,66.8240666667,61.4344,7.83226666667
635.91,8.72773333333,60.238,60.2676,51.3384,4.8492,6.70786666667,50.891,66.8002,61.4281333333,7.77653333333
636.24,8.6944,60.2314,60.2112,51.206,4.81953333333,6.70386666667,50.8275333334,66.6801333333,61.3814666667,7.758
636.57,8.71046666667,60.2118,60.2138666667,51.2072666667,4.7854,6.71273333333,50.7631333333,66.6171333333,61.4271333333,7.7752
636.90,8.69993333334,60.3618666667,60.2672,51.2872666667,4.8042,6.69086666667,50.8506666667,66.7333333333,61.5051333333,7.74446666667
637.23,8.59533333334,60.0929333333,60.0283333333,51.0198666666,4.67393333334,6.55113333333,50.6188666667,66.539,61.2546,7.58346666667
637.56,8.58773333333,60.2422,60.0724,51.1195333333,4.69313333333,6.56113333333,50.7036666667,66.6404666667,61.373,7.5738
637.90,8.5266,60.0554666667,59.8649333334,50.9550666667,4.62613333333,6.50693333334,50.595,66.4533333333,61.2147333333,7.5322
638.23,8.50833333333,59.9718666667,59.8406,50.9317333333,4.62146666667,6.51186666666,50.5606666667,66.4415333333,61.2086,7.5406
638.56,8.43326666667,59.9500666666,59.7323333333,50.8608,4.56313333333,6.48206666667,50.5354,66.3781333333,61.1564666667,7.51126666667
638.89,8.48999999999,60.0025333333,59.8108,50.9677333333,4.589,6.54833333333,50.5224,66.4242,61.2458666667,7.57273333333
639.22,8.50433333333,59.9753333333,59.7706,50.946,4.5628,6.53306666667,50.5058,66.3946666667,61.2352666667,7.5652
639.55,8.51966666667,59.9523333333,59.8042,50.9605333333,4.56866666666,6.5946,50.4651333333,66.4270666667,61.3222,7.5748
639.88,8.51446666666,59.9973333333,59.8826,51.0904666667,4.49053333333,6.53893333333,50.5322666667,66.4761333333,61.4279333333,7.52753333333
640.21,8.50813333333,59.9206,59.8710666667,51.0262666667,4.46853333333,6.53,50.5386,66.4486666667,61.4232666667,7.4774
640.54,8.58286666666,59.8796666667,59.9004666667,51.1220666667,4.51173333333,6.634,50.5262,66.4336,61.4695333333,7.56926666667
640.87,8.63640000001,59.9242666667,59.8617333333,51.1676666667,4.56633333333,6.6808,50.5472,66.3965333333,61.5500666667,7.62906666667
641.20,8.71373333333,59.7432,59.7088,51.0071333333,4.64933333333,6.78166666667,50.4609333333,66.2412666667,61.4306,7.70346666667
641.53,8.76486666666,59.8504666667,59.8176666667,51.0939333333,4.73993333334,6.82886666667,50.5214,66.3105333333,61.5862666667,7.7536
641.87,8.77526666668,59.6643333333,59.6363333333,50.9997333334,4.73713333333,6.81986666667,50.3477333333,66.1313333333,61.5446666667,7.75233333333
642.20,8.79273333334,59.5031333333,59.5674,50.9258,4.6912,6.77826666667,50.1368,65.9517333333,61.5392,7.6956
642.53,8.78506666667,59.5549333333,59.6274,50.9128666667,4.6942,6.78353333333,50.2023333333,66.0149333333,61.6527333333,7.70413333333
642.86,8.92019999999,59.5820666667,59.6948666667,50.9996666667,4.8382,6.9374,50.281,66.0042,61.7635333333,7.8608
643.19,8.89400000001,59.5567333333,59.6454666667,50.9946666667,4.80346666667,6.90326666667,50.3242,66.0014,61.7942666667,7.85206666667
643.52,8.95299999999,59.5102666667,59.6181333333,50.9264666667,4.95306666667,6.97273333333,50.2254666667,65.9692666667,61.8039333333,7.93166666667
643.85,8.89153333334,59.5280666667,59.5752666667,50.8835333333,4.9298,6.91966666667,50.1061333333,65.8452,61.7566,7.92333333333
644.18,8.81386666666,59.4921333333,59.5609333333,50.8463333334,4.84013333333,6.82586666667,50.0977333333,65.7966666667,61.7539333333,7.8618
644.51,8.7968,59.6151333333,59.6723333333,51.0252,4.83653333334,6.85726666667,50.2114,65.9890666667,61.9612666666,7.85486666667
644.84,8.8152,59.9057333333,59.9513333333,51.2414,4.85526666667,6.882,50.4128,66.2764,62.2772666667,7.9358
645.17,8.73686666668,59.8806666667,59.9632666667,51.2082666667,4.73993333333,6.81753333334,50.3456,66.2503333333,62.2682666667,7.87173333333
645.50,8.69846666666,60.0128,60.0496,51.2062,4.7222,6.81053333333,50.4199333333,66.3693333333,62.3484,7.8622
645.83,8.65253333333,60.0550666667,60.0097333333,51.2735333333,4.7102,6.83013333333,50.4102,66.4837333333,62.3558666667,7.8782
646.16,8.63333333332,59.9616,60.0271333333,51.2212666667,4.7106,6.83833333333,50.3348,66.4053333333,62.3123333333,7.87933333333
646.49,8.52380000001,59.9176,59.9214666666,51.2034,4.60706666666,6.69153333333,50.2731333333,66.4008,62.3042,7.7646
646.82,8.60553333333,59.9696666666,60.0370666667,51.2254,4.66146666667,6.75506666667,50.2937333334,66.3964,62.3676666667,7.82413333333
647.15,8.44300000001,59.9175333333,59.9552,51.1959333333,4.4444,6.572,50.2483333333,66.3328666667,62.3606666667,7.70133333333
647.48,8.58533333333,60.0522,60.1211333333,51.2882666667,4.58006666667,6.681,50.4328,66.5311333333,62.5524,7.84926666667
647.81,8.56013333333,59.9290666667,59.994,51.0916666667,4.5626,6.66973333333,50.3056,66.3374666667,62.4576666666,7.83493333333
648.14,8.44333333333,59.8941333333,60.0476,50.9747333333,4.44426666666,6.5488,50.2584,66.3016666667,62.4355333333,7.76613333333
648.47,8.35093333334,59.7785333333,59.9758,50.9633333333,4.30593333333,6.45126666666,50.1456,66.1965333333,62.37,7.65526666667
648.80,8.32806666667,59.6137333333,59.8178,50.9026,4.32246666667,6.4476,50.0648,66.0908,62.2825333333,7.65353333333
649.13,8.27,59.6318,59.7936666666,50.9296,4.1952,6.35186666667,50.0728,66.0913333333,62.3148666667,7.57413333333
649.46,8.28986666667,59.5838666667,59.7510666667,50.7786666667,4.22006666667,6.33453333333,50.0866,65.9408666666,62.2225333333,7.5754
649.79,8.3264,59.5836666667,59.7390666667,50.763,4.21813333333,6.32346666667,50.1192,65.9271333333,62.2825333333,7.55486666667
650.11,8.39493333333,59.6650666667,59.8801333333,50.8124,4.34,6.47026666667,50.1946666667,66.0340666667,62.4272,7.62906666666
650.44,8.31213333334,59.6089333333,59.7721333333,50.8201333333,4.29013333333,6.43513333333,50.1023333334,66.0069333333,62.3104666667,7.5662
650.77,8.4106,59.7647333333,59.9443333333,50.9310666667,4.36746666667,6.57473333333,50.2250666667,66.1732,62.4506,7.63533333333
651.10,8.39126666667,59.6075333333,59.7224,50.8127333333,4.3126,6.54006666667,50.0714,65.9713333333,62.2978,7.5908
651.43,8.41606666666,59.6236,59.6769333333,50.8755333333,4.33193333333,6.56086666667,49.9958666667,65.9206,62.3282,7.573
651.76,8.54786666666,59.721,59.6749333333,50.9231333333,4.48206666667,6.69486666667,50.0341333333,65.8942,62.4087333333,7.68913333334
652.09,8.711,59.7781333333,59.7119333333,50.9124666667,4.68693333333,6.83426666667,50.0853333333,65.8998,62.479,7.80566666667
652.42,8.81813333333,59.9962666667,59.9588666667,51.0903333333,4.8534,6.94933333333,50.2694666667,66.0421333333,62.7166666667,7.92833333333
652.75,9.01466666666,60.0837333333,60.0844,51.1592,5.10053333333,7.10133333333,50.3682,66.0970666667,62.8392666667,8.1168
653.08,9.12006666666,60.2482,60.3288666667,51.3664666667,5.2174,7.17513333333,50.5136666667,66.379,63.1452666667,8.2096
653.41,9.10286666667,60.4666666667,60.4976,51.6261333333,5.25333333333,7.1788,50.6927333333,66.6034,63.4081333333,8.221
653.74,9.02426666667,60.4457333333,60.4386666667,51.5874666667,5.15786666667,7.10466666667,50.5992666667,66.4984,63.3879333333,8.17486666667
654.06,9.19359999999,60.5289333333,60.525,51.5903333333,5.31686666667,7.1822,50.662,66.5027333333,63.5550666667,8.33833333333
654.39,9.12446666667,60.4168666666,60.4066666667,51.5199333333,5.304,7.13326666667,50.5511333333,66.3667333333,63.5370666666,8.3302
654.72,9.04093333333,60.3341333334,60.4293333333,51.5218666667,5.26806666667,7.07946666667,50.4908,66.2482666667,63.5846666667,8.25093333333
655.05,9.1152,60.4288,60.5628666667,51.5791333333,5.32666666667,7.16813333333,50.6623333333,66.3653333333,63.6744,8.30153333333
655.38,9.09480000001,60.321,60.5591333333,51.5414,5.245,7.1262,50.5754666667,66.3004,63.6012,8.25953333333
655.71,8.94873333334,60.2495333333,60.4908666667,51.4824666667,5.05026666667,6.95733333333,50.5223333333,66.3044666667,63.5625333333,8.13213333333
656.04,8.94266666667,60.3013333333,60.4570666666,51.4577333333,4.94593333333,6.9004,50.5066666667,66.2984666667,63.5724666667,8.08053333333
656.37,8.8132,60.2238,60.3966,51.4786,4.78333333333,6.80366666667,50.4480666667,66.1981333333,63.5327333333,7.9948
656.69,8.69493333333,60.1128666667,60.2076666667,51.346,4.63546666666,6.6978,50.342,65.9962,63.3959333333,7.8842
657.02,8.71793333334,60.0192,60.1092,51.1823333333,4.625,6.74486666666,50.1892666667,65.8794666667,63.2879333333,7.90546666667
657.35,8.71813333333,60.0008,60.1939333333,51.1821333333,4.6334,6.7946,50.2047333333,65.9418666667,63.4347333333,7.89273333333
657.68,8.67053333333,59.9498666667,60.1641333333,51.2204666667,4.61253333333,6.8272,50.2031333333,65.8406,63.3807333333,7.87673333333
658.01,8.85439999999,60.1608,60.417,51.3928666667,4.78426666666,7.0032,50.4112,66.0916,63.575,8.05713333333
658.34,8.93053333333,60.3472666667,60.5420666667,51.5289333333,4.82673333333,7.11466666667,50.5359333333,66.2969333333,63.7312666667,8.16686666667
658.66,8.95280000001,60.4114,60.6612666667,51.6315333333,4.84906666667,7.13666666667,50.6193333333,66.4352666667,63.9092,8.2016
658.99,8.95013333333,60.3514666667,60.5733333333,51.5772666667,4.8878,7.14193333333,50.5245333333,66.347,63.8814666666,8.20633333334
659.32,9.00553333333,60.4008,60.6192666667,51.6375333333,4.958,7.2376,50.628,66.3373333333,63.9638,8.25886666667
659.65,9.01279999999,60.4306666667,60.7126,51.7584666667,4.98913333333,7.2778,50.6528666667,66.4420666667,64.0946666667,8.28026666667
659.98,9.11059999999,60.5658,60.8677333333,51.8762666667,5.08093333333,7.41013333333,50.7626,66.6048,64.2859333333,8.34566666667
660.31,9.15660000001,60.546,60.8434,51.9611333334,5.18593333333,7.535,50.6867333333,66.5962666667,64.3098666666,8.41406666667
660.63,9.20273333333,60.4606666667,60.7811333333,52.003,5.2212,7.551,50.6955333333,66.5347333333,64.2947333333,8.48106666667
660.96,9.26166666667,60.4836,60.8132666667,52.0583333333,5.28553333333,7.539,50.7677333333,66.5499333333,64.2704666667,8.5252
661.29,9.18566666668,60.4611333333,60.846,52.0112666667,5.20753333333,7.4406,50.7027333333,66.5670666667,64.3396,8.44406666667
661.62,9.05059999999,60.3015333333,60.7234666667,51.8684,5.07226666667,7.2928,50.5201333333,66.3588666667,64.2216666667,8.3082
661.94,8.96613333333,60.2317333333,60.6789333333,51.8505333333,5.0132,7.17366666667,50.4535333333,66.2980666667,64.2430666667,8.21766666666
662.27,8.89266666667,60.2036666666,60.6908666667,51.8180666667,4.98993333333,7.117,50.4018,66.2764,64.2247333333,8.1604
662.60,8.98566666666,60.2765333334,60.7191333333,51.9359333333,5.05893333333,7.185,50.5534,66.3381333333,64.3822,8.2366
662.93,8.94413333334,60.2340666667,60.6691333333,51.9066666667,5.06793333334,7.1606,50.4254,66.2372666667,64.3208,8.2478
663.26,8.86360000001,60.1188666667,60.4836666667,51.6693333333,4.9888,7.079,50.3685333333,66.0434666666,64.2534,8.16586666667
663.58,8.76979999999,59.9440666667,60.3301333333,51.5385333333,4.93353333333,6.97593333333,50.2162666667,65.8713333333,64.0757333333,8.10966666667
663.91,8.67786666666,60.0374,60.4924666667,51.4894666666,4.74046666667,6.81946666667,50.3109333333,65.9668,64.1962,7.98813333333
664.24,8.41626666667,59.9596,60.3803333333,51.3532,4.47986666667,6.59153333333,50.188,65.8727333333,64.1376,7.77953333333
664.57,8.27086666666,59.7538666667,60.073,51.1151333333,4.28246666667,6.47446666667,49.8926,65.5293333333,63.9224666667,7.64313333333
664.89,8.32253333333,59.8570666667,60.0904,51.1836666667,4.35733333333,6.58066666667,49.9952666667,65.6028666667,63.9924,7.69993333333
665.22,8.42006666666,60.1276,60.2718666667,51.4419333333,4.4246,6.67906666666,50.2466666667,65.8829333333,64.2972666667,7.78306666667
665.55,8.54773333333,60.2808,60.4060666667,51.5181333333,4.599,6.799,50.372,66.0029333333,64.447,7.96486666667
665.87,8.4312,60.2832,60.3188666667,51.4914666667,4.4472,6.65513333333,50.2578,65.8918,64.5005333333,7.9082
666.20,8.25366666667,60.3270666667,60.4255333333,51.4834666667,4.2682,6.521,50.2644666667,65.949,64.5434,7.7338
666.53,8.16080000001,60.4028666667,60.5103333334,51.5598666667,4.1484,6.40353333333,50.3451333333,66.0874666667,64.7195333333,7.63173333333
666.86,8.16053333334,60.4439333333,60.6248,51.672,4.16033333334,6.43673333333,50.3092666666,66.1193333333,64.7539333333,7.68273333333
667.18,8.2204,60.6337333333,60.7528666667,51.7413333333,4.22306666667,6.49506666666,50.4755333333,66.3058,64.9413333333,7.71206666667
667.51,8.43833333334,60.6529333333,60.7403333333,51.8644,4.49713333333,6.70546666667,50.5779333333,66.3472666667,64.9990666667,7.96
667.84,8.65146666667,60.8148,60.9190666666,51.9826,4.76513333333,6.91126666667,50.7354,66.4816,65.1187333333,8.11213333333
