wavelength,Back_HemXanf,Belly_HemXanf,Breast_HemXanf,Crissum_HemXanf,Crown_HemXanf,DorTail_HemXanf,Rump_HemXanf,Throat_HemXanf,WingTip_HemXanf
818.72,14.7503333333,57.5748666667,42.1072,37.4478,18.8463333333,19.0644666667,17.2116,37.7294666667,20.7084
819.02,13.8415333333,57.5108666667,41.4986,37.2696,18.1997333333,18.6218666666,16.2790666667,37.1405333333,19.6123333333
819.33,14.6774,57.9799333333,41.756,38.2284666667,19.0053333333,19.3238666667,17.1718,38.3682,20.3885333333
819.63,15.5421333333,58.0762,42.1957333333,39.1709333333,19.6816,20.1128,17.6782,39.0314666667,21.1146666667
819.93,15.843,58.0872666667,42.5150666667,39.0548,19.8784666667,20.2543333333,17.529,38.8612,21.3266666667
820.24,16.5864,58.2862666667,42.8454666667,39.2301333333,20.2796,20.5680666667,17.8603333333,39.2854,21.9747333333
820.54,17.5806,59.0898666667,43.5522666667,39.9654,21.0521333333,21.4478,18.1682,40.1573333334,22.8764
820.85,18.2991333333,59.5156666667,44.0293333333,40.234,21.7788,22.1692,18.6633333333,40.7642666667,23.5934666667
821.15,18.79,59.2918666667,44.2604666667,40.3569333333,21.9407333333,22.6488,18.8598,40.9424666667,23.8589333333
821.45,19.4462666667,59.6776666667,44.7840666667,40.94,22.6257333333,23.4821333333,19.4512,41.494,24.5798666667
821.76,20.0402,60.0358666667,45.161,41.3444,23.1498666666,24.0402666667,19.8948666667,41.8769333333,25.0134
822.06,19.7633333333,59.4102666667,44.7899333333,41.0424,22.7986666667,23.7931333333,19.6532,41.6547333333,24.7939333333
822.36,19.8475333333,59.4475333333,44.9657333333,41.1047333333,22.8591333333,23.8452666667,19.6476666667,41.7206,24.9203333333
822.67,19.9343333333,59.5831333333,45.2114,41.1097333333,23.009,23.9856666667,19.7510666667,41.8994,25.0068
822.97,20.1009333333,59.9360666667,45.6171333333,41.2882,23.2168666667,24.1268,19.9224666667,42.2274666667,25.1824666667
823.27,20.1359333333,60.0,45.6349333333,41.5117333333,23.2714,24.3412,19.9320666667,42.4395333333,25.2809333333
823.58,20.4464,60.2022,45.9443333333,41.8046666667,23.4892,24.6093333333,20.0210666667,42.8069333333,25.4496
823.88,20.5418,59.9752,46.0058,41.9374666667,23.6075333333,24.7111333333,20.2383333333,42.8455333333,25.4687333333
824.18,20.2234,59.7715333333,45.7654666667,41.7680666667,23.2755333333,24.4150666667,19.9091333333,42.5708666667,25.2130666667
824.49,19.9293333333,59.9592,45.7296,41.7793333333,23.2084666667,24.1402,19.8832,42.5075333333,25.1264
824.79,20.0150666667,59.9342,45.7402666667,41.6437333333,23.2690666667,24.0579333333,20.1194666667,42.5817333333,25.1097333333
825.09,20.2512666667,59.7324666667,45.742,41.7271333333,23.4833333333,24.2662,20.3866666667,42.7453333333,25.1232666667
825.39,20.8308,60.904,46.6212666667,42.4258666667,24.1502,24.9425333333,20.9354,43.5114,25.6684
825.70,21.1954666667,61.1554666667,46.8306666667,43.0581333333,24.6146666667,25.3909333333,21.4762,43.9912,26.1890666667
826.00,21.3080666667,60.7077333333,46.4110666667,42.9052666667,24.6321333333,25.3697333333,21.4786666667,43.5168666667,26.2183333333
826.30,21.3505333333,60.6677333333,46.1704,42.8576,24.7639333333,25.5550666667,21.5669333333,43.2753333333,26.3047333333
826.61,21.6507333333,60.7614666667,46.4564666667,43.0274666667,25.1922,25.7774,21.9696,43.4140666667,26.5391333333
826.91,21.6252666667,60.8615333333,46.3507333333,43.0850666667,25.5342666667,25.8878666667,22.2122,43.2618,26.7494
827.21,21.1666666667,60.8096666667,46.0547333333,42.7670666667,25.2944666666,25.6479333334,21.8054666667,43.0104,26.4767333333
827.51,21.1857333333,60.5871333333,46.1376,42.9470666667,25.6045333333,25.6971333333,21.6918666667,43.0089333333,26.4581333333
827.82,21.5340666667,60.7188,46.5422,43.5220666667,25.9238,26.2730666667,21.8032666667,43.3976,26.7791333333
828.12,21.3723333333,60.4220666667,46.4218,43.6773333333,25.8221333333,26.0799333333,21.3384666667,43.2425333334,26.6034
828.42,21.4799333333,61.1542,47.2279333333,44.2497333334,26.3724666667,26.291,21.5070666667,43.6388,27.1282
828.72,21.6194666667,60.8990666667,47.0632,44.2782666667,26.5312,26.3427333333,21.3777333333,43.447,27.1744
829.02,21.7813333333,61.0646,47.1832,43.9948,26.6138666667,26.1766,21.3544666667,43.3465333333,27.0408
829.33,22.1307333333,62.262,48.3257333333,45.3117333333,27.5082,26.8518,21.7725333333,44.4764666667,27.6694
829.63,22.1039333333,62.3718666666,48.4958666667,45.9096666667,27.7588,26.9816,21.4941333333,44.603,27.8728
829.93,21.3678666667,62.4652,48.1998666667,45.4564666667,26.9672,26.0653333333,20.2630666667,44.0961333333,27.3656666667
830.23,20.5533333333,61.6026,47.4430666667,45.0887333333,26.2701333333,25.0804,19.4299333333,43.4946,26.5675333333
830.54,20.7144666667,62.1437333334,47.4446666667,45.0384666667,26.2325333333,24.8304,18.8511333333,43.0032,26.6847333333
830.84,20.4476,62.5619333333,47.2572,44.4857333333,25.6095333333,24.9238,18.7523333333,43.0762666667,26.8285333333
831.14,19.9805333333,62.7850666667,46.6376666667,43.0859333333,24.8813333333,24.1532666667,18.4182666667,43.2217333333,26.0746666667
831.44,20.4490666667,63.8109333333,47.6120666667,43.4195333333,25.3295333333,25.2148666667,19.2265333333,43.7822666667,26.5234
831.74,19.3677333333,62.0868,45.7362,41.7253333333,23.7217333333,24.3810666667,18.3379333333,42.1316666667,25.9167333333
832.04,19.0204,62.5314666667,46.3806666667,41.6644666667,23.8231333333,24.3432666667,18.5262,42.9476,25.4790666667
832.35,18.7135333334,62.4028666667,46.2702,41.9417333333,24.2556,24.4256,18.6812,42.7750666666,25.3236
832.65,18.8801333333,62.4125333333,46.6366666667,41.8714666667,24.0812,24.4194666667,18.8274,43.0890666666,25.4039333333
832.95,19.3741333333,62.6722,47.398,42.2574666667,24.4796,25.014,19.3952666667,43.488,25.9565333333
833.25,20.3934,62.9368,48.004,43.0481333333,25.3688,26.3585333333,20.6948,44.2085333333,26.8108666667
833.55,20.804,62.3315333333,47.7736666667,42.7707333333,25.3617333333,26.679,20.7235333333,44.0384,27.2540666667
833.85,21.064,62.3745333334,48.1876,43.3784,25.7289333333,26.835,21.1902666667,44.6047333333,27.5022
834.16,21.1746666667,62.4686666667,48.223,43.4108,25.8257333333,26.5294,21.3476,44.4962,27.418
834.46,21.6020666667,62.6523333333,48.749,44.2244,26.2648,26.8407333334,21.4101333333,44.6264,28.1008666667
834.76,21.6051333333,62.6136666667,48.4992,44.4033333333,26.5868,26.5928666667,21.5496666667,44.8954666667,28.2596
835.06,21.0959333333,62.3411333333,48.4048666667,44.3904,26.3554666667,26.1089333334,20.882,44.6304666667,27.7561333333
835.36,20.5809333333,60.9524,47.0854666667,43.6134666667,25.6198666667,25.4104666667,20.4458,43.5664,27.4907333333
835.66,21.0759333333,60.6034,47.2700666667,43.5697333333,25.5325333333,25.4671333334,20.5742,43.8676666666,27.648
835.96,21.1456,60.517,46.6108666667,43.2854666667,25.3778666667,25.5210666667,20.2386,43.6753333333,27.7567333333
836.26,21.1978,59.7799333333,45.513,42.3954,24.8171333333,24.1655333333,19.8501333333,43.4964,26.9486
836.57,21.1355333333,58.9624,44.65,42.1146,24.3857333333,22.79,19.0894666667,43.2697333333,26.2653333333
836.87,20.4074,60.7469333333,45.1726,42.4674666667,24.4369333333,22.0600666667,18.8002,43.4976,25.4782
837.17,20.7754666667,61.451,45.6410666667,42.5015333333,25.3283333333,22.3264,18.8117333333,43.9524666667,25.7161333333
837.47,20.3929333333,60.5961333333,45.3793333333,41.9782666667,25.0542,22.3577333333,18.3332,43.9702,24.8509333333
837.77,20.8205333333,61.2894,45.2894,41.4653333333,25.8022666667,22.5348,19.0769333333,44.8204666667,24.9963333333
838.07,20.1872666667,60.7962666666,44.0437333333,40.6245333333,24.9180666667,21.9359333333,18.0482666666,43.7315333333,24.4498
838.37,23.5330666667,62.3656,46.0522,42.7341333333,28.2489333333,24.7772666667,22.3041333333,46.7588666666,27.2810666667
838.67,27.2484,66.5409333333,49.6855333333,46.5723333334,31.8554666667,28.3177333333,25.6132,49.654,30.8334666667
838.97,28.2426666667,68.5106666667,51.0481333333,48.4790666667,33.2230666667,29.74,26.6824666667,50.6698666667,31.9779333333
839.27,28.0427333333,67.4924666667,51.2232666667,48.0277333333,33.1498,29.4496666667,26.6819333333,49.8471333333,31.0704666667
839.57,27.7088666667,68.7356666667,52.3985333333,49.1800666667,33.9924,31.2489333333,27.0192666667,50.6666666666,32.2145333333
839.87,27.5269333333,70.0,53.0260666667,49.3548666667,34.5928666667,32.1812666667,28.0030666667,51.8587333333,33.0568666667
840.17,29.1369333333,69.494,53.5416666667,50.1040666667,35.1488,33.4078,29.2411333333,52.2618666667,34.1072
840.47,28.2966666667,68.2966,52.4228666667,48.9868,33.862,32.6725333333,28.7078666667,51.8797333333,34.0823333333
840.77,28.718,67.5604,51.6923333333,49.48,33.8607333333,32.6154,28.674,51.6777333333,34.9889333333
841.07,27.3942666667,65.8796,51.0320666667,48.6116666667,32.7690666667,31.9971333333,27.1714666667,50.3341333334,33.9866
841.37,26.1048666667,64.4494666667,50.9187333333,47.2286,31.8600666667,31.2832666667,25.4670666667,49.9164,33.0598666667
841.67,23.1691333333,63.1856,48.5878,44.5975333333,29.3759333333,28.3414666667,20.9030666667,48.4074,30.3119333333
841.97,19.8438666667,60.9374666667,46.8749333333,41.4758,27.1354,26.4584,17.6563333333,47.0833333333,27.5
842.27,17.9858,58.1818666667,44.795,38.5383333333,26.0606,25.6506,16.9697333333,45.6506,26.1319333333
842.57,18.0977333333,57.8763333333,44.1365333334,39.7598,26.4082666667,26.2975333333,17.9686,46.0202,27.5162
842.87,16.2189333333,58.2487333333,43.0648666667,38.4278666667,24.9153333333,24.1790666667,15.9204,45.6318666667,26.7462666667
843.17,12.071,57.01,40.7972666667,35.5482666667,21.3731333333,21.5948,10.5867333333,42.5470666667,24.6068
843.47,9.98806666666,57.2715333333,40.8303333333,34.235,19.4069333333,20.0000666667,8.51706666667,42.0639333333,23.2976
843.77,7.6262,54.5202666667,37.1717333333,31.3888666667,15.5809333333,16.6161333333,5.15166666667,38.4847333333,20.2777333333
844.07,7.72386666667,57.0732666667,39.5662,31.3551333333,16.4771333333,16.5042,5.63693333334,39.7559333333,20.6774666667
844.37,9.82453333334,57.2741333333,40.1619333333,32.3348,17.5708,18.0297333333,7.39533333333,40.7286,21.9973333333
844.67,15.4440666667,59.8198666667,41.9562666667,35.0578666667,20.8237333333,22.4195333333,12.0978666667,42.7284666667,25.7142666667
844.97,19.1041333333,63.6626666667,46.1923333333,38.5507333333,23.7944,25.7182666667,16.5744,45.1646,28.5375333333
845.27,22.9457333333,64.5735333333,47.5970666667,41.2402666667,27.8554,27.9329333333,20.7493333333,47.3643333333,31.6278666667
845.57,24.509,67.1369333333,49.9860666667,42.4066666667,28.4646,27.5519333333,20.664,48.9074,33.3055333333
845.87,22.6488,67.8869333333,51.2201333333,40.5356,27.4999333333,24.7320666667,18.4226,48.2440666667,31.4284666667
846.17,23.1870666667,65.38,50.5556,40.1754,27.1638,24.6492,18.9473333333,46.0818,29.7660666667
846.47,28.9794666666,67.1837333333,52.5714666667,44.2720666667,31.9455333333,28.5985333333,24.8980666667,49.6597333333,32.7618666667
846.77,30.24,65.6533333333,50.0,44.0,31.5466666667,29.2,25.6533333333,50.1333333333,32.6666666667
847.07,33.7844,68.1704,54.5614,49.1730666667,37.2932666667,34.7118666667,31.4035333333,54.0351333333,35.8898
847.37,33.7531333333,69.1358,53.679,51.2838,37.3087333333,35.9259333333,32.6666,54.1976,36.6172
847.67,34.3478,70.4589333333,53.1642,51.9805333333,37.029,36.5941333333,33.2608,53.744,37.5120666667
847.97,32.9757333333,69.8594,53.0268,51.5962666667,35.2746666667,34.4060666667,31.9539333333,52.1839333333,35.9642666667
848.26,31.9685333333,69.2388,52.7295333333,52.4671333334,34.2256666667,34.2782666667,31.2598666667,52.7034666667,36.1678666667
848.56,30.8466,68.3068666667,52.4074666667,51.5079333333,30.7671333333,33.2804,29.7884,50.1322,33.7831333333
848.86,30.3502666667,66.3812666667,51.5695333333,52.0622666667,29.4423333334,33.878,29.4682666667,49.5460666667,33.0479333333
849.16,34.1926666667,68.7240666667,53.776,54.7656,31.4063333333,36.5626,32.5781333333,52.6822666667,35.7292
849.46,32.5832666667,68.5555333333,53.6943333333,54.9444666667,30.4167333333,35.6668,31.3056,52.2778,35.0278
849.76,31.5076666667,65.4218,53.0844,53.1672,29.4606,34.4674,30.1798,49.8201333334,32.9183333333
850.06,27.922,62.6777333333,51.9105333333,50.9343333333,29.6792,31.855,26.7504,46.5829333333,31.3249333333
850.36,28.9458,62.0511333333,51.7948666667,51.0540666666,29.943,32.1082,26.0113333333,46.3248666667,32.735
850.65,29.5359333333,59.9718666667,51.0266666667,48.1858666667,30.2953333333,31.8142666667,25.7384,44.8944666667,31.5049333333
850.95,31.2266,60.5772,53.824,49.6681333333,32.987,33.391,28.4271333333,46.6954666667,33.2178666667
851.25,32.0567333334,61.8724,54.0992,50.5815333333,34.7802,36.6241333333,30.61,48.7092666667,35.6311333333
851.55,33.2198,61.3333333333,53.0210666667,49.532,35.6596,37.163,31.5744666667,48.1418,35.8298666667
851.85,32.9275333333,59.7680666667,51.7681333333,49.5072,36.087,36.4347333333,29.9999333333,48.9854666667,35.1594666667
852.15,30.2279333333,57.7493333333,48.9457333333,46.9514666667,34.8433333333,35.2136,28.2335333333,46.9515333334,33.9030666667
852.45,26.9959333333,54.8971333333,45.5144666667,43.0451333333,33.1138666667,32.9766666667,25.3222,43.7585333333,31.7421333333
852.74,27.7734,53.8747333333,43.7635333333,40.8854666667,32.595,33.087,25.7316,43.2224666667,31.8078666667
853.04,27.1568666667,53.8479333333,43.1862666667,39.2157333333,30.4901333333,32.0343333333,24.9266666667,42.4019333333,31.5931333333
853.34,29.343,55.5232,45.9854,42.3357333333,31.6788666667,34.0387333333,26.8368666667,44.1606666667,33.1144
853.64,25.2918,54.9936,44.3060666667,40.0260666667,28.9494,31.3618666667,25.24,43.2167333334,29.9870666667
853.94,28.3137333333,57.0458,48.2876666667,43.8954,32.366,34.9020666667,28.5751333333,46.1438666667,33.098
854.23,25.5284,54.7968,46.5854,42.3576666667,31.1924666667,32.7640666667,26.0974666667,43.5500666667,29.9458
854.53,24.5569333333,53.6988,45.6821333333,41.8001333333,30.8298666667,29.9016666667,24.2757333334,42.3629333333,28.0731333333
854.83,23.9770666667,52.9328666667,44.8354666667,42.4036,28.8698,29.8998,21.7741333333,40.0001333333,27.2388
855.13,22.6723333333,52.8735333333,43.9943333333,40.8908666667,27.6436666667,28.908,21.5516,39.8850666667,26.8390666667
855.43,22.1614666667,54.0336,43.7442,40.9741333333,26.9405333333,28.4324,19.6042,39.5738,26.0578
855.72,21.7924666667,55.5032,44.1195333333,41.3521333333,27.3585333333,29.6854666667,20.1572,40.8177333333,26.132
856.02,25.4394,60.7297333333,49.2205333333,46.7661333333,30.4478,33.5655333333,25.4061333333,46.4014666667,28.9884
856.32,26.0870666667,65.6159333333,53.1884,49.8550666667,33.8406,35.9420666666,26.8840666667,49.9999333334,32.4636666667
856.62,26.1111333333,66.6666666667,50.2593333333,47.5185333333,32.5925333333,34.7778,27.1852,47.7406666667,31.8886666667
856.91,28.0000666667,66.5185333333,48.5556,47.0739333333,31.5185333333,33.0369333333,25.7408,45.8148666667,31.2223333333
857.21,26.0227333333,67.7272,47.2727333333,45.4923333333,28.7120666667,29.4318,23.9773333333,45.8712666667,30.0757333333
857.51,26.1796666667,67.4906666667,45.0562,45.7303333333,27.1535333333,27.678,22.6964666667,46.7790666667,30.0374
857.81,23.1557333333,70.3746,46.1538666667,47.0216,26.8639333333,27.1795333333,21.3017333333,47.9289333333,29.1912
858.10,23.0268666667,71.4175333333,48.6206666667,48.0844,29.6168,27.5479333333,25.249,51.2642666667,30.6130666667
858.40,22.2633333333,74.6090666667,50.6172666667,48.8477333333,29.2592,26.9548,24.9794,49.5884666667,32.0164
858.70,25.6344666667,79.0537333333,51.785,51.6988,30.1075333333,27.2258666667,29.8495333333,54.2795333333,34.8388
858.99,27.1308666667,76.5823333333,51.0128,51.3503333334,29.1982666667,27.0886,30.2110666667,51.6456,35.1899333333
859.29,27.128,73.7944666667,48.5114,50.2306,29.2242666667,25.6604,28.0502666667,48.0922,34.9266666667
859.59,24.9464666667,69.1612666667,43.6988666667,48.0429333333,27.0108666667,22.3224666667,25.2903333333,46.0646666667,30.1075333333
859.89,20.5907333333,64.5569333333,40.3796666667,44.0506666667,24.2616,18.8608666667,22.9958,46.6244666666,27.2994666667
860.18,23.4117333333,64.8627333333,44.4313333333,46.1177333333,28.2352666667,23.5294,26.2744666666,48.7058,30.4705333334
860.48,22.8572,62.3619333333,42.0191333333,45.5619333333,28.2668,24.8762666667,23.7334,47.6570666667,31.1238
860.78,22.6824,63.9052,44.1026,43.9448666667,26.8246666666,23.7475333333,22.7218,48.1656,31.1636666667
861.07,27.1454,62.2836,46.1510666667,45.3406666667,29.7237333333,26.7036,27.6980666667,50.313,33.2596666667
861.37,28.2624666667,61.844,47.0213333334,43.3332666666,30.5673333333,26.6312666667,28.4752666667,49.6808666667,32.3759333333
861.67,31.0256,61.1216666667,47.6922,43.4295333333,32.3718,28.2691333333,30.3528,50.5769333333,35.1280666667
861.96,29.7618,56.8452666667,47.2023333333,41.637,31.6072,28.2441333333,28.2440666667,47.4702,33.4822666667
862.26,28.3018,56.5093333333,48.0189333334,42.2642666667,30.4088,26.3207333333,25.3144666667,47.3584666667,32.3584666667
862.56,28.3410666666,55.6163333333,48.9801333333,43.5006666667,31.446,28.0974666666,25.5707333333,47.6103333333,31.9026666667
862.85,28.8792666667,56.652,49.3448,45.7350666667,31.4702666667,29.345,27.3654,47.7729333333,33.0714
863.15,28.3035333333,57.9165333333,50.1786666667,45.8334,31.25,30.4762,26.7261333333,46.7558666667,32.4702666667
863.45,28.2441333333,57.7083333333,49.8215333333,45.2977333333,30.7738,29.7915333334,26.6071333333,45.625,31.2500666667
863.74,24.1904666667,55.7142,47.3014666667,42.9207333333,26.0634,25.873,23.7143333333,41.6189333333,27.4602666667
864.04,25.3023333333,56.8371333333,47.0386666667,43.8138666667,27.0698,27.473,26.1085333333,40.2790666667,27.4419333333
864.33,22.3102,56.0065333333,41.8811333333,39.868,22.5411333333,23.9934,22.2772666667,36.5016,23.2672666667
864.63,22.7007333333,58.8376666667,40.4444666667,42.359,21.2651333333,25.5043333333,22.2906666666,37.4018,24.7179333333
864.93,18.0732,58.6126666667,36.0308,43.6993333333,17.1098,21.4644,18.844,35.9152,20.1540666667
865.22,14.3931333333,60.3090666667,33.8189333333,43.9735333333,15.5851333334,17.6601333333,15.276,33.819,16.9978666666
865.52,15.0426,61.7948,32.906,44.4870666667,17.3931333333,21.4103333333,16.9657333333,35.5982666667,17.3076666667
865.81,14.8612,64.3053333333,32.6852,47.2222666667,16.3426,21.4816,18.1481333333,39.3518,20.1388
866.11,15.942,67.3913333334,33.6715333333,48.5024666667,17.7294,23.8164,18.1641333333,39.4685333333,21.8840666667
866.41,19.9454666667,72.8962,38.1968,52.1310666667,20.1091333333,26.5027333333,20.8195333333,43.0602,26.3933333333
866.70,20.9678666667,73.0107333333,38.0108,50.5912666667,22.9570666667,31.7204,23.1182,46.1827333334,31.0753333333
867.00,31.2380666667,75.8096,46.0952,54.7619333333,35.0475333333,41.7619333333,33.381,54.0952,38.2856666667
867.29,31.7505333333,78.2733333333,49.6402666666,57.0742666667,38.9928,45.0359333333,36.307,60.8632666667,41.1990666667
867.59,33.3796,78.1482,55.7408,59.4446,41.1574,47.3148,38.4259333333,64.537,45.9258666667
867.88,33.6986,74.1096,57.4884666667,55.6165333333,39.5432666667,43.379,36.9862666667,63.4703333333,43.2876666667
