wavelength,Back_TanPrem,Belly_TanPrem,Breast_TanPrem,Crissum_TanPrem,Crown_TanPrem,DorTail_TanPrem,Patch10_TanPrem,Patch11_TanPrem,Rump_TanPrem,Throat_TanPrem,WingTip_TanPrem
444.31,5.62373333333,26.2121333333,15.6449333333,5.7388,4.81346666666,7.2962,17.6696666667,4.7126,14.6952,14.7656666667,7.11266666667
444.66,5.6388,26.2526666666,15.7248666667,5.7526,4.82026666667,7.32026666667,17.7824,4.71473333333,14.7732666667,14.8064,7.1128
445.02,5.68273333333,26.3279333333,15.8189333333,5.79213333333,4.85713333333,7.355,17.9289333333,4.72793333333,14.8804666667,14.8756,7.1426
445.37,5.6886,26.3617333333,15.8773333333,5.80593333333,4.86513333333,7.37946666667,18.0454,4.7188,14.9602,14.9258,7.14346666667
445.72,5.6468,26.3309333333,15.8904666667,5.77506666667,4.8088,7.3434,18.1062666667,4.66026666667,14.9778666667,14.9188,7.09373333333
446.08,5.6848,26.3991333333,15.9841333333,5.8136,4.85973333333,7.3882,18.2407333333,4.69133333333,15.0770666667,14.9872,7.12446666667
446.43,5.69393333334,26.4214,16.0408,5.8326,4.86513333333,7.39533333333,18.3508,4.6846,15.1392666667,15.0232,7.12613333333
446.79,5.6932,26.4141333333,16.0698,5.83793333333,4.86766666667,7.3918,18.4125333333,4.6888,15.1731333333,15.0429333333,7.12386666667
447.14,5.71533333334,26.4792,16.1491333333,5.86286666667,4.896,7.40613333334,18.5106666667,4.705,15.2558,15.0938666667,7.13626666667
447.50,5.71793333333,26.4974,16.2086666666,5.86386666667,4.8976,7.42226666667,18.6028,4.71913333333,15.3047333333,15.1244666667,7.13426666667
447.85,5.72473333333,26.5458,16.2718,5.8938,4.90866666667,7.44266666667,18.6984,4.7414,15.364,15.1755333333,7.148
448.21,5.77866666667,26.6263333333,16.3931333333,5.95713333333,4.9486,7.50493333333,18.8466666667,4.81973333333,15.4759333333,15.2651333333,7.20106666666
448.56,5.7962,26.7246666667,16.4951333333,6.01853333333,4.98793333333,7.55453333333,18.9946,4.87146666667,15.5790666667,15.3722,7.23653333333
448.92,5.8016,26.7800666666,16.5693333333,6.0434,4.98253333333,7.571,19.1172,4.8848,15.652,15.4343333333,7.2292
449.27,5.80986666667,26.8761333333,16.6587333333,6.0592,4.98786666667,7.57426666667,19.2548,4.9112,15.7445333333,15.5104,7.24306666667
449.62,5.8734,26.9421333333,16.7676,6.11753333333,5.05146666667,7.6412,19.391,4.98453333333,15.8462666667,15.5956,7.2836
449.98,5.92166666667,27.0161333333,16.878,6.1798,5.10353333333,7.70326666667,19.5533333333,5.0558,15.9638,15.6893333333,7.3312
450.33,5.95413333333,27.0987333333,16.9776,6.21146666667,5.12193333333,7.74053333333,19.7046666667,5.10206666667,16.0840666667,15.7744666667,7.3488
450.69,6.01453333333,27.218,17.1102666667,6.28313333333,5.16366666667,7.8184,19.8904,5.15813333333,16.2228666667,15.8982666667,7.3926
451.04,5.98233333333,27.2527333333,17.1402666667,6.24993333333,5.1234,7.8132,19.9876,5.13173333333,16.2747333333,15.9457333333,7.35833333333
451.40,5.9706,27.2706666667,17.181,6.23993333333,5.10306666667,7.795,20.0766,5.1114,16.3232666667,15.9873333333,7.31653333333
451.75,5.97693333333,27.3392666667,17.2531333333,6.25813333333,5.141,7.82926666667,20.2286,5.14253333333,16.4156,16.0586,7.3134
452.10,6.02986666667,27.429,17.3369333333,6.31233333333,5.199,7.89306666667,20.4009333333,5.18806666667,16.5183333333,16.1461333333,7.3514
452.46,6.0016,27.4217333333,17.35,6.2748,5.15953333333,7.85126666667,20.4816,5.14613333333,16.5602666667,16.1555333333,7.29813333334
452.81,5.9992,27.4485333333,17.4128666667,6.29273333333,5.18093333333,7.86846666667,20.603,5.16066666667,16.6274,16.2044666667,7.3036
453.17,6.0062,27.4668666667,17.4601333333,6.31626666667,5.20286666666,7.89706666667,20.7076,5.1742,16.6748,16.2544,7.28353333333
453.52,5.997,27.5459333333,17.5368666667,6.3298,5.204,7.91326666667,20.8468,5.17973333333,16.7510666667,16.329,7.28766666667
453.87,5.99126666667,27.6081333333,17.5976,6.33286666667,5.1702,7.90806666667,20.9631333333,5.15553333333,16.8129333333,16.3812,7.26513333334
454.23,5.94166666667,27.6052,17.6138666667,6.31586666667,5.1442,7.88886666667,21.0239333333,5.12833333333,16.8311333333,16.3950666667,7.2284
454.58,5.94846666667,27.644,17.6755333333,6.3248,5.15253333333,7.89846666667,21.1342,5.14933333333,16.9083333333,16.4336666667,7.2162
454.93,5.97306666667,27.7128666667,17.7759333333,6.38606666667,5.20246666667,7.94506666667,21.291,5.2096,17.0092666667,16.5068666667,7.25106666667
455.29,5.95266666667,27.7533333333,17.8381333334,6.38846666667,5.20106666667,7.94393333333,21.424,5.20593333333,17.0960666667,16.5468666667,7.2384
455.64,5.92566666667,27.7597333333,17.8808,6.36693333333,5.13866666667,7.9184,21.5192,5.15413333333,17.1355333333,16.5666,7.18686666667
456.00,5.8924,27.7898,17.9465333333,6.34353333333,5.10866666667,7.9008,21.6148,5.11426666667,17.203,16.5986666667,7.146
456.35,5.91866666667,27.8518666667,18.0302,6.37646666667,5.1058,7.9484,21.7744666667,5.10586666667,17.3060666667,16.6467333333,7.14386666667
456.70,5.9672,27.9329333333,18.1345333333,6.4354,5.14986666667,8.0072,21.9476,5.11506666667,17.4323333333,16.732,7.17753333333
457.06,6.01066666667,27.9818666667,18.2302666667,6.4812,5.1772,8.04526666667,22.1115333333,5.1132,17.5666,16.7973333333,7.21166666667
457.41,6.0164,28.0217333333,18.292,6.48413333333,5.16846666667,8.0488,22.2598666667,5.06986666667,17.6762666667,16.8508666666,7.19666666667
457.76,6.0308,28.0583333333,18.3638,6.5022,5.1788,8.08526666667,22.3986666667,5.03726666667,17.7850666666,16.9275333333,7.18966666667
458.12,6.0646,28.0952666667,18.4287333333,6.53153333333,5.19133333333,8.10946666667,22.5222666667,5.02,17.8802,16.9823333333,7.20566666667
458.47,6.034,28.0928666667,18.4505333333,6.51326666667,5.17066666667,8.086,22.6074,4.96173333333,17.934,17.0085333333,7.17153333333
458.82,6.05833333333,28.1170666667,18.5044,6.51973333333,5.17173333333,8.09313333333,22.7124666667,4.93093333333,18.0134,17.0521333333,7.18473333333
459.18,6.09733333333,28.1706666667,18.573,6.5602,5.19806666667,8.13166666666,22.8376666666,4.93693333333,18.1194,17.1144666667,7.20846666667
459.53,6.14213333333,28.1992666667,18.6432666667,6.6008,5.2364,8.16706666667,22.9382,4.9646,18.2212,17.1754666667,7.2428
459.88,6.14793333333,28.2278,18.6851333333,6.62106666667,5.24366666667,8.17573333333,23.0255333333,4.95513333333,18.2856666667,17.2150666667,7.236
460.24,6.15533333333,28.2350666667,18.7270666667,6.62786666667,5.2574,8.18426666667,23.0917333333,4.96706666667,18.3445333333,17.2568666667,7.24586666667
460.59,6.15646666667,28.2646666667,18.7793333333,6.6238,5.2534,8.184,23.1797333333,4.98053333333,18.4114,17.3002666667,7.23953333333
460.94,6.1444,28.3116666667,18.8404,6.62413333334,5.254,8.20026666667,23.2713333333,4.99033333334,18.4790666667,17.3404,7.2224
461.29,6.13246666667,28.3258666667,18.8758666667,6.61573333333,5.24306666667,8.19993333333,23.3334666667,4.99446666666,18.5354,17.356,7.18966666667
461.65,6.11553333333,28.3236,18.9109333333,6.60826666667,5.23933333333,8.1744,23.4178666667,5.0152,18.5722666667,17.3575333333,7.18026666667
462.00,6.12873333333,28.4084,19.0084,6.63293333333,5.257,8.20586666667,23.5759333333,5.066,18.7054666667,17.4466666667,7.17466666667
462.35,6.156,28.4901333333,19.109,6.68206666667,5.275,8.2454,23.7279333333,5.11233333333,18.8226666667,17.5204,7.194
462.71,6.1722,28.5479333333,19.1904666667,6.72266666667,5.28526666667,8.28666666667,23.8769333334,5.162,18.9314,17.5857333333,7.18613333333
463.06,6.19646666667,28.6306,19.3069333333,6.7756,5.31226666667,8.3322,24.0358,5.2176,19.0399333333,17.6614,7.20193333333
463.41,6.1828,28.7181333333,19.3884666667,6.80686666667,5.3022,8.35086666667,24.2042,5.2368,19.1616666667,17.7362,7.18346666667
463.76,6.20206666667,28.7943333333,19.4766,6.836,5.3108,8.3822,24.3492,5.28586666667,19.2894666667,17.8128666667,7.1962
464.12,6.27273333333,28.9148,19.6284,6.92786666667,5.37613333333,8.4492,24.5737333333,5.36066666667,19.4795333333,17.9308666667,7.2524
464.47,6.30706666667,29.0025333333,19.732,6.9816,5.4104,8.503,24.7432,5.39573333333,19.6378,18.0166,7.2776
464.82,6.35033333333,29.0848666667,19.8316666667,7.0432,5.45593333333,8.5432,24.931,5.4364,19.7894666667,18.1112666667,7.31966666667
465.17,6.41366666667,29.1932666667,19.9766666667,7.13206666667,5.52673333333,8.61393333333,25.1389333333,5.51366666666,19.9695333333,18.2484666667,7.39573333333
465.53,6.46646666667,29.3047333333,20.0990666667,7.18706666667,5.5664,8.67806666666,25.3014666667,5.54046666667,20.1468,18.3697333333,7.41033333333
465.88,6.4832,29.3836666667,20.1752666667,7.21613333333,5.58653333333,8.7012,25.4395333333,5.55346666667,20.2594,18.432,7.43593333333
466.23,6.5002,29.4673333333,20.2454,7.22106666667,5.58993333333,8.72226666667,25.5828,5.5586,20.3873333333,18.5002,7.44093333333
466.58,6.5094,29.5256,20.3214666667,7.23293333333,5.59626666667,8.732,25.7186666667,5.56706666667,20.4942,18.5666666666,7.44073333333
466.94,6.49066666667,29.5597333333,20.3496666667,7.1892,5.57333333333,8.70986666667,25.8019333333,5.54013333333,20.5863333333,18.5988,7.4094
467.29,6.51726666667,29.6394,20.4310666667,7.2062,5.58793333334,8.72406666667,25.9092666667,5.5338,20.6887333333,18.6418666667,7.40433333334
467.64,6.57993333333,29.7328,20.5588666667,7.27046666667,5.64306666667,8.78413333333,26.0843333333,5.57066666667,20.8356666667,18.7378666667,7.4432
467.99,6.52333333333,29.7626666667,20.5996666666,7.21973333333,5.60233333333,8.76073333334,26.1781333333,5.52193333333,20.9079333333,18.771,7.36766666666
468.35,6.55493333333,29.8368,20.712,7.24973333333,5.61573333334,8.79080000001,26.3341333333,5.56126666666,21.0311333333,18.8594,7.398
468.70,6.56693333333,29.8922666667,20.7844666667,7.2402,5.59633333333,8.78779999999,26.4443333334,5.54286666666,21.1438,18.9226,7.37133333333
469.05,6.54913333333,29.9522666667,20.8453333333,7.22226666667,5.5672,8.76473333334,26.5632,5.51933333333,21.2115333333,18.9488666667,7.32466666667
469.40,6.58386666667,30.0568666667,20.9562,7.2906,5.5994,8.81173333333,26.7452666667,5.57166666667,21.3516666667,19.0288666667,7.36233333333
469.75,6.6272,30.1483333333,21.1012666667,7.3458,5.655,8.86353333334,26.9452,5.631,21.4987333333,19.1420666667,7.39273333333
470.11,6.629,30.1678666667,21.1827333333,7.36346666667,5.66253333333,8.85786666667,27.0754,5.63393333334,21.5918,19.1873333333,7.3746
470.46,6.65746666667,30.2707333333,21.2968,7.38933333333,5.68106666667,8.88346666667,27.2405333333,5.64600000001,21.7529333333,19.2721333333,7.38186666666
470.81,6.726,30.4039333333,21.4697333334,7.4826,5.74506666667,8.94926666666,27.4748666667,5.71220000001,21.9584,19.4204,7.43453333333
471.16,6.78253333334,30.4858666667,21.6071333333,7.55,5.8252,9.01559999999,27.6974666667,5.77733333333,22.1504666667,19.5433333333,7.47906666667
471.51,6.77626666667,30.5207333334,21.6765333333,7.54453333333,5.82486666667,8.99306666666,27.8334666667,5.78213333334,22.251,19.5860666667,7.4602
471.87,6.834,30.6132666667,21.7873333333,7.6088,5.86233333333,9.01126666667,28.0136666667,5.83153333333,22.4078,19.6834,7.4854
472.22,6.8318,30.6617333333,21.8470666667,7.6122,5.8614,9.00226666666,28.1306666667,5.81033333333,22.5096,19.7472,7.4394
472.57,6.82926666667,30.7284,21.9507333333,7.65853333333,5.87453333333,9.01746666667,28.2956,5.84673333333,22.6269333333,19.8121333333,7.443
472.92,6.8738,30.7878,22.0476,7.70586666667,5.89206666667,9.06773333333,28.4356,5.86739999999,22.7769333333,19.8966666667,7.48753333333
473.27,6.85226666667,30.7904666667,22.0961333333,7.69526666667,5.883,9.04073333333,28.5313333333,5.83340000001,22.8532666667,19.9286666667,7.4594
473.62,6.81413333333,30.7953333333,22.1197333333,7.6622,5.8082,8.97786666667,28.6222,5.75706666667,22.9148,19.9261333333,7.3992
473.98,6.90013333333,30.9212,22.2688,7.76006666667,5.90293333333,9.05113333333,28.8308,5.85113333333,23.0972,20.076,7.4766
474.33,6.9024,30.9588,22.3454666667,7.7794,5.92426666667,9.05786666667,28.9632,5.8708,23.1874666667,20.1406,7.4824
474.68,6.88826666667,30.9883333334,22.3875333333,7.79166666667,5.91513333333,9.04526666667,29.0934666667,5.85086666667,23.2548666667,20.1552666667,7.47026666667
475.03,6.89353333333,31.0186,22.4342,7.79346666667,5.899,9.03453333334,29.1759333333,5.83453333333,23.2981333333,20.1953333333,7.4588
475.38,6.90893333333,31.0534666667,22.5106,7.83186666667,5.92646666667,9.05340000001,29.3038666667,5.83700000001,23.4156666667,20.285,7.4796
475.73,6.90346666667,31.0707333333,22.5610666667,7.82366666667,5.93546666667,9.04820000001,29.3969333333,5.8198,23.4877333333,20.3272666667,7.47153333333
476.08,6.88506666667,31.0969333333,22.6532666667,7.8354,5.91306666667,9.02266666666,29.5189333333,5.79940000001,23.5711333333,20.3602,7.4528
476.44,6.91706666667,31.1365333333,22.7123333333,7.83406666667,5.91093333333,9.02433333333,29.642,5.77993333333,23.6531333333,20.4245333334,7.46186666667
476.79,6.90526666667,31.1581333333,22.7730666667,7.83186666667,5.91953333333,8.98820000001,29.7568666667,5.77346666667,23.7098,20.4663333333,7.4408
477.14,6.89986666667,31.1862,22.8495333333,7.82726666667,5.9076,8.96413333334,29.8650666667,5.75793333334,23.7656666667,20.5170666667,7.4226
477.49,6.94606666667,31.2326,22.9617333333,7.87993333333,5.9634,9.02373333334,30.0061333333,5.79533333333,23.8884666667,20.6240666667,7.46173333333
477.84,6.8846,31.1955333333,23.0013333333,7.82146666667,5.89653333333,8.96126666666,30.0678,5.69933333333,23.9230666667,20.6182666667,7.39426666667
478.19,6.89226666667,31.2209333333,23.0854,7.83433333333,5.8884,8.95386666666,30.1793333333,5.66566666667,24.0076666667,20.662,7.38326666667
478.54,6.92573333333,31.2850666667,23.2318,7.8728,5.9228,8.9918,30.3156666667,5.67800000001,24.1310666667,20.7696666667,7.41633333333
478.89,6.94826666667,31.3290666667,23.3552666667,7.9034,5.9452,9.01019999999,30.4801333333,5.67446666667,24.2524666667,20.8720666667,7.43193333333
479.24,6.99006666667,31.4034,23.479,7.934,5.951,9.01913333333,30.6467333333,5.66533333333,24.3717333333,20.9526,7.44773333333
479.60,7.0274,31.4950666667,23.6391333333,7.98793333333,5.97593333333,9.05573333333,30.8578666667,5.66233333333,24.5071333333,21.0795333333,7.48666666667
479.95,7.0636,31.5691333333,23.7523333333,8.0176,6.00873333333,9.08913333332,31.0408,5.64646666667,24.6450666667,21.1868666667,7.51646666667
480.30,7.04253333333,31.5733333333,23.8339333333,8.0092,6.01246666667,9.05973333333,31.172,5.5654,24.7267333333,21.2585333333,7.4862
480.65,7.09606666667,31.6529333333,23.98,8.07646666667,6.07753333334,9.10599999999,31.3998666667,5.5326,24.8917333333,21.4017333333,7.52833333334
481.00,7.12506666667,31.6911333333,24.1100666667,8.09313333333,6.09526666667,9.11653333333,31.6342666667,5.45146666667,25.0335333333,21.5204,7.54013333333
481.35,7.1278,31.7845333333,24.2349333333,8.10286666667,6.10626666666,9.1198,31.8613333333,5.35286666667,25.1774666667,21.6333333333,7.5362
481.70,7.17433333333,31.9016,24.3831333333,8.15206666667,6.1518,9.16566666667,32.1157333333,5.30046666667,25.3546,21.7704666667,7.56953333333
482.05,7.19413333333,31.9876666667,24.499,8.165,6.16193333333,9.17486666666,32.3152,5.2274,25.4886,21.8797333334,7.5664
482.40,7.189,32.0026666667,24.5368,8.15413333333,6.1552,9.15333333334,32.4186666667,5.15506666667,25.5484,21.9308,7.53733333333
482.75,7.20166666667,32.0424,24.6095333333,8.16866666667,6.16493333333,9.16153333335,32.5387333333,5.11466666667,25.6255333333,21.9989333333,7.543
483.10,7.20346666667,32.0642666667,24.6678,8.17286666667,6.17626666667,9.15993333333,32.6348666667,5.073,25.703,22.0468666667,7.5378
483.45,7.19926666667,32.077,24.7164666667,8.1764,6.177,9.15673333333,32.7115333333,5.035,25.7515333333,22.0850666667,7.52073333333
483.80,7.20146666667,32.0916,24.7688666667,8.18966666667,6.18486666667,9.14906666667,32.7891333333,5.006,25.7974666667,22.1214666667,7.51193333334
484.15,7.225,32.1461333333,24.8590666667,8.21913333333,6.20606666667,9.16886666667,32.9085333333,5.00446666667,25.8955333333,22.1867333333,7.5318
484.50,7.22773333333,32.1854666667,24.9412666667,8.2214,6.19866666667,9.1716,33.0099333333,4.975,25.977,22.2448666667,7.51993333333
484.85,7.23786666667,32.2489333333,25.0193333333,8.237,6.2136,9.17893333333,33.1288666667,4.96546666667,26.0668,22.3116,7.50953333334
485.20,7.25746666667,32.2720666667,25.1064,8.2532,6.23,9.17606666666,33.2314666667,4.96546666667,26.1441333333,22.3696,7.50326666667
485.55,7.25253333333,32.2933333333,25.168,8.25666666667,6.22046666667,9.1528,33.3160666667,4.94573333334,26.2052666667,22.4157333333,7.47646666667
485.90,7.2678,32.328,25.2562,8.29173333333,6.24073333333,9.15846666667,33.4210666667,4.96106666667,26.2918666667,22.495,7.48306666667
486.25,7.2932,32.3892,25.3773333333,8.33553333334,6.26833333333,9.17726666667,33.5616666667,4.98126666667,26.4062,22.5866666667,7.5008
486.60,7.30053333333,32.4300666667,25.4755333333,8.35526666667,6.28206666667,9.173,33.6732666667,4.98006666667,26.5121333333,22.6494,7.48973333333
486.95,7.31093333333,32.4669333333,25.5594666667,8.38066666667,6.30113333333,9.18433333334,33.7760666667,4.99806666666,26.5931333333,22.7243333333,7.48186666667
487.30,7.33306666667,32.5174,25.6564666667,8.40986666666,6.32893333333,9.19080000001,33.8948,5.01486666667,26.6942,22.8022666667,7.49233333333
487.65,7.34633333333,32.5537333333,25.7370666667,8.42693333333,6.34853333333,9.19619999999,33.9962666667,5.03453333333,26.7866,22.88,7.4908
488.00,7.37193333333,32.6096666666,25.8266666667,8.4612,6.38113333333,9.21200000001,34.1152666667,5.0618,26.8938666667,22.9663333333,7.496
488.35,7.406,32.6884666667,25.9362,8.51366666667,6.419,9.23,34.2611333333,5.09646666666,27.0134666667,23.063,7.513
488.70,7.4436,32.7602666667,26.0696,8.57033333333,6.46206666667,9.25553333334,34.3981333333,5.13293333333,27.1591333333,23.1714,7.54266666667
489.05,7.47006666667,32.8344666667,26.1853333334,8.61933333334,6.4868,9.27373333333,34.5270666667,5.15666666667,27.3001333333,23.2731333333,7.5494
489.40,7.52953333333,32.9274,26.3349333333,8.69353333334,6.56546666667,9.32920000001,34.6894666667,5.22453333333,27.4682,23.4132666667,7.5894
489.75,7.57046666667,33.0036,26.4675333333,8.74493333332,6.6212,9.36126666666,34.8348666667,5.2694,27.6270666667,23.5158666667,7.60813333333
490.10,7.611,33.0890666667,26.5995333334,8.79033333333,6.6648,9.39106666667,34.9898,5.2938,27.7898,23.6302,7.6186
490.45,7.6568,33.1786,26.7194,8.85560000001,6.72173333333,9.42726666666,35.1337333333,5.3424,27.941,23.7412,7.64433333333
490.80,7.69693333333,33.2752666667,26.861,8.91126666666,6.75813333333,9.45306666666,35.2906666667,5.36846666667,28.1058666667,23.8607333333,7.66773333333
491.15,7.7466,33.3478666666,26.9627333333,8.96786666667,6.80306666667,9.48393333332,35.4022,5.41686666667,28.2474,23.9547333333,7.68846666667
491.50,7.796,33.4516666667,27.1054,9.03546666667,6.8482,9.53066666667,35.5545333333,5.4554,28.4194666667,24.0668,7.72033333333
491.85,7.82413333333,33.5217333333,27.231,9.0732,6.8722,9.54406666667,35.6681333333,5.4764,28.5485333333,24.1562666667,7.71993333333
492.20,7.8586,33.5790666667,27.3324666666,9.11973333333,6.9176,9.56366666667,35.7759333333,5.51473333333,28.6792,24.2465333333,7.73346666667
492.55,7.90393333333,33.6773333333,27.4640666667,9.18713333334,6.97073333333,9.60319999998,35.8929333333,5.58033333333,28.8458,24.3494666667,7.7618
492.90,7.96073333333,33.7797333333,27.6092666667,9.26486666665,7.05166666667,9.66306666666,36.0489333333,5.6688,29.0212666667,24.4746,7.80446666667
493.25,7.98573333333,33.8452,27.7244,9.31099999999,7.0694,9.66746666666,36.1600666667,5.70653333333,29.1593333333,24.5539333333,7.8022
493.60,8.00966666667,33.9504,27.8698666667,9.36006666665,7.106,9.68653333333,36.3012,5.75566666667,29.3449333333,24.668,7.8024
