wavelength,Back_SalMamf,Belly_SalMamf,Breast_SalMamf,Crissum_SalMamf,Crown_SalMamf,DorTail_SalMamf,Patch10_SalMamf,Patch11_SalMamf,Patch12_SalMamf,Rump_SalMamf,Throat_SalMamf,WingTip_SalMamf
566.37,12.1436,35.1001333333,20.9984,21.8540666667,7.89446666667,9.20353333333,9.42306666667,4.94306666667,45.6507333333,11.2443703704,31.2649333334,9.01353333333
566.71,12.1238666667,35.1332,20.9842666667,21.866,7.86753333333,9.18929999999,9.39899999999,4.90933333333,45.686,11.2178148148,31.2955333333,8.97846666667
567.05,12.1192,35.1668,21.0078,21.8948666667,7.8718,9.19803333333,9.39166666666,4.90873333333,45.7236666667,11.2207851852,31.3598,8.96686666667
567.39,12.1344666667,35.2064666667,21.0366,21.9278666667,7.90173333333,9.22790000001,9.4122,4.9468,45.6947333333,11.2671259259,31.4108666667,9.00073333333
567.73,12.189,35.3064666667,21.1058,22.0035333333,7.93413333333,9.27139999999,9.4682,4.98733333333,45.7575333333,11.3153703704,31.4942666667,9.054
568.07,12.2305333333,35.3666666667,21.1505333333,22.0404,7.96113333333,9.29316666666,9.51919999999,5.02346666667,45.8071333333,11.3544592593,31.5461333333,9.0854
568.41,12.2138,35.3528666667,21.1639333333,22.0641333333,7.94533333333,9.28426666667,9.49333333335,5.00373333333,45.7797333333,11.3341259259,31.5832,9.07026666667
568.75,12.2336,35.4097333333,21.2085333333,22.1289333333,7.9736,9.31263333333,9.51446666666,5.03606666666,45.8266666667,11.3632,31.644,9.1106
569.09,12.2741333333,35.4601333333,21.2646,22.1881333333,7.98206666667,9.31963333333,9.53646666669,5.05846666667,45.8538,11.412837037,31.7418,9.13240000001
569.43,12.3027333333,35.4914,21.2972,22.2094666667,7.99193333333,9.32690000001,9.53393333333,5.07593333333,45.8264666667,11.4072888889,31.7866,9.15793333334
569.77,12.3092,35.5398666667,21.3378666667,22.2613333333,7.9966,9.34620000001,9.55139999999,5.06946666667,45.8168,11.4146888889,31.8267333333,9.19153333334
570.11,12.3536666667,35.6078666667,21.3844666667,22.3323333333,8.0184,9.39830000001,9.58706666666,5.1014,45.8648666667,11.4491185185,31.8860666667,9.24533333333
570.45,12.3892,35.6558,21.4378666667,22.4198,8.0474,9.45473333334,9.62279999999,5.14426666667,45.9036666667,11.496362963,31.9581333333,9.29660000001
570.79,12.4001333333,35.6570666667,21.4418666667,22.4539333333,8.04853333333,9.46396666667,9.64239999999,5.14586666667,45.8799333333,11.4959925926,32.0100666667,9.32513333333
571.13,12.409,35.6751333333,21.4334,22.4983333333,8.03806666667,9.4475,9.63366666668,5.1164,45.9332,11.4858074074,32.0528,9.31893333334
571.47,12.4109333333,35.6558666667,21.4396666667,22.5228,8.0526,9.4666,9.64446666667,5.13926666667,45.9126,11.5011259259,32.12,9.32593333333
571.81,12.4079333333,35.7080666667,21.468,22.6094666667,8.064,9.48423333333,9.65046666666,5.14586666667,45.9420666667,11.5152074074,32.1859333333,9.34233333333
572.15,12.4324,35.7620666667,21.4994666667,22.6762,8.0756,9.51149999999,9.6676,5.1576,46.016,11.5420222222,32.2635333334,9.37086666667
572.49,12.3931333333,35.7477333333,21.4689333333,22.6864666667,8.031,9.48609999999,9.63266666669,5.121,46.0156666667,11.5043037037,32.2706,9.32366666667
572.83,12.3774,35.7794,21.4832,22.712,8.02,9.4869,9.62466666667,5.10453333333,46.0402,11.5023185185,32.3162666667,9.33046666666
573.17,12.3868666667,35.8211333333,21.4972,22.7585333333,8.02253333333,9.48816666666,9.62386666667,5.097,46.105,11.5329185185,32.3655333333,9.32886666666
573.51,12.4026666667,35.8496666667,21.5181333333,22.7856666667,8.02833333333,9.48726666667,9.63153333332,5.10206666667,46.1428,11.5456888889,32.4371333333,9.33053333334
573.85,12.4076666667,35.8368666667,21.5214666667,22.806,8.0426,9.48146666667,9.61560000001,5.11326666667,46.1368,11.5489037037,32.4906666667,9.32140000001
574.19,12.4138666667,35.8553333333,21.5256,22.8306,8.0506,9.4626,9.61699999999,5.10586666667,46.1252,11.544962963,32.5290666667,9.32393333333
574.53,12.4179333333,35.8888666667,21.5407333333,22.8792,8.03906666667,9.45676666666,9.60053333333,5.09633333334,46.1772666667,11.5505925926,32.5839333333,9.30353333333
574.87,12.4310666667,35.9392,21.5756666666,22.9332666667,8.0552,9.48110000001,9.60453333335,5.12173333333,46.1996,11.5547481481,32.6488,9.31766666667
575.21,12.4066,35.9509333333,21.5505333333,22.9518666667,8.03286666667,9.44159999999,9.58206666665,5.0918,46.2160666667,11.5354,32.6595333333,9.29880000001
575.55,12.3935333333,35.9341333333,21.5432,22.9439333333,8.01306666667,9.40846666667,9.55893333332,5.07473333333,46.2134,11.5016222222,32.6878,9.27540000001
575.89,12.3916666667,36.0059333333,21.5814,23.0006666667,8.02313333333,9.40486666667,9.55893333334,5.08233333333,46.2614666667,11.5098148148,32.7785333333,9.26353333333
576.22,12.4268,36.0808,21.6240666667,23.0417333333,8.03746666667,9.40763333333,9.58473333333,5.09053333334,46.3274,11.5353333333,32.8751333333,9.28633333333
576.56,12.4460666667,36.1093333333,21.6344666667,23.0712666666,8.061,9.42256666666,9.60966666667,5.1104,46.317,11.5332740741,32.9012666667,9.28346666667
576.90,12.4468,36.1114666667,21.6400666667,23.1142666667,8.07013333333,9.43136666667,9.613,5.1038,46.3105333333,11.5245703704,32.9407333333,9.26553333334
577.24,12.4361333333,36.1487333333,21.6564666667,23.1512666667,8.0582,9.43916666666,9.60299999999,5.0986,46.3198,11.5243037037,32.9827333333,9.24973333334
577.58,12.4354666667,36.2030666667,21.6902666667,23.1820666667,8.03706666667,9.42500000001,9.61406666669,5.0732,46.3675333333,11.5426666667,33.0377333333,9.22493333334
577.92,12.4360666667,36.2257333333,21.7192,23.2007333333,8.01853333333,9.43486666666,9.60993333334,5.07386666667,46.4162666667,11.5551259259,33.1040666667,9.22293333333
578.26,12.4051333333,36.2218666667,21.7142666666,23.1814666667,7.99473333333,9.39786666666,9.58253333333,5.059,46.3732,11.5246444444,33.1144666667,9.19640000001
578.60,12.4096666667,36.2934666667,21.7553333333,23.2038,7.99706666667,9.3896,9.60113333332,5.05573333333,46.4074,11.5402518519,33.177,9.1942
578.94,12.4354666667,36.3112,21.7856666667,23.2463333333,8.01393333333,9.42866666666,9.60419999999,5.06646666667,46.3814,11.5363703704,33.2174,9.21493333333
579.28,12.4495333333,36.3854666667,21.8244666667,23.3158,8.02533333333,9.47116666667,9.61086666669,5.06106666667,46.4112666667,11.5612296296,33.31,9.23500000001
579.61,12.4794,36.4140666667,21.8502,23.3572666667,8.0214,9.50809999999,9.62839999999,5.0626,46.4231333333,11.5641407407,33.3575333333,9.26020000001
579.95,12.5296,36.4608666667,21.9053333334,23.4523333333,8.08266666667,9.57163333334,9.67386666666,5.1028,46.442,11.608762963,33.413,9.31613333334
580.29,12.5623333333,36.4867333333,21.9657333333,23.523,8.1086,9.61016666668,9.68966666668,5.123,46.4511333333,11.6433111111,33.5054,9.34873333333
580.63,12.5826666667,36.5536,22.0182666667,23.5835333333,8.12713333333,9.62743333335,9.73606666667,5.1598,46.5086666666,11.6682888889,33.5881333333,9.38006666667
580.97,12.6481333333,36.5968,22.0722,23.6885333333,8.1742,9.6706,9.77540000001,5.1996,46.578,11.7118444444,33.6579333333,9.41006666667
581.31,12.6658666667,36.6567333333,22.1121333333,23.7784666667,8.21573333333,9.73626666667,9.7938,5.24606666666,46.599,11.7243703704,33.7232666667,9.48680000001
581.65,12.6694666667,36.7059333333,22.1572666667,23.8543333334,8.251,9.77540000001,9.83040000001,5.26366666667,46.6188,11.7533407407,33.7718666667,9.51293333333
581.98,12.7446666667,36.8234,22.2321333333,23.9464666667,8.32646666667,9.8536,9.89853333333,5.31493333333,46.7058666667,11.8163407407,33.874,9.57893333334
582.32,12.7065333333,36.7746666667,22.2153333333,23.9896,8.28113333333,9.86166666666,9.87079999999,5.27073333333,46.7106666667,11.7798074074,33.9196,9.55713333333
582.66,12.6971333333,36.8226,22.2530666667,23.988,8.2548,9.83793333332,9.87200000002,5.24386666667,46.7548,11.7750370371,33.9475333333,9.56513333333
583.00,12.743,36.8638,22.3030666667,24.0466,8.28833333333,9.88926666665,9.92000000001,5.29433333333,46.8152,11.8380888889,34.0034,9.60026666667
583.34,12.6954,36.8144,22.277,24.0335333333,8.28026666667,9.86700000001,9.91746666669,5.29053333333,46.766,11.8362074074,33.9892666667,9.58033333333
583.68,12.6712666667,36.7868666667,22.2686,24.0181333333,8.25,9.83323333332,9.87939999999,5.267,46.731,11.8263481481,33.9922,9.53633333333
584.01,12.6439333333,36.7996666667,22.2512,24.0146,8.1874,9.78859999999,9.8364,5.22266666667,46.7849333333,11.7788592593,34.0028,9.49779999999
584.35,12.6699333333,36.8539333333,22.2878666667,24.0764,8.19486666667,9.81200000001,9.84393333333,5.22433333333,46.8294,11.82,34.0578,9.54286666666
584.69,12.6193333333,36.8206666667,22.2611333333,24.0496,8.164,9.78936666667,9.82819999999,5.19986666667,46.7509333333,11.7884814815,34.0458666667,9.53773333333
585.03,12.5792666667,36.7989333333,22.2412,24.019,8.13166666667,9.75179999999,9.80233333333,5.15473333333,46.7185333333,11.7703111111,34.025,9.48286666667
585.37,12.5279333333,36.7419333333,22.1874666667,23.9613333333,8.04153333333,9.6521,9.72206666668,5.06813333333,46.6635333334,11.6751037037,33.9942,9.41400000001
585.70,12.4826666667,36.6834666667,22.1743333333,23.9396666667,7.9776,9.61406666667,9.68446666668,5.02246666667,46.5872666667,11.620562963,33.9764,9.3452
586.04,12.4918666667,36.705,22.1927333333,23.9472,8.00486666667,9.59,9.68959999999,5.02786666667,46.5629333333,11.6251851852,33.9991333333,9.36120000001
586.38,12.4856666667,36.7051333333,22.1736,24.0039333333,8.03753333333,9.61446666666,9.69020000001,5.05426666667,46.5694,11.6379703704,34.0428,9.33979999999
586.72,12.5406666667,36.7598666667,22.2724,24.1096,8.09226666667,9.66623333333,9.75253333334,5.0796,46.5914,11.6979111111,34.1426666667,9.40793333333
587.06,12.4906,36.7575333333,22.2136,24.0668,8.02333333333,9.59253333333,9.65126666667,5.0006,46.5452,11.6104296296,34.1212666667,9.34233333333
587.39,12.4777333333,36.7739333333,22.2296666667,24.0987333333,7.999,9.58720000001,9.64346666667,4.97486666667,46.5577333333,11.573562963,34.1527333333,9.3422
587.73,12.4538,36.7377333333,22.2162,24.13,8.00273333333,9.56510000001,9.63346666667,4.946,46.5048,11.5549037037,34.1663333333,9.3348
588.07,12.4295333333,36.6800666666,22.2126666667,24.1093333333,7.98233333333,9.54693333333,9.61493333335,4.9552,46.4198,11.5358666667,34.1880666667,9.33113333333
588.41,12.4733333333,36.7771333333,22.2604,24.1794666667,7.99466666667,9.57923333333,9.62666666667,4.9672,46.5092666667,11.5692444445,34.2906666667,9.37493333334
588.74,12.5253333333,36.8397333333,22.3041333333,24.2598666667,8.01406666667,9.61813333334,9.6592,4.99786666667,46.5309333333,11.6022148148,34.3920666667,9.43073333334
589.08,12.5685333333,36.9082,22.328,24.3289333333,8.06446666666,9.67316666668,9.70546666668,5.04313333333,46.6,11.6648148148,34.4830666667,9.43393333334
589.42,12.6006666667,36.9672666667,22.3563333333,24.4243333333,8.1002,9.71246666665,9.73133333335,5.0568,46.7006666666,11.6974962963,34.5896666667,9.48233333333
589.76,12.6344,37.0172666667,22.4032,24.4811333333,8.10606666667,9.76039999999,9.76986666667,5.09353333333,46.7438,11.7419333333,34.6462666667,9.50800000001
590.09,12.7008666667,37.1077333333,22.5147333333,24.5694,8.12453333333,9.82913333332,9.82239999999,5.1276,46.8570666666,11.8028518518,34.7778666667,9.58379999999
590.43,12.6776,37.1020666667,22.4314,24.5252,8.071,9.79396666668,9.77553333333,5.11953333333,46.861,11.7570814815,34.7444,9.52973333334
590.77,12.8303333333,37.2303333333,22.5988666667,24.6744,8.20213333333,9.93603333334,9.92813333334,5.25246666667,47.0031333333,11.9250444444,34.8932666667,9.67733333333
591.11,12.8657333333,37.2488,22.6155333333,24.721,8.22566666667,9.98296666668,9.96613333335,5.29373333333,46.9876666667,11.9604296296,34.9552666667,9.71513333333
591.44,12.9308666667,37.3604666667,22.6888666667,24.8137333333,8.24853333333,10.0572,10.0223333333,5.34206666667,47.0924666667,12.0234,35.0487333333,9.75339999999
591.78,12.9118666667,37.4322,22.701,24.8655333333,8.23973333333,10.0691,10.0203333333,5.31346666667,47.1432,12.0173407407,35.0701333333,9.71853333334
592.12,12.9112,37.4197333333,22.6817333333,24.878,8.2388,10.0522666667,10.0187333333,5.31366666667,47.1463333333,12.0136148148,35.0935333333,9.69699999999
592.46,12.8785333333,37.3603333333,22.6447333333,24.8768,8.2004,10.0181666667,9.97246666666,5.26213333333,47.1516,11.9638,35.0518,9.6294
592.79,12.9274666667,37.4401333333,22.7358666667,24.9930666667,8.24086666667,10.0689666667,10.0084,5.28773333333,47.2248,11.9896740741,35.1412666667,9.70373333334
593.13,12.9367333333,37.471,22.7810666667,25.0464666666,8.2582,10.0817666667,10.0208,5.3202,47.1920666667,12.0102148148,35.1703333333,9.74153333334
593.47,12.9678666667,37.4884,22.7978666667,25.0916666666,8.28226666667,10.0899666667,10.0386666667,5.32733333334,47.2372666667,12.0382740741,35.2158666667,9.76780000001
593.80,12.9084,37.4342666666,22.7442666667,25.0795333333,8.2528,10.0196333333,9.99253333334,5.28986666667,47.1432,11.9856962963,35.1682666667,9.72260000001
594.14,12.8244666667,37.3758,22.7224,25.0533333333,8.184,9.95513333335,9.93033333333,5.20966666667,47.0584,11.9203481482,35.1657333333,9.68993333333
594.48,12.7063333333,37.3150666667,22.6557333333,25.0294666666,8.0816,9.85039999999,9.84206666665,5.1082,46.9896,11.8325037037,35.1634,9.62106666667
594.81,12.6803333333,37.3267333333,22.6564,25.0332,8.05213333333,9.81466666666,9.79106666667,5.06386666667,47.0056666667,11.8016296296,35.1785333333,9.61119999999
595.15,12.6411333333,37.3314666667,22.662,25.0483333333,8.04006666667,9.79873333334,9.76693333333,5.06326666667,46.9652,11.7883925926,35.2048,9.63086666666
595.49,12.6464,37.3162,22.6747333333,25.0468666667,8.033,9.7979,9.7482,5.05426666667,46.9576666667,11.7885037037,35.2721333333,9.6624
595.82,12.6197333333,37.3183333333,22.688,25.0564666667,8.0178,9.80556666667,9.74413333333,5.052,46.9235333333,11.7914518518,35.2729333333,9.67706666666
596.16,12.6283333333,37.3948666667,22.7129333333,25.1102666667,8.02133333333,9.82173333332,9.76093333334,5.071,46.9205333333,11.8059555556,35.3422,9.72633333333
596.50,12.5798,37.3407333333,22.6598666667,25.0765333333,7.96733333333,9.77916666667,9.70493333334,5.02833333333,46.8702666667,11.7723777778,35.3056,9.69579999999
596.83,12.5488,37.3471333333,22.6373333333,25.0629333334,7.93146666667,9.77090000001,9.66893333333,4.9978,46.8814666667,11.751437037,35.3094,9.67693333333
597.17,12.5256,37.3639333333,22.6274666667,25.0807333333,7.92173333333,9.7606,9.63466666665,4.97873333333,46.8719333333,11.7287555555,35.3497333333,9.65373333333
597.51,12.5448666667,37.421,22.6495333333,25.119,7.91786666667,9.78796666667,9.62893333333,4.97626666666,46.9496666667,11.7530518519,35.4112,9.65846666666
597.84,12.5860666667,37.4376,22.6859333333,25.142,7.96173333333,9.82599999999,9.65200000002,5.0168,46.998,11.7619333333,35.4508,9.6782
598.18,12.6684,37.5146666667,22.7476666667,25.2031333333,8.0238,9.91656666666,9.70493333332,5.08246666667,47.0202666667,11.8113333333,35.5242,9.72826666667
598.52,12.7227333333,37.6373333333,22.8605333333,25.3296666667,8.0932,10.0084333333,9.79786666667,5.14453333333,47.1406666667,11.9109333333,35.6912,9.81306666666
598.85,12.7335333333,37.6636,22.8653333333,25.3484,8.10406666667,10.0109333333,9.80300000002,5.141,47.1696666667,11.9199333334,35.7374,9.80346666667
599.19,12.7821333333,37.7020666667,22.8866,25.4334,8.1424,10.0779333333,9.84946666666,5.181,47.2044,11.9686962963,35.759,9.82126666667
599.53,12.8211333333,37.7544666667,22.9147333333,25.5159333333,8.175,10.1136,9.86106666668,5.1852,47.2817333333,11.9986296296,35.8380666667,9.83833333333
599.86,12.8144,37.7268,22.9148,25.4948,8.16053333333,10.0916333333,9.84326666666,5.17146666667,47.2910666667,11.9802148148,35.8712666667,9.80139999999
600.20,12.8354666667,37.781,22.9772,25.5451333333,8.18926666667,10.1333333333,9.88346666667,5.20566666667,47.3041333333,12.0123851852,35.9368666667,9.82033333333
600.53,12.8908,37.8415333333,23.039,25.6382,8.2232,10.1487333333,9.92073333333,5.225,47.3548,12.0492222222,36.0271333333,9.8448
600.87,12.894,37.8814666667,23.0860666667,25.6904,8.20873333333,10.1602,9.92253333333,5.2142,47.3941333333,12.0454666667,36.0911333333,9.88346666667
601.21,12.8858,37.8921333333,23.0933333333,25.7008,8.202,10.1614333333,9.92719999999,5.20826666667,47.3664666667,12.0350222222,36.1429333333,9.87286666666
601.54,12.8998,37.9795333333,23.1273333333,25.8186666667,8.2038,10.1999666667,9.93366666667,5.20173333333,47.4112666667,12.0759925926,36.2318666667,9.91406666666
601.88,12.8944,37.9957333333,23.1469333333,25.8607333333,8.17813333333,10.2056666667,9.9154,5.17993333334,47.4521333333,12.0769037037,36.2688,9.93220000001
602.21,12.8754,37.9308,23.1061333333,25.8461333333,8.14386666667,10.1659666667,9.8416,5.15333333333,47.3871333333,12.0206518519,36.1990666667,9.90739999999
602.55,12.8896666667,37.9394666667,23.1350666667,25.883,8.155,10.1854666667,9.84533333335,5.14886666667,47.4079333333,12.0330074074,36.2405333333,9.93033333333
602.88,12.9048,37.9875333333,23.1935333333,25.9271333333,8.19486666667,10.2136333333,9.87186666666,5.1764,47.4217333333,12.0468074074,36.299,9.97273333333
603.22,12.9075333333,37.9763333333,23.1993333333,25.9347333333,8.19126666667,10.2145,9.87713333333,5.17926666667,47.3863333333,12.0271481482,36.3312,9.9798
603.56,12.9242,38.0248,23.2361333333,25.9981333333,8.2174,10.2360666667,9.88546666665,5.1694,47.429,12.0476,36.3819333333,10.0108666667
603.89,12.9136,38.0461333333,23.233,26.0136666667,8.21786666667,10.2444666667,9.88573333331,5.17126666667,47.4398,12.058,36.4247333333,10.0216
604.23,12.8786,38.0398,23.2082,26.0185333333,8.19393333333,10.2419333333,9.86573333333,5.14046666667,47.4509333333,12.0302296296,36.4350666667,9.99293333334
604.56,12.8848,38.043,23.1866666667,26.0164666667,8.18686666667,10.2381666666,9.86960000001,5.14293333333,47.4324,12.0383481482,36.4330666667,9.9818
604.90,12.8946666667,38.0440666667,23.1890666667,26.0459333333,8.19186666667,10.2602666667,9.87506666666,5.14646666667,47.4451333333,12.046037037,36.4687333333,9.99926666667
605.23,12.9233333333,38.0869333333,23.2410666667,26.0797333333,8.2124,10.2835666667,9.90093333333,5.17026666667,47.5011333333,12.0795333333,36.5416666667,9.98973333333
605.57,12.9077333333,38.0488666667,23.2375333334,26.0728,8.22486666667,10.2696,9.90453333333,5.16386666667,47.4708666667,12.0718666666,36.5280666667,9.96459999999
605.90,12.9061333333,38.058,23.2069333333,26.0560666667,8.22173333333,10.2586333333,9.91986666666,5.16213333333,47.4644666667,12.0576666667,36.5443333333,9.93053333334
606.24,12.9257333333,38.1034,23.2411333333,26.1025333333,8.21613333333,10.2922666667,9.94800000001,5.1814,47.5018,12.0720962963,36.5869333333,9.95373333333
606.58,12.8952666667,38.118,23.2187333333,26.1285333333,8.16746666667,10.2607666667,9.91906666667,5.13966666667,47.518,12.0391333333,36.6127333333,9.92713333333
606.91,12.8993333333,38.1688666667,23.2596,26.1860666667,8.15746666667,10.2668666667,9.91886666667,5.1278,47.5761333333,12.0452,36.6906666667,9.9038
607.25,12.9439333333,38.18,23.3103333333,26.2413333333,8.19366666667,10.3381333333,9.97933333333,5.19913333333,47.6002666666,12.1005037037,36.7613333333,9.94053333333
607.58,12.9756,38.1935333333,23.3166666666,26.2680666667,8.19133333333,10.3505333333,9.99006666667,5.19666666667,47.6002,12.0958666667,36.7758,9.95240000001
607.92,12.9908666667,38.1974,23.3327333333,26.255,8.1866,10.3890333333,10.0088,5.20053333333,47.5548666667,12.1004370371,36.7980666667,9.98026666665
608.25,12.9865333333,38.1882666667,23.3394666667,26.2874666667,8.20473333333,10.414,9.99100000001,5.18473333333,47.5509333333,12.087437037,36.8308666667,9.99166666666
608.59,12.9992666667,38.2253333333,23.3556666667,26.3078666667,8.21433333333,10.4198,10.0126666667,5.1996,47.5176666667,12.0832074074,36.8193333333,9.98806666668
608.92,13.0027333333,38.2355333333,23.3758,26.3362,8.2164,10.4565333333,10.0359333333,5.20826666667,47.5041333333,12.0975703704,36.8534,10.0306666667
609.26,13.0016,38.2890666667,23.3583333333,26.3640666667,8.1892,10.4713,10.0200666667,5.1998,47.5310666667,12.0867037037,36.9138,10.0096
609.59,12.9737333333,38.2816,23.3623333333,26.3778,8.1696,10.4992666667,10.0371333333,5.19733333333,47.5118666667,12.0917407407,36.9594,10.0208666667
609.93,12.9956666667,38.2593333333,23.3439333333,26.3673333333,8.19033333333,10.5160333333,10.0571333333,5.19806666667,47.4554666667,12.0904148148,36.9798666667,10.0286666667
610.26,12.9818,38.2435333333,23.3291333333,26.3389333333,8.1668,10.5233666667,10.0596,5.1888,47.4455333333,12.0758888889,36.9756,10.0188666667
610.60,12.9822,38.2239333333,23.2851333333,26.3321333333,8.14513333333,10.5327,10.0607333333,5.18793333333,47.3812666667,12.0709777778,36.9264666667,10.0157333333
610.93,12.9493333333,38.2817333333,23.2899333333,26.3448666667,8.12106666667,10.5388666667,10.0401333333,5.1492,47.3969333333,12.0365037037,36.9277333333,10.0106666667
611.27,12.9382,38.3029333333,23.2928,26.4074,8.12173333333,10.5709,10.0488,5.14333333333,47.4166666667,12.0365481481,36.9828,10.011
611.60,12.9290666667,38.2829333334,23.2615333333,26.4281333333,8.11446666667,10.5471,10.0484666667,5.15173333333,47.4232666667,12.0471703704,37.0092,9.99326666667
611.93,12.9516,38.2916666667,23.2946,26.4522,8.11473333333,10.5952666667,10.1146,5.18586666667,47.3945333333,12.0550444444,37.0246,10.0186
612.27,12.9845333333,38.2959333333,23.3436,26.4986,8.136,10.6378666667,10.1466,5.20793333333,47.4539333333,12.0868,37.0834,10.0745333333
612.60,13.0144,38.3223333333,23.3304,26.5302666667,8.1674,10.6643333333,10.1703333333,5.22106666667,47.4250666667,12.0902222222,37.0976,10.0947333333
612.94,13.0617333333,38.3636,23.3796666667,26.6110666667,8.21893333333,10.6781333333,10.2241333333,5.27993333333,47.4742666667,12.1355259259,37.1638666667,10.1631333333
613.27,13.0933333333,38.4532666667,23.4246666667,26.6904666667,8.25693333333,10.7043666667,10.2512,5.29566666667,47.5397333333,12.1525629629,37.2104666666,10.2014
613.61,13.0652,38.4762,23.4671333333,26.7435333333,8.253,10.6870333333,10.2301333333,5.29333333333,47.5466666667,12.1442740741,37.2231333333,10.201
613.94,13.136,38.5596,23.5575333333,26.8382666667,8.31293333333,10.7399666667,10.2711333333,5.35766666667,47.6318666667,12.2138074074,37.3314,10.2447333333
614.28,13.1681333333,38.6842,23.6426,26.9016666667,8.3446,10.7625666666,10.293,5.3878,47.7410666667,12.2470296296,37.4734666667,10.3024
614.61,13.1818666666,38.7534666666,23.6524,27.0088666667,8.33033333333,10.7371,10.3131333333,5.37213333333,47.813,12.2690222222,37.6023333333,10.3118
614.94,13.1502,38.7570666667,23.6722666667,27.0114666667,8.28933333333,10.7011,10.2726,5.33733333333,47.8566666667,12.2465259259,37.6674666667,10.2726666667
615.28,13.1515333333,38.7862666666,23.7258666667,27.0366666667,8.2822,10.7131,10.2733333333,5.31286666667,47.862,12.2398666667,37.6904666667,10.2689333333
615.61,13.1118,38.8246,23.7202666667,27.0344666667,8.26086666667,10.6918666667,10.2216,5.26853333333,47.8796,12.2291777778,37.7510666667,10.2345333333
615.95,13.0726,38.8016666667,23.6834,27.0466,8.25026666667,10.6488,10.1815333333,5.2334,47.8188,12.2189925926,37.7526,10.2057333333
616.28,12.9795333333,38.7042,23.6277333333,26.9892,8.15546666667,10.5681333333,10.0868666667,5.16206666667,47.7558666667,12.1191851852,37.6888,10.1286666667
616.61,13.002,38.7357333333,23.6842666666,27.0561333333,8.20593333333,10.6554666667,10.1456,5.1956,47.7838,12.1653481482,37.7639333333,10.1738666667
616.95,13.0361333333,38.7118,23.7242,27.0904,8.23406666666,10.6719,10.1484666667,5.20846666666,47.7435333333,12.2055259259,37.8043333334,10.1794666667
617.28,13.0378666667,38.7360666667,23.716,27.1180666667,8.24186666667,10.6955333333,10.1652,5.2288,47.8106,12.2226518519,37.8944666667,10.2008
617.62,13.0264666666,38.7382666667,23.6932,27.1672,8.2294,10.6968333333,10.16,5.2128,47.8175333333,12.2172296296,37.944,10.219
