wavelength,Back_DigMysf,Belly_DigMysf,Breast_DigMysf,Crissum_DigMysf,Crown_DigMysf,DorTail_DigMysf,Patch10_DigMysf,Patch11_DigMysf,Patch12_DigMysf,Rump_DigMysf,Throat_DigMysf,WingTip_DigMysf
838.97,29.6779333333,22.1124,23.9101333333,50.7266,20.3144666667,25.618,75.4456666667,49.2733333333,60.3595666667,23.3873259259,22.2021666667,34.5019333333
839.27,28.6842,21.1550666667,23.158,49.2397333333,17.8215333333,24.2398,72.8070666667,47.7484666667,58.7427666667,21.0883777778,20.5482666667,32.9531333333
839.57,31.076,23.9729333333,26.0196666667,52.6713333334,20.3612666667,27.374,77.0956,51.3769333333,63.3783333334,22.6350888889,23.3409666667,35.0790666667
839.87,31.953,25.3157333333,28.9573333333,53.5095333333,22.6726,29.5595333333,77.4303333333,52.3642,64.1630333333,24.1326888889,25.5286,37.3274
840.17,33.1902,26.6952,31.5880666667,53.7911333333,24.5208,31.9027333333,77.7682,52.3891333333,64.1202,25.7988148148,27.0529,38.9842
840.47,33.728,27.0331333333,32.5722,53.5447333333,25.1164,32.7413333333,77.9704,52.3326,63.8830666667,26.6962074074,27.4488,40.1268
840.77,35.0906666667,29.3444666667,34.4071333333,53.8492666667,26.6945333333,34.5467333333,79.1074,53.7238666667,64.3932,28.6982666667,28.961,41.7434666667
841.07,34.3891333333,28.5612,32.5378666667,53.3188666667,25.8856,32.7693333333,78.4814666667,53.7960666667,63.5720333333,28.0437259259,27.9177333333,40.5060666667
841.37,34.7066666667,28.4878,32.5925333333,54.8148666667,26.8827333334,33.2407333333,80.6944666667,55.2778,64.8611666667,27.8448,27.8009,41.6511333333
841.67,37.0596666667,29.8428,33.8994,55.2043333333,29.2924666667,34.3395333333,81.4150666667,56.4779333333,67.1384,28.3209777778,28.9622666667,43.0031333333
841.97,37.232,29.2994666666,33.8226,54.5147333333,29.2490666667,32.5738,82.211,56.4051333333,68.0844,26.4640962963,28.3628666667,43.0547333333
842.27,39.9622,30.5760666667,36.8838666667,58.1492666667,31.0293333333,34.4098666667,87.4788,60.5099333333,73.5222333333,27.3675259259,29.8488666667,45.6090666667
842.57,42.4041333333,32.2828666667,38.7878666667,59.0505333333,32.707,35.9596,89.9192,63.3534666667,75.6968666667,30.1863037037,31.3433,48.3232
842.87,42.1594,31.8239333333,36.2263333333,57.5052,31.7191333333,33.5220666667,87.6310666667,61.9076666667,72.9035333333,29.8181851852,29.1300333333,47.9665333333
843.17,42.7619333333,31.4761333333,34.9285333333,59.2620666667,30.0,32.6191333333,92.2856,64.4046666667,75.0596,28.7407851852,28.2022666667,47.7618666667
843.47,43.0184,31.2336,33.5695333333,61.3648,27.3752666666,32.8345333333,95.6166666667,66.4567333333,77.7297333333,28.8276814815,27.6378,49.1075333333
843.77,40.6748,28.61,29.9324,58.5965333333,24.8582666667,29.8244666667,91.2279333333,64.1836,73.9541666667,26.390762963,24.9392,46.0729333333
844.07,44.3632,30.3252,32.3577333333,60.3794,28.2928,32.2764,91.3548666667,66.0433333333,77.9133,29.5874296296,28.0353,48.8617333333
844.37,45.7707333333,33.8866666666,38.1818,61.6600666667,31.6997333333,37.3384666667,91.199,66.6402,79.3147666667,32.2003259259,31.6865333333,52.2002666667
844.67,44.7426,33.7940666667,40.0812666667,60.8944,30.9486,36.8022666667,90.7587333333,66.5312,79.2140333333,31.6139407407,32.7643666667,52.439
844.97,44.1912666667,34.7961333333,40.9001333333,61.8284,30.3516,38.4528666667,90.9422666667,66.6385333333,78.0168666667,33.4989333333,34.1772,53.0801333333
845.27,45.6980666667,37.6922,42.849,64.7293333333,32.0798666667,42.792,91.3960000001,69.4872666666,80.2278,38.6736814815,36.7662666667,56.0683333333
845.57,44.3983333333,37.5379333333,41.8532666667,60.6362,30.6226,42.7939333333,86.5006666667,66.0581333333,76.3623333333,37.8423111111,36.8051333333,54.025
845.87,47.0958666667,39.2274666667,44.6925333333,65.0931333333,35.4220666667,46.5808666667,90.2432666666,67.2962666667,79.1417666667,40.9728444444,38.7697,56.1658
846.17,47.5575333333,38.0953333333,48.0184,68.0492,36.5284,47.6190666667,92.9032666667,66.4516666667,80.8755,40.5018592593,40.3685,58.0952666667
846.47,48.6833333333,41.7087333334,48.4314,67.7309333334,41.4566,49.1035333333,89.4397333333,63.7256,79.3276666667,41.9700962963,40.6023333333,59.0476
846.77,50.6012,43.4152666667,51.0656,67.6775333333,44.3443333333,50.1093333333,88.3333333333,64.3169333333,78.7843333333,43.2120296296,41.6939666667,60.4098666667
847.07,54.5889333333,48.4605333333,56.1136,74.1704666667,47.1450666667,54.7384666667,96.9805333333,68.0419333333,87.2645333333,47.480362963,46.1883666667,66.1882666667
847.37,55.0826,49.5379333333,57.2937333333,78.7788,45.8745333333,54.3895333333,100.825066667,68.7789333333,89.6535,46.8573407407,44.9340333333,68.5478666667
847.67,59.0424666667,51.5956666667,58.2979333333,82.2341333333,48.6526,56.7376666667,105.0708,71.5248000001,93.7232333333,48.1993111111,46.1170333333,71.5602666667
847.97,61.0861999999,53.0710666667,57.865,84.7192,47.9026,59.2883333333,108.576866667,73.1460000001,96.2359666666,49.7878518518,46.9475666667,74.6442666667
848.26,61.7934,52.3197333333,59.2984,86.5497333333,47.1734666667,58.3235333333,110.3314,75.9843999999,99.2201999999,48.8237777778,46.8224666667,78.7135333333
848.56,59.0696666667,48.9147333333,55.5426666667,83.4882666667,44.6511333333,54.9224666667,107.0154,72.9845999999,94.8837333333,43.7598592593,43.0039666667,74.4961333333
848.86,54.0202000001,44.5252666666,51.3938,85.3737333333,42.4241333333,50.5050666667,106.989933333,72.3636666668,92.5859,40.3365481482,38.2223,74.5049333333
849.16,49.8474666667,43.7908666667,48.976,84.2701333333,36.6885333333,45.621,107.450933333,75.5118666667,93.6818333333,37.9279777778,36.4706,73.1591333333
849.46,45.5416666667,42.625,45.25,79.4166666667,33.9166666667,41.5833333333,101.583333333,74.1250000001,89.5,35.1805555556,33.5416666667,67.7916666667
849.76,45.7022,40.5868666667,46.1636,77.4842,28.6792,41.4674,100.2936,76.4360000001,89.413,35.2061555555,33.7108333333,67.2536666667
850.06,43.9820666667,39.5526666667,43.8032666667,79.1050666667,27.2036,38.7919333333,103.624266667,76.7336666667,91.4542333333,32.001,33.5345666667,67.5616
850.36,42.4412666667,35.2113333333,41.7370666667,78.4036,26.4788666667,36.4319333333,105.305333333,77.5587333333,90.3286333333,28.1378148148,30.4460666667,67.9341333333
850.65,42.5541333333,34.8051333333,41.7314666667,74.5886666667,26.2770666667,37.013,99.6103999999,76.6666666667,85.2380666667,28.3069259259,30.3895333333,64.4588
850.95,42.443,34.2442666667,42.1532,74.0373333333,23.8922666667,36.1493333333,99.1304666667,74.8654000001,83.0435333333,29.6571925926,30.6832666667,62.3188666666
851.25,43.3139333333,34.6433333333,42.4662666666,71.9460666667,25.8189333333,36.9172,95.4527333333,73.025,82.0618333333,29.6037851852,30.7513333333,60.1927333333
851.55,45.7575333333,36.6288,41.6667333333,72.1590666667,29.2045333333,38.7499333333,97.2350000001,72.6516000001,81.5528666667,30.483962963,32.2538333333,58.6743333333
851.85,51.5024666667,44.1796,48.3938,75.0604,37.3749333333,44.3178,99.6200000001,74.2314,84.3868666667,37.1829333333,40.1554333333,64.0416
852.15,57.9252,50.7822,53.1972666667,78.2312,43.1631333333,49.1496,103.435466667,77.0068,87.6530333333,42.0975185185,46.2245333333,67.1428666667
852.45,62.5074666667,55.0458,56.3914666667,80.2752666667,49.9387333334,54.4647333333,102.5688,76.2078666667,88.1956,46.1943703704,51.8500666667,70.3058
852.74,62.4927333333,54.1448,54.7246666666,77.0434,49.1884666667,53.0725333333,98.6087333333,72.9854666667,86.0869,46.4831703704,52.2609,68.3479333333
853.04,61.5295333333,51.7749333333,52.9005333333,75.8153333333,48.8888666667,50.3318666667,96.0750666667,70.5917333333,84.0547,44.8934740741,51.5873666667,66.3492
853.34,58.5734,49.1084666667,50.3154666667,73.1139333333,46.1728,47.7914666667,92.0713333333,68.5596,80.3704,43.7128,48.9301666667,61.7009333333
853.64,58.374,48.6720666667,49.0786,73.1978666667,45.2844,46.5040666667,90.2980666667,68.2928666667,78.4687666667,43.7368074074,49.8644,60.3794
853.94,55.9887333333,47.4576,45.7626666667,72.8532,45.3672,45.0282666667,91.1582666667,65.8191333333,76.4125,41.8361037037,49.4348666667,60.3673333333
854.23,55.6652666667,46.5844,45.6516,71.303,46.3922,45.1578,89.6022000001,64.1426666667,73.8271333334,39.9299777778,48.6832333333,59.3416
854.53,56.4286666667,47.5396666666,45.9788666667,71.6666,48.3068,44.8678,88.8623333334,64.3122666667,72.6190666667,40.9112518518,49.2194333333,59.4708
854.83,56.6667333333,48.1988666667,47.6343333333,73.2256666667,48.9516666667,45.0536,89.1935333333,63.9784,74.5295333333,41.8578518518,49.3816333333,60.9946666667
855.13,55.5262666667,45.3508666667,45.7895333333,75.8187333333,46.9589333333,43.5963333333,91.2279999999,64.4736666667,74.1813333333,39.6848592593,47.4853,59.6490666667
855.43,51.9768666667,41.1832,42.8572,72.2077333333,42.2222,39.4228,86.9265333333,61.3274666667,69.4371333333,36.3765407407,44.4301,57.6624
855.72,47.4716666667,34.4606666667,38.0676,71.4653333334,36.1031333333,33.3654,87.8904,58.6472666667,68.0193666667,31.4939851852,38.9533,53.0756666667
856.02,50.6316,37.3684666667,40.351,77.2282,39.0876666667,37.5790666667,96.3156666666,63.6140666667,73.4385666666,32.4327851852,39.8772666667,57.4386
856.32,51.7118,40.9369333334,42.9550666667,79.0630666667,43.5314666667,40.9008666667,101.081133334,66.5224,75.4053666667,33.9419481481,41.8738666667,59.9639333333
856.62,52.965,44.4935333333,45.1566,79.6316666667,45.4512,43.4990666667,102.983533333,68.3240666667,77.0350666667,35.1708074074,42.7441333334,63.0202
856.91,50.4604,43.5358666667,44.383,78.1215333333,44.4200666667,42.5414,101.5102,68.2137333333,76.593,33.2146444444,40.2209333333,61.4732666667
857.21,47.7406,40.8519333333,43.5184666667,76.0,41.8889333333,40.2964,100.8888,67.2220666667,76.7963,32.2921407407,37.6481333333,57.4444666666
857.51,46.8528666667,42.123,42.6443333333,77.9516666667,43.2030666667,40.7447333333,101.452533333,70.4656666667,79.8322666667,35.0754888889,39.5719333333,58.6966
857.81,45.7646666667,40.5098,41.6863333333,78.9803333333,42.0784666667,40.549,103.1372,70.3922,80.7255,34.8322666667,37.4704666667,60.353
858.10,43.9464666667,38.0842666667,39.0038666666,77.1648666666,38.9654666666,39.7319333334,100.5748,67.931,77.3563333333,34.0145777778,36.1684333333,58.1608
858.40,39.5439333333,34.8772666667,34.6316666667,67.1228666667,34.4211333333,36.1754666667,89.7894666665,61.0526,70.0875,31.2826296296,31.3685,51.2631333333
858.70,39.2792,35.9638666667,34.1622,69.4414666667,35.5676666667,38.8829333333,93.6215333333,63.5315333333,72.7207,31.8638518518,32.4684666667,51.4593333333
858.99,40.0,38.7065333333,36.7494666667,67.4625333333,37.2471333333,40.8622666667,89.6518,62.0565333333,67.4958666667,31.7708148148,35.1243666667,53.9303333334
859.29,36.8421333333,33.8437333333,33.9713333333,63.4448666667,33.3334666667,37.3842666667,83.6364666666,59.7128666667,62.0575,28.3997185185,34.8644666666,52.0254666667
859.59,34.5913333333,29.3081333333,30.1258,59.8742666667,29.5912,33.8364666667,78.9308666667,56.8553333333,59.2609666667,25.3634518519,31.4779333333,48.9936666667
859.89,33.6842,27.7193333333,27.6555333333,58.1498,27.0494666667,31.9936,78.0862,53.9394,56.9537333333,23.834837037,30.9889,47.528
860.18,33.8968666667,28.7636666667,28.2941333333,58.0593333333,28.2942666667,32.3316666667,78.7168,52.2066,55.8841333333,24.6079037037,31.6430666667,47.1674666667
860.48,35.0434666667,30.3769333333,30.116,57.1593333333,29.6232666667,32.3188,74.6665333333,51.6811333333,53.1304,25.1369037037,32.2464,47.1304666667
860.78,33.9339333333,27.5675333333,27.0270666667,55.4354,26.5765333333,30.0600666667,73.8438,49.0090666666,50.1803,22.0387851852,28.9641333333,45.6455333333
861.07,34.1332666667,28.2666,25.7185333333,53.0074666667,25.8074,29.5703333333,73.4814666667,48.2962666667,49.7778,21.1687333333,30.4297333333,44.4740666667
861.37,31.1634666667,26.7924,21.9183333334,49.9999333333,23.0817333333,26.5722,74.2767333333,47.044,46.9340333333,16.2542592593,28.2233333333,41.6666666667
861.67,31.5825333333,25.6566,19.8990666667,51.9194,22.2896,24.8149333333,77.6094666666,47.8452,47.4579666667,14.0592518519,29.1581333333,42.862
861.96,28.5127333333,23.1453333333,17.6068666667,50.7350666667,20.0683333333,22.5639333333,74.5982,45.1624,45.5385,10.4653851852,26.8033333333,39.2136666667
862.26,27.6874,23.8278666667,16.8101333333,49.3461333333,21.9138666667,22.3923333333,71.6746,44.3700666667,44.9442666667,12.3550962963,25.6779,37.2567333333
862.56,24.8632,24.1224,14.4605333333,47.4718666667,20.1609333333,21.0950666667,68.9854,40.4186666667,42.4315666667,10.0482814815,22.8342666667,33.5264666667
862.85,26.9242666667,27.3109333333,15.459,51.4976,23.2205333333,24.0258,71.2721333334,41.3848666667,43.9934666667,12.1058518519,24.9597333333,34.8148
863.15,28.2769333333,28.2124666667,15.2979333333,52.818,25.4428,25.8291333333,70.8534666667,43.0274,45.6522333333,12.9826962963,24.9115,36.4895333333
863.45,28.5990666667,26.3446666667,15.169,51.6264,24.2834,26.5377333333,67.4074666667,43.124,45.3462333333,12.6964148148,23.7037,36.9080666666
863.74,26.9564666667,23.3817333333,12.7212666667,48.9532666666,23.124,25.7327333333,64.8630666667,40.0644,45.2495666667,11.3758444444,23.2046,35.6846
864.04,28.5397333333,26.0952666667,16.0636,52.3809333333,25.2698666667,29.5555333333,65.9047333333,42.5713333333,49.4127333333,13.8094518519,25.6032,38.6666666667
864.33,24.6984,22.6985333333,14.635,51.1111333333,22.7618666667,27.9681333333,62.5397333333,38.4444,46.9523,9.89406666667,21.4445,34.6666666667
864.63,25.497,22.8946666667,17.3683333333,51.0234,24.0935333333,29.5029333333,60.614,38.7720666667,47.4998666667,13.4924222222,23.0556,35.5848
864.93,24.6861333334,22.4826,17.1269333333,47.7822666667,23.1242,30.3486666667,58.2426,37.7406,46.7643666667,13.6153481481,23.3194333333,34.6722
865.22,24.9333333333,21.84,17.04,44.9066666667,23.3866666667,30.6933333334,56.0533333333,36.64,46.0266666667,14.5333333333,22.6266666667,34.48
865.52,24.8780666667,21.0028,16.2330666667,44.3632666667,21.5175333334,32.0054666667,57.2086666667,35.7722,47.4119,14.2518222222,22.3578333333,35.2846666667
865.81,27.4253333333,22.2222666667,19.2953333334,47.1544666667,24.9051333333,34.9322,62.4933333333,39.5122,51.4633,18.1211407407,24.0921333333,38.401
866.11,24.2553333333,19.8866,18.4396666667,45.9858666667,21.6454,32.8792,63.2908,38.9504666667,51.7447,16.3152888889,22.156,36.993
866.41,18.8042666667,14.5290666667,15.3960666667,45.1120666667,19.0135333333,29.5067333334,63.2884666667,35.9043333333,49.5665,12.8051629629,18.6098666667,32.2572
866.70,18.5532666667,15.4894,14.7234,44.6524666667,19.8014,29.0780666667,63.6879333333,35.4042666667,48.2979333333,12.8510444444,20.4682,31.6312666667
867.00,21.9167333333,18.4999333333,16.4167333333,47.0555333334,22.2222666667,32.8888,66.4444666667,39.3055333333,50.0138666667,15.6696370371,22.9027333333,34.0554666667
867.29,22.1321333333,18.0027333333,16.5991333333,45.1012666667,22.6180666667,30.9311333333,64.8854,38.5694,48.0837,15.7624814815,23.6436666667,31.336
867.59,25.8397333333,21.0776666667,21.1027333333,47.9198,26.6918,33.7093333333,66.7418,42.6316,50.2758666667,21.3506814815,27.5689,34.7368
867.88,28.4028666667,23.5184666667,23.6575333333,47.8241333333,29.1897333334,35.4398,65.3934666667,44.0278,49.9306,23.6984740741,29.1203,36.9677333333
868.18,30.011,25.4784,25.8305333333,49.1088666667,31.6612666667,36.1935333333,64.8626,45.0825333333,50.187,25.6031407407,30.5830333333,37.4256666667
868.48,33.6354,29.2557333334,29.4928,52.3624666667,35.1024666667,39.029,68.1769333333,48.8242,53.3873333333,29.0447555555,34.0991666667,40.4314666667
868.77,34.5579333333,29.8412666667,30.8391333333,54.762,36.0998,39.6598,70.6122666667,51.746,54.9319333333,29.7833333333,34.9092333333,40.703
869.07,33.2370666667,28.977,28.5919333333,54.4644,34.657,38.8447333333,70.7340666667,51.2154,54.1515666667,28.249762963,33.4536333333,38.4116
869.36,34.0278,30.1156666667,29.1203333333,53.9814666667,34.8378666667,38.8888666667,69.9536666667,51.8518,53.1597333333,28.9043481482,34.1668,38.889
869.66,36.8192666666,32.5271333333,31.2199333333,53.3550666667,35.403,40.3922,69.4336666667,53.2462,53.2569666667,30.791637037,36.6884333333,41.3072666667
869.95,35.8772666667,31.7764,32.0174666667,51.9736,34.5176666667,39.8903333333,68.1139333333,52.7632666667,52.8399,30.6432148148,35.4715,40.8992
870.25,34.1562,31.2868,32.1097333334,49.9156,33.3122666666,37.3839333333,65.9282666667,49.5357333333,51.1498333333,29.5429555556,34.5568666667,40.2953333333
870.54,32.1916,30.948,31.2742666667,47.6453333333,31.8246,36.1467333333,63.69,47.5433333333,48.5627,28.1911851852,33.0581333333,39.2048
870.84,31.7964666666,31.6303333333,31.9626666667,47.622,31.7549333333,35.6178,64.8806666667,47.3103333334,48.3179,27.292,33.9876,38.8992
871.13,28.1706666667,28.1706666667,28.9562666667,45.1851333333,28.5746666667,32.0314,64.4892666667,44.7362666667,47.0818666667,22.6512814815,31.0549666667,33.8272
871.43,26.08,25.6572666667,26.6432,44.2488,25.9388,29.7182666667,64.2488,42.5822666667,45.7629,19.6374592593,28.2393666667,32.2535333333
871.72,22.5582,23.001,22.8288,40.8116666667,22.0908666667,26.4942666667,62.3126,39.5078666667,42.2261666667,15.7030222222,25.1412666667,28.9788666667
872.02,21.7439333333,21.9646,21.7438666667,36.9756666667,20.9934,25.2317333333,57.042,35.9823333333,38.5873,14.5989111111,23.9956666667,27.5717333333
872.31,23.8922,23.0139333333,24.1916666667,38.2036,22.1756666667,26.8062666667,54.9302,35.9081333333,38.8724333333,17.3230666667,26.018,28.5828
872.61,23.706,21.1481333333,23.5852,37.7038666666,22.2558666667,27.3916,54.0987333333,34.441,39.7783333333,16.4707777778,25.3777,27.5125333333
872.90,22.4114,19.5136666667,23.3232,36.3728666667,21.8035333333,26.5451333333,53.1103333334,33.5562666667,40.2027,15.2538296296,24.3868666667,26.383
873.20,25.2148666667,22.0654,24.9898666667,39.1002666667,24.4376,28.4868666667,56.2373333333,36.3188666667,44.2127666667,18.3071851852,27.4949,28.1185333333
873.49,24.8655333333,21.1696,23.5556,41.1697333333,24.0701333333,28.9124,59.1112,38.3626,47.7427,18.0921555556,26.6782666667,26.4561333333
873.79,24.1247333333,19.9759333333,20.9592,40.8154,22.8058,27.7458666666,59.0167333333,37.5060666667,49.0168333333,17.3886888889,26.0911333333,24.1247333333
874.08,25.9368,21.5328,20.4378666667,41.1436,23.236,28.5887333334,59.3188666667,39.0267333333,51.8613,19.5567111111,25.7907,24.8418
874.37,28.3146666667,24.4032,22.4598,44.0345333333,25.3381333333,31.0946666667,61.7958666667,41.8941333333,54.8832,24.468837037,27.8964666667,27.8964666667
874.67,27.2682,24.1102,23.0326,43.0827333333,24.5364,31.2531333333,61.7043333333,41.3534,56.0527666667,26.1737925926,27.1179,27.0928
874.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875.26,13.7778,14.4444,2.66666666667,31.5556666667,10.8889333333,12.6665333333,43.5554666667,25.3334,41.7778333333,13.8024888889,19.3333333333,2.8888
875.55,54.7125333333,51.0346666667,42.5287333333,61.6091333333,46.6666,47.5862,81.6092666667,63.2184666667,78.5056666667,51.2133185185,46.0919666667,50.115
