wavelength,Back_RamPasf,Belly_RamPasf,Breast_RamPasf,Crissum_RamPasf,Crown_RamPasf,DorTail_RamPasf,Rump_RamPasf,Throat_RamPasf,WingTip_RamPasf
611.27,9.092,15.5922222222,18.0002222222,12.2506666667,9.59788888888,5.73911111111,14.526,22.1297777778,8.74066666668
611.60,9.107,15.6042222222,18.0257777778,12.223,9.58477777779,5.75722222222,14.5207777778,22.1352222222,8.75655555554
611.93,9.122,15.6161111111,18.0516666667,12.2696666667,9.63199999999,5.80155555556,14.5491111111,22.1762222222,8.78977777778
612.27,9.13211111111,15.6655555556,18.0776666667,12.3158888889,9.67188888889,5.81977777778,14.5966666667,22.1747777778,8.79511111111
612.60,9.13666666667,15.6776666666,18.1247777778,12.3024444445,9.71966666668,5.80277777778,14.6196666667,22.2367777778,8.81855555555
612.94,9.10233333333,15.6482222222,18.107,12.2655555556,9.70566666667,5.79388888889,14.6203333333,22.2495555556,8.77077777779
613.27,9.05777777778,15.6191111111,18.104,12.2483333333,9.68144444444,5.78111111111,14.5974444444,22.2673333333,8.74744444445
613.61,9.02244444444,15.5902222222,18.0728888889,12.2254444445,9.65344444444,5.75377777778,14.5807777778,22.2204444445,8.69044444444
613.94,9.06188888889,15.6407777778,18.149,12.2696666667,9.69311111111,5.77444444445,14.6227777778,22.3093333333,8.7338888889
614.28,9.11277777778,15.6766666667,18.1718888889,12.3272222222,9.72022222223,5.80788888889,14.6267777778,22.3498888889,8.74700000001
614.61,9.17311111111,15.7848888889,18.2735555556,12.3826666667,9.76722222221,5.86922222222,14.7145555555,22.4785555555,8.809
614.94,9.15211111111,15.738,18.2396666667,12.3781111111,9.71655555557,5.80533333333,14.6856666667,22.4424444445,8.76811111112
615.28,9.12166666667,15.7147777778,18.2171111111,12.4023333333,9.70733333332,5.79233333333,14.6857777778,22.4143333333,8.77
615.61,9.13155555556,15.7384444444,18.2307777778,12.3826666667,9.67866666667,5.76233333333,14.6664444444,22.4575555555,8.73700000001
615.95,9.15077777778,15.7266666667,18.2198888889,12.3517777778,9.66577777779,5.74788888889,14.6737777778,22.4786666667,8.75899999999
616.28,9.212,15.8037777778,18.2833333333,12.4333333333,9.74666666667,5.84322222222,14.7612222222,22.5332222222,8.83044444444
616.61,9.32911111111,15.9326666667,18.4095555556,12.5705555556,9.86466666667,5.93477777778,14.8847777778,22.668,8.95133333332
616.95,9.36888888889,16.0028888889,18.4463333333,12.5858888889,9.89122222221,5.948,14.9091111111,22.6665555556,9.00022222223
617.28,9.35288888889,16.0032222222,18.4291111111,12.5758888889,9.88355555554,5.90744444444,14.8664444444,22.6494444445,9.00000000001
617.62,9.37277777778,15.9842222222,18.4202222222,12.569,9.88077777777,5.90455555556,14.8973333333,22.6663333334,9.00666666667
617.95,9.41844444444,16.0622222222,18.5088888889,12.6427777778,9.92366666668,5.96911111111,15.0116666666,22.7764444444,9.11799999999
618.28,9.43155555556,16.0316666667,18.5211111111,12.6511111111,9.94011111111,5.96977777778,14.9852222222,22.7074444444,9.10077777779
618.62,9.41111111111,16.027,18.5593333333,12.6248888889,9.9658888889,5.96722222222,14.9805555555,22.7104444444,9.11066666668
618.95,9.41166666667,16.0743333333,18.6167777778,12.6204444445,9.97833333332,5.94988888889,15.0146666667,22.774,9.11866666667
619.28,9.42866666667,16.1004444444,18.6445555556,12.6424444444,10.0064444445,5.97544444444,15.082,22.8172222222,9.16433333333
619.62,9.38688888889,16.0722222222,18.6738888889,12.6194444444,9.97722222223,5.95111111111,15.0562222222,22.8132222222,9.13044444444
619.95,9.40122222222,16.1264444444,18.7082222222,12.6694444444,10.0196666667,5.98,15.076,22.8971111111,9.13566666668
620.28,9.41422222222,16.131,18.6986666667,12.6467777778,10.0135555555,5.96022222222,15.0552222222,22.8567777778,9.154
620.62,9.42677777778,16.1374444445,18.6698888889,12.6522222222,10.0473333333,5.93111111111,15.0536666666,22.8354444445,9.13433333333
620.95,9.46133333333,16.2044444444,18.7243333333,12.6747777778,10.0961111111,5.97233333333,15.1202222222,22.9166666667,9.18788888889
621.28,9.39244444444,16.1824444444,18.6674444444,12.6432222222,10.0621111111,5.95866666667,15.086,22.8735555556,9.13644444443
621.62,9.378,16.1454444445,18.6332222222,12.6241111111,10.0714444445,5.925,15.0506666667,22.8351111111,9.08333333334
621.95,9.30933333333,16.1161111111,18.6086666667,12.5485555556,10.047,5.88211111111,15.0306666667,22.8363333334,9.03211111111
622.28,9.31311111111,16.1236666667,18.5742222222,12.5508888889,10.0315555556,5.87722222222,15.0086666666,22.8504444444,9.00377777778
622.62,9.36,16.1872222222,18.5764444444,12.5825555556,10.1041111111,5.92866666667,15.0537777778,22.9115555555,9.06622222221
622.95,9.37811111111,16.1653333333,18.5607777778,12.5886666666,10.1273333333,5.96422222222,15.0567777778,22.9537777778,9.09377777777
623.28,9.448,16.2122222222,18.5736666667,12.6657777778,10.1825555556,6.02,15.1078888889,23.0077777778,9.15699999999
623.62,9.423,16.138,18.5103333334,12.6357777778,10.0806666667,5.96288888889,15.057,22.9536666667,9.13677777777
623.95,9.44377777778,16.1581111111,18.5341111111,12.6554444444,10.1251111111,6.00577777778,15.0698888889,23.0056666667,9.13455555557
624.28,9.42722222223,16.149,18.5662222222,12.6661111111,10.1035555555,6.00644444444,15.0751111111,23.0572222222,9.11333333334
624.62,9.40366666667,16.1454444444,18.5887777778,12.6775555556,10.0518888889,5.97477777778,15.0531111111,23.0575555556,9.0901111111
624.95,9.39133333333,16.1803333333,18.6611111111,12.6974444444,10.0714444444,5.95188888889,15.0761111111,23.0754444444,9.14111111112
625.28,9.35455555555,16.1616666667,18.6477777778,12.6855555555,10.0508888889,5.926,15.0692222222,23.0678888889,9.14722222222
625.61,9.41433333333,16.2463333333,18.6851111111,12.7548888889,10.081,5.99311111111,15.0977777778,23.1212222222,9.2108888889
625.95,9.42077777778,16.2287777778,18.6934444445,12.7901111111,10.1026666667,6.00244444445,15.1201111111,23.1065555555,9.21788888889
626.28,9.36722222222,16.1621111111,18.654,12.7623333334,10.0354444444,5.95377777778,15.0814444445,23.0591111111,9.15622222221
626.61,9.41311111111,16.1764444444,18.6958888889,12.8025555556,10.0513333333,5.94922222222,15.1135555556,23.0418888889,9.17622222222
626.94,9.46955555554,16.285,18.7802222222,12.8561111111,10.138,6.01655555556,15.1642222222,23.1315555556,9.23644444446
627.28,9.50088888889,16.3341111111,18.8351111111,12.9025555556,10.1917777778,6.05344444445,15.2403333334,23.1621111111,9.27233333333
627.61,9.4668888889,16.3081111111,18.8017777778,12.8864444444,10.1334444444,5.99955555556,15.2282222222,23.1677777778,9.23366666668
627.94,9.48644444445,16.3391111111,18.8496666667,12.9385555556,10.1332222222,6.02544444445,15.2642222222,23.2068888889,9.24777777777
628.27,9.52344444443,16.3684444445,18.8981111111,12.9641111111,10.1887777778,6.06566666667,15.3043333333,23.2611111111,9.25233333333
628.61,9.59155555556,16.382,18.8928888889,12.997,10.2167777778,6.118,15.3056666667,23.3028888889,9.25733333333
628.94,9.6438888889,16.4216666667,18.9376666667,13.0181111111,10.2572222222,6.15322222222,15.3503333333,23.3464444445,9.27255555554
629.27,9.62055555555,16.3596666666,18.9177777778,13.0083333333,10.2188888889,6.11288888889,15.3352222222,23.3186666667,9.23788888889
629.60,9.66577777779,16.4206666667,18.9933333333,13.0304444445,10.249,6.15066666667,15.3698888889,23.368,9.30577777779
629.94,9.701,16.4657777778,19.0538888889,13.083,10.3053333333,6.19688888889,15.4002222222,23.4245555555,9.34322222223
630.27,9.62955555555,16.4332222222,19.0386666667,13.0361111111,10.2377777778,6.13733333333,15.3201111111,23.4313333333,9.29222222221
630.60,9.52522222222,16.3063333333,18.9532222222,12.922,10.1152222222,6.035,15.2175555556,23.2886666667,9.17766666666
630.93,9.52911111112,16.2812222222,18.9347777778,12.8598888889,10.0878888889,6.002,15.1538888889,23.275,9.1628888889
631.26,9.58677777779,16.3278888889,19.0104444444,12.8892222222,10.1417777778,6.04933333333,15.2077777778,23.3237777778,9.24177777779
631.60,9.56555555557,16.3464444445,18.9872222222,12.8575555556,10.155,6.036,15.2015555556,23.3374444444,9.24433333332
631.93,9.537,16.3571111111,18.9433333333,12.841,10.1476666667,6.03433333333,15.2008888889,23.319,9.29433333333
632.26,9.50111111111,16.2952222222,18.9125555556,12.7952222222,10.0923333333,5.95166666667,15.1575555556,23.2944444444,9.25400000001
632.59,9.51099999999,16.3161111111,18.925,12.7827777778,10.0683333333,5.95433333333,15.151,23.3358888889,9.26688888888
632.92,9.51077777777,16.3472222222,18.9613333333,12.7683333333,10.0592222222,5.91711111111,15.1584444444,23.3795555556,9.27
633.26,9.55377777778,16.3822222222,18.9604444444,12.8208888889,10.0801111111,5.94944444444,15.2014444445,23.445,9.29655555556
633.59,9.63555555555,16.4655555555,19.0328888889,12.8703333333,10.108,5.99244444444,15.2641111111,23.4975555556,9.3718888889
633.92,9.70822222223,16.5723333333,19.0703333333,12.945,10.2312222222,6.06711111111,15.3761111111,23.5864444444,9.45822222221
634.25,9.71233333333,16.5726666667,19.0794444444,12.9806666667,10.222,6.07544444445,15.4108888889,23.6726666667,9.49944444445
634.58,9.65044444443,16.5388888889,19.0526666667,12.957,10.1985555555,6.04566666667,15.3581111111,23.6465555556,9.45088888888
634.91,9.57511111112,16.5128888889,19.0173333333,12.9496666667,10.1822222222,6.00833333333,15.2985555556,23.6125555556,9.39377777778
635.25,9.63077777777,16.5165555556,19.0442222222,13.0157777778,10.2583333333,6.09222222222,15.3175555556,23.6408888889,9.4808888889
635.58,9.68933333333,16.5636666667,19.1301111111,13.0735555556,10.308,6.15811111111,15.375,23.7594444444,9.51599999999
635.91,9.74744444443,16.6843333333,19.2273333333,13.1685555556,10.3988888889,6.257,15.4591111111,23.8384444445,9.60277777779
636.24,9.75822222221,16.6855555556,19.3021111111,13.2141111111,10.4463333333,6.30655555556,15.4981111111,23.8565555556,9.65711111111
636.57,9.84377777779,16.7796666667,19.3734444445,13.3387777778,10.5632222222,6.42422222222,15.6157777778,23.9701111111,9.76977777778
636.90,9.81411111112,16.8076666667,19.3831111111,13.326,10.5542222222,6.42277777778,15.5921111111,23.9777777778,9.75366666668
637.23,9.78999999999,16.7397777778,19.3714444444,13.3048888889,10.5298888889,6.37144444445,15.5698888889,24.0066666667,9.69011111112
637.56,9.74366666665,16.6658888889,19.3928888889,13.2574444444,10.4212222222,6.35488888889,15.4995555555,23.9558888889,9.647
637.90,9.81988888888,16.7296666667,19.463,13.3111111111,10.4955555555,6.38911111111,15.5458888889,23.9538888889,9.71444444444
638.23,9.88166666667,16.818,19.5268888889,13.3548888889,10.5454444445,6.44077777778,15.6017777778,24.0237777778,9.77944444443
638.56,9.92688888891,16.8401111111,19.5651111111,13.3622222222,10.5556666667,6.48888888889,15.6365555556,24.0325555555,9.81466666668
638.89,9.84866666667,16.8018888889,19.5362222222,13.29,10.4563333333,6.39544444445,15.611,24.0031111111,9.71944444445
639.22,9.74111111111,16.6923333333,19.4115555556,13.1872222222,10.3587777778,6.22955555555,15.503,23.8336666667,9.58255555557
639.55,9.75133333334,16.6818888889,19.4054444444,13.141,10.3464444445,6.19288888889,15.481,23.8518888889,9.54144444444
639.88,9.75322222222,16.7086666667,19.3841111111,13.1361111111,10.3397777778,6.16233333333,15.4626666667,23.8548888889,9.47100000001
640.21,9.7828888889,16.713,19.3955555555,13.1165555556,10.3647777778,6.166,15.497,23.8682222222,9.449
640.54,9.85188888889,16.7804444444,19.4631111111,13.1944444444,10.4477777778,6.24811111111,15.5815555556,23.9504444444,9.52411111112
640.87,9.86833333334,16.8128888889,19.4467777778,13.209,10.4816666667,6.30133333333,15.5942222222,23.9298888889,9.54677777779
641.20,9.95666666666,16.9497777778,19.5208888889,13.3044444445,10.6118888889,6.38022222222,15.7181111111,24.0236666667,9.61022222222
641.53,9.97322222224,16.9771111111,19.517,13.358,10.6396666667,6.44777777778,15.7675555556,24.0665555556,9.64011111112
641.87,10.0835555556,17.054,19.6507777778,13.4847777778,10.7353333334,6.53733333333,15.924,24.1548888889,9.74033333333
642.20,10.1648888889,17.1056666667,19.7304444444,13.5422222222,10.7778888889,6.55,15.9958888889,24.2794444444,9.80388888889
642.53,10.2326666667,17.1097777778,19.7631111111,13.5334444444,10.822,6.55533333333,15.9997777778,24.3102222222,9.83544444445
642.86,10.3816666667,17.2223333333,19.8956666667,13.6475555555,10.9688888889,6.71211111111,16.1246666667,24.4507777778,9.96266666668
643.19,10.3892222222,17.2733333333,19.9245555555,13.6964444445,11.0458888889,6.82055555556,16.2392222222,24.4991111111,10.0501111111
643.52,10.4597777778,17.3854444445,19.987,13.7468888889,11.0975555556,6.94033333333,16.3075555555,24.5692222222,10.1863333333
643.85,10.4416666667,17.4031111111,19.9777777778,13.7423333334,11.0755555555,6.95233333333,16.2977777778,24.5944444444,10.1917777778
644.18,10.4118888889,17.365,20.0094444444,13.7427777778,11.0918888889,6.88655555555,16.2863333333,24.632,10.2062222222
644.51,10.4252222222,17.4632222222,20.0636666667,13.8265555556,11.112,6.95433333333,16.3641111111,24.7085555555,10.2854444445
644.84,10.345,17.4006666667,20.0238888889,13.7655555556,11.0421111111,6.88855555556,16.308,24.6265555556,10.2445555556
645.17,10.3297777778,17.4242222222,20.0167777778,13.7338888889,11.0244444444,6.84844444444,16.2793333333,24.6111111111,10.2276666667
645.50,10.2678888889,17.4292222222,20.0307777778,13.6996666667,11.0204444444,6.83833333333,16.2613333334,24.6506666667,10.1901111111
645.83,10.2273333333,17.3803333333,19.9477777778,13.6488888889,10.986,6.80033333333,16.2001111111,24.5801111111,10.1401111111
646.16,10.2586666667,17.4444444444,19.9682222222,13.6998888889,10.9971111111,6.84922222222,16.2663333333,24.6606666667,10.1714444444
646.49,10.2566666667,17.4446666667,19.9715555555,13.6975555556,10.9607777778,6.86333333333,16.2525555556,24.6267777778,10.177
646.82,10.2006666667,17.411,19.9353333333,13.6604444444,10.8662222222,6.78411111111,16.2127777778,24.5666666667,10.1327777778
647.15,10.1544444445,17.3357777778,19.862,13.6335555555,10.836,6.72711111111,16.16,24.5163333334,10.0365555555
647.48,10.1743333333,17.3391111111,19.8868888889,13.6171111111,10.8635555556,6.73355555555,16.1166666667,24.4666666667,10.0473333333
647.81,10.1195555556,17.2805555556,19.8051111111,13.4928888889,10.7885555556,6.66811111111,16.0636666667,24.349,9.98311111112
648.14,10.0645555556,17.1891111111,19.7936666667,13.4351111111,10.7786666667,6.603,16.0035555555,24.297,9.95877777778
648.47,10.0106666667,17.1367777778,19.7805555555,13.4374444445,10.747,6.54022222222,15.9405555556,24.295,9.91600000001
648.80,9.97755555554,17.1102222222,19.8443333333,13.4426666667,10.7244444444,6.51166666667,15.9253333333,24.3611111111,9.84922222222
649.13,10.0372222222,17.1175555555,19.8275555556,13.464,10.718,6.51611111111,15.9033333333,24.357,9.86155555557
649.46,10.0695555556,17.1741111111,19.9017777778,13.5155555556,10.751,6.571,15.9164444445,24.3875555556,9.88400000001
649.79,10.0468888889,17.1295555556,19.9213333333,13.4737777778,10.7485555556,6.54133333333,15.8715555556,24.3134444444,9.82166666667
650.11,10.0267777778,17.1702222222,19.9345555555,13.5051111111,10.7572222222,6.51733333334,15.8561111111,24.3668888889,9.82355555557
650.44,10.0762222222,17.1688888889,19.9732222222,13.5242222222,10.7842222222,6.50844444444,15.8072222222,24.4302222222,9.83177777778
650.77,10.0125555555,17.1131111111,19.9242222222,13.4894444444,10.743,6.422,15.7755555556,24.412,9.80388888888
651.10,9.91433333333,16.995,19.8413333333,13.423,10.6334444444,6.304,15.7018888889,24.3341111111,9.68522222223
651.43,9.96844444447,17.1102222222,19.9423333333,13.5406666667,10.6646666667,6.41444444445,15.7938888889,24.4615555556,9.73966666666
651.76,10.0257777778,17.1834444444,19.9996666667,13.5551111111,10.7278888889,6.43544444444,15.8645555556,24.5231111111,9.75233333333
652.09,10.1037777778,17.206,20.012,13.5171111111,10.7716666667,6.47244444444,15.9026666666,24.5856666667,9.76988888889
652.42,10.1048888889,17.1837777778,20.0045555555,13.5031111111,10.7755555555,6.47277777778,15.883,24.573,9.7718888889
652.75,10.0096666667,17.133,19.8913333333,13.4128888889,10.6977777778,6.39177777778,15.817,24.4947777778,9.66266666668
653.08,10.0648888889,17.2195555556,19.9478888889,13.4783333334,10.7851111111,6.46388888889,15.9356666667,24.5733333333,9.74477777778
653.41,10.0768888889,17.2566666667,19.9581111111,13.5004444444,10.8261111111,6.50833333333,15.9328888889,24.6497777778,9.80644444446
653.74,10.1122222222,17.3084444444,19.9777777778,13.4908888889,10.8668888889,6.56011111111,16.0027777778,24.6491111111,9.82077777778
654.06,10.176,17.4198888889,20.0375555556,13.6158888889,10.9776666667,6.704,16.1052222222,24.762,9.89777777779
654.39,10.2903333333,17.5404444445,20.1187777778,13.6921111111,11.0474444444,6.78733333333,16.2134444444,24.8446666667,9.99822222222
654.72,10.3781111111,17.64,20.179,13.8062222222,11.1772222222,6.87788888889,16.2883333333,24.9627777778,10.1187777778
655.05,10.292,17.4715555556,20.0311111111,13.6877777778,11.1171111111,6.77355555556,16.1581111111,24.8292222222,10.021
655.38,10.2548888889,17.4945555556,20.0572222222,13.7428888889,11.0744444444,6.79088888889,16.1186666667,24.8331111111,10.0206666667
655.71,10.2665555556,17.5841111111,20.1118888889,13.8562222222,11.1296666667,6.90211111111,16.1686666667,24.8631111111,10.1188888889
656.04,10.2925555556,17.6655555556,20.0832222222,13.9157777778,11.1607777778,6.979,16.2341111111,24.9624444444,10.1913333333
656.37,10.3097777778,17.6471111111,20.1396666667,13.9445555556,11.1723333333,6.97288888889,16.2635555556,25.0134444445,10.2903333333
656.69,10.2951111111,17.6354444444,20.1086666667,13.931,11.1392222222,6.92244444444,16.2207777778,25.0523333333,10.2734444444
657.02,10.2788888889,17.6872222222,20.1153333333,13.9761111111,11.1565555555,6.96022222222,16.2418888889,25.0272222222,10.3254444444
657.35,10.29,17.6691111111,20.0913333333,14.0186666667,11.1485555556,6.94288888889,16.2491111111,25.0558888889,10.3558888889
657.68,10.2333333333,17.6217777778,20.0988888889,13.95,11.0738888889,6.82833333333,16.2035555556,24.9997777778,10.3065555556
658.01,10.2425555556,17.6316666667,20.1354444444,13.9375555556,11.102,6.88233333333,16.1976666667,25.0058888889,10.3435555556
