wavelength,Back_OryMaxm,Belly_OryMaxm,Breast_OryMaxm,Crissum_OryMaxm,Crown_OryMaxm,DorTail_OryMaxm,Rump_OryMaxm,Throat_OryMaxm,WingTip_OryMaxm
648.47,4.96683333333,6.0325,4.72933333334,4.33183333333,5.09983333333,6.78516666667,5.4725,5.82183333334,7.401
648.80,5.06866666666,6.08883333333,4.701,4.29283333334,5.11466666667,6.8185,5.47066666667,5.85766666667,7.46333333334
649.13,5.05583333334,6.08733333333,4.70016666666,4.19016666667,5.12116666666,6.822,5.46583333334,5.89666666667,7.47433333334
649.46,4.82583333333,5.864,4.49,4.06966666667,4.9005,6.649,5.292,5.6375,7.33
649.79,4.72383333333,5.842,4.448,4.10366666667,4.88666666667,6.6425,5.24266666667,5.65466666666,7.355
650.11,4.53566666667,5.7125,4.26,3.90416666667,4.6485,6.43766666667,5.04066666667,5.46933333333,7.26633333333
650.44,4.4765,5.61733333333,4.22633333333,3.83633333333,4.553,6.4255,4.98866666666,5.4225,7.2375
650.77,4.46833333333,5.546,4.234,3.88283333333,4.4875,6.38916666667,4.96816666667,5.462,7.2835
651.10,4.452,5.5675,4.21466666667,3.83833333333,4.46566666667,6.41533333333,5.01833333334,5.49733333333,7.35366666667
651.43,4.4445,5.60716666666,4.25033333333,3.906,4.494,6.44966666667,5.04933333333,5.546,7.3555
651.76,4.333,5.43883333333,4.13416666667,3.78816666667,4.34633333334,6.34266666667,4.95183333333,5.41416666667,7.26566666667
652.09,4.38833333333,5.46033333333,4.16183333333,3.8145,4.36133333333,6.39433333333,4.97133333334,5.50633333334,7.38783333334
652.42,4.26466666667,5.33583333333,4.116,3.791,4.25116666667,6.40683333334,4.9435,5.4595,7.28466666667
652.75,4.272,5.3065,4.1295,3.85833333333,4.25833333333,6.42466666667,4.94716666667,5.51133333333,7.301
653.08,4.23866666666,5.27116666666,4.1085,3.72816666667,4.23683333334,6.347,4.82783333334,5.48983333333,7.1865
653.41,4.2015,5.14933333333,4.04633333333,3.592,4.14983333333,6.31233333334,4.72733333333,5.426,7.09883333333
653.74,4.20933333333,5.11683333334,4.01816666666,3.628,4.15316666667,6.35433333334,4.73666666667,5.40466666667,7.101
654.06,4.10616666667,5.0405,3.8415,3.50566666667,4.05116666666,6.20083333333,4.60683333333,5.2645,6.95616666667
654.39,4.13183333333,5.02783333333,3.821,3.51033333333,4.05,6.17533333334,4.588,5.18533333334,6.90133333333
654.72,4.052,4.91616666666,3.78716666667,3.498,3.98383333333,6.16483333334,4.45916666667,5.09183333333,6.77033333333
655.05,4.01316666667,4.80933333334,3.6935,3.40666666667,3.847,6.07733333333,4.346,5.02133333334,6.72983333333
655.38,4.17733333333,5.00933333334,3.84566666667,3.607,4.0405,6.22916666666,4.54466666666,5.2915,6.94033333334
655.71,4.06816666667,4.99083333333,3.77183333334,3.57483333333,3.97683333333,6.10866666667,4.50983333334,5.19416666666,6.87133333334
656.04,4.23133333333,5.18333333333,3.917,3.6925,4.13883333333,6.13116666666,4.64466666666,5.28416666666,6.98433333333
656.37,4.246,5.14633333333,3.892,3.5965,4.06183333333,6.02833333333,4.60616666667,5.18266666666,6.95283333333
656.69,4.37483333333,5.31683333334,4.01083333334,3.75183333333,4.25416666667,6.15183333334,4.78833333334,5.30483333334,7.147
657.02,4.4035,5.3935,4.08316666666,3.813,4.32433333333,6.1905,4.85883333333,5.35666666667,7.27283333333
657.35,4.564,5.48266666667,4.19066666666,3.974,4.44833333334,6.32866666667,4.96533333333,5.462,7.35566666667
657.68,4.78116666666,5.70616666667,4.43416666666,4.1815,4.66,6.535,5.2235,5.697,7.5845
658.01,4.64833333333,5.62466666667,4.34783333333,4.06466666666,4.57316666667,6.4445,5.1165,5.64233333333,7.49616666667
658.34,4.6565,5.66133333333,4.34616666666,4.0375,4.5965,6.43616666666,5.16766666667,5.70066666667,7.489
658.66,4.764,5.81033333334,4.50383333333,4.20483333333,4.749,6.55266666667,5.3485,5.84883333333,7.6105
658.99,4.7655,5.86383333334,4.53183333334,4.29333333334,4.79183333333,6.604,5.38333333333,5.857,7.59966666667
659.32,4.83283333333,5.8735,4.59983333333,4.36533333333,4.83933333333,6.66616666667,5.44816666666,5.975,7.59
659.65,4.84733333333,5.804,4.6425,4.40833333333,4.85066666667,6.71466666666,5.419,6.0055,7.63233333333
659.98,4.90683333334,5.89566666666,4.724,4.58433333333,4.94616666667,6.79066666667,5.4925,6.0685,7.75316666667
660.31,4.86666666667,5.86666666667,4.68833333334,4.59333333333,4.89166666666,6.76166666667,5.495,6.055,7.7
660.63,4.89333333333,5.9165,4.7575,4.65516666667,4.90683333333,6.82766666666,5.5425,6.14583333333,7.69766666666
660.96,4.88266666667,5.96183333333,4.76916666666,4.63316666666,4.9315,6.84566666667,5.5775,6.2255,7.73616666666
661.29,4.83116666667,5.942,4.691,4.58116666667,4.89633333333,6.80783333333,5.45766666667,6.196,7.64116666667
661.62,4.93833333334,6.01916666666,4.77683333334,4.71716666666,4.96066666667,6.91816666666,5.59016666667,6.3425,7.76316666667
661.94,4.94316666667,5.95966666667,4.74716666667,4.72033333334,4.9045,6.9055,5.54066666667,6.348,7.77983333334
662.27,4.91466666667,5.9355,4.65316666666,4.69666666667,4.89483333334,6.90466666666,5.41416666667,6.28016666667,7.75066666667
662.60,4.7455,5.75133333333,4.46216666667,4.47233333333,4.67633333334,6.71633333333,5.21883333333,6.0635,7.54883333333
662.93,4.73233333333,5.81466666667,4.44183333333,4.40233333334,4.71766666667,6.69833333333,5.2275,6.009,7.6115
663.26,4.7115,5.85583333334,4.4465,4.299,4.66866666667,6.70383333333,5.2965,6.06533333333,7.57733333333
663.58,4.63116666666,5.902,4.44566666666,4.18783333333,4.61166666667,6.82566666667,5.27316666667,6.092,7.5395
663.91,4.76716666667,6.02466666667,4.55683333333,4.22733333333,4.63683333333,6.955,5.35183333333,6.27733333334,7.63933333333
664.24,4.94233333333,6.14283333334,4.62466666667,4.37033333333,4.76566666667,6.98316666667,5.4655,6.37083333333,7.79233333333
664.57,4.85716666666,6.02816666667,4.52933333333,4.28316666667,4.69216666666,6.81666666667,5.38366666667,6.2855,7.77933333333
664.89,4.82916666666,6.02366666667,4.56033333333,4.30966666667,4.71533333333,6.78,5.49483333333,6.29016666666,7.89466666667
665.22,5.0455,6.245,4.715,4.44583333333,4.89616666667,6.9045,5.68883333333,6.50683333333,8.0645
665.55,5.155,6.39133333333,4.79133333334,4.52866666666,5.00516666667,6.98766666666,5.80666666667,6.61016666667,8.16616666667
665.87,5.17366666666,6.4165,4.79266666666,4.5015,5.03283333334,6.97733333334,5.87566666667,6.615,8.1855
666.20,5.251,6.46083333333,4.92466666666,4.4945,5.0705,6.988,5.92166666667,6.72216666667,8.2465
666.53,5.23716666666,6.428,4.86316666667,4.47766666667,5.08233333333,6.97733333333,5.91566666667,6.7625,8.18916666666
666.86,5.14833333333,6.45716666667,4.806,4.5945,5.10966666666,6.90083333334,5.866,6.696,8.24366666666
667.18,5.042,6.313,4.66116666667,4.5425,5.06283333333,6.73483333334,5.82266666667,6.56633333334,8.17483333334
667.51,5.0535,6.242,4.684,4.4955,5.0875,6.69116666667,5.743,6.45966666667,8.14066666667
667.84,5.12333333334,6.24866666667,4.814,4.52083333333,5.12766666667,6.83083333333,5.852,6.56233333334,8.17066666666
668.16,5.267,6.41266666667,5.00233333334,4.6975,5.2625,6.942,5.97083333333,6.68433333334,8.21566666667
668.49,5.21716666667,6.313,4.899,4.58066666666,5.16333333334,6.90016666667,5.88266666667,6.60216666667,8.07666666666
668.82,5.05383333333,6.15983333333,4.77516666666,4.49666666667,5.054,6.84183333333,5.78516666666,6.42516666666,7.99
669.14,5.00033333333,6.16733333333,4.82433333333,4.515,4.9935,6.82683333334,5.72633333333,6.40566666667,7.95583333333
669.47,4.947,6.13883333334,4.8225,4.47983333333,4.92716666667,6.78366666667,5.73216666667,6.3725,7.92183333333
669.80,5.03433333333,6.21583333334,4.859,4.619,4.99,6.88866666667,5.77833333334,6.4245,8.02783333333
670.13,5.08716666667,6.1845,4.86433333333,4.70366666667,4.93116666666,6.87366666667,5.78966666667,6.40766666666,8.078
670.45,5.19433333334,6.17633333333,4.9075,4.67466666667,4.9345,6.91866666667,5.78416666666,6.4885,8.04866666667
670.78,5.34183333333,6.379,5.07016666667,4.77816666667,5.05666666667,7.022,5.94883333334,6.67366666667,8.19516666666
671.10,5.30483333334,6.442,5.02766666666,4.73416666667,5.025,7.07216666666,5.96966666667,6.72616666666,8.246
671.43,5.24083333333,6.4275,4.82016666667,4.56366666667,4.88483333334,6.99416666667,5.78916666667,6.59866666667,8.16216666667
671.76,5.213,6.42033333333,4.7975,4.48483333334,4.79966666667,7.03883333333,5.7595,6.54616666667,8.24133333333
672.08,5.29133333334,6.5395,4.88966666667,4.6075,4.88233333333,7.14633333333,5.79933333333,6.655,8.34966666667
672.41,5.32216666666,6.68266666667,5.00966666667,4.62866666667,4.96,7.246,5.897,6.73033333334,8.448
672.74,5.28783333333,6.666,4.88616666666,4.63183333333,4.9835,7.21533333333,5.9175,6.71833333333,8.45316666667
673.06,5.19733333334,6.5685,4.79033333333,4.53166666667,4.8815,7.12216666667,5.80366666667,6.681,8.4255
673.39,5.169,6.56,4.7545,4.44566666666,4.9255,7.0785,5.76233333334,6.6155,8.50083333333
673.72,5.198,6.707,4.85616666667,4.38566666667,5.01633333333,7.14116666667,5.7755,6.68016666667,8.65233333333
674.04,5.2445,6.70866666667,4.85,4.3065,5.0545,7.203,5.82433333333,6.63066666667,8.7815
674.37,5.15,6.528,4.68583333333,4.1435,4.8935,7.06283333333,5.6605,6.4595,8.64116666667
674.69,5.25683333333,6.579,4.71566666666,4.15733333333,4.909,7.1105,5.73433333333,6.52516666667,8.67966666666
675.02,5.18866666667,6.6585,4.81483333333,4.26066666667,4.95716666667,7.04216666667,5.86816666667,6.55233333333,8.8195
675.35,5.1395,6.6415,4.68133333333,4.21366666666,4.82916666666,6.8975,5.86566666666,6.5505,8.67566666667
675.67,5.1195,6.63416666667,4.726,4.168,4.72116666667,6.853,5.93316666667,6.521,8.69733333333
676.00,5.10066666667,6.529,4.63283333333,4.11583333333,4.54966666666,6.7545,5.794,6.43833333334,8.65316666667
676.32,5.1915,6.63183333333,4.721,4.14583333334,4.5845,6.805,5.90083333333,6.49316666667,8.73333333334
676.65,5.28283333333,6.68,4.71816666667,4.11,4.55383333333,6.76216666667,5.9755,6.49916666667,8.758
676.97,5.27183333333,6.74683333334,4.7195,4.11483333333,4.52366666667,6.78533333334,6.06566666666,6.55566666667,8.76
677.30,5.28783333333,6.80716666667,4.7625,4.20183333334,4.51783333334,6.8355,6.15933333334,6.5385,8.762
677.63,5.29033333333,6.83783333334,4.80933333334,4.29333333334,4.57783333333,6.85416666666,6.2155,6.6065,8.79033333333
677.95,5.64216666667,7.157,5.1815,4.732,4.95116666666,7.29016666666,6.61516666666,6.95383333333,9.155
678.28,5.67833333333,7.21966666667,5.33616666667,4.90983333333,5.13533333333,7.39183333334,6.70266666666,6.96133333333,9.26616666667
678.60,5.74766666667,7.24916666667,5.46383333333,5.04,5.29833333334,7.51366666666,6.7135,7.0535,9.29683333333
678.93,5.81033333334,7.31366666667,5.61866666666,5.13433333333,5.39966666667,7.68833333333,6.78483333334,7.09883333333,9.43966666666
679.25,5.86183333333,7.36266666667,5.6785,5.184,5.559,7.816,6.81033333334,7.1215,9.48766666666
679.58,5.88133333334,7.44683333334,5.73516666667,5.21483333334,5.67416666667,7.81266666667,6.898,7.13383333333,9.46166666667
679.90,5.93266666666,7.5115,5.81616666667,5.25416666667,5.69133333334,7.87616666667,6.9115,7.14316666666,9.5335
680.23,6.0335,7.61716666666,6.01966666666,5.43983333333,5.87566666666,8.06916666666,7.02533333333,7.28716666666,9.637
680.55,6.11516666667,7.663,6.193,5.5695,5.90016666667,8.14516666667,7.09716666667,7.34433333334,9.69683333334
680.88,6.22566666667,7.69183333334,6.32916666667,5.69766666667,5.93883333333,8.24766666667,7.16583333333,7.46683333333,9.78366666666
681.20,6.0845,7.6205,6.21333333333,5.60716666667,5.75816666667,8.122,7.077,7.34283333334,9.69233333334
681.53,5.94416666667,7.43516666666,6.036,5.3735,5.5995,7.85516666666,6.801,7.10066666667,9.45583333334
681.85,5.82066666666,7.33416666667,5.91616666667,5.26533333333,5.483,7.76533333333,6.71866666666,7.02933333333,9.372
682.18,5.8545,7.38283333334,5.91983333334,5.26033333333,5.42733333333,7.772,6.79933333333,7.02766666667,9.3725
682.50,5.9005,7.43433333333,5.961,5.327,5.48266666667,7.75233333334,6.81766666666,7.05983333333,9.45083333334
682.83,5.82316666667,7.35216666667,5.94466666667,5.32983333333,5.34766666667,7.635,6.728,7.04683333333,9.44083333334
683.15,5.9255,7.38766666666,6.07016666667,5.4035,5.35366666666,7.70166666666,6.77966666667,7.14133333333,9.57066666666
683.48,5.82566666667,7.23883333334,6.07666666667,5.39283333334,5.27316666667,7.646,6.75783333333,7.04316666666,9.53616666667
683.80,5.73733333334,7.166,6.01366666667,5.31583333334,5.1615,7.597,6.6415,6.91066666666,9.49633333334
684.13,5.77416666667,7.16816666666,5.96166666666,5.3155,5.21816666667,7.66,6.67183333333,6.9095,9.5245
684.45,5.75783333334,7.12233333333,5.95816666666,5.2325,5.25183333333,7.6235,6.72216666667,6.86916666667,9.51316666667
684.78,6.151,7.39783333333,6.26033333333,5.53133333334,5.614,7.896,6.93133333333,7.0745,9.79866666666
685.10,6.04816666666,7.41766666667,6.22716666667,5.50583333333,5.54,7.88666666667,6.93183333333,6.949,9.84533333333
685.43,6.1265,7.46116666667,6.2895,5.59266666667,5.62483333333,7.7995,7.04566666667,6.96666666667,9.88533333335
685.75,6.0865,7.4055,6.28,5.55216666667,5.65916666666,7.6985,6.96316666667,6.89866666667,9.91200000001
686.08,5.93583333333,7.27883333334,6.1655,5.287,5.53633333333,7.531,6.82433333333,6.72216666667,9.71483333334
686.40,5.95333333334,7.382,6.16566666667,5.23683333333,5.53666666667,7.59666666667,6.94233333333,6.71033333333,9.74933333333
686.72,5.89,7.41683333333,6.19316666667,5.23283333333,5.55883333333,7.67516666666,6.89533333333,6.66716666667,9.75633333333
687.05,5.87733333333,7.36466666667,6.18116666667,5.1385,5.58316666666,7.70166666666,6.8745,6.64116666667,9.72416666666
687.37,5.80466666666,7.25633333333,6.07633333334,5.06233333333,5.52033333333,7.54833333334,6.81616666666,6.50666666666,9.604
687.70,5.756,7.19533333334,6.09266666667,5.074,5.487,7.454,6.7465,6.39966666667,9.57266666667
688.02,5.52766666667,7.04783333333,5.79783333333,4.84416666667,5.25466666666,7.30033333333,6.44316666667,6.13716666666,9.39183333333
688.34,5.21033333333,6.79383333333,5.57433333333,4.47266666667,4.8775,7.114,6.2455,5.9175,9.07366666666
688.67,5.29533333333,6.74016666666,5.68433333333,4.4095,4.87066666666,7.14716666667,6.367,6.03966666667,9.15116666667
688.99,5.3235,6.69833333334,5.67283333334,4.38366666667,4.80033333334,7.20066666667,6.29966666667,6.03033333333,9.16566666667
689.32,5.22383333333,6.54283333333,5.579,4.20516666667,4.63633333334,7.15666666667,6.2555,5.85333333333,9.03183333333
689.64,5.12783333334,6.47416666667,5.67866666667,4.28783333333,4.6145,7.25883333333,6.32116666667,5.82333333334,9.0865
689.96,5.03366666667,6.3935,5.57083333333,4.17083333334,4.56333333334,7.1175,6.094,5.72833333333,8.99583333333
690.29,5.19833333334,6.44216666667,5.674,4.26616666667,4.78183333333,7.24816666666,6.2755,5.83216666666,9.083
690.61,5.323,6.5295,5.767,4.27216666667,4.8795,7.21,6.24916666667,5.92766666667,9.1135
690.94,5.33666666667,6.58783333334,5.81716666666,4.28116666666,4.85866666667,7.29183333334,6.17883333333,6.02133333333,9.21733333333
691.26,5.18216666667,6.4895,5.74516666667,4.095,4.73883333334,7.122,6.01816666666,5.92066666667,9.118
691.58,5.4095,6.6425,6.0105,4.3085,4.98533333333,7.2015,6.22966666667,6.13416666667,9.21516666666
691.91,5.57166666667,6.76216666666,6.17116666667,4.57433333333,5.20516666666,7.2535,6.29066666667,6.245,9.42716666667
692.23,5.772,6.99383333333,6.28133333333,4.78783333333,5.5375,7.3775,6.37583333334,6.38166666667,9.48383333333
692.55,5.68783333333,6.9715,6.36016666667,4.74316666667,5.511,7.328,6.30516666667,6.36866666666,9.51266666667
692.88,5.67066666666,6.98883333333,6.33283333333,4.745,5.52733333334,7.273,6.151,6.3825,9.44633333333
693.20,5.88166666667,7.09033333333,6.36933333333,4.9535,5.65716666666,7.26783333333,6.14183333334,6.4845,9.55816666666
693.52,6.021,7.12716666666,6.59033333333,5.05733333334,5.6985,7.38066666667,6.271,6.61716666666,9.626
693.85,5.84416666667,6.91833333334,6.4025,4.8695,5.34316666667,7.12333333334,5.91966666666,6.36916666667,9.36833333334
694.17,5.74016666667,6.83383333333,6.27983333334,4.892,5.2585,7.08833333333,5.84,6.2795,9.3725
694.49,5.92583333333,6.94333333333,6.459,5.07516666666,5.4295,7.231,6.0955,6.374,9.4295
694.82,6.26166666667,7.23766666667,6.77383333333,5.35466666667,5.80683333333,7.59966666666,6.44233333334,6.6835,9.68766666667
695.14,6.26016666667,7.29883333333,6.82166666667,5.42866666667,5.843,7.73133333333,6.5365,6.7495,9.75216666667
695.46,6.24166666667,7.30233333333,6.85516666667,5.35916666666,5.78866666667,7.83866666667,6.59133333333,6.73083333334,9.693
695.79,5.97866666667,7.06833333333,6.7545,5.15066666666,5.45583333333,7.82366666667,6.48733333333,6.6265,9.55516666666
696.11,5.97183333333,7.06366666667,6.67633333334,5.11016666667,5.433,7.8295,6.41533333333,6.6565,9.418
696.43,6.073,7.13166666666,6.70066666667,5.289,5.56083333333,8.02333333333,6.52283333333,6.8245,9.53766666667
696.75,6.11416666667,7.18466666666,6.75383333333,5.26583333333,5.64233333333,8.16433333333,6.5525,6.84166666667,9.48466666667
697.08,6.18816666667,7.284,6.78616666667,5.32766666667,5.74666666667,8.282,6.58766666667,6.85516666667,9.52483333333
697.40,6.2505,7.41433333333,6.84533333334,5.42966666667,5.8705,8.4405,6.79633333333,6.99683333333,9.651
697.72,6.38966666667,7.5715,6.986,5.55616666666,6.02083333334,8.57466666667,6.95933333333,7.138,9.77000000001
698.05,6.2955,7.55816666667,6.91933333333,5.5135,6.0075,8.61483333333,6.86916666667,7.1445,9.76049999999
698.37,6.22283333333,7.495,6.82266666667,5.48083333333,5.8855,8.608,6.84166666667,7.1515,9.66166666665
698.69,6.07933333333,7.314,6.76566666667,5.364,5.80116666666,8.51116666667,6.61933333333,7.05883333333,9.5305
699.01,5.998,7.26316666667,6.74133333333,5.31316666666,5.86266666667,8.39083333333,6.5765,7.07116666667,9.47633333333
699.34,6.15333333333,7.45133333334,6.89716666667,5.49566666667,6.13233333333,8.4755,6.63383333333,7.22383333333,9.66183333331
699.66,6.23283333333,7.611,7.07766666666,5.6245,6.306,8.6775,6.75333333333,7.327,9.80400000001
699.98,6.2895,7.76966666666,7.21916666667,5.597,6.43816666667,8.71066666667,6.82416666666,7.459,9.86699999999
700.30,6.28316666667,7.80416666667,7.28416666666,5.58866666667,6.4005,8.683,6.8655,7.61083333334,9.89083333331
700.63,6.296,7.73016666666,7.36916666667,5.72683333333,6.52883333334,8.75,6.88233333333,7.701,9.96816666669
700.95,6.16933333334,7.618,7.42033333333,5.7,6.56166666666,8.628,6.80766666667,7.68466666667,9.97683333334
701.27,6.02,7.45666666667,7.30933333333,5.53766666667,6.407,8.474,6.60333333333,7.53316666667,9.85050000001
701.59,6.09016666667,7.47816666666,7.37716666666,5.609,6.479,8.43416666667,6.62583333333,7.59033333333,9.97166666665
701.91,6.23716666666,7.569,7.60833333333,5.7305,6.8075,8.5335,6.64983333333,7.65083333333,10.1323333334
702.24,6.52583333333,7.874,7.893,5.9545,7.06566666666,8.72316666666,6.952,7.839,10.3618333333
702.56,6.66383333333,7.96283333334,7.98233333333,6.11316666667,7.17216666667,8.9335,7.00516666666,7.91033333334,10.4455
702.88,6.638,7.886,7.85166666667,6.04166666667,7.10266666666,8.87916666667,7.00766666667,7.84183333333,10.3301666667
703.20,6.504,7.676,7.56083333333,5.981,6.93666666666,8.656,6.95416666666,7.67933333334,10.1938333333
703.52,6.35133333333,7.44683333333,7.3325,5.91966666666,6.66166666667,8.52783333333,6.83633333333,7.40733333333,10.0908333333
703.85,6.22983333333,7.32183333333,7.143,5.854,6.69366666666,8.48666666667,6.79233333333,7.18666666667,9.98749999999
704.17,6.153,7.38366666667,6.91433333333,5.63566666667,6.56683333333,8.33316666667,6.70716666666,7.14333333333,10.0036666667
704.49,6.1685,7.3745,6.7415,5.4495,6.55433333334,8.28066666667,6.61033333333,7.08233333333,10.0
704.81,6.01633333333,7.42166666666,6.72833333333,5.50033333333,6.71333333334,8.34466666667,6.72083333334,7.09383333333,9.97599999998
705.13,5.82183333334,7.34283333334,6.78,5.35033333333,6.605,8.31233333334,6.69633333333,6.9625,9.85633333331
