wavelength,Back_BanMelm,Belly_BanMelm,Breast_BanMelm,Crissum_BanMelm,Crown_BanMelm,DorTail_BanMelm,Patch10_BanMelm,Rump_BanMelm,Throat_BanMelm,WingTip_BanMelm
435.42,4.13933333334,6.29920833333,3.4225,7.36525,3.25841666667,5.50425,16.0460833333,9.64583333333,3.77458333333,6.534
435.78,4.13475,6.315,3.42441666667,7.38233333332,3.24808333333,5.49775,16.0816666667,9.65341666667,3.77091666667,6.54083333333
436.13,4.1955,6.39191666667,3.45966666667,7.45391666667,3.3105,5.55016666667,16.1243333333,9.70700000001,3.826,6.58683333333
436.49,4.1655,6.38820833333,3.44375,7.45116666666,3.29808333334,5.53233333333,16.11975,9.70433333334,3.79958333333,6.56908333333
436.84,4.15033333334,6.39145833333,3.42816666667,7.438,3.29,5.51433333333,16.1205,9.69766666667,3.79708333333,6.56658333334
437.20,4.11558333333,6.37804166667,3.39041666667,7.41983333334,3.26,5.47566666667,16.1066666667,9.68900000001,3.75125,6.51775
437.56,4.06525,6.35645833333,3.34433333333,7.40558333333,3.21083333334,5.41891666667,16.093,9.66008333332,3.70891666667,6.45008333333
437.91,4.07216666667,6.3635,3.33658333334,7.40558333332,3.20075,5.40275,16.1133333333,9.663,3.70258333333,6.45675
438.27,4.06583333333,6.37391666667,3.31733333334,7.41916666666,3.17916666667,5.38241666666,16.11125,9.66866666666,3.70325,6.431
438.62,4.04658333333,6.377625,3.30683333333,7.41200000001,3.168,5.36408333333,16.1129166667,9.64908333332,3.69625,6.39566666667
438.98,4.06008333334,6.40579166667,3.34833333333,7.43083333334,3.1785,5.37508333333,16.1585,9.67974999999,3.71983333333,6.42008333333
439.33,4.073,6.40258333333,3.35183333333,7.43566666667,3.17616666666,5.36408333333,16.1649166667,9.67975,3.71275,6.418
439.69,4.08991666667,6.42754166667,3.36233333333,7.44491666666,3.19875,5.38958333333,16.206,9.70099999999,3.739,6.41675
440.04,4.07091666667,6.40683333334,3.34533333333,7.42116666666,3.18766666666,5.36566666666,16.2028333333,9.69683333333,3.72991666666,6.40166666667
440.40,4.08125,6.39845833334,3.3425,7.41433333333,3.19658333333,5.36691666667,16.2223333333,9.71416666666,3.74533333333,6.40016666667
440.75,4.09425,6.39979166667,3.35816666666,7.42833333333,3.22091666667,5.39458333333,16.2613333333,9.72933333333,3.75925,6.41483333334
441.11,4.10166666667,6.387625,3.35958333333,7.42641666668,3.2285,5.39083333333,16.2779166667,9.73133333333,3.76908333333,6.4155
441.47,4.11816666667,6.374875,3.37425,7.41275,3.24108333334,5.39691666667,16.2855833333,9.74083333334,3.77558333333,6.41983333334
441.82,4.11258333333,6.36116666666,3.3555,7.40399999999,3.24475,5.39633333333,16.313,9.75166666667,3.7755,6.40925
442.18,4.13016666666,6.344375,3.35658333333,7.38625000001,3.26491666667,5.40966666667,16.3444166667,9.76741666668,3.787,6.42808333333
442.53,4.16466666667,6.342875,3.39291666667,7.38825,3.29733333334,5.44733333334,16.3965,9.81916666666,3.81658333333,6.48908333333
442.89,4.16966666666,6.3155,3.37958333333,7.34783333333,3.29908333333,5.45316666667,16.4210833333,9.82725000001,3.81516666667,6.48008333334
443.24,4.17941666667,6.298,3.3735,7.31916666666,3.30791666667,5.47191666666,16.46825,9.84575000001,3.834,6.48841666667
443.60,4.183,6.26075,3.3685,7.28300000001,3.30458333333,5.46591666667,16.48025,9.84758333334,3.82425,6.50383333333
443.95,4.16183333333,6.21766666667,3.371,7.224,3.29558333333,5.45758333334,16.5204166667,9.85325,3.81375,6.5065
444.31,4.176,6.18495833334,3.37316666666,7.18716666666,3.2895,5.48,16.5675,9.87341666668,3.81033333333,6.52366666667
444.66,4.18975,6.159625,3.38758333333,7.15458333334,3.28916666667,5.48533333333,16.59625,9.90324999999,3.82516666667,6.52025
445.02,4.19433333333,6.127625,3.39425,7.09983333332,3.29058333333,5.47791666667,16.6213333333,9.91174999999,3.82508333333,6.51875
445.37,4.19025,6.09116666667,3.38641666666,7.04458333334,3.28616666667,5.47183333333,16.6414166666,9.92016666667,3.83116666667,6.51583333333
445.72,4.2035,6.06666666667,3.40683333334,7.01241666667,3.30308333333,5.48533333334,16.6679166667,9.93466666666,3.84533333333,6.52316666667
446.08,4.19775,6.03108333333,3.41125,6.97608333333,3.30216666667,5.4825,16.6856666667,9.95108333333,3.85325,6.51991666667
446.43,4.18475,5.98708333333,3.38125,6.92158333334,3.28933333333,5.45366666666,16.6873333334,9.95250000001,3.83866666667,6.48258333333
446.79,4.19233333334,5.95941666667,3.3695,6.88708333333,3.2975,5.45733333333,16.7030833333,9.9595,3.83358333333,6.48808333333
447.14,4.21241666667,5.93033333333,3.3915,6.84866666667,3.32258333333,5.47433333333,16.7166666667,9.98941666667,3.84233333334,6.50408333333
447.50,4.197,5.87208333334,3.39091666667,6.79883333333,3.30891666667,5.46291666667,16.7129166666,9.98766666666,3.82816666667,6.48433333333
447.85,4.23091666667,5.86791666666,3.41141666667,6.799,3.33333333333,5.4925,16.7488333333,10.03625,3.86316666666,6.50966666667
448.21,4.24041666667,5.853,3.4115,6.77275,3.34433333333,5.48908333333,16.77925,10.0534166667,3.88841666667,6.51991666666
448.56,4.24283333333,5.81883333333,3.398,6.7305,3.34666666667,5.49825,16.7926666667,10.0643333333,3.88975,6.5335
448.92,4.24558333333,5.79533333333,3.39841666667,6.71316666667,3.35883333333,5.52808333333,16.8331666667,10.094,3.90141666667,6.565
449.27,4.24875,5.766,3.38408333333,6.69041666667,3.36058333334,5.54608333333,16.862,10.1128333333,3.90325,6.58091666666
449.62,4.2535,5.73841666667,3.3695,6.653,3.35758333333,5.55808333334,16.8613333333,10.12125,3.90958333334,6.58283333333
449.98,4.266,5.704375,3.36316666667,6.61958333333,3.36725,5.56408333333,16.8706666667,10.1370833333,3.90133333333,6.60408333333
450.33,4.26633333333,5.65508333333,3.3625,6.5895,3.36241666667,5.58291666667,16.91875,10.1564166667,3.90633333334,6.61741666667
450.69,4.27858333333,5.63704166667,3.3825,6.568,3.37133333333,5.58775,16.9609166667,10.18025,3.92116666667,6.62033333333
451.04,4.28608333333,5.61975,3.37616666667,6.54716666667,3.37175,5.59441666667,16.9976666667,10.2079166667,3.92941666667,6.62658333333
451.40,4.30191666666,5.62583333333,3.36358333333,6.53808333333,3.384,5.60833333333,17.0384166667,10.24825,3.934,6.65633333333
451.75,4.27741666667,5.56366666667,3.33233333333,6.49083333333,3.35725,5.595,17.0269166666,10.2063333333,3.90075,6.62725
452.10,4.25891666666,5.524625,3.31658333333,6.4545,3.34133333334,5.57391666667,17.0443333333,10.2038333333,3.86625,6.61116666666
452.46,4.2665,5.514125,3.334,6.45866666667,3.34916666666,5.56716666667,17.0606666667,10.2088333333,3.86666666667,6.61208333333
452.81,4.28508333333,5.514375,3.36,6.46008333334,3.36191666667,5.57366666667,17.08975,10.222,3.88475,6.61375
453.17,4.28391666667,5.49345833333,3.37841666667,6.45008333333,3.368,5.57141666666,17.1118333333,10.2286666667,3.878,6.61725
453.52,4.27508333334,5.48395833333,3.39966666667,6.43766666667,3.35975,5.56308333333,17.161,10.2463333333,3.87416666667,6.6175
453.87,4.28625,5.50958333333,3.43191666667,6.45616666667,3.38375,5.58808333333,17.2061666667,10.2538333333,3.90525,6.63525
454.23,4.31725,5.54779166666,3.45625,6.47491666667,3.40975,5.61291666667,17.2485,10.2639166667,3.91425,6.66125
454.58,4.299,5.52425,3.43883333334,6.45925,3.38541666667,5.60758333333,17.2473333333,10.2596666667,3.903,6.66358333333
454.93,4.2825,5.54325,3.45325,6.48325,3.37516666667,5.60941666667,17.2739166667,10.2616666667,3.90366666666,6.68358333333
455.29,4.27908333334,5.55241666666,3.45966666667,6.48416666667,3.37816666667,5.6125,17.3029166667,10.25875,3.92258333333,6.67958333333
455.64,4.30741666667,5.59529166667,3.477,6.50525,3.40358333333,5.62066666666,17.3518333333,10.2988333333,3.94041666667,6.69741666667
456.00,4.32675,5.63370833333,3.51,6.53391666667,3.42258333333,5.66141666667,17.3775833333,10.31825,3.97058333334,6.71533333333
456.35,4.34358333333,5.67833333333,3.51291666667,6.5515,3.443,5.68175,17.4398333333,10.3574166667,3.98575,6.73875
456.70,4.33666666666,5.69383333333,3.4995,6.55808333333,3.43083333334,5.67666666667,17.4513333334,10.3599166667,3.97725,6.721
457.06,4.32991666667,5.71225,3.46083333333,6.55325,3.41325,5.65275,17.4458333333,10.351,3.96733333333,6.70391666667
457.41,4.31433333333,5.721,3.42308333333,6.57808333333,3.393,5.62016666667,17.4445833333,10.35325,3.95916666667,6.70216666666
457.76,4.3195,5.74404166666,3.41516666667,6.60016666667,3.38783333333,5.60825,17.4901666667,10.3575,3.94466666667,6.68425
458.12,4.32275,5.78525,3.40933333333,6.62575,3.3865,5.60783333333,17.5003333333,10.3696666667,3.95441666667,6.68391666667
458.47,4.332,5.84175,3.41316666667,6.6685,3.4005,5.6235,17.54325,10.3998333333,3.96175,6.68416666667
458.82,4.31733333333,5.849,3.39466666667,6.67191666667,3.38775,5.59816666667,17.5498333334,10.3801666667,3.94875,6.66066666667
459.18,4.33391666667,5.89258333333,3.433,6.7255,3.40533333333,5.61141666667,17.5834166667,10.3924166667,3.95325,6.68133333334
459.53,4.31825,5.90029166667,3.42158333333,6.75233333333,3.38591666667,5.60575,17.5943333333,10.3908333333,3.94433333333,6.67483333333
459.88,4.32675,5.932875,3.43083333334,6.7925,3.405,5.61233333334,17.6125833333,10.4055833333,3.95858333333,6.6875
460.24,4.31333333333,5.93545833333,3.40558333333,6.81216666667,3.38108333333,5.59691666667,17.6109166666,10.3856666667,3.93925,6.66633333334
460.59,4.31191666667,5.975,3.41033333333,6.84491666667,3.38291666666,5.59941666667,17.6304166667,10.3938333333,3.939,6.67875
460.94,4.31033333333,6.00616666666,3.426,6.89008333333,3.37725,5.61491666667,17.6651666667,10.4148333333,3.93575,6.68091666667
461.29,4.32091666667,6.06154166667,3.45025,6.9305,3.40191666667,5.64808333333,17.6935,10.42425,3.94033333333,6.68191666667
461.65,4.32041666667,6.09720833333,3.46408333333,6.98941666666,3.39866666667,5.6635,17.6956666667,10.4423333333,3.94516666667,6.70333333333
462.00,4.30325,6.12141666667,3.47458333333,7.03099999999,3.39158333333,5.66658333333,17.7105833334,10.4438333333,3.92666666667,6.70766666667
462.35,4.29891666667,6.15691666667,3.4745,7.08399999999,3.38041666667,5.65316666667,17.726,10.4361666667,3.91791666667,6.694
462.71,4.30716666667,6.21333333334,3.48658333334,7.15608333333,3.37041666667,5.65483333333,17.74825,10.44675,3.90725,6.69008333334
463.06,4.30425,6.26508333333,3.47258333333,7.221,3.36625,5.65816666667,17.76325,10.4654166667,3.91666666666,6.692
463.41,4.33066666667,6.354125,3.50716666667,7.31966666667,3.38058333333,5.66575,17.793,10.4823333333,3.9325,6.70075
463.76,4.32833333333,6.43808333334,3.50941666667,7.39366666667,3.3645,5.65283333333,17.82075,10.4975,3.9165,6.69933333333
464.12,4.32191666667,6.53279166667,3.55325,7.48458333333,3.379,5.66266666667,17.8694166667,10.5199166667,3.92533333333,6.71825
464.47,4.34233333333,6.61279166667,3.57716666667,7.59133333334,3.40141666667,5.68725,17.9040833333,10.54625,3.94108333333,6.73641666667
464.82,4.38216666667,6.71741666667,3.6145,7.70966666666,3.44016666667,5.71066666667,17.93,10.573,3.97108333333,6.76825
465.17,4.38275,6.78254166666,3.609,7.80233333334,3.41891666666,5.69775,17.9385833333,10.58375,3.95475,6.767
465.53,4.39466666666,6.879125,3.60333333333,7.87375,3.42375,5.69575,17.9816666667,10.5849166667,3.97016666667,6.76883333333
465.88,4.41733333333,6.98479166667,3.62891666667,7.99191666667,3.44641666667,5.71783333333,18.0084166667,10.6269166667,4.01241666667,6.79183333333
466.23,4.432,7.07504166667,3.66941666667,8.11058333334,3.47133333333,5.73375,18.0325833333,10.6530833333,4.0275,6.82833333334
466.58,4.44791666667,7.17554166666,3.69175,8.22558333334,3.50191666667,5.77616666667,18.0881666667,10.704,4.06033333333,6.86591666667
466.94,4.44516666667,7.246625,3.69641666666,8.30666666667,3.49291666666,5.77358333333,18.11075,10.70225,4.04433333334,6.84891666667
467.29,4.44708333333,7.33633333333,3.70691666667,8.39166666666,3.51841666667,5.7885,18.1425,10.7140833333,4.05191666667,6.86541666667
467.64,4.45158333333,7.39866666667,3.7165,8.48483333333,3.52991666667,5.80908333333,18.1610833333,10.7239166667,4.05466666667,6.87383333333
467.99,4.45641666667,7.47441666667,3.747,8.56650000001,3.53208333333,5.82883333333,18.1744166667,10.7459166667,4.06525,6.8935
468.35,4.43541666667,7.52491666666,3.73091666667,8.63175000001,3.5125,5.80991666666,18.1741666667,10.72725,4.03733333333,6.86466666667
468.70,4.39783333333,7.57941666667,3.73075,8.69558333333,3.50608333333,5.79008333333,18.2053333333,10.73725,4.0355,6.85308333333
469.05,4.42133333334,7.66225,3.79175,8.78866666666,3.54766666667,5.83641666667,18.274,10.764,4.08566666667,6.88833333333
469.40,4.39566666667,7.72116666667,3.802,8.85808333334,3.528,5.8215,18.2624166667,10.7645833333,4.06375,6.87916666667
469.75,4.37666666666,7.765,3.79975,8.91541666668,3.52216666667,5.796,18.2771666667,10.7475,4.05766666667,6.87058333333
470.11,4.37458333333,7.80233333333,3.79058333333,8.94408333333,3.51358333333,5.79416666667,18.2856666667,10.7259166667,4.05991666667,6.85683333333
470.46,4.39058333333,7.87583333334,3.80933333333,9.02074999999,3.53275,5.80908333333,18.30125,10.7445833333,4.08733333333,6.885
470.81,4.40183333334,7.92066666667,3.79658333334,9.06758333333,3.52841666667,5.8215,18.3120833333,10.7193333333,4.07575,6.88741666667
471.16,4.4015,7.95433333333,3.79891666667,9.12291666667,3.50941666666,5.82275,18.3243333333,10.7164166667,4.06833333333,6.90258333333
471.51,4.40433333333,7.98729166667,3.79916666667,9.15975,3.49341666667,5.8035,18.3355,10.7163333333,4.06266666667,6.8975
471.87,4.40141666667,8.00608333334,3.76775,9.19183333333,3.49291666667,5.79066666667,18.33975,10.7108333333,4.05233333333,6.89841666667
472.22,4.421,8.04066666667,3.78725,9.22458333333,3.498,5.79058333333,18.37225,10.7350833333,4.08716666667,6.92808333333
472.57,4.46275,8.09325,3.81525,9.27016666666,3.51566666667,5.81675,18.3943333334,10.7413333333,4.09608333333,6.95408333333
472.92,4.4625,8.090125,3.80116666666,9.27158333334,3.49416666667,5.78758333333,18.3805833333,10.7383333333,4.06475,6.93591666667
473.27,4.49758333334,8.094625,3.81883333333,9.30266666666,3.52466666667,5.8385,18.4448333333,10.7718333333,4.08975,6.957
473.62,4.51441666667,8.10079166667,3.79991666667,9.30483333334,3.51941666667,5.85575,18.45725,10.7843333333,4.07083333333,6.9575
473.98,4.54258333333,8.142375,3.84758333333,9.33316666666,3.56033333334,5.90783333334,18.5276666666,10.85175,4.1055,7.00125
474.33,4.5545,8.114125,3.84308333333,9.2935,3.547,5.91025,18.5271666667,10.8394166667,4.09725,6.97925
474.68,4.5545,8.10591666667,3.85466666667,9.26258333333,3.5545,5.92383333333,18.54925,10.8760833333,4.13175,7.01333333333
475.03,4.5565,8.07966666667,3.85575,9.21916666667,3.5755,5.92891666667,18.5603333333,10.90975,4.151,7.00725
475.38,4.53908333334,8.025625,3.83616666667,9.17908333333,3.56366666667,5.93266666667,18.5484166667,10.8923333333,4.14908333333,6.99941666667
475.73,4.55025,7.98683333334,3.834,9.11766666667,3.54875,5.94741666667,18.5656666667,10.8960833333,4.1545,6.99025
476.08,4.5435,7.91720833333,3.81258333333,9.04283333334,3.5385,5.95758333333,18.5648333333,10.86925,4.13408333333,6.98858333333
476.44,4.5195,7.82241666667,3.76433333334,8.93650000001,3.50766666667,5.9275,18.5561666667,10.8380833333,4.11191666666,6.99058333333
476.79,4.52516666667,7.78191666667,3.74766666667,8.87691666667,3.5345,5.93291666667,18.5801666666,10.834,4.131,7.01083333334
477.14,4.52941666667,7.73833333333,3.74116666667,8.79925000001,3.55175,5.91633333333,18.5809166667,10.8376666667,4.13316666666,7.01291666667
477.49,4.54683333333,7.68770833333,3.77116666667,8.74241666666,3.57858333333,5.92891666666,18.6024166667,10.8399166667,4.16475,7.03883333333
477.84,4.56283333333,7.61683333333,3.75041666667,8.67666666668,3.57958333334,5.92783333333,18.5725833333,10.8100833333,4.18066666667,7.05108333333
478.19,4.56641666667,7.55054166666,3.74616666667,8.61058333332,3.59641666667,5.92816666666,18.5821666667,10.81675,4.18275,7.07366666667
478.54,4.594,7.51183333333,3.78233333333,8.5725,3.64691666667,5.94108333333,18.6113333334,10.8434166667,4.19183333333,7.08841666667
478.89,4.58341666667,7.42925,3.76375,8.47983333333,3.637,5.94583333333,18.6199166666,10.83875,4.17133333333,7.08983333333
479.24,4.55491666667,7.34579166667,3.73516666667,8.36524999999,3.63341666667,5.927,18.605,10.8241666667,4.15633333333,7.0685
479.60,4.57266666667,7.301875,3.75691666667,8.30866666667,3.65991666667,5.94633333333,18.6324166666,10.83775,4.181,7.10058333333
479.95,4.59275,7.26379166667,3.766,8.24775,3.69058333333,5.97058333334,18.6638333333,10.8829166667,4.20116666667,7.115
480.30,4.60116666667,7.21033333333,3.75983333334,8.17158333333,3.715,5.98075,18.6610833333,10.8989166667,4.21225,7.09966666667
480.65,4.56241666667,7.09975,3.70466666667,8.05325000001,3.66541666667,5.9285,18.6098333333,10.8549166667,4.16383333333,7.05375
481.00,4.52133333333,6.97633333333,3.6475,7.92891666667,3.61033333333,5.86566666667,18.54425,10.7805,4.10883333334,6.99866666667
481.35,4.486,6.8645,3.59183333333,7.81175,3.57458333333,5.8305,18.5209166667,10.7426666667,4.06291666667,6.93741666667
481.70,4.45133333333,6.76733333333,3.54616666667,7.69625,3.53916666667,5.77408333333,18.5299166667,10.72025,4.02175,6.88191666667
482.05,4.44525,6.70008333333,3.52525,7.62058333334,3.50883333334,5.73916666667,18.5460833334,10.69775,4.00466666666,6.83116666667
482.40,4.43333333333,6.63320833334,3.49633333333,7.53508333332,3.48441666667,5.71308333333,18.5376666667,10.6780833333,3.98933333333,6.79683333333
482.75,4.44566666666,6.601375,3.4925,7.49991666668,3.48016666667,5.69341666667,18.554,10.6691666667,3.99466666667,6.77625
483.10,4.45866666667,6.5805,3.49266666667,7.47816666668,3.48875,5.69408333333,18.5800833333,10.6705,4.00058333333,6.77658333333
483.45,4.4585,6.55466666667,3.48583333334,7.46024999999,3.49,5.68725,18.5820833333,10.6720833333,3.99983333333,6.76516666667
483.80,4.45733333333,6.53366666666,3.482,7.44025,3.48675,5.67683333333,18.5745,10.6643333333,3.9945,6.75483333334
484.15,4.45758333333,6.518625,3.48666666667,7.42658333332,3.47908333333,5.67575,18.5695833333,10.6611666667,3.99025,6.74433333333
484.50,4.4875,6.53179166667,3.50808333333,7.44341666666,3.5055,5.70916666667,18.6171666667,10.6909166667,4.01741666667,6.7685
484.85,4.49891666667,6.53608333333,3.526,7.44083333333,3.52066666666,5.72658333333,18.6328333333,10.7084166667,4.03183333333,6.78
485.20,4.5085,6.54391666667,3.53433333333,7.44508333334,3.52525,5.7295,18.6481666667,10.7165,4.04533333333,6.78991666667
485.55,4.52491666667,6.56275,3.545,7.46433333333,3.53866666667,5.74658333333,18.6589166667,10.7225833333,4.05916666667,6.80341666667
485.90,4.52316666667,6.57575,3.54766666667,7.4705,3.54675,5.7545,18.66225,10.725,4.06266666666,6.818
486.25,4.52858333333,6.59883333333,3.5515,7.49716666666,3.55358333333,5.76175,18.66975,10.7265833333,4.07233333333,6.82925
486.60,4.52733333333,6.623375,3.55241666667,7.51541666667,3.56391666667,5.77966666667,18.6645,10.7259166667,4.072,6.8465
486.95,4.523,6.64566666667,3.55408333333,7.5345,3.55991666667,5.7825,18.6565,10.72075,4.07375,6.8545
487.30,4.52166666667,6.67420833333,3.56025,7.56033333332,3.56433333333,5.79358333333,18.6576666667,10.7159166667,4.07725,6.86316666667
487.65,4.5205,6.70429166667,3.56366666667,7.59258333334,3.56466666667,5.79791666667,18.6565,10.7100833333,4.08125,6.87208333333
