wavelength,Back_SteDiam,Belly_SteDiam,Breast_SteDiam,Crissum_SteDiam,Crown_SteDiam,DorTail_SteDiam,Patch10_SteDiam,Patch11_SteDiam,Patch12_SteDiam,Rump_SteDiam,Throat_SteDiam,WingTip_SteDiam
759.75,12.0258666667,12.8882,12.0043333333,11.7341333333,45.887,8.9502,17.9528,43.2135333333,3.73853333333,14.2388666667,12.3632666667,13.2933333333
760.07,10.6926,11.6512666667,10.5132666667,10.3556666667,44.9102666667,7.67786666667,16.5368,42.2448,2.24793333333,13.1015333333,11.2645333333,12.0345333333
760.38,10.5493333333,11.787,10.5090666667,10.3733333333,44.9413333333,7.75613333333,16.6975333333,42.4476666667,2.00913333333,12.9784,11.4536,12.1698
760.69,10.7766666667,11.7434666667,10.4728,10.3603333333,44.9764666667,7.72466666667,16.6318,42.2800666667,1.8362,13.0659333333,11.4274,11.9774666667
761.01,10.5988,11.3894,10.2537333334,10.2476666667,44.8849333333,7.61653333333,16.5339333333,42.1298666667,1.68726666667,13.0648,11.3423333333,11.9262666667
761.32,10.9965333333,11.9204,10.4932666667,10.7463333333,45.1144,8.13933333333,16.8841333333,42.2715333333,2.25713333333,13.4782666667,11.6360666667,12.2529333333
761.63,11.0118,11.795,10.7252666667,10.8217333333,45.3514666667,8.2328,17.0913333333,42.5255333333,2.22773333333,13.4381333333,11.7755333334,12.1532
761.94,10.9564,11.5974,10.4206666667,10.7321333333,45.1444666667,8.036,16.8342666667,42.2266,2.03393333333,13.0484,11.5921333333,11.8929333333
762.26,10.8002666667,11.4202666667,10.2912,10.46,44.8796,7.83613333333,16.4661333333,41.8450666667,1.8752,12.8293333333,11.4782666667,11.8614
762.57,10.9317333333,11.2899333333,10.3642666667,10.3880666667,44.8226,8.05386666667,16.5572666667,41.5169333333,2.2214,12.9006,11.6842,11.9846
762.88,11.0352666667,11.4573333333,10.3998666667,10.6342666667,44.9901333333,8.03613333333,16.6515333333,41.9791333333,2.331,13.0800666667,11.8185333333,12.053
763.20,10.8670666667,11.3874,10.2108666667,10.4892666667,44.7276666666,7.72606666666,16.5136666667,42.1072,2.24313333333,12.8912666666,11.627,11.8916666667
763.51,12.1654,12.5824,11.5780666667,11.7036666667,45.6378666667,9.0876,17.7112666666,43.089,3.71213333333,14.1292,12.6877333334,13.1047333333
763.82,12.5792666667,12.7767333333,11.8762,12.1069333333,45.7618666667,9.54546666666,17.8198666667,43.3199333333,4.13166666667,14.4756,13.0473333333,13.4309333333
764.14,12.4987333333,12.6918666667,11.926,12.1633333333,45.6054,9.64586666665,17.6691333333,43.301,4.20693333333,14.3324,12.9293333334,13.5264666667
764.45,12.6427333333,12.8872,11.9858666667,12.2984666667,45.5728,9.85046666667,17.7717333333,43.5643333333,4.3998,14.3682,13.1566666667,13.5982
764.76,12.7689333333,13.022,12.0158,12.4222666667,45.5584,9.93146666666,17.8296,43.6900666667,4.38006666667,14.4578666667,13.1939333333,13.6912
765.07,12.6980666667,13.0085333333,11.7742666667,12.3878666667,45.6466,9.75593333333,17.7600666667,43.7747333333,4.28,14.5027333333,13.2033333334,13.752
765.39,12.9682666667,13.3435333333,12.0412666667,12.6986,45.9614666667,10.2002666667,18.0808666667,44.2464666667,4.64433333333,14.9352666667,13.5827333333,14.2097333333
765.70,13.2108666667,13.3174,12.1257333333,12.8811333333,46.0440666667,10.2819333333,18.2203333333,44.5038,4.82573333333,15.145,13.5116666667,14.3228666667
766.01,13.7526666667,13.8032666667,12.7452,13.415,46.5455333333,10.7527333333,18.7196,45.1752,5.20606666667,15.5761333333,13.747,14.8867333334
766.32,13.9720666667,13.8228,12.8176,13.4534666667,46.3796,10.9129333333,18.6169333333,44.9758666667,5.46806666667,15.8241333333,13.6145333333,15.0944666667
766.64,14.3465333333,13.9484666667,13.1649333333,13.869,46.532,11.4325333333,18.6808,45.081,5.83406666667,16.0974666667,13.8812666667,15.3628
766.95,14.3802666667,13.7214666667,13.1422666667,13.973,46.2244,11.3127333333,18.6952666667,44.805,5.81066666667,16.1622,13.9219333333,15.3920666667
767.26,13.6686,13.0618,12.2742,13.2462666667,45.9293333333,10.4106,18.0594,44.4880666667,4.86346666667,15.6527333333,13.1288666667,14.7344666667
767.57,13.8413333334,12.9471333333,12.1154,13.5525333333,46.1830666667,10.5184666667,18.3890666667,44.7704,5.09746666667,15.9256,13.4272,14.7668666667
767.88,14.1245333333,13.138,12.5810666667,13.8905333333,46.3118666667,10.7184666667,18.6447333333,44.7436,5.6484,16.4414,13.454,14.8128666667
768.20,12.5658,11.2124,11.0196,12.3024,45.0945333333,8.95800000001,17.2302666667,43.8338666667,4.25286666667,14.9574666667,12.0617333333,13.2814
768.51,12.5494,11.0586666667,10.8780666667,12.1422666667,44.8030666667,8.96053333334,16.9682666666,43.8694,4.21893333333,14.7857333333,11.7961333333,13.3332
768.82,12.9801333333,11.6508,11.5238,12.5635333333,45.2024,9.32546666667,17.4602666667,44.6031333333,4.46826666667,15.4404666667,12.2539333333,13.7936
769.13,13.0032,11.4872,11.5036666667,12.6162,45.4075333333,9.36433333334,17.6080666667,44.6536666667,4.47833333333,15.3954666667,12.3267333333,13.7857333333
769.44,12.5241333333,11.0356,10.9852666667,12.4151333333,45.0524666666,9.02313333335,17.0315333333,44.3732,4.12986666667,15.0020666667,12.0418,13.325
769.76,12.1526666667,10.5338666667,10.5773333333,12.1614666666,45.065,8.62846666666,16.723,44.4054,3.58513333333,14.6050666667,11.9314,12.7821333333
770.07,12.7842666667,11.3437333333,11.2604666667,12.8064,45.5115333333,9.27526666667,17.624,44.8266,4.44440000001,15.358,12.8898666667,13.4475333333
770.38,12.4967333333,11.4095333333,10.7426,12.7964666667,45.3289333333,9.1678,17.32,44.7964666667,3.99106666667,14.9753333333,12.604,13.2708666667
770.69,12.8822666667,11.7612666667,11.3464666667,13.0736,45.6093333333,9.57853333333,18.0314,45.0305333334,4.56599999999,15.2563333333,12.6862666667,13.6888
771.00,12.4146666667,11.9714,11.6436,12.8808666667,45.217,9.50146666666,17.8346666667,44.6168666667,4.3722,14.9539333333,12.7147333333,13.5549333333
771.32,11.56,11.1382666667,10.338,11.9914,44.8214666666,8.46386666666,17.0046,44.4716,2.8804,13.6064666667,11.6942,12.8971333333
771.63,13.0484,12.8793333334,11.9661333334,13.5411333333,46.3912666667,9.99506666667,18.6810666667,45.6134666667,4.46866666667,15.2028666667,13.227,14.57
771.94,13.6856666667,13.7339333333,12.5272,14.3952666667,46.8550666667,10.5576,19.5316666667,45.8364666667,5.33433333333,16.0559333333,14.0864666667,15.076
772.25,13.2304,12.9653333333,11.8911333333,14.0054666667,46.6029333333,10.3359333333,19.1072,45.2047333333,5.28826666667,15.3839333333,13.5688666667,14.8344666667
772.56,13.4024,13.6588666667,12.4260666667,14.5216666667,46.5187333333,10.7445333333,19.2702666667,45.0986,5.60146666667,15.8973333333,13.9940666667,15.1774666667
772.87,13.513,13.8973333333,12.1806,14.1716666667,46.5517333333,10.5489333333,19.0469333333,44.8502666667,5.41426666666,15.8533333333,14.1666,15.2894
773.18,14.402,14.5866666667,12.8938,14.8213333333,46.9113333333,11.4307333333,20.0448666667,45.2184666667,6.30706666667,16.7740666667,14.9361333333,16.2296666667
773.50,14.3152,14.2597333333,12.7141333333,14.6576666667,46.7523333333,11.1631333333,19.5920666667,45.0605333333,5.7854,16.5458,14.6474666667,16.4299333333
773.81,14.1049333333,13.8427333333,12.6878666667,14.2865333333,46.48,11.1346,19.3646666666,44.5336,5.86986666667,16.1726,14.7958,16.2684
774.12,13.2780666667,13.2176,11.9446666667,13.6503333334,45.2980666667,10.8378,18.4502,43.688,5.1622,15.4768666667,14.3495333333,15.7031333333
774.43,13.5036666667,13.1113333333,11.7338666667,13.5242,45.6296,10.7225333333,18.2043333333,44.3086,4.57679999999,15.2890666667,14.0711333333,15.7532666667
774.74,14.1641333333,14.1742666667,13.0021333333,14.2456,45.841,11.4372666667,19.1436666667,44.3017333333,5.71866666666,16.4832666667,15.0865333333,16.9214666667
775.05,13.7550666666,14.0192666667,12.7339333333,13.8821333333,45.122,11.0874,18.5823333333,43.5620666667,4.995,15.9044,14.7662,16.3262666667
775.36,12.2436666667,12.8295333333,11.8376,12.7730666667,44.3073333333,10.1106666667,17.4659333333,42.2976,3.96806666667,14.4435333333,13.7704,15.1272
775.67,13.313,13.6276,12.7804,13.7341333333,45.0178,10.9285333333,18.1836666667,42.7549333333,4.77926666666,15.7331333333,14.5661333333,15.7179333333
775.98,12.9568,13.028,12.4528666667,13.3180666667,44.514,10.5140666667,17.8218,42.3358,4.12226666666,15.0075333333,13.9797333333,15.1958666667
776.30,12.5596,12.4930666667,12.3598,13.4205333333,44.2429333333,10.3664,17.812,42.4801333333,3.99686666667,15.1318666667,13.4768,14.7322666667
776.61,12.5733333333,13.2822666667,13.0731333333,14.0066,44.6059333333,11.1299333333,17.9698,42.8002666667,4.40206666667,15.5113333333,13.9964666667,15.2664
776.92,11.9008666667,12.7807333333,12.4328,13.2922666667,44.0265333333,10.3862666667,17.4367333333,42.1334666667,3.89866666667,14.9962,13.2003333333,14.3361333333
777.23,11.7704666667,12.892,12.4091333333,13.5772666667,44.3560666667,10.3375333333,17.5077333333,42.4765333333,3.863,15.3062666667,12.8764666667,14.3302666667
777.54,11.5186,12.9714666667,12.6252,13.6952666667,44.7469333333,9.86100000001,17.4612666667,42.7432666667,3.69786666667,15.148,12.9609333333,14.0832
777.85,11.5294,12.9393333333,12.4882,13.9554,44.3079333333,9.81853333333,17.465,42.3121333334,3.92433333334,15.4587333333,13.1467333333,14.0953333333
778.16,10.3254,11.727,11.2493333333,13.0918,43.8583333333,8.85579999999,16.1522666666,41.5118666667,2.81873333333,14.2782666666,12.0314666667,12.8136
778.47,10.7142,11.9840666667,11.6560666667,13.4021333333,44.4550666667,9.46559999999,16.6242666667,41.9575333333,3.35966666667,15.0581333333,12.3968,13.1642
778.78,12.2498,13.2970666667,12.9602,14.5204666667,44.6864666667,10.6324666667,17.5428,42.3017333333,4.70713333333,16.3763333333,13.6134,14.2872666667
779.09,10.7150666667,11.919,11.5878,13.06,43.1494,9.13233333333,16.2356,40.7096666667,2.76546666667,14.7108,12.3659333333,13.1914
779.40,11.0142,12.166,11.9864,13.064,43.6502,9.30793333333,16.3709333333,40.7447333333,3.13793333333,15.2719333333,12.7838666667,13.7612666667
779.71,11.2898,12.8972666667,12.3193333334,13.2281333333,43.5724,9.83453333334,16.7164666667,40.4728666666,3.39906666667,15.2824666667,13.1179333333,14.3156666667
780.02,10.2804666667,12.0119333333,11.0895333333,12.0657333333,43.4196,8.68933333334,15.7983333333,39.6278666667,2.3246,14.2987333333,12.0388666667,13.1823333333
780.33,10.2748666667,12.1794666667,11.2869333333,11.9836666667,43.309,8.96866666667,15.8966,39.6082666667,2.39446666667,14.3130666667,12.0816,13.2028666667
780.64,10.5294666667,12.5652,11.9999333333,11.8409333333,43.6269333333,9.1084,16.2304666667,39.7365333333,2.31553333333,14.3209333333,12.7078666667,13.2896
780.95,10.851,12.7642,12.4282666667,12.3523333333,43.0785333333,9.5448,16.4499333333,39.0678,2.63406666667,14.5799333333,12.8455333333,13.5826
781.26,10.4482666667,12.9825333333,12.5536666667,11.8797333333,43.6926,9.4068,16.5191333333,39.2147333333,2.45606666667,14.5974666667,12.3531333333,13.2442
781.57,11.0742666667,13.8593333334,13.3777333333,12.6634,43.9922,10.2879333333,17.1429333333,39.3576,3.30006666667,15.5205333333,13.4386666667,13.9036
781.88,10.738,13.662,12.91,12.6203333333,43.364,9.46813333333,16.5301333333,38.7411333333,3.05766666667,14.8538,12.8542666667,13.5226
782.19,10.5858666667,13.9306,12.9237333333,12.7644,43.6518,9.2378,16.4390666667,39.1012666667,2.4516,14.9942,12.3776666667,13.5666
782.50,11.1551333334,14.5828666667,13.7346666667,13.2418,44.2188,9.64180000001,16.7384,39.4325333333,3.28466666667,15.5286,12.5824,13.7232
782.81,10.9616,15.0466666667,13.8111333333,13.6189333333,44.5337333333,9.84846666668,17.0280666667,39.8542666667,3.32173333333,15.437,12.5,13.7645333333
783.12,11.0042,14.9035333334,14.0455333333,13.6777333333,44.1738666667,9.33440000001,16.7425333333,39.7196666667,3.4734,15.4699333333,12.6327333333,13.4500666667
783.43,11.4605333333,15.401,14.5876666667,13.8718,43.4707333333,9.47300000001,16.8728,39.5475333333,3.929,15.693,12.8408666667,13.9290666667
783.74,10.9804666667,14.9423333333,14.3139333333,13.4662,42.5316666666,9.20419999999,16.5282,38.8926666667,3.32753333333,15.2653333333,12.5835333333,13.6793333333
784.05,10.7268666667,14.8626,14.0342,13.2928666667,42.0851333333,8.77506666666,15.7429333333,38.5346666667,3.01753333333,15.2156666667,11.9374,13.6114
784.36,11.1308666667,15.4466666667,14.0100666667,13.1671333333,43.1048,8.88113333334,15.9868666667,39.2401333333,3.03346666667,15.1796,12.0866,13.4165333333
784.67,10.5456666667,14.5789333333,12.8113333333,12.4200666667,41.9099333333,7.80553333333,15.1542666667,38.4342,2.3546,14.0866,11.4414,12.6752
784.98,10.1441333333,14.0000666667,12.12,11.7477333333,41.0691333333,7.25533333333,14.9428666667,38.0961333333,1.54953333333,13.2373333333,10.8949333333,11.7717333333
785.29,8.74993333333,12.5245333334,10.3676666667,9.9694,40.2512666667,5.97426666667,13.4008,37.2793333333,0.0735333333346,11.8748666667,9.48533333332,10.5635333333
785.60,8.17513333333,11.837,9.79333333333,9.19706666668,39.5865333333,5.71773333333,13.1995333333,36.8490666666,-0.243266666668,11.2591333333,9.05726666667,10.1763333333
785.91,7.20053333335,11.2769333333,8.83226666667,8.17713333333,38.4714,4.7802,12.6236666667,36.3784,-1.34066666667,10.1728666667,8.18926666667,9.07493333333
786.22,5.87706666668,9.69260000001,7.42,6.96206666667,37.3056,3.56833333333,11.4406666667,35.3164666667,-2.79073333333,8.79440000001,7.00433333333,7.63713333334
786.53,4.75506666667,8.761,6.60573333333,5.88133333334,36.8401333333,3.2328,10.7153333334,35.0684,-4.28606666667,7.7078,6.10040000001,6.61186666667
786.84,3.80086666667,7.46106666667,5.83546666667,5.01673333333,36.3398666667,2.206,10.1862666667,34.9403333333,-5.78053333333,6.4284,5.20006666667,5.46893333333
787.14,4.0182,7.74546666667,5.9698,5.47273333333,37.4728,2.18173333333,10.1272,35.1576,-5.52726666667,6.54546666666,5.5152,5.4726
787.45,3.03586666667,6.59393333333,5.13066666667,4.6266,37.0734666667,1.54213333333,9.78126666665,34.8937333333,-6.2842,5.53739999999,4.3898,4.31693333333
787.76,3.36913333333,6.3804,5.15213333333,4.5438,36.8933333333,1.56233333333,9.86300000001,35.0328666667,-5.72453333333,5.70073333333,4.56766666667,4.7586
788.07,4.23713333333,7.2064,6.34966666667,5.30513333333,37.5411333333,2.4824,10.3463333333,35.5868,-5.02346666667,6.50826666667,5.36386666666,5.7336
788.38,4.95026666667,8.30700000001,7.57466666667,5.72346666667,38.5704666667,2.97013333333,11.0076,36.8248,-4.3058,7.36960000001,5.71753333333,6.66666666667
788.69,5.15633333333,8.76160000001,8.2928,5.8564,38.3853333333,3.20606666667,11.3831333333,36.7188666666,-4.14346666667,7.30899999999,6.0186,6.70713333333
789.00,4.10713333333,7.49646666666,7.17273333333,4.30726666667,37.8875333333,2.03006666666,9.87926666667,35.8929333334,-5.34853333333,6.29586666667,4.78373333333,5.3368
789.31,4.4978,7.96793333334,7.344,4.70586666667,38.4374,2.353,9.80393333335,36.4112666667,-4.83086666667,6.6548,5.17526666667,5.7694
789.62,4.6276,8.57766666667,7.6862,4.52373333333,39.1208666667,2.44813333334,10.0305333333,36.9047333333,-4.71313333333,7.05733333334,5.6716,5.81193333333
789.92,3.70093333333,8.07473333333,6.92206666667,3.60126666667,38.9719333333,1.4268,9.35206666667,36.2866,-5.50773333333,6.38006666666,4.86593333333,5.3272
790.23,3.76866666667,8.70666666667,6.60953333333,3.8258,39.1293333333,1.56326666667,9.61553333333,35.9898666667,-4.81726666667,6.78746666666,5.34486666667,5.25586666667
790.54,3.95166666667,8.99926666667,6.89613333333,3.7412,38.6553333333,1.41486666667,9.66866666667,35.596,-4.6144,6.94066666667,5.4748,5.62133333333
790.85,4.2044,9.34733333334,6.94313333333,3.56146666667,38.2192,1.27946666667,9.70746666665,34.7091333333,-4.55173333333,7.07826666667,5.72813333333,5.96593333333
791.16,3.6604,9.23026666665,7.29446666667,3.0592,38.1037333333,1.03066666667,9.38893333333,34.3508666667,-5.147,6.87140000001,5.22633333333,5.6888
791.47,2.62733333334,8.19333333334,6.0926,1.78313333333,37.0213333333,-0.310666666666,8.26073333333,33.2928,-6.15326666667,5.57926666667,4.5188,4.26886666667
791.78,1.9612,7.29040000001,5.4122,1.06733333333,36.4240666667,-1.21973333333,7.85173333334,32.5363333333,-6.93,4.9548,3.75606666667,3.47193333333
792.08,2.34253333333,7.26813333334,5.46353333333,1.15366666667,36.6242,-1.3234,7.72833333332,32.7743333333,-7.13386666667,5.42820000001,3.9208,3.4536
792.39,3.15866666667,7.6856,5.837,1.5648,37.1906666667,-1.34646666667,8.68986666667,33.5444666667,-6.97226666667,5.61126666667,4.40326666667,4.0394
792.70,2.72626666667,7.08846666667,6.17226666667,1.24313333333,36.9974666667,-1.41766666667,8.71673333333,32.8898,-7.3936,5.53980000001,3.98393333333,3.7658
793.01,2.55966666667,6.08086666666,5.53866666667,0.527933333334,35.1628,-2.3066,7.81626666666,31.7209333333,-8.2574,4.73613333334,2.67533333333,2.9284
793.32,5.00186666667,8.01706666667,7.96713333333,3.1082,36.6632666667,-0.393,10.3535333333,33.1334,-5.63766666667,6.83100000001,4.80173333333,5.22333333334
793.62,4.27586666667,6.27666666666,6.69573333333,1.618,35.3558,-1.86353333333,8.83346666667,32.1488,-7.47566666667,5.6338,2.90373333333,4.22533333333
793.93,3.25953333333,5.10333333334,5.12533333333,0.545866666668,34.4543333333,-3.09,7.62526666667,32.0280666667,-8.94526666666,4.06346666667,1.68146666667,3.04573333333
794.24,3.33326666667,5.10133333333,5.07973333333,0.956466666664,34.058,-2.55073333333,7.63773333334,32.3478666667,-8.44199999999,3.6594,1.76093333333,3.27533333333
794.55,3.2966,4.93746666667,4.73886666667,1.02273333333,34.8416666667,-2.8624,7.59386666667,32.9580666667,-8.88886666668,3.37753333334,1.47906666667,3.3702
794.86,3.30366666667,5.0554,4.90033333333,1.43386666667,35.7724,-2.36513333333,8.1598,33.8728666667,-9.01706666668,3.51806666667,1.4782,4.18333333334
795.16,2.85726666667,3.96573333333,4.12946666667,0.9598,35.8705333333,-2.95386666667,7.1726,34.0328,-9.77686666667,3.1102,0.699266666666,3.683
795.47,3.44953333333,4.66966666666,4.95286666667,1.5542,36.3545333333,-1.6922,8.40946666667,34.8294666667,-8.2934,3.88526666667,1.92453333333,4.7858
795.78,3.168,4.6406,4.8994,2.01873333333,36.5446,-1.74586666667,8.319,35.0790666667,-8.26140000001,3.46993333333,1.64513333333,4.82753333333
796.09,3.00733333333,4.23706666666,3.71106666667,1.6742,37.0148666667,-2.6814,8.32593333335,36.0148,-8.74806666666,2.93326666667,1.2222,4.46666666667
796.40,5.18753333334,6.407,5.67086666667,4.48053333333,38.6652,-0.0431999999994,10.6204,37.785,-6.13266666667,4.97120000001,3.95386666667,7.09960000001
796.70,4.15853333333,5.10273333333,4.16573333333,3.01986666667,37.5135333333,-1.5064,8.96573333333,36.7711333334,-7.18553333333,3.61800000001,2.9476,5.68653333333
797.01,5.33759999999,6.55233333334,5.56626666667,4.40146666667,38.5207333333,-0.328666666667,10.0536,38.1351333333,-5.5092,4.65166666666,4.03726666667,6.88813333333
797.32,4.97073333333,6.16206666667,5.32893333333,3.78666666667,39.2252,-0.5336,10.1826666667,38.1358666667,-5.91386666667,4.62720000001,3.75006666667,6.41813333333
797.63,5.35433333333,6.18206666666,5.7942,4.20600000001,39.7986,-0.425133333333,10.1343333333,38.8591333333,-5.77186666667,5.23486666667,4.28046666667,6.69646666667
