wavelength,Back_SpoMinf,Belly_SpoMinf,Breast_SpoMinf,Crissum_SpoMinf,Crown_SpoMinf,DorTail_SpoMinf,Patch10_SpoMinf,Rump_SpoMinf,Throat_SpoMinf,WingTip_SpoMinf
251.29,7.55193333333,8.87936666668,6.35256666667,7.69446666667,6.1386,11.4680666667,8.69860000001,9.33611111111,7.33286666667,13.4331333334
251.66,7.01059999999,8.25839999999,5.76986666667,7.21706666667,5.73833333333,10.6067333333,7.97840000001,8.87577777779,6.76506666667,13.1663333333
252.04,7.22626666667,8.23680000001,6.06993333333,7.474,5.93366666666,10.8024,8.3904,9.18446666667,6.69153333333,13.5363333333
252.41,7.92066666667,8.9065,6.8497,8.03133333333,6.66673333333,11.4170666667,8.96173333334,9.81526666666,7.37913333333,14.1911333333
252.79,8.13513333333,9.4841,7.32210000001,8.38919999999,6.99173333333,11.8190666667,9.40796666666,10.4607111111,7.83533333333,14.6496
253.16,8.48906666666,9.74716666666,7.50120000001,8.32066666667,7.02906666667,11.8836,9.29556666668,10.5615333333,7.8866,15.0586
253.54,7.88713333334,9.54353333333,6.81293333333,7.74366666667,6.4666,11.3436666666,8.68463333333,10.0394,7.31793333333,14.7742
253.91,7.34173333334,9.3223,6.70093333333,7.1572,5.94413333333,10.8912666667,8.23050000001,9.56051111111,6.93566666667,14.5254
254.28,7.50206666666,9.45559999999,6.71523333333,7.5558,6.42413333333,10.9352666667,8.6123,9.74935555556,7.51293333333,14.3897333333
254.66,8.30286666667,9.99713333333,7.79529999999,8.24726666667,7.12706666667,11.8080666666,9.63113333334,10.6821777778,8.66873333334,15.0693333333
255.03,8.56806666668,10.4436,8.46453333334,8.2168,7.3926,12.4057333333,10.2477,11.2378444444,9.36900000001,15.5057333333
255.41,8.66613333333,10.4355333333,8.98246666667,8.47513333333,7.68713333333,12.4202,10.7460666667,11.5627333333,9.72246666668,15.4341333333
255.78,8.93353333334,10.5774,9.21613333333,8.56893333333,7.9004,12.9077333333,11.0481666667,11.6842444445,10.0638,15.2658666667
256.15,8.59333333334,9.99713333333,8.26409999999,7.5408,7.2884,11.6897333333,10.4124333333,10.8978,9.44293333332,14.1828
256.53,8.40066666667,9.69056666667,7.73289999999,7.10166666667,6.94853333333,11.2621333333,10.1072333333,10.4677555556,8.95839999999,13.7622666667
256.90,8.0106,8.95416666667,7.2305,6.51466666667,6.1584,10.4002,9.18210000001,9.54897777778,7.87613333333,12.7080666667
257.28,7.9348,8.72393333333,6.81653333333,6.7362,6.17446666667,10.23,8.93253333335,9.36517777779,7.437,12.1829333333
257.65,7.59426666666,8.3696,6.27293333333,5.9372,5.78733333333,9.89866666666,8.4445,8.72140000001,6.89866666667,11.6906666667
258.02,7.51173333333,8.1655,5.96573333333,6.08133333333,5.82966666667,9.95673333333,8.48073333333,8.65655555555,6.76966666667,11.6100666667
258.40,7.24566666667,7.67463333333,5.72913333333,5.68146666667,5.48726666667,9.61866666666,8.23446666666,8.24028888888,6.4584,11.522
258.77,6.55873333333,7.11976666667,5.21023333333,5.03313333333,4.9962,9.10166666667,7.71013333333,7.60466666667,5.86533333333,11.0803333333
259.15,6.5316,7.1269,5.0849,5.25846666667,4.99646666667,9.26813333333,7.73043333334,7.48324444444,5.7242,11.3738
259.52,6.2004,6.64763333333,4.63826666667,4.95706666667,4.5966,9.02920000001,7.3311,7.08602222222,5.31766666667,11.1296666667
259.89,5.8956,6.30963333333,4.264,4.72273333333,4.35126666667,8.80446666667,7.02503333333,6.77942222222,4.87646666667,10.9942666667
260.27,5.5544,6.07306666667,4.26593333333,4.68546666667,4.10106666667,8.67280000001,6.8076,6.67277777778,4.7604,10.9131333333
260.64,5.36426666667,5.8199,4.18233333333,4.54873333334,3.88526666667,8.46066666666,6.67456666667,6.44626666666,4.61126666666,10.726
261.01,5.0208,5.5911,3.86543333333,4.17193333333,3.68246666667,8.26326666667,6.39956666667,6.10017777778,4.35613333333,10.6252666667
261.39,4.65026666667,5.3338,3.6238,3.8096,3.404,8.0952,6.2292,5.77577777778,4.13993333333,10.3896666667
261.76,4.80606666667,5.2857,3.8258,4.06486666667,3.53546666667,8.24399999999,6.42513333333,5.83748888889,4.1882,10.3948
262.13,4.88626666667,5.3696,3.92723333333,4.14593333333,3.52146666666,8.41273333333,6.52766666667,5.9962,4.21986666667,10.5225333333
262.51,4.58906666667,4.94376666667,3.59826666667,3.85813333333,3.21286666667,8.20886666667,6.22886666667,5.77964444444,3.9572,10.3025333333
262.88,4.7988,4.98243333333,3.50943333334,4.02306666667,3.16466666667,8.17933333333,6.39886666667,5.90291111111,3.95506666667,10.3848
263.25,5.0904,5.04793333333,3.66386666667,4.15566666667,3.38373333333,7.97266666667,6.61783333333,6.24108888889,4.16546666667,10.3532666667
263.63,5.24506666667,5.4785,3.8379,4.3332,3.53613333333,8.0128,6.89286666667,6.44426666667,4.46953333333,10.4289333333
264.00,5.61853333333,5.7453,4.42426666667,4.80793333333,4.064,8.21733333333,7.35823333333,6.92504444445,5.151,10.6486666666
264.37,5.96,5.85696666667,4.76886666667,5.1928,4.478,8.33833333332,7.6923,6.97766666667,5.44733333333,10.8256666667
264.75,6.908,6.8335,5.41016666667,6.15993333334,5.49253333333,9.30040000001,8.49423333333,7.79388888889,6.45753333333,11.5682666667
265.12,7.06806666667,6.9243,5.5156,6.42266666667,5.41126666667,9.35853333334,8.70899999999,7.95615555555,6.53686666667,11.4169333333
265.49,7.71066666667,7.52253333333,6.09493333333,6.92773333333,5.8338,9.84460000001,8.9828,8.57037777777,6.90073333333,11.8826
265.87,7.33626666667,7.09243333333,5.52596666667,6.24686666667,5.38026666667,9.38333333334,8.54336666667,8.36813333333,6.57213333333,11.6572666667
266.24,7.58493333333,7.2651,5.69223333333,6.4136,5.6364,9.46493333334,8.51596666667,8.36831111111,6.57626666667,11.9704666667
266.61,7.6296,7.4754,5.8981,6.54766666667,5.5848,9.52026666666,8.4927,8.26573333333,6.36206666667,11.9396666667
266.98,7.4832,7.48986666667,5.93416666667,6.59946666667,5.59133333333,9.6204,8.2207,8.12722222223,6.3676,12.0329333333
267.36,7.1856,7.45493333333,5.67483333333,6.3744,5.43526666667,9.64533333333,7.93420000001,7.86093333333,6.14773333333,11.7734
267.73,7.14993333333,7.2118,5.8051,6.27246666667,5.53813333333,9.58513333333,7.98596666665,7.81742222222,6.08173333334,11.9440666667
268.10,6.9316,7.2168,5.4449,5.8998,5.1426,9.25973333333,7.61410000001,7.45317777778,5.62886666667,11.8062
268.48,7.20793333333,7.5587,5.42063333333,5.78226666666,5.36493333333,9.71859999999,7.74906666667,7.54791111111,5.73586666667,12.1769333333
268.85,6.6912,7.13563333333,5.15053333333,5.3936,4.88606666667,9.47406666667,7.42306666666,7.23548888889,5.20293333333,11.9342
269.22,6.55073333334,7.00406666667,4.9403,5.13433333334,4.88093333333,9.42913333334,7.41156666666,7.18962222222,5.232,12.0178
269.59,6.82993333333,7.15076666667,5.24276666667,5.38373333333,5.26813333333,9.61846666665,7.70893333333,7.33773333333,5.56193333333,12.2168
269.97,6.7566,7.406,5.35076666667,5.56526666667,5.38546666667,9.64333333333,7.78686666667,7.34886666667,5.58546666667,12.3072
270.34,6.63806666667,7.39143333333,5.33866666667,5.49213333333,5.29726666667,9.64620000001,7.92433333333,7.30162222222,5.61233333333,12.2160666667
270.71,6.51146666667,7.2475,5.23623333333,5.3916,5.24186666667,9.66046666668,7.89896666667,7.20706666666,5.57166666667,12.0581333333
271.09,6.48266666667,7.03323333333,5.01893333333,5.14346666667,5.11366666667,9.63753333334,7.84623333333,7.05451111111,5.39766666667,11.8722
271.46,6.5756,7.10006666667,5.2285,5.2322,5.17766666667,9.53533333333,7.83693333333,7.08842222222,5.49526666667,12.0082
271.83,6.4762,7.17186666667,5.0762,5.38466666667,5.07246666667,9.56853333334,7.77226666667,7.10664444444,5.443,11.8990666667
272.20,6.3358,7.07533333333,5.01486666667,5.26906666667,4.95313333333,9.50133333332,7.78876666667,7.13837777778,5.43693333333,11.7037333333
272.58,6.02106666667,6.84013333333,4.73486666667,5.12066666667,4.5698,9.16633333333,7.53686666667,6.90468888889,5.179,11.2269333333
272.95,6.20446666666,7.01496666667,4.90163333333,5.26093333334,4.82046666667,9.15706666666,7.71196666667,7.05935555555,5.37366666667,11.3266
273.32,6.15273333333,6.84843333333,4.93966666667,5.2994,4.68513333333,9.04753333333,7.75183333333,6.97253333333,5.29213333333,11.1390666667
273.69,5.80146666667,6.48693333333,4.70036666667,4.9944,4.29953333333,8.769,7.54033333333,6.5808,4.98233333333,10.9272666667
274.06,5.88946666666,6.49583333333,4.789,4.96593333333,4.3222,8.72893333334,7.64326666667,6.63782222222,5.05506666666,10.8429333333
274.44,5.86953333333,6.49193333333,4.67003333333,4.90373333333,4.29526666667,8.63573333334,7.66356666667,6.6926,5.16786666667,10.7156
274.81,5.96846666667,6.60706666667,4.67413333333,4.99106666667,4.35466666667,8.72779999999,7.79806666667,6.832,5.41513333333,10.7602
275.18,5.73573333333,6.45636666667,4.58003333333,5.05633333333,4.16233333333,8.53366666667,7.61866666667,6.71337777778,5.26773333333,10.5937333333
275.55,5.5288,6.27043333333,4.44533333333,5.00606666667,3.9798,8.48506666667,7.44256666667,6.49611111111,4.98993333333,10.2925333333
275.93,5.64573333333,6.30036666667,4.6428,5.05206666667,4.0534,8.49213333333,7.51280000001,6.54364444445,5.15466666667,10.2039333333
276.30,5.9976,6.71513333333,5.09336666667,5.536,4.57353333333,8.87926666667,8.03653333333,6.89546666667,5.67566666667,10.7105333333
276.67,6.3574,7.1148,5.59553333333,6.08813333333,5.02873333333,9.22960000001,8.43780000001,7.39311111111,6.08526666667,11.1828
277.04,6.0672,6.77153333333,5.12283333333,5.68013333334,4.45506666667,8.91886666666,7.99353333333,6.99735555555,5.75593333333,10.8103333333
277.41,6.4752,7.49526666667,5.46373333333,6.19366666667,4.97753333333,9.31346666666,8.15273333333,7.46668888889,6.17326666667,11.2726666667
277.79,6.72426666667,7.72496666667,5.47573333333,6.6436,5.19606666667,9.42326666666,8.28126666666,7.81142222222,6.42733333333,11.2544
278.16,7.1506,7.94343333333,5.83823333333,7.25026666667,5.60486666667,9.78933333332,8.39030000001,7.93237777778,6.78053333333,11.5712666667
278.53,6.58153333333,7.3547,5.46806666667,6.81706666667,5.20853333333,9.30213333334,7.78726666667,7.32853333333,6.1192,11.1347333333
278.90,6.27666666667,7.1015,5.25803333333,6.47873333333,4.89333333333,8.86646666667,7.49286666667,7.09308888889,5.72673333333,10.8502666667
279.27,6.54666666667,7.4184,5.57326666667,6.6414,5.16046666667,9.18259999999,7.8758,7.32753333333,6.03633333333,11.1073333333
279.64,6.65573333333,7.37836666667,5.6129,6.52586666667,5.1138,9.41119999999,7.99606666667,7.51791111111,6.19486666667,11.2452
280.02,6.32406666667,7.1248,5.21066666667,5.96513333333,4.66833333333,9.05653333333,7.5952,7.23488888889,5.7532,10.9244
280.39,5.73793333333,6.47056666667,4.573,5.33213333333,4.0486,8.44413333333,6.93343333333,6.69866666667,5.01453333334,10.2054666667
280.76,5.6074,6.37496666667,4.39133333333,5.03466666667,3.8734,8.30913333333,6.8262,6.5228,4.87773333333,10.0614
281.13,5.60666666667,6.3648,4.49096666666,5.06393333333,4.075,8.48233333333,7.01163333333,6.5804,4.97273333333,10.0545333333
281.50,5.13386666667,5.59386666667,4.01996666667,4.53086666667,3.45913333333,8.04726666667,6.56583333333,6.13842222222,4.47106666667,9.6124
281.87,4.9094,5.34226666667,3.91343333333,4.28733333333,3.2926,7.96246666667,6.36436666667,5.96973333333,4.20333333333,9.73213333335
282.25,4.3872,4.7586,3.43386666666,3.76526666667,2.7514,7.47473333333,6.11266666667,5.68262222222,3.671,9.35753333334
282.62,4.4792,4.7774,3.48596666667,3.78786666666,2.87166666667,7.56386666667,6.30576666667,5.85766666667,3.8092,9.53140000001
282.99,4.80513333334,5.0734,3.8559,4.2802,3.21653333333,7.95466666667,6.62623333333,6.31966666667,4.2572,10.0451333333
283.36,4.48866666667,4.80746666667,3.4866,4.0202,3.0496,7.705,6.41996666667,6.09911111111,4.0068,9.96846666668
283.73,4.50413333334,4.71266666667,3.38156666667,4.0826,3.12373333333,7.45093333333,6.4504,6.04126666667,3.94493333334,9.98700000001
284.10,4.49673333333,4.65666666667,3.4891,4.31446666667,3.23373333334,7.6012,6.5373,6.08944444445,4.04533333333,10.2501333333
284.47,4.8038,5.04603333333,3.9031,4.67106666667,3.57226666666,7.94326666667,6.85666666667,6.37724444445,4.41173333333,10.5412
284.85,4.72466666667,4.9833,3.93146666667,4.6656,3.56426666667,7.85066666667,6.8512,6.33326666667,4.3932,10.4519333333
285.22,4.62233333334,4.97493333333,3.8777,4.6012,3.418,7.62993333333,6.6398,6.24157777778,4.22533333333,10.4104666666
285.59,4.96306666667,5.4304,4.287,4.92193333333,3.80933333333,7.87826666667,6.967,6.51593333333,4.55553333333,10.8442
285.96,5.09213333333,5.75863333333,4.41796666667,4.98333333333,3.95753333333,7.9466,7.25136666667,6.59477777778,4.87113333333,10.8323333333
286.33,5.25466666667,6.12076666667,4.66273333333,5.191,4.18486666667,8.21333333333,7.5035,6.78262222222,5.15466666667,11.0260666667
286.70,5.29966666667,6.25216666667,4.7483,5.34666666667,4.16626666667,8.2926,7.57463333333,6.77942222222,5.31773333333,11.1244666667
287.07,5.362,6.3282,4.79803333333,5.40753333333,4.28493333333,8.2696,7.70286666667,6.74973333333,5.3966,11.0898
287.44,5.6808,6.56193333333,5.2077,5.7446,4.5454,8.46366666667,7.88776666667,7.02751111112,5.69713333333,11.2428
287.82,5.75253333333,6.8494,5.43316666667,5.87006666667,4.66046666667,8.66546666667,8.03593333333,7.17873333333,5.8572,11.3343333333
288.19,6.02093333333,7.09543333333,5.6935,5.87386666667,4.86766666667,8.81713333333,8.15493333333,7.27255555555,6.04673333333,11.3208666667
288.56,5.9884,7.0724,5.64176666667,5.833,4.8498,8.79393333333,8.085,7.14286666667,6.06033333333,11.2374
288.93,6.28646666667,7.3416,5.87826666667,6.07113333333,5.0786,9.01873333333,8.19476666667,7.31777777778,6.25473333333,11.4400666667
289.30,6.45546666667,7.49896666667,6.09173333334,6.2274,5.27526666667,9.28553333332,8.38893333334,7.50564444445,6.50826666667,11.5894
289.67,6.2648,7.4513,5.905,6.0286,5.15993333333,9.14473333334,8.17156666666,7.29648888889,6.37706666667,11.2533333333
290.04,6.21646666667,7.36393333333,5.81946666667,5.94286666667,5.01566666667,9.08899999999,8.02886666666,7.33988888889,6.09866666667,11.2815333333
290.41,6.1906,7.3425,5.7881,5.854,4.91533333333,8.95513333334,7.853,7.31486666667,5.984,11.169
290.78,6.30473333333,7.36343333333,5.83726666667,5.90266666667,4.97106666667,8.96066666666,7.72529999999,7.37802222222,5.8738,11.1028
291.15,5.9272,7.1417,5.48606666667,5.5064,4.62206666667,8.661,7.28933333333,7.04497777778,5.4058,10.8118
291.52,5.7128,7.08556666667,5.24246666667,5.40046666667,4.45613333333,8.3228,7.05056666667,6.85608888889,5.2046,10.6029333333
291.89,5.56606666667,7.06676666667,5.15716666667,5.29286666667,4.35313333333,8.14473333333,6.88476666667,6.76157777778,5.12386666667,10.4619333333
292.26,5.5114,7.1178,5.1064,5.46306666667,4.27966666667,8.02493333333,6.93896666667,6.87091111111,5.09933333333,10.4782
292.64,5.368,6.93203333333,4.88226666667,5.32873333333,3.98266666666,7.774,6.70783333333,6.74357777778,4.9316,10.39
293.01,5.127,6.6915,4.7347,5.10413333333,3.82026666667,7.58013333333,6.57816666667,6.55708888889,4.86893333333,10.2414
293.38,5.17173333333,6.7338,4.69626666667,5.36006666667,3.87566666667,7.50626666667,6.71073333333,6.67164444444,4.97293333333,10.2826
293.75,5.15273333333,6.69193333333,4.6136,5.49173333333,3.85966666667,7.41206666667,6.78136666667,6.76697777778,4.89153333333,10.2758
294.12,5.0236,6.6364,4.52556666667,5.52873333333,3.7874,7.19686666667,6.75126666667,6.75575555555,4.93593333333,10.0427333333
294.49,5.01693333333,6.6267,4.4704,5.52246666667,3.7864,7.06513333333,6.81866666667,6.68444444445,4.97993333333,10.0586
294.86,4.82826666667,6.69186666667,4.37936666667,5.3566,3.6962,6.9628,6.76493333333,6.5062,4.99273333333,9.92906666667
295.23,5.12693333333,7.02416666667,4.69366666667,5.6008,3.9556,7.26686666667,7.12996666667,6.76575555555,5.35333333333,10.2252
295.60,4.71506666667,6.6301,4.3063,5.18886666667,3.5226,6.98113333333,6.88606666667,6.45646666667,5.01326666667,9.83286666668
295.97,4.65973333333,6.4802,4.23046666667,5.1424,3.33773333333,6.92966666667,6.93566666667,6.41582222222,5.01173333333,9.74140000002
296.34,4.55653333333,6.49016666667,4.1721,5.07373333333,3.35993333333,6.902,6.89123333333,6.34622222222,5.08533333333,9.69333333333
296.71,4.64293333333,6.559,4.33883333333,5.14866666667,3.52893333333,6.97633333333,7.00663333333,6.45804444444,5.16633333333,9.78226666667
297.08,4.56506666667,6.5433,4.1992,5.1324,3.41753333333,6.86013333333,6.9472,6.35948888889,4.96246666667,9.63833333333
297.45,4.43733333333,6.56253333333,4.25276666667,4.968,3.34186666667,6.75613333333,6.84716666667,6.29988888889,4.9156,9.63513333332
297.82,4.67853333333,6.8788,4.63886666667,5.17886666667,3.59353333333,7.00393333333,6.98783333333,6.47688888889,5.18186666667,9.89693333333
298.19,4.77266666667,6.99706666667,4.77803333333,5.27346666667,3.66973333333,7.10593333333,7.03146666667,6.39266666667,5.318,10.0092666667
298.56,4.9556,7.19066666667,5.0174,5.5322,3.79473333333,7.2772,7.11426666667,6.58262222222,5.52733333333,10.1290666667
298.93,5.05866666667,7.39963333333,5.13153333333,5.7256,3.9282,7.33833333333,7.2491,6.76153333333,5.61453333333,10.2912
299.30,4.91486666667,7.22466666667,5.00963333333,5.63753333333,3.73466666666,7.10666666667,7.03756666667,6.64208888889,5.4174,10.0722
299.67,5.4068,7.7297,5.49776666667,6.07486666667,4.13853333333,7.4718,7.34716666667,7.08515555555,5.87633333334,10.4512666667
300.04,5.49253333333,7.8732,5.5259,6.23773333333,4.2964,7.53986666667,7.2186,7.08713333333,5.83953333333,10.4741333333
300.41,5.58033333333,7.99996666667,5.5512,6.33746666666,4.28346666667,7.62746666667,7.24,7.1226,5.79253333333,10.4280666667
300.78,5.8138,8.33233333333,5.82926666667,6.65946666667,4.42086666667,7.84326666667,7.43316666667,7.28811111111,6.00466666667,10.5072
301.15,5.96993333333,8.69706666667,6.1022,6.94253333333,4.56926666667,8.10473333333,7.6224,7.58693333333,6.36873333333,10.7348666667
301.52,6.1168,8.81629999999,6.15083333333,7.12786666667,4.54466666667,8.14446666667,7.70316666667,7.57873333334,6.387,10.7388666667
301.89,5.99493333333,8.84099999999,5.91146666667,7.22506666666,4.2814,8.04453333333,7.6263,7.42784444444,6.3732,10.6504
302.26,5.92933333333,8.89006666666,5.8362,7.30413333333,4.31646666667,8.07213333333,7.50566666667,7.49748888889,6.26733333334,10.6238666667
302.63,5.88506666667,9.01586666667,5.7872,7.29266666667,4.3394,8.13173333333,7.55963333333,7.47053333333,6.26166666667,10.6356
303.00,6.0576,9.00409999999,5.99333333333,7.41946666667,4.32833333333,8.07626666667,7.67303333334,7.52711111111,6.3928,10.5564
303.37,6.1794,9.10963333333,6.14116666667,7.54573333334,4.45206666667,8.1628,7.84946666667,7.57493333333,6.55773333333,10.6908
303.74,6.1512,9.17093333334,6.14443333333,7.67080000001,4.40853333333,8.2342,7.99873333334,7.57904444445,6.63006666667,10.7329333333
304.10,6.39146666667,9.29206666666,6.31073333334,7.69220000001,4.50206666666,8.20213333333,8.32226666667,7.72186666667,6.8572,10.8802
304.47,6.23226666667,9.09693333333,6.20686666667,7.49299999999,4.20706666667,7.85946666667,8.17466666667,7.4948,6.6744,10.7496666667
304.84,6.285,9.29256666666,6.15876666667,7.6022,4.21026666667,7.81553333333,8.25223333333,7.49266666667,6.65693333333,10.8338666667
305.21,6.3074,9.1334,5.9825,7.59519999999,4.08906666667,7.5776,8.14096666667,7.3178,6.537,10.7008
