wavelength,Back_TiaCanm,Belly_TiaCanm,Breast_TiaCanm,Crissum_TiaCanm,Crown_TiaCanm,DorTail_TiaCanm,Patch10_TiaCanm,Rump_TiaCanm,Throat_TiaCanm,WingTip_TiaCanm
774.12,18.6168666667,32.3135333333,15.1613333333,44.8114666667,19.0886666667,20.4394666667,6.40099999999,22.3216,54.4616666667,24.5676
774.43,18.6064666667,32.1475333333,15.2404,44.8196666667,19.2186666667,20.3442666667,6.46986666667,22.4371333333,54.5356,24.6832
774.74,19.6089333333,32.9752,15.9117333333,45.6254,20.2534,21.2286,7.91740000001,23.0689333334,55.3939333333,25.9558666667
775.05,20.3369333333,33.0517333333,16.41,45.9927333333,20.7732666667,21.7950666667,8.83746666666,23.2256666667,55.9458666667,26.3298
775.36,21.2706,33.3719333333,17.6348,46.4027333333,21.7931333333,22.5633333333,9.75800000001,24.043,56.5456,27.2278
775.67,21.3990666667,33.2329333333,17.7088666667,46.4158666667,21.9955333333,22.6031333333,9.8996,23.9465333333,56.8226,27.6978
775.98,21.9325333333,33.5784666666,18.2900666667,46.9450666667,22.484,22.8293333334,10.699,24.2218,57.2766,28.1202666667
776.30,22.5675333333,34.0796,18.602,47.2625333333,22.8014666667,22.6566,11.0719333333,24.3832,57.36,28.3319333333
776.61,22.051,33.5011333333,17.3736,46.6778,22.0844,22.1793333333,10.2542666667,23.3472666667,57.0381333333,27.7954666667
776.92,21.9624,33.5930666667,17.1642,46.3293333333,22.0232,22.2997333333,10.2156,23.4604666667,56.5726666667,27.6507333333
777.23,22.3323333333,33.9768666667,17.2993333333,46.3256666667,22.2936666667,22.2112,10.3795333333,23.8064666667,56.3256666667,27.6952
777.54,21.2614666667,33.4108,16.5588666667,45.6598666667,21.6763333333,20.8410666667,9.31120000001,23.2034,55.5408,26.6334
777.85,20.6593333333,32.8345333333,15.7660666667,44.8600666667,20.9920666667,20.0166666667,8.52306666666,22.6491333333,54.7297333333,25.7744
778.16,19.3651333333,31.7176666667,13.9626666667,44.1042666667,19.7674,18.7074,6.79139999999,21.3094666667,54.0476666667,24.4897333333
778.47,19.0766,31.3457333333,13.7726,43.6768,19.6904,18.491,6.81306666667,21.284,53.4403333333,24.3468666667
778.78,18.4223333333,30.723,13.0695333333,43.3793333333,19.1279333333,18.1239333333,5.94386666667,20.9294666667,53.3331333333,23.9988666666
779.09,19.1165333333,31.0780666667,13.5949333333,43.7372,19.5234,18.9654,6.71306666667,21.5460666667,53.932,24.6208
779.40,19.4966666667,31.4838,14.545,44.3722666667,20.158,19.1981333333,7.48620000001,22.2826666667,54.2464666667,25.0922
779.71,19.1845333333,31.3332666666,14.7439333334,44.5000666667,19.9880666667,19.0475333333,7.47626666666,21.9225333333,54.5832666667,25.0178666667
780.02,19.027,31.2012666667,14.9489333333,44.6006666667,19.8678666667,19.1711333333,7.57373333334,21.8558666667,54.7027333333,25.1712666667
780.33,19.7197333333,31.6161333333,15.4981333333,44.7763333333,20.4770666667,20.1670666667,8.21113333333,22.3852,54.5677333333,25.8319333333
780.64,19.964,32.2272666667,16.0023333333,45.2660666667,21.058,21.0039333334,8.71059999999,23.1681333333,54.8242,26.5584
780.95,20.5488666667,33.0557333333,16.881,45.7739333333,21.9486,22.0390666667,9.97886666669,23.6922666667,55.3725333333,27.3182666666
781.26,20.8182,33.4121333333,17.0304,46.1636666667,21.9576,22.5879333333,10.4242666667,23.5636666667,55.3334666667,27.1091333333
781.57,20.3436666666,33.1245333333,16.3719333333,45.4082,21.3382666667,22.1424666667,9.88326666667,22.7562,54.8006666667,26.2798666667
781.88,19.7603333333,32.7558,16.2826666667,45.0630666667,20.9769333333,22.0031333333,9.65886666667,22.3042,54.2796,26.0337333333
782.19,20.4911333333,33.6586,16.9182666667,45.4143333333,21.725,22.9220666667,10.6077333333,23.0448666667,54.6776,26.8016
782.50,21.0655333333,34.0872,17.165,45.9376666667,22.1246,23.3271333333,11.1588,23.2397333333,54.8536,27.1902
782.81,21.4850666667,34.9268,17.3550666666,46.6411333333,22.8364,24.0088,11.8102,23.6329333333,55.5640666667,27.6354666667
783.12,21.7302666667,34.8222666667,17.5711333333,46.9476,22.7424,24.0614,11.8512,23.1602666667,56.1670666667,27.7113333333
783.43,21.8128666667,34.8604,17.563,47.4036666667,22.8286666667,23.9044,12.1314,23.1940666667,56.8524,27.9084
783.74,21.9687333333,34.7148666667,17.2705333333,47.2472,22.2755333333,23.5636,11.8920666667,23.023,56.6768,27.948
784.05,22.4678,35.186,18.0664,47.8024666667,22.7248666667,23.7389333333,11.8594666667,23.4685333333,57.532,28.2825333333
784.36,22.8994666667,35.4188666667,18.7756666667,48.2072,23.155,23.8546,12.2300666667,23.6866666667,57.4638,28.2475333333
784.67,23.1079333333,35.6072,18.9438666667,48.2812666667,23.6461333333,23.5923333333,12.2500666666,23.7000666667,57.7127333333,28.3417333333
784.98,23.0500666667,35.1826,18.2600666667,48.4204,23.1798666667,23.1047333333,11.6411333333,23.4323333333,57.8165333333,27.9017333333
785.29,22.3500666667,34.6762,17.5950666667,47.9273333333,22.4527333333,22.2199333333,10.7911333333,23.0214666667,57.3484,27.0160666667
785.60,21.6700666667,33.8628666667,17.0943333333,47.3524,21.7108,21.5546,10.1155333333,22.6340666667,56.9245333333,26.4290666667
785.91,20.619,33.0748,15.7484666667,46.7278666667,20.8844,20.4694666667,9.23126666668,22.1632,56.6191333333,25.7209333333
786.22,20.0812666667,32.6708,15.2672666667,46.1797333333,20.1621333333,19.8444,8.61386666666,21.5755333333,56.146,25.0709333333
786.53,20.5412,33.4654666667,16.3498,46.66,21.3332666667,20.5411333333,9.68313333333,22.7788,56.5543333333,25.6632666667
786.84,20.6162,33.6576666667,16.5823333333,46.6407333333,21.6602666667,20.6484666667,9.96113333335,22.9506666667,56.6862,26.0050666667
787.14,20.7044666667,33.9034,16.6891333333,46.8332,21.8508,20.7620666667,10.0736,23.4197333333,57.2268666667,26.6858666667
787.45,19.9425333333,33.1802,15.9746,46.3476666667,20.8421333333,20.4018666667,9.03346666667,22.9344666667,56.5232,25.9713333333
787.76,19.0595333333,32.6660666667,15.3288666667,45.688,20.0444,19.5235333333,7.74713333334,22.0464666667,56.2058,25.51
788.07,19.3042666667,32.6561333333,15.5824666667,45.4551333333,20.3046,19.9442666667,8.03980000001,22.0566,56.3591333334,26.3
788.38,18.9572,32.0546,15.0092,44.9906666667,19.7392666667,19.5097333333,7.33713333333,21.4463333333,55.7418666667,25.8596
788.69,19.2776,32.3110666667,15.6903333333,45.0811333334,19.8775333333,20.0917333333,7.2666,21.8610666667,55.5738666667,26.1402666667
789.00,20.0000666667,32.8158666667,16.1644,45.6072666667,20.5662666667,20.7366666667,7.81726666667,22.3682666667,55.6955333333,26.8796666667
789.31,20.581,33.1620666666,16.8317333333,46.1774,21.0274,21.2234666667,8.17740000001,22.6666,55.8226,27.4862666667
789.62,20.4154666667,32.8619333333,16.521,45.8294666666,20.6202666667,20.9984666667,8.29140000001,22.5178,55.5968,27.1503333333
789.92,19.6681333333,32.3891333333,15.8916,45.3587333333,20.1084,20.5678,7.71293333333,21.9203333333,55.0876666667,26.3732
790.23,20.4096666667,33.1187333333,16.8130666666,45.8926666667,21.1446,20.9951333333,8.61779999999,22.4130666667,55.7593333333,27.148
790.54,20.9986,33.3722666667,17.7498,45.9274,22.1206,21.7120666667,9.90273333333,23.1388,55.7004666666,27.6653333333
790.85,21.1706,33.5486,18.076,46.29,22.2738666666,21.5741333333,9.90920000001,23.6799333333,56.0309333333,27.5478
791.16,21.3428666667,33.7580666667,18.6709333333,46.2761333334,22.3708,21.6786,10.2844,23.5492,56.3001333333,27.7013333333
791.47,21.5135333333,33.7486666667,19.1481333333,46.7018,22.7103333333,21.9006666667,10.8131333333,23.5903333333,56.818,27.8492
791.78,21.6505333333,33.4702,19.2793333333,46.7242666667,22.9694666667,22.0685333333,10.9118,23.3442666667,57.3478666667,28.0071333333
792.08,21.1454,32.6210666667,18.1204666667,45.7563333333,21.9751333333,22.1146,10.0882,22.7680666667,57.1145333333,27.3714666667
792.39,21.6294,33.2512,18.2064,46.6666,22.4067333333,22.8923333333,10.0598666667,23.2958666667,57.855,28.1166
792.70,22.5680666667,34.2423333333,18.8106,47.6134666667,23.1817333333,23.3712,10.5379333333,23.8560666667,58.6667333334,28.9013333333
793.01,22.3965333334,34.598,18.3528,48.1342,22.9429333333,23.3178666667,9.89853333334,24.0047333333,59.6408666667,29.1254666667
793.32,22.1416666667,34.4443333333,17.7778,48.5266666667,22.0932666666,22.7294666667,8.88099999999,23.4863333333,60.0886666667,28.4943333333
793.62,21.536,34.0571333333,16.8636666667,48.1624666667,21.5198,22.5331333333,8.1382,22.7262,59.5577333333,28.1945333333
793.93,22.2696666667,34.8043333333,17.4929333333,49.0234,22.3091333333,23.4480666666,8.9364,24.0963333333,59.8022666667,28.9442
794.24,22.1885333333,35.2013333333,17.077,48.7064,22.4072,23.4546,8.60486666667,24.4313333333,59.4295333333,28.8551333333
794.55,21.4798666666,34.8817333333,16.5522,48.1084,21.7314666667,22.8907333333,8.21499999999,23.8978,58.0548666667,27.8108666667
794.86,20.8398666667,34.6608,16.3555333333,47.7465333333,21.5148,21.9348666667,8.10653333334,23.1647333333,57.0078666667,27.3342
795.16,19.5821333333,33.729,15.5132,46.9204,20.7688666667,20.8137333333,7.04740000001,21.9336,56.0134,26.5472
795.47,19.9136,33.8378,16.2954,46.8250666667,21.2179333333,21.3334,7.66106666666,22.4793333333,55.6611333333,27.0126
795.78,19.9225333333,33.7135333333,16.4448666667,46.8284666667,21.1966666667,21.4502,8.38433333335,22.5343333333,55.3467333333,27.2087333333
796.09,19.7086666667,33.6803333333,16.2956666667,46.4445333333,21.4638,21.5332,8.75486666666,22.8374,55.0884,27.3811333333
796.40,19.7922,33.4717333333,16.4070666667,46.3759333333,21.7377333333,21.35,8.8958,22.9768666667,55.0988,27.3866666667
796.70,19.4695333333,33.4590666667,16.3559333333,46.1710666667,22.0242666667,20.9354666667,8.56539999999,23.0574666667,55.0785333333,27.5881333333
797.01,19.4135333333,33.3682,16.5514666667,45.9266666667,21.7174666667,20.8446666667,8.7678,23.0018,54.6039333334,27.6649333333
797.32,19.7634,33.4624,16.5304666667,46.0644666667,21.6774666667,20.9534666667,8.63080000001,23.405,55.3406,28.2222
797.63,19.8097333333,33.2382666667,16.5605333333,46.1177333333,21.4636,20.6512,8.24733333333,23.2638666666,55.8873333333,27.7936
797.93,20.126,33.2220666667,16.9298,46.281,21.6982,20.7192666667,8.58733333333,23.6929333333,56.3145333333,28.0756
798.24,19.8632666667,33.2877333333,16.8793333333,46.2644,21.7538666667,20.9036,8.58773333334,23.675,56.7654,28.4205333333
798.55,19.9148666667,33.4958666667,17.3442,46.5119333333,22.2919333333,21.0452666667,8.40113333334,24.1658,57.0266666667,28.4164666667
798.85,19.9999333333,33.9047333333,17.8095333333,47.0795333333,22.3889333333,21.3333333333,8.254,24.3730666667,57.1826666667,28.6667333333
799.16,19.9597333333,34.4282,18.2044,47.6006,22.6005333333,21.6746,8.59093333332,24.8148,57.5844666667,28.8647333333
799.47,20.876,34.8227333333,18.9009333333,47.5029333333,22.7478,22.2302666667,9.53406666668,25.2888,57.4672,29.1756666667
799.78,20.3765333333,34.1746666667,18.2692666667,47.5400666667,22.4439333333,21.4744666667,9.11053333334,24.6715333333,57.1233333333,28.4856666667
800.08,20.1214,34.3622,18.3799333333,48.0762,22.7704,21.7174,9.11293333334,24.8278666667,57.0109333334,28.1731333333
800.39,19.8372,34.416,18.2743333333,48.1644,23.0526,22.1652,9.19013333333,25.2096666667,56.9312,28.441
800.70,19.0235333334,33.2132666667,17.1828666667,46.1624,21.7526,21.1525333333,8.05106666665,24.1696666667,54.7819333333,26.9708
801.00,18.4826,32.3729333333,16.3517333333,44.9475333333,20.8474,20.2178666667,7.23973333335,23.527,53.7368666667,26.2551333333
801.31,19.2842,32.3523333333,16.357,44.5436,20.9812,20.5548666667,7.4466,23.7796,53.5182666667,26.4575333333
801.62,20.2054,32.5276666667,16.9509333333,44.5102666667,21.6430666666,20.6635333333,8.27826666666,23.6886666667,53.3728666667,26.6114666667
801.92,20.4655333333,32.7653333333,17.0098666667,44.2918666667,21.6253333333,20.9546,8.11046666666,23.4712666667,53.1834,26.0514
802.23,19.9269333333,32.3264,16.3622,44.6691333333,21.4129333333,20.8038666667,7.67353333333,22.4523333333,53.1385333333,25.2863333333
802.54,20.6294666667,32.8695333333,17.1014,45.1264,22.0539333333,21.4245333333,8.04133333334,22.7659333333,53.8798666667,26.1614
802.84,21.3731333333,33.3913333333,17.9652666667,44.9378,22.2498666667,21.2656,8.3292,22.8948666667,54.3755333333,26.5342666667
803.15,22.2222,34.2977333333,18.7756,45.7358,22.6834,21.5512666667,8.90566666667,23.3208,54.7505333333,27.5303333333
803.46,22.8681333333,35.3468,19.9323333333,47.0218666667,23.7477333333,22.5464666667,9.81393333334,24.1370666667,55.9476666666,28.3588666667
803.76,24.2151333333,36.7505333333,21.6624666667,48.6229333333,24.9285333333,23.8036666667,11.3938666667,25.1385333333,56.8346,29.6640666667
804.07,23.4362666667,36.2422666667,21.4009333333,47.6060666667,24.0462666667,23.4033333333,11.2566,24.5405333333,55.855,28.8752
804.38,22.2138,35.3550666667,20.3258,47.0759333333,22.9073333334,22.5647333333,10.2423333333,23.8346,55.0626,27.995
804.68,21.926,34.9107333333,19.9752,46.7163333333,22.914,22.416,10.3610666667,23.6448,54.5621333333,28.1030666667
804.99,21.8054,35.0394,20.0082,46.3603333333,22.7908666667,22.3519333333,9.88826666667,23.9171333333,54.4513333333,28.207
805.30,22.3339333333,35.6754666667,20.368,46.5664,22.9109333333,22.8691333333,9.98753333334,24.3412666667,55.2404,28.3396
805.60,21.5598,35.6058,19.9496,46.2305333333,22.692,22.8176666667,9.86166666667,23.8658666667,54.6164,28.3187333333
805.91,21.393,35.0415333333,19.8258666667,45.854,22.6202666667,22.6866666667,9.71800000001,24.0962666667,54.3947333333,27.9105333333
806.21,21.1712,34.4542666667,19.2052666667,44.9268666667,22.4006,21.9907333333,9.57766666668,24.2827333333,54.0944666667,27.7123333333
806.52,20.0782666667,33.3768,17.4010666667,44.1808,21.5037333333,21.0256666667,7.83133333334,23.5723333333,54.5241333333,26.3971333333
806.83,20.1082,34.1362666667,17.2846666667,45.2774666667,21.9484666667,21.3622666667,8.07393333333,23.8158666667,55.8772666667,27.1448666667
807.13,20.4251333333,34.7896666667,17.6661333333,44.9932,22.4152666667,22.3248,8.7832,24.5228,56.4179333333,28.0054666667
807.44,20.8692666667,35.2240666667,18.4498666667,45.3584,22.7061333333,22.9569333333,9.80293333335,25.2868666667,56.8011333333,28.5930666667
807.74,20.5197333333,34.6236,17.9301333333,44.9372666667,22.2221333333,22.7778,10.0538,24.9551333333,56.2006,28.4228666667
808.05,19.9646,34.5166,17.4304666667,44.3884666666,22.4371333333,22.6843333333,10.4282,25.0949333333,54.9226666667,28.424
808.35,21.0518,34.9822,18.3957333333,45.3030666667,23.4849333333,24.0374,11.7558,26.6934,55.9092666667,29.5542666667
808.66,21.1080666667,34.9329333333,18.1054,44.9956,23.3420666666,23.8427333333,12.3144666667,26.4075333333,54.9598666667,29.8928
808.97,21.8363333333,35.6581333333,18.5709333333,46.2145333333,23.5098,24.6042666667,13.0437333333,26.6214,55.2328666667,30.5019333333
809.27,21.837,35.4659333333,18.8084,45.9678,23.3961333333,24.5340666667,14.1667333333,26.389,54.1128666667,30.1254666667
809.58,22.6505333333,35.4356666667,19.3172,45.9749333333,23.3153333333,24.5553333333,14.2857333333,26.5768,54.0970666667,30.1166666667
809.88,23.6255333334,36.4951333333,19.9072,47.4640666667,23.6810666667,25.2667333333,14.8168,27.1395333333,55.3638666667,30.8855333333
810.19,23.9508666667,36.6054666667,19.9527333333,47.0438666667,23.866,25.1109333333,14.5121333333,26.827,55.3796,31.1267333333
810.49,24.4283333333,37.5120666667,20.4899333333,47.4831333333,24.6780666667,25.5427333333,14.7645333333,27.5503333333,56.6762666666,31.8828666667
810.80,24.0310666666,36.5446666667,19.7364,47.1841333333,23.6408,24.5389333333,14.1141333333,26.403,56.3886666667,31.0395333333
811.10,22.6627333333,35.3402666667,18.1693333333,45.5310666667,22.0362,22.1929333333,12.4032,24.4151333333,54.4590666667,29.3295333333
811.41,23.5996666667,36.0683333333,19.5675333333,46.9482,22.6847333333,23.0666666667,12.6698,25.2589333333,56.3901333333,29.8946
811.71,22.5696,35.3664666667,18.4107333333,45.9648666667,21.3106,21.7544666667,11.1558,23.7047333333,55.8824,28.4726666667
812.02,22.7838,35.1856,18.5034,46.2898666667,21.2142,22.0198666667,10.1830666667,24.1444,56.0858666667,28.5609333333
812.32,21.0079333333,32.8819333333,16.4304666667,44.6719333333,20.231,20.2833333334,8.29400000001,22.677,53.9107333333,27.0972
812.63,20.7732,32.3198,16.6042,44.4616666667,20.3029333334,19.9269333334,8.19220000001,22.5078666667,53.3542,26.907
812.93,20.4292666667,31.7552666667,15.8239333333,44.5302666667,19.8818,19.6242,7.58986666667,22.3724666667,53.2796,26.5378666667
813.24,18.8178666667,29.9397333333,14.1654,42.9446666667,17.9968,18.2374666667,5.83466666666,20.7992666667,51.3628666667,24.6962666667
813.54,18.3306,29.2477333334,13.8715333333,41.6364666667,17.3201333333,17.9241333333,5.45873333333,20.8126666667,51.1916666667,24.0087333333
813.85,18.4615333333,28.9966,14.1139333334,42.1738666667,17.7925333333,18.5172,4.9944,21.5608,52.33,24.3366
814.15,17.4720666666,28.2214666667,12.3154666667,40.1901333333,17.047,17.8076,4.07153333333,20.7830666667,51.3198,23.1878666667
814.46,17.8971333333,29.1274666667,12.9754,41.2975333333,18.6352666667,18.8366666667,5.15673333333,22.1476,52.5726666667,24.1946666667
814.76,17.3243333333,29.1192666667,12.8539333334,41.3376,18.4726,18.5618666667,5.08373333333,21.427,53.0434,24.5818666667
815.07,18.4660666667,30.9688,14.1522666667,43.3333333333,19.6076666667,19.4462666667,5.58233333333,22.3067333333,55.3286,25.5940666666
815.37,19.3581333333,31.9819333333,15.7206,44.5832666667,21.4414,21.2388,7.00453333333,24.2456,55.8896,27.0044
815.68,21.3092,33.8504666667,18.1848666667,46.5567333333,23.4652666667,23.4543333333,9.54906666666,25.8856,56.9855333333,28.8778666667
815.98,23.4966666667,35.8604,20.4139333334,48.9869333333,25.3704666667,25.1743333333,11.5904666667,27.6472666667,59.4772,31.1656666667
816.29,25.1282,37.1045333333,22.2008666667,50.5236,27.1474666667,26.5811333333,13.4935333333,29.0171333333,59.6261333334,32.3611333333
816.59,25.7308,37.9389333333,22.5551333333,50.8728666667,27.6130666667,27.3082,14.6374,29.2744666667,59.2954,32.2398
816.89,26.9597333333,39.2674666667,23.7886,52.4019333333,28.5086666667,28.2365333333,16.2952,30.2145333333,60.7012666667,33.1555333333
817.20,27.5246,39.1317333333,23.9587333333,52.2482,28.7440666667,28.7132,16.4238666667,30.1086,60.7751333333,33.7158
817.50,27.4297333333,38.1125333334,23.0924666667,50.6625333333,28.0923333333,27.6506,15.9135333333,29.7290666667,58.8856,32.9118
817.81,26.5513333333,37.6272666667,22.3246,49.5677333333,27.4734666667,27.1471333333,15.6581333333,29.2314,57.3104,32.4304666667
818.11,26.0142,36.8794666666,21.0118666667,48.5769333333,26.2127333333,25.6738,14.3736,27.7826,56.6146,31.0543333333
818.41,24.7038,35.2419333333,19.6111333333,47.0919333333,24.4414,23.8445333333,12.465,26.1782,55.3866,29.5794666667
818.72,24.9180666666,35.3172,19.7142,46.9104666667,24.6994666666,23.9176666667,12.4084,26.0614,54.6784666667,29.7688
819.02,24.2337333333,35.0140666667,19.1356,46.9547333333,24.2096666667,23.8335333333,11.1244666667,25.4662666667,55.2861333333,30.1560666667
819.33,24.3846666667,35.2412666667,19.162,47.4149333333,24.1602,24.2198,11.0437333333,25.8062666667,56.7826,30.8344
