wavelength,Back_SalAtpm,Belly_SalAtpm,Breast_SalAtpm,Crissum_SalAtpm,Crown_SalAtpm,DorTail_SalAtpm,Patch10_SalAtpm,Patch11_SalAtpm,Rump_SalAtpm,Throat_SalAtpm,WingTip_SalAtpm
251.66,-1.464866667,3.901933333,3.092166667,2.119933333,-0.081766667,4.108933333,1.531266667,0.7026,0.3112,4.298266667,7.765966667
252.04,-0.872933333,4.0449,3.4851,2.424866667,0.395433333,4.4036,1.924533333,0.9676,0.390266667,4.716066667,8.359666667
252.41,-0.456266667,4.2905,3.8842,2.863066667,0.628366667,4.8552,2.468533333,1.375333333,0.484533333,5.1062,8.740533333
252.79,-0.1438,4.295333333,3.8098,3.3058,0.3757,4.551733333,2.062,1.416133333,0.7882,5.1338,8.885733333
253.16,0.626133333,4.612466667,3.930966667,3.468466667,0.964266667,4.927066667,2.498733333,1.6732,1.6276,5.9182,9.551366667
253.54,1.356533333,4.865433333,3.991033333,3.310466667,1.3393,4.762733333,2.560866667,1.965333333,1.706666667,6.3576,10.0658
253.91,2.565933333,5.247066667,4.3193,3.307133333,1.706833333,5.278066667,3.090933333,2.591733333,2.217333333,7.127533333,10.40306667
254.28,2.7086,4.882533333,3.946033333,3.163333333,1.2872,4.8884,3.112266667,2.2902,1.767933333,6.8948,10.261
254.66,2.974533333,4.654166667,3.468766667,3.347866667,1.083266667,4.9128,3.088533333,2.3516,1.455666667,7.001866667,9.981066667
255.03,3.574266667,4.999733333,3.7794,3.578866667,1.400633333,5.597466667,3.881466667,2.4316,2.506133333,7.256,10.72813333
255.41,3.957,5.181633333,4.204733333,3.899533333,1.707566667,6.580066667,4.5312,2.403933333,3.245333333,7.258333333,11.236
255.78,3.8954,5.098533333,4.144533333,3.848866667,1.5251,6.657133333,4.910333333,2.059533333,2.713133333,7.402066667,10.7635
256.15,3.5462,4.922266667,3.3834,3.754866667,1.2266,6.3558,4.852466667,1.752533333,2.559133333,6.834733333,10.40566667
256.53,2.7924,4.674333333,2.8092,3.556466667,0.736533333,6.1736,4.706,1.655333333,1.867866667,6.215266667,10.04473333
256.9,3.731066667,5.402833333,3.798833333,4.5262,1.5078,7.037733333,5.8354,2.369066667,2.892333333,7.1444,10.62653333
257.28,3.152,4.972666667,3.626266667,4.699133333,1.031966667,6.8676,5.850266667,2.224533333,2.600266667,6.4832,10.0448
257.65,2.669533333,4.863333333,3.7091,4.6562,0.775866667,7.340466667,5.578533333,2.135266667,2.661666667,6.221133333,9.942733333
258.02,2.131133333,4.493366667,3.350566667,4.270533333,0.5253,7.229533333,5.043666667,1.964466667,2.3482,5.744133333,9.642433333
258.4,2.609066667,5.152466667,4.0518,4.6148,1.339766667,7.813066667,5.498933333,2.722333333,2.9604,6.168066667,10.1351
258.77,2.468,5.4057,4.4342,4.782,1.723433333,7.7392,5.601466667,3.173,3.106933333,6.315733333,10.42146667
259.15,2.6886,5.492733333,4.6353,4.849533333,1.9423,7.5572,5.5366,3.642533333,3.1332,6.432266667,10.4097
259.52,2.707,5.5572,4.738933333,4.7514,2.212233333,7.6564,5.625133333,3.919733333,3.203333333,6.410733333,10.25793333
259.89,2.471666667,5.6576,4.700366667,4.635,2.438733333,7.8264,5.591666667,4.015533333,3.366733333,6.335866667,10.3667
260.27,2.417066667,5.8394,4.824433333,4.6626,2.5506,7.984266667,5.6806,4.060533333,3.423066667,6.437066667,10.42383333
260.64,2.626933333,5.926,4.841333333,4.7126,2.6185,7.915333333,5.5992,3.996933333,3.6358,6.472733333,10.50836667
261.01,2.254866667,5.5016,4.409566667,4.2086,2.3613,7.5474,5.089,3.678533333,3.2502,6.2604,10.18433333
261.39,2.3742,5.531366667,4.2869,4.133266667,2.371833333,7.532733333,4.945,3.729333333,3.3208,6.386266667,10.26176667
261.76,2.340266667,5.5724,4.195733333,4.2754,2.565366667,7.4048,5.0004,3.7268,3.3166,6.420333333,10.1043
262.13,2.039533333,5.355866667,4.04,4.0082,2.294666667,7.0186,4.773666667,3.4562,3.093466667,6.253866667,9.758233333
262.51,1.8568,5.391333333,3.910733333,4.017333333,2.3278,7.022333333,4.485,3.3406,2.844666667,6.2224,9.5664
262.88,1.750733333,5.085966667,3.7143,3.7536,2.115033333,6.718866667,4.163266667,3.0034,2.563333333,5.9844,9.012466667
263.25,1.783333333,5.321666667,3.967066667,3.949533333,2.487733333,6.835933333,4.225266667,3.031333333,2.685333333,6.298666667,9.070266667
263.63,1.4948,5.2005,3.5208,3.739,2.209266667,6.2248,3.6494,2.5278,2.416533333,6.4854,9.075333333
264,1.512266667,5.0167,3.350966667,3.673133333,1.954666667,5.807333333,3.183266667,2.3042,2.2394,6.159,8.9373
264.37,1.360866667,5.057466667,3.195533333,3.6352,2.002533333,5.498466667,2.992933333,2.300733333,2.363933333,6.212666667,8.8943
264.75,1.261733333,5.0369,3.1157,3.7046,2.062833333,5.824266667,3.008466667,2.4636,2.3772,6.064933333,8.889866667
265.12,1.4408,5.5729,3.280266667,4.011,2.361433333,6.124333333,3.157733333,2.723333333,2.564133333,6.0404,9.091833333
265.49,0.860866667,4.9114,3.169066667,3.7568,2.3665,5.718,2.947266667,2.232466667,2.276333333,5.527266667,9.022533333
265.87,1.6568,5.0472,3.727566667,4.326,2.704066667,5.946466667,3.430733333,2.590933333,2.792533333,5.863333333,9.621766667
266.24,2.087933333,5.005266667,3.8,4.729066667,3.042333333,6.211,3.786666667,2.781,3.232866667,5.996,10.1261
266.61,1.711733333,4.158866667,3.3836,4.0568,2.160966667,5.582866667,3.251866667,2.151733333,2.775466667,5.508466667,9.535
266.98,2.493533333,4.767733333,4.071133333,4.599066667,2.803666667,6.199266667,4.0176,2.7098,3.166333333,6.275666667,10.3732
267.36,1.926266667,4.4005,3.387233333,4.083533333,2.053933333,5.8604,3.582533333,2.037133333,2.795533333,5.629266667,9.865766667
267.73,2.192333333,4.523166667,3.6209,4.365066667,2.155833333,6.204133333,3.9742,2.265533333,2.831933333,5.475933333,9.877633333
268.1,2.663666667,5.161833333,4.1166,4.799933333,2.7512,6.6766,4.674933333,2.625266667,3.0588,6.029333333,10.3034
268.48,3.3306,5.486833333,4.437266667,5.089333333,3.007033333,7.001333333,5.069133333,2.812466667,3.245,6.3894,10.60036667
268.85,3.427133333,5.5388,4.527433333,5.1698,3.087766667,6.919266667,5.277133333,2.854866667,3.313133333,6.646733333,10.6759
269.22,3.508733333,5.315166667,4.6552,5.270866667,3.247233333,6.985533333,5.519666667,3.069666667,3.3884,6.832133333,10.74973333
269.59,4.277666667,6.006766667,5.422233333,5.884133333,3.7822,7.733466667,6.0848,3.793266667,3.925466667,7.446133333,11.30046667
269.97,4.140666667,6.273766667,5.7316,5.784866667,3.9156,8.138066667,6.288466667,3.858733333,3.905933333,7.5948,11.46786667
270.34,4.214466667,6.677366667,6.0728,5.8772,3.9754,8.510066667,6.483266667,3.9878,4.064066667,7.707733333,11.39866667
270.71,4.625066667,7.042066667,6.308666667,6.187066667,4.4022,8.946133333,7.1532,4.518,4.504066667,8.087066667,11.66276667
271.09,4.867866667,7.402566667,6.618333333,6.485866667,4.7132,9.306666667,7.354666667,4.907133333,5.0766,8.2636,11.79593333
271.46,4.932133333,7.430833333,6.667966667,6.494533333,4.817466667,9.426333333,7.357933333,5.053933333,4.935066667,8.322666667,11.9457
271.83,4.935533333,7.4789,6.6071,6.268466667,4.607566667,9.251533333,7.19,5.057066667,4.867533333,8.326333333,11.9976
272.2,4.535,6.864666667,6.177766667,5.8404,4.0397,8.731533333,6.684466667,4.718,4.599866667,8.0234,11.55966667
272.58,4.206333333,6.448533333,5.844666667,5.5586,3.725366667,8.544133333,6.418933333,4.666466667,4.3392,7.758,11.17006667
272.95,3.961266667,6.331266667,5.8472,5.420133333,3.665133333,8.368466667,6.1822,4.465,4.227466667,7.501733333,10.8923
273.32,4.047266667,6.460633333,5.800966667,5.520466667,3.575733333,8.429466667,6.202066667,4.397533333,4.309066667,7.536333333,10.95773333
273.69,3.669666667,6.172466667,5.3638,5.036533333,3.136633333,8.073066667,5.8152,4.010066667,4.001266667,7.302333333,10.3968
274.06,3.5266,6.071033333,5.110066667,4.843733333,2.889966667,7.8674,5.527333333,3.984866667,3.8954,7.233933333,10.1194
274.44,3.475333333,5.994266667,4.875766667,4.920733333,2.764166667,7.832666667,5.292666667,3.8522,3.8368,7.284,10.13223333
274.81,3.241866667,5.826066667,4.591333333,4.821666667,2.5213,7.4146,4.6654,3.523,3.6162,7.023066667,9.9198
275.18,2.856,5.4484,3.946933333,4.381866667,1.9669,7.013133333,4.256266667,2.960666667,2.994733333,6.6562,9.467866667
275.55,2.743266667,5.379966667,3.6438,4.444666667,1.899366667,6.731533333,4.206333333,2.802333333,2.9764,6.642133333,9.3267
275.93,2.896866667,5.440266667,3.631066667,4.630466667,2.147166667,6.8152,4.222866667,2.819066667,3.0226,6.795933333,9.3344
276.3,3.1914,5.662833333,3.754166667,4.743066667,2.252333333,7.043866667,4.314866667,2.7,3.150466667,6.902133333,9.429133333
276.67,3.4804,6.080766667,4.023466667,5.016533333,2.591466667,7.093533333,4.3,2.618933333,3.346666667,6.869133333,9.667333333
277.04,3.803533333,6.105433333,3.895666667,4.946533333,2.6923,7.152133333,4.244066667,2.706266667,3.232333333,7.077733333,9.852766667
277.41,3.450866667,5.854466667,3.549233333,4.670533333,2.564066667,6.674333333,3.8706,2.435666667,2.860466667,6.758333333,9.4943
277.79,3.7712,6.141666667,3.8976,4.997,2.883666667,6.893933333,4.4148,2.842266667,3.0606,7.011066667,9.864633333
278.16,3.8146,5.764166667,3.589166667,5.072133333,3.055566667,6.674266667,4.499533333,2.6318,3.018866667,6.692866667,9.837366667
278.53,3.757733333,5.690633333,3.673066667,5.0682,3.156633333,6.541133333,4.776333333,2.743333333,2.894733333,6.584333333,9.921266667
278.9,3.917466667,6.058933333,4.0429,5.2026,3.417933333,6.837866667,5.131933333,3.079266667,3.083333333,6.7548,10.2485
279.27,3.735733333,5.814366667,4.0754,5.310066667,3.2728,6.5454,4.970933333,3.091533333,3.091466667,6.653933333,10.24656667
279.64,4.0894,6.008033333,4.542866667,5.580133333,3.611133333,6.983866667,5.3722,3.530333333,3.431533333,6.801866667,10.4463
280.02,3.627533333,5.7752,4.419466667,5.1322,3.291066667,6.6228,5.1742,3.321333333,3.287866667,6.525866667,10.22016667
280.39,2.928333333,5.2182,4.051766667,4.6442,2.766166667,6.0316,4.844933333,2.919933333,2.800133333,6.1498,9.7831
280.76,2.536333333,4.916966667,4.019266667,4.494,2.4252,6.008266667,4.725866667,2.876533333,2.6572,6.1412,9.651733333
281.13,2.660133333,5.330633333,4.592866667,4.840133333,2.761,6.4944,5.2354,3.2944,3.242333333,6.553666667,10.0563
281.5,3.0208,5.630833333,5.051033333,5.167733333,3.087833333,6.9836,5.717466667,3.886466667,3.731266667,6.9806,10.60033333
281.87,2.8194,5.1637,4.827666667,4.9806,2.7853,6.7328,5.4266,3.737533333,3.539666667,6.756266667,10.3863
282.25,2.698533333,5.229233333,4.800966667,4.680866667,2.446933333,6.641733333,5.231466667,3.667933333,3.420533333,6.519266667,10.2271
282.62,3.032,5.541733333,4.981833333,4.7882,2.563266667,6.7598,5.358933333,3.9854,3.674,6.813066667,10.43393333
282.99,2.741933333,5.2081,4.836766667,4.4866,2.479733333,6.544533333,5.1578,3.788933333,3.476866667,6.6598,9.9588
283.36,2.904266667,5.3049,4.892366667,4.431666667,2.6962,6.6386,5.2206,3.896466667,3.461866667,6.7168,9.9943
283.73,2.6614,5.0753,4.650466667,4.098733333,2.455333333,6.4542,4.8536,3.544666667,3.201733333,6.6916,9.8699
284.1,2.8422,5.1484,4.741266667,4.381066667,2.666166667,6.802933333,4.89,3.729266667,3.3808,6.8132,9.880166667
284.47,3.388866667,5.810666667,5.247566667,4.983333333,3.3044,7.455666667,5.165733333,4.360066667,3.9408,7.164666667,10.29693333
284.85,3.449866667,5.794133333,5.159833333,4.8778,3.330366667,7.466933333,5.127533333,4.374666667,3.961333333,7.1118,10.45106667
285.22,3.152066667,5.387833333,4.709366667,4.478466667,2.881966667,6.950533333,4.742533333,3.898333333,3.461733333,6.666666667,10.0408
285.59,2.694066667,5.083066667,4.3583,4.076066667,2.671333333,6.744733333,4.4476,3.534666667,3.0884,6.398133333,9.571166667
285.96,2.440466667,5.044033333,4.0413,3.861466667,2.463166667,6.6074,4.198466667,3.285133333,2.8586,6.170266667,9.360033333
286.33,2.2766,4.996766667,3.931566667,3.882466667,2.5001,6.5878,4.206666667,3.2116,2.7996,6.238933333,9.3692
286.7,2.2306,4.919733333,3.975233333,3.864866667,2.539733333,6.618533333,4.2812,3.099866667,2.834,6.1618,9.2567
287.07,2.419,5.075333333,3.997066667,4.127933333,2.541333333,6.777933333,4.4248,3.100066667,2.980666667,6.239133333,9.579233333
287.44,2.363933333,5.206366667,4.078166667,4.1312,2.473266667,6.735333333,4.4212,2.915066667,3.0336,6.215666667,9.6293
287.82,2.491066667,5.345866667,4.207733333,4.305733333,2.543133333,6.702266667,4.641066667,3.034066667,3.176933333,6.165266667,9.557833333
288.19,2.516933333,5.311366667,4.237033333,4.2974,2.3833,6.550666667,4.793333333,2.946133333,3.182533333,6.180533333,9.533266667
288.56,2.760066667,5.5579,4.3655,4.421066667,2.477766667,6.687733333,5.198666667,3.2178,3.467866667,6.5298,9.598766667
288.93,2.856866667,5.762366667,4.4891,4.564066667,2.576966667,6.659733333,5.4584,3.253066667,3.587066667,6.6034,9.442166667
289.3,3.0724,6.001466667,4.6083,4.784533333,2.744833333,6.9636,5.762533333,3.4894,3.793,6.791666667,9.468033333
289.67,3.424533333,6.241166667,4.901333333,4.893466667,2.7712,6.962133333,6.0386,3.504933333,3.956533333,6.8726,9.687066667
290.04,3.700866667,6.710866667,5.339566667,5.160533333,3.069166667,7.112533333,6.4024,3.842333333,4.314066667,7.219933333,9.882366667
290.41,3.951,6.993866667,5.607633333,5.2622,3.170633333,7.148266667,6.593533333,4.005533333,4.517266667,7.476266667,9.8827
290.78,3.953866667,7.092533333,5.680866667,5.312466667,3.162166667,7.124733333,6.595,4.113733333,4.530933333,7.557133333,9.9018
291.15,3.897066667,7.116233333,5.756033333,5.302466667,3.096233333,7.031933333,6.629666667,4.219066667,4.521733333,7.763266667,9.8151
291.52,3.9568,7.217433333,5.885966667,5.4722,3.2116,7.139933333,6.799,4.3858,4.6674,7.9478,9.8853
291.89,3.9592,7.3321,5.9059,5.5168,3.2471,7.135266667,6.879333333,4.436133333,4.810733333,8.255266667,10.01276667
292.26,3.885133333,7.5714,5.9606,5.446066667,3.185933333,7.190533333,6.838466667,4.480533333,4.847733333,8.330866667,10.01926667
292.64,3.286466667,6.874233333,5.633166667,4.977066667,2.6702,6.637866667,6.3758,3.883,4.1448,7.7476,9.5763
293.01,3.0878,6.695566667,5.629133333,4.8338,2.581233333,6.5028,6.2634,3.740133333,3.968,7.884733333,9.5796
293.38,3.3666,7.013,6.0928,5.1654,2.874866667,6.596066667,6.512266667,4.006,4.3648,8.490333333,9.966666667
293.75,3.8716,7.5855,6.6715,5.819933333,3.480466667,7.142066667,7.069466667,4.736533333,4.9108,9.1964,10.3439
294.12,4.0682,7.764433333,6.792533333,6.1544,3.7456,7.425266667,7.287,4.9412,5.041666667,9.4576,10.64386667
294.49,4.0382,7.8131,6.751333333,6.167333333,3.758966667,7.4754,7.339133333,4.961,4.908266667,9.628133333,10.70853333
294.86,3.788533333,7.802633333,6.6693,5.9774,3.546833333,7.326666667,7.278266667,4.7156,4.668266667,9.768266667,10.5858
295.23,3.871266667,7.8865,6.5608,5.8698,3.600033333,7.368266667,7.3756,4.657333333,4.629866667,9.907666667,10.5942
295.6,3.841,7.853933333,6.4906,5.7394,3.426633333,7.289333333,7.368733333,4.6316,4.6348,10.1018,10.46153333
295.97,3.773533333,7.717333333,6.4793,5.691266667,3.381333333,7.389533333,7.297133333,4.509133333,4.548266667,10.047,10.36583333
296.34,3.828466667,7.7466,6.456066667,5.677,3.464133333,7.338666667,7.344333333,4.397466667,4.503466667,10.12986667,10.3861
296.71,4.1818,8.2886,6.793,5.883866667,3.8,7.6874,7.601933333,4.7232,4.866733333,10.67893333,10.79033333
297.08,4.2166,8.4116,6.7746,5.886,3.787866667,7.734866667,7.6696,4.793866667,4.931666667,10.7594,10.72296667
297.45,3.944333333,8.321966667,6.581066667,5.645866667,3.6602,7.575,7.5338,4.6798,4.747733333,10.43633333,10.52323333
297.82,3.5842,8.172733333,6.3655,5.248266667,3.323133333,7.282733333,7.184333333,4.238133333,4.478933333,10.227,10.27403333
298.19,3.404,8.1113,6.2791,4.9908,3.114233333,7.035533333,7.060066667,3.969666667,4.343933333,10.16673333,10.07046667
298.56,3.3334,8.312,6.482566667,5.040066667,3.1842,7.0574,7.116333333,4.011533333,4.497266667,10.32693333,10.26453333
298.93,3.3726,8.362466667,6.4966,4.955533333,3.329666667,7.019,7.177933333,4.051333333,4.564466667,10.3458,10.3351
299.3,3.231466667,8.401933333,6.554,4.903133333,3.294533333,6.866733333,7.2008,4.019133333,4.5508,10.335,10.3565
299.67,2.916933333,8.181733333,6.2437,4.534466667,3.064533333,6.5382,6.954,3.700066667,4.1438,10.01366667,9.965933333
300.04,2.955733333,8.4311,6.350066667,4.494333333,3.0555,6.427666667,7.062866667,3.797066667,4.178,10.1568,9.9649
300.41,3.085,8.654133333,6.6046,4.660866667,3.2266,6.5216,7.2812,3.990666667,4.358266667,10.39306667,10.08116667
300.78,2.979733333,8.5968,6.467,4.655266667,3.063566667,6.3242,7.317866667,3.7788,4.2584,10.3352,9.861066667
301.15,2.7356,8.569966667,6.428066667,4.587333333,2.8547,6.042933333,7.1856,3.511133333,4.045,10.403,9.682033333
301.52,2.777266667,8.6627,6.621666667,4.652733333,2.801166667,5.8678,7.3096,3.474333333,4.0928,10.74626667,9.769933333
301.89,2.8088,8.7038,6.5472,4.746533333,2.756333333,5.728466667,7.494133333,3.503066667,4.059066667,10.7432,9.792366667
302.26,3.175933333,9.0215,7.016033333,5.051666667,3.0661,6.0614,7.922933333,3.959066667,4.503,11.17206667,10.07966667
302.63,3.290333333,8.948433333,7.062466667,5.073933333,2.967166667,6.0156,8.039266667,3.9608,4.435,11.09886667,9.8817
303,3.357066667,9.177933333,7.2424,5.358,2.996133333,6.125133333,8.2156,4.064666667,4.524933333,11.32586667,9.8546
303.37,3.705133333,9.718366667,7.7223,5.756733333,3.400133333,6.496066667,8.627066667,4.492266667,4.882666667,11.83226667,10.1309
303.74,3.9234,10.0746,8.027066667,5.962866667,3.657266667,6.751066667,8.974266667,4.7902,5.139666667,12.22053333,10.48026667
304.1,3.885133333,10.11523333,8.088633333,5.924,3.646,6.7492,9.038666667,4.653933333,5.0914,12.286,10.5257
304.47,4.113066667,10.4049,8.133266667,6.119133333,3.773166667,6.933866667,9.319933333,4.829933333,5.2056,12.48093333,10.65083333
304.84,4.277733333,10.71503333,8.397666667,6.369466667,3.948066667,7.025933333,9.657133333,4.983333333,5.4036,12.6966,10.74073333
305.21,4.533133333,10.7302,8.604833333,6.3992,4.009,7.112466667,9.845666667,5.092466667,5.463133333,12.778,10.77443333
305.58,4.5854,10.7571,8.526666667,6.330666667,3.855466667,7.2174,9.862266667,4.893733333,5.307733333,12.83913333,10.60733333
305.95,4.4634,10.78553333,8.4596,6.269933333,3.733733333,7.072866667,9.6104,4.647733333,5.173733333,12.89306667,10.34576667
306.32,4.3354,10.79543333,8.3459,6.220733333,3.6535,6.861733333,9.577466667,4.4188,4.925666667,12.88946667,10.2827
306.69,4.3592,10.94036667,8.5058,6.045266667,3.763866667,6.930333333,9.553933333,4.306266667,4.8536,13.08693333,10.17776667
307.06,4.543666667,11.1076,8.7367,6.0142,4.014566667,7.113333333,9.621666667,4.3962,5.0638,13.33486667,10.32116667
307.43,4.310133333,10.69636667,8.5084,5.7534,3.629866667,6.837133333,9.2858,3.913466667,4.728533333,13.14786667,9.925766667
307.8,4.6096,11.05663333,8.724566667,6.029933333,3.908066667,7.170533333,9.548066667,4.114133333,4.9534,13.466,10.17296667
308.17,4.779133333,11.34333333,8.901833333,6.195266667,4.118866667,7.395933333,9.848733333,4.405933333,5.164733333,13.67073333,10.19413333
308.54,4.463533333,11.16563333,8.766633333,5.811066667,3.913,7.162266667,9.636933333,4.0916,4.8806,13.51213333,9.989866667
308.9,4.4626,11.1818,8.715233333,5.682466667,3.8735,7.242733333,9.495066667,4.139,4.794866667,13.53853333,10.11306667
309.27,4.199,11.3029,8.460266667,5.553666667,3.7457,7.032266667,9.4328,4.000666667,4.651133333,13.38646667,9.915633333
309.64,4.256266667,11.41306667,8.4932,5.7162,3.867633333,7.076933333,9.5568,4.119866667,4.699533333,13.4516,9.891633333
310.01,4.318866667,11.3217,8.551466667,5.6978,3.8667,7.1606,9.686866667,4.206,4.678866667,13.5028,10.07573333
310.38,4.2662,11.3037,8.489866667,5.6162,3.746566667,7.119533333,9.784533333,4.089466667,4.612333333,13.50206667,9.989033333
310.75,4.168866667,11.34623333,8.307233333,5.6798,3.579033333,6.973933333,9.942666667,3.969066667,4.494266667,13.514,9.953066667
311.12,4.023333333,11.2185,8.1451,5.5568,3.301766667,6.666533333,9.811533333,3.760133333,4.2198,13.31293333,9.6932
311.49,4.0512,11.28766667,8.114233333,5.468866667,3.341566667,6.565533333,9.880133333,3.8076,4.145666667,13.29573333,9.6365
311.85,3.9032,11.21293333,8.2121,5.431266667,3.1858,6.413466667,9.903666667,3.7682,4.040866667,13.30766667,9.445733333
312.22,3.9092,11.21703333,8.3048,5.447733333,3.086733333,6.2658,9.925133333,3.6916,3.900466667,13.4536,9.4777
