wavelength,Back_OryFunm,Belly_OryFunm,Breast_OryFunm,Crissum_OryFunm,Crown_OryFunm,DorTail_OryFunm,Patch10_OryFunm,Rump_OryFunm,Throat_OryFunm,WingTip_OryFunm
254.28,5.40512499999,7.071625,7.25695833333,5.88545833334,8.54174999999,12.0487083333,13.0324166667,5.50916666667,7.87616666666,12.4614444445
254.66,4.93316666668,6.24091666667,6.66066666667,4.97566666667,7.3115,11.2468333333,12.5181666667,4.64725000001,7.5305,11.7843333333
255.03,5.17925000001,5.54045833333,6.16616666667,4.405375,6.66933333334,11.3584583333,12.7064166667,4.47633333334,7.21108333333,12.0312777778
255.41,7.14208333334,6.49745833333,6.8165,5.52070833333,7.59133333333,11.1653333333,13.3855,5.2345,8.47025000001,12.6737222222
255.78,8.94366666666,8.46591666667,8.44595833333,7.35125,9.52741666668,12.8450416667,15.0076666667,6.67458333332,10.1113333333,14.5257777778
256.15,10.3623333334,9.517375,8.65329166666,7.83408333333,10.8551666667,13.671375,16.1291666667,7.43724999999,11.2774583333,14.5928333333
256.53,11.1928333334,10.0881666667,10.3889583333,8.842625,11.7819166666,14.2487916667,16.8506666667,8.77516666666,12.438625,15.1937777778
256.90,11.7194166667,10.66925,10.6355833333,9.68108333333,11.7810833334,14.5496666667,17.2281666666,8.99608333334,12.623375,15.8280555556
257.28,12.1240833333,10.5386666667,10.8840416667,10.3201666667,12.1748333333,14.9695833333,17.07325,9.33950000001,12.9523333333,15.9282222222
257.65,10.7926666667,9.11237500001,9.37945833333,8.37875,10.6975833333,13.5686666667,15.9148333333,9.01258333333,11.064375,14.6257222222
258.02,8.88354166668,7.86904166667,8.247375,6.91320833334,8.8795,11.8252083333,14.2635,7.77933333332,8.81712499999,13.1292222222
258.40,8.24308333332,7.46466666666,7.932375,6.35533333333,7.95241666667,11.2069583333,13.4255,7.62491666666,7.865375,12.1937222222
258.77,7.66104166667,6.920875,7.19320833333,5.88725,7.273,10.5897916667,12.52075,7.12524999999,6.737125,11.6797222222
259.15,7.09504166666,6.928625,6.691,5.73241666667,6.881,10.2820833333,11.8663333333,6.69633333332,6.07841666667,11.0827777778
259.52,7.085125,7.15920833334,6.759125,5.98033333333,6.82866666667,10.7005416667,11.8219166667,6.98191666667,6.15041666667,11.2516111111
259.89,6.59525,6.76241666667,6.1755,5.459875,6.30183333333,10.175,11.3804166667,6.72633333334,5.71054166667,10.7497777778
260.27,6.18016666667,6.52245833333,5.85995833333,5.42191666667,6.08,9.92204166667,11.0443333334,6.60308333333,5.41095833333,10.7393333333
260.64,5.981,6.28583333333,5.67641666667,5.14295833333,5.59458333333,9.67041666667,10.8563333333,6.26825,4.924875,10.5408333333
261.01,5.66766666667,6.11129166667,5.29958333333,4.97029166667,5.3665,9.51791666667,10.46,6.11583333333,4.50029166667,10.011
261.39,5.84216666667,6.35345833333,5.62008333333,5.309,5.72241666667,9.6975,10.5875833333,6.56216666667,4.65195833333,10.3105555555
261.76,5.92508333333,6.759,5.84091666666,5.812,5.84991666667,10.0674166667,10.6395,6.63466666667,4.982625,10.3690555556
262.13,7.09295833333,7.73408333333,6.834,6.75720833333,6.94833333333,11.1944166667,11.6675833333,7.81091666666,6.25791666667,11.2262777778
262.51,6.67591666667,7.446125,6.29458333333,6.42158333333,6.452,10.9442916667,11.1958333333,7.2555,5.83929166667,10.9755555556
262.88,6.59025,7.86475,6.53445833333,6.495375,6.92758333333,11.3620416667,11.4235,7.53574999999,6.11054166668,11.2673888889
263.25,7.45866666667,8.70745833334,7.44933333333,6.97620833333,7.87583333333,12.1446666667,12.0981666667,8.61150000001,7.09079166667,12.0178888889
263.63,7.14391666668,8.13625000001,6.95020833333,6.32429166667,7.60708333333,11.7047916667,11.7221666667,8.14658333334,6.47999999999,11.2492777778
264.00,7.24954166667,8.35950000001,7.49258333333,6.56966666667,7.98958333333,12.156125,11.8385833334,8.50525000001,6.72266666667,11.5495555555
264.37,7.97324999999,8.63641666667,8.1305,7.05333333333,8.36425,12.6074583333,11.99025,8.69391666667,6.97649999999,11.6582777778
264.75,7.60879166667,8.65029166666,7.51804166667,6.32916666667,8.15975,11.986875,11.2696666667,8.30316666666,6.81237499999,11.2822777778
265.12,8.57537500001,9.33133333334,8.45620833334,7.078375,8.70566666666,12.2059166667,12.1760833333,9.07808333333,7.70391666668,12.1733888889
265.49,8.14224999999,8.48770833333,7.7565,5.92308333333,7.30441666667,11.2323333333,11.4858333333,7.84091666666,6.95170833333,11.3412222222
265.87,8.22479166667,8.00366666666,7.65991666667,5.66529166667,7.39233333333,10.581375,11.3815833333,7.50075,6.58854166668,11.6275555556
266.24,7.00179166666,6.74516666667,6.38354166667,4.66891666667,6.24641666666,9.338125,10.5395833333,6.18333333333,5.32270833334,10.802
266.61,7.53725000001,7.034375,6.6015,5.14916666667,6.86775,9.50579166667,11.0978333333,6.71458333333,5.77191666667,11.0134444444
266.98,7.71341666666,7.03608333333,6.81879166667,5.20516666667,7.08083333333,9.761625,11.2283333333,6.83783333333,6.08708333333,10.4547222222
267.36,7.46829166667,6.59404166667,6.42066666667,5.12004166667,6.69475,9.46341666668,11.0625833333,6.26833333333,5.82358333333,10.5019444445
267.73,6.65529166666,6.07833333333,6.02204166667,4.60454166666,5.96608333333,8.94595833333,10.3161666667,5.445,5.38304166667,9.8563888889
268.10,6.205,5.33670833334,5.31354166667,4.14354166667,5.1685,8.287125,9.62841666667,4.53541666667,4.87225,9.09800000001
268.48,6.280375,5.34333333333,5.071625,3.95554166667,4.98483333333,8.281375,9.75591666666,4.60333333333,4.89820833333,9.21427777778
268.85,6.03216666666,4.95908333334,4.73958333333,3.745625,4.64316666667,8.07295833332,9.56725,4.36833333334,4.581875,8.74850000001
269.22,5.32016666667,4.38170833334,4.105625,2.90566666667,4.155,7.27570833333,8.83883333333,3.57983333333,3.95720833333,7.86055555555
269.59,4.92391666666,4.29154166667,3.60508333334,2.67445833333,4.22058333333,7.04270833333,8.52058333333,3.37533333333,3.78095833334,7.50338888889
269.97,4.81804166666,4.45620833333,3.45704166667,2.82779166667,4.26958333333,7.18941666667,8.61708333333,3.65725,4.01916666667,7.13661111111
270.34,5.22,5.01533333333,4.046625,3.37266666667,4.72066666667,7.73558333332,8.94458333334,4.25683333333,4.51045833333,7.37111111111
270.71,4.57691666667,4.60379166667,3.76729166667,2.96304166667,4.19916666667,7.34570833333,8.52766666667,3.94,4.15854166667,6.53055555555
271.09,4.20329166667,4.05391666666,3.27791666666,2.62479166667,3.755,6.710125,8.19166666667,3.56083333333,3.66325,6.35627777778
271.46,3.86629166667,3.83825,3.14079166666,2.56816666667,3.72116666667,6.40395833333,7.99216666667,3.74175,3.558375,5.939
271.83,4.57545833333,4.56025,3.75041666667,3.31941666667,4.43575,6.97770833333,8.53266666668,4.65016666667,4.17916666667,6.76177777778
272.20,4.61016666667,4.742625,3.838875,3.25804166667,4.75216666667,7.03679166667,8.71391666666,5.19091666667,4.395375,7.00788888889
272.58,4.414625,4.58683333333,4.03208333333,3.167875,4.87708333334,7.09154166667,8.77249999999,5.288,4.650625,6.68238888889
272.95,4.88491666667,5.05066666667,4.808875,3.8835,5.54341666667,7.87279166667,9.41991666668,5.84708333333,5.32916666667,7.67333333333
273.32,4.97841666666,5.15920833333,5.05833333333,4.02041666666,5.69891666667,8.12758333332,9.78308333333,6.115,5.70808333333,7.92794444445
273.69,5.38766666667,5.357375,5.6685,4.545125,6.25808333333,8.5955,10.2506666667,6.6945,5.92841666667,8.22016666667
274.06,5.09083333333,4.81241666667,5.486125,4.29295833333,5.92358333333,8.40595833333,9.99891666666,6.35875,5.72241666667,7.87022222222
274.44,4.46033333333,4.32883333333,4.91608333334,3.66070833333,5.40766666667,7.572125,9.35475,5.93258333333,5.219125,7.08916666667
274.81,4.89404166667,4.689625,5.22733333334,3.886875,5.87183333333,7.98070833333,9.5885,6.37766666667,5.58716666667,7.82905555555
275.18,4.67229166667,4.47304166666,5.11054166667,3.88779166667,5.56383333334,7.96225,9.36433333333,6.21141666667,5.50408333333,7.73727777778
275.55,4.41641666667,4.05604166667,4.78979166666,3.468875,5.16591666666,7.926375,8.98758333334,5.7015,5.22508333333,7.28277777778
275.93,4.40729166666,3.93641666667,4.58566666667,3.558875,5.4055,8.06954166667,9.01616666667,5.54525,5.27379166667,7.09694444444
276.30,5.2515,4.66391666667,5.12666666667,4.209375,6.02533333333,9.15229166667,9.65733333333,5.92416666667,5.99604166667,7.67211111111
276.67,5.42645833333,4.75341666667,5.07633333333,4.551625,6.26083333334,9.49079166667,9.70616666666,6.07241666667,5.90295833333,7.98172222222
277.04,4.837125,4.02875,3.95966666667,3.71958333333,5.65666666667,8.700375,9.11150000001,5.39733333333,5.04420833333,6.96472222222
277.41,4.92545833333,3.84925,3.77504166667,3.5625,5.7395,8.75808333333,8.69208333334,5.23166666667,4.456375,7.00527777778
277.79,4.79229166667,3.723,3.397625,3.215875,5.45091666666,8.71070833333,8.598,5.10366666667,4.21620833333,6.768
278.16,5.764,4.73658333334,4.37770833333,4.133625,6.56366666667,9.467625,9.49475,6.05408333333,4.83791666667,7.74
278.53,6.481875,5.21925,4.72841666667,4.75854166666,6.99158333333,10.4603333333,9.95866666666,6.27166666667,5.181,8.66422222222
278.90,5.63733333334,4.3555,4.06958333333,4.25025,6.21766666667,9.739375,9.13749999999,5.41341666667,4.33395833333,7.84033333333
279.27,6.29754166667,5.15425,4.78175,4.729125,6.98675,10.3400416667,9.84908333334,6.14708333333,4.964,8.36866666667
279.64,6.58195833333,5.61166666667,4.911375,4.875,7.13991666667,10.266125,10.004,6.39275,5.09283333333,8.36444444444
280.02,6.53045833333,5.842125,4.95658333333,4.56666666667,6.884,10.1597083333,10.1309166667,6.57733333333,5.042,8.48577777778
280.39,5.97366666667,5.297125,4.43654166667,4.116125,6.24875,9.13333333333,9.66574999998,6.19325,4.1365,7.95472222222
280.76,5.51566666667,5.11695833333,4.19166666667,3.92745833334,5.91458333333,8.77470833333,9.52524999999,5.72016666667,3.89995833333,7.78311111111
281.13,5.51591666667,5.358,4.28066666666,3.99925,5.73675,8.75291666667,9.46425000001,5.761,4.02829166666,7.62
281.50,5.192375,5.08258333333,4.11425,3.8375,5.40925,8.53591666667,9.33983333334,5.64783333333,4.166625,7.47322222222
281.87,4.72208333333,4.84295833333,3.97616666667,3.569375,5.0055,8.094125,9.10483333333,5.62383333333,4.06670833333,7.56016666667
282.25,4.19391666667,4.56541666667,3.547,3.107375,4.62,7.70679166667,8.65674999999,5.19866666667,3.82054166667,7.19877777778
282.62,4.19125,4.51375,3.70175,2.98095833333,4.79633333333,7.58583333333,8.68925,5.13425,4.113375,7.14844444444
282.99,4.66916666667,5.13241666666,4.19041666667,3.4455,5.39666666667,7.92183333333,9.08275,5.71733333333,4.90075,7.70966666667
283.36,4.37916666667,4.6345,3.818,3.17820833333,5.0595,7.47441666667,8.74583333333,5.44225,4.634375,7.51422222222
283.73,4.3275,4.414125,4.01195833334,3.338,5.16658333333,7.529375,8.91483333333,5.63675,4.61616666667,7.93338888889
284.10,4.62979166667,4.60808333333,4.16654166667,3.73095833333,5.47175,7.70920833333,9.1575,5.73875,4.92804166666,8.14105555556
284.47,4.45345833333,4.47229166666,4.16670833333,3.77483333333,5.63841666667,7.845875,9.2395,5.68433333333,5.02470833333,8.07083333333
284.85,4.282875,4.17029166667,3.92854166667,3.251875,5.35266666667,7.44979166667,8.79091666667,5.47433333334,4.71445833333,7.70733333333
285.22,4.45325,4.32145833333,4.17733333333,3.405,5.67766666667,7.73529166667,9.09166666667,5.76675,4.93554166667,8.00455555556
285.59,4.38641666667,4.25383333333,4.05670833334,3.285375,5.52075,7.75566666667,9.03483333333,5.66716666667,4.65695833333,8.04938888889
285.96,4.51216666667,4.29025,4.13404166666,3.200625,5.56575,8.032375,9.04491666667,5.63483333334,4.81475,7.90494444444
286.33,4.67645833333,4.25725,4.19391666667,3.213625,5.51683333333,8.14679166667,9.10341666666,5.66408333334,4.787875,8.10622222222
286.70,4.73695833333,4.279,4.23645833333,3.41908333333,5.54766666667,8.1835,9.246,5.72808333334,4.64179166667,8.16411111111
287.07,5.17945833333,4.41470833333,4.46058333334,3.84391666667,5.79125,8.48804166667,9.82199999999,5.944,4.76820833333,8.46472222222
287.44,5.19345833334,4.50658333333,4.318,3.87091666667,5.66108333333,8.52025,9.82266666667,5.96358333333,4.86029166667,8.41833333333
287.82,5.00791666667,4.44379166666,4.12716666667,3.69170833333,5.31925,8.35566666667,9.66824999999,5.591,4.760125,8.10155555555
288.19,4.48875,3.90775,3.54375,3.07825,4.753,7.92575,9.2855,5.1415,4.27,7.595
288.56,4.22466666667,3.77416666666,3.52095833333,2.80295833333,4.33208333333,7.81075,9.016,4.90941666667,3.92391666666,7.42538888889
288.93,4.00254166667,3.61920833333,3.25558333333,2.546,3.95808333333,7.65920833333,8.85408333333,4.689,3.48554166667,7.20783333333
289.30,3.41575,2.97275,2.68129166667,1.943,3.2445,6.8695,8.2605,4.07183333334,2.845125,6.65383333333
289.67,3.868,3.51795833333,3.16429166667,2.499375,3.6315,7.26879166667,8.806,4.67975,3.37329166667,7.24383333333
290.04,4.22175,3.935625,3.553875,3.165,3.97408333333,7.456375,9.18450000001,4.99041666667,3.480625,7.60305555555
290.41,4.00595833334,3.859875,3.57504166667,3.16066666667,3.84533333333,7.235875,9.14775,4.97741666667,3.42708333333,7.43727777778
290.78,3.66366666667,3.50508333333,3.31725,2.91545833333,3.60841666666,6.90891666667,8.83466666666,4.82458333333,3.07579166667,7.04683333333
291.15,2.603,2.55029166667,2.48095833333,1.94704166667,2.53716666667,6.158875,7.73575,3.74375,2.041,6.06427777778
291.52,1.89966666666,1.79675,2.1225,1.57425,2.28416666666,5.71225,7.3015,3.06441666667,1.32295833333,5.67483333333
291.89,1.66866666667,1.75291666667,2.13033333333,1.638,2.41,5.70870833333,7.24125,3.15691666667,1.10325,5.44577777778
292.26,1.29216666667,1.62304166667,2.15054166667,1.58033333334,2.14075,5.50945833333,6.96716666667,3.19941666667,0.860208333333,5.03411111111
292.64,1.17441666667,1.52683333333,1.90729166667,1.61845833333,1.81175,5.22975,6.89608333333,3.1295,0.659083333332,4.96116666667
293.01,0.934749999999,1.37,1.89004166667,1.62691666666,1.65541666666,5.07720833333,7.07066666666,2.98291666667,0.817416666668,4.8945
293.38,0.908333333332,1.48633333333,2.025625,1.534875,1.69908333333,5.24145833333,7.35191666666,2.97241666667,0.944874999999,5.115
293.75,0.372041666666,0.808458333333,1.43195833333,0.846666666668,1.28691666667,4.596875,6.773,2.35666666667,0.470541666667,4.25505555555
294.12,-0.412416666664,0.106666666667,0.790625,-0.010125,0.744333333332,3.84870833333,6.33341666667,1.702,-0.0502083333325,3.42016666667
294.49,-0.955708333332,-0.3795,0.13325,-0.530458333333,0.345666666666,3.284375,6.13575,1.24383333333,-0.415291666665,2.94077777778
294.86,-0.814791666667,-0.239416666667,0.123541666667,-0.706625,0.343583333331,3.351875,6.42175,1.38241666667,-0.131166666667,3.08927777778
295.23,-0.240541666668,0.54275,0.71975,-0.240541666667,1.03841666666,3.85133333333,7.07616666667,2.2155,0.652333333333,3.58794444445
295.60,0.00516666666575,0.904666666666,1.05341666667,-0.134875,1.07575,4.03866666667,7.30249999999,2.41116666667,0.899458333333,3.6185
295.97,0.248166666667,1.09170833333,1.21420833334,-0.246458333333,1.23725,4.23120833333,7.55925000001,2.46133333333,1.14966666667,4.0625
296.34,0.950666666667,1.45875,1.774625,0.231666666667,1.77766666667,4.841,8.38100000001,2.70791666667,1.70641666667,4.75772222222
296.71,1.390375,1.86141666667,2.08795833333,0.592541666667,2.37375,5.18625,8.85625000001,3.036,2.20945833334,5.00666666667
297.08,1.697375,2.196875,2.359375,0.973874999999,2.76208333334,5.363125,9.14475,3.35383333333,2.41066666667,5.23527777778
297.45,1.82658333333,2.23820833333,2.44908333333,1.250625,2.83891666666,5.38975,9.25541666666,3.30433333333,2.41725,5.21816666667
297.82,1.893625,2.454625,2.643625,1.46729166667,2.98483333333,5.63125,9.56366666667,3.31583333334,2.52495833333,5.25683333333
298.19,2.43995833333,2.79445833333,2.96708333333,1.90545833333,3.31583333333,6.10433333333,9.90641666667,3.70241666667,2.90858333333,5.78194444444
298.56,2.83366666667,3.00404166667,3.22808333333,2.04175,3.38075,6.316625,10.1069166667,3.86125,2.94783333333,5.83811111111
298.93,2.46066666667,2.732375,2.80575,1.74345833333,3.11483333333,5.98525,9.86675,3.55008333333,2.50575,5.54166666667
299.30,2.52875,2.73120833334,2.87370833333,1.868375,3.019,6.06733333333,10.1645833334,3.52933333333,2.46075,5.86483333333
299.67,2.94720833333,3.09979166667,3.22475,2.30558333333,3.36291666667,6.52833333333,10.7335833333,3.95975,2.79658333334,6.26577777778
300.04,2.858875,2.79945833333,3.0475,2.42520833334,3.1485,6.37991666667,10.77,3.91658333333,2.71,5.93722222222
300.41,2.107375,2.129625,2.30495833333,1.72595833333,2.43891666667,5.79320833333,10.0268333333,3.31825,1.85320833333,5.4205
300.78,1.604125,1.49079166667,1.793,0.985416666666,1.87025,5.37333333333,9.57416666666,2.78741666667,1.53758333333,4.77144444444
301.15,1.34679166667,1.00829166667,1.50479166667,0.556083333333,1.57733333333,5.19329166667,9.38616666668,2.55583333333,1.30033333333,4.60811111111
301.52,1.538625,1.19983333333,1.84554166667,0.814083333332,2.02533333333,5.65679166667,9.75216666668,3.06991666667,1.707,4.70205555556
301.89,1.43391666667,1.09754166666,1.802375,0.661625,1.823,5.54983333333,9.80683333333,3.23633333333,1.53741666667,4.45288888889
302.26,0.893791666667,0.931916666668,1.541625,0.312458333334,1.68941666667,5.0775,9.74233333335,2.90516666667,1.3505,4.23488888889
302.63,1.002625,1.07958333333,1.76866666667,0.715416666666,2.03916666667,5.32883333333,10.0195,3.2185,1.84016666667,4.68433333333
303.00,1.19991666667,1.23908333333,2.11875,0.954666666667,2.01425,5.41141666667,10.2315,3.35433333333,2.08333333333,4.802
303.37,0.8775,0.956333333332,1.906875,0.560625,1.81883333333,4.937375,10.0283333333,3.21391666667,1.89008333333,4.36783333333
303.74,0.697958333333,0.94675,1.79979166667,0.372333333333,1.63908333333,4.81429166667,9.98349999999,3.11341666667,1.9065,4.201
304.10,0.624916666667,1.08754166667,1.74816666667,0.307624999999,1.70666666666,4.81595833333,10.0890833334,3.22075,2.004875,4.28427777778
304.47,0.695916666667,1.22104166667,1.8465,0.172958333334,1.92833333333,4.60216666667,10.3453333333,3.25566666666,2.04241666666,4.02416666667
304.84,1.00933333333,1.53954166667,2.20895833333,0.674875,2.27716666667,4.72558333333,10.8499166666,3.66866666667,2.17266666667,4.5215
