wavelength,Back_HapRusm,Belly_HapRusm,Breast_HapRusm,Crissum_HapRusm,Crown_HapRusm,DorTail_HapRusm,Rump_HapRusm,Throat_HapRusm,WingTip_HapRusm
606.24,9.5804,16.9826666667,14.7512666667,18.8314,9.0608,10.3738666667,10.3238666667,14.6244,11.0730666667
606.58,9.59999999999,17.0374,14.8042,18.8766,9.1056,10.4206,10.3249333333,14.6619333333,11.1054
606.91,9.52686666666,16.9346,14.7755666667,18.8118,9.01600000001,10.3528,10.2556,14.5817333333,11.052
607.25,9.54193333334,16.9318,14.7927333333,18.8124666667,9.04513333334,10.3577333333,10.3004,14.6018,11.0788666667
607.58,9.58626666666,16.941,14.8209333333,18.8758,9.06993333333,10.3942666667,10.3468,14.619,11.1309333333
607.92,9.55859999999,16.9182,14.7763,18.8623333333,9.01306666666,10.3702,10.3306,14.5978666667,11.1102666667
608.25,9.53193333334,16.8782666667,14.7436,18.8402,8.99620000001,10.3512,10.3068666667,14.6012,11.1126666667
608.59,9.54446666666,16.8872666667,14.7258666667,18.8237333333,8.99026666666,10.3456,10.267,14.5935333333,11.1108666667
608.92,9.53013333333,16.8784666667,14.6986666667,18.8107333333,8.9996,10.3420666667,10.2526,14.6049333333,11.1412
609.26,9.50653333333,16.8952,14.6907666667,18.7662,9.00606666667,10.3241333333,10.2206666667,14.5879333333,11.1356
609.59,9.44813333333,16.8466666667,14.6114,18.7119333333,8.95079999999,10.2706666667,10.1348666667,14.5549333334,11.0764666667
609.93,9.5062,16.8920666666,14.6545333333,18.752,9.0052,10.3112,10.2037333333,14.6146,11.1396666666
610.26,9.52320000001,16.8522666667,14.6414,18.7588,9.00406666667,10.3260666667,10.2102666667,14.6106666666,11.1850666667
610.60,9.57806666667,16.912,14.6356666667,18.7870666667,9.03720000001,10.3773333333,10.2188,14.6936,11.2272
610.93,9.53373333333,16.8635333333,14.6083666667,18.747,8.98119999999,10.3601333333,10.1695333333,14.6538666667,11.1780666667
611.27,9.62066666666,16.9488,14.7128666667,18.8047333333,9.07499999999,10.4691333333,10.2380666667,14.7496,11.2451333333
611.60,9.67539999999,16.9771333333,14.7760666667,18.8026666666,9.13219999999,10.5163333333,10.2590666666,14.7904666667,11.2782
611.93,9.71326666667,17.0092,14.8222666666,18.8064666667,9.17759999999,10.5689333333,10.2716,14.8168666667,11.318
612.27,9.71753333333,17.0345333333,14.8278666667,18.8217333333,9.18386666667,10.5697333333,10.3026666667,14.8332666667,11.3526666667
612.60,9.83766666666,17.1217333333,14.9559,18.9176666667,9.28993333334,10.673,10.3986666667,14.9159333333,11.4526666667
612.94,9.87433333333,17.1016666667,14.9739666667,18.9268,9.29593333333,10.7318,10.4257333333,14.9578,11.4789333333
613.27,9.93946666667,17.1646,15.051,18.9857333333,9.36733333334,10.7980666667,10.5020666667,15.0101333333,11.5525333333
613.61,9.89553333333,17.1284,14.9838333333,18.9469333333,9.30219999999,10.7666,10.4534666666,14.9724,11.4786
613.94,9.85133333333,17.0877333333,14.9700666667,18.898,9.26966666666,10.7527333333,10.4267333333,14.9449333333,11.3927333333
614.28,9.84886666667,17.0643333333,14.9754333333,18.8832,9.24473333334,10.7271333333,10.4639333333,14.9276,11.3936
614.61,9.96393333335,17.1697333333,15.0688666667,19.0039333333,9.33600000001,10.8186,10.5369333333,15.0465333333,11.4804666667
614.94,9.91780000001,17.1483333333,15.0039,18.9292,9.26473333334,10.7694,10.4772666667,15.0312666667,11.463
615.28,9.89286666667,17.1592666667,15.0007,18.9584666667,9.26713333333,10.7764666667,10.466,15.0428666667,11.4936
615.61,9.91853333335,17.1877333333,15.0014333334,19.0066666667,9.30540000001,10.8035333333,10.52,15.0393333333,11.4925333333
615.95,9.8706,17.1408666667,14.9549,18.9772,9.2492,10.7956,10.4508666666,14.995,11.4224666667
616.28,9.71740000001,17.0232,14.8069666667,18.8858666667,9.08986666667,10.6843333334,10.3145333333,14.8800666667,11.2646666667
616.61,9.681,17.022,14.7536333333,18.8925333333,9.02333333333,10.6465333333,10.2665333333,14.8433333333,11.2594
616.95,9.65559999999,17.0239333333,14.7600333334,18.8908666667,9.00126666667,10.6488,10.2298,14.8652666667,11.237
617.28,9.60939999999,17.0007333333,14.7550666667,18.8436666667,8.94986666667,10.6168666667,10.1357333333,14.8254666667,11.1860666667
617.62,9.61293333334,17.0638666667,14.7566333334,18.8630666667,8.98713333334,10.6068666667,10.1610666667,14.8456666667,11.2269333333
617.95,9.58413333333,17.0644666667,14.7022,18.8428,8.93286666667,10.5812666667,10.0994,14.8068666667,11.1805333333
618.28,9.54026666667,17.0408,14.6545333333,18.7912666667,8.88846666666,10.5323333334,10.0777333333,14.7606666667,11.1474666667
618.62,9.53766666667,17.0335333333,14.6628666667,18.8333333333,8.89919999999,10.5000666667,10.0662,14.7525333333,11.1440666667
618.95,9.53406666667,16.9938,14.6484,18.8224666667,8.88120000001,10.5016,10.0683333333,14.7376,11.1284
619.28,9.52079999999,16.9839333333,14.6294333333,18.8130666667,8.83439999999,10.4443333333,10.0308,14.7586,11.1020666667
619.62,9.51473333333,16.9492666667,14.6169,18.7874,8.84133333333,10.4372,10.0234666667,14.7228666667,11.1234666667
619.95,9.61173333334,17.0324666667,14.7184,18.8330666666,8.9494,10.5308,10.1204,14.8524,11.2388
620.28,9.59833333334,17.0319333333,14.7039,18.7774666667,8.94726666666,10.5080666667,10.0872,14.8392,11.2222
620.62,9.56019999999,16.9678,14.6148,18.7567333334,8.89820000001,10.4636666667,10.0490666667,14.7694666667,11.1738666667
620.95,9.52866666667,16.9762666667,14.5994666667,18.7879333333,8.92620000001,10.4673333333,10.077,14.7839333333,11.2089333333
621.28,9.5348,16.9694666667,14.5664666667,18.7784,8.8858,10.4631333333,10.0744,14.7880666667,11.1869333333
621.62,9.52293333333,16.9280666666,14.5721333333,18.7442666667,8.9108,10.4699333333,10.0538,14.7573333334,11.1926666667
621.95,9.53453333333,16.9265333333,14.5744,18.7557333333,8.92933333333,10.4928,10.0688666667,14.7681333333,11.2244666667
622.28,9.54346666667,16.9500666667,14.6092666667,18.7688666666,8.96946666667,10.5327333333,10.1310666666,14.7956,11.2576
622.62,9.46460000001,16.9084666667,14.5525,18.7216,8.91533333333,10.4545333333,10.0630666667,14.7368666666,11.1925333333
622.95,9.39800000001,16.8856666667,14.4978666667,18.6644,8.8484,10.4268,10.0111333333,14.6792666667,11.1512666667
623.28,9.34253333333,16.8756,14.4616666667,18.6307333333,8.8014,10.384,9.98059999999,14.6712,11.1151333333
623.62,9.27220000001,16.8138,14.4054333333,18.5876,8.72333333333,10.3048666667,9.87660000001,14.5465333333,11.0379333333
623.95,9.27746666666,16.8296,14.4231333334,18.6473333333,8.73593333333,10.3266,9.89573333333,14.522,11.0378666667
624.28,9.27773333333,16.8486666667,14.4593333333,18.6576666667,8.75353333333,10.3508,9.94246666667,14.5427333333,11.0827333333
624.62,9.26860000001,16.823,14.4456666667,18.6278,8.7458,10.3156,9.93913333333,14.5022,11.0708666667
624.95,9.21266666667,16.7776,14.4470666667,18.6396666667,8.71373333333,10.2929333333,9.92539999999,14.4651333333,11.0734
625.28,9.19373333334,16.7964666667,14.4544333333,18.6732,8.66666666667,10.2848666667,9.92706666665,14.4697333333,11.0587333333
625.61,9.12073333333,16.7558666667,14.4059,18.6402666667,8.62346666667,10.2702666667,9.86846666666,14.4059333333,11.0074
625.95,9.08293333334,16.7455333333,14.3722666666,18.6274,8.56573333333,10.2571333333,9.81593333333,14.3734666667,10.9906
626.28,9.10306666667,16.7583333333,14.3845333333,18.6389333333,8.58,10.2884,9.85919999999,14.3785333333,11.0249333333
626.61,9.08913333333,16.7442,14.3727,18.6351333333,8.55833333333,10.2856,9.87000000001,14.3670666667,11.0455333334
626.94,9.07386666667,16.7403333333,14.3737666667,18.6417333333,8.56146666667,10.2564666667,9.85833333333,14.3796666667,11.0466666667
627.28,9.0646,16.7378,14.3807666667,18.6638,8.59553333333,10.2610666667,9.88646666666,14.4348,11.0957333333
627.61,9.02673333333,16.6986,14.3211666667,18.6046666667,8.5666,10.2232,9.88313333335,14.4070666667,11.0923333333
627.94,8.98133333333,16.6675333333,14.2883,18.5372,8.54526666667,10.1782666667,9.83033333333,14.3582666667,11.0533333333
628.27,9.0154,16.6687333333,14.3325666667,18.5912666667,8.56666666667,10.2011333333,9.84493333335,14.3966666667,11.1018666667
628.61,8.9948,16.6089333334,14.2816,18.4935333333,8.54073333333,10.1567333333,9.77679999999,14.3346666667,11.0382666667
628.94,8.96066666667,16.5554,14.2169,18.4215333333,8.56306666667,10.122,9.74473333333,14.2965333333,11.0224666667
629.27,9.07326666667,16.6262,14.2924333333,18.4802,8.6498,10.1861333333,9.81986666667,14.3730666667,11.1292
629.60,9.07186666667,16.5954,14.2621,18.4573333333,8.6348,10.1749333333,9.81013333333,14.3286,11.1115333333
629.94,9.07953333333,16.5614,14.2327333333,18.4521333333,8.613,10.1840666667,9.78566666667,14.3235333333,11.1024666667
630.27,9.12059999999,16.5447333333,14.2848666667,18.471,8.67586666667,10.197,9.80139999999,14.3476666667,11.1152
630.60,9.20326666666,16.593,14.3572333333,18.5134,8.72493333333,10.2692666667,9.8832,14.4206,11.1675333333
630.93,9.23513333334,16.5710666666,14.3510666667,18.4812666667,8.69393333333,10.2782,9.88073333334,14.3779333333,11.1285333333
631.26,9.28193333333,16.6566666667,14.4495666667,18.5904,8.75886666667,10.3459333334,9.90993333334,14.4718666667,11.1752666667
631.60,9.29293333334,16.6612666667,14.4439,18.6132,8.7608,10.3527333333,9.89693333333,14.4766666667,11.1567333333
631.93,9.37086666667,16.7374666667,14.4608333333,18.6418,8.83006666667,10.4328666667,9.92773333333,14.5173333333,11.1914666667
632.26,9.46273333334,16.8494,14.5312666667,18.7648,8.9212,10.5368666667,10.0209333333,14.6542,11.312
632.59,9.53453333333,16.9144666667,14.6050666667,18.8697333333,8.96760000001,10.6332666667,10.1135333333,14.7317333333,11.3731333334
632.92,9.49206666667,16.8598,14.5428333333,18.8801333333,8.92266666667,10.5948,10.0848666667,14.7082,11.2976
633.26,9.53446666667,16.9302,14.6011666667,18.9168666667,8.97673333333,10.6285333333,10.1248,14.7778666667,11.3291333333
633.59,9.56686666667,17.0212,14.6412666667,18.9945333333,9.046,10.6756,10.1786,14.8340666667,11.3749333333
633.92,9.61013333334,17.111,14.6727333333,19.0742666667,9.10386666667,10.7570666667,10.2396,14.8886666667,11.4246666667
634.25,9.58933333333,17.0864666667,14.6511666667,19.0813333333,9.10373333333,10.7372,10.2078666667,14.84,11.4042
634.58,9.56746666666,17.0929333333,14.6130666667,19.104,9.09333333333,10.7394,10.2141333333,14.8297333333,11.3924666667
634.91,9.59793333334,17.071,14.5933333333,19.1239333333,9.07980000001,10.7480666667,10.2428666667,14.8145333333,11.3908
635.25,9.65553333334,17.1016666667,14.6589,19.2019333333,9.11479999999,10.8126,10.3205333333,14.8622,11.4886
635.58,9.561,17.0432,14.5658666667,19.1378666667,9.01846666667,10.7538,10.2920666667,14.8031333333,11.4482
635.91,9.60353333333,17.0592666667,14.6093666667,19.1841333333,9.04466666667,10.7826666667,10.3326,14.8034,11.4708
636.24,9.57993333334,17.0476,14.6236666667,19.1576666667,8.9832,10.7498,10.3024,14.7837333333,11.4336666667
636.57,9.6564,17.1534,14.7554666667,19.2569333333,9.11046666667,10.8356666667,10.4163333333,14.8964666667,11.5686
636.90,9.70319999999,17.1101333333,14.7998,19.2603333333,9.15379999999,10.8572666667,10.4776666667,14.9089333333,11.5945333333
637.23,9.73913333334,17.1202666667,14.8675333333,19.2748666667,9.15826666666,10.8824,10.5514,14.9183333333,11.6506
637.56,9.76940000001,17.1266666667,14.8745,19.2916666667,9.1568,10.9118666667,10.5518666667,14.9356666667,11.6802
637.90,9.72913333334,17.1246,14.8482666667,19.278,9.1288,10.9033333333,10.5510666667,14.9305333333,11.6622
638.23,9.8226,17.2533333333,14.9832666667,19.3885333333,9.24159999999,10.9974,10.6297333333,15.0553333333,11.7842
638.56,9.83213333334,17.2231333333,15.0324666667,19.362,9.27306666667,11.0094,10.6290666667,15.0746666667,11.8105333333
638.89,9.97146666665,17.3277333333,15.1417666667,19.4796666667,9.44226666668,11.1614,10.747,15.2043333333,11.9470666667
639.22,10.0596666667,17.3858666666,15.1943666667,19.5616666667,9.51333333333,11.1958666667,10.8006666667,15.2841333333,11.9767333333
639.55,10.1055333333,17.4672666667,15.2459666667,19.6243333333,9.58680000001,11.288,10.8987333334,15.3414666667,12.0502
639.88,10.2462,17.5923333333,15.3492,19.7612666667,9.74553333333,11.4302666667,11.0208666667,15.4550666667,12.2013333333
640.21,10.2352,17.569,15.2885333333,19.6649333333,9.67726666668,11.4129333334,10.9837333333,15.3634666667,12.1373333333
640.54,10.2508666667,17.6398,15.2883333333,19.7363333333,9.71440000001,11.481,10.9862666667,15.424,12.1918666667
640.87,10.2779333333,17.6855333333,15.3124666667,19.7744666667,9.76053333335,11.5377333333,10.9618,15.4666,12.1928
641.20,10.3063333333,17.716,15.3433,19.7770666667,9.81639999999,11.5405333333,10.9966,15.4911333333,12.2282
641.53,10.3010666667,17.7082,15.3052,19.7130666667,9.76626666666,11.5313333333,10.9538666667,15.4424,12.2181333333
641.87,10.2153333333,17.6146,15.1419,19.5767333333,9.63026666666,11.4486,10.8648666667,15.2713333333,12.1304666667
642.20,10.2237333333,17.6594666667,15.1057333333,19.6014666667,9.62066666667,11.4757333333,10.9104,15.2475333333,12.1294
642.53,10.0647333333,17.5437333333,14.9504333333,19.4386666667,9.42813333334,11.3012,10.766,15.1017333333,11.9664666667
642.86,10.0782,17.5422,14.9709333333,19.4222666667,9.44373333334,11.3670666667,10.7764,15.0808,12.0110666667
643.19,10.0142666667,17.4766666667,14.9240333333,19.369,9.40226666667,11.2986666667,10.7101333333,15.0167333333,11.9697333333
643.52,9.91720000001,17.3619333333,14.7992333333,19.2628666667,9.32619999999,11.1731333333,10.6271333333,14.8755333333,11.8728666667
643.85,9.80306666666,17.2988,14.7478666667,19.2763333333,9.23520000001,11.0663333333,10.5338666667,14.8203333333,11.816
644.18,9.82859999999,17.3158,14.8056666667,19.3436,9.20260000001,11.0682,10.5710666666,14.8378666666,11.8779333333
644.51,9.8344,17.3124,14.7922333333,19.3376,9.1872,11.0511333333,10.5950666666,14.8252666667,11.8762666667
644.84,9.7682,17.2990666667,14.7204666667,19.2992,9.09573333334,11.0377333333,10.5404,14.7668666667,11.8092666667
645.17,9.89993333333,17.3871333333,14.8485333333,19.4789333333,9.25906666668,11.1824,10.6751333333,14.936,11.9596666667
645.50,9.97226666666,17.496,14.9450666667,19.5897333333,9.33313333333,11.2513333333,10.7590666667,15.0900666667,12.0791333333
645.83,10.0678666667,17.6191333333,15.0806666667,19.6676666667,9.46660000001,11.3098,10.8372666667,15.2033333333,12.2062666667
646.16,10.2188666667,17.7564666667,15.1987666667,19.7512666667,9.57773333334,11.4406,10.9969333333,15.2713333333,12.3230666667
646.49,10.2681333333,17.8384666667,15.3247333333,19.841,9.6686,11.4864666667,11.0566,15.3227333333,12.4003333333
646.82,10.3124,17.9580666667,15.4133,19.9284666667,9.67306666667,11.5594,11.1118,15.4043333333,12.4645333333
647.15,10.2894,18.0212666667,15.4253333333,19.9584,9.70986666666,11.5770666667,11.1362,15.4612,12.5114
647.48,10.3728666667,18.0701333333,15.5112333333,19.9577333333,9.7684,11.6328,11.1906666667,15.5261333333,12.5788666666
647.81,10.2547333333,18.0057333333,15.3724666667,19.7814,9.68646666667,11.5371333333,11.0266,15.4237333333,12.4222
648.14,10.1800666667,17.9004,15.2738333334,19.6668666667,9.64766666666,11.4003333333,10.8963333333,15.3667333333,12.3856666667
648.47,10.1244,17.8246666666,15.2358666667,19.5851333333,9.58986666666,11.3002666667,10.8322666667,15.3114,12.3041333333
648.80,10.1112666667,17.8515333333,15.2574,19.5517333333,9.54746666667,11.3019333334,10.8226666667,15.2352666667,12.2612666667
649.13,10.1838,17.9440666667,15.3447,19.6009333333,9.65066666667,11.3521333334,10.9048,15.2530666667,12.3126
649.46,10.2134,17.9814,15.3945,19.6660666667,9.70986666666,11.4368,10.9654666667,15.2895333333,12.3642666667
649.79,10.296,18.088,15.5126,19.7917333333,9.85253333335,11.5584,11.0410666667,15.4348,12.4426666667
650.11,10.3087333333,18.0886666667,15.4868,19.7769333333,9.81480000001,11.5840666667,11.0313333333,15.4282666667,12.3984
650.44,10.2849333333,18.0386,15.4274333333,19.7276666667,9.79213333335,11.5592666667,10.9706666667,15.4078666667,12.3887333333
650.77,10.2794666667,18.0713333333,15.4573666667,19.7320666667,9.79933333334,11.5947333333,10.9817333333,15.4482666666,12.3973333333
651.10,10.2871333333,18.0898666667,15.4581,19.7900666667,9.88646666667,11.7035333333,11.0554,15.5238,12.4598
651.43,10.4017333333,18.2002666667,15.5891666667,19.9282666667,10.0326666667,11.8094666667,11.2276666667,15.63,12.5965333333
651.76,10.4616,18.2988,15.6511666667,20.0326,10.0534,11.8764,11.327,15.6530666667,12.6304
652.09,10.4042666667,18.2218,15.5715333333,19.9906666667,10.0064666667,11.821,11.3081333333,15.6004666667,12.609
652.42,10.3754,18.2080666667,15.5363333333,19.9826,9.98386666666,11.8242666667,11.3032,15.6344666667,12.6108
652.75,10.3974,18.1720666667,15.5564333334,20.0412,9.99966666668,11.9061333333,11.3098,15.6928666667,12.637
653.08,10.4992666667,18.3069333333,15.6418,20.1412,10.0825333333,12.0175333333,11.4196,15.7856,12.7398666667
653.41,10.3738,18.2503333333,15.5029666667,20.0195333333,9.92926666667,11.8935333333,11.2955333333,15.6974,12.6693333333
653.74,10.3199333333,18.2484,15.4609666667,20.0326,9.92193333333,11.9108666667,11.3116,15.7342666667,12.7058666667
654.06,10.3402,18.2060666667,15.4554333333,20.0084,9.93433333334,11.907,11.3348666667,15.6812,12.7034
654.39,10.4746,18.2215333333,15.515,20.0811333333,9.94140000001,11.9856,11.3910666667,15.72,12.7770666667
654.72,10.5542666667,18.3156,15.5441666667,20.0931333333,9.93839999999,12.0316666667,11.4426666667,15.7468666667,12.8367333333
655.05,10.4831333333,18.2564666667,15.4840666667,20.0554666667,9.87246666668,12.0126666667,11.3888,15.649,12.809
655.38,10.5029333333,18.3031333333,15.5598333333,20.0677333333,9.91606666666,12.1518,11.4298,15.6932666667,12.8274
655.71,10.7253333333,18.5322,15.801,20.2714666667,10.1142,12.4208666667,11.5988,15.847,13.0288666667
656.04,10.8778,18.6713333333,15.9357,20.399,10.2825333333,12.5652666667,11.7442666667,16.0024666667,13.2082666667
656.37,10.8654,18.6384666667,15.9470333334,20.3534,10.3008,12.5615333333,11.7473333333,15.9923333333,13.1648666667
656.69,10.6769333333,18.4103333333,15.7612666667,20.1428666667,10.1101333333,12.4060666667,11.5138666667,15.8335333334,12.9788
657.02,10.5105333333,18.2235333333,15.6325,20.0491333333,9.98406666668,12.2426666667,11.3555333333,15.6476,12.8431333333
657.35,10.435,18.1222666667,15.6059,19.9917333333,9.87500000001,12.1618666667,11.2876,15.4962666667,12.7476666667
657.68,10.3954666667,18.1232666667,15.5924,20.0108,9.84386666666,12.1588,11.2549333333,15.5054666667,12.7081333333
658.01,10.3400666666,18.1307333333,15.6149,20.0244,9.85339999999,12.1550666667,11.2442666667,15.5076,12.7254666667
658.34,10.2424,18.0298,15.544,19.9553333333,9.77840000001,12.0389333333,11.087,15.4118,12.6025333333
658.66,10.2588,18.0288666667,15.5762333333,19.9398666666,9.76740000001,12.0432,11.0875333333,15.4262,12.5762
658.99,10.2935333333,18.0313333333,15.5487,19.9459333334,9.77933333333,12.0394,11.0696,15.4467333333,12.6197333333
659.32,10.2189333333,17.9428666667,15.4042666667,19.8596666667,9.70806666665,11.9109333333,11.01,15.3974,12.5494666666
