wavelength,Back_GeoMagm,Belly_GeoMagm,Breast_GeoMagm,Crissum_GeoMagm,Crown_GeoMagm,DorTail_GeoMagm,Patch10_GeoMagm,Rump_GeoMagm,Throat_GeoMagm,WingTip_GeoMagm
397.84,5.8918,4.92416666667,3.72253333333,4.90693333333,4.59746666667,6.2586,16.8427333333,4.86893333334,4.52343333333,7.62983333333
398.20,5.9518,5.01566666667,3.78573333334,4.9754,4.6838,6.30246666667,16.9511333334,4.9216,4.5963,7.66796666667
398.56,5.9392,4.98603333334,3.7592,4.943,4.65313333333,6.2476,16.9310666667,4.87513333333,4.52626666667,7.6583
398.92,5.93306666667,4.96186666667,3.72186666666,4.91413333333,4.64066666667,6.23306666667,16.9222,4.868,4.52966666667,7.6294
399.28,5.97493333333,5.02533333333,3.8014,4.94213333333,4.6972,6.27566666667,17.0060666667,4.92246666667,4.53566666667,7.70246666667
399.64,5.92286666667,4.99196666667,3.7814,4.9202,4.67706666667,6.23106666667,17.0758,4.90866666667,4.5071,7.69056666667
400.00,5.99546666667,5.08416666667,3.83913333333,4.98253333333,4.75006666667,6.29546666667,17.1390666667,4.95326666667,4.56503333333,7.7371
400.36,5.95273333334,5.0648,3.81326666667,4.93686666667,4.71306666667,6.2514,17.1282,4.90146666667,4.51613333333,7.70253333333
400.72,5.91346666667,5.00963333333,3.81433333334,4.92726666667,4.71766666667,6.24553333334,17.158,4.8636,4.46613333333,7.6653
401.08,6.0268,5.11033333334,3.905,5.02133333333,4.79933333333,6.35986666667,17.2679333333,4.95466666667,4.559,7.72186666667
401.44,6.13233333333,5.1763,4.00193333333,5.09693333333,4.8872,6.43733333333,17.3604,5.07046666667,4.6757,7.83566666667
401.80,6.14333333333,5.19003333333,4.04033333333,5.1136,4.91726666666,6.45246666667,17.4192,5.11526666667,4.70706666667,7.8422
402.16,6.24046666667,5.28166666667,4.1532,5.26073333333,5.01466666667,6.544,17.5242666667,5.2276,4.8036,7.96636666667
402.52,6.27206666667,5.30356666667,4.1434,5.25666666667,5.0216,6.55813333333,17.6100666667,5.23186666667,4.81876666667,7.99896666667
402.88,6.28973333333,5.3416,4.17266666667,5.2724,5.0534,6.5802,17.681,5.2354,4.81756666667,8.01493333333
403.24,6.30333333333,5.3368,4.1524,5.28873333333,5.04753333333,6.59453333333,17.6938666667,5.22553333333,4.8338,7.99976666667
403.60,6.3296,5.35786666667,4.18326666667,5.3286,5.0672,6.62566666666,17.7338,5.22086666667,4.8563,8.01516666667
403.95,6.2796,5.3351,4.16353333333,5.2908,5.0332,6.58573333333,17.7610666667,5.20966666667,4.84996666667,8.00806666667
404.31,6.30946666667,5.3532,4.187,5.34593333333,5.0776,6.61686666667,17.8176,5.24306666667,4.89446666667,8.0507
404.67,6.362,5.3922,4.20266666666,5.364,5.1002,6.6414,17.8760666667,5.26226666667,4.9615,8.09956666667
405.03,6.32006666667,5.3192,4.1494,5.30606666667,5.04533333333,6.59093333333,17.8878666667,5.20073333333,4.917,8.08673333333
405.39,6.30286666667,5.3082,4.15,5.29126666667,5.0172,6.57586666667,17.9391333333,5.16373333333,4.91156666667,8.06963333333
405.75,6.27786666666,5.26973333333,4.123,5.24993333333,4.9826,6.5458,17.9174666667,5.10206666667,4.8639,8.02953333333
406.11,6.23273333333,5.18936666667,4.04386666667,5.1688,4.91206666666,6.4952,17.9250666667,5.0254,4.80226666667,7.96436666666
406.47,6.21813333333,5.1722,4.0524,5.18833333333,4.90873333333,6.481,17.9512,5.013,4.80356666666,7.9531
406.83,6.26426666667,5.20463333333,4.09833333333,5.2324,4.93993333333,6.5238,17.9846,5.04466666667,4.85113333333,7.99853333333
407.19,6.24646666667,5.17343333333,4.081,5.2094,4.92953333333,6.51973333333,18.0265333333,5.03806666667,4.83956666667,7.98246666667
407.55,6.29866666667,5.22493333333,4.10993333333,5.23026666667,4.9438,6.5618,18.1083333333,5.07366666667,4.88746666667,7.99563333333
407.90,6.38413333333,5.27683333333,4.18393333333,5.305,5.00446666667,6.64813333333,18.2256,5.1176,4.94116666667,8.06496666667
408.26,6.4408,5.34833333333,4.254,5.3436,5.06633333333,6.691,18.3228,5.16006666667,5.0093,8.10823333333
408.62,6.3888,5.3245,4.25033333333,5.34013333333,5.03086666666,6.6646,18.342,5.13246666667,5.00233333333,8.08236666667
408.98,6.3912,5.34593333333,4.266,5.3706,5.04733333334,6.68073333333,18.3893333333,5.154,5.00896666667,8.1187
409.34,6.3914,5.33903333333,4.25906666667,5.36166666667,5.04273333333,6.6774,18.409,5.15986666667,4.9678,8.1058
409.70,6.29353333333,5.23903333333,4.16413333333,5.2682,4.94393333333,6.56693333333,18.3876666667,5.08413333333,4.8831,8.0389
410.06,6.36533333333,5.33536666667,4.245,5.338,5.0232,6.65953333333,18.4854,5.15353333333,4.93803333333,8.12716666667
410.42,6.3422,5.32383333333,4.22033333333,5.31646666667,5.01893333333,6.66433333333,18.488,5.1686,4.92403333333,8.08726666667
410.77,6.35293333333,5.31363333333,4.21826666667,5.35486666667,5.03413333333,6.66566666667,18.5902,5.18046666667,4.92446666667,8.0996
411.13,6.35386666667,5.32736666667,4.2162,5.3288,5.01813333333,6.64393333333,18.6115333333,5.1676,4.91296666667,8.0964
411.49,6.36313333333,5.31816666667,4.22646666667,5.3576,5.0488,6.63573333333,18.6622666667,5.1708,4.91916666667,8.1119
411.85,6.3656,5.322,4.23,5.38333333333,5.0608,6.64446666667,18.6633333333,5.18553333333,4.92586666667,8.11256666667
412.21,6.33426666667,5.2728,4.19126666667,5.35413333333,5.01186666667,6.61913333333,18.6601333333,5.13066666667,4.89253333333,8.08076666666
412.57,6.407,5.3153,4.2428,5.3788,5.07486666667,6.67926666667,18.7368666667,5.17226666667,4.90526666667,8.1409
412.92,6.41733333333,5.32986666667,4.24766666667,5.40506666667,5.0946,6.69066666667,18.7679333333,5.18653333333,4.94103333333,8.1311
413.28,6.41453333333,5.34496666667,4.2174,5.42293333333,5.08866666667,6.68393333334,18.7927333333,5.192,4.9693,8.15116666667
413.64,6.47906666667,5.44876666667,4.30166666667,5.55713333333,5.18886666667,6.7942,18.8692,5.27573333333,5.05953333333,8.206
414.00,6.41173333333,5.37443333333,4.21873333333,5.4968,5.0966,6.71406666667,18.8414,5.2198,5.00876666667,8.1392
414.36,6.4214,5.38346666666,4.24653333334,5.52966666667,5.1174,6.7198,18.9126,5.20926666667,5.0194,8.1716
414.72,6.34546666667,5.3277,4.18453333333,5.45833333333,5.036,6.658,18.852,5.14373333333,4.96203333333,8.11056666667
415.07,6.4026,5.34853333333,4.237,5.51753333333,5.08953333333,6.70306666667,18.9502,5.20106666667,5.0257,8.1769
415.43,6.35153333333,5.31493333333,4.1912,5.44666666667,5.04806666667,6.66953333333,18.9331333333,5.17533333333,4.98436666667,8.16256666667
415.79,6.30626666667,5.2926,4.13613333333,5.377,4.9952,6.60846666667,18.9556666667,5.11693333333,4.93363333333,8.1177
416.15,6.27086666667,5.26303333333,4.08633333333,5.34133333333,4.9414,6.55213333333,18.9558,5.122,4.8995,8.11323333333
416.51,6.25293333333,5.27066666667,4.0704,5.323,4.912,6.5516,18.9710666666,5.116,4.9084,8.0844
416.86,6.24106666667,5.2523,4.06286666667,5.272,4.88273333333,6.54553333333,18.9977333333,5.10146666667,4.89076666667,8.0774
417.22,6.24586666667,5.23916666667,4.09526666667,5.2548,4.88813333333,6.5558,19.0420666667,5.10786666667,4.89216666667,8.0824
417.58,6.262,5.22396666667,4.0944,5.2156,4.86186666667,6.54053333333,19.0802,5.09773333333,4.8881,8.0743
417.94,6.29573333333,5.2457,4.14353333333,5.237,4.87993333333,6.5812,19.1391333333,5.1304,4.9085,8.11226666667
418.29,6.27806666666,5.23216666667,4.12753333333,5.21073333333,4.84346666667,6.5748,19.159,5.127,4.8996,8.10163333333
418.65,6.34733333333,5.30356666666,4.197,5.26153333333,4.89073333333,6.63726666667,19.2502,5.20013333333,4.96156666667,8.17133333333
419.01,6.32626666667,5.2884,4.17786666667,5.22886666667,4.8656,6.62646666667,19.2656666667,5.18306666667,4.94716666667,8.15213333333
419.37,6.33733333333,5.30996666667,4.20013333333,5.241,4.86406666667,6.63393333333,19.2938666666,5.211,4.95976666667,8.16733333333
419.73,6.32673333333,5.3098,4.19966666667,5.24986666667,4.86246666667,6.63726666667,19.3121333333,5.22873333333,4.96553333333,8.16816666667
420.08,6.35786666667,5.341,4.24886666667,5.27566666667,4.90206666667,6.66906666667,19.3752,5.2532,4.9982,8.1789
420.44,6.36273333333,5.3239,4.25566666667,5.27886666667,4.90493333333,6.66106666667,19.3766,5.269,4.9955,8.18813333333
420.80,6.37186666667,5.3399,4.26826666667,5.28713333333,4.91306666667,6.65853333333,19.4214,5.28153333333,4.98663333333,8.1958
421.16,6.37373333333,5.35186666667,4.27026666667,5.296,4.9098,6.6578,19.4564,5.28113333334,4.9854,8.20223333333
421.51,6.38266666667,5.3641,4.29066666667,5.327,4.93093333333,6.67153333333,19.4922,5.2998,5.0041,8.2184
421.87,6.36713333333,5.3585,4.28253333333,5.31366666667,4.91873333333,6.6374,19.4935333333,5.28926666667,4.9901,8.20853333333
422.23,6.3762,5.3733,4.292,5.31666666667,4.92673333333,6.6342,19.5108666667,5.30593333333,4.9975,8.2178
422.58,6.33986666667,5.34126666667,4.26426666667,5.28426666667,4.90286666667,6.611,19.5214666667,5.28586666667,4.97703333333,8.1872
422.94,6.35466666666,5.3649,4.2904,5.30306666667,4.91446666667,6.62146666667,19.5638,5.31053333333,4.9957,8.2072
423.30,6.36873333333,5.34983333333,4.28353333333,5.30593333333,4.91326666666,6.62073333333,19.5727333334,5.29913333333,4.99733333333,8.19706666667
423.66,6.3996,5.36596666667,4.303,5.31733333333,4.9258,6.63446666667,19.6204666667,5.31793333333,5.01463333333,8.2095
424.01,6.4206,5.38863333333,4.32526666667,5.33306666667,4.94246666667,6.66053333333,19.6752666667,5.34266666667,5.0434,8.2282
424.37,6.44453333333,5.42193333333,4.335,5.3636,4.95486666667,6.67753333333,19.7299333333,5.3598,5.07866666667,8.24266666667
424.73,6.42733333334,5.40323333333,4.32573333333,5.3504,4.94746666667,6.66926666667,19.7161333333,5.35853333333,5.08333333333,8.23086666667
425.08,6.43946666667,5.40443333333,4.33293333333,5.3574,4.95633333333,6.6826,19.7412666667,5.3848,5.10513333333,8.23646666667
425.44,6.4394,5.40586666667,4.3234,5.34893333333,4.94826666667,6.69313333333,19.7643333333,5.39493333334,5.10973333334,8.2429
425.80,6.46373333333,5.42426666666,4.3326,5.36826666667,4.9652,6.7192,19.8070666667,5.41873333333,5.14516666667,8.25723333333
426.16,6.47166666666,5.4171,4.33273333333,5.3776,4.97126666667,6.72126666667,19.8432666666,5.40893333334,5.1616,8.26026666667
426.51,6.45666666667,5.39753333333,4.3208,5.3664,4.9498,6.69466666667,19.8311333333,5.38733333333,5.15613333333,8.2323
426.87,6.47453333333,5.39863333333,4.33193333333,5.386,4.96346666667,6.69646666667,19.8556666667,5.40006666667,5.1755,8.23463333333
427.23,6.45653333333,5.4069,4.3384,5.39933333333,4.9706,6.694,19.9359333333,5.42233333333,5.17733333333,8.25923333333
427.58,6.47646666667,5.4095,4.35266666667,5.40473333333,4.97706666667,6.71153333333,19.9783333333,5.43966666667,5.20106666667,8.292
427.94,6.44406666666,5.3788,4.31726666667,5.38853333333,4.93573333333,6.68593333333,19.9570666667,5.42346666667,5.15036666667,8.2768
428.30,6.42113333333,5.36196666667,4.30533333333,5.37293333333,4.90893333333,6.6712,19.9998,5.4144,5.1248,8.2551
428.65,6.4814,5.43636666667,4.37013333333,5.45573333333,4.95206666667,6.72466666667,20.0911333334,5.46493333333,5.16466666667,8.31586666667
429.01,6.46306666667,5.4272,4.36933333333,5.4386,4.92366666667,6.6966,20.1181333333,5.4486,5.14553333333,8.30606666667
429.37,6.49606666667,5.46676666667,4.41373333333,5.47393333333,4.9616,6.70866666667,20.1663333333,5.48186666667,5.18526666667,8.3408
429.72,6.46866666667,5.4328,4.39266666667,5.44326666667,4.92466666666,6.67753333333,20.1606666667,5.45926666667,5.15423333333,8.30203333333
430.08,6.4848,5.44683333333,4.4084,5.4362,4.92233333333,6.68773333333,20.1843333334,5.49173333333,5.1499,8.3124
430.44,6.55,5.5278,4.472,5.5146,5.0046,6.75773333333,20.3073333334,5.563,5.19723333333,8.3978
430.79,6.53893333333,5.5431,4.4692,5.511,4.99933333333,6.7606,20.3542666667,5.5482,5.19233333333,8.40336666667
431.15,6.537,5.53873333333,4.45893333333,5.49026666667,4.9896,6.76233333334,20.3426666667,5.53606666667,5.18393333333,8.3755
431.50,6.49046666667,5.50446666667,4.43606666667,5.45406666667,4.95826666667,6.7282,20.3255333333,5.50333333333,5.15343333333,8.3248
431.86,6.50206666667,5.49516666667,4.43853333333,5.45633333333,4.95953333333,6.72686666667,20.3861333333,5.49793333333,5.1675,8.3247
432.22,6.51866666667,5.503,4.463,5.4706,4.98293333333,6.74206666667,20.4131333333,5.5088,5.1626,8.35193333333
432.57,6.4654,5.4378,4.4048,5.41273333333,4.93793333333,6.68886666667,20.387,5.46346666667,5.1229,8.2862
432.93,6.4556,5.4329,4.38313333333,5.4056,4.94046666667,6.68673333333,20.3921333333,5.4494,5.11723333334,8.26766666667
433.29,6.44126666667,5.3989,4.35173333333,5.36693333333,4.92166666667,6.66086666667,20.4070666667,5.43746666667,5.0941,8.24686666667
433.64,6.4272,5.4023,4.35353333333,5.3678,4.931,6.65313333333,20.4227333333,5.4392,5.08086666667,8.2376
434.00,6.4268,5.41466666667,4.36046666667,5.3834,4.93086666667,6.67486666667,20.4461333333,5.42793333333,5.08846666667,8.23676666667
434.35,6.41813333333,5.39283333333,4.3396,5.36693333333,4.9012,6.66873333333,20.4292666667,5.41633333333,5.08436666667,8.21853333333
434.71,6.40306666667,5.3651,4.3146,5.3508,4.8754,6.64813333333,20.418,5.40586666667,5.05166666667,8.19343333333
435.07,6.39713333333,5.35526666667,4.31566666666,5.3498,4.86546666666,6.64426666667,20.429,5.40186666667,5.04336666667,8.17893333333
435.42,6.41153333333,5.35686666667,4.30653333333,5.35973333333,4.87006666667,6.632,20.4606,5.39053333333,5.0379,8.1873
435.78,6.38673333333,5.33723333333,4.2796,5.33606666667,4.85626666666,6.61193333333,20.4607333333,5.37013333333,5.01026666667,8.15936666667
436.13,6.3822,5.33183333333,4.2654,5.31606666667,4.8432,6.59673333334,20.4958,5.3608,5.0065,8.1591
436.49,6.4156,5.37006666667,4.302,5.34633333333,4.87386666667,6.62986666667,20.5429333333,5.38886666667,5.0348,8.1983
436.84,6.4392,5.41093333333,4.33693333333,5.37693333333,4.91406666666,6.663,20.6046666666,5.42353333333,5.0555,8.23103333333
437.20,6.4584,5.4349,4.36913333333,5.42233333333,4.93493333333,6.68973333333,20.6686,5.437,5.07183333333,8.25703333333
437.56,6.4832,5.45176666667,4.37826666667,5.43093333333,4.95566666667,6.71613333333,20.7348666667,5.45353333333,5.1043,8.2871
437.91,6.47946666667,5.4308,4.3602,5.42146666667,4.95013333333,6.70526666667,20.775,5.46273333333,5.09636666666,8.28076666667
438.27,6.48673333333,5.4306,4.3722,5.42833333333,4.95846666667,6.69926666667,20.8010666667,5.467,5.0967,8.27196666667
438.62,6.50426666667,5.45616666667,4.40706666667,5.45813333333,4.99506666667,6.72733333333,20.8764666667,5.49933333333,5.12643333333,8.32206666667
438.98,6.5298,5.488,4.43873333334,5.4896,5.03813333333,6.75966666667,20.9457333333,5.52913333333,5.15806666667,8.3625
439.33,6.52153333333,5.49906666667,4.4398,5.50233333333,5.0396,6.76673333333,20.9683333334,5.54373333333,5.1634,8.37296666667
439.69,6.54333333333,5.5113,4.4544,5.51773333333,5.0604,6.7846,20.9980666667,5.56686666667,5.18853333333,8.39036666667
440.04,6.53433333333,5.5034,4.4536,5.5116,5.0582,6.77873333333,20.9998666667,5.56406666666,5.18356666667,8.37276666667
440.40,6.52873333333,5.49753333333,4.44353333334,5.5032,5.0482,6.7774,21.0202666667,5.5526,5.1814,8.36106666666
440.75,6.5238,5.47186666667,4.42106666667,5.48793333333,5.02373333333,6.76206666667,21.0324666667,5.53866666667,5.16473333333,8.35026666667
441.11,6.5384,5.49426666667,4.4458,5.49253333333,5.04066666667,6.7772,21.0406666667,5.5498,5.1781,8.36133333333
441.47,6.56193333333,5.5156,4.46893333333,5.5184,5.05946666666,6.80713333333,21.0898,5.563,5.19236666667,8.37993333333
441.82,6.57746666667,5.53326666667,4.48366666667,5.535,5.08426666667,6.8126,21.1376,5.5616,5.19483333333,8.39723333333
442.18,6.58613333333,5.56036666666,4.4948,5.54126666667,5.10666666667,6.82566666667,21.2013333333,5.57273333333,5.1931,8.41116666667
442.53,6.60966666667,5.58943333333,4.50273333333,5.55753333333,5.12826666667,6.8536,21.2176,5.59446666667,5.20443333333,8.41213333333
442.89,6.58786666667,5.5735,4.48013333333,5.5306,5.09873333333,6.83366666667,21.2218,5.577,5.17203333333,8.38506666667
443.24,6.6228,5.60163333333,4.514,5.55973333333,5.13593333333,6.866,21.2966,5.6066,5.188,8.40413333334
443.60,6.6152,5.61086666666,4.51933333333,5.5562,5.13426666667,6.85613333333,21.3093333333,5.60073333333,5.1649,8.3941
443.95,6.62106666667,5.61236666667,4.5084,5.57366666667,5.14526666667,6.86633333333,21.3420666667,5.604,5.182,8.393
444.31,6.62073333333,5.6031,4.4906,5.55186666667,5.1436,6.8436,21.3643333333,5.59093333333,5.16206666667,8.3926
444.66,6.63373333333,5.6279,4.5308,5.57026666666,5.17326666667,6.86493333333,21.4056666667,5.61153333333,5.18786666667,8.40333333333
445.02,6.6008,5.5883,4.47633333333,5.52913333333,5.13093333333,6.82766666667,21.4263333334,5.57646666667,5.14006666667,8.36796666667
445.37,6.5888,5.57133333333,4.4768,5.5182,5.11886666667,6.82313333333,21.4248666666,5.56593333333,5.1241,8.36043333333
445.72,6.6098,5.58943333333,4.50406666667,5.53433333333,5.14073333333,6.8386,21.4562666667,5.58906666667,5.1598,8.36233333333
446.08,6.5688,5.54096666667,4.4756,5.5018,5.1066,6.80446666667,21.4436666667,5.55053333334,5.1238,8.33383333333
446.43,6.55026666667,5.51103333333,4.46173333333,5.477,5.08453333333,6.77626666667,21.4438,5.5294,5.10953333333,8.31376666667
446.79,6.58853333333,5.53583333333,4.48553333333,5.4964,5.1156,6.79513333333,21.4656666667,5.55573333333,5.14643333333,8.34196666667
447.14,6.58493333333,5.53136666667,4.4896,5.4902,5.11133333333,6.80373333333,21.4808666667,5.55366666667,5.1539,8.3396
447.50,6.59153333333,5.53153333333,4.493,5.49413333334,5.11373333333,6.80566666667,21.5029333333,5.5518,5.16033333333,8.34496666667
447.85,6.59153333333,5.54456666667,4.50026666667,5.49166666667,5.11473333333,6.8052,21.5261333333,5.55826666667,5.1513,8.3582
448.21,6.61766666667,5.57756666667,4.54413333333,5.53713333333,5.14166666667,6.84286666667,21.5647333333,5.58946666667,5.17386666667,8.3829
448.56,6.62506666667,5.58546666666,4.54086666667,5.55526666667,5.14793333333,6.8432,21.5778666667,5.59526666667,5.1704,8.39723333333
448.92,6.63373333333,5.59786666667,4.5648,5.58773333333,5.16813333333,6.85466666667,21.5996666667,5.61393333333,5.1963,8.41726666667
449.27,6.6344,5.58606666667,4.5484,5.5876,5.17346666667,6.8502,21.6389333333,5.62093333333,5.1945,8.40586666667
449.62,6.6236,5.5743,4.53833333333,5.57953333333,5.16346666667,6.83033333333,21.6227333333,5.6322,5.168,8.41646666667
449.98,6.65646666667,5.59623333333,4.55566666667,5.59646666667,5.19633333333,6.84853333333,21.6468,5.65806666667,5.1907,8.43486666667
450.33,6.7046,5.63766666667,4.59973333333,5.6424,5.24106666667,6.89386666667,21.6911333333,5.68553333333,5.22283333333,8.46726666667
450.69,6.74746666667,5.6524,4.62633333333,5.6816,5.26486666667,6.92293333333,21.7509333333,5.69506666667,5.2447,8.50073333333
451.04,6.75513333333,5.66843333333,4.63906666667,5.68573333333,5.284,6.91753333333,21.7704666667,5.70326666667,5.2456,8.51886666667
451.40,6.766,5.68046666667,4.65706666667,5.7112,5.31353333333,6.93953333333,21.8091333333,5.73293333333,5.2625,8.5387
451.75,6.78446666667,5.68126666667,4.6888,5.72153333333,5.33433333334,6.9564,21.8358666667,5.7384,5.2824,8.54283333333
452.10,6.77706666667,5.6716,4.66973333333,5.70353333333,5.34006666667,6.94533333333,21.8715333333,5.73873333333,5.28963333333,8.53783333333
452.46,6.76726666667,5.66196666667,4.6658,5.6826,5.33593333333,6.93713333333,21.8824666667,5.72353333333,5.2815,8.52783333333
452.81,6.7832,5.6857,4.6796,5.6722,5.34906666667,6.94366666667,21.9024666667,5.72613333333,5.28486666667,8.52833333333
453.17,6.79633333333,5.70753333333,4.69866666667,5.6978,5.37533333333,6.94226666667,21.9169333333,5.72473333333,5.296,8.56316666667
453.52,6.7946,5.7037,4.69373333333,5.70046666667,5.3812,6.95766666667,21.9502666667,5.70013333333,5.30473333333,8.5527
453.87,6.8016,5.71553333333,4.7064,5.71613333333,5.38966666666,6.96966666667,21.9896,5.70626666667,5.31546666667,8.56296666667
454.23,6.7496,5.66633333333,4.66786666667,5.66446666667,5.34953333333,6.92606666667,21.9884,5.6674,5.2898,8.5224
454.58,6.712,5.64343333333,4.63613333333,5.63273333333,5.32366666667,6.89073333333,22.0118,5.6426,5.25546666667,8.49236666667
454.93,6.6786,5.60246666667,4.6024,5.60573333333,5.28986666667,6.85993333333,21.9993333333,5.6186,5.2282,8.4613
455.29,6.68213333333,5.60946666667,4.61273333334,5.61333333333,5.29886666667,6.8642,22.0385333333,5.61226666667,5.2306,8.47423333333
455.64,6.6576,5.5774,4.5718,5.593,5.2642,6.82433333333,22.037,5.58746666667,5.18443333333,8.44016666667
456.00,6.65,5.55543333333,4.561,5.57893333334,5.25133333333,6.8092,22.038,5.57346666667,5.1776,8.4281
456.35,6.65013333333,5.51946666667,4.53713333333,5.54906666667,5.21793333334,6.7938,22.0762,5.54366666667,5.1541,8.41553333333
456.70,6.67446666667,5.53613333333,4.558,5.57893333333,5.2484,6.82313333333,22.1433333333,5.57273333333,5.181,8.4563
457.06,6.6726,5.54386666667,4.5708,5.57846666667,5.24073333333,6.83773333333,22.1682666667,5.5892,5.1887,8.4482
457.41,6.64573333333,5.5347,4.54746666667,5.55666666667,5.21426666667,6.81466666667,22.1755333333,5.5744,5.1696,8.441
457.76,6.6534,5.54626666667,4.5586,5.5594,5.20986666667,6.82386666667,22.204,5.58746666667,5.17163333333,8.4421
458.12,6.68246666667,5.58416666667,4.5838,5.59293333333,5.244,6.84986666667,22.2726666667,5.61586666667,5.19133333333,8.47266666667
458.47,6.67946666667,5.5956,4.58673333333,5.5968,5.2474,6.8538,22.276,5.6202,5.17896666667,8.46383333333
458.82,6.664,5.5729,4.575,5.58813333333,5.2334,6.84506666667,22.2864,5.59926666667,5.16626666667,8.4459
459.18,6.66286666667,5.57176666667,4.56806666667,5.58153333333,5.2294,6.83973333333,22.2984,5.60313333333,5.16886666667,8.44916666667
459.53,6.67666666667,5.5743,4.5824,5.58533333333,5.23853333333,6.855,22.3319333334,5.60706666667,5.18346666667,8.4626
459.88,6.67,5.5818,4.58653333333,5.58873333333,5.23486666667,6.8588,22.3474666667,5.60986666667,5.18303333333,8.46996666667
460.24,6.65473333333,5.59493333333,4.58693333333,5.60126666667,5.24073333333,6.85253333333,22.3694,5.6226,5.19226666667,8.46723333333
460.59,6.64206666667,5.58853333333,4.57886666667,5.59886666667,5.22913333333,6.8574,22.3825333334,5.60906666667,5.17896666667,8.46043333333
460.94,6.6372,5.58283333333,4.57713333333,5.592,5.22313333333,6.84573333333,22.3864666667,5.60473333333,5.1728,8.45773333333
461.29,6.64286666667,5.5905,4.587,5.59373333333,5.23413333333,6.8582,22.4318666667,5.60953333333,5.1669,8.46726666667
461.65,6.62186666667,5.55206666667,4.55813333333,5.55953333334,5.216,6.8242,22.423,5.575,5.14046666667,8.46233333333
462.00,6.6124,5.53776666667,4.545,5.53773333333,5.194,6.80813333333,22.4339333333,5.5682,5.12186666667,8.4512
462.35,6.5768,5.49756666666,4.5286,5.51613333333,5.16826666667,6.79313333333,22.463,5.538,5.10373333333,8.44113333333
462.71,6.58706666667,5.50396666667,4.53993333333,5.52326666667,5.1846,6.8064,22.5117333333,5.54786666667,5.11006666667,8.4707
463.06,6.57573333333,5.4884,4.52366666667,5.52226666667,5.1678,6.78686666667,22.5471333333,5.5226,5.0891,8.4566
463.41,6.544,5.46993333333,4.48913333333,5.499,5.1456,6.76893333333,22.5751333333,5.4956,5.06593333333,8.4429
463.76,6.5742,5.4831,4.5032,5.53226666667,5.16426666667,6.80086666667,22.6619333333,5.51306666667,5.08433333333,8.45276666667
464.12,6.5848,5.47013333333,4.50466666667,5.5318,5.17133333333,6.815,22.6908666667,5.5098,5.081,8.45883333333
464.47,6.53933333333,5.41573333333,4.4694,5.48646666667,5.1244,6.76713333333,22.6673333333,5.47626666667,5.04296666667,8.4172
464.82,6.54266666667,5.41786666667,4.45266666667,5.46513333333,5.13133333333,6.75653333333,22.7356666667,5.45953333333,5.046,8.41173333333
465.17,6.56186666667,5.42963333333,4.46746666667,5.49166666667,5.1416,6.78686666667,22.7625333333,5.47273333333,5.08466666667,8.42673333333
465.53,6.59933333333,5.47563333333,4.50233333333,5.55013333333,5.16346666667,6.82213333333,22.8524,5.51973333333,5.12553333333,8.45373333333
465.88,6.61066666667,5.47693333333,4.50213333333,5.56813333333,5.17006666667,6.82813333333,22.8560666667,5.51306666667,5.1276,8.44293333334
466.23,6.62613333333,5.476,4.50413333333,5.592,5.18746666667,6.843,22.8862666667,5.53446666667,5.15536666667,8.45546666667
466.58,6.68766666667,5.53553333333,4.55706666667,5.65493333333,5.23293333333,6.89106666667,22.9812666667,5.59046666667,5.2056,8.49673333333
466.94,6.70366666667,5.53553333333,4.5586,5.6596,5.23033333333,6.90933333333,23.0094666667,5.59446666666,5.22796666667,8.5097
467.29,6.72773333333,5.5504,4.58466666667,5.6884,5.258,6.93346666667,23.0244666667,5.625,5.25253333333,8.54126666667
467.64,6.69993333333,5.5244,4.5634,5.64646666666,5.22986666667,6.90993333333,23.0386,5.6004,5.2284,8.52596666667
467.99,6.7132,5.52656666667,4.5564,5.65926666667,5.22113333333,6.90053333333,23.0505333333,5.604,5.22906666667,8.53433333333
468.35,6.704,5.51956666667,4.52606666667,5.64286666667,5.2182,6.88326666667,23.0973333333,5.58386666667,5.22116666666,8.5182
468.70,6.68533333333,5.497,4.50973333333,5.65013333333,5.18946666667,6.88686666667,23.1066666667,5.57333333333,5.20153333333,8.51356666667
469.05,6.68333333333,5.47783333333,4.50913333333,5.65106666667,5.1718,6.84766666667,23.1390666667,5.56106666667,5.19933333333,8.51763333333
469.40,6.66246666667,5.46573333333,4.51426666667,5.64553333334,5.16986666667,6.8484,23.1498666667,5.5674,5.20236666667,8.51016666667
469.75,6.63526666667,5.436,4.49486666667,5.64906666667,5.158,6.84166666667,23.1674666667,5.55053333333,5.20546666667,8.52543333333
470.11,6.6562,5.4576,4.5096,5.64873333333,5.1678,6.84986666667,23.2166,5.5694,5.21273333333,8.55716666667
470.46,6.61726666667,5.4351,4.45446666667,5.60333333333,5.1288,6.82913333333,23.1888666667,5.5326,5.1855,8.53763333333
470.81,6.58393333333,5.42613333333,4.4404,5.58653333333,5.11893333333,6.81973333333,23.1953333333,5.52526666667,5.16653333333,8.51816666667
471.16,6.58293333333,5.4316,4.4436,5.59046666667,5.11166666667,6.82113333333,23.2443333333,5.52793333333,5.1651,8.52836666667
471.51,6.57606666667,5.42363333333,4.43593333334,5.6044,5.10633333333,6.811,23.1999333333,5.517,5.14483333333,8.52516666667
