wavelength,Back_SpoPluf,Belly_SpoPluf,Breast_SpoPluf,Crissum_SpoPluf,Crown_SpoPluf,DorTail_SpoPluf,Patch10_SpoPluf,Rump_SpoPluf,Throat_SpoPluf,WingTip_SpoPluf
436.84,9.57866666667,19.2063333333,15.3872222222,18.5183333333,8.50777777778,8.42711111111,10.4828888889,10.9212222222,14.0344166666,9.54566666668
437.20,9.63699999999,19.3206666667,15.4491111111,18.6196666667,8.53911111111,8.43538888889,10.5463333333,10.9633333334,14.11225,9.62312037038
437.56,9.70155555556,19.4272222222,15.5371111111,18.7042222222,8.62744444446,8.50438888889,10.6358888889,11.0408888889,14.2583333333,9.69495370371
437.91,9.74955555556,19.5266666667,15.6211111111,18.8036666667,8.69322222223,8.55533333333,10.6981111111,11.1013333333,14.3495833333,9.73577777777
438.27,9.77288888889,19.5728888889,15.6428888889,18.8735555555,8.72288888889,8.59666666667,10.7367777778,11.1168888889,14.37,9.7685462963
438.62,9.77555555555,19.6424444445,15.6712222222,18.9254444444,8.72122222222,8.621,10.7341111111,11.113,14.38175,9.7617962963
438.98,9.78888888888,19.6913333333,15.732,18.9563333334,8.75088888889,8.63438888889,10.7437777778,11.1388888889,14.3835,9.78828703702
439.33,9.78522222222,19.7206666667,15.7506666667,18.982,8.75744444445,8.61888888889,10.7467777778,11.1297777778,14.412,9.76255555557
439.69,9.77811111111,19.7314444445,15.7963333333,18.9987777778,8.7288888889,8.5905,10.7091111111,11.1031111111,14.3731666667,9.71791666668
440.04,9.81455555557,19.7898888889,15.8371111111,19.0397777778,8.74222222221,8.61688888889,10.72,11.125,14.38125,9.71099074075
440.40,9.75866666665,19.7915555555,15.8191111111,19.0265555555,8.71577777778,8.59477777778,10.6812222222,11.0768888889,14.36825,9.67493518518
440.75,9.76455555554,19.7977777778,15.8532222222,19.0304444444,8.7058888889,8.57038888889,10.6741111111,11.0537777778,14.3595833333,9.64566666666
441.11,9.71166666667,19.7651111111,15.811,18.9933333333,8.67655555556,8.54672222222,10.6181111111,11.0032222222,14.3188333333,9.56897222223
441.47,9.71100000001,19.7752222222,15.8045555556,19.0085555556,8.66,8.5425,10.5975555556,10.9913333333,14.3020833333,9.55703703703
441.82,9.69977777777,19.758,15.8078888889,19.0291111111,8.63533333335,8.49894444445,10.5683333333,10.9732222222,14.24725,9.5345
442.18,9.68233333333,19.7596666667,15.8224444444,19.0258888889,8.61277777779,8.46022222222,10.543,10.9494444444,14.25825,9.49957407407
442.53,9.67699999999,19.748,15.8466666667,19.0303333334,8.62322222222,8.4475,10.5491111111,10.9473333333,14.30375,9.4907962963
442.89,9.68233333335,19.7825555556,15.8648888889,19.0716666667,8.62377777778,8.43416666667,10.5464444445,10.9447777778,14.3303333333,9.48362962965
443.24,9.73122222221,19.8402222222,15.9492222222,19.1201111111,8.65566666667,8.44783333333,10.5763333333,10.9811111111,14.3623333334,9.55757407409
443.60,9.75722222222,19.9132222222,16.0006666667,19.1654444444,8.68900000001,8.49277777778,10.606,11.0214444444,14.43,9.62112037038
443.95,9.78922222223,19.9931111111,16.0468888889,19.2025555555,8.72133333332,8.52633333333,10.6764444445,11.0611111111,14.4799166666,9.6695925926
444.31,9.81944444443,20.041,16.0635555555,19.2248888889,8.7108888889,8.52061111111,10.6602222222,11.0838888889,14.511,9.66972222221
444.66,9.81799999999,20.0917777778,16.0671111111,19.2407777778,8.70733333332,8.53316666667,10.6535555556,11.0866666667,14.5309166667,9.67550925927
445.02,9.82388888889,20.1321111111,16.1211111111,19.262,8.73377777777,8.54827777778,10.6776666667,11.1082222222,14.5735833334,9.68547222223
445.37,9.83122222223,20.1802222222,16.1588888889,19.2936666667,8.74811111111,8.56127777778,10.6831111111,11.1101111111,14.5915,9.69233333332
445.72,9.83222222223,20.2181111111,16.1731111111,19.302,8.74955555556,8.56277777778,10.7043333334,11.1102222222,14.64075,9.69294444444
446.08,9.88555555556,20.3101111111,16.2152222222,19.3617777778,8.80422222222,8.62311111111,10.7555555556,11.1894444444,14.6909166667,9.75853703702
446.43,9.91477777777,20.362,16.283,19.4251111111,8.83133333334,8.64822222222,10.7802222222,11.2246666667,14.71825,9.79295370371
446.79,9.88533333332,20.3407777778,16.274,19.4136666667,8.80544444446,8.636,10.7572222222,11.2133333333,14.7295833333,9.75896296298
447.14,9.86733333334,20.3496666667,16.2664444444,19.4346666666,8.80066666668,8.63127777778,10.7453333333,11.212,14.7235833333,9.71220370371
447.50,9.85599999999,20.3507777778,16.2766666667,19.4691111111,8.81,8.62611111111,10.7507777778,11.2223333333,14.7623333333,9.70015740741
447.85,9.86677777778,20.3881111111,16.2977777778,19.5202222222,8.82322222221,8.6255,10.7375555555,11.2317777778,14.7949166666,9.70460185186
448.21,9.87611111112,20.4395555555,16.3417777778,19.5711111111,8.8471111111,8.63627777778,10.7714444444,11.2527777778,14.8319166666,9.73141666666
448.56,9.89944444445,20.4845555556,16.3732222222,19.6431111111,8.88866666666,8.65588888889,10.8093333334,11.2946666667,14.88125,9.75943518519
448.92,9.94777777779,20.5433333333,16.3944444445,19.7003333333,8.9061111111,8.67872222222,10.8402222222,11.3385555555,14.92625,9.79424074073
449.27,9.96977777778,20.5865555555,16.4561111111,19.7627777778,8.92400000001,8.68511111111,10.8655555555,11.3892222222,14.9905833333,9.82002777779
449.62,9.98688888888,20.6136666667,16.5104444444,19.7945555555,8.9578888889,8.72361111111,10.8497777778,11.411,15.0071666667,9.84076851853
449.98,9.94511111111,20.6004444445,16.5326666667,19.809,8.94111111112,8.68322222222,10.8136666667,11.3804444445,15.0300833333,9.80580555557
450.33,9.96577777779,20.653,16.5421111111,19.8326666666,8.9458888889,8.71166666667,10.8256666667,11.4004444444,15.04875,9.83280555555
450.69,10.0483333334,20.7421111111,16.6212222222,19.9197777778,9.0161111111,8.77961111111,10.9013333334,11.4798888889,15.1530833334,9.92230555554
451.04,10.0801111111,20.8207777778,16.6837777778,19.9888888889,9.05833333335,8.80844444444,10.9576666667,11.5244444445,15.2614166666,9.98134259258
451.40,10.0951111111,20.8407777778,16.6801111111,20.0,9.04244444443,8.79794444444,10.9381111111,11.5145555556,15.24325,9.96608333334
451.75,10.1331111111,20.9002222222,16.7183333333,20.0287777778,9.04977777777,8.83088888889,10.9778888889,11.5557777778,15.3106666667,9.98257407408
452.10,10.1225555556,20.8883333333,16.7247777778,20.048,9.05211111111,8.829,10.9667777778,11.5456666667,15.3039166667,10.0043611111
452.46,10.1558888889,20.9502222222,16.7976666667,20.0835555556,9.08566666667,8.85311111111,10.9992222222,11.5482222222,15.3628333334,10.0420185185
452.81,10.157,20.9541111111,16.8191111111,20.1241111111,9.09366666667,8.83972222222,10.9977777778,11.5396666667,15.3795833334,10.0460462963
453.17,10.1731111111,21.0127777778,16.8522222222,20.1465555556,9.1138888889,8.82761111111,11.0027777778,11.5427777778,15.3890833334,10.059
453.52,10.2018888889,21.0968888889,16.8942222222,20.1894444444,9.11900000001,8.83883333333,11.0526666666,11.5655555556,15.4234166667,10.1013425926
453.87,10.2095555556,21.1264444444,16.9136666667,20.2253333333,9.11211111111,8.83972222222,11.062,11.5638888889,15.4505,10.084037037
454.23,10.1668888889,21.1197777778,16.906,20.2111111111,9.07111111112,8.77305555555,11.025,11.5221111111,15.4448333334,10.0286388889
454.58,10.16,21.1565555555,16.9373333333,20.2416666667,9.06999999999,8.77033333333,11.0303333333,11.504,15.4473333333,10.0088518519
454.93,10.1727777778,21.2024444444,16.9771111111,20.2745555555,9.08022222222,8.77838888889,11.0446666667,11.5162222222,15.46475,10.0166481482
455.29,10.1748888889,21.2374444444,17.0556666667,20.3324444445,9.10866666668,8.79705555555,11.0624444444,11.5265555556,15.527,10.0420925926
455.64,10.1734444444,21.2978888889,17.1057777778,20.3945555556,9.1388888889,8.782,11.0708888889,11.5311111111,15.57575,10.0629907408
456.00,10.2197777778,21.3372222222,17.1698888889,20.4305555556,9.1991111111,8.81877777778,11.1044444444,11.5633333333,15.63525,10.0646666667
456.35,10.2004444444,21.3005555556,17.1626666667,20.4204444444,9.15855555554,8.78438888889,11.0772222222,11.5582222222,15.63175,10.0324351852
456.70,10.1964444444,21.3583333333,17.2192222222,20.466,9.17055555554,8.79922222222,11.0961111111,11.5721111111,15.6690833333,10.0434166667
457.06,10.2194444444,21.4222222222,17.2341111111,20.5228888889,9.19155555555,8.85344444445,11.1315555556,11.6041111111,15.7453333334,10.0526296296
457.41,10.2386666667,21.4234444444,17.2516666667,20.552,9.20988888888,8.86322222222,11.1247777778,11.6144444444,15.8040833334,10.0410092593
457.76,10.2544444444,21.471,17.2944444444,20.5867777778,9.23599999999,8.86861111111,11.1308888889,11.6195555556,15.8331666666,10.0439351852
458.12,10.3043333333,21.5262222222,17.3471111111,20.6892222222,9.28777777777,8.90638888889,11.2,11.6842222222,15.9334166667,10.0920648148
458.47,10.2854444444,21.5246666667,17.3363333333,20.7031111111,9.27388888889,8.87694444445,11.1815555556,11.6575555555,15.93875,10.0684074074
458.82,10.302,21.5434444445,17.366,20.7324444444,9.2888888889,8.87916666667,11.1728888889,11.6527777778,15.9779166666,10.0742962963
459.18,10.3446666667,21.6147777778,17.3976666667,20.7883333333,9.34777777778,8.9085,11.2187777778,11.6986666667,16.0289166666,10.0965555556
459.53,10.3851111111,21.6502222222,17.4525555555,20.8345555556,9.37144444444,8.939,11.2516666667,11.7284444444,16.0903333333,10.1250462963
459.88,10.3864444445,21.6966666667,17.4682222222,20.8908888889,9.36777777779,8.93855555556,11.2612222222,11.7397777778,16.1328333333,10.1256388889
460.24,10.3751111111,21.7213333333,17.4744444444,20.9284444445,9.36788888888,8.95066666667,11.2553333333,11.7497777778,16.1478333334,10.1093888889
460.59,10.4087777778,21.7844444444,17.5061111111,20.9743333333,9.40711111112,8.95961111111,11.2802222222,11.7797777778,16.1956666666,10.1193148148
460.94,10.4313333333,21.8018888889,17.5647777778,21.0274444444,9.43800000001,8.96588888889,11.2942222222,11.8025555556,16.213,10.1336481482
461.29,10.4443333333,21.8703333333,17.6088888889,21.0956666667,9.45944444443,8.97955555556,11.331,11.8333333333,16.2685833334,10.149212963
461.65,10.468,21.9253333333,17.672,21.1774444445,9.48188888889,8.981,11.3663333333,11.8587777778,16.34,10.1815925926
462.00,10.4635555556,21.9624444444,17.7247777778,21.1984444444,9.45888888888,8.95966666667,11.3336666667,11.8412222222,16.34,10.1538333333
462.35,10.5363333333,22.0826666667,17.8234444444,21.3006666667,9.52822222222,9.004,11.4036666667,11.9031111111,16.4144166666,10.2033518519
462.71,10.5193333333,22.1176666666,17.868,21.3543333333,9.51877777777,8.992,11.4224444445,11.9162222222,16.4253333334,10.1726481481
463.06,10.5344444444,22.1692222222,17.9288888889,21.4291111111,9.51988888889,8.97311111111,11.4436666667,11.9301111111,16.48625,10.1865648148
463.41,10.5017777778,22.1746666667,17.9288888889,21.4376666667,9.49844444443,8.92766666667,11.4004444444,11.8836666667,16.4341666667,10.1510277778
463.76,10.5181111111,22.207,18.0094444444,21.5012222222,9.49800000001,8.91605555555,11.4163333333,11.888,16.4454166667,10.1533703704
464.12,10.5806666667,22.3141111111,18.1287777778,21.6091111111,9.55666666667,8.91333333333,11.4858888889,11.9145555555,16.52725,10.1954351852
464.47,10.5856666666,22.3438888889,18.1678888889,21.6661111111,9.54011111111,8.90211111111,11.48,11.9235555556,16.5950833334,10.1944722222
464.82,10.5826666667,22.3676666667,18.1898888889,21.6803333334,9.52177777778,8.88716666667,11.4911111111,11.8946666667,16.6269166667,10.1532037037
465.17,10.5985555556,22.3903333333,18.2488888889,21.7111111111,9.57288888889,8.86388888889,11.5296666667,11.9051111111,16.6495,10.1617037037
465.53,10.6461111111,22.4691111111,18.2776666667,21.7588888889,9.60244444446,8.90127777778,11.5714444445,11.9763333333,16.703,10.1939537037
465.88,10.6933333333,22.5675555555,18.3161111111,21.839,9.66066666667,8.93961111111,11.6383333333,12.0226666667,16.7819166666,10.2330925926
466.23,10.694,22.5667777778,18.3502222222,21.8844444444,9.66888888889,8.94522222222,11.6433333333,12.0215555555,16.84175,10.245962963
466.58,10.7634444444,22.6762222222,18.4114444444,21.991,9.75144444446,8.98227777778,11.707,12.089,16.9323333334,10.305287037
466.94,10.8347777778,22.7824444444,18.4908888889,22.0752222222,9.82288888888,9.04083333333,11.7803333333,12.1511111111,17.006,10.3739537037
467.29,10.8165555555,22.8232222222,18.5232222222,22.1524444444,9.84122222222,9.03494444444,11.8145555555,12.1952222222,17.06875,10.3536851852
467.64,10.8576666666,22.8922222222,18.5227777778,22.2213333333,9.893,9.05072222222,11.8204444445,12.2133333333,17.14625,10.3729166667
467.99,10.8711111111,22.956,18.5875555556,22.2752222222,9.91244444446,9.06805555556,11.8623333333,12.2467777778,17.20925,10.398712963
468.35,10.8981111111,23.0168888889,18.6786666667,22.328,9.95733333332,9.1165,11.9114444444,12.2881111111,17.2686666666,10.4446018519
468.70,10.9278888889,23.1075555555,18.7174444444,22.3886666666,10.006,9.12411111111,11.9442222222,12.3431111111,17.3499166666,10.4923796296
469.05,10.9784444444,23.2117777778,18.8006666667,22.5142222222,10.0338888889,9.17427777778,11.9631111111,12.4025555556,17.44325,10.5367685185
469.40,11.0017777778,23.2515555556,18.8431111111,22.5698888889,10.0702222222,9.20272222222,11.9701111111,12.4248888889,17.502,10.5530555555
469.75,11.0272222222,23.3297777778,18.9206666667,22.6381111111,10.1172222222,9.21844444444,12.0191111111,12.4665555555,17.61125,10.5723055555
470.11,11.0935555556,23.4494444444,19.0304444445,22.7424444444,10.1793333333,9.23955555555,12.0537777778,12.5358888889,17.7115833333,10.6039444445
470.46,11.1057777778,23.4824444445,19.0906666667,22.7713333333,10.1867777778,9.24544444445,12.0326666667,12.5275555556,17.78425,10.6189907407
470.81,11.0454444444,23.4604444444,19.0863333333,22.7465555555,10.1225555556,9.19544444444,11.9856666667,12.4952222222,17.7593333333,10.5660092593
471.16,11.0922222222,23.53,19.1553333333,22.8321111111,10.1337777778,9.22533333333,11.9956666666,12.5173333333,17.81325,10.5891296296
471.51,11.0675555556,23.5506666667,19.1964444444,22.8092222222,10.1104444444,9.21044444445,12.0214444444,12.5118888889,17.80925,10.5641851852
471.87,11.0606666666,23.5577777778,19.1555555555,22.8394444445,10.1018888889,9.19027777778,11.979,12.4984444444,17.8286666667,10.5335555556
472.22,11.0641111111,23.5962222222,19.176,22.871,10.0993333333,9.17672222222,11.9571111111,12.5036666667,17.8519166666,10.4981203704
472.57,11.0951111111,23.6615555555,19.2687777778,22.9414444444,10.1155555556,9.19716666667,12.0037777778,12.5563333333,17.8880833334,10.5267037037
472.92,11.1078888889,23.7161111111,19.2941111111,22.9416666667,10.1363333333,9.18227777778,12.012,12.5448888889,17.8995,10.5211944445
473.27,11.1421111111,23.7698888889,19.3748888889,22.9905555555,10.16,9.16288888889,12.0444444445,12.5578888889,17.9156666667,10.5327962963
473.62,11.1302222222,23.717,19.3827777778,22.9653333333,10.1494444445,9.15994444444,11.9916666667,12.5185555556,17.8745833334,10.5150740741
473.98,11.1082222222,23.7406666667,19.37,22.9517777778,10.1497777778,9.14522222222,12.004,12.5277777778,17.878,10.4971296296
474.33,11.176,23.8005555556,19.4558888889,23.0297777778,10.1964444445,9.19811111111,12.088,12.5826666667,17.9191666666,10.5393333333
474.68,11.2428888889,23.8641111111,19.5182222222,23.107,10.2664444445,9.22366666667,12.1722222222,12.6294444445,18.0218333333,10.5895833333
475.03,11.2667777778,23.8854444445,19.536,23.0941111111,10.2985555556,9.23211111111,12.1822222222,12.6514444445,18.0725,10.6155648148
475.38,11.2978888889,23.9623333333,19.5906666667,23.1841111111,10.3205555556,9.27372222222,12.2276666667,12.6942222222,18.1264166667,10.6477777778
475.73,11.3281111111,23.9935555555,19.6288888889,23.1928888889,10.3603333333,9.28166666667,12.245,12.7287777778,18.134,10.6609351852
476.08,11.334,24.0502222222,19.6161111111,23.2315555556,10.3697777778,9.27672222222,12.28,12.7192222222,18.1558333334,10.6973518519
476.44,11.3258888889,24.0562222222,19.6193333333,23.2782222222,10.3998888889,9.28544444445,12.2688888889,12.7153333333,18.1568333334,10.6959444444
476.79,11.3291111111,24.0881111111,19.654,23.3284444444,10.3872222222,9.31683333333,12.281,12.7457777778,18.2150833334,10.7033055555
477.14,11.2882222222,24.055,19.6228888889,23.3238888889,10.391,9.32366666667,12.2454444444,12.7204444444,18.2309166666,10.6974444444
477.49,11.3443333333,24.113,19.6568888889,23.3731111111,10.4454444445,9.37566666667,12.2974444444,12.7638888889,18.2770833333,10.7354629629
477.84,11.3693333334,24.1093333333,19.6968888889,23.4074444444,10.4574444444,9.39777777778,12.3075555556,12.7677777778,18.2780833334,10.772212963
478.19,11.3576666667,24.1387777778,19.6468888889,23.4301111111,10.4485555556,9.39272222222,12.2753333333,12.7621111111,18.329,10.7584907407
478.54,11.3796666667,24.1776666667,19.6653333333,23.4624444444,10.455,9.41583333333,12.2567777778,12.7484444444,18.3386666666,10.7533703703
478.89,11.3778888889,24.2143333334,19.7181111111,23.4792222222,10.4783333333,9.44316666667,12.2838888889,12.7705555555,18.3585833333,10.7648888889
479.24,11.3471111111,24.1881111111,19.7154444444,23.4468888889,10.4757777778,9.42838888889,12.2565555556,12.7581111111,18.4034166666,10.7462407408
479.60,11.3344444444,24.2081111111,19.7333333333,23.4586666667,10.4515555556,9.44427777778,12.2471111111,12.7498888889,18.4325833333,10.7495925926
479.95,11.3202222222,24.1962222222,19.7706666667,23.451,10.4453333333,9.42066666667,12.2402222222,12.7483333333,18.4246666666,10.7305462963
480.30,11.302,24.1862222222,19.7388888889,23.4221111111,10.3921111111,9.40677777778,12.1971111111,12.7076666667,18.4205,10.7185555556
480.65,11.2717777778,24.1808888889,19.7258888889,23.384,10.3518888889,9.39588888889,12.1637777778,12.6838888889,18.3765,10.6943425926
481.00,11.2508888889,24.1893333334,19.7281111111,23.3453333333,10.3052222222,9.36822222222,12.1487777778,12.658,18.33925,10.6565185185
481.35,11.211,24.1987777778,19.7306666667,23.348,10.2534444445,9.30827777778,12.1193333333,12.6443333333,18.3433333333,10.6452777778
481.70,11.1774444445,24.216,19.7152222222,23.3414444445,10.187,9.25127777778,12.0608888889,12.6064444445,18.3524166667,10.6127870371
482.05,11.1425555556,24.2092222222,19.7354444445,23.3186666667,10.1395555556,9.20705555556,12.0473333333,12.5965555556,18.3208333334,10.5877037037
