wavelength,Back_SicLebm,Belly_SicLebm,Breast_SicLebm,Crissum_SicLebm,Crown_SicLebm,DorTail_SicLebm,Rump_SicLebm,Throat_SicLebm,WingTip_SicLebm
465.17,13.3941666667,12.0473333333,13.4126666667,28.18,8.55166666667,11.504,11.9296666667,10.349,10.621
465.53,13.3836666667,12.103,13.451,28.2626666667,8.572,11.484,11.9323333333,10.3275,10.586
465.88,13.403,12.1826666667,13.5643333333,28.314,8.54666666667,11.4593333333,11.9173333333,10.3855,10.527
466.23,13.423,12.2246666667,13.5926666667,28.3986666667,8.59433333333,11.4056666667,11.966,10.3515,10.4985
466.58,13.4508333333,12.367,13.6843333333,28.5,8.60966666667,11.413,11.9893333333,10.4645,10.481
466.94,13.492,12.4873333333,13.7783333333,28.644,8.65766666667,11.418,12.0723333333,10.5455,10.5305
467.29,13.5733333333,12.618,13.925,28.799,8.71533333333,11.3926666667,12.1816666667,10.6255,10.5605
467.64,13.5358333333,12.659,13.9293333333,28.8586666667,8.658,11.3583333333,12.152,10.5995,10.548
467.99,13.5958333333,12.8166666667,14.0066666667,28.9193333333,8.621,11.3733333333,12.179,10.6795,10.518
468.35,13.6081666667,12.8623333333,13.9533333333,29.028,8.62366666667,11.343,12.1713333333,10.694,10.4915
468.70,13.6533333333,12.9946666667,14.0193333333,29.1143333333,8.616,11.43,12.208,10.7575,10.5385
469.05,13.7295,13.1123333333,14.146,29.286,8.69433333333,11.4786666667,12.2453333333,10.889,10.599
469.40,13.7765,13.2203333333,14.197,29.4263333333,8.678,11.4166666667,12.2493333333,10.9605,10.5555
469.75,13.8311666667,13.3236666667,14.251,29.5396666667,8.72066666667,11.448,12.296,11.016,10.607
470.11,13.914,13.4576666667,14.2953333333,29.7236666667,8.67466666667,11.4996666667,12.26,11.086,10.5475
470.46,13.9325,13.4906666667,14.2813333333,29.804,8.61766666667,11.465,12.2556666667,11.0195,10.504
470.81,14.043,13.577,14.3363333333,29.886,8.61466666667,11.5173333333,12.2733333333,11.1285,10.5195
471.16,14.0878333333,13.6253333333,14.4066666667,29.9263333333,8.63933333333,11.5776666667,12.2953333333,11.1795,10.5835
471.51,14.1435,13.7433333333,14.5003333333,29.9986666667,8.65666666667,11.6423333333,12.3466666667,11.2575,10.6065
471.87,14.1008333333,13.7576666667,14.4306666667,30.0026666667,8.659,11.5916666667,12.3216666667,11.252,10.6175
472.22,14.0988333333,13.7956666667,14.462,30.0716666667,8.649,11.5876666667,12.3316666667,11.2245,10.6295
472.57,14.0933333333,13.8393333333,14.526,30.1636666667,8.678,11.6026666667,12.3583333333,11.289,10.615
472.92,14.1058333333,13.8703333333,14.5276666667,30.2,8.69133333333,11.616,12.3943333333,11.313,10.618
473.27,14.1835,13.9483333333,14.5496666667,30.292,8.78266666667,11.7306666667,12.463,11.382,10.693
473.62,14.2031666667,13.9413333333,14.578,30.2973333333,8.79566666667,11.7423333333,12.468,11.4425,10.703
473.98,14.2578333333,13.939,14.5966666667,30.2506666667,8.84133333333,11.7263333333,12.4853333333,11.497,10.807
474.33,14.2761666667,13.9476666667,14.635,30.2436666667,8.90133333333,11.7726666667,12.5476666667,11.591,10.8655
474.68,14.3105,13.9523333333,14.604,30.2123333333,8.968,11.8156666667,12.593,11.5975,10.9155
475.03,14.2918333333,13.951,14.538,30.2243333333,8.974,11.7566666667,12.6,11.6065,10.9135
475.38,14.2845,13.93,14.5413333333,30.149,8.972,11.709,12.5993333333,11.6195,10.8885
475.73,14.318,13.8603333333,14.542,30.137,8.97,11.713,12.627,11.6425,10.892
476.08,14.2461666667,13.7896666667,14.4456666667,29.978,8.93266666667,11.6686666667,12.57,11.6255,10.835
476.44,14.2256666667,13.732,14.3946666667,29.91,8.92466666667,11.683,12.5733333333,11.553,10.892
476.79,14.2173333333,13.7413333333,14.3733333333,29.8016666667,8.90066666667,11.707,12.5503333333,11.507,10.8835
477.14,14.192,13.6513333333,14.307,29.6853333333,8.86366666667,11.7033333333,12.5476666667,11.558,10.875
477.49,14.1586666667,13.5776666667,14.177,29.6006666667,8.88466666667,11.7143333333,12.567,11.442,10.904
477.84,14.1288333333,13.5393333333,14.1526666667,29.56,8.91633333333,11.8083333333,12.6116666667,11.4515,10.9495
478.19,14.1046666667,13.4696666667,14.1266666667,29.505,8.925,11.813,12.562,11.374,10.965
478.54,13.9648333333,13.3303333333,14.045,29.3326666667,8.85133333333,11.7676666667,12.5056666667,11.236,10.913
478.89,13.9446666667,13.1933333333,14.0336666667,29.2043333333,8.77,11.7926666667,12.4723333333,11.1725,10.8885
479.24,13.8525,13.027,13.8876666667,29.0646666667,8.735,11.8036666667,12.4056666667,11.063,10.8605
479.60,13.8123333333,12.9253333333,13.8243333333,28.9323333333,8.67166666667,11.8116666667,12.3413333333,10.96,10.8305
479.95,13.7983333333,12.8146666667,13.7633333333,28.8243333333,8.66466666667,11.83,12.326,10.9025,10.85
480.30,13.7491666667,12.651,13.619,28.655,8.648,11.816,12.2673333333,10.885,10.8135
480.65,13.6508333333,12.452,13.5166666667,28.4203333333,8.60966666667,11.7846666667,12.1876666667,10.7965,10.788
481.00,13.5456666667,12.287,13.3726666667,28.2383333333,8.557,11.7286666667,12.1116666667,10.6215,10.7915
481.35,13.415,12.1393333333,13.279,28.0436666667,8.512,11.7006666667,12.0263333333,10.5665,10.745
481.70,13.3451666667,11.9796666667,13.2023333333,27.8983333333,8.47566666667,11.6453333333,11.952,10.5155,10.7325
482.05,13.2948333333,11.859,13.085,27.781,8.44833333333,11.609,11.9523333333,10.484,10.7315
482.40,13.2901666667,11.7903333333,13.0546666667,27.7333333333,8.45966666667,11.612,11.9503333333,10.49,10.7455
482.75,13.2463333333,11.7313333333,13.0083333333,27.6826666667,8.47866666667,11.628,11.9403333333,10.4385,10.7705
483.10,13.2231666667,11.6866666667,12.9976666667,27.6246666667,8.46966666667,11.5986666667,11.9223333333,10.4085,10.781
483.45,13.1891666667,11.6426666667,12.9716666667,27.6023333333,8.47333333333,11.5936666667,11.901,10.416,10.7875
483.80,13.1835,11.618,12.9823333333,27.5826666667,8.482,11.594,11.9096666667,10.4015,10.813
484.15,13.1823333333,11.6026666667,12.9943333333,27.5586666667,8.469,11.5906666667,11.8993333333,10.3945,10.8175
484.50,13.1646666667,11.5716666667,12.9836666667,27.5653333333,8.47333333333,11.5756666667,11.8916666667,10.3855,10.82
484.85,13.1651666667,11.5643333333,12.9993333333,27.5416666667,8.47933333333,11.585,11.8856666667,10.391,10.8355
485.20,13.1743333333,11.5543333333,13.0113333333,27.542,8.48666666667,11.6053333333,11.8813333333,10.402,10.851
485.55,13.1443333333,11.5223333333,12.9883333333,27.5246666667,8.46833333333,11.5933333333,11.8566666667,10.3685,10.835
485.90,13.1416666667,11.52,13.0116666667,27.5276666667,8.464,11.609,11.8313333333,10.3575,10.8305
486.25,13.1351666667,11.5146666667,12.9993333333,27.5326666667,8.46466666667,11.6143333333,11.8146666667,10.36,10.8325
486.60,13.1368333333,11.5163333333,12.998,27.5006666667,8.465,11.6006666667,11.803,10.3625,10.829
486.95,13.1533333333,11.543,13.016,27.5003333333,8.48466666667,11.6263333333,11.8333333333,10.396,10.8485
487.30,13.1773333333,11.5666666667,13.0606666667,27.5023333333,8.49733333333,11.6366666667,11.851,10.4095,10.8615
487.65,13.1671666667,11.5696666667,13.0566666667,27.4986666667,8.49266666667,11.6416666667,11.8316666667,10.424,10.861
488.00,13.1783333333,11.593,13.0736666667,27.5343333333,8.50966666667,11.671,11.8613333333,10.451,10.874
488.35,13.2146666667,11.638,13.0966666667,27.571,8.51066666667,11.7,11.8733333333,10.461,10.8905
488.70,13.2336666667,11.67,13.128,27.574,8.52733333333,11.689,11.8923333333,10.504,10.8795
489.05,13.278,11.7283333333,13.171,27.6393333333,8.53666666667,11.679,11.9146666667,10.5545,10.8855
489.40,13.3443333333,11.8393333333,13.255,27.743,8.594,11.7256666667,11.9786666667,10.6275,10.9265
489.75,13.3671666667,11.9363333333,13.3,27.8233333333,8.62566666667,11.747,12.0293333333,10.689,10.946
490.10,13.4026666667,12.0213333333,13.3626666667,27.9066666667,8.634,11.7796666667,12.048,10.728,10.9565
490.45,13.4298333333,12.101,13.438,28.0243333333,8.64333333333,11.7596666667,12.071,10.784,10.9545
490.80,13.5098333333,12.2003333333,13.5416666667,28.1543333333,8.68166666667,11.8126666667,12.1156666667,10.861,10.9925
491.15,13.5675,12.3003333333,13.6033333333,28.2936666667,8.71166666667,11.8676666667,12.16,10.927,11.02
491.50,13.6411666667,12.4116666667,13.6486666667,28.4533333333,8.725,11.8923333333,12.226,10.998,11.0195
491.85,13.6806666667,12.508,13.6966666667,28.5583333333,8.722,11.886,12.227,11.03,11.032
492.20,13.7308333333,12.6126666667,13.7953333333,28.671,8.75666666667,11.908,12.2706666667,11.123,11.048
492.55,13.7871666667,12.7196666667,13.8393333333,28.855,8.74766666667,11.9316666667,12.303,11.147,11.0495
492.90,13.8418333333,12.8333333333,13.9193333333,29.0013333333,8.77433333333,11.974,12.363,11.173,11.0955
493.25,13.9036666667,12.9703333333,13.9903333333,29.1106666667,8.786,11.9896666667,12.3936666667,11.2355,11.0985
493.60,13.9938333333,13.1206666667,14.133,29.29,8.817,11.9843333333,12.4646666667,11.2795,11.142
493.95,14.0836666667,13.345,14.2793333333,29.515,8.87033333333,11.986,12.5433333333,11.38,11.178
494.30,14.2373333333,13.6143333333,14.4403333333,29.774,8.96866666667,12.093,12.6416666667,11.541,11.2335
494.65,14.31,13.8793333333,14.58,30.0496666667,9.02,12.08,12.7116666667,11.6405,11.2795
495.00,14.444,14.1683333333,14.7376666667,30.3286666667,9.079,12.0433333333,12.8156666667,11.743,11.3225
495.34,14.5555,14.475,14.9603333333,30.581,9.15566666667,12.0593333333,12.887,11.876,11.3875
495.69,14.7233333333,14.7963333333,15.151,30.886,9.313,12.1236666667,13.051,12.0735,11.445
496.04,14.8456666667,15.0446666667,15.2806666667,31.1953333333,9.35333333333,12.1006666667,13.1483333333,12.2055,11.444
496.39,14.9743333333,15.3353333333,15.5013333333,31.5133333333,9.46733333333,12.1516666667,13.2776666667,12.382,11.493
496.74,15.0738333333,15.5896666667,15.617,31.738,9.52066666667,12.147,13.3096666667,12.5315,11.4875
497.09,15.1575,15.8686666667,15.713,32.0196666667,9.57833333333,12.1433333333,13.4193333333,12.6405,11.525
497.44,15.3123333333,16.1813333333,15.8966666667,32.326,9.63133333333,12.2596666667,13.4853333333,12.823,11.527
497.79,15.4356666667,16.4113333333,16.0953333333,32.5796666667,9.688,12.2723333333,13.5733333333,12.9735,11.5785
498.14,15.542,16.679,16.1916666667,32.8446666667,9.70066666667,12.2596666667,13.621,13.1135,11.518
498.48,15.6776666667,16.9496666667,16.272,33.174,9.75933333333,12.2753333333,13.6786666667,13.224,11.5005
498.83,15.8185,17.2373333333,16.411,33.4343333333,9.82833333333,12.3716666667,13.7546666667,13.3925,11.4905
499.18,15.933,17.516,16.559,33.72,9.875,12.385,13.7843333333,13.5135,11.4475
499.53,16.0181666667,17.8546666667,16.7016666667,33.9773333333,9.88866666667,12.3186666667,13.8,13.5885,11.4375
499.88,16.112,18.225,16.8096666667,34.2496666667,9.92666666667,12.337,13.8006666667,13.7345,11.399
500.23,16.2571666667,18.675,17.0223333333,34.6223333333,9.99566666667,12.4193333333,13.8806666667,13.9195,11.432
500.58,16.4308333333,19.1706666667,17.2436666667,35.0716666667,10.0746666667,12.4286666667,14.0333333333,14.1095,11.42
500.92,16.6278333333,19.5573333333,17.5303333333,35.416,10.1276666667,12.4956666667,14.0936666667,14.2775,11.401
501.27,16.7996666667,19.998,17.676,35.8303333333,10.2546666667,12.471,14.1996666667,14.457,11.428
501.62,16.9351666667,20.5116666667,17.7433333333,36.2283333333,10.296,12.4876666667,14.2446666667,14.5905,11.368
501.97,17.0265,20.9593333333,17.9456666667,36.583,10.328,12.451,14.279,14.666,11.407
502.32,17.2185,21.518,18.1916666667,36.9783333333,10.443,12.52,14.391,14.882,11.43
502.67,17.4023333333,22.055,18.466,37.4713333333,10.5496666667,12.4823333333,14.4666666667,15.1025,11.4385
503.01,17.6068333333,22.661,18.699,37.9626666667,10.7203333333,12.5146666667,14.6546666667,15.3245,11.536
503.36,17.7333333333,23.1056666667,18.8736666667,38.3656666667,10.766,12.573,14.724,15.514,11.5225
503.71,17.9296666667,23.691,19.224,38.861,10.922,12.631,14.9106666667,15.7235,11.701
504.06,18.0968333333,24.136,19.3713333333,39.2046666667,10.997,12.6256666667,14.9546666667,15.913,11.664
504.41,18.2521666667,24.6196666667,19.57,39.6053333333,11.0976666667,12.7203333333,15.0673333333,16.037,11.709
504.75,18.3733333333,25.1316666667,19.7293333333,40.0856666667,11.2223333333,12.6443333333,15.1576666667,16.227,11.748
505.10,18.5251666667,25.617,19.9523333333,40.487,11.3073333333,12.6536666667,15.1896666667,16.376,11.7675
505.45,18.7576666667,26.1726666667,20.2313333333,40.9646666667,11.4683333333,12.7196666667,15.3166666667,16.5935,11.8575
505.80,18.9386666667,26.816,20.4153333333,41.436,11.61,12.758,15.416,16.7915,11.864
506.15,19.0585,27.3566666667,20.5986666667,41.927,11.636,12.7406666667,15.4366666667,16.9225,11.819
506.49,19.097,27.8656666667,20.6986666667,42.2073333333,11.6276666667,12.7003333333,15.4383333333,17.026,11.7695
506.84,19.2198333333,28.4316666667,20.8526666667,42.684,11.6166666667,12.6966666667,15.436,17.2055,11.721
507.19,19.4556666667,29.1093333333,21.103,43.219,11.751,12.729,15.5466666667,17.511,11.7615
507.54,19.577,29.693,21.1296666667,43.6303333333,11.798,12.6983333333,15.5516666667,17.64,11.6475
507.88,19.664,30.2153333333,21.323,44.0163333333,11.838,12.666,15.5973333333,17.7575,11.647
508.23,19.838,30.7516666667,21.472,44.4476666667,11.9186666667,12.662,15.6036666667,18.0,11.6605
508.58,19.9773333333,31.309,21.6006666667,44.8473333333,11.922,12.7413333333,15.617,18.1755,11.608
508.93,20.065,31.76,21.658,45.1796666667,11.9206666667,12.6866666667,15.6466666667,18.2935,11.5425
509.27,20.1451666667,32.262,21.7756666667,45.5686666667,11.977,12.6746666667,15.685,18.414,11.5425
509.62,20.3086666667,32.782,21.9146666667,45.9976666667,12.0553333333,12.6956666667,15.7593333333,18.6125,11.572
509.97,20.454,33.312,22.1036666667,46.3753333333,12.1463333333,12.723,15.846,18.834,11.598
510.32,20.6185,33.9096666667,22.3163333333,46.863,12.281,12.7976666667,15.965,19.0135,11.646
510.66,20.7673333333,34.4606666667,22.5013333333,47.306,12.4346666667,12.8416666667,16.0906666667,19.1765,11.731
511.01,20.855,34.9786666667,22.6516666667,47.7303333333,12.5053333333,12.873,16.112,19.2715,11.704
511.36,20.9976666667,35.392,22.874,48.0906666667,12.61,12.8946666667,16.186,19.428,11.7855
511.70,21.1408333333,36.0153333333,22.9933333333,48.5836666667,12.755,12.9593333333,16.2973333333,19.5805,11.865
512.05,21.2421666667,36.4853333333,23.2116666667,48.9613333333,12.8463333333,12.965,16.3623333333,19.7055,11.8755
512.40,21.3546666667,36.9913333333,23.3596666667,49.3253333333,12.984,12.9866666667,16.4636666667,19.856,11.9395
512.75,21.4446666667,37.4596666667,23.5303333333,49.6996666667,13.0733333333,13.0356666667,16.4883333333,20.007,11.977
513.09,21.5858333333,37.9333333333,23.7076666667,50.0583333333,13.17,13.1036666667,16.5903333333,20.183,12.003
513.44,21.6993333333,38.3896666667,23.9103333333,50.4466666667,13.2503333333,13.1863333333,16.6603333333,20.364,12.002
513.79,21.773,38.825,24.0136666667,50.7576666667,13.3523333333,13.2276666667,16.692,20.492,12.0455
514.13,21.8848333333,39.2303333333,24.1036666667,51.1206666667,13.4216666667,13.251,16.74,20.6255,12.0745
514.48,21.9755,39.6826666667,24.2156666667,51.4726666667,13.4893333333,13.2343333333,16.774,20.7675,12.048
514.83,22.1021666667,40.0696666667,24.3356666667,51.7706666667,13.628,13.294,16.8733333333,20.911,12.133
515.17,22.2115,40.6123333333,24.423,52.1633333333,13.7193333333,13.2813333333,16.9756666667,21.044,12.135
515.52,22.3028333333,40.9906666667,24.508,52.5423333333,13.711,13.1733333333,16.9273333333,21.1555,12.088
515.87,22.367,41.435,24.5593333333,52.8626666667,13.7196666667,13.1903333333,16.9643333333,21.228,12.087
516.21,22.4903333333,41.903,24.635,53.2056666667,13.807,13.239,16.9716666667,21.3075,12.0745
516.56,22.6126666667,42.394,24.7356666667,53.545,13.8773333333,13.2476666667,17.059,21.4345,12.096
516.91,22.6905,42.8123333333,24.7806666667,53.8123333333,13.9506666667,13.188,17.066,21.555,12.1235
517.25,22.7816666667,43.1236666667,24.8503333333,54.0743333333,13.9906666667,13.164,17.084,21.6115,12.1665
517.60,22.9163333333,43.449,24.8573333333,54.3236666667,14.036,13.1416666667,17.1213333333,21.7085,12.1695
517.95,22.9528333333,43.8426666667,24.9386666667,54.583,14.0763333333,13.112,17.1136666667,21.8065,12.202
518.29,23.009,44.0796666667,24.9196666667,54.6666666667,14.0943333333,13.1013333333,17.095,21.8835,12.216
518.64,23.0183333333,44.3486666667,24.9393333333,54.7976666667,14.0493333333,13.0536666667,17.047,21.887,12.158
518.99,23.0995,44.6403333333,25.0483333333,54.991,14.1196666667,13.1176666667,17.0473333333,21.9775,12.1865
519.33,23.137,44.8636666667,25.081,55.027,14.1943333333,13.18,17.0533333333,22.0335,12.215
519.68,23.212,45.1123333333,25.0886666667,55.2496666667,14.2806666667,13.19,17.1086666667,22.106,12.232
520.02,23.2646666667,45.342,25.1606666667,55.4476666667,14.3023333333,13.119,17.1406666667,22.198,12.246
520.37,23.3556666667,45.617,25.2143333333,55.6703333333,14.3776666667,13.1466666667,17.19,22.299,12.3045
520.72,23.4238333333,45.8423333333,25.2696666667,55.8513333333,14.3736666667,13.2046666667,17.2236666667,22.345,12.266
521.06,23.4486666667,46.0983333333,25.3053333333,55.9593333333,14.4213333333,13.24,17.2346666667,22.3705,12.27
521.41,23.4725,46.3683333333,25.402,56.233,14.4483333333,13.2663333333,17.2806666667,22.3735,12.2605
521.75,23.5158333333,46.487,25.3713333333,56.309,14.4703333333,13.2943333333,17.3,22.3585,12.228
522.10,23.5931666667,46.772,25.5113333333,56.5513333333,14.507,13.392,17.318,22.371,12.224
522.45,23.6696666667,46.9606666667,25.5663333333,56.7716666667,14.551,13.421,17.4,22.4455,12.271
522.79,23.6978333333,47.18,25.542,56.9556666667,14.5003333333,13.3883333333,17.3876666667,22.446,12.235
523.14,23.7533333333,47.4313333333,25.5833333333,57.1543333333,14.499,13.3663333333,17.4316666667,22.501,12.195
523.48,23.7916666667,47.681,25.5986666667,57.2676666667,14.5106666667,13.3123333333,17.416,22.548,12.222
523.83,23.805,47.8763333333,25.5946666667,57.381,14.4966666667,13.3266666667,17.3953333333,22.585,12.2485
524.17,23.8015,48.043,25.5936666667,57.4413333333,14.4723333333,13.3043333333,17.3376666667,22.558,12.23
524.52,23.823,48.1806666667,25.6393333333,57.5443333333,14.529,13.229,17.3256666667,22.543,12.25
524.87,23.8661666667,48.3966666667,25.6133333333,57.7326666667,14.5253333333,13.2096666667,17.344,22.5965,12.266
525.21,23.8618333333,48.549,25.634,57.82,14.5503333333,13.2016666667,17.323,22.642,12.2845
525.56,23.8711666667,48.6943333333,25.6953333333,57.8873333333,14.5763333333,13.1466666667,17.3183333333,22.676,12.2795
525.90,23.8491666667,48.7846666667,25.69,57.8916666667,14.568,13.1056666667,17.312,22.6925,12.2775
526.25,23.9,49.0253333333,25.791,58.03,14.5873333333,13.1026666667,17.3156666667,22.7565,12.2895
526.59,23.9221666667,49.1713333333,25.859,58.149,14.618,13.098,17.3496666667,22.8035,12.3085
526.94,23.9473333333,49.3043333333,25.884,58.335,14.6316666667,13.079,17.3603333333,22.834,12.314
527.28,23.9711666667,49.5126666667,25.9643333333,58.5243333333,14.6196666667,13.0676666667,17.3473333333,22.865,12.296
527.63,23.9953333333,49.6216666667,26.0393333333,58.6243333333,14.6503333333,13.0836666667,17.349,22.876,12.279
527.97,24.002,49.7646666667,26.0936666667,58.7196666667,14.662,13.0746666667,17.3616666667,22.933,12.2925
528.32,24.0063333333,49.8366666667,26.1076666667,58.7733333333,14.6636666667,13.09,17.356,22.976,12.298
528.66,24.0195,49.911,26.168,58.7816666667,14.6836666667,13.0823333333,17.3546666667,22.9865,12.306
529.01,24.053,50.0066666667,26.2096666667,58.8013333333,14.6803333333,13.0696666667,17.3553333333,23.025,12.304
529.35,24.0831666667,50.0996666667,26.244,58.9033333333,14.679,13.1026666667,17.375,23.052,12.3045
529.70,24.1558333333,50.2113333333,26.3013333333,59.0203333333,14.7326666667,13.1323333333,17.422,23.12,12.3435
530.04,24.1671666667,50.2823333333,26.269,59.081,14.754,13.1383333333,17.4126666667,23.115,12.3365
