wavelength,Back_LanAurm,Belly_LanAurm,Breast_LanAurm,Crissum_LanAurm,Crown_LanAurm,DorTail_LanAurm,Patch10_LanAurm,Patch11_LanAurm,Rump_LanAurm,Throat_LanAurm,WingTip_LanAurm
396.04,3.88606666667,7.78613333333,8.65346666667,7.7962,2.6552,6.06866666667,41.3340666667,4.1752,4.90293333333,3.62473333334,6.15393333333
396.40,3.82693333333,7.63346666667,8.54580000001,7.70153333333,2.60833333333,6.00886666667,41.4073,4.1384,4.8154,3.57613333333,6.1004
396.76,3.85066666666,7.58273333333,8.49500000001,7.66673333333,2.63593333333,6.03513333333,41.5003333333,4.1854,4.783,3.59166666667,6.11886666666
397.12,3.86266666666,7.50493333333,8.42473333334,7.59386666667,2.65886666667,6.0386,41.4996,4.22133333333,4.75086666666,3.5944,6.11266666667
397.48,3.82333333333,7.36953333333,8.3164,7.4842,2.64086666667,6.0024,41.5561333333,4.20113333333,4.67953333333,3.55446666667,6.0814
397.84,3.83873333333,7.3316,8.28806666667,7.45473333333,2.697,6.0378,41.6085666667,4.23813333333,4.66866666667,3.59426666667,6.098
398.20,3.8328,7.2344,8.23106666667,7.39533333333,2.73453333333,6.04406666667,41.7057,4.24873333333,4.6408,3.59173333333,6.11186666667
398.56,3.81426666667,7.12853333333,8.14853333333,7.3082,2.73046666667,6.02346666667,41.7217666667,4.24053333333,4.587,3.57086666667,6.11173333333
398.92,3.74086666667,6.9992,8.01346666666,7.19046666667,2.6608,5.94126666667,41.7027666667,4.18093333333,4.47046666667,3.5096,6.0536
399.28,3.7204,6.92706666667,7.95806666668,7.1178,2.6508,5.92413333333,41.7065333333,4.1632,4.40913333333,3.502,6.01426666667
399.64,3.63873333333,6.80306666667,7.85506666665,6.9924,2.58213333334,5.85973333333,41.6971,4.09546666667,4.28446666667,3.43046666667,5.94193333334
400.00,3.58486666667,6.67226666667,7.75339999999,6.91373333333,2.53193333333,5.82273333333,41.6922333333,4.03673333333,4.1954,3.3776,5.90393333333
400.36,3.5326,6.56153333333,7.63513333333,6.79486666667,2.47213333333,5.77553333333,41.6223,3.97506666667,4.09813333333,3.31846666667,5.8486
400.72,3.5098,6.47093333333,7.57640000001,6.7186,2.44453333334,5.76093333333,41.6618,3.9412,4.03026666667,3.28766666667,5.82913333333
401.08,3.46673333333,6.39286666667,7.49840000001,6.62973333333,2.41406666667,5.73146666667,41.6698333333,3.9008,3.966,3.26533333333,5.8208
401.44,3.483,6.36006666667,7.4638,6.58946666666,2.41353333333,5.74286666667,41.6752333333,3.9174,3.937,3.2724,5.84573333333
401.80,3.4336,6.256,7.37306666665,6.4732,2.34286666667,5.69846666667,41.6729333333,3.88266666667,3.84606666667,3.2414,5.79686666667
402.16,3.48853333333,6.25646666667,7.37659999999,6.45326666667,2.37826666667,5.7466,41.7428666666,3.92253333333,3.8722,3.27513333333,5.84086666667
402.52,3.52786666667,6.2506,7.38846666667,6.4334,2.4224,5.77353333333,41.8231,3.9582,3.88333333333,3.3212,5.8654
402.88,3.5938,6.28866666666,7.44666666667,6.47806666667,2.5002,5.85353333333,41.9276,4.05046666667,3.94586666667,3.395,5.9572
403.24,3.55066666667,6.20093333333,7.36873333334,6.3864,2.45226666667,5.8226,41.9208,4.0138,3.87133333333,3.34333333333,5.91813333333
403.60,3.56026666667,6.1884,7.32580000001,6.36146666667,2.4812,5.84646666667,41.9254333333,4.03873333333,3.87506666666,3.3468,5.94626666667
403.95,3.58866666667,6.20353333333,7.33859999999,6.35433333333,2.5066,5.88346666667,41.9814,4.08393333333,3.88926666667,3.3854,5.97973333333
404.31,3.6052,6.20706666667,7.35246666665,6.34166666667,2.52726666667,5.90673333333,42.0590333333,4.1204,3.89113333333,3.42413333334,6.0134
404.67,3.5906,6.17113333333,7.32873333332,6.298,2.5224,5.91126666667,42.0481,4.1282,3.8844,3.44146666667,6.0088
405.03,3.57793333333,6.1362,7.30740000001,6.27726666667,2.5078,5.9038,42.091,4.13566666667,3.85953333333,3.4522,6.00733333333
405.39,3.5592,6.09966666667,7.29040000001,6.25346666667,2.49893333333,5.89353333333,42.1453333333,4.1316,3.82913333333,3.4516,6.004
405.75,3.57393333333,6.0744,7.27060000001,6.2578,2.52706666667,5.89553333333,42.1538666667,4.1462,3.83546666667,3.441,6.02553333333
406.11,3.538,6.046,7.23280000001,6.22946666667,2.5114,5.87433333333,42.1104666667,4.13213333333,3.79853333333,3.44306666667,5.99333333333
406.47,3.50386666667,6.00506666667,7.17573333332,6.191,2.48786666667,5.85146666667,42.1311333333,4.1064,3.758,3.41333333333,5.98006666667
406.83,3.5,5.95026666667,7.13566666667,6.14106666667,2.47286666667,5.82,42.0850666667,4.08013333334,3.72033333333,3.39826666667,5.95133333333
407.19,3.53666666667,5.96106666667,7.14320000001,6.1642,2.51026666667,5.84613333333,42.1084,4.1132,3.74386666667,3.4402,5.987
407.55,3.56453333333,5.96546666667,7.17826666667,6.1754,2.534,5.86766666667,42.1626333333,4.1484,3.76726666667,3.4792,6.01693333333
407.90,3.574,5.94986666667,7.1642,6.171,2.54786666667,5.86766666667,42.1803666667,4.15706666666,3.7594,3.48473333333,6.02126666667
408.26,3.57726666667,5.9342,7.16553333334,6.17286666667,2.55926666667,5.88666666667,42.184,4.16906666667,3.76273333333,3.48073333334,6.02113333333
408.62,3.55786666667,5.92333333333,7.14053333333,6.16366666667,2.55153333333,5.8586,42.1981,4.15273333333,3.74653333333,3.46186666667,6.0056
408.98,3.57786666667,5.923,7.14546666667,6.15806666667,2.57313333333,5.87,42.1929666667,4.15873333333,3.75313333333,3.458,6.00473333333
409.34,3.57106666667,5.9104,7.13606666667,6.14513333333,2.56626666667,5.87873333333,42.2175,4.1606,3.74286666667,3.4658,6.00946666666
409.70,3.5976,5.9274,7.1598,6.15873333333,2.58866666667,5.90266666667,42.2435,4.18693333333,3.7604,3.4996,6.03353333333
410.06,3.5972,5.90346666667,7.1592,6.1332,2.5836,5.89493333333,42.3112666667,4.19913333333,3.75486666667,3.47973333333,6.0352
410.42,3.64426666667,5.9322,7.20119999999,6.1706,2.6322,5.94453333333,42.3347333333,4.26826666666,3.8098,3.54773333333,6.08233333334
410.77,3.64853333333,5.93806666667,7.19079999999,6.16946666667,2.62453333333,5.95126666667,42.4141666667,4.27973333333,3.80293333333,3.55513333333,6.0936
411.13,3.64866666667,5.94286666667,7.1896,6.1646,2.64013333333,5.9688,42.4882666667,4.30786666667,3.80853333333,3.56586666667,6.11753333333
411.49,3.61,5.88313333333,7.13039999999,6.11253333333,2.59873333333,5.9094,42.4564,4.2724,3.74973333333,3.5196,6.0766
411.85,3.56946666667,5.81826666667,7.08633333333,6.04173333333,2.56606666667,5.86786666667,42.4731666667,4.2352,3.68813333333,3.47973333333,6.03873333333
412.21,3.5924,5.83453333333,7.08713333333,6.03906666666,2.60086666667,5.8828,42.5271,4.28193333333,3.69866666667,3.5126,6.0794
412.57,3.63253333333,5.8282,7.09073333334,6.0226,2.63246666667,5.91593333333,42.5619666667,4.32286666667,3.70626666667,3.5392,6.11273333333
412.92,3.64953333333,5.81893333333,7.08873333333,6.02446666667,2.6594,5.9292,42.6472333333,4.36613333333,3.712,3.56426666666,6.135
413.28,3.67606666667,5.80593333333,7.07186666667,5.994,2.68573333333,5.93046666667,42.6454666667,4.40026666667,3.7236,3.56573333333,6.13346666667
413.64,3.6544,5.76193333334,7.03206666666,5.94893333333,2.67546666667,5.932,42.6778666667,4.39573333333,3.69846666667,3.5668,6.12093333333
414.00,3.6838,5.7628,7.01846666667,5.94953333334,2.69373333333,5.9714,42.7636,4.4206,3.7046,3.60873333333,6.15946666667
414.36,3.624,5.67086666667,6.92126666667,5.84713333333,2.6308,5.9248,42.7498666667,4.35913333333,3.60913333334,3.5346,6.10686666667
414.72,3.58186666667,5.59413333333,6.85506666667,5.77253333333,2.606,5.90313333333,42.6974333333,4.3478,3.54693333333,3.50593333333,6.08353333333
415.07,3.57286666666,5.53453333334,6.79366666667,5.71686666667,2.60886666666,5.89046666667,42.6341,4.3544,3.52146666666,3.5072,6.0742
415.43,3.586,5.51273333334,6.77386666667,5.69626666667,2.646,5.93133333333,42.6779333333,4.39026666667,3.52393333333,3.55053333333,6.08886666667
415.79,3.607,5.497,6.7502,5.68546666667,2.67633333333,5.96186666667,42.7200666667,4.4298,3.53753333333,3.57926666667,6.1252
416.15,3.6112,5.46653333333,6.72146666666,5.66246666667,2.6808,5.98693333333,42.7694666667,4.441,3.52446666667,3.59813333333,6.13386666667
416.51,3.60166666667,5.40533333333,6.66253333333,5.62306666667,2.68846666667,5.99706666667,42.7763333333,4.453,3.505,3.61346666667,6.13766666666
416.86,3.59586666667,5.36086666667,6.6212,5.5762,2.69553333333,6.01753333333,42.7487666667,4.4686,3.48826666667,3.61746666667,6.15626666667
417.22,3.55933333333,5.2872,6.55573333333,5.4952,2.68133333333,6.00466666667,42.7405666667,4.4424,3.43573333333,3.6014,6.14246666667
417.58,3.5324,5.21873333333,6.48513333333,5.41533333333,2.6692,5.97913333333,42.7038333333,4.4374,3.38826666667,3.58346666667,6.1376
417.94,3.5066,5.1496,6.4272,5.3512,2.67633333333,5.96913333333,42.6513666667,4.43753333333,3.3512,3.57313333333,6.1376
418.29,3.487,5.0964,6.38786666667,5.31246666667,2.68093333333,5.9706,42.6659666667,4.45406666667,3.3386,3.5828,6.13913333333
418.65,3.4878,5.05906666667,6.36086666667,5.27006666667,2.70526666666,5.98793333333,42.7062333333,4.47673333333,3.3382,3.60173333333,6.1558
419.01,3.48986666667,5.023,6.3458,5.2324,2.71933333333,6.009,42.7772666667,4.49246666667,3.3284,3.61753333333,6.17326666666
419.37,3.47993333334,4.97213333333,6.303,5.18546666667,2.71846666667,6.00833333333,42.7884333333,4.49553333333,3.30933333333,3.62106666667,6.1892
419.73,3.45193333333,4.90846666667,6.2412,5.12486666667,2.69993333333,5.9874,42.7688666667,4.48706666667,3.2706,3.61426666667,6.17786666667
420.08,3.42953333333,4.8388,6.18213333333,5.0594,2.69253333333,5.96933333333,42.7309,4.4812,3.2392,3.59673333333,6.16406666667
420.44,3.40133333333,4.78146666666,6.1232,4.99886666667,2.6806,5.9422,42.7305333333,4.4632,3.192,3.56613333333,6.1452
420.80,3.3784,4.7214,6.06713333333,4.94373333333,2.67133333333,5.92846666667,42.7575666667,4.45546666667,3.16226666667,3.56146666667,6.1328
421.16,3.37206666667,4.67826666667,6.02633333333,4.91993333333,2.67646666667,5.93086666667,42.7638333333,4.468,3.14746666667,3.5684,6.13626666667
421.51,3.37593333333,4.65813333333,6.00826666667,4.9056,2.696,5.9544,42.8351333333,4.49806666667,3.14386666667,3.58473333333,6.15066666667
421.87,3.36653333333,4.62006666667,5.9698,4.86373333333,2.69086666667,5.947,42.8679333334,4.5,3.1196,3.58546666667,6.13793333334
422.23,3.3532,4.58046666667,5.9182,4.80953333333,2.69006666667,5.9344,42.8907,4.49526666667,3.08413333333,3.5782,6.13926666666
422.58,3.35186666667,4.5452,5.8882,4.77946666667,2.69953333333,5.93653333333,42.9202666667,4.51046666667,3.071,3.58713333333,6.1454
422.94,3.3266,4.4932,5.82713333333,4.73046666667,2.68146666667,5.91453333333,42.9147666667,4.50353333333,3.03546666667,3.57106666667,6.12646666667
423.30,3.3052,4.4508,5.78273333333,4.6884,2.66826666667,5.91566666667,42.9432333333,4.50526666667,3.0024,3.55706666667,6.11666666667
423.66,3.30826666667,4.4328,5.7618,4.6696,2.68466666666,5.929,42.9832666667,4.52766666667,2.9988,3.5738,6.13473333333
424.01,3.3056,4.41086666667,5.7316,4.6456,2.69186666667,5.92673333334,43.0133666667,4.53093333333,2.98346666667,3.58206666667,6.13786666667
424.37,3.31486666667,4.40073333333,5.722,4.62766666667,2.7038,5.9418,43.0547333333,4.5568,2.98686666667,3.60613333333,6.147
424.73,3.31846666667,4.38853333333,5.70193333333,4.6102,2.70993333333,5.94473333333,43.0541333333,4.56806666667,2.97366666667,3.60546666667,6.14853333334
425.08,3.32406666667,4.37953333333,5.69126666667,4.59433333333,2.72566666667,5.95786666667,43.0714333333,4.5868,2.97493333333,3.61286666667,6.15973333333
425.44,3.31026666667,4.34733333333,5.65366666667,4.56006666667,2.7118,5.94133333333,43.0614666667,4.56886666667,2.9568,3.602,6.1424
425.80,3.2964,4.3132,5.61553333333,4.53126666667,2.70133333333,5.92266666667,43.0705,4.56353333333,2.9392,3.58566666667,6.133
426.16,3.3204,4.31673333334,5.623,4.53973333333,2.72213333333,5.9518,43.0817333333,4.59986666667,2.96393333333,3.60993333333,6.14913333333
426.51,3.301,4.294,5.58093333333,4.5078,2.6962,5.93726666667,43.0771,4.5876,2.93986666667,3.59006666667,6.13106666667
426.87,3.3194,4.30066666667,5.5842,4.50553333333,2.71493333333,5.9508,43.1006666667,4.60833333333,2.94893333333,3.61206666667,6.14846666667
427.23,3.33726666667,4.31073333333,5.58406666667,4.50726666667,2.7446,5.949,43.1191666666,4.63153333333,2.96413333333,3.6318,6.15506666667
427.58,3.32813333333,4.2944,5.57266666667,4.47786666667,2.7422,5.9514,43.1347,4.6292,2.953,3.61893333333,6.1328
427.94,3.31833333333,4.2736,5.56446666667,4.46386666667,2.73826666667,5.9494,43.1671333333,4.64193333333,2.94546666667,3.61266666667,6.1294
428.30,3.2918,4.2464,5.544,4.43806666667,2.71586666667,5.92553333333,43.1456333333,4.62533333333,2.92453333333,3.58493333334,6.11773333333
428.65,3.29693333333,4.23926666667,5.55093333333,4.4306,2.72026666667,5.9304,43.201,4.64013333333,2.93653333333,3.59433333333,6.12673333333
429.01,3.28006666667,4.2166,5.52346666667,4.40833333333,2.691,5.90206666667,43.2451333333,4.62533333333,2.91133333333,3.57613333333,6.1062
429.37,3.27086666667,4.19526666667,5.506,4.3802,2.67866666666,5.89113333334,43.2943,4.62946666667,2.89506666667,3.5636,6.0984
429.72,3.27093333333,4.20226666667,5.50753333333,4.3786,2.6802,5.91233333333,43.3187,4.64933333333,2.90213333333,3.58093333333,6.11886666667
430.08,3.27073333333,4.2058,5.52586666667,4.39173333333,2.69086666667,5.913,43.3537,4.65486666667,2.907,3.59053333333,6.12626666667
430.44,3.27993333333,4.20826666667,5.53413333333,4.4036,2.70966666667,5.92526666667,43.3529333333,4.66846666667,2.9202,3.60113333333,6.13466666667
430.79,3.2592,4.20786666667,5.5384,4.39793333333,2.70106666667,5.92,43.3802,4.67113333334,2.91493333333,3.58713333333,6.1296
431.15,3.24373333333,4.19626666667,5.53206666667,4.38633333333,2.68186666666,5.90966666667,43.3897,4.66046666667,2.89226666667,3.573,6.1212
431.50,3.23386666667,4.1912,5.52533333333,4.39026666666,2.66933333333,5.898,43.4422666667,4.659,2.88446666667,3.56253333333,6.11166666667
431.86,3.24466666667,4.20746666667,5.5348,4.40786666667,2.67373333333,5.91206666667,43.4828666666,4.66906666667,2.89866666667,3.575,6.11853333333
432.22,3.25893333333,4.21886666667,5.54533333333,4.42073333333,2.68386666667,5.92926666666,43.5032333333,4.68613333333,2.9098,3.59266666667,6.12933333333
432.57,3.23613333333,4.2002,5.52213333333,4.41106666667,2.65453333333,5.91106666667,43.5121333333,4.66226666666,2.879,3.57326666666,6.107
432.93,3.23893333334,4.21086666667,5.544,4.41206666667,2.66746666667,5.9128,43.5281333333,4.67406666667,2.88853333333,3.58026666667,6.114
433.29,3.24173333333,4.22293333333,5.55866666667,4.43033333333,2.66653333333,5.9124,43.5180666667,4.67866666667,2.88746666667,3.57433333334,6.10586666667
433.64,3.2486,4.23913333333,5.58053333333,4.44506666667,2.67713333333,5.91426666667,43.5212666667,4.68653333333,2.88886666667,3.5748,6.10286666667
434.00,3.2106,4.2002,5.53946666667,4.40333333333,2.63006666666,5.865,43.5016,4.6522,2.8492,3.52886666667,6.0516
434.35,3.2066,4.20433333333,5.54773333333,4.4046,2.62666666666,5.84786666667,43.5631,4.65533333333,2.84433333333,3.5274,6.03753333333
434.71,3.20613333333,4.1988,5.5414,4.40426666667,2.61973333333,5.84473333333,43.5912333333,4.65153333333,2.8382,3.52326666667,6.0246
435.07,3.21873333333,4.20546666667,5.55673333333,4.41646666667,2.622,5.85086666667,43.5995333333,4.66306666667,2.86,3.52653333333,6.029
435.42,3.22013333333,4.20693333333,5.55146666666,4.41573333333,2.61353333333,5.8358,43.5543666667,4.65373333333,2.8542,3.5176,6.0168
435.78,3.2122,4.20593333333,5.55033333333,4.40766666667,2.60226666667,5.82193333333,43.5848333333,4.65946666667,2.84826666667,3.5018,6.0058
436.13,3.20586666667,4.2124,5.56033333333,4.4228,2.59073333333,5.80953333333,43.6198666667,4.66673333333,2.839,3.4894,6.0032
436.49,3.22246666667,4.2346,5.60233333333,4.44633333333,2.60706666667,5.81346666667,43.6256,4.687,2.8602,3.5016,6.0122
436.84,3.24026666666,4.25333333333,5.62133333334,4.477,2.61073333333,5.82933333333,43.6415333333,4.7094,2.87786666667,3.51806666667,6.02953333333
437.20,3.27546666667,4.2936,5.6698,4.52406666667,2.64926666667,5.8674,43.6597666667,4.74753333333,2.9238,3.55846666666,6.07626666667
437.56,3.284,4.2968,5.67873333333,4.5316,2.64973333333,5.8618,43.6916333333,4.76333333334,2.93066666667,3.55513333333,6.07846666667
437.91,3.3426,4.3482,5.72953333333,4.59133333333,2.69886666667,5.9218,43.7291333333,4.81933333334,2.97806666667,3.60633333333,6.13733333333
438.27,3.35873333333,4.36493333333,5.75233333333,4.6084,2.70766666667,5.94106666667,43.6918666667,4.843,2.9972,3.62033333333,6.15933333333
438.62,3.36826666667,4.374,5.7508,4.6226,2.7148,5.9356,43.6743333333,4.85233333333,3.0032,3.61773333333,6.16806666667
438.98,3.36073333333,4.37366666667,5.74006666667,4.61913333333,2.70733333333,5.93,43.6875666667,4.85213333333,2.9942,3.61213333333,6.1724
439.33,3.3932,4.3986,5.76993333333,4.6426,2.73573333334,5.95753333333,43.7367666667,4.89593333333,3.02246666667,3.63773333333,6.2086
439.69,3.40146666667,4.40506666667,5.77233333333,4.637,2.73486666667,5.9564,43.7276666666,4.89913333333,3.0232,3.64106666667,6.21
440.04,3.41886666667,4.41073333333,5.77873333333,4.64466666667,2.75773333333,5.96653333333,43.7038666667,4.91966666667,3.04213333333,3.65646666667,6.22013333333
440.40,3.4168,4.40726666667,5.76746666666,4.63853333333,2.75686666666,5.9636,43.7042333333,4.926,3.03813333333,3.65486666667,6.2246
440.75,3.40813333333,4.39226666667,5.75946666667,4.62113333333,2.75433333333,5.959,43.6997,4.92493333333,3.0288,3.65273333334,6.21406666667
441.11,3.40726666667,4.38686666667,5.7478,4.61106666667,2.75026666667,5.94906666667,43.7115333333,4.93133333333,3.0262,3.6566,6.21073333333
441.47,3.40433333333,4.3728,5.7418,4.60406666667,2.75306666667,5.9524,43.7110666667,4.93526666667,3.0268,3.66073333333,6.2102
441.82,3.38453333333,4.359,5.72413333333,4.57513333333,2.7512,5.941,43.7063,4.93106666667,3.021,3.65,6.19653333333
442.18,3.37573333333,4.33286666667,5.6892,4.5486,2.7416,5.92153333333,43.7274,4.92466666667,2.99933333333,3.63886666667,6.1776
442.53,3.36206666667,4.31173333333,5.66946666667,4.523,2.7356,5.92113333333,43.7220666667,4.9302,2.9856,3.6408,6.17653333333
442.89,3.3612,4.28586666667,5.64653333333,4.49986666666,2.735,5.91906666667,43.7155,4.93546666667,2.96966666667,3.64573333333,6.16746666667
443.24,3.33706666667,4.24786666667,5.60486666667,4.4642,2.72366666667,5.91493333333,43.7152333333,4.9256,2.94473333333,3.6388,6.15246666667
443.60,3.3262,4.20253333333,5.56653333333,4.44026666667,2.726,5.91446666667,43.6955333333,4.9348,2.9266,3.63786666667,6.1512
443.95,3.31,4.16786666667,5.52453333333,4.39853333333,2.7058,5.9128,43.7569,4.92766666667,2.90173333333,3.63553333333,6.1508
444.31,3.30986666667,4.14013333333,5.49073333333,4.36926666667,2.7146,5.9252,43.7945333333,4.94326666667,2.886,3.64266666667,6.1526
444.66,3.30973333333,4.12006666667,5.46173333333,4.3514,2.71993333333,5.93766666667,43.8674666667,4.96366666666,2.87253333333,3.64153333333,6.15986666667
445.02,3.28113333333,4.0588,5.398,4.2906,2.69946666667,5.9142,43.8689666667,4.95193333333,2.82573333333,3.6122,6.138
445.37,3.28513333333,4.04606666667,5.372,4.2638,2.71113333333,5.92393333333,43.8984333333,4.96533333333,2.81793333333,3.6208,6.1514
445.72,3.2916,4.0218,5.35106666667,4.25073333333,2.71966666666,5.92306666667,43.9423666667,4.99006666667,2.8112,3.62966666667,6.17
446.08,3.291,4.00373333333,5.338,4.23486666667,2.7284,5.9376,43.9642333333,5.0032,2.81113333333,3.63986666667,6.17826666667
446.43,3.30753333333,3.99306666666,5.33386666667,4.22233333333,2.75,5.95626666667,43.9628333333,5.0336,2.8222,3.65346666667,6.19226666667
