wavelength,Back_TanNicf,Belly_TanNicf,Breast_TanNicf,Crissum_TanNicf,Crown_TanNicf,DorTail_TanNicf,Patch10_TanNicf,Patch11_TanNicf,Patch12_TanNicf,Patch13_TanNicf,Patch14_TanNicf,Rump_TanNicf,Throat_TanNicf,WingTip_TanNicf
430.44,7.99308333333,54.0986666667,6.61775,56.7027916667,32.6709166667,6.68733333334,15.627,37.7496666667,19.1944166667,17.4204583333,24.154,41.2404583333,21.7805833333,7.08783333333
430.79,7.9785,54.12825,6.61025,56.6941666666,32.6294166667,6.6835,15.6594166667,37.80275,19.2269166666,17.433875,24.1438333333,41.2242291667,21.87825,7.06575
431.15,7.98316666666,54.2696666667,6.61016666667,56.8207083333,32.6866666666,6.70275,15.715,37.9295,19.3140833333,17.4775833333,24.1800833333,41.289,22.01575,7.06716666667
431.50,7.99708333332,54.3823333333,6.62416666666,56.929625,32.7158333333,6.71441666667,15.7705,38.0565,19.3955833333,17.5056666667,24.2231666667,41.3398958333,22.1500833334,7.08916666667
431.86,8.02641666667,54.4100833333,6.64708333333,56.9744166667,32.72375,6.74566666667,15.826,38.13425,19.4688333333,17.5401666667,24.2285,41.3722291667,22.2676666667,7.1095
432.22,8.04166666666,54.4374166667,6.6615,57.0235,32.73275,6.76508333333,15.8635833334,38.2219166667,19.5240833333,17.56725,24.242,41.3915,22.38325,7.11833333333
432.57,8.04908333333,54.4130833333,6.66783333333,56.986125,32.70575,6.79008333333,15.882,38.2729166667,19.5825833334,17.5692916667,24.222,41.3617916667,22.481,7.12916666667
432.93,8.0625,54.4829166667,6.66808333333,57.0668333333,32.7399166667,6.8025,15.9235,38.371,19.6514166667,17.594625,24.2204166666,41.4016458333,22.5813333333,7.16258333333
433.29,8.09175000001,54.49225,6.70991666667,57.0687083334,32.7380833333,6.83241666667,15.9675,38.4315,19.72225,17.62575,24.234,41.3929375,22.688,7.19625
433.64,8.10116666668,54.4870833333,6.72933333334,57.08375,32.7224166667,6.85891666667,16.00725,38.49825,19.7875833333,17.64875,24.2323333333,41.380375,22.7798333333,7.20358333333
434.00,8.09883333333,54.4675833333,6.72608333333,57.0496666666,32.705,6.86858333333,16.04675,38.5454166666,19.83,17.6577916666,24.1875,41.3801041666,22.8680833333,7.2145
434.35,8.10149999999,54.4623333333,6.74,57.0255,32.6825833333,6.87683333333,16.0861666667,38.6003333333,19.8670833333,17.6784583333,24.1834166667,41.354875,22.96175,7.22208333333
434.71,8.12300000001,54.5086666667,6.77033333333,57.0759166667,32.7100833333,6.91,16.14225,38.69525,19.9385833333,17.7102083333,24.2074166667,41.3842916667,23.0681666667,7.25958333333
435.07,8.12308333334,54.46325,6.79316666667,57.0537916667,32.6576666667,6.90308333333,16.167,38.7199166667,19.96075,17.7028333333,24.18975,41.361125,23.1439166667,7.26083333333
435.42,8.16866666667,54.4911666667,6.84458333334,57.1097916667,32.6875833333,6.9345,16.2419166666,38.815,20.0630833333,17.7485833333,24.22525,41.3762708333,23.2839166667,7.29833333333
435.78,8.16633333333,54.5616666667,6.84983333333,57.1749166667,32.715,6.91958333333,16.2845833333,38.9193333333,20.1246666667,17.7715833333,24.23075,41.3854791667,23.409,7.29891666666
436.13,8.15608333334,54.6528333333,6.82766666667,57.23175,32.7265833333,6.90758333333,16.33425,39.0080833333,20.2011666667,17.798,24.23925,41.4085208333,23.529,7.29333333334
436.49,8.14383333333,54.7258333333,6.80416666667,57.2842083333,32.7370833334,6.8795,16.37475,39.09875,20.2419166667,17.8224166667,24.2295,41.4363541667,23.6301666667,7.27108333333
436.84,8.157,54.8028333333,6.83375,57.3510416667,32.7666666667,6.896,16.435,39.2116666667,20.335,17.8587916666,24.26425,41.4836041667,23.7754166667,7.27275
437.20,8.16658333333,54.9656666667,6.85233333334,57.5132916667,32.8376666667,6.92458333333,16.52125,39.4058333333,20.4446666667,17.9215416667,24.3215,41.5912083333,23.9625833333,7.28633333333
437.56,8.17624999999,55.0600833334,6.85541666666,57.5966666667,32.8779166667,6.92433333333,16.5729166667,39.5416666667,20.5095833333,17.9501666667,24.3376666667,41.6484166667,24.1100833333,7.28483333333
437.91,8.18258333333,55.20825,6.87091666666,57.7749583333,32.9359166667,6.93683333333,16.633,39.7024166667,20.60125,17.9965416666,24.3934166667,41.7141875,24.2585,7.30491666667
438.27,8.16433333333,55.3020833333,6.84075,57.8929166667,32.9435833333,6.9135,16.657,39.8075,20.6510833334,18.0045416667,24.4055833333,41.7755208333,24.3534166667,7.275
438.62,8.12325000001,55.3715,6.80641666667,57.9798333334,32.95375,6.89266666667,16.66925,39.9073333333,20.7100833333,18.0112916667,24.388,41.8123958333,24.47375,7.23141666666
438.98,8.13658333332,55.4691666667,6.819,58.065875,32.991,6.91625,16.7168333333,40.0634166667,20.8190833334,18.0732083333,24.42625,41.869125,24.626,7.25116666667
439.33,8.11241666667,55.4945,6.79016666667,58.1110416667,32.9505,6.89966666667,16.7199166667,40.1655833333,20.84275,18.0744166667,24.39775,41.8686041667,24.7265,7.21925
439.69,8.10208333332,55.5130833333,6.78775,58.11975,32.9291666667,6.89625,16.73525,40.2413333333,20.9028333333,18.0800833333,24.40225,41.8707916667,24.8095,7.21316666667
440.04,8.09933333334,55.4953333333,6.80991666667,58.1411666667,32.9298333333,6.89258333333,16.755,40.3185833333,20.9644166667,18.0845416667,24.3929166666,41.8664375,24.9071666667,7.20916666667
440.40,8.10475000001,55.575,6.81525,58.245125,32.9535833333,6.89041666666,16.7964166667,40.4356666667,21.0438333334,18.1028333333,24.4168333333,41.9012916667,25.0129166666,7.21558333333
440.75,8.07725000001,55.57425,6.78325,58.2824583333,32.9315833334,6.87058333334,16.8005,40.5008333333,21.0819166667,18.1009583334,24.3995833333,41.8806666667,25.0855833333,7.19116666667
441.11,8.05200000001,55.5566666667,6.75133333333,58.2604166667,32.8958333333,6.81925,16.7916666666,40.5336666667,21.115,18.0792083333,24.3546666667,41.8366875,25.1389166667,7.15408333334
441.47,8.0335,55.5911666667,6.74741666667,58.2922083333,32.8949166666,6.79475,16.8070833333,40.6085,21.1716666667,18.089375,24.3529166666,41.8355416667,25.2155833333,7.14808333333
441.82,8.03,55.6079166667,6.7335,58.3035416667,32.8905833333,6.77475,16.8304166667,40.7013333334,21.2445,18.104,24.3423333333,41.8413958333,25.3223333333,7.12875
442.18,8.03491666666,55.67525,6.74933333333,58.36475,32.9268333333,6.79125,16.8908333333,40.8431666666,21.3461666666,18.1505,24.3701666667,41.8796666666,25.4755,7.14441666667
442.53,8.06408333334,55.7313333334,6.77475,58.413375,32.9555833333,6.80133333333,16.9505833333,40.9635,21.432,18.192125,24.4185,41.8976041667,25.6095,7.17525
442.89,8.05391666666,55.7640833333,6.76908333333,58.4775833333,32.9865833333,6.79441666667,17.0044166666,41.0515,21.4900833333,18.2043333333,24.4310833333,41.9156875,25.72475,7.17775
443.24,8.06374999999,55.8715,6.77,58.5554166667,33.03925,6.79033333333,17.0556666667,41.1673333333,21.5856666666,18.2496666667,24.47475,42.0001875,25.8845,7.18025
443.60,8.05925,55.9525833333,6.7685,58.6550833333,33.05575,6.79841666667,17.1075,41.3095,21.6644166666,18.2766666667,24.4973333333,42.0691666667,26.04325,7.17216666667
443.95,8.06783333332,56.0746666667,6.7705,58.7390833333,33.0910833333,6.80866666667,17.1571666667,41.464,21.75525,18.3320833333,24.5405833333,42.1401666667,26.2098333333,7.17808333333
444.31,8.07308333333,56.10275,6.79108333333,58.760625,33.0996666666,6.82458333333,17.19825,41.5730833333,21.8250833333,18.365125,24.56675,42.1756041667,26.3565,7.17883333334
444.66,8.08691666666,56.1783333333,6.80416666667,58.820375,33.1015833333,6.83058333333,17.2580833333,41.71975,21.906,18.4150833333,24.6176666667,42.2315416667,26.5300833333,7.19316666667
445.02,8.09833333334,56.2884166667,6.82325,58.9550833334,33.1443333333,6.86066666667,17.3260833333,41.897,21.9915,18.483375,24.6846666667,42.3352083334,26.6994166667,7.21841666667
445.37,8.12133333332,56.3939166667,6.84058333333,59.051,33.1580833333,6.87391666667,17.3955,42.0323333333,22.0731666667,18.5400833333,24.7210833333,42.4192083333,26.8519166667,7.24216666667
445.72,8.13066666666,56.449,6.86183333333,59.0906666667,33.162,6.88708333334,17.4351666666,42.143,22.1285,18.57075,24.73825,42.4500416667,26.9665833333,7.24866666666
446.08,8.13700000001,56.4741666667,6.87316666667,59.1375833333,33.1718333334,6.88933333333,17.46725,42.2541666667,22.1763333333,18.5977083333,24.74775,42.4809791667,27.0716666666,7.25208333333
446.43,8.15091666667,56.4888333333,6.87033333334,59.1462916667,33.1695833333,6.89108333333,17.4955,42.3301666667,22.2293333333,18.6234583334,24.7436666667,42.5045,27.1780833333,7.25266666667
446.79,8.14466666667,56.493,6.87341666667,59.1416666666,33.13375,6.88433333333,17.5104166667,42.40375,22.2796666667,18.6472083334,24.7376666667,42.5054583333,27.25775,7.23783333333
447.14,8.12108333333,56.4795,6.86458333333,59.1092083333,33.11575,6.87683333334,17.5345833333,42.4845833333,22.3218333333,18.6415,24.7184166667,42.5025625,27.3170833333,7.2325
447.50,8.136,56.5305,6.88116666666,59.134,33.1309166667,6.88566666667,17.5864166666,42.57925,22.40275,18.679125,24.7348333334,42.5302708333,27.4309166667,7.2475
447.85,8.13125,56.5210833333,6.87175,59.1499166667,33.1135,6.87141666667,17.61875,42.6559166667,22.4590833333,18.6840416667,24.7205,42.54375,27.51975,7.2395
448.21,8.13008333333,56.5535833333,6.86066666666,59.180375,33.095,6.86158333334,17.6521666667,42.7481666667,22.5250833333,18.7043333333,24.7064166667,42.5604791666,27.63275,7.239
448.56,8.14274999999,56.57725,6.87391666667,59.2018333333,33.1065,6.87425,17.6851666667,42.8265833333,22.5966666667,18.7284583334,24.6909166667,42.5885416667,27.7393333334,7.24616666667
448.92,8.15616666667,56.5900833333,6.87841666667,59.18675,33.1163333333,6.86358333333,17.7279166666,42.9044166667,22.671,18.7502083333,24.6736666666,42.6133125,27.8460833334,7.24841666667
449.27,8.16091666667,56.5800833333,6.88525,59.1766666667,33.1219166667,6.87616666667,17.7651666667,42.99125,22.7548333333,18.7669583333,24.6698333333,42.6273958333,27.971,7.247
449.62,8.154,56.6283333333,6.88125,59.233375,33.1280833333,6.85766666667,17.8085,43.1049166667,22.82075,18.795875,24.6671666667,42.6674583333,28.1064166667,7.24275
449.98,8.15541666667,56.6964166667,6.8755,59.2650833333,33.1294166667,6.85741666667,17.854,43.21425,22.9315833333,18.8170833333,24.68475,42.7359375,28.2696666667,7.23566666667
450.33,8.15641666666,56.7915,6.90075,59.3554166667,33.1499166667,6.86833333333,17.9330833333,43.3704166667,23.0460833333,18.8575416667,24.7231666667,42.8143958333,28.4160833333,7.25675
450.69,8.20316666667,56.942,6.9335,59.4962083333,33.2265833333,6.904,18.04825,43.58275,23.2060833334,18.9342083333,24.7943333334,42.969625,28.6391666667,7.30383333333
451.04,8.23416666667,57.0163333333,6.95691666667,59.5813333334,33.2480833333,6.92658333333,18.1235833333,43.69475,23.3061666667,19.001,24.8244166667,43.0446875,28.8043333333,7.3115
451.40,8.23508333333,57.08725,6.94925,59.6741666667,33.26475,6.93191666667,18.1904166667,43.85625,23.3998333333,19.0523333333,24.8485,43.1343125,28.95,7.31558333333
451.75,8.25508333334,57.192,6.97425,59.7604166667,33.2828333333,6.959,18.2775,44.0065833333,23.5074166667,19.1084583333,24.9084166666,43.2230416667,29.1135,7.33708333334
452.10,8.27125000001,57.2445833334,6.99183333334,59.8392916666,33.3100833334,6.97275,18.33875,44.1389166667,23.5968333333,19.1533333333,24.9449166667,43.309875,29.2575833333,7.34975
452.46,8.26716666667,57.3810833333,6.98808333333,59.974625,33.35175,6.961,18.4160833333,44.3161666667,23.7005,19.2045,25.0041666667,43.4305833333,29.4028333333,7.35158333333
452.81,8.26766666667,57.47425,6.98383333333,60.0694166667,33.3411666667,6.9675,18.4576666666,44.4544166667,23.7739166667,19.2426666667,25.0293333333,43.4935208333,29.5660833333,7.35275
453.17,8.26491666667,57.5713333333,6.97608333333,60.179375,33.3755833333,6.96958333333,18.5195,44.5955833333,23.8615,19.28125,25.06875,43.5985208333,29.7160833333,7.34225
453.52,8.25591666666,57.63125,6.96641666667,60.2530833333,33.3899166667,6.97941666667,18.5879166666,44.7199166667,23.95525,19.3181666667,25.1111666667,43.6867916666,29.866,7.33341666667
453.87,8.26224999999,57.6820833333,6.992,60.3295416667,33.3868333333,6.98741666667,18.65275,44.8431666666,24.0300833333,19.359375,25.1403333333,43.7414583333,29.9834166666,7.35191666667
454.23,8.27358333334,57.7599166667,6.99825,60.4285416667,33.3926666667,7.00458333333,18.7091666667,44.985,24.1245833333,19.409375,25.1681666667,43.8472708334,30.12625,7.35383333333
454.58,8.26258333334,57.8164166666,6.99433333333,60.483125,33.3941666667,6.98691666667,18.7503333333,45.10625,24.1990833333,19.4302916666,25.1871666667,43.9059791667,30.26475,7.34283333333
454.93,8.27508333333,57.9075833333,7.01,60.6018333333,33.4205833333,7.00958333333,18.8055,45.26425,24.31025,19.481625,25.2450833333,44.0100833333,30.4234166667,7.35725
455.29,8.30616666667,57.9805,7.04875,60.673375,33.4516666666,7.03425,18.887,45.39025,24.4198333333,19.5432083334,25.3025,44.0964583333,30.5981666667,7.39016666667
455.64,8.30283333333,58.0965,7.05591666667,60.7930833333,33.4904166666,7.02483333333,18.941,45.5655,24.51125,19.5908333333,25.326,44.2119583333,30.762,7.4085
456.00,8.28791666666,58.142,7.048,60.8017916667,33.4685833333,7.02933333333,19.0075833333,45.6843333333,24.5876666667,19.602875,25.33775,44.2604166667,30.8944166667,7.39508333333
456.35,8.29525000001,58.161,7.05883333333,60.8084583333,33.438,7.03366666666,19.0605833333,45.8071666667,24.6743333333,19.622125,25.3510833333,44.3334375,31.0610833333,7.394
456.70,8.31591666667,58.2445,7.088,60.9200416667,33.4819166667,7.0675,19.1786666666,45.9955833333,24.8079166667,19.681,25.4484166667,44.4858958333,31.2290833334,7.41225
457.06,8.31333333334,58.3149166666,7.09133333334,60.9653333333,33.464,7.07116666667,19.2383333333,46.1516666667,24.882,19.709,25.5029166666,44.6083958333,31.3815,7.41691666667
457.41,8.33716666667,58.38975,7.11916666667,61.0621666667,33.4558333334,7.09108333333,19.31225,46.3360833333,24.9785833333,19.7519583333,25.5590833333,44.7365,31.5539166667,7.43516666667
457.76,8.35708333334,58.5026666667,7.10975,61.1789583334,33.4888333334,7.11575,19.40325,46.54125,25.1100833334,19.8173333333,25.6385,44.8818541667,31.7693333333,7.44825
458.12,8.35258333334,58.5511666667,7.10566666666,61.2395,33.48625,7.11841666666,19.4781666666,46.6739166667,25.20225,19.8459166667,25.68775,44.9862291666,31.93225,7.42925
458.47,8.36325000001,58.6135,7.09883333333,61.295125,33.4700833333,7.12183333334,19.5201666667,46.7976666667,25.2708333333,19.8764583334,25.7179166666,45.0730833333,32.0665833333,7.42416666667
458.82,8.36550000001,58.6818333333,7.097,61.3435,33.4650833334,7.13016666667,19.57975,46.9321666666,25.3638333333,19.910625,25.7606666666,45.1686875,32.23025,7.43108333333
459.18,8.35650000001,58.6966666667,7.0905,61.3755,33.43725,7.12116666667,19.5986666667,47.0158333333,25.4216666667,19.9165,25.7591666667,45.2259583334,32.3294166667,7.40441666667
459.53,8.35641666666,58.7145833333,7.08916666667,61.394625,33.40475,7.11233333333,19.63775,47.0741666667,25.4861666666,19.938375,25.7839166667,45.2643333333,32.4271666667,7.37691666667
459.88,8.36983333332,58.7498333333,7.10266666667,61.45525,33.4159166666,7.10291666667,19.68575,47.1654166666,25.5569166667,19.9706666667,25.8244166666,45.33,32.5340833333,7.39
460.24,8.38441666667,58.81525,7.11008333333,61.5340416667,33.4341666667,7.105,19.7370833333,47.27775,25.629,20.012625,25.8500833333,45.3924166667,32.63775,7.40475
460.59,8.37274999999,58.79425,7.10958333333,61.51225,33.4034166667,7.09266666667,19.7485833333,47.301,25.6781666667,20.0259166667,25.8259166667,45.3829166667,32.7055833333,7.39675
460.94,8.37000000001,58.8095,7.10025,61.543,33.3835,7.08675,19.7848333333,47.3643333334,25.7526666667,20.064875,25.824,45.408125,32.7970833334,7.39233333333
461.29,8.39316666666,58.8535833333,7.11691666667,61.5734166667,33.3905833333,7.09458333333,19.8444166666,47.43025,25.85075,20.1082916667,25.8525833333,45.4670416667,32.91,7.40708333333
461.65,8.40391666668,58.8635833333,7.14533333333,61.5806666666,33.3781666667,7.09158333333,19.8915833333,47.4676666667,25.923,20.125125,25.84925,45.5098125,32.9999166667,7.4025
462.00,8.41983333333,58.9100833333,7.1585,61.624125,33.37525,7.0795,19.9465833333,47.5756666667,26.0050833333,20.158375,25.87075,45.5623333333,33.1350833333,7.41308333333
462.35,8.42041666666,58.9665833333,7.17133333333,61.6987083333,33.3854166667,7.08491666667,20.0251666667,47.6764166667,26.11825,20.1981666667,25.9070833334,45.6365,33.2815833333,7.42333333334
462.71,8.43724999999,59.0473333333,7.18908333333,61.8105,33.4069166666,7.08875,20.11575,47.8000833333,26.2315,20.2374166666,25.9415,45.7321875,33.43375,7.42225
463.06,8.44408333333,59.1164166667,7.18633333333,61.8712083333,33.4114166666,7.08741666667,20.2104166667,47.9151666667,26.3325,20.295625,25.996,45.8305833333,33.5818333333,7.4285
463.41,8.47525,59.2381666667,7.20275,62.0495,33.4683333333,7.12025,20.3414166666,48.13225,26.4971666667,20.38125,26.0844166667,46.0368125,33.81125,7.463
463.76,8.51408333334,59.4209166667,7.23033333333,62.2054583334,33.51025,7.16,20.45475,48.3035,26.6454166667,20.47725,26.179,46.2589583334,34.0455,7.48225
464.12,8.52175,59.51175,7.23391666666,62.2862083333,33.5225833333,7.1685,20.5581666666,48.4211666667,26.7811666667,20.526125,26.2349166667,46.4058958333,34.23925,7.47058333333
464.47,8.56550000001,59.6243333333,7.25916666667,62.41225,33.55775,7.20066666667,20.68175,48.6175833333,26.9211666667,20.617,26.32925,46.6015208334,34.4609166667,7.50458333333
464.82,8.59049999999,59.71125,7.29025,62.5181666667,33.5719166667,7.20366666666,20.7685,48.7439166667,27.0444166667,20.650625,26.40125,46.738625,34.66675,7.51416666667
465.17,8.58708333334,59.8744166666,7.28691666667,62.6868333333,33.6003333334,7.21716666667,20.8526666667,48.935,27.1821666667,20.7182916667,26.45725,46.8940833333,34.8710833333,7.515
465.53,8.61049999999,59.99025,7.28166666667,62.8154166667,33.6150833333,7.24275,20.9608333333,49.0819166667,27.3079166667,20.7827916667,26.5305,47.0478125,35.0793333333,7.53341666667
465.88,8.62091666666,60.028,7.29175,62.8481666667,33.5924166667,7.24575,21.0078333333,49.15325,27.3849166667,20.80475,26.5435,47.1573125,35.2243333334,7.53266666667
466.23,8.65625,60.08525,7.3135,62.9332083333,33.6180833333,7.267,21.1033333333,49.2833333333,27.4955833333,20.8665833333,26.59,47.29,35.3968333333,7.545
466.58,8.65691666666,60.1188333333,7.32125,62.9524583333,33.5961666666,7.24775,21.16475,49.3718333333,27.5825,20.8974166667,26.61075,47.3941458334,35.5236666667,7.54025
466.94,8.67866666667,60.2319166667,7.351,63.0772083333,33.6255,7.26458333333,21.2583333334,49.5135,27.72175,20.96225,26.67275,47.5471458333,35.7309166667,7.56316666667
467.29,8.69033333334,60.3135833333,7.35591666667,63.150125,33.6229166666,7.25783333333,21.3281666667,49.6011666667,27.8093333334,20.9899166667,26.6975833333,47.6326875,35.8774166667,7.56625
467.64,8.67491666666,60.3715833334,7.35191666666,63.22725,33.6065833333,7.25483333333,21.3936666666,49.7561666667,27.926,21.0484166667,26.7255833333,47.7336458334,36.0363333334,7.56025
