wavelength,Back_HemRusm,Belly_HemRusm,Breast_HemRusm,Crissum_HemRusm,Crown_HemRusm,DorTail_HemRusm,Patch10_HemRusm,Rump_HemRusm,Throat_HemRusm,WingTip_HemRusm
262.13,2.696266667,2.5404,1.675066667,2.374666667,2.0324,5.1756,2.928733333,3.441866667,1.607233333,4.716
262.51,2.618533333,2.422333333,1.609266667,2.317133333,1.963266667,5.1044,2.900466667,3.445466667,1.461366667,4.5128
262.88,2.890333333,2.741066667,1.8366,2.591933333,2.250666667,5.4698,3.1734,3.865,1.7542,4.714466667
263.25,3.006,3.015933333,2.013933333,2.939266667,2.431466667,5.801666667,3.380133333,4.0448,1.867066667,4.7596
263.63,3.204533333,3.553,2.4606,3.396933333,2.874333333,6.3256,3.879533333,4.692533333,2.275566667,4.968266667
264,4.017066667,4.408333333,3.509733333,4.532133333,3.831066667,7.4064,4.795666667,5.5472,3.2229,5.9384
264.37,4.511733333,4.5682,4.084,4.810266667,4.221266667,7.744133333,5.092666667,6.000733333,3.696466667,6.440533333
264.75,4.8526,4.4074,4.250733333,5.0216,4.650733333,7.755133333,5.207133333,6.192533333,3.879666667,6.757466667
265.12,4.0306,3.5588,3.505133333,4.4568,3.9148,6.989466667,4.4776,5.4832,3.182266667,6.1908
265.49,3.524533333,3.081133333,3.366,4.082266667,3.4636,6.540533333,4.2572,5.274733333,3.062766667,5.9748
265.87,3.266066667,2.775733333,3.143533333,4.0174,3.463866667,6.227733333,4.2704,5.025666667,3.0228,5.694
266.24,2.425,2.005466667,2.4172,3.229466667,2.748333333,5.292533333,3.571933333,4.222533333,2.299866667,4.9846
266.61,2.0742,1.7236,1.954866667,2.659933333,2.372733333,4.741733333,3.1486,3.745466667,2.051866667,4.704466667
266.98,1.9692,1.629533333,1.871733333,2.4426,2.384933333,4.603266667,3.154466667,3.6422,1.933166667,4.5708
267.36,1.9972,1.378533333,1.894666667,2.286933333,2.378933333,4.573933333,3.061266667,3.594933333,1.841466667,4.531533333
267.73,1.78,1.1444,1.512066667,2.037733333,2.0308,4.1684,2.731933333,3.1512,1.395066667,4.2716
268.1,1.5986,0.913533333,1.125133333,1.5282,1.692733333,3.748133333,2.539,2.8244,1.052866667,3.838933333
268.48,1.241066667,0.726066667,0.689733333,1.227666667,1.468733333,3.3498,2.231066667,2.382866667,0.5875,3.560933333
268.85,0.632333333,0.462866667,0.355466667,0.909466667,1.04,3.0448,1.731,1.874466667,0.075033333,3.051333333
269.22,0.5664,0.547,0.392466667,0.881533333,1.000733333,2.9246,1.5154,1.644266667,-0.125566667,2.818466667
269.59,0.392333333,0.4968,0.126533333,0.7942,0.835333333,2.721133333,1.1548,1.294066667,-0.375066667,2.531266667
269.97,0.475266667,0.642,0.1852,0.8086,0.641933333,2.7902,1.040133333,1.259266667,-0.361,2.5988
270.34,1.069933333,1.160466667,0.7556,1.233066667,0.951933333,3.269933333,1.523133333,1.7136,0.220566667,3.1914
270.71,0.9168,0.9256,0.6816,1.184133333,0.761066667,3.111533333,1.5042,1.6454,0.104366667,3.164333333
271.09,0.906666667,0.943533333,0.514,1.2854,0.6582,3.0338,1.418066667,1.610133333,0.254266667,3.183733333
271.46,0.930866667,1.084266667,0.449133333,1.396333333,0.637866667,3.101933333,1.5304,1.6538,0.462766667,3.2608
271.83,1.190066667,1.246066667,0.644466667,1.639133333,0.957333333,3.321333333,1.7302,1.952133333,0.831633333,3.570066667
272.2,1.373933333,1.467666667,1.035666667,2.034933333,1.181333333,3.7028,1.852666667,2.339333333,1.1904,4.0098
272.58,1.589066667,1.573533333,1.281533333,2.232533333,1.227333333,4.0052,2.1138,2.5918,1.484533333,4.255733333
272.95,1.991933333,1.963866667,1.586333333,2.609133333,1.645,4.389133333,2.570733333,2.9456,1.994266667,4.641533333
273.32,2.3312,2.303066667,1.838466667,2.880066667,1.960933333,4.756866667,3.056333333,3.375466667,2.5202,5.009666667
273.69,2.670333333,2.476733333,2.242,3.196533333,2.352866667,5.051666667,3.439066667,3.8236,2.950233333,5.381933333
274.06,2.877666667,2.666133333,2.486,3.337266667,2.705266667,5.243533333,3.645333333,4.162333333,3.153166667,5.590866667
274.44,2.3782,2.184266667,1.961133333,2.891,2.213533333,4.772066667,3.217933333,3.7492,2.621066667,5.1202
274.81,2.487933333,2.2276,1.945333333,2.9018,2.3236,4.948533333,3.230666667,3.7292,2.574233333,4.967866667
275.18,2.6582,2.2186,2.015533333,3.021933333,2.407466667,5.0966,3.286866667,3.791533333,2.5314,5.042933333
275.55,3.022066667,2.6102,2.575666667,3.494733333,2.901133333,5.485466667,3.465933333,4.186066667,2.813266667,5.445133333
275.93,3.032466667,2.448533333,2.570133333,3.373266667,2.833933333,5.4364,3.305066667,4.075733333,2.762566667,5.323933333
276.3,3.232533333,2.401333333,2.404533333,3.3058,3.037,5.3162,3.397533333,4.048266667,2.836633333,5.224533333
276.67,3.466066667,2.7278,2.588733333,3.6084,3.491,5.5668,3.546533333,4.266333333,3.0336,5.418533333
277.04,3.478866667,2.680466667,2.533266667,3.4634,3.391333333,5.348466667,3.391333333,4.258733333,2.8198,5.310866667
277.41,3.126733333,2.179466667,2.307666667,3.098933333,3.017466667,4.971933333,2.854866667,3.817933333,2.3826,4.815533333
277.79,3.2566,2.184666667,2.272266667,3.030933333,2.993266667,4.9774,2.936866667,3.717266667,2.345933333,4.817266667
278.16,3.202333333,1.984666667,2.167533333,2.990933333,2.988,4.836733333,2.912133333,3.5874,2.0933,4.6946
278.53,3.6604,2.393066667,2.556466667,3.4844,3.584933333,5.261,3.298733333,4.094266667,2.698033333,5.305
278.9,3.924133333,2.945666667,2.8986,3.874266667,3.977533333,5.7098,3.718,4.580866667,3.2224,5.966266667
279.27,4.0478,3.344266667,3.130333333,4.078733333,4.221333333,5.8578,4.032266667,4.6492,3.554933333,6.170733333
279.64,3.518466667,2.921866667,2.6434,3.5918,3.555133333,5.188866667,3.5826,4.0784,3.241633333,5.559133333
280.02,3.433533333,3.0988,2.772933333,3.729333333,3.4692,5.345866667,3.750066667,4.069866667,3.261766667,5.608933333
280.39,2.8656,2.812933333,2.491133333,3.289466667,3.043933333,4.991333333,3.345,3.625666667,2.760366667,5.2866
280.76,2.260266667,2.317333333,1.9748,2.679666667,2.420133333,4.3922,2.825333333,3.110666667,2.214566667,4.903066667
281.13,2.433,2.5822,2.292066667,2.930133333,2.6072,4.625866667,3.109533333,3.300133333,2.602833333,5.228
281.5,2.6312,3.0724,2.547866667,3.1342,2.849066667,5.047066667,3.5862,3.6966,2.977,5.719666667
281.87,2.36,2.937333333,2.246,2.990333333,2.524066667,4.9266,3.3268,3.480333333,2.7493,5.459
282.25,2.065533333,2.7936,1.972733333,2.726533333,2.1688,4.7278,3.007933333,3.286866667,2.561266667,5.220733333
282.62,1.991533333,2.819666667,2.075,2.7364,2.110266667,4.6902,2.943466667,3.251266667,2.443466667,5.0106
282.99,1.7726,2.329266667,1.780066667,2.3588,1.718733333,4.209866667,2.513133333,2.93,1.957766667,4.452666667
283.36,1.5448,1.944533333,1.606533333,2.082533333,1.432866667,3.950866667,2.277866667,2.7538,1.600733333,4.0938
283.73,1.823666667,2.049933333,1.7336,2.269333333,1.7636,4.3214,2.620066667,2.994066667,1.7994,4.3466
284.1,1.699933333,1.843533333,1.524666667,2.103933333,1.681933333,4.171933333,2.461,2.934866667,1.6942,4.2168
284.47,1.719266667,1.7584,1.408533333,2.051933333,1.593266667,4.154,2.417066667,2.953933333,1.623666667,4.029866667
284.85,1.98,1.9758,1.6642,2.295866667,1.870333333,4.471866667,2.6182,3.189066667,1.918966667,4.1476
285.22,1.787666667,1.6802,1.409466667,2.0708,1.715333333,4.362733333,2.356,3.0442,1.626466667,3.941133333
285.59,1.586533333,1.335866667,1.091133333,1.817066667,1.4296,4.044133333,2.022933333,2.698066667,1.276666667,3.6076
285.96,1.363866667,1.118866667,1.0002,1.627,1.3236,3.896866667,1.940333333,2.559133333,1.0815,3.527066667
286.33,1.6806,1.348133333,1.439733333,1.941533333,1.6646,4.231333333,2.3576,2.7858,1.4894,3.849066667
286.7,1.847666667,1.479666667,1.539066667,2.093,1.8338,4.411533333,2.631,2.955466667,1.680566667,4.049533333
287.07,2.0868,1.704133333,1.731666667,2.3886,2.104533333,4.639066667,2.9132,3.0728,1.976366667,4.388533333
287.44,2.380333333,1.999266667,2.0252,2.652066667,2.437733333,4.9568,3.1974,3.423533333,2.326766667,4.716733333
287.82,2.3116,1.9086,1.983066667,2.616,2.339733333,4.828733333,3.0048,3.307066667,2.2329,4.625133333
288.19,2.401733333,1.8692,1.993666667,2.6202,2.358866667,4.703533333,2.971066667,3.2508,2.141533333,4.607733333
288.56,2.69,2.129866667,2.3452,2.940333333,2.681933333,4.910266667,3.317866667,3.438933333,2.411966667,4.951333333
288.93,2.6918,2.002866667,2.2978,2.881533333,2.594733333,4.6884,3.2488,3.325066667,2.2866,4.841133333
289.3,2.857533333,2.282333333,2.451866667,3.128533333,2.820133333,4.831266667,3.438933333,3.4574,2.471533333,4.907866667
289.67,3.044866667,2.589666667,2.744866667,3.340533333,3.094533333,4.962266667,3.5784,3.632133333,2.655933333,5.053333333
290.04,3.419,3.062333333,3.1572,3.728333333,3.5138,5.3242,3.899466667,4.004533333,3.104466667,5.3594
290.41,3.4066,3.181666667,3.136066667,3.7782,3.522133333,5.246266667,3.842333333,4.0818,3.0277,5.363933333
290.78,3.4546,3.326133333,3.2266,3.9274,3.734533333,5.304333333,3.877533333,4.190666667,3.080366667,5.376933333
291.15,3.666066667,3.689,3.567666667,4.162066667,4.0824,5.605866667,4.1662,4.545,3.3228,5.641333333
291.52,3.475666667,3.452266667,3.265466667,4.0086,3.9002,5.3398,3.870533333,4.2718,2.974533333,5.492666667
291.89,3.374666667,3.391933333,3.0348,3.803733333,3.670066667,5.080066667,3.712266667,4.185933333,2.693066667,5.377466667
292.26,3.507533333,3.730133333,3.210266667,4.0188,3.877666667,5.344933333,3.926866667,4.3482,2.971833333,5.5952
292.64,3.2284,3.6044,2.929,3.807733333,3.5716,5.156266667,3.6416,4.118066667,2.7496,5.381533333
293.01,3.465666667,3.970933333,3.134866667,4.0724,3.820866667,5.466666667,3.962,4.414266667,3.024666667,5.625466667
293.38,3.4592,3.915666667,3.087066667,3.969266667,3.706466667,5.388133333,3.911266667,4.3768,3.015966667,5.715666667
293.75,3.552133333,3.908933333,3.085333333,4.092866667,3.7586,5.432533333,3.969533333,4.4294,3.028133333,5.807333333
294.12,3.643,3.873133333,3.128866667,4.047466667,3.7434,5.482133333,4.022733333,4.474266667,3.051633333,5.8532
294.49,3.434866667,3.569466667,2.907733333,3.794466667,3.4922,5.305533333,3.8562,4.268666667,2.859033333,5.651933333
294.86,3.216866667,3.262133333,2.705,3.484466667,3.141066667,5.183533333,3.726066667,4.0912,2.6933,5.4708
295.23,2.919933333,2.828266667,2.322133333,3.2322,2.711666667,4.808866667,3.3636,3.619533333,2.3471,5.100533333
295.6,2.759933333,2.76,2.287466667,3.2166,2.5646,4.742133333,3.310333333,3.5576,2.373133333,5.0354
295.97,2.518866667,2.583933333,2.203,3.083533333,2.536133333,4.7834,3.194666667,3.449133333,2.374466667,4.8942
296.34,2.546533333,2.661933333,2.3102,3.147333333,2.575733333,4.875066667,3.283,3.544866667,2.4292,4.889533333
296.71,2.874666667,2.97,2.6366,3.427,2.9418,5.200933333,3.5872,3.9594,2.741533333,5.1798
297.08,2.771066667,2.932066667,2.573933333,3.321333333,2.873133333,5.106466667,3.488933333,3.900733333,2.682933333,5.159866667
297.45,2.718,2.9012,2.608466667,3.264066667,2.856466667,5.201466667,3.5156,4.0154,2.658133333,5.085333333
297.82,2.513266667,2.583266667,2.3766,3.0378,2.643066667,5.065933333,3.3606,3.900666667,2.537133333,4.903533333
298.19,2.0328,2.0982,1.872533333,2.623533333,2.225733333,4.625333333,2.847666667,3.407466667,2.0861,4.4152
298.56,1.730266667,1.761666667,1.562866667,2.2764,1.903,4.292866667,2.466466667,2.998533333,1.813133333,4.066066667
298.93,1.8162,1.8214,1.574533333,2.253933333,1.918666667,4.317466667,2.3476,3.0218,1.814533333,4.100333333
299.3,2.000866667,2.087133333,1.799,2.3788,2.130466667,4.505733333,2.474466667,3.344066667,2.073633333,4.296733333
299.67,2.223466667,2.2124,1.916066667,2.428933333,2.317866667,4.667266667,2.5918,3.495266667,2.311366667,4.408133333
300.04,2.542266667,2.459733333,2.147466667,2.660933333,2.524933333,4.8142,2.852466667,3.7434,2.541233333,4.706933333
300.41,2.5486,2.293333333,1.9464,2.586466667,2.5088,4.742333333,2.690133333,3.7172,2.4308,4.612666667
300.78,2.249466667,1.914066667,1.593066667,2.288733333,2.194066667,4.4108,2.327866667,3.344866667,2.1014,4.355333333
301.15,2.324,1.942133333,1.7256,2.379133333,2.387666667,4.527333333,2.428133333,3.430066667,2.209566667,4.4232
301.52,2.382733333,2.0884,1.794066667,2.511533333,2.462133333,4.4238,2.475,3.33,2.275333333,4.5332
301.89,2.662333333,2.4704,2.127333333,2.867266667,2.796066667,4.6582,2.703333333,3.594333333,2.537066667,4.7982
302.26,2.888933333,2.732533333,2.407,3.169466667,3.071133333,4.857066667,3.034666667,3.8462,2.7711,5.036933333
302.63,3.2144,3.178133333,2.787333333,3.6074,3.456533333,5.292,3.416266667,4.306266667,3.1794,5.419533333
303,3.086133333,3.062666667,2.629933333,3.552933333,3.275933333,5.098,3.267266667,4.102733333,3.000966667,5.177
303.37,2.965333333,2.8928,2.557866667,3.370666667,3.159466667,5.032533333,3.153066667,3.906133333,2.839466667,5.002666667
303.74,2.923333333,2.895466667,2.61,3.279066667,3.1576,4.9686,3.1788,3.943733333,2.7623,4.996333333
304.1,2.9802,2.892333333,2.644066667,3.320466667,3.303333333,5.0482,3.237066667,3.982133333,2.798033333,4.973266667
304.47,3.157733333,3.082933333,2.875066667,3.4082,3.410466667,5.208666667,3.534533333,4.125466667,3.045466667,5.279333333
304.84,3,2.963066667,2.815266667,3.2822,3.252,5.063533333,3.432066667,4.066466667,2.9249,5.2026
305.21,2.72,2.630533333,2.425266667,3.051666667,2.807133333,4.758866667,3.1042,3.8004,2.6205,4.889666667
305.58,2.6632,2.3854,2.249933333,2.927733333,2.663266667,4.639666667,3.091733333,3.7608,2.493766667,4.628733333
305.95,2.853666667,2.550733333,2.359866667,3.040333333,2.730733333,4.748,3.292666667,3.841466667,2.680233333,4.761333333
306.32,2.881933333,2.666733333,2.269533333,2.9706,2.688866667,4.661,3.3034,3.957866667,2.6777,4.7432
306.69,3.044733333,2.734866667,2.211066667,3.018,2.7238,4.649533333,3.470533333,4.058933333,2.710433333,4.6852
307.06,3.261733333,2.904533333,2.438933333,3.244,2.955,4.900333333,3.795266667,4.249533333,3.052133333,4.9774
307.43,2.9242,2.647866667,2.123466667,3.08,2.678466667,4.659333333,3.575666667,4.051733333,2.8924,4.784466667
307.8,2.844133333,2.594666667,2.011133333,3.128333333,2.648933333,4.633733333,3.616466667,3.993933333,2.845266667,4.620933333
308.17,2.454333333,2.2802,1.779266667,2.840666667,2.344,4.354666667,3.4224,3.641133333,2.5913,4.273866667
308.54,2.405066667,2.210466667,1.873133333,2.8542,2.369866667,4.367266667,3.340533333,3.607533333,2.578966667,4.1912
308.9,2.674333333,2.4556,2.093533333,3.075866667,2.696266667,4.583066667,3.5212,3.6902,2.9644,4.402066667
309.27,3.016533333,2.739933333,2.3446,3.314133333,3.003133333,4.911533333,3.705933333,3.920733333,3.203733333,4.771533333
309.64,3.300733333,3.003866667,2.621266667,3.401133333,3.254466667,5.137,3.880133333,4.039733333,3.4086,5.129333333
310.01,3.093866667,2.8324,2.428866667,3.149666667,3.050466667,4.872066667,3.6414,3.762066667,3.191833333,4.9892
310.38,3.140533333,2.877733333,2.553466667,3.228266667,3.0794,4.961466667,3.6892,3.792466667,3.2447,5.1018
310.75,3.148533333,2.811933333,2.650466667,3.227533333,3.0816,4.9386,3.638133333,3.7996,3.2003,5.191133333
311.12,3.214866667,2.8362,2.723,3.279133333,3.189666667,4.956933333,3.653,3.906733333,3.114233333,5.2646
311.49,3.341,2.977266667,2.768466667,3.389733333,3.307133333,5.019,3.770066667,4.049333333,3.1255,5.4482
311.85,3.4068,3.102866667,2.856466667,3.524933333,3.396666667,5.108666667,3.813666667,4.120866667,3.2312,5.643533333
312.22,3.6026,3.348666667,2.949866667,3.718533333,3.524266667,5.213066667,3.897533333,4.3952,3.368466667,5.879333333
312.59,3.318333333,3.0932,2.516066667,3.368733333,3.159,4.779533333,3.495266667,4.108733333,2.993466667,5.552466667
312.96,3.254533333,3.0402,2.347466667,3.302266667,2.9656,4.7002,3.442266667,4.051666667,2.7691,5.447733333
313.33,3.2508,3.013,2.341533333,3.261733333,2.920466667,4.613933333,3.486666667,3.991333333,2.6673,5.365266667
313.7,2.9102,2.8176,2.0106,3.138666667,2.5756,4.389533333,3.221866667,3.832266667,2.417633333,5.0964
314.07,2.872933333,2.866933333,2.0308,3.1696,2.58,4.450866667,3.1716,3.934666667,2.390366667,5.0192
314.43,3.027866667,2.966466667,2.179333333,3.326466667,2.735133333,4.5802,3.1346,3.994733333,2.5433,5.090466667
314.8,3.3736,3.4402,2.5212,3.676066667,3.1176,4.939466667,3.3958,4.288733333,2.962366667,5.4392
315.17,3.2344,3.428133333,2.405533333,3.651,2.951133333,4.852666667,3.3364,4.1654,3.0272,5.288066667
315.54,3.516733333,3.5612,2.656,3.828266667,3.075666667,4.996266667,3.5168,4.3158,3.158566667,5.333266667
315.91,3.4926,3.3834,2.5884,3.595066667,2.847133333,4.813466667,3.291733333,4.197933333,2.969966667,5.084866667
316.28,3.565866667,3.4302,2.760533333,3.690866667,2.885466667,4.929,3.3914,4.291466667,3.038233333,5.0818
316.64,3.779333333,3.636266667,2.969666667,3.9416,3.136333333,5.197,3.679666667,4.523733333,3.317033333,5.326933333
317.01,3.871733333,3.677666667,3.026066667,3.976333333,3.267866667,5.149333333,3.571,4.610933333,3.433633333,5.3324
317.38,3.771333333,3.585133333,2.906266667,3.970733333,3.219333333,4.993333333,3.473466667,4.614466667,3.541266667,5.258466667
317.75,3.9204,3.654533333,3.0928,4.116333333,3.473866667,5.128933333,3.693733333,4.737,3.828966667,5.3708
318.12,4.0138,3.718133333,3.288066667,4.357666667,3.601133333,5.275066667,3.883666667,4.7944,3.935366667,5.541933333
318.49,4.152733333,3.9446,3.273466667,4.569333333,3.802866667,5.435133333,4.2104,4.965666667,4.128366667,5.820733333
318.85,4.159133333,3.882,3.1712,4.624066667,3.7368,5.466533333,4.286466667,4.865266667,4.077566667,5.8418
319.22,4.330466667,3.977466667,3.422133333,4.7442,3.876466667,5.681866667,4.348533333,5.0186,4.176466667,6.152
319.59,4.398466667,4.1274,3.6078,5.026666667,4.1522,5.946066667,4.522866667,5.211866667,4.4664,6.4114
319.96,4.6062,4.433,3.847866667,5.339333333,4.5332,6.2704,4.8316,5.430266667,4.8247,6.7008
320.32,4.672533333,4.426733333,3.8364,5.334266667,4.5762,6.2302,4.760066667,5.290666667,4.742766667,6.770133333
320.69,4.622933333,4.383933333,3.875933333,5.377,4.652933333,6.335733333,4.772333333,5.2644,4.8196,6.947
321.06,4.722,4.4328,3.961133333,5.468866667,4.659466667,6.528,4.973933333,5.3578,4.886266667,7.110533333
321.43,4.666,4.329066667,3.957466667,5.323533333,4.5252,6.410466667,4.806733333,5.2336,4.6568,6.955
321.8,4.704866667,4.407,4.093133333,5.4154,4.633866667,6.4144,4.707066667,5.316733333,4.564133333,7.0586
322.16,4.664,4.263266667,3.908,5.2818,4.541733333,6.3,4.544066667,5.272666667,4.482933333,6.9224
322.53,4.536666667,4.010266667,3.813933333,5.074133333,4.2846,6.042133333,4.268933333,5.1076,4.276633333,6.6644
322.9,3.814466667,3.427266667,3.1662,4.396466667,3.6198,5.387733333,3.522533333,4.584666667,3.699533333,5.896733333
323.27,3.597133333,3.345066667,2.8522,4.165266667,3.5368,5.146866667,3.336666667,4.460333333,3.4981,5.540866667
323.63,3.198066667,2.9782,2.3766,3.6362,3.053466667,4.5876,2.843866667,3.992333333,2.9949,5.090733333
324,2.850333333,2.669466667,1.972,3.3058,2.630933333,4.212666667,2.5108,3.677866667,2.574966667,4.8308
324.37,2.915733333,2.825066667,2.0292,3.357,2.590666667,4.281066667,2.5788,3.784533333,2.654633333,4.810733333
324.74,2.921066667,2.8322,1.923066667,3.2744,2.396066667,4.156733333,2.5448,3.733933333,2.529166667,4.5468
325.1,2.8582,2.788866667,1.8948,3.229133333,2.307066667,4.0484,2.4646,3.6548,2.437466667,4.366933333
325.47,2.6366,2.662266667,1.756,3.087066667,2.092933333,3.9896,2.303266667,3.513666667,2.3447,4.2406
325.84,2.515533333,2.526533333,1.6514,2.923466667,1.888666667,3.8904,2.2192,3.3028,2.222933333,4.0898
326.21,2.412933333,2.393466667,1.516066667,2.744666667,1.706666667,3.6668,2.1384,3.181733333,2.063633333,3.959266667
326.57,2.4214,2.537866667,1.567733333,2.761866667,1.7354,3.746066667,2.187,3.2804,2.102266667,3.9718
326.94,2.662866667,2.6086,1.8428,2.928533333,1.974,3.9672,2.447733333,3.4724,2.251966667,4.280066667
327.31,2.834533333,2.703333333,1.958866667,3.061533333,2.0464,4.027933333,2.554733333,3.503666667,2.317333333,4.424666667
327.67,3.0576,2.8954,2.1622,3.1984,2.2716,4.215466667,2.7314,3.667266667,2.527933333,4.583733333
328.04,3.183,2.9694,2.294533333,3.332466667,2.431733333,4.3168,2.802,3.823733333,2.6561,4.605133333
328.41,3.308,2.967266667,2.345333333,3.5172,2.588866667,4.483533333,2.938533333,3.949866667,2.840233333,4.833266667
