wavelength,Back_OreFraf,Belly_OreFraf,Breast_OreFraf,Crissum_OreFraf,Crown_OreFraf,DorTail_OreFraf,Patch10_OreFraf,Rump_OreFraf,Throat_OreFraf,WingTip_OreFraf
253.91,-1.62666666667,-2.46846666667,-2.219,-1.9977,-2.0094,3.21346666667,3.10713333333,0.369400000001,-3.38653333334,2.57826666667
254.28,-2.0996,-2.73266666667,-2.4918,-2.35943333333,-2.24406666667,2.99093333333,2.94273333333,0.0207333333334,-3.8858,2.41943333333
254.66,-2.72873333333,-3.23873333333,-3.1604,-2.84283333333,-2.96066666667,2.59666666667,2.56826666667,-0.620533333333,-4.7762,1.99393333333
255.03,-3.682,-4.2446,-4.102,-3.5713,-3.88446666667,2.0284,2.17486666667,-1.4772,-5.66553333333,1.1792
255.41,-4.45506666667,-4.70233333333,-4.60826666667,-4.0111,-4.2782,1.50073333333,1.8268,-1.91713333333,-6.10106666667,0.732599999999
255.78,-5.05853333333,-5.02206666667,-4.96966666667,-4.482,-4.68766666667,1.0158,1.22126666667,-2.46266666667,-6.6988,0.165266666666
256.15,-5.15933333333,-4.93353333333,-5.1392,-4.50826666667,-4.7804,0.8626,1.27373333333,-2.43446666666,-6.58213333333,0.110733333334
256.53,-4.08273333333,-3.68553333333,-4.22833333333,-3.54196666667,-3.76813333333,2.09246666667,2.17513333333,-1.2154,-5.29806666667,0.993166666666
256.90,-3.626,-3.3094,-3.90213333334,-3.29273333333,-3.36833333333,2.44053333333,2.3672,-0.9608,-4.9364,1.2848
257.28,-3.61473333333,-3.1842,-3.82493333333,-3.3503,-3.3436,2.43126666667,2.25853333333,-1.20386666667,-4.81513333333,1.31913333334
257.65,-3.4562,-3.24393333333,-3.7658,-3.2818,-3.39853333333,2.3184,2.13026666667,-1.335,-4.7064,1.53393333333
258.02,-2.6144,-2.6464,-3.1496,-2.76506666667,-2.8034,2.6438,2.64906666667,-0.809333333333,-3.98033333333,2.27913333333
258.40,-1.94153333333,-2.10433333334,-2.48533333333,-2.28803333333,-2.23286666667,3.06126666666,3.05213333333,-0.284533333333,-3.07053333333,2.80906666667
258.77,-1.1404,-1.3636,-1.6248,-1.65556666667,-1.4514,3.5686,3.38313333333,0.392866666665,-2.1772,3.42603333333
259.15,-0.542866666667,-0.856066666667,-1.16033333333,-1.31606666667,-0.914733333333,3.8922,3.5932,0.799066666665,-1.67646666667,3.87613333333
259.52,-0.340266666665,-0.700599999998,-1.01826666667,-1.23336666667,-0.762466666666,4.0534,3.7114,0.954600000001,-1.34733333333,4.09336666667
259.89,-0.432133333333,-0.833666666667,-1.15233333333,-1.34303333333,-0.838066666667,4.0404,3.70186666667,0.894866666669,-1.32533333333,4.08256666667
260.27,-0.219066666665,-0.74,-0.953333333335,-1.20563333334,-0.617266666667,4.21986666667,3.8928,1.01826666667,-1.0998,4.3375
260.64,-0.118999999999,-0.735333333333,-0.902066666665,-1.121,-0.492933333334,4.2578,3.9358,1.08906666667,-1.08186666667,4.4115
261.01,0.0508666666672,-0.644266666667,-0.732733333333,-0.988899999998,-0.342266666666,4.43633333333,4.143,1.2844,-0.856133333334,4.46813333333
261.39,-0.0852000000006,-0.846066666668,-0.909133333335,-1.0537,-0.474399999999,4.26373333333,4.03313333333,1.1558,-0.960533333335,4.33223333333
261.76,0.0271333333341,-0.637133333334,-0.779066666667,-0.841733333334,-0.357866666667,4.4152,4.26126666667,1.3318,-0.709666666667,4.42523333333
262.13,0.123733333334,-0.511,-0.711133333334,-0.754733333333,-0.284200000001,4.62373333333,4.36333333334,1.40786666667,-0.531799999999,4.41663333333
262.51,-0.417333333335,-1.09053333333,-1.3154,-1.26733333333,-0.824199999999,4.1354,3.83646666667,0.911933333334,-1.142,3.82363333333
262.88,-0.804466666667,-1.3958,-1.76393333333,-1.5685,-1.1124,3.96226666667,3.80166666667,0.566599999999,-1.409,3.5081
263.25,-1.2974,-1.78626666667,-2.1288,-1.82913333333,-1.498,3.68746666667,3.66026666667,0.250666666665,-1.6484,3.12753333333
263.63,-1.4306,-2.00433333333,-2.31273333334,-1.92333333334,-1.6478,3.5082,3.62933333333,0.1622,-1.91053333333,2.83626666667
264.00,-1.78986666667,-2.35353333333,-2.52573333333,-2.04943333333,-2.01373333333,3.07726666667,3.37506666667,-0.147666666666,-2.32653333333,2.4816
264.37,-2.3058,-2.60473333333,-2.93966666667,-2.3813,-2.49493333333,2.70706666667,2.98833333333,-0.572466666667,-2.78113333333,1.85196666667
264.75,-2.85453333333,-2.92706666667,-3.32286666667,-2.7783,-2.96066666667,2.28253333333,2.56206666667,-1.0016,-3.15733333333,1.30036666667
265.12,-3.034,-2.89646666667,-3.4238,-2.95396666667,-3.118,1.87493333334,2.30793333333,-1.2916,-3.3372,1.2216
265.49,-3.07973333333,-2.872,-3.33953333333,-2.9497,-3.06213333333,1.86726666667,2.3198,-1.29973333333,-3.26446666667,1.1987
265.87,-3.28673333333,-3.11766666667,-3.5514,-3.33216666667,-3.22553333333,1.4952,1.97053333333,-1.57353333333,-3.42406666667,0.971833333333
266.24,-3.81346666667,-3.583,-3.9382,-3.76653333333,-3.58073333333,1.01993333333,1.5694,-2.0184,-3.88553333333,0.5844
266.61,-3.56653333333,-3.17253333333,-3.6154,-3.46393333333,-3.2564,1.39853333333,1.94173333333,-1.82973333333,-3.49166666667,0.917333333333
266.98,-3.21073333333,-2.8656,-3.1516,-3.1142,-2.87246666667,1.678,2.1866,-1.535,-3.15846666667,1.21033333333
267.36,-3.3678,-2.95086666667,-3.3368,-3.29446666667,-3.03726666667,1.4488,1.95906666667,-1.78146666667,-3.4386,0.963833333332
267.73,-3.57126666667,-3.06073333333,-3.45393333333,-3.45813333333,-3.19306666667,1.3902,1.79213333333,-1.90946666667,-3.6364,0.819099999999
268.10,-3.6014,-3.14653333333,-3.44126666666,-3.56823333333,-3.19986666667,1.46966666667,1.886,-1.9182,-3.62493333334,0.834200000001
268.48,-3.53146666667,-3.05293333333,-3.3966,-3.52403333333,-3.11606666667,1.499,1.96486666667,-1.80466666667,-3.57786666667,1.0573
268.85,-3.34173333333,-2.98006666667,-3.22253333333,-3.50466666667,-3.04486666667,1.50693333333,2.02706666667,-1.8662,-3.45033333333,1.23503333333
269.22,-3.15853333333,-2.90413333333,-3.04473333333,-3.40463333333,-2.99526666667,1.63806666667,2.1078,-1.69826666667,-3.35306666667,1.3684
269.59,-2.83973333333,-2.71373333333,-2.8356,-3.23676666667,-2.86213333333,1.7976,2.1594,-1.5112,-3.19306666667,1.47256666667
269.97,-2.2594,-2.3384,-2.3186,-2.71356666667,-2.40573333333,2.39773333333,2.685,-0.988066666667,-2.8632,1.95426666667
270.34,-1.85966666667,-2.07333333333,-2.05786666667,-2.45736666667,-2.1136,2.701,2.91853333334,-0.689333333333,-2.50066666667,2.3092
270.71,-1.476,-1.78626666667,-1.6666,-2.1534,-1.75073333333,2.9334,3.18753333333,-0.332466666666,-2.16546666667,2.6401
271.09,-1.53346666667,-1.96126666667,-1.78533333333,-2.24483333333,-1.9268,2.8096,3.12126666667,-0.491133333333,-2.24933333334,2.6454
271.46,-1.24606666667,-1.77186666667,-1.42833333333,-1.9735,-1.7018,3.13873333333,3.38246666667,-0.194466666667,-1.86993333333,3.09493333333
271.83,-1.06826666667,-1.6196,-1.20366666667,-1.84983333333,-1.546,3.2564,3.52326666667,-0.101,-1.6726,3.40273333333
272.20,-0.655800000001,-1.1952,-0.843333333333,-1.46083333333,-1.12213333333,3.5758,3.69353333333,0.235666666667,-1.2766,3.77816666667
272.58,-0.444066666666,-1.1464,-0.695733333333,-1.3638,-1.0012,3.73026666667,3.668,0.248066666667,-1.13513333333,3.7768
272.95,-0.324066666667,-1.05466666667,-0.617666666667,-1.2127,-0.867533333333,3.85906666667,3.74606666667,0.340133333333,-1.01746666667,3.8453
273.32,-0.443133333335,-1.13993333333,-0.807,-1.20223333333,-0.790600000001,3.83373333333,3.71093333333,0.200466666667,-1.11093333333,3.77396666667
273.69,-0.525533333334,-1.17053333333,-0.820133333333,-1.27456666666,-0.764600000001,3.8114,3.72133333333,0.135866666667,-1.1444,3.75576666667
274.06,-0.861466666665,-1.34906666667,-1.03346666667,-1.50263333333,-0.953399999999,3.48273333333,3.40933333333,-0.151933333334,-1.28733333333,3.51536666666
274.44,-0.885466666667,-1.2392,-0.919799999999,-1.40693333333,-0.910999999999,3.55373333333,3.49733333333,-0.193133333333,-1.24793333333,3.4982
274.81,-0.805866666667,-1.10593333333,-0.770866666666,-1.15036666667,-0.800733333333,3.74313333333,3.64386666667,-0.0575999999992,-1.1218,3.65346666667
275.18,-0.504866666665,-0.604466666667,-0.325333333333,-0.7486,-0.320066666665,4.24526666667,4.02493333334,0.451533333333,-0.775133333333,4.06046666667
275.55,-0.208599999999,-0.304733333334,0.030866666666,-0.465300000001,0.0435999999994,4.55146666667,4.26846666667,0.763733333334,-0.482600000001,4.23943333333
275.93,0.123399999999,0.167466666666,0.477,0.113233333334,0.500799999999,4.9356,4.60973333333,1.18426666667,0.0055333333354,4.51943333333
276.30,0.181533333334,0.393200000002,0.652066666668,0.335433333332,0.657466666666,5.1058,4.93206666667,1.37753333333,0.215466666665,4.65033333333
276.67,0.1002,0.410199999998,0.668399999999,0.393866666667,0.670266666666,5.10246666667,5.09293333333,1.48693333333,0.260066666667,4.84533333334
277.04,0.141200000001,0.4608,0.686466666665,0.512899999999,0.753199999999,5.1486,5.1584,1.5278,0.270733333333,5.03373333333
277.41,0.439933333333,0.787600000001,1.0018,0.773966666667,0.976266666667,5.44486666667,5.42133333333,1.81493333333,0.614733333335,5.40546666667
277.79,0.613399999999,1.02373333333,1.20313333333,1.06123333333,1.144,5.73346666666,5.70013333333,2.0256,0.863933333334,5.76923333333
278.16,0.853733333333,1.20186666667,1.25693333333,1.2769,1.3456,5.93486666667,5.9132,2.20893333333,1.0938,5.9891
278.53,1.13346666667,1.37026666667,1.39353333333,1.49633333333,1.51,6.04366666666,6.0398,2.47073333333,1.33726666667,6.2542
278.90,1.4874,1.6508,1.6296,1.7084,1.8144,6.28,6.33373333333,2.78586666667,1.6988,6.59073333333
279.27,1.2502,1.3022,1.3002,1.40516666667,1.4312,5.96553333333,5.98866666667,2.41366666667,1.46393333333,6.3354
279.64,1.0114,1.18153333333,0.986533333334,1.21773333333,1.23886666667,5.80066666667,5.80053333333,2.20626666667,1.2464,6.2432
280.02,0.876533333333,0.902999999998,0.7142,0.778266666667,0.969066666667,5.57846666667,5.59366666667,1.92313333333,0.952199999998,5.9743
280.39,0.778466666667,0.717400000002,0.523400000001,0.545533333334,0.7378,5.44613333333,5.34633333333,1.69953333333,0.776666666665,5.87603333334
280.76,0.926533333332,0.853133333333,0.645133333333,0.6067,0.878000000001,5.55026666666,5.49473333333,1.7938,0.903333333331,5.85316666667
281.13,1.08393333333,0.993733333333,0.870533333332,0.6105,1.04913333333,5.69026666667,5.60346666667,2.0308,1.14466666667,5.9087
281.50,1.04206666667,0.871800000001,0.829266666668,0.470833333332,0.933133333335,5.6552,5.49,2.001,1.0098,5.8774
281.87,1.29806666667,1.05006666667,0.983933333333,0.539966666668,1.04013333333,5.8068,5.6514,2.14786666667,1.17566666667,6.03673333333
282.25,1.4804,1.22146666667,1.26486666667,0.695933333334,1.1812,6.05693333333,5.7898,2.35573333333,1.28406666667,6.22326666667
282.62,1.43213333333,1.21113333333,1.238,0.667166666667,1.1306,6.0066,5.7492,2.22166666667,1.1764,6.19683333333
282.99,1.101,0.989666666667,0.901533333333,0.320200000001,0.825800000001,5.78373333333,5.42173333333,1.87893333333,0.794866666666,5.85406666667
283.36,1.18606666667,1.11286666667,1.02766666667,0.447233333333,1.07553333333,5.9202,5.55846666667,2.02673333333,0.924400000001,5.87303333333
283.73,1.62473333333,1.52526666667,1.52673333333,0.899700000001,1.50066666667,6.26406666667,6.05773333333,2.541,1.44013333333,6.2353
284.10,1.72886666667,1.65086666667,1.6496,1.0802,1.67886666667,6.4106,6.1572,2.70346666667,1.6022,6.42643333333
284.47,1.91626666667,1.80713333333,1.82053333333,1.2587,1.85693333333,6.575,6.29866666667,2.8678,1.7264,6.5163
284.85,2.13546666667,2.04266666667,2.01646666667,1.47766666667,2.01646666667,6.77126666667,6.43253333333,3.1252,1.95906666667,6.7666
285.22,2.12826666667,2.08633333333,1.9726,1.55833333333,2.01593333333,6.80093333333,6.51713333333,3.19206666667,1.97893333333,6.81363333333
285.59,2.36586666667,2.34326666667,2.18233333333,1.80313333333,2.2946,7.01386666667,6.79906666667,3.40153333334,2.24726666667,7.017
285.96,2.36453333333,2.32513333333,2.16586666667,1.8082,2.30526666667,6.99413333333,6.73346666667,3.41233333333,2.22026666667,6.98176666667
286.33,2.39613333333,2.40233333333,2.23726666667,1.89896666667,2.4466,7.0298,6.855,3.52826666667,2.299,7.05566666667
286.70,2.4106,2.4254,2.22513333333,1.93693333333,2.50273333333,7.05853333333,6.94193333334,3.69813333333,2.31353333333,7.07883333333
287.07,2.75206666667,2.71633333333,2.61313333333,2.27096666667,2.83946666667,7.32473333333,7.27313333334,4.08926666667,2.69166666667,7.4318
287.44,3.1912,3.10026666667,2.9622,2.66983333333,3.10506666667,7.60933333333,7.64753333333,4.524,3.089,7.74236666667
287.82,3.04226666667,2.88013333333,2.7228,2.5173,2.9302,7.4418,7.48313333334,4.3732,2.88013333333,7.61536666667
288.19,3.05313333333,2.9256,2.75266666666,2.55896666667,2.92446666667,7.46173333333,7.59060000001,4.47813333333,2.94466666667,7.6385
288.56,3.1244,2.98673333333,2.81086666667,2.64973333333,3.0544,7.56746666667,7.78160000001,4.66873333333,3.10146666667,7.77453333334
288.93,3.19773333333,3.06166666667,2.89593333333,2.74556666667,3.18753333334,7.61353333333,7.8846,4.74973333333,3.17473333333,7.80106666667
289.30,3.2216,3.088,2.90353333333,2.701,3.13593333333,7.5822,7.83146666667,4.79153333333,3.12686666667,7.81913333333
289.67,3.2968,3.1088,2.96906666667,2.69226666667,3.14673333333,7.57533333333,7.76980000001,4.87146666667,3.1584,7.79216666667
290.04,3.38226666667,3.1868,3.03813333333,2.73386666667,3.2702,7.59206666667,7.854,4.975,3.21406666667,7.83686666667
290.41,3.3406,3.1224,2.91093333333,2.5301,3.08333333333,7.43453333333,7.73606666666,4.8972,3.1576,7.7081
290.78,3.1222,2.90113333333,2.7396,2.2818,2.90513333333,7.22426666667,7.54786666667,4.71093333333,2.98286666667,7.5103
291.15,3.0478,2.8466,2.5988,2.20816666667,2.7908,7.18193333333,7.55146666667,4.6202,2.8916,7.3805
291.52,2.69953333333,2.5466,2.27406666667,1.79966666667,2.45673333333,6.89086666667,7.27879999999,4.2556,2.52773333333,7.1192
291.89,2.54513333333,2.44186666667,2.13086666667,1.59686666667,2.28833333333,6.77393333333,7.16493333333,4.05933333333,2.37806666667,6.9526
292.26,2.53713333333,2.41613333333,2.08326666667,1.519,2.26633333333,6.78906666667,7.17960000001,4.0306,2.38586666667,6.93636666667
292.64,2.52606666667,2.501,2.12593333333,1.48466666667,2.2918,6.8116,7.23119999999,4.1434,2.41033333333,6.99136666667
293.01,2.36093333333,2.34106666667,1.96186666667,1.35463333333,2.06786666666,6.7218,7.18033333334,4.0552,2.29866666667,6.90583333333
293.38,2.31553333333,2.3028,1.91526666667,1.3593,2.05246666667,6.76573333334,7.23093333333,4.0794,2.30713333333,6.87316666667
293.75,2.18166666667,2.2284,1.7982,1.24026666667,1.92233333333,6.67933333333,7.23639999999,3.9928,2.21006666667,6.7498
294.12,2.1556,2.304,1.824,1.3298,1.88526666667,6.77433333333,7.35233333333,4.04233333333,2.33046666667,6.7829
294.49,2.45426666667,2.6046,2.0646,1.71856666667,2.2588,7.1302,7.72766666666,4.36146666667,2.6634,7.09256666667
294.86,2.69666666666,2.80226666666,2.20073333333,1.92556666667,2.43426666667,7.362,7.93739999999,4.60573333333,2.83006666667,7.19243333333
295.23,2.76433333333,2.78446666667,2.19646666667,1.92466666667,2.435,7.32906666667,7.9612,4.69726666667,2.8666,7.2029
295.60,2.97233333333,2.94093333333,2.3118,2.07546666667,2.6566,7.51046666667,8.12153333333,4.96226666667,3.07853333333,7.35003333333
295.97,3.14813333333,3.1238,2.4324,2.2258,2.88346666667,7.6148,8.30746666666,5.21353333333,3.19413333333,7.4485
296.34,3.1936,3.15946666666,2.424,2.28856666667,2.96393333333,7.634,8.37513333333,5.25866666667,3.22453333333,7.44036666667
296.71,3.1674,3.07313333333,2.30326666666,2.22033333333,2.828,7.4772,8.34353333334,5.16866666667,3.12453333333,7.28126666667
297.08,3.02906666667,2.9114,2.1644,1.9995,2.7086,7.3192,8.24273333333,5.02873333333,2.94826666667,7.10413333333
297.45,3.1576,2.94926666667,2.2312,2.03753333333,2.79306666667,7.3492,8.38006666666,5.10966666667,3.03573333333,7.20543333333
297.82,3.23593333333,2.9444,2.25473333333,2.14543333333,2.909,7.38633333333,8.55906666666,5.25013333333,3.10473333333,7.33063333333
298.19,3.02873333333,2.68313333333,2.0054,1.86793333333,2.78706666667,7.17306666667,8.44626666666,5.1192,2.87113333333,7.11363333333
298.56,2.5768,2.24426666667,1.57826666667,1.41676666667,2.35546666667,6.7886,8.11666666667,4.757,2.38973333333,6.69076666667
298.93,2.6132,2.2858,1.59633333333,1.4452,2.4102,6.8204,8.2892,4.8324,2.4452,6.81016666667
299.30,2.43673333333,2.20866666667,1.41213333333,1.2716,2.3144,6.72846666667,8.20693333334,4.74213333333,2.31213333333,6.68866666667
299.67,2.36566666667,2.1336,1.315,1.1816,2.2266,6.63766666667,8.27506666667,4.70453333333,2.22413333333,6.6359
300.04,2.31133333333,2.0284,1.2378,1.06333333333,2.15193333333,6.65333333333,8.32866666667,4.63946666667,2.17826666666,6.5919
300.41,2.33146666667,2.04973333333,1.24826666667,1.00126666667,2.1404,6.64186666667,8.45093333333,4.6864,2.11053333333,6.59956666667
300.78,2.1718,1.94106666667,1.04493333333,0.808933333334,2.08073333333,6.5448,8.33333333333,4.53086666667,1.94493333333,6.45123333333
301.15,2.05366666667,1.87853333333,0.874066666667,0.693866666667,1.98793333333,6.43486666667,8.2912,4.5366,1.82986666667,6.325
301.52,1.85113333333,1.7868,0.710533333333,0.6057,1.9498,6.30213333333,8.22386666666,4.44306666667,1.66526666667,6.0658
301.89,1.6062,1.73373333333,0.498333333334,0.355366666666,1.7608,6.1134,8.02040000001,4.31773333333,1.50686666667,5.75946666667
302.26,1.791,1.88753333333,0.591133333333,0.511366666667,1.82586666667,6.20546666667,8.12380000001,4.4372,1.64353333333,5.89043333333
302.63,2.02193333333,2.1472,0.831066666667,0.701299999999,2.03666666667,6.36166666667,8.3956,4.76586666667,1.9434,6.1005
303.00,1.88806666667,2.0048,0.6944,0.543100000001,1.86153333333,6.21126666667,8.24013333333,4.62193333334,1.83093333333,5.8216
303.37,1.88346666667,1.98793333333,0.799133333333,0.622999999999,1.9352,6.246,8.31206666667,4.64006666667,1.87166666667,5.79356666667
303.74,1.79966666667,1.964,0.767999999999,0.650266666668,1.9904,6.1872,8.30620000001,4.61273333333,1.80633333333,5.7627
304.10,1.6366,1.88,0.652866666667,0.584266666668,1.83866666667,5.99926666667,8.19166666666,4.534,1.69266666667,5.62233333333
304.47,1.42326666667,1.60966666667,0.3916,0.3662,1.58426666667,5.7236,8.0282,4.34206666667,1.57206666667,5.3837
304.84,1.43913333333,1.6012,0.464333333333,0.360533333334,1.5998,5.72573333333,8.25306666667,4.46733333333,1.5986,5.41583333333
305.21,1.4038,1.57966666667,0.472466666667,0.397333333333,1.61486666667,5.6434,8.38713333333,4.44673333333,1.61613333333,5.422
305.58,1.47486666667,1.60526666666,0.5564,0.503333333333,1.66773333333,5.6654,8.61399999999,4.53893333333,1.6474,5.50573333333
305.95,1.39433333333,1.33413333333,0.3876,0.354066666667,1.52593333333,5.56813333333,8.6966,4.3668,1.45733333333,5.38326666667
