wavelength,Back_DigDuim,Belly_DigDuim,Breast_DigDuim,Crissum_DigDuim,Crown_DigDuim,DorTail_DigDuim,Rump_DigDuim,Throat_DigDuim,WingTip_DigDuim
621.28,7.0598,12.602,9.57126666666,14.2608666667,5.82566666667,8.42496666667,7.10643703704,8.0524,9.3525
621.62,7.14386666667,12.6371333333,9.64426666667,14.3702666667,5.8686,8.4596,7.15074074074,8.13139999999,9.41013333333
621.95,7.24426666667,12.6934,9.73519999999,14.4933333333,5.98193333333,8.53456666667,7.2526,8.20866666666,9.54253333333
622.28,7.2042,12.6705333333,9.67299999999,14.4642666667,5.944,8.52036666667,7.16767407407,8.15223333334,9.49326666667
622.62,7.07526666667,12.5513333333,9.62226666667,14.4082666667,5.84886666667,8.37143333333,7.06561481481,8.0576,9.39046666667
622.95,7.1988,12.6803333333,9.74893333332,14.5692666667,6.01746666667,8.55083333333,7.20760740741,8.20319999999,9.53133333333
623.28,7.17593333333,12.6574666667,9.76333333334,14.5801333333,6.00226666667,8.5028,7.20613333333,8.20846666666,9.5366
623.62,7.16826666667,12.6612,9.69140000001,14.5279333334,5.9854,8.4328,7.1679037037,8.15813333333,9.46750000001
623.95,7.15026666667,12.6583333333,9.67900000001,14.5126666667,5.96573333333,8.41916666667,7.17470370371,8.15853333333,9.44533333333
624.28,7.06073333333,12.6000666667,9.59466666666,14.4230666667,5.87606666667,8.33983333333,7.1065037037,8.04330000001,9.35506666667
624.62,7.09866666667,12.6693333333,9.70586666667,14.5424,5.9398,8.41016666667,7.16346666667,8.09576666667,9.44279999999
624.95,7.0232,12.5832,9.65266666668,14.4992666667,5.87926666667,8.34286666667,7.11392592593,8.03126666666,9.42073333333
625.28,6.93773333333,12.5379333333,9.57793333333,14.4125333333,5.83193333333,8.30876666667,7.0769037037,7.95866666667,9.36610000001
625.61,6.93933333333,12.5746,9.59446666666,14.4392,5.868,8.34586666667,7.11245925926,7.97643333333,9.39796666666
625.95,6.979,12.6619333333,9.66293333335,14.5097333333,5.89986666666,8.41056666667,7.19793333333,8.05833333333,9.44256666666
626.28,7.08326666667,12.7547333333,9.74646666667,14.6006,6.01473333333,8.54173333333,7.29517037037,8.12950000001,9.52816666666
626.61,7.0184,12.6416666667,9.6252,14.5100666667,5.91893333334,8.4189,7.18514074074,8.01950000001,9.4282
626.94,7.06793333333,12.6635333333,9.62939999999,14.5727333333,5.94793333333,8.44346666666,7.20891111111,8.03913333333,9.47560000001
627.28,7.1014,12.7157333333,9.668,14.6286666667,5.96946666667,8.51296666667,7.25496296296,8.08513333333,9.5281
627.61,7.13653333333,12.7305333333,9.69513333334,14.6734,5.9868,8.56163333333,7.26212592593,8.11203333334,9.56130000001
627.94,7.19093333333,12.8110666667,9.75520000001,14.7471333333,6.0472,8.63593333333,7.32102962963,8.1891,9.64376666667
628.27,7.1374,12.7329333333,9.65673333334,14.6823333334,5.9312,8.57563333334,7.25908148148,8.13276666666,9.57800000001
628.61,7.21466666667,12.7790666667,9.70106666667,14.713,5.97646666667,8.6533,7.31800740741,8.18103333334,9.57663333334
628.94,7.27626666667,12.8055333334,9.73846666667,14.7501333333,6.03,8.7159,7.35611851852,8.24633333333,9.61893333333
629.27,7.37153333333,12.9198,9.84959999999,14.836,6.0834,8.80493333333,7.45669629629,8.35943333333,9.73096666667
629.60,7.4294,12.9240666667,9.89573333334,14.8860666667,6.12033333333,8.8524,7.48828888889,8.39809999999,9.77150000001
629.94,7.42673333333,12.9570666667,9.88113333333,14.8854666667,6.1394,8.86563333333,7.49471111111,8.475,9.79563333333
630.27,7.44806666667,13.0349333333,9.95606666667,14.9378666667,6.162,8.93456666667,7.5622962963,8.51236666667,9.8638
630.60,7.36853333333,13.0144,9.9426,14.8678666667,6.14793333333,8.91096666667,7.51763703704,8.48163333333,9.79936666667
630.93,7.31606666667,12.9419333333,9.90440000001,14.8043333334,6.12026666667,8.86426666667,7.46366666667,8.442,9.75596666667
631.26,7.28913333333,12.8824,9.844,14.7524666667,6.07513333333,8.79343333333,7.44841481481,8.4127,9.69976666667
631.60,7.20626666667,12.7667333334,9.78433333334,14.6597333333,6.01726666667,8.71233333333,7.36354074074,8.31170000001,9.62923333333
631.93,7.2396,12.8297333333,9.83866666665,14.7234,6.10166666666,8.75566666667,7.37408148148,8.33243333333,9.69659999999
632.26,7.16013333333,12.7566666667,9.73493333333,14.6324666667,6.0498,8.66183333333,7.29054814815,8.23943333333,9.66956666666
632.59,7.21733333333,12.815,9.78653333333,14.658,6.087,8.72106666667,7.32859259259,8.26573333334,9.71626666667
632.92,7.15926666667,12.6917333333,9.69793333334,14.5604666667,6.05106666667,8.6442,7.21828888889,8.15513333334,9.61983333333
633.26,7.11366666667,12.6976,9.67926666667,14.5220666667,6.02413333333,8.63323333333,7.19777777778,8.13366666667,9.60289999999
633.59,7.0904,12.6487333333,9.67906666667,14.5068,5.98973333333,8.6321,7.16973333333,8.05976666667,9.58713333333
633.92,6.98506666667,12.5676,9.61893333335,14.4467333333,5.91313333333,8.5721,7.06922962963,8.00560000001,9.52939999999
634.25,7.06753333333,12.6206666667,9.70446666667,14.5252666667,5.94233333333,8.63963333333,7.15728148148,8.06513333334,9.63666666667
634.58,7.07186666667,12.6514666667,9.73673333333,14.554,5.93206666667,8.66106666667,7.20066666667,8.07266666666,9.62860000001
634.91,7.01513333333,12.6471333333,9.69919999999,14.5252666667,5.93013333333,8.60613333333,7.15618518518,8.01989999999,9.60536666667
635.25,7.095,12.7432666667,9.78893333333,14.5915333333,5.9574,8.64686666667,7.21088148148,8.09836666666,9.68396666667
635.58,7.0512,12.6968666667,9.75313333334,14.5087333334,5.892,8.62536666667,7.1794,8.07100000001,9.65040000001
635.91,7.10273333333,12.7521333333,9.81640000001,14.5686666667,5.92313333333,8.6945,7.2474,8.10820000001,9.69920000001
636.24,7.1338,12.7852666667,9.85740000001,14.6378666667,5.9658,8.69406666667,7.29660740741,8.12713333333,9.75543333334
636.57,7.02753333333,12.6888666667,9.74593333333,14.5786,5.858,8.58933333333,7.19686666667,8.02209999999,9.64716666667
636.90,6.99386666667,12.6086,9.71773333333,14.5570666667,5.8202,8.5346,7.14985925926,7.96326666667,9.63673333333
637.23,6.98973333333,12.6044666666,9.68646666667,14.5324666667,5.76893333333,8.52266666667,7.11982962963,7.93733333334,9.64353333333
637.56,7.09753333333,12.666,9.73140000001,14.5930666667,5.8578,8.5446,7.2044962963,8.02433333334,9.71496666666
637.90,7.01333333333,12.6392666667,9.64900000001,14.5605333333,5.8316,8.51346666667,7.12022962963,7.98819999999,9.66076666666
638.23,7.0346,12.6878666667,9.69666666667,14.5699333333,5.88353333333,8.54936666667,7.12401481482,8.03353333333,9.73293333334
638.56,7.07533333333,12.7312,9.76866666666,14.5901333333,5.9098,8.6027,7.15732592592,8.06940000001,9.77733333334
638.89,7.05813333333,12.6673333333,9.70793333335,14.5622,5.91026666667,8.6431,7.15762222222,8.06806666667,9.72816666667
639.22,7.16333333333,12.7642666667,9.78546666665,14.6949333333,6.05386666667,8.735,7.28548888889,8.148,9.81573333333
639.55,7.191,12.7859333333,9.76513333334,14.707,6.0558,8.72003333333,7.25715555555,8.14539999999,9.79743333333
639.88,7.23686666667,12.8606,9.8512,14.7597333333,6.07593333333,8.80393333333,7.31794814815,8.20323333334,9.82233333333
640.21,7.357,12.9711333333,9.9556,14.8625333334,6.16906666667,8.88986666667,7.44635555556,8.313,9.92256666667
640.54,7.40733333333,13.0806666667,9.98453333334,14.8926666667,6.2168,8.9084,7.49534814815,8.37376666666,9.97216666666
640.87,7.42206666667,13.1750666667,10.0470666667,14.9983333333,6.2788,8.95656666667,7.56712592593,8.46386666667,10.0017666667
641.20,7.38966666667,13.1538,10.0226666667,14.9468666667,6.2766,8.97976666667,7.54513333333,8.39729999999,9.9726
641.53,7.47773333333,13.1620666667,10.0753333333,14.994,6.30913333333,9.02036666667,7.57308148148,8.39603333333,10.0022333333
641.87,7.52173333333,13.117,10.0659333333,14.9986,6.30946666667,9.01853333333,7.61048148148,8.40779999999,9.99656666667
642.20,7.494,13.0938,10.0084666667,14.9961333333,6.30713333333,9.0203,7.62350370371,8.42300000001,10.0098
642.53,7.4708,13.1297333333,10.0307333333,15.0322,6.29406666666,9.00503333333,7.60934814815,8.38046666666,10.0549
642.86,7.5656,13.2084,10.1420666666,15.0710666667,6.33946666667,9.05816666667,7.68722962963,8.51433333333,10.1417333333
643.19,7.5522,13.2584,10.2051333333,15.1180666667,6.3564,9.10696666667,7.7112962963,8.56506666667,10.2097333333
643.52,7.4088,13.0725333334,10.0056666667,15.0002,6.21573333334,8.96846666667,7.54508888889,8.40589999999,10.0946
643.85,7.26506666667,12.9616,9.89026666665,14.8968,6.10633333333,8.88166666667,7.44385925926,8.30303333333,10.0237
644.18,7.13713333333,12.8591333333,9.7874,14.8158666667,5.98346666667,8.7874,7.32912592593,8.18206666667,9.93516666666
644.51,7.11713333333,12.7814,9.73706666667,14.6666,5.93686666667,8.7015,7.26626666667,8.1245,9.91466666667
644.84,7.22446666667,12.8962666667,9.87466666667,14.817,6.04193333333,8.82223333333,7.38820740741,8.25023333334,10.0539333333
645.17,7.2058,12.8873333333,9.85886666665,14.7948,6.02893333333,8.81196666667,7.40123703704,8.23713333333,10.035
645.50,7.22133333333,12.9503333333,9.87293333333,14.8921333333,6.09193333333,8.8396,7.42901481482,8.27946666667,10.1225666667
645.83,7.2238,12.9332,9.91846666666,14.9322666667,6.09653333333,8.82266666667,7.40336296296,8.27333333333,10.1462
646.16,7.19773333333,12.8944666667,9.85486666668,14.885,6.0872,8.78443333333,7.36366666667,8.26106666666,10.1119
646.49,7.14193333333,12.8117333333,9.76933333333,14.8407333333,6.07186666667,8.76883333333,7.30426666667,8.19303333334,10.0783666667
646.82,7.1652,12.7652,9.78686666667,14.8672666667,6.1216,8.79796666667,7.31282222222,8.16006666666,10.1277333333
647.15,7.2306,12.7943333333,9.86340000001,14.9039333333,6.22613333333,8.85633333333,7.37814074074,8.27116666667,10.2144
647.48,7.30426666667,12.8276666667,9.88753333334,14.9013333333,6.28046666667,8.9119,7.36588148148,8.35103333334,10.2039
647.81,7.47573333333,12.9164,10.0353333333,14.9822666667,6.43593333333,9.08550000001,7.48708148148,8.49753333333,10.3142333333
648.14,7.50686666667,12.9589333333,10.0394666667,15.0289333333,6.49246666667,9.15303333333,7.53525185185,8.57403333334,10.3634
648.47,7.49226666667,12.9082,9.98466666668,14.9792666667,6.48473333333,9.13670000001,7.49088888889,8.60233333333,10.3364
648.80,7.4646,12.9570666667,10.0038666667,14.9935333333,6.53713333334,9.16836666666,7.51679259259,8.64953333333,10.3479333333
649.13,7.44926666667,12.9331333333,9.98626666666,14.9537333333,6.47886666667,9.1607,7.45291851852,8.6135,10.3258333333
649.46,7.46673333333,12.9576666667,9.94499999999,14.9373333333,6.48066666667,9.17479999999,7.45154074074,8.61366666667,10.3139666667
649.79,7.43146666667,12.9094666667,9.89640000001,14.8954,6.39906666667,9.127,7.35597777778,8.55603333333,10.2099
650.11,7.4838,12.9443333333,9.92573333334,14.9207333333,6.3928,9.1516,7.40694814815,8.53593333333,10.2639666667
650.44,7.52286666667,13.0478,9.96566666667,14.9464,6.43326666667,9.19763333333,7.44872592593,8.64893333334,10.2953666667
650.77,7.4544,13.0310666667,9.89999999999,14.8956,6.37213333333,9.10923333333,7.37892592593,8.58403333333,10.2346
651.10,7.46066666667,13.0552666667,9.95193333332,14.9140666667,6.384,9.15860000001,7.42548148148,8.60316666667,10.3263666667
651.43,7.3602,13.0427333333,9.87873333333,14.8753333333,6.33393333333,9.07086666666,7.38016296296,8.56526666666,10.2605666667
651.76,7.3708,13.0159333333,9.9324,14.9193333334,6.32286666667,9.082,7.40036296296,8.52726666667,10.2765666667
652.09,7.3674,13.0451333333,9.95140000001,14.9525333334,6.29306666667,9.0849,7.37765925926,8.47303333333,10.2618333333
652.42,7.38193333334,13.0234666667,9.93353333334,14.8997333333,6.2628,9.065,7.31956296296,8.42543333334,10.2600333333
652.75,7.4018,13.0700666667,9.94426666665,14.9063333333,6.30473333333,9.1032,7.36231111111,8.46940000001,10.2902666667
653.08,7.41433333333,13.0886,9.9724,14.8967333333,6.2928,9.144,7.38301481481,8.4843,10.3014333333
653.41,7.5032,13.1492,10.0473333333,14.9448666667,6.3882,9.26230000001,7.48939259259,8.5788,10.4278333333
653.74,7.3398,13.0826666667,9.94246666665,14.8439333333,6.24746666667,9.1268,7.35411851852,8.45956666667,10.2769333333
654.06,7.27766666667,12.9902,9.89793333333,14.7504666667,6.1496,9.05486666667,7.28439259259,8.40903333333,10.1993666667
654.39,7.40053333333,13.1009333333,10.0432,14.8566666667,6.26873333333,9.24903333333,7.40675555555,8.51676666667,10.3029333333
654.72,7.53073333333,13.2644,10.1636,15.0134666667,6.4184,9.38790000001,7.51087407407,8.60766666667,10.4205
655.05,7.57846666667,13.2326666666,10.2203333333,15.0272666667,6.44126666667,9.45336666667,7.53045185185,8.62449999999,10.4577333333
655.38,7.47593333333,13.2322666667,10.1508,14.9608,6.38893333333,9.40683333334,7.47091851852,8.59353333333,10.3773666667
655.71,7.55373333333,13.255,10.1929333333,14.9797333333,6.4612,9.44060000001,7.54222962963,8.69309999999,10.4477
656.04,7.62093333333,13.308,10.2381333333,15.0462666667,6.51353333333,9.52490000001,7.61294814815,8.76666666667,10.5711666667
656.37,7.60053333333,13.2583333333,10.2174666666,15.0469333333,6.51413333333,9.53313333334,7.65151851852,8.7376,10.5523333333
656.69,7.6224,13.2700666667,10.2246666667,15.1435333333,6.52726666667,9.53036666667,7.65176296296,8.73933333333,10.5509333333
657.02,7.59666666667,13.3025333333,10.2028,15.1586,6.47886666667,9.4987,7.65634074074,8.7117,10.5398
657.35,7.4864,13.1850666667,10.061,15.0177333333,6.3896,9.40980000001,7.52468148148,8.63686666667,10.4088666667
657.68,7.52746666667,13.2398666667,10.0974666667,15.0744666667,6.42253333333,9.45996666666,7.57404444445,8.67896666667,10.4380666667
658.01,7.3942,13.1375333333,9.92966666665,14.9708,6.29473333333,9.27843333333,7.44936296296,8.54703333333,10.3240333333
658.34,7.32246666667,13.1016,9.91833333332,14.9426,6.27866666667,9.20660000001,7.42214814815,8.53813333334,10.3166666667
658.66,7.32573333333,13.1406,9.90466666665,14.9838,6.32133333333,9.219,7.46503703704,8.58383333333,10.4088
658.99,7.4406,13.1806666667,9.97319999999,15.0682,6.38186666667,9.29846666667,7.52432592592,8.64573333333,10.4824
659.32,7.44973333333,13.2827333333,10.0051333333,15.0982666667,6.43833333333,9.34976666667,7.56804444445,8.65236666667,10.5237333333
659.65,7.3714,13.2417333333,9.96366666665,15.0409333333,6.38346666667,9.28706666667,7.51232592593,8.58016666667,10.4408
659.98,7.3906,13.3051333333,10.0200666667,15.0898666667,6.425,9.31393333333,7.49274074074,8.62733333334,10.5071333333
660.31,7.3396,13.2528666667,10.0016,14.9998666667,6.3742,9.25746666667,7.44512592593,8.55689999999,10.4898
660.63,7.4298,13.2881333333,10.0795333333,15.0613333333,6.50006666667,9.32956666666,7.50254074074,8.68423333333,10.5524666667
660.96,7.57706666667,13.4109333333,10.2525333333,15.2055333333,6.6486,9.47346666667,7.68260740741,8.87566666667,10.7413666667
661.29,7.54026666667,13.4039333333,10.1868666667,15.2032666667,6.65146666667,9.45196666667,7.63739259259,8.83643333333,10.7466333333
661.62,7.62873333333,13.4712666667,10.3080666667,15.2752666667,6.73006666667,9.54770000001,7.70437037037,8.92423333334,10.8356
661.94,7.6154,13.4148,10.2484,15.2070666667,6.6606,9.54440000001,7.67853333333,8.89733333333,10.7862
662.27,7.6698,13.4425333333,10.2877333333,15.2086666667,6.66353333333,9.60046666667,7.66606666667,8.8833,10.7682
662.60,7.80733333333,13.5995333333,10.4480666667,15.3766666667,6.8312,9.73986666667,7.7952,8.99613333333,10.9066333333
662.93,7.80626666667,13.5134,10.4202,15.3951333333,6.7568,9.70653333333,7.80171851852,8.97813333333,10.8565333333
663.26,7.89546666667,13.5246,10.4654,15.4878666667,6.80226666667,9.77476666666,7.87837037037,9.07776666666,10.9130666667
663.58,7.994,13.5921333333,10.5618666667,15.5634,6.80853333333,9.81596666666,7.96505185185,9.09823333333,10.9185333333
663.91,8.0382,13.6344,10.5806,15.5652,6.88826666666,9.89743333333,7.99665185186,9.17813333333,10.9453
664.24,8.0796,13.6684666667,10.6324666667,15.5715333333,6.96113333333,9.93090000001,8.05772592593,9.16850000001,11.0734
664.57,7.989,13.5944666666,10.5238,15.5575333333,6.9306,9.85266666667,7.9683037037,9.05213333334,10.973
664.89,8.09026666667,13.6232666667,10.6353333333,15.6016666667,7.03746666667,9.96653333335,8.1148,9.18283333333,11.0899
665.22,8.041,13.5965333333,10.5378666667,15.5634,6.96146666666,9.8778,8.03631851852,9.11583333333,11.0394333333
665.55,8.05273333333,13.6018,10.5502,15.5769333333,6.93053333333,9.90390000001,8.08225925926,9.14026666667,11.0031
665.87,7.9964,13.5110666667,10.4457333333,15.5336,6.84173333333,9.83086666667,8.01684444444,9.05206666667,10.9292666667
666.20,7.7928,13.2776,10.2072666667,15.2813333333,6.64833333333,9.6328,7.82834814815,8.81736666667,10.7011333333
666.53,7.685,13.2147333333,10.1560666667,15.1454666667,6.63206666667,9.55783333334,7.70285925926,8.7325,10.6561333333
666.86,7.67173333333,13.2284666667,10.098,15.1239333333,6.5892,9.51990000001,7.64802222222,8.69876666666,10.6673666667
667.18,7.53293333333,13.1002,9.92739999999,14.9704666667,6.48326666667,9.42326666667,7.48939259259,8.57593333333,10.5646666667
667.51,7.64173333333,13.1665333333,10.0022666667,15.0705333333,6.5132,9.51750000001,7.6345037037,8.65999999999,10.6878333333
667.84,7.43226666667,12.9639333333,9.81933333333,14.9306,6.22733333333,9.3005,7.45841481482,8.44386666666,10.4618333333
668.16,7.30873333333,12.8550666667,9.76266666667,14.8208666667,6.089,9.22226666666,7.30100740741,8.33709999999,10.4052
668.49,7.1354,12.7459333333,9.66066666668,14.7018,5.90786666667,8.99033333333,7.1609037037,8.12543333333,10.2494666667
668.82,7.21693333333,12.7731333333,9.76706666668,14.7966666667,6.00046666667,9.11393333334,7.27607407407,8.20273333334,10.3665
669.14,7.18413333333,12.7193333333,9.73053333335,14.7712666667,5.96366666667,9.05123333334,7.24145185185,8.1488,10.3861
669.47,7.24486666667,12.8335333333,9.84513333331,14.8406666667,6.08506666666,9.1002,7.38085185185,8.24396666667,10.5309
669.80,7.32706666667,12.8916666667,9.91366666667,14.9234,6.13026666667,9.13253333333,7.46758518519,8.36393333333,10.6923
670.13,7.3116,12.8744666667,9.86446666667,14.8888666667,6.05206666667,9.07913333333,7.46053333333,8.35823333334,10.6641666667
670.45,7.35226666667,12.938,9.96053333333,14.9666,6.1402,9.14503333333,7.55485925926,8.43039999999,10.7129666667
670.78,7.43793333333,13.0326666667,10.0813333333,15.0516,6.23953333333,9.2186,7.71445185185,8.52476666666,10.8069666667
671.10,7.35406666667,13.0551333333,10.0636,15.04,6.2044,9.1339,7.63917777778,8.52213333333,10.7343
671.43,7.54553333333,13.2457333333,10.2524,15.2116,6.4352,9.29463333333,7.84653333333,8.73156666666,10.9007333333
671.76,7.75926666667,13.4447333333,10.4794666667,15.4120666667,6.62766666667,9.51586666667,8.10120740741,8.90169999999,11.0925333333
672.08,7.72526666667,13.4064666667,10.4136,15.3942666667,6.6012,9.54383333333,8.05794814815,8.90396666667,11.0413666667
672.41,7.563,13.3013333333,10.2512666667,15.2139333333,6.4644,9.4394,7.90168888889,8.7531,10.8945
672.74,7.51286666667,13.3427333333,10.2223333333,15.2202,6.52246666667,9.46163333333,7.86092592593,8.727,10.8917
673.06,7.42893333333,13.3093333333,10.1333333333,15.1457333333,6.3732,9.41113333333,7.73291111111,8.67186666666,10.7734666667
673.39,7.35946666667,13.3826666667,10.1391333333,15.1005333333,6.29846666667,9.43206666666,7.73117037037,8.64153333334,10.6725666667
