wavelength,Back_ChlPhof,Belly_ChlPhof,Breast_ChlPhof,Crissum_ChlPhof,Crown_ChlPhof,DorTail_ChlPhof,Patch10_ChlPhof,Patch11_ChlPhof,Patch12_ChlPhof,Rump_ChlPhof,Throat_ChlPhof,WingTip_ChlPhof
837.47,16.6386666667,22.2840666667,17.3722666667,19.8887333333,16.4623333333,21.8198,31.3091333333,26.6386666666,26.8152,19.3406666667,18.6072,24.2062666667
837.77,17.8989333333,23.414,18.3636,21.2525333333,17.0302666667,23.1919333334,32.4646,27.4747333333,28.0,20.2425333333,19.8888,25.5858
838.07,16.9255333333,22.673,17.1262,20.6761333333,15.8055333333,22.1974,31.5477333333,25.8532,26.8040666667,19.3026666667,18.9750666667,25.5361333333
838.37,16.0067333333,21.3752666667,15.7536,18.9439333333,14.4442666667,20.3410666667,30.1210666667,24.0264666667,25.1704,17.7888,17.8878666667,23.6634
838.67,15.2050666667,21.2015333333,14.3962666667,18.6135333333,13.5182666667,19.0064,29.6013333333,23.5240666667,24.1249333333,17.4465333333,16.3952666667,23.0618
838.97,14.1753333333,20.6316,13.0877333333,17.5321333333,12.7134666667,16.9472,28.9355333333,22.1754666667,21.9767333333,16.0352,14.0466666667,21.462
839.27,15.4318666667,21.3449333333,13.739,18.1448666667,13.5884,17.7738666667,30.2723333334,22.3652,21.8434,16.6724666667,14.6435333333,21.5306
839.57,17.5579333333,23.2638,15.5556666667,19.0394,15.4976666667,19.051,32.0948666667,24.3634666667,23.1018,18.53,15.7060666667,23.2753333333
839.87,19.3939333333,24.7228,17.0726,20.2058,16.5695333333,20.8806666667,33.6878,25.7176666667,24.4484,20.8234,17.5757333333,25.4774
840.17,20.7788666667,26.1397333333,18.1329333333,21.7871333333,18.2359333333,22.4743333333,34.8223333333,27.4569333334,26.3688666667,21.9702,19.118,27.4340666667
840.47,20.1043333333,26.2957333333,17.6232,21.7508666667,18.3188,22.1798,34.8638666667,28.1506666666,26.3072,21.9246666667,18.6665333333,27.0956666667
840.77,19.6455333333,26.4494666667,17.7358666667,21.8298,18.9938,22.1955333333,34.7970666667,27.8444666667,25.7633333333,21.8866666667,18.9936666667,26.0376666667
841.07,20.126,27.2393333333,17.7206,22.2794666667,19.8282666667,22.7262,35.6243333333,28.6367333333,25.9564666667,22.4857333333,19.4386666667,25.8534666667
841.37,21.4251333333,27.7856,18.5276666667,23.1328666667,21.3309333333,23.9341333333,36.9964,30.2355333333,26.8904666667,23.4862666667,20.3179333333,25.8892666667
841.67,23.7707333333,30.4374666667,20.5915333333,25.8656666667,23.931,27.3567333333,40.2959333333,33.6537333333,29.6365333333,26.1615333333,23.1669333333,28.5889333333
841.97,23.9673333333,29.8554666667,20.8663333334,25.612,23.666,27.1311333333,40.3264,33.3459333333,29.5291333333,25.1224666667,23.5907333333,28.6882
842.27,25.6960666667,30.9577333334,22.5924666667,26.9094,24.866,28.9782666667,41.3791333333,34.3808,30.7788666667,26.143,25.4279333333,29.9234
842.57,25.3333333333,30.6528666667,21.4157333333,26.5704666667,24.7284666667,28.6047333333,41.3196666667,34.9965333333,31.2166,25.7321333333,24.9897333333,29.7730666667
842.87,24.5014666667,30.0142,20.1566666667,26.0969333333,23.661,27.6494666666,40.8404,34.1311333333,30.8689333333,24.8290666667,24.9572666667,29.7292666667
843.17,21.7495333333,27.8281333333,17.2549333333,24.2987333333,21.0860666667,24.3138,38.8386,30.9804666667,27.4661333333,21.3726,21.3574666667,26.2894
843.47,20.4326666667,26.2179333333,15.8494,23.3815333333,19.1826666667,22.7403333333,37.9167333333,29.7435333333,25.3044666667,20.3364,20.3847333333,24.327
843.77,21.8361333333,26.5674,17.1546,24.0528,19.0074666667,23.1432,38.2465333333,30.2728666667,25.6246,20.6452,21.7867333333,24.1358
844.07,22.6776666667,26.7212666667,17.8142,25.2822666667,18.6885333333,22.623,40.4373333333,32.1130666667,27.3224,21.4752666667,21.603,23.7341333333
844.37,21.0317333333,24.2857333333,15.9524,23.2340666667,16.1309333333,20.9325333333,40.1785333333,30.3372,25.4960666667,20.1587333334,18.9881333333,21.4088
844.67,20.6060666667,23.5528,14.7336,22.5077333333,14.1902,20.397,39.9164,29.7178666666,24.1169333333,20.6895333333,18.5789333333,20.4182
844.97,19.5858666667,22.6708666667,13.7266666667,21.0972666667,12.2569333333,18.3231333333,37.3706,27.3706666667,22.4638,18.53,16.5838666667,19.1925333333
845.27,21.1494666667,24.2632,15.1516666667,23.0511333333,13.8348,20.0,38.5788666667,28.8610666667,23.5737333333,20.2925333333,17.4502666667,20.8360666667
845.57,24.8268666667,26.6016666667,17.8571333333,26.8830666667,16.3419333333,21.7749333333,40.9523333333,31.212,26.7965333334,23.5714666667,20.4977333333,23.42
845.87,28.8086,29.7048666667,21.5299333333,30.1421333333,18.2514,23.2568,44.8963333333,33.4206666667,30.0108666667,26.2515333333,23.0818666667,25.6830666667
846.17,32.7850666667,33.465,25.5264,35.7456,22.8290666667,27.6316666667,48.1798666667,37.0175333333,34.3201333333,29.4736666667,26.7762666667,29.6930666667
846.47,31.7288,32.791,25.7402666667,35.5706,22.6894,27.4802666667,47.8418,36.9491333334,33.7626666667,29.1526,26.9378666667,27.4124666667
846.77,31.0879333334,32.0372,24.7915333333,35.0925333333,22.2686666667,26.8981333333,47.9860666667,35.6018,32.8935333333,27.5463333333,25.4861333333,25.8333333333
847.07,33.913,34.2512,26.1351333333,37.1496666667,24.8794,29.1787333333,51.2078,36.6907333333,35.0483333333,29.9758666667,26.0628,29.3961333333
847.37,36.2239333333,36.2238666667,28.3449333333,38.7179333333,26.7831333333,33.3798666667,51.2120666667,36.7833333333,36.3169333333,31.7482666666,28.3684,31.8882666667
847.67,36.7657333333,37.1396666667,29.6589333333,39.4281333333,27.2828,33.5533333333,50.253,37.4259333333,37.2056,31.1551333333,29.879,32.4532666667
847.97,37.0779333333,38.7012666667,30.4329333334,39.5236,28.5714666667,34.0261333334,52.3160666667,39.0043333333,38.1602,31.1473333334,30.8440666667,34.0908
848.26,35.6164,36.7352,28.1507333333,38.1962666667,27.3744,31.9862,52.1234,37.6483333333,36.0502,30.1141333333,29.7258666667,32.7853333333
848.56,35.762,35.5714,27.6428,38.3572,27.6904666667,32.0714666667,52.5476,37.1428666667,34.6904666667,30.4762666667,30.1666666666,31.6667333333
848.86,32.126,33.3597333333,23.1234666667,36.9290666666,24.1732666667,30.0525333333,52.231,35.3543333333,30.525,28.0578666667,27.0078,30.3413333333
849.16,31.5646666667,32.7073333333,22.2314,37.7141333333,25.0885333333,31.4829333333,51.8095333333,35.8367333333,29.7141333333,28.7619333333,27.6463333333,31.7822666667
849.46,30.6348,31.9048,21.4284,35.3174,24.0211333333,30.0262666667,49.2593333333,35.6348,26.8782666667,29.2592666666,28.1481333333,28.3334666667
849.76,35.6258,34.4926666666,24.0316,39.1041333333,27.6416666667,33.992,52.8590666667,40.29,30.8563333333,33.6758666667,32.6218,33.4914
850.06,36.823,36.3803333333,26.1459333333,40.3646,29.2968666667,36.0156666667,52.6042,42.7082666667,32.6042,37.1614666667,34.0885333334,35.7290666666
850.36,33.359,33.5384666667,21.0768666667,37.8974,26.6153333333,31.5128666667,47.8718,39.7437333333,27.7436666667,33.7179333333,32.4872666667,30.7692
850.65,31.4845333333,32.9948666667,18.8541333333,36.3802,25.5989333333,27.0834,46.6668,40.7812666667,25.8594,30.3646666667,31.3020666667,30.5729333333
850.95,32.4464,33.9056,18.5980666667,38.6266666667,27.2388666667,28.5836666667,48.1832,42.804,25.1502,31.4449333333,32.9899333333,33.2759333333
851.25,33.2415333333,33.2416666667,17.9815333333,40.1529333333,27.1252666667,28.2264666667,47.0336,42.4160666667,24.2202,30.6116,33.3027333333,32.9357333333
851.55,36.9352,37.9145333333,21.8958,44.8340666667,30.9320666667,32.5434,50.0156666667,46.73,27.6776666667,33.8704,37.4092,35.8610666667
851.85,37.5926,40.1233333333,24.105,45.4320666666,31.2654666667,34.6914,51.5433333334,47.3148,30.6173333334,36.142,38.9506666667,36.1420666667
852.15,37.2320666667,39.881,25.3273333333,43.0060666667,30.8332666667,35.0298,50.2380666667,46.6666666666,30.5356666667,35.4464666667,39.1963333333,34.5534666667
852.45,34.2368,39.0966,24.0498,42.0872666667,27.2897333333,31.9627333333,48.5359333333,46.4486,28.3177333333,32.025,37.2586666667,31.7132666667
852.74,37.188,42.3382,28.6888,45.7188,28.91,36.2716666667,52.1326666667,47.5828,31.6904,35.7662,39.3048666666,34.6918
853.04,35.8025333334,42.716,27.6896666667,43.8801333333,23.9506,34.4972,51.5344666667,45.5732,28.6772,35.0265333333,35.9436,32.6280666667
853.34,31.8304666667,39.0752666667,24.2775333333,37.996,15.7996666667,29.9036,51.368,42.9287333333,20.8863333333,29.4025333333,31.2522666667,28.4008666667
853.64,33.5672666667,41.0138,30.2923333333,40.7796,15.4385333333,35.0097333333,54.8927333333,46.0038666666,23.3528666667,32.3976,34.3078,30.4872666667
853.94,33.7277333333,38.5798666667,29.428,40.3550666667,13.8066,37.0019333333,54.5562666667,43.1952,22.2484666667,33.8462,34.0038666667,29.5463333333
854.23,28.7895333333,35.8659333333,25.4748,35.6051333333,10.9868666667,32.9609333333,50.3164666667,37.1322,18.1005333333,30.0559333333,29.3482,25.8473333333
854.53,26.9259333333,34.6666,25.4814,34.9999333333,9.77779999999,30.6666666667,49.0000666667,36.8890666667,18.0740666667,29.889,28.2962,26.7408
854.83,28.1767333333,36.059,26.3350666667,37.0164666667,10.6446,30.755,50.5341333333,39.8895333333,19.7790666667,32.4124666667,28.3978,28.0294666667
855.13,25.8287333333,33.2239333333,24.6265333333,33.479,8.34246666667,27.5408,48.0512,39.5627333333,17.632,28.5974666667,24.0073333334,26.3752666667
855.43,21.9849333333,27.8276,20.7864666667,26.6292666667,2.95886666667,22.0972666667,42.9588,36.0674666667,13.1836,21.985,19.3634,20.0374666667
855.72,20.2009333333,24.1204666667,17.4204,22.881,3.28306666667,21.9766666667,38.9614666667,31.2228,11.2227333333,22.0099333333,17.0518666667,17.5545333333
856.02,4.72386666667,9.18086666667,1.29526666668,8.87613333333,-11.2761333333,7.80940000001,27.6952,21.9429333333,-4.45713333333,6.51433333334,3.04766666666,4.53326666667
856.32,5.84233333335,9.71333333332,2.18646666667,10.215,-6.02160000001,6.59486666665,28.0645333333,25.9856,-1.86386666667,6.02146666667,6.84593333332,6.7384
856.62,8.53186666666,14.1278666667,3.07426666667,15.0602666667,-0.310733333334,9.22273333332,29.8446,27.9101333333,4.04166666667,9.43013333333,9.9826,11.6060666667
856.91,7.56560000001,13.0712,1.72293333333,15.2809333333,0.37453333332,7.15353333333,31.6854666667,29.2884,3.10853333334,9.92513333333,9.588,13.4083333333
857.21,10.2564,17.6556666667,7.25280000002,18.2051333333,4.87179999999,8.57133333335,34.5787333334,32.5640666667,5.16480000001,12.1977333333,12.6006,15.6778
857.51,18.3050666667,23.0884666667,14.3126666667,23.1638666667,12.2787333333,13.9736,40.3766666666,41.469,14.9905333334,21.0546,19.5858,24.2184
857.81,20.4585333333,27.5485333333,18.3772666667,25.6437333333,17.9188,19.1888666667,41.8695333333,42.8219333333,18.4833333333,24.4444,23.2451333333,26.4198
858.10,11.3662,20.3642666667,10.5647333333,17.0492,9.65379999999,12.7504666666,33.7339333333,34.5719333334,10.8561333333,14.7177333333,17.122,20.4370666667
858.40,11.1486666667,22.3351333333,8.96420000001,17.3258666667,10.9228,14.1243333333,33.484,35.4801333333,12.1657333333,16.0827333333,19.3596666667,21.5820666667
858.70,11.8682,25.4578666667,9.78026666667,21.3187333333,13.4798,16.52,34.7620666667,37.1428666667,14.1026,17.7655333333,18.9012666667,23.956
858.99,10.1983333333,27.8968,12.3809333333,23.1746666667,14.2460666667,18.1746,35.5555333333,39.127,13.7698666667,17.4206666667,18.2142,25.3968666667
859.29,15.5151333333,33.8587333333,17.6565333333,28.0809333333,19.0707333333,23.3535333333,40.2827333333,42.8686666667,19.7576666667,22.0202,20.6868,29.8988666667
859.59,12.1592,32.4528666667,15.7652,25.7442666667,16.7295333333,23.5638666666,36.9810666667,39.7484666667,17.7778,20.2514,17.5262,25.1992
859.89,11.75,31.9583333333,17.2916666667,25.625,16.0,23.3333333333,34.7083333333,39.7916666667,15.875,18.3333333333,17.2916666667,22.3333333333
860.18,15.4386,36.2182666667,20.0388666667,28.1092,18.4404,28.7329333333,35.3215333333,41.8324,19.3372,18.2065333333,19.493,25.6141333333
860.48,6.75146666667,32.484,13.6731333333,23.9914666667,11.6774,24.6708,29.8513333333,37.707,13.1634,10.5733333333,13.2909333333,20.2972
860.78,-0.891800000008,24.4585333334,7.13373333334,17.6222,2.25046666666,17.7493333333,22.8026666667,29.4267333333,1.65606666667,-0.127466666653,6.70913333333,9.46933333333
861.07,1.51320000001,24.6626666667,8.50706666667,18.4048,3.35386666664,17.7095333333,24.3764,30.7974666667,4.09,-1.59506666665,7.72999999999,10.5111333333
861.37,5.41420000001,30.1817333333,16.6868,24.6868,10.4648,22.5857333333,30.5454,36.0807333333,10.3838666667,5.41413333333,12.4444,16.8486
861.67,6.41666666667,31.7083333333,18.5416666667,26.875,10.8333333333,21.125,31.8333333333,36.0,9.125,3.87500000001,13.0,18.7083333333
861.96,13.3333333333,39.6824,27.2223333333,34.643,18.8887333333,28.3728666667,39.2064,44.6428666667,16.3888666667,13.3729333333,22.4603333333,27.6588666667
862.26,16.5097333333,44.0390666667,29.6863333333,36.0785333333,21.2549333333,30.7843333334,43.6862,49.1371333333,21.8823333333,16.5490666667,28.1176666667,32.2745333333
862.56,11.0707333333,40.4445333333,25.1313333333,31.3534,15.6363333333,27.0302666667,39.5958666667,45.1314,16.1212,11.798,26.909,29.5756666667
862.85,13.6416,42.8902,28.5548666667,33.9498666667,18.8825333333,30.0963333333,42.3891333333,46.5896,18.6512,13.5646,30.2889333333,34.3737333333
863.15,8.91420000001,39.3904666667,26.6286666667,29.9809333333,15.9618666667,26.4762,38.9332,43.9619333333,14.5904,9.4858,26.9332,32.0380666667
863.45,-1.2158,32.1960666667,20.2353333333,20.7059333334,9.92153333332,16.8234666667,30.6274666667,34.549,4.98033333335,1.41173333333,17.255,24.7058666667
863.74,-1.83633333334,32.3352666667,18.044,19.6806,10.0200666667,17.5249333333,30.0200666667,35.5289333333,5.90806666666,3.71253333333,16.0877333333,27.7046666667
864.04,-4.54166666667,33.4583333334,18.125,19.1666666667,9.95833333333,17.8333333333,29.75,36.75,6.50000000001,4.62500000001,12.7083333333,28.4583333333
864.33,-12.0744666667,30.3496,13.2867333333,13.8462666667,2.331,14.6851333333,25.2212666667,32.1212666667,-0.186599999994,1.53846666669,3.68300000001,25.4078
864.63,-11.0126,26.0337333333,9.40926666667,9.28273333332,-0.717266666668,11.941,23.2488,27.5528,-2.91139999999,0.464,2.40513333333,21.6876666667
864.93,-13.7307333333,24.0176666667,6.31346666667,7.94706666667,-1.6336,9.97779999999,23.1346,27.8585333333,-4.45913333333,0.397266666666,1.36873333333,20.2207333333
865.22,-30.7492666666,9.97413333335,-8.32053333333,-8.94066666668,-15.3488,-3.41080000001,10.3360666667,13.2817333333,-19.5349333333,-15.5038666667,-11.5245333333,8.94053333333
865.52,-45.3912666667,-3.07253333332,-22.7826,-23.4782666667,-27.4202,-16.9275333333,-4.69559999999,1.10133333333,-36.1158666667,-29.2752666666,-24.8695333334,-2.2028
865.81,-49.4444,-9.99979999999,-28.8271333333,-28.2098,-29.5062666667,-20.7408666667,-7.71613333332,-2.0988,-41.8518666667,-33.3334,-33.7654,-6.97526666666
866.11,-70.4254666667,-27.6596666667,-48.5106,-47.0213333333,-47.8014666667,-40.0709333333,-21.7020666667,-16.3120666667,-58.7943333333,-48.9362,-57.163,-21.7020666667
866.41,-84.1859333332,-37.0542666667,-60.4651333333,-54.4186666667,-52.6356666667,-49.6122666667,-29.2247333333,-25.5038,-68.8372,-54.4185333333,-67.8294,-24.4960666667
866.70,-81.9658000001,-33.7607333333,-59.0596666667,-50.0855333333,-47.1794666667,-43.3334666667,-20.5127333333,-12.906,-61.3674666667,-46.8376666667,-63.6752,-16.8376
867.00,-74.4856,-25.0206666667,-48.8889333333,-43.3744666667,-39.3414666666,-35.3910666667,-14.2387333333,-8.642,-52.2634,-38.6008666667,-55.2262666667,-14.4856
867.29,-66.5233333333,-18.0645333333,-38.6380666667,-37.9210666667,-33.1184,-25.5914666667,-9.10406666664,-5.80639999999,-42.7957333333,-32.1864,-42.0072,-9.31906666666
867.59,-97.75,-38.3333333333,-61.0,-59.9166666667,-51.5,-48.9166666666,-26.25,-19.1666666667,-70.9999999999,-55.0833333333,-58.4166666667,-24.9166666667
867.88,-120.588333333,-48.0392,-73.3333333333,-73.3333333333,-57.3530666667,-62.9411999999,-40.1961333333,-24.8039333333,-80.6861999999,-65.0000000001,-74.0194666667,-32.2548666667
868.18,-104.530133333,-43.3334,-56.8375333333,-65.2138,-50.5983333333,-49.7434,-38.1196,-20.1709333333,-70.1709333333,-58.0342666667,-64.0170666667,-23.7607333333
868.48,-90.4546,-36.0606,-45.3787333333,-52.2727333333,-42.8028666667,-43.7122,-31.2121333333,-15.0758666667,-56.1364,-44.6212666667,-61.1362666667,-18.5606
868.77,-104.4716,-41.0568666667,-47.3985333333,-58.862,-49.8374,-51.6260666667,-33.5773333333,-21.7886666667,-60.6504666667,-54.6342,-74.9593333333,-24.1462666667
869.07,-94.0074,-25.8426,-34.3071333333,-47.9401333333,-41.7228666667,-39.7752,-21.5731333333,-10.8614,-46.9663333333,-47.0410666667,-59.9251333333,-10.7866
869.36,-78.9002666666,-16.0137333333,-21.3058,-34.3642666667,-30.5154666667,-23.4364,-13.5396,0.549799999994,-39.1752,-35.7388666667,-45.4983333333,-0.48106666668
869.66,-91.5447333334,-17.4796,-27.0731333333,-45.9348666667,-38.4553333333,-23.4958666667,-17.5611333333,4.14633333333,-43.7399333333,-42.3576666667,-54.8781333333,-5.691
869.95,-107.325,-29.9588,-42.6336,-59.7530666667,-54.4856666667,-39.0124,-32.0164666667,-8.55959999999,-59.0122666667,-59.1769333333,-70.4526,-16.6254
870.25,-118.353933333,-47.2427333333,-52.5926,-75.8024,-64.8559333333,-53.0039333333,-45.3499333333,-23.5390666667,-70.0412,-74.1564,-82.5515333333,-22.9629333333
870.54,-159.153466667,-71.3228000001,-79.3651333333,-101.693066667,-89.5237999999,-84.3386,-69.4180666666,-38.5184,-96.8254,-109.206333333,-116.5078,-33.4392
870.84,-131.173666666,-50.7980666667,-60.3756,-77.2769333333,-71.4554666667,-62.3474666667,-53.7088666667,-26.0094666666,-68.9202,-88.2629333333,-98.6854000001,-16.9953333333
871.13,-145.8824,-72.0588000001,-79.3137333334,-92.5489333333,-89.6079333334,-73.4315333334,-70.0980666667,-38.0392,-88.5293333333,-111.7646,-118.333266667,-36.3726
871.43,-218.6394,-111.156466667,-120.000133333,-142.176933333,-134.829866667,-113.3334,-110.476266667,-70.3402,-133.605466667,-165.7142,-179.591866667,-70.2042666667
871.72,-232.3402,-113.616933333,-130.212666667,-155.886533333,-145.815533333,-112.482333333,-117.446733333,-74.4682,-145.6738,-181.844,-187.517666667,-78.7232666668
872.02,-159.139666667,-77.8495333335,-88.1719999999,-104.838733333,-97.0968,-69.6773999999,-74.516,-34.8386666667,-99.5697333333,-122.795666667,-123.4408,-41.3978666667
872.31,-180.467866667,-94.7369333335,-105.9648,-121.754333333,-113.4502,-81.0526666667,-96.1404666667,-49.0058666667,-116.608266667,-139.766,-140.5848,-64.0936666665
872.61,-159.259333333,-82.3280666667,-94.1799333331,-115.449733333,-104.021266667,-76.8254000001,-90.3704666665,-50.6879333333,-104.0212,-128.4656,-127.089933333,-61.1638666667
872.90,-109.512333333,-54.1463333333,-61.2194666667,-78.7804666667,-69.3496666667,-53.5772666666,-57.8048,-33.0893333333,-70.6504,-91.8698666666,-83.6585333333,-32.6830666667
873.20,-104.819333333,-49.5582666667,-51.2449333333,-71.8875333333,-61.1244666667,-48.1124,-50.3614,-30.4417333333,-62.9719333333,-83.6948,-74.6988,-28.2731333333
873.49,-93.5632,-39.4636,-44.3678,-57.5478666667,-53.6398,-41.2260666667,-41.226,-21.4559333333,-55.4789333334,-73.7931333333,-65.2108666667,-27.8160666667
