wavelength,Back_HemSupf,Belly_HemSupf,Breast_HemSupf,Crissum_HemSupf,Crown_HemSupf,DorTail_HemSupf,Patch10_HemSupf,Patch11_HemSupf,Rump_HemSupf,Throat_HemSupf,WingTip_HemSupf
389.19,8.87320833334,20.4605833334,19.46075,19.9084166667,8.61924999999,9.15216666667,23.4634166667,9.96224999999,10.01175,22.3800833333,9.63608333331
389.55,8.88366666666,20.3855,19.38375,19.8759166667,8.55841666667,9.13225,23.51125,9.97158333333,9.97666666665,22.2919166666,9.64441666667
389.91,8.87233333333,20.2790833334,19.25175,19.8298333333,8.52233333334,9.13575,23.5106666666,9.93825000001,9.92066666666,22.1880833333,9.65716666667
390.27,8.83154166666,20.1820833333,19.0936666667,19.7489166667,8.47558333333,9.10975,23.5078333333,9.93399999999,9.87291666667,22.0155833333,9.65758333333
390.63,8.88137499999,20.15425,19.0584166667,19.7598333333,8.55741666667,9.14741666667,23.6225,9.99674999999,9.91233333334,21.9546666666,9.73850000001
391.00,8.87920833334,20.0668333333,18.9970833333,19.7389166666,8.57108333333,9.14016666667,23.66325,10.0328333333,9.90916666666,21.8308333333,9.77933333333
391.36,8.82470833334,19.9475,18.855,19.6585833334,8.54408333333,9.11308333333,23.7075833334,10.0121666667,9.87633333333,21.6801666667,9.72416666667
391.72,8.80508333333,19.79775,18.7391666667,19.5240833333,8.50475,9.10191666667,23.7469166666,10.0095,9.84283333333,21.5245,9.72933333335
392.08,8.77566666668,19.6809166667,18.5978333333,19.4558333333,8.50483333333,9.071,23.81125,10.0235833333,9.79283333333,21.4236666667,9.71133333334
392.44,8.762,19.53475,18.4831666667,19.3429166667,8.46758333333,9.071,23.8755833333,10.0310833333,9.79175,21.25775,9.71658333333
392.80,8.76062500001,19.4230833334,18.3955833334,19.3051666667,8.4825,9.06541666666,23.9246666667,10.0445,9.82491666666,21.18025,9.74341666667
393.16,8.83641666667,19.3665833333,18.3483333333,19.27475,8.52725000001,9.11391666667,23.9883333333,10.17475,9.88608333333,21.1171666667,9.81616666665
393.52,8.79287500001,19.221,18.1844166667,19.1633333333,8.48758333334,9.07991666666,23.9806666667,10.1698333333,9.84400000001,20.997,9.77116666666
393.88,8.78608333332,19.1293333333,18.1091666667,19.0954166666,8.48275000001,9.11716666667,24.0906666667,10.2001666667,9.86308333332,20.8768333333,9.76841666666
394.24,8.76075,18.93175,17.9556666667,18.9896666667,8.44966666666,9.11833333334,24.0981666667,10.2061666667,9.85250000002,20.74225,9.76058333333
394.60,8.70987499999,18.73,17.7793333333,18.827,8.35225,9.08641666667,24.0945,10.1808333333,9.78758333332,20.5586666666,9.70366666667
394.96,8.77208333332,18.6439166667,17.7010833333,18.782,8.40424999999,9.13366666667,24.1844166667,10.23025,9.82641666667,20.5366666666,9.75608333335
395.32,8.79379166668,18.54075,17.6070833334,18.6855,8.40616666668,9.17075,24.22625,10.28275,9.85258333334,20.4430833333,9.79416666667
395.68,8.79754166667,18.4231666667,17.49875,18.6516666667,8.41366666666,9.20625,24.26575,10.3060833333,9.83625000002,20.3625,9.79066666666
396.04,8.82870833333,18.35875,17.438,18.5934166667,8.41558333334,9.2375,24.34975,10.3680833333,9.83658333332,20.2635833333,9.84833333335
396.40,8.83829166666,18.2674166666,17.3273333333,18.53325,8.44541666667,9.24066666667,24.4116666667,10.4156666667,9.82491666668,20.1853333333,9.87183333334
396.76,8.81504166666,18.1023333333,17.1425,18.3951666666,8.394,9.23016666667,24.3974166666,10.3951666667,9.71891666667,20.0271666667,9.84033333333
397.12,8.74216666667,17.9643333333,16.9750833333,18.2536666667,8.3285,9.18558333333,24.4640833334,10.3248333333,9.63541666668,19.8406666667,9.78775000001
397.48,8.72745833334,17.8093333333,16.8850833333,18.1789166667,8.329,9.23241666666,24.5666666667,10.3330833333,9.611,19.7650833333,9.81258333333
397.84,8.69837499999,17.6508333333,16.7605,18.0749166667,8.31041666667,9.1815,24.56575,10.3443333333,9.56949999999,19.6709166667,9.80350000001
398.20,8.68383333333,17.5480833333,16.6715,17.9919166667,8.30575,9.18475,24.6314166667,10.36825,9.51925000001,19.5571666667,9.8125
398.56,8.62558333334,17.3899166667,16.5045,17.8700833333,8.25208333334,9.16366666666,24.60125,10.3264166667,9.44941666668,19.3803333333,9.78208333332
398.92,8.50025,17.24175,16.3456666667,17.72025,8.16016666667,9.1345,24.60275,10.2963333333,9.38566666666,19.2026666666,9.72458333333
399.28,8.46345833333,17.1341666667,16.2028333333,17.6575,8.15016666667,9.15825,24.6665,10.3296666667,9.38366666666,19.1109166667,9.71316666668
399.64,8.46629166667,17.0339166667,16.0920833334,17.566,8.16241666667,9.15708333333,24.7026666666,10.343,9.39416666667,18.9961666667,9.73866666667
400.00,8.42445833333,16.93,15.9765,17.4856666667,8.14008333333,9.16708333333,24.7195833333,10.34375,9.37866666667,18.87925,9.71924999999
400.36,8.417625,16.8081666667,15.86825,17.399,8.10783333333,9.17558333333,24.7604166667,10.3576666667,9.34758333333,18.77025,9.71399999999
400.72,8.41479166666,16.7075,15.7963333333,17.3411666667,8.12066666667,9.17858333333,24.8534166667,10.412,9.37749999999,18.6933333333,9.74733333333
401.08,8.45370833334,16.6504166667,15.7123333333,17.31175,8.15841666667,9.19616666667,24.9130833333,10.4686666666,9.39624999999,18.6498333333,9.79441666668
401.44,8.48616666667,16.6285,15.6671666667,17.2670833333,8.18558333333,9.2,24.95925,10.5298333333,9.44208333333,18.5404166667,9.83641666666
401.80,8.4755,16.5636666667,15.5813333333,17.2079166667,8.193,9.21558333334,25.03825,10.5589166667,9.42124999999,18.4611666667,9.87466666668
402.16,8.5105,16.5435,15.53825,17.1816666667,8.22891666667,9.26066666667,25.10825,10.6245,9.44641666666,18.4648333333,9.92391666666
402.52,8.499875,16.5130833333,15.4806666667,17.1485,8.25233333333,9.26125,25.21575,10.6619166667,9.46516666667,18.4329166667,9.94875000001
402.88,8.49691666667,16.4350833333,15.3913333333,17.0863333334,8.23241666667,9.24458333333,25.20025,10.6841666667,9.44108333333,18.3219166667,9.95266666669
403.24,8.553125,16.4134166667,15.4184166667,17.1195,8.29433333333,9.28466666667,25.3096666667,10.7371666667,9.47658333333,18.3419166667,10.0425
403.60,8.58575,16.381,15.39975,17.103,8.3065,9.3035,25.3994166667,10.7948333333,9.47216666667,18.3215833333,10.0780833333
403.95,8.61466666667,16.33075,15.36525,17.0625833333,8.36491666666,9.34358333334,25.4650833334,10.829,9.49091666666,18.3236666667,10.11225
404.31,8.61154166667,16.2546666667,15.3015,17.0281666667,8.34975,9.34,25.47275,10.8020833333,9.48899999999,18.2635,10.1008333333
404.67,8.627125,16.2226666666,15.2736666667,17.0055833333,8.34233333333,9.36683333333,25.4884166667,10.7993333333,9.47583333334,18.2293333333,10.0951666667
405.03,8.616625,16.1330833334,15.2075,16.9434166666,8.30816666667,9.361,25.50325,10.7933333333,9.46666666666,18.20275,10.0895833333
405.39,8.59808333333,16.0836666667,15.1521666667,16.8726666667,8.28616666667,9.36341666666,25.5031666667,10.7801666667,9.44091666667,18.1798333333,10.0895
405.75,8.58441666666,16.0311666667,15.10025,16.8168333333,8.25733333333,9.3805,25.5241666667,10.7634166667,9.43008333332,18.113,10.0780833333
406.11,8.601875,15.9889166667,15.0815,16.8116666666,8.26308333333,9.40708333334,25.5665833333,10.80075,9.45983333334,18.0530833333,10.08975
406.47,8.67925,15.9865,15.1075833333,16.852,8.29591666667,9.45466666667,25.61175,10.8513333333,9.47766666666,18.0863333333,10.14575
406.83,8.69579166667,15.9085,15.06575,16.8258333333,8.30075,9.47625000001,25.6494166667,10.8394166666,9.47149999999,18.0675833333,10.1303333333
407.19,8.69375,15.8585,15.00325,16.78175,8.25158333333,9.47266666667,25.65775,10.8354166666,9.45149999999,17.97475,10.1301666667
407.55,8.60104166667,15.7845833333,14.9181666667,16.686,8.18125,9.42983333333,25.58975,10.7665,9.38633333333,17.8843333333,10.0615833333
407.90,8.50145833333,15.6826666667,14.8098333333,16.6109166667,8.05408333334,9.32458333333,25.5098333333,10.6820833333,9.29241666666,17.7719166667,9.97308333335
408.26,8.46075,15.6428333334,14.8105,16.5833333333,8.03783333333,9.29575,25.5605833333,10.708,9.27533333332,17.7286666667,9.95741666666
408.62,8.43320833333,15.6025833334,14.7789166666,16.5770833333,8.00483333334,9.25875,25.6343333333,10.7186666667,9.26316666666,17.6883333333,9.96658333334
408.98,8.40708333333,15.5800833333,14.7644166667,16.55875,7.99775,9.23691666667,25.6841666667,10.7156666667,9.22891666666,17.622,9.95741666667
409.34,8.37879166667,15.5185,14.6920833333,16.5528333333,7.9835,9.22325,25.7189166667,10.7164166667,9.19158333334,17.5355,9.93091666667
409.70,8.39866666667,15.50625,14.7095,16.575,7.9925,9.22416666666,25.7448333334,10.7486666667,9.22741666666,17.5423333334,9.93900000001
410.06,8.35470833333,15.4548333333,14.6415,16.5121666667,7.96116666667,9.16783333333,25.727,10.7169166667,9.18533333334,17.4759166667,9.92891666667
410.42,8.30375,15.409,14.59175,16.443,7.94841666667,9.151,25.7504166667,10.698,9.15375,17.41175,9.88525000002
410.77,8.29695833334,15.4205,14.5616666667,16.4276666667,7.96708333333,9.153,25.7839166667,10.71675,9.15475000001,17.3803333333,9.90674999999
411.13,8.27054166667,15.3936666667,14.5525833333,16.3871666667,7.99658333333,9.13908333333,25.8150833333,10.7135,9.14466666666,17.3885833333,9.88075000002
411.49,8.27391666667,15.36725,14.5168333334,16.36125,8.03141666667,9.1485,25.908,10.7303333333,9.18691666667,17.36675,9.91491666667
411.85,8.329125,15.3639166667,14.5239166666,16.3718333334,8.0865,9.20616666667,25.9931666667,10.7838333333,9.21858333334,17.3853333334,9.96525
412.21,8.34129166667,15.3435,14.4483333333,16.3255,8.09891666666,9.19875,25.9981666667,10.7825,9.20875000001,17.34075,9.99666666667
412.57,8.35475,15.34725,14.42375,16.3036666666,8.15458333333,9.2345,26.0715833333,10.81525,9.23300000001,17.3234166667,10.0329166666
412.92,8.335125,15.28175,14.3523333333,16.2555,8.16633333334,9.24175,26.0461666667,10.81775,9.22549999999,17.2471666667,10.0231666667
413.28,8.28975,15.1580833333,14.2594166666,16.165,8.12608333333,9.17925,26.05,10.7775833333,9.18558333333,17.16725,9.99475000002
413.64,8.27820833333,15.0904166667,14.1373333333,16.1145,8.12383333333,9.15016666667,26.0829166667,10.7665833333,9.13241666667,17.084,9.98583333334
414.00,8.30375,15.0334166666,14.0850833334,16.0816666667,8.14075,9.18391666667,26.205,10.7730833333,9.14249999999,17.0688333333,9.99716666667
414.36,8.334125,14.9524166667,13.995,16.02825,8.124,9.16966666666,26.219,10.7849166667,9.16916666668,17.0131666667,10.05275
414.72,8.37025,14.9174166667,13.97375,15.99425,8.14866666667,9.20825,26.3030833333,10.8368333333,9.18225000001,17.00325,10.1113333333
415.07,8.36979166667,14.84575,13.8738333333,15.9278333333,8.09066666667,9.222,26.34075,10.85325,9.16258333334,16.8758333333,10.142
415.43,8.35916666667,14.7461666667,13.7706666667,15.846,8.01691666667,9.20233333333,26.3461666667,10.8540833333,9.10733333334,16.77175,10.1120833333
415.79,8.338625,14.6301666667,13.6644166667,15.7711666667,7.9715,9.19916666667,26.3703333334,10.85675,9.08041666666,16.6735833333,10.101
416.15,8.32175,14.5331666667,13.6114166667,15.7121666667,7.96333333333,9.25558333334,26.4205,10.8919166667,9.06958333332,16.59775,10.1189166667
416.51,8.32491666667,14.4419166667,13.5158333333,15.65125,7.94016666667,9.27083333333,26.4258333333,10.90175,9.06066666666,16.5135833333,10.1120833333
416.86,8.340625,14.3464166667,13.43575,15.5975,7.92341666667,9.29675,26.48075,10.9244166667,9.06358333333,16.4344166667,10.1324166667
417.22,8.31716666667,14.2555,13.3395833333,15.4865,7.89941666667,9.32358333334,26.4903333334,10.93875,9.03716666666,16.3340833334,10.1404166667
417.58,8.30041666667,14.1323333333,13.2501666667,15.377,7.8675,9.32708333332,26.5345,10.9635833333,9.01033333334,16.2504166667,10.148
417.94,8.23966666667,13.9798333333,13.1075833334,15.237,7.80016666667,9.26141666667,26.4870833333,10.9265833333,8.95199999999,16.1065833333,10.12775
418.29,8.16533333333,13.82425,12.97625,15.0901666666,7.74766666667,9.23725,26.4618333333,10.898,8.88008333333,15.9345833333,10.072
418.65,8.12258333333,13.6659166667,12.8463333333,14.9455,7.70775,9.19183333333,26.4376666666,10.8734166667,8.8305,15.7695833333,10.0506666667
419.01,8.09479166667,13.5081666667,12.71725,14.8245,7.68333333333,9.15641666667,26.4131666667,10.8593333333,8.78,15.65175,10.0415833333
419.37,8.09133333333,13.3970833334,12.6291666667,14.7401666667,7.70166666666,9.17258333333,26.4285,10.8735,8.77266666668,15.5610833333,10.07675
419.73,8.062125,13.2856666667,12.539,14.6253333333,7.69683333333,9.17116666667,26.4445833333,10.8768333333,8.75433333334,15.4455833334,10.092
420.08,8.04320833333,13.1660833333,12.4210833333,14.5214166667,7.657,9.12841666667,26.4368333333,10.8715833333,8.72358333333,15.3169166667,10.076
420.44,8.00041666667,13.02175,12.2923333333,14.3759166667,7.61208333333,9.095,26.3836666667,10.8476666667,8.67800000001,15.1735,10.06025
420.80,7.98875,12.9289166667,12.2083333333,14.2696666667,7.59566666667,9.09116666666,26.3905833333,10.8531666667,8.66041666667,15.0801666667,10.0651666667
421.16,8.009875,12.8635833334,12.15025,14.2249166667,7.62008333333,9.1135,26.42475,10.8975,8.68216666666,15.0354166667,10.10375
421.51,7.99033333333,12.7656666667,12.0635833333,14.1395,7.61233333333,9.10741666667,26.4144166667,10.8911666667,8.66541666668,14.9244166667,10.1016666667
421.87,7.96629166667,12.66225,11.9745833333,14.0631666667,7.60283333333,9.1115,26.43825,10.9045,8.64616666667,14.8150833333,10.0990833333
422.23,7.97679166667,12.5843333333,11.9078333334,14.0119166667,7.61266666667,9.13183333333,26.4749166666,10.93075,8.64066666668,14.7500833334,10.1263333333
422.58,7.958625,12.5001666666,11.83175,13.95775,7.58883333333,9.13825,26.5000833333,10.9370833333,8.637,14.67475,10.1229166667
422.94,7.94591666667,12.4221666666,11.7675,13.88425,7.57725,9.14291666667,26.5164166667,10.9459166667,8.63008333333,14.59875,10.12025
423.30,7.92879166667,12.3379166667,11.6879166667,13.8068333333,7.55091666666,9.11741666667,26.4958333333,10.92925,8.60425,14.496,10.1018333333
423.66,7.92479166666,12.27375,11.6088333333,13.74375,7.53391666667,9.09841666667,26.4935833333,10.9295833334,8.57808333333,14.3991666667,10.09825
424.01,7.927125,12.2180833333,11.5715833333,13.68725,7.55025,9.116,26.5179166667,10.9415,8.57825,14.347,10.1145
424.37,7.946375,12.183,11.5480833333,13.6674166667,7.56641666667,9.14341666667,26.5885833334,10.98025,8.58741666667,14.3181666667,10.1460833333
424.73,7.93370833333,12.1121666667,11.4925833333,13.62525,7.55758333333,9.131,26.5984166666,10.9908333333,8.57408333334,14.2575833333,10.1466666667
425.08,7.912625,12.0290833333,11.4300833333,13.5406666667,7.53391666667,9.11041666667,26.5835,10.96075,8.54191666666,14.1414166667,10.1290833333
425.44,7.899125,11.96725,11.3835833333,13.4798333333,7.53058333333,9.09908333333,26.5770833334,10.9670833333,8.52741666667,14.0888333333,10.116
425.80,7.91295833333,11.93375,11.3499166667,13.4419166667,7.53275,9.10025,26.58975,10.9660833333,8.51674999999,14.0485,10.1248333333
426.16,7.92329166666,11.9039166667,11.3153333334,13.40725,7.5405,9.08925,26.6220833333,10.9914166667,8.53050000001,14.0173333333,10.1344166667
426.51,7.93470833334,11.8871666666,11.284,13.39175,7.55833333333,9.10041666667,26.6679166667,11.012,8.53108333333,14.0000833333,10.1518333333
426.87,7.93879166667,11.8615833333,11.2515833333,13.3795,7.56566666666,9.1015,26.7275,11.0336666667,8.52416666666,13.9689166667,10.15225
427.23,7.93479166667,11.81825,11.2258333333,13.346,7.55408333333,9.09966666667,26.7775,11.05275,8.51391666667,13.92375,10.14425
427.58,7.96354166667,11.8039166667,11.2380833333,13.34325,7.59775,9.12716666666,26.8543333333,11.0825,8.54683333333,13.9288333333,10.1855833333
427.94,7.97925,11.7886666667,11.2205,13.3431666667,7.59925,9.16116666667,26.9145833333,11.0994166667,8.56258333333,13.9291666667,10.208
428.30,7.99958333333,11.7781666667,11.2051666666,13.3328333333,7.60525,9.15875,26.9531666667,11.1060833333,8.56816666667,13.9310833333,10.2009166667
428.65,7.99995833333,11.8004166667,11.2146666667,13.321,7.623,9.17925,27.0110833333,11.1209166667,8.57674999999,13.93975,10.20275
429.01,8.021625,11.83375,11.219,13.3720833333,7.65341666667,9.20533333333,27.11725,11.1721666667,8.59508333333,13.99075,10.2228333333
429.37,8.04270833333,11.8725833333,11.2505833333,13.4185,7.67525,9.25200000001,27.2053333334,11.2156666667,8.63733333332,14.02175,10.2733333333
429.72,8.06233333333,11.9009166667,11.2940833333,13.4476666667,7.71058333333,9.28891666666,27.2669166667,11.252,8.67000000001,14.0635,10.3045833333
430.08,8.04308333333,11.9165,11.31325,13.4530833333,7.69175,9.31083333334,27.29575,11.2395833333,8.65566666667,14.0705,10.3008333333
430.44,8.03745833333,11.8969166667,11.3033333334,13.4308333333,7.658,9.28758333333,27.3134166667,11.2223333333,8.63475,14.0690833333,10.274
430.79,8.04195833333,11.9110833334,11.3153333333,13.4220833333,7.66283333333,9.28866666668,27.312,11.2183333333,8.64366666667,14.0875,10.3005833333
431.15,8.06441666667,11.9529166667,11.34025,13.4698333333,7.709,9.32950000001,27.36875,11.2665833333,8.68833333333,14.1465,10.3484166667
431.50,8.05870833333,11.95825,11.348,13.47925,7.67858333333,9.33658333333,27.38575,11.2771666667,8.67841666667,14.17525,10.3341666667
431.86,8.05104166667,11.99375,11.3858333333,13.51,7.69383333334,9.31800000001,27.4104166667,11.2936666667,8.69216666667,14.205,10.334
432.22,8.04066666667,12.02475,11.4281666666,13.5396666667,7.72958333333,9.33383333334,27.4138333333,11.3055,8.71016666667,14.22525,10.3430833333
432.57,8.030875,12.0215,11.4323333333,13.5623333333,7.72533333333,9.33275000001,27.3978333333,11.2975833333,8.69225000001,14.24,10.34025
432.93,8.008375,12.0155833333,11.44225,13.5445833333,7.68208333333,9.29183333333,27.3629166667,11.247,8.67491666667,14.23775,10.3238333333
433.29,8.00929166667,12.024,11.4248333333,13.53225,7.67266666667,9.25925,27.3605,11.2289166667,8.65266666667,14.2349166667,10.30525
433.64,8.045625,12.0765833333,11.4789166667,13.5793333333,7.70266666667,9.28358333334,27.3829166667,11.27175,8.69358333334,14.2955833333,10.3319166667
434.00,8.06495833333,12.1098333333,11.5079166667,13.6246666667,7.73391666667,9.28533333333,27.4105833334,11.2753333333,8.73758333334,14.3255,10.3593333333
434.35,8.071125,12.1419166667,11.5588333333,13.64275,7.75783333334,9.29133333332,27.4218333334,11.30125,8.76533333332,14.3509166667,10.3801666667
434.71,8.065375,12.1465,11.5840833333,13.6546666667,7.75475,9.287,27.4129166667,11.27425,8.76975,14.35125,10.3621666667
435.07,8.09879166667,12.2145,11.6463333333,13.7086666667,7.78775,9.31175000001,27.4673333333,11.3013333333,8.79825000001,14.42125,10.39325
435.42,8.126125,12.26925,11.6865,13.7628333334,7.81675,9.31733333332,27.4854166666,11.3253333333,8.82933333332,14.4455833333,10.4176666667
