wavelength,Back_ConLeuf,Belly_ConLeuf,Breast_ConLeuf,Crissum_ConLeuf,Crown_ConLeuf,DorTail_ConLeuf,Patch10_ConLeuf,Patch11_ConLeuf,Rump_ConLeuf,Throat_ConLeuf,WingTip_ConLeuf
762.57,13.5212222222,41.10325,34.1766666667,28.0065555556,13.3536666667,15.9575,18.3832222222,24.4716666667,19.7353333333,37.4027777778,14.618
762.88,13.531,41.107,34.1651666666,27.8213333333,13.336,15.9455555556,18.3338888889,24.5967222222,19.8191111111,37.2956666667,14.7004444444
763.20,13.2557777778,40.61575,33.7231666667,27.6263333333,13.1996666667,15.7307777778,18.3836666667,24.4111666667,19.7586666667,37.0602222222,14.5122222222
763.51,13.2691111111,40.58025,33.737,27.5524444444,13.2336666667,15.709,18.3242222222,24.1988333333,19.5585555556,37.0531111111,14.6204444444
763.82,13.4313333333,40.443,33.8208333333,27.5252222222,13.4278888889,15.7960555556,18.6505555556,24.2141666667,19.7188888889,37.256,14.7344444445
764.14,13.4532222222,40.657,33.9608333333,27.6042222222,13.4567777778,15.8571111111,18.7672222222,24.1736666667,19.5491111111,37.3885555556,14.6733333333
764.45,13.2504444444,40.60375,33.9791666667,27.3788888889,13.4128888889,15.8554444444,18.7976666667,23.9823333333,19.4402222222,37.2347777778,14.5487777778
764.76,13.4898888889,40.5,33.979,27.4407777778,13.5374444444,16.0432222222,18.9592222222,24.0095555555,19.5756666667,37.376,14.676
765.07,13.8783333333,40.7,34.09,27.6164444444,13.7068888889,16.5231111111,19.0416666667,24.4589444444,19.8297777778,37.6768888889,14.9221111111
765.39,13.9298888889,40.77025,34.2626666667,27.6002222222,13.6735555556,16.6339444444,18.923,24.3867777778,19.6816666667,37.846,14.8683333333
765.70,13.8955555555,40.2435,34.1111666666,27.3072222222,13.6152222222,16.6032777778,18.8231111111,24.0945555555,19.5415555556,37.7038888889,14.7522222222
766.01,14.3451111111,40.13425,34.496,27.1884444444,13.9253333333,16.8507222222,19.1253333333,24.2552777778,19.719,37.9966666667,15.2211111111
766.32,14.7048888889,40.10225,34.6761666667,27.3278888889,14.2422222222,17.2601111111,19.4767777778,24.4754444444,19.9392222222,38.2805555556,15.3987777778
766.64,14.7923333333,39.96,34.7656666666,27.2197777778,14.3596666667,17.7219444444,19.6251111111,24.576,19.9823333333,38.4874444444,15.7654444444
766.95,14.1572222222,39.63525,34.4721666667,26.8287777778,14.0164444444,17.6178333333,19.5087777778,24.4808888889,19.8932222222,38.2211111111,15.3568888889
767.26,14.3803333333,40.0395,34.4206666666,26.8291111111,13.9814444444,17.8023888889,19.4248888889,24.6716111111,19.9893333333,38.2028888889,15.6111111111
767.57,13.9381111111,39.2745,33.5373333333,25.8,13.1971111111,17.5736111111,18.8511111111,24.059,19.627,37.425,15.3287777778
767.88,14.0553333333,39.1855,33.466,25.728,13.249,17.8916111111,18.8724444444,24.3265,19.637,37.7238888889,15.4287777778
768.20,14.1341111111,39.60425,33.494,25.6635555556,13.3354444444,18.1728333333,19.1508888889,24.5831666667,19.7835555556,38.0233333333,15.3723333333
768.51,13.7691111111,39.10475,33.8016666667,25.3035555556,13.0503333333,18.1629444444,19.2968888889,24.2003333333,19.464,38.0363333333,15.0453333334
768.82,13.4886666666,38.951,33.506,24.8592222222,12.8093333333,17.867,19.1422222222,23.9090555556,19.2343333333,37.8813333333,14.8071111111
769.13,13.8754444444,39.6245,33.7775,25.7148888889,13.0172222222,18.3151666667,19.5466666667,24.5485,19.7891111111,38.3767777778,15.4325555556
769.44,13.5806666667,39.22725,33.2603333333,25.3047777778,12.7193333333,18.1349444444,19.2366666667,24.1792222222,19.4915555556,38.3092222222,15.0434444444
769.76,13.0414444444,39.021,33.2483333334,25.1965555556,11.9914444444,17.3644444444,18.6004444445,23.7691666667,18.9147777778,38.3134444444,14.6575555556
770.07,12.9521111111,39.315,33.5383333333,24.9412222222,11.5535555556,16.917,18.2736666667,23.5297777778,18.7874444445,38.4788888889,13.9084444444
770.38,13.7427777778,39.8405,33.9438333333,25.3922222222,11.9971111111,17.1196666667,18.7305555556,23.7348888889,19.1374444445,38.9315555556,14.176
770.69,13.4285555556,39.61725,33.9361666666,26.0198888889,11.7205555555,16.9713888889,18.3444444444,23.3173333333,18.793,38.6512222222,13.7097777778
771.00,13.9886666667,40.23475,34.532,27.3481111111,12.4721111111,17.4959444444,18.9787777778,24.1146666667,19.7372222222,39.4814444444,14.6656666667
771.32,14.483,40.86825,35.167,28.2035555556,12.9584444444,17.7140555556,19.3172222222,24.6668888889,20.6496666667,40.0903333333,15.2727777778
771.63,14.0753333334,40.54175,35.2766666667,27.9113333333,12.5333333333,17.4586111111,18.9974444444,24.2148888889,20.2646666667,39.8817777778,15.1175555556
771.94,14.6258888889,40.24225,35.321,28.302,12.9747777778,17.4958888889,18.991,24.4541666667,20.6632222222,40.1857777778,15.6886666667
772.25,15.178,40.03825,35.4976666667,28.7572222222,13.4168888889,17.8974444444,19.4991111111,24.9098888889,21.119,40.102,16.5571111111
772.56,15.0777777778,39.9775,35.3883333333,28.2905555556,13.3707777778,17.7533333333,19.3458888889,24.8620555556,21.0673333333,39.9182222222,16.7634444444
772.87,14.8854444444,40.21025,35.5453333334,28.3106666667,13.2718888889,17.769,19.229,24.5473888889,20.9812222222,39.4584444444,16.8054444444
773.18,15.3942222222,41.062,35.7633333333,28.3327777778,13.8038888889,18.2129444444,19.7661111111,24.9000555556,21.475,39.8653333333,17.1327777778
773.50,15.0963333333,40.6965,35.4755,28.2864444444,13.5562222222,17.8330555556,19.4334444444,24.5812777778,21.2126666666,39.2254444445,17.3993333333
773.81,14.9765555556,40.74825,35.6433333334,28.1127777778,13.2517777778,17.8601111111,19.1807777778,24.7094444444,21.2827777778,39.3161111111,17.7177777778
774.12,15.2834444444,40.472,36.1886666667,27.7233333333,13.2013333333,17.7660555556,19.3241111111,24.8717777778,21.2975555555,39.6737777778,18.1584444444
774.43,15.2137777778,40.3615,36.1443333334,26.9708888889,13.1902222222,17.3672777778,19.104,24.5846111111,20.789,39.318,17.6863333334
774.74,15.0743333333,40.47525,35.8351666666,26.7891111111,12.9774444445,17.4135,19.4186666667,24.2156666667,20.0222222222,38.7341111111,17.8221111111
775.05,14.852,40.25475,35.5948333333,26.4337777778,13.0812222222,17.3886111111,19.0953333333,24.0208888889,19.8133333333,37.9916666667,17.9071111111
775.36,13.5493333333,40.65475,34.5646666666,25.1728888889,12.1595555556,16.0041666667,18.4344444444,23.2870555556,18.8571111111,37.0314444444,16.7031111111
775.67,14.2493333333,41.94325,34.8943333333,25.6801111111,12.6844444444,16.5067222222,18.8218888889,23.738,19.469,37.7091111111,16.5683333333
775.98,14.5212222222,42.19775,34.989,26.0358888889,12.8408888889,16.329,19.0182222222,23.8162777778,19.3231111111,37.8057777778,16.2673333333
776.30,14.8804444444,42.55375,35.4398333334,26.5993333333,13.0821111111,16.1780555556,19.1506666667,24.5051666667,19.849,38.4085555556,16.4243333333
776.61,15.0037777778,42.683,36.0063333333,26.9031111111,13.2053333334,16.7775,19.3892222222,24.8993888889,20.0871111111,38.5973333333,16.7198888889
776.92,15.5057777778,43.4705,36.393,26.99,13.4327777778,17.1557777778,19.9417777778,25.3524444444,20.5388888889,39.2618888889,16.7001111111
777.23,15.1951111111,42.87575,35.8256666667,26.5047777778,13.0538888889,16.7577777778,19.4526666667,24.7023333333,19.891,39.0624444444,15.8317777778
777.54,14.2078888889,42.5225,34.8688333333,25.2604444444,12.4624444444,15.9408888889,18.7644444444,23.7327222222,19.0248888889,38.0413333333,15.0723333334
777.85,13.5643333333,42.41775,34.6193333333,25.0151111111,11.8154444444,15.3086111111,18.3602222222,23.3128888889,18.6655555556,37.7896666667,14.3535555556
778.16,13.6928888889,41.66675,34.3711666666,24.4916666667,11.7438888889,15.1270555556,18.0797777778,23.4245555556,18.8053333333,37.6361111111,14.0806666667
778.47,13.7324444445,41.47625,34.0943333333,24.7507777778,11.6268888889,14.7216666667,17.3853333333,23.3891111111,18.975,37.908,13.8762222222
778.78,13.8525555555,40.9005,34.24,25.0744444444,11.4516666667,14.9722222222,17.2668888889,23.2478888889,19.1995555556,37.9138888889,14.2527777778
779.09,12.9585555556,39.559,33.971,24.4255555556,10.9028888889,14.2943888889,16.775,22.8726111111,18.8482222222,37.2192222222,13.7217777778
779.40,13.1817777778,39.80025,34.2728333334,24.1451111111,11.1023333333,14.5873333333,17.0452222222,23.2357777778,19.2637777778,37.7968888889,14.2172222222
779.71,12.7514444445,39.504,33.9551666667,23.351,10.6791111111,14.7266666667,16.5521111111,22.9672222222,18.924,37.2487777778,14.1356666667
780.02,12.181,39.60375,33.5086666667,23.1302222222,10.3471111111,14.3116111111,16.1271111111,22.546,18.6533333333,37.0008888889,13.4125555556
780.33,12.2528888889,39.32025,33.6568333334,23.5166666667,10.6796666667,14.9227222222,16.0644444444,22.7437222222,19.1028888889,37.1626666667,13.6642222222
780.64,12.3983333333,39.996,34.1001666667,24.0937777778,10.9192222222,15.3655,16.3151111111,23.3178888889,19.7115555556,37.7154444444,14.1786666667
780.95,12.7233333333,40.423,34.2316666666,24.7465555556,11.1848888889,15.5795,16.4363333333,24.1156111111,20.5731111111,38.6125555555,14.649
781.26,13.2117777778,40.29825,34.5356666667,24.9677777778,11.6732222222,16.0354444444,17.1641111111,24.6638333333,20.7297777778,39.0362222222,15.2198888889
781.57,12.449,39.79525,34.529,24.7462222222,11.1871111111,15.381,16.2445555556,24.082,20.5524444445,39.2636666667,14.916
781.88,12.3973333334,39.934,34.6785,24.6001111111,11.15,15.3704444444,16.969,24.2641111111,20.2435555556,39.3273333333,14.9024444445
782.19,12.4288888889,40.42025,34.8228333333,24.5626666667,11.298,15.8702222222,17.1977777778,24.4886666667,20.2163333333,39.7837777778,15.5554444445
782.50,13.0608888889,41.4725,35.2581666667,25.6142222222,11.9467777778,17.0000555556,17.8156666667,25.2163333333,20.959,40.973,16.7014444445
782.81,12.6307777778,40.829,35.2958333334,25.8954444444,11.6846666667,17.6328888889,17.4213333333,24.9093333333,20.8935555556,40.7206666667,16.2943333334
783.12,13.081,41.3895,35.811,26.5928888889,12.0754444444,18.2312222222,18.2006666667,25.3103888889,21.1861111111,41.7357777778,16.6101111111
783.43,14.1544444445,41.705,36.4736666667,26.7157777778,13.1637777778,19.2352777778,19.0052222222,25.8832777778,21.6605555556,42.6574444444,17.882
783.74,14.3663333333,41.98225,36.5065,26.669,13.4216666667,18.9361111111,19.3162222222,25.8728333333,21.0002222222,42.3187777778,18.1763333333
784.05,14.7806666667,41.67425,36.3691666667,26.3825555556,13.9935555556,18.8743333333,19.5336666667,26.0043333333,20.8524444445,41.9297777778,18.491
784.36,14.9643333333,41.3075,36.6361666666,26.2994444444,14.5974444445,19.6228333333,20.5707777778,26.4577222222,20.5708888889,41.4271111111,18.7665555556
784.67,15.0962222222,41.798,36.8706666666,26.2072222222,14.7461111111,19.4316111111,20.4818888889,26.6603888889,20.9762222222,41.3653333333,18.9477777778
784.98,15.2935555556,43.302,37.5315,26.1532222222,15.3458888889,19.9738888889,20.9643333333,26.7243888889,20.9121111111,41.9497777778,18.8467777778
785.29,14.7796666667,42.629,37.1501666667,25.5936666667,14.8642222222,19.6142222222,20.526,26.1822222222,20.3352222222,41.4757777778,17.9495555556
785.60,14.5461111111,42.38925,37.0403333333,25.4684444444,14.7555555556,19.0701111111,20.1696666667,25.8195,20.0545555556,40.5698888889,17.2688888889
785.91,14.7841111111,42.75475,37.6696666667,25.432,15.175,19.0381111111,20.535,26.0956666667,20.1132222222,40.0722222222,17.2324444445
786.22,14.5978888889,42.77225,37.5266666667,25.0787777778,15.3907777778,18.7911111111,20.5447777778,26.2681666667,19.6604444444,39.6258888889,17.1801111111
786.53,14.368,42.69425,37.4291666667,25.4193333333,15.7581111111,18.4638333333,20.4844444445,26.189,19.1738888889,39.708,17.5353333333
786.84,13.2924444444,41.0385,36.3716666667,25.2897777778,14.315,17.1000555556,19.5444444445,25.1435,18.0641111111,38.4555555556,16.3403333333
787.14,12.4832222222,39.80975,35.4921666667,24.813,13.2508888889,16.1533333333,18.4131111111,24.5826111111,17.4533333334,37.6704444444,15.0738888889
787.45,11.8102222222,39.711,34.8216666667,24.3668888889,12.5754444444,16.0953333333,17.9894444444,24.0221666667,16.7893333333,37.2922222222,14.4084444445
787.76,11.8854444444,40.00825,34.6768333334,25.161,12.5757777778,16.177,18.0612222222,24.1253888889,17.3056666667,37.8672222222,14.1804444445
788.07,11.4091111111,39.73175,34.6463333333,24.5316666667,12.2845555556,16.0847777778,17.705,23.4703333333,16.8668888889,37.7107777778,13.7376666667
788.38,11.0377777778,39.268,33.9673333333,24.7401111111,11.4512222222,15.0905555556,17.3882222222,23.2516666667,16.9836666667,36.4487777778,13.6384444445
788.69,11.5122222222,39.6225,34.4953333334,25.0478888889,11.8312222222,15.4088333333,17.5096666667,23.8446111111,17.5371111111,36.7607777778,13.6905555555
789.00,12.4037777778,39.934,35.3271666667,25.7885555556,12.7338888889,16.5247777778,17.9226666667,24.8028888889,18.3076666667,37.6606666667,14.1456666666
789.31,11.8288888889,39.6605,34.368,25.5126666667,11.6145555555,16.0608333333,16.825,24.1239444444,17.4777777778,37.2672222222,13.2922222222
789.62,11.4234444444,39.87625,33.5181666667,25.3763333333,10.9214444445,15.0091111111,15.961,23.4632777778,17.4576666666,36.8853333333,12.6552222222
789.92,11.6787777778,39.76175,33.5208333333,25.6373333333,10.9762222222,15.4302777778,16.0653333333,23.5305555555,18.3933333333,36.6426666667,12.5156666666
790.23,11.8921111111,40.6585,34.0155,25.8896666667,11.3484444445,15.9304444444,16.3601111111,24.2536111111,19.4244444444,37.2676666667,12.93
790.54,11.9986666667,40.844,33.4678333334,25.3938888889,11.5998888889,16.2128333333,16.0982222222,24.0625,19.619,37.2333333333,13.395
790.85,11.6045555556,40.93425,33.503,24.7914444444,11.2035555555,16.0706111111,15.9008888889,23.8101666667,19.8171111111,36.612,13.6191111111
791.16,11.5588888889,41.07475,33.7971666667,23.8108888889,11.0152222222,16.0857777778,15.4512222222,23.022,19.1725555556,36.159,13.1053333333
791.47,11.7442222222,42.04325,33.7918333333,24.6235555556,11.0455555556,16.3503333333,15.5314444445,23.2810555556,19.3406666667,36.1165555555,13.0538888889
791.78,11.8985555556,42.1505,33.7268333334,23.7968888889,11.6362222222,17.0441111111,15.89,23.9065,19.0506666667,36.6468888889,13.2985555555
792.08,12.4015555555,43.4795,34.4158333334,23.8517777778,12.336,18.2198333333,16.6884444445,24.1031111111,19.3677777778,37.4343333333,14.687
792.39,13.032,43.36925,34.3646666666,24.1647777778,12.7593333333,18.1018888889,17.5507777778,24.1595,19.319,37.5026666667,14.7346666667
792.70,12.9775555556,43.05025,34.7248333333,23.947,13.3595555556,17.9329444444,18.4892222222,24.3506111111,19.4605555556,37.5136666667,14.9966666667
793.01,13.2327777778,42.6425,35.1706666666,24.1033333333,13.5498888889,19.0123333333,19.2585555556,24.4257777778,18.8537777778,38.1233333333,15.4745555555
793.32,13.3532222222,43.11625,35.371,23.9893333333,13.4968888889,18.8922777778,19.6707777778,24.4422222222,18.3675555555,38.1931111111,15.4627777778
793.62,13.8477777778,43.42225,35.7238333334,23.761,13.9795555556,19.1395,20.1121111111,24.2663888889,18.0458888889,38.07,15.6391111111
793.93,13.9748888889,43.5815,36.7798333333,23.5875555556,14.4191111111,18.8976666667,20.7568888889,24.9306111111,17.8488888889,38.1617777778,16.0837777778
794.24,14.4032222222,43.0065,36.5823333334,24.4962222222,14.6847777778,18.7460555556,21.1175555555,25.0108333333,18.367,38.0983333333,15.8326666667
794.55,14.281,42.31875,35.8141666666,24.7241111111,14.5463333333,18.0288888889,20.706,25.0157777778,18.3843333333,37.5955555555,15.9245555555
794.86,14.7906666667,41.6745,36.4118333334,25.135,15.1741111111,18.2576111111,21.4035555555,25.0725555556,18.6258888889,37.8112222222,16.8428888889
795.16,15.4163333333,41.8535,36.866,26.725,15.6448888889,18.7155555556,22.0354444444,25.1061666667,19.0164444445,38.811,17.2631111111
795.47,15.3892222222,41.50525,36.1801666667,27.4953333333,15.5125555555,18.2003888889,22.2117777778,25.2333888889,19.4521111111,38.9454444444,17.3285555556
795.78,14.0531111111,41.64325,35.759,27.0733333333,14.2305555555,17.3132222222,20.9702222222,24.5644444445,18.5497777778,38.4561111111,16.4631111111
796.09,13.762,41.2395,35.0573333333,26.2711111111,13.907,16.4955555556,19.9752222222,24.3296666667,18.0283333333,38.2003333333,16.1954444444
796.40,13.7698888889,41.50375,34.9781666666,26.0293333333,14.0595555555,15.7823333333,19.4288888889,24.4152222222,18.177,37.8955555555,16.377
796.70,12.8286666667,40.15375,33.7988333333,24.4876666667,12.7043333333,14.7734444444,17.7943333333,23.7479444444,17.2873333333,36.6232222222,15.425
797.01,12.8323333333,40.19025,33.4415,24.5102222222,12.5747777778,14.9813888889,17.7077777778,24.0776666667,17.8622222222,36.2604444444,15.2957777778
797.32,13.0183333333,40.69525,33.2401666666,25.7256666667,12.2097777778,15.3606666667,18.0661111111,23.8910555555,17.9208888889,36.2977777778,14.8321111111
797.63,12.0893333333,39.88025,32.4723333333,25.1673333333,11.6213333333,14.4178888889,17.1396666667,23.211,16.4698888889,35.9064444444,14.4923333333
797.93,12.2946666667,40.54725,33.3173333333,25.6773333333,12.0922222222,14.9443333333,17.4238888889,23.3683888889,16.8587777778,36.4257777778,14.9817777778
798.24,11.122,40.681,32.4386666666,24.9061111111,10.8351111111,14.3031666667,16.6116666667,23.0341111111,16.3906666667,35.9068888889,14.4466666667
798.55,10.923,40.4785,32.4525,23.9833333333,10.5238888889,14.1298888889,16.628,23.5738888889,16.5836666667,35.5377777778,14.224
798.85,10.976,40.45075,33.249,23.6295555556,10.7621111111,13.8354444444,16.5146666667,24.0797777778,16.7961111111,35.1796666667,14.2856666667
799.16,12.212,41.01125,34.6953333333,24.4465555556,11.6218888889,15.3445,17.6825555555,25.4965555556,18.5224444445,36.4998888889,16.048
799.47,12.5305555556,41.70175,35.6718333334,24.7816666667,11.5881111111,16.1198333333,17.743,25.4508888889,19.0575555556,36.9748888889,16.3583333333
799.78,12.2715555555,41.271,35.4255,24.6364444444,11.3455555555,15.7640555556,18.1551111111,25.0997222222,19.046,36.8847777778,15.9282222222
800.08,12.7905555555,41.4115,36.1875,26.0278888889,12.4147777778,16.7665,19.0038888889,25.2760555556,19.4621111111,37.8671111111,16.2556666667
800.39,11.0262222222,40.1145,34.9856666666,25.1391111111,11.2926666667,15.3353333333,17.284,23.8925,17.7802222222,37.497,15.0083333333
800.70,11.2684444444,39.33625,34.8931666667,24.6042222222,11.2683333334,15.8505,17.5067777778,24.1806666667,18.3291111111,38.1453333333,15.5967777778
