wavelength,Back_DubTaem,Belly_DubTaem,Breast_DubTaem,Crissum_DubTaem,Crown_DubTaem,DorTail_DubTaem,Patch10_DubTaem,Patch11_DubTaem,Rump_DubTaem,Throat_DubTaem,WingTip_DubTaem
393.88,14.7674666667,9.44220000001,10.9282666667,12.6432666667,30.8638,6.3307,39.3673333333,10.362,13.1921333333,3.63013333333,6.65346666667
394.24,14.7564,9.33070000001,10.8221333333,12.6641333333,30.8356666667,6.32353333333,39.3556666667,10.371,13.1912666667,3.62066666667,6.68213333333
394.60,14.7314,9.13270000001,10.6556666667,12.6087333333,30.7491333333,6.2303,39.3124,10.3324,13.1400666667,3.51686666667,6.63793333333
394.96,14.7369333333,9.0368,10.5498333333,12.6437333333,30.7181333333,6.2369,39.3066666667,10.3374666667,13.1586666667,3.496,6.60986666667
395.32,14.7509333333,8.97313333333,10.4947666667,12.656,30.7515333333,6.25816666667,39.3047333333,10.3755333333,13.1728666667,3.489,6.62306666666
395.68,14.8153333333,8.91883333333,10.4322333333,12.7249,30.7997333333,6.3123,39.3040666667,10.4511333333,13.2496666667,3.53146666667,6.68626666667
396.04,14.9065333333,8.88253333333,10.3771666667,12.8348,30.8408,6.3626,39.3311333333,10.4789333333,13.3212,3.57366666667,6.7364
396.40,14.9233333333,8.78776666667,10.2941333333,12.9016666667,30.8114666667,6.3593,39.2832,10.4961333333,13.3555333333,3.60613333334,6.74006666667
396.76,14.8800666667,8.6411,10.1586,12.9168666667,30.7501333334,6.35786666667,39.2480666667,10.4856666667,13.3412,3.57953333333,6.67886666667
397.12,14.85,8.50009999999,10.0651666667,12.9537333333,30.6718666667,6.3283,39.1720666667,10.4852,13.3228666667,3.5984,6.66193333333
397.48,14.8974666667,8.43483333334,9.98910000001,13.0124666667,30.6972,6.36463333333,39.1913333333,10.5672,13.3526666667,3.6548,6.68513333333
397.84,14.8448666667,8.28846666666,9.8722,13.0175,30.6616666667,6.38126666667,39.1183333333,10.6028666667,13.3684,3.6806,6.67633333333
398.20,14.8727333333,8.21900000001,9.84309999999,13.0855,30.6562666667,6.37563333333,39.1148666667,10.6538,13.4034,3.70706666667,6.69026666667
398.56,14.9693333333,8.26043333334,9.89723333334,13.2751333333,30.7632666667,6.50336666667,39.1705333333,10.8022,13.54,3.8514,6.82
398.92,14.9622666667,8.16393333333,9.80776666667,13.2947,30.7838666667,6.50213333333,39.1429333333,10.8198666667,13.5548,3.86786666667,6.8368
399.28,14.9689333333,8.0978,9.75736666667,13.3479666667,30.7708,6.50343333333,39.1054666667,10.8532,13.5779333333,3.89273333333,6.84766666667
399.64,14.9704,8.00016666666,9.70189999999,13.4109,30.7104,6.51646666667,39.0623333333,10.9196,13.5709333333,3.9138,6.82753333333
400.00,14.9841333333,7.91630000001,9.63636666666,13.4551666667,30.6925333333,6.5286,39.0927333333,11.0002666667,13.5958666667,3.93826666667,6.8456
400.36,14.9654666667,7.82406666667,9.53263333334,13.4639,30.6729333333,6.5267,39.087,10.9977333333,13.5697333333,3.90493333333,6.8204
400.72,15.0306666667,7.81890000001,9.53116666667,13.5627,30.6944,6.59093333333,39.0591333333,11.061,13.6239333333,3.96333333333,6.9042
401.08,15.0452,7.75083333333,9.4213,13.5764666667,30.7096666666,6.5869,39.057,11.0550666667,13.6,3.9146,6.8874
401.44,15.0169333333,7.65143333334,9.33403333333,13.5904333333,30.6355333333,6.49653333333,39.0243333333,11.0137333333,13.5746,3.84573333333,6.86313333333
401.80,15.0484,7.59263333333,9.2941,13.6254333333,30.5958666667,6.4683,38.9758666667,11.0302,13.5699333333,3.82493333333,6.8534
402.16,15.0385333333,7.48810000001,9.1839,13.6007333333,30.5718,6.4425,38.8808666667,11.0026,13.5333333333,3.79553333333,6.81493333333
402.52,14.9510666667,7.36033333334,9.06216666667,13.5307,30.5056,6.34893333333,38.8036666667,10.9828,13.4451333333,3.6808,6.71413333333
402.88,14.9826,7.33246666667,9.0432,13.5709666667,30.4205333333,6.3325,38.7506666667,11.0198,13.4482666666,3.66746666667,6.70433333333
403.24,15.0398666667,7.27626666667,8.98953333333,13.612,30.4067333334,6.33126666667,38.7236666666,11.0696666667,13.4699333333,3.66386666667,6.7136
403.60,15.0668,7.25393333333,8.96176666667,13.6237,30.4345333333,6.3353,38.7152,11.0942666667,13.5016666667,3.65866666667,6.72393333333
403.95,15.0850666667,7.23809999999,8.93886666667,13.6490333333,30.4194,6.3438,38.6220666667,11.1396,13.5073333333,3.64506666667,6.73333333333
404.31,15.0869333333,7.17720000001,8.88976666667,13.6379,30.3776,6.33406666667,38.5702666667,11.1706666667,13.5159333333,3.6398,6.74226666667
404.67,15.0959333333,7.15346666667,8.85783333333,13.6265333333,30.3447333333,6.33243333333,38.5677333333,11.2148,13.4879333333,3.63386666667,6.72186666667
405.03,15.1463333333,7.17996666667,8.918,13.7058666667,30.3778666667,6.38116666667,38.5985333333,11.2798666667,13.5672666667,3.69073333333,6.79613333333
405.39,15.1394,7.14800000001,8.9154,13.7084666667,30.3372,6.40816666667,38.5309333333,11.2974,13.5544666667,3.7008,6.7914
405.75,15.0942,7.09219999999,8.8399,13.6717666667,30.2849333333,6.3425,38.4768666667,11.2844666667,13.5070666667,3.638,6.7242
406.11,15.1056666667,7.11646666667,8.8388,13.7311333333,30.2805333333,6.3408,38.4884,11.3611333333,13.5568666667,3.656,6.72706666667
406.47,15.1506666667,7.09419999999,8.83916666667,13.7936,30.2478666667,6.3613,38.4298,11.4222666667,13.6067333333,3.69533333333,6.7398
406.83,15.1118,7.0769,8.8237,13.8333333333,30.2639333334,6.36066666667,38.3631333333,11.4542666667,13.6048666667,3.71486666667,6.73186666667
407.19,15.1020666667,7.0746,8.8208,13.8754666667,30.2523333333,6.36163333333,38.3470666667,11.5002,13.6264666667,3.70473333333,6.74973333333
407.55,15.1254666667,7.07656666667,8.8218,13.9210333333,30.215,6.3578,38.2924,11.5742666667,13.6415333333,3.72846666667,6.77313333333
407.90,15.1055333333,7.06066666667,8.83456666667,13.9797,30.173,6.35046666667,38.2628,11.6141333333,13.6770666667,3.76926666667,6.79546666667
408.26,15.1277333333,7.08219999999,8.85333333333,14.0595333333,30.2062666667,6.36666666667,38.2496666667,11.6834,13.7316666667,3.7774,6.8018
408.62,15.0833333334,6.99030000001,8.79483333333,14.0760666667,30.1910666667,6.28443333333,38.1988,11.6868,13.7478,3.71866666667,6.75466666666
408.98,15.0884,6.96979999999,8.78596666667,14.1165333333,30.1403333333,6.2914,38.1297333333,11.7732,13.7485333333,3.7328,6.76373333333
409.34,15.1071333333,6.97923333333,8.78136666667,14.1884333334,30.1624666667,6.29756666667,38.1488,11.8464,13.8209333333,3.7428,6.7706
409.70,15.1646666667,7.0113,8.80343333333,14.2675666667,30.1585333333,6.37646666667,38.1349333333,11.9308,13.8771333333,3.81206666667,6.83706666667
410.06,15.2020666667,7.02753333333,8.82023333333,14.3517666667,30.1700666667,6.42083333333,38.124,11.9892666667,13.9052,3.8516,6.8536
410.42,15.2178,7.03263333334,8.8096,14.3765333333,30.1165333333,6.42833333333,38.0952666667,12.0213333333,13.8932666667,3.8604,6.87493333333
410.77,15.2590666667,6.99036666667,8.76366666667,14.3872333333,30.0561333333,6.4315,38.0835333333,12.0556666667,13.9051333333,3.8326,6.8618
411.13,15.2564,6.98933333333,8.7432,14.4128333333,30.0233333333,6.45573333333,38.0431333333,12.0896666667,13.9148,3.8656,6.85226666667
411.49,15.214,6.93063333333,8.6606,14.4322333333,29.9650666667,6.44073333333,37.9564666667,12.0838666667,13.8994666667,3.84333333333,6.83393333333
411.85,15.226,6.88289999999,8.6044,14.4397666667,29.8982666667,6.4447,37.8709333333,12.0930666667,13.8558666667,3.82946666667,6.82473333333
412.21,15.2012,6.84646666667,8.54963333333,14.4853,29.8232666667,6.41573333333,37.7979333333,12.1162,13.8312666667,3.82393333333,6.82233333333
412.57,15.2206666667,6.85363333334,8.51486666667,14.5296333333,29.7202,6.4617,37.6698,12.1480666667,13.8199333333,3.84246666667,6.83793333333
412.92,15.1751333333,6.80036666667,8.43946666667,14.5389333333,29.6678666667,6.41476666667,37.5832,12.1248,13.7907333333,3.78773333333,6.79046666667
413.28,15.1709333333,6.74853333334,8.39553333333,14.5563666667,29.5312666667,6.4063,37.4066,12.1448666667,13.7580666667,3.78853333333,6.77126666667
413.64,15.1201333333,6.63716666667,8.31613333333,14.5683666667,29.4071333333,6.35116666667,37.3077333333,12.1448666667,13.7192,3.72906666667,6.72433333333
414.00,15.1045333333,6.53063333333,8.23353333333,14.5466666667,29.3114,6.32746666667,37.1850666667,12.1278,13.6877333333,3.67126666667,6.72166666667
414.36,15.0832666667,6.49683333333,8.18026666667,14.5869333333,29.2414666667,6.35666666667,37.1013333333,12.1599333333,13.7048,3.67973333333,6.71906666667
414.72,15.0784,6.45973333333,8.1577,14.6311333333,29.1592666667,6.36266666667,36.9943333333,12.2064666667,13.7184,3.70086666667,6.7614
415.07,15.0997333333,6.4253,8.1384,14.7118666667,29.1273333333,6.36523333333,36.9288666667,12.2661333333,13.7771333333,3.72953333333,6.79726666666
415.43,15.1489333333,6.42416666667,8.14763333334,14.8189333333,29.1196,6.41506666667,36.9013333333,12.3456,13.8269333333,3.7882,6.84066666667
415.79,15.1363333333,6.36496666667,8.06926666667,14.8753,29.0666,6.4096,36.8476,12.3838666667,13.8362666667,3.7718,6.82013333333
416.15,15.151,6.31896666667,8.02166666667,14.9117,29.0069333333,6.42833333333,36.7778666667,12.4306,13.8271333333,3.7836,6.8358
416.51,15.1793333333,6.28143333333,7.9944,14.9965,29.013,6.45183333333,36.7791333333,12.5079333333,13.8752,3.82206666667,6.8926
416.86,15.1835333333,6.21633333333,7.9121,15.0374333333,28.9170666667,6.4708,36.72,12.5533333333,13.9034666667,3.8232,6.8846
417.22,15.1691333333,6.166,7.82616666667,15.0583666667,28.8766666667,6.47583333333,36.661,12.5852666667,13.8996666667,3.80733333333,6.90466666667
417.58,15.1795333333,6.1422,7.7715,15.1116333333,28.8412,6.497,36.5811333333,12.644,13.9271333333,3.84453333333,6.92393333333
417.94,15.1972666667,6.1253,7.72043333333,15.1966,28.8058666667,6.51426666667,36.5552666666,12.7286,13.9645333333,3.8728,6.9422
418.29,15.198,6.06096666667,7.6525,15.2438666667,28.7774,6.49823333333,36.4978666667,12.7504,13.9674,3.861,6.9454
418.65,15.1843333333,6.0068,7.59063333333,15.2922333333,28.7246,6.50323333333,36.446,12.7861333333,13.9658,3.86073333334,6.9248
419.01,15.167,5.92346666667,7.48993333333,15.2987333333,28.6381333333,6.48206666667,36.3688666667,12.7952,13.9266666667,3.83106666667,6.90226666667
419.37,15.0984666667,5.82653333333,7.3715,15.2649,28.5197333333,6.44033333333,36.2495333333,12.7694,13.8634,3.77453333334,6.86
419.73,15.0682,5.78286666667,7.3212,15.2794666667,28.4503333333,6.42596666667,36.1763333333,12.7921333333,13.8606666667,3.77046666667,6.85973333333
420.08,15.0315333334,5.72666666667,7.25783333333,15.2974,28.3663333333,6.42736666667,36.0752666667,12.8024666666,13.8462666667,3.76066666667,6.84373333333
420.44,14.9746,5.65576666667,7.17313333333,15.2792,28.2542666667,6.38926666667,35.9388,12.7954666667,13.7958666667,3.73253333333,6.80353333333
420.80,14.9314,5.59103333333,7.10976666667,15.2825666667,28.1924666667,6.3662,35.8178,12.7900666667,13.7402666667,3.71146666667,6.766
421.16,14.9328666667,5.55783333333,7.07023333333,15.3456333333,28.1404,6.3788,35.7462,12.8242666667,13.7361333333,3.72913333333,6.77493333333
421.51,14.9061333333,5.51326666667,7.0171,15.3666666667,28.0850666667,6.3757,35.6496,12.8306666667,13.7216,3.721,6.77493333333
421.87,14.8704,5.46033333333,6.95806666667,15.3685333333,28.0026,6.36423333333,35.5395333333,12.8437333333,13.7014,3.71846666667,6.76306666667
422.23,14.8432,5.41693333333,6.9035,15.3833666667,27.9235333333,6.3576,35.4286666667,12.8558666667,13.673,3.71033333333,6.73566666667
422.58,14.7998,5.35393333333,6.81326666667,15.3802,27.8496666667,6.3239,35.3185333333,12.8496,13.6402666667,3.67526666667,6.716
422.94,14.7672,5.3004,6.76363333333,15.3967,27.776,6.29896666667,35.2077333333,12.8643333334,13.5972666667,3.65246666667,6.70073333333
423.30,14.7762,5.28656666667,6.7392,15.4538,27.7353333334,6.30753333333,35.1405333333,12.9194666667,13.5966666667,3.65806666667,6.70993333333
423.66,14.7604,5.24743333333,6.69046666667,15.4766,27.6777333333,6.2966,35.0248666667,12.9386666667,13.5760666667,3.64606666667,6.69966666667
424.01,14.7836,5.2473,6.67803333333,15.5220333333,27.663,6.30603333333,34.9686,12.9937333333,13.5913333333,3.66553333333,6.71586666667
424.37,14.7773333333,5.21683333333,6.6547,15.5541333333,27.653,6.3015,34.9227333333,13.0185333333,13.5904,3.6526,6.7096
424.73,14.7774666667,5.20966666667,6.63443333333,15.5949333333,27.6258,6.2943,34.8700666667,13.0515333333,13.6091333333,3.66086666667,6.73133333333
425.08,14.7435333334,5.17196666667,6.59406666667,15.594,27.5604666667,6.27553333333,34.7692666667,13.0618666667,13.5895333333,3.6412,6.7072
425.44,14.7306,5.15226666667,6.57166666667,15.6278,27.5220666667,6.25696666667,34.7191333333,13.0932666667,13.5836,3.62893333333,6.697
425.80,14.7052666667,5.1191,6.54263333333,15.6514666667,27.4814666667,6.2434,34.6246666667,13.0903333333,13.5653333333,3.60546666667,6.6842
426.16,14.6908666667,5.10873333333,6.51826666667,15.6899666667,27.4487333333,6.24536666667,34.5508,13.1382666667,13.577,3.6082,6.70386666667
426.51,14.7156666667,5.14283333333,6.56443333333,15.7710666667,27.4426,6.2811,34.4976,13.2126666667,13.6045333333,3.64933333333,6.7456
426.87,14.7458,5.2032,6.5969,15.8499,27.4411333333,6.34236666667,34.4390666667,13.2975333333,13.6733333333,3.7128,6.7906
427.23,14.7672,5.24453333333,6.64283333333,15.9318333334,27.4478666667,6.39663333333,34.4033333333,13.3698,13.7355333334,3.7778,6.8508
427.58,14.7972,5.27223333333,6.6705,16.0043,27.426,6.44386666667,34.3443333333,13.4336666667,13.7705333333,3.8204,6.89133333334
427.94,14.7866,5.26733333333,6.67586666667,16.0724666667,27.3794,6.44576666667,34.2633333333,13.4841333333,13.788,3.82686666667,6.9036
428.30,14.7947333333,5.30553333333,6.70283333333,16.1661,27.3468666666,6.49796666667,34.1859333333,13.5596666667,13.8188666667,3.87886666667,6.94713333333
428.65,14.8267333333,5.34696666667,6.75153333333,16.2635666667,27.3496,6.54996666667,34.1554666667,13.6494666667,13.8698666667,3.9296,7.00133333333
429.01,14.8505333333,5.38666666667,6.78526666667,16.3439666667,27.3348,6.57473333333,34.1064,13.7361333333,13.9124,3.95833333333,7.04313333334
429.37,14.8426,5.38563333333,6.78963333333,16.3987,27.264,6.5936,33.9955333333,13.7702666667,13.9023333333,3.97046666667,7.07386666667
429.72,14.8238,5.38786666667,6.788,16.4514666667,27.2140666667,6.59476666667,33.9186,13.8276,13.9007333333,3.9684,7.07426666667
430.08,14.8034666667,5.3795,6.79966666667,16.4823333333,27.1323333333,6.5711,33.8229333333,13.8398,13.8627333333,3.96986666667,7.0692
