wavelength,Back_ThrCypm,Belly_ThrCypm,Breast_ThrCypm,Crissum_ThrCypm,Crown_ThrCypm,DorTail_ThrCypm,Patch10_ThrCypm,Patch11_ThrCypm,Rump_ThrCypm,Throat_ThrCypm,WingTip_ThrCypm
765.39,16.3762,41.2258,29.4954666667,31.328,16.9802,16.4125333333,15.7284,15.3644,16.1955333333,36.4614666667,17.486
765.70,16.7694666667,41.4149333333,29.816,31.5936,17.5297333333,16.5611333333,15.9874666667,15.6980666667,16.3446666667,36.8291333333,17.9599333333
766.01,17.1135333333,41.589,29.9886666667,31.5634666667,17.857,16.8956666667,16.2736666667,15.9514,16.6524666667,36.8928,18.5440666667
766.32,17.3704,41.8186666667,30.2622,31.6399333333,18.0233333333,17.0304,16.1866666667,16.2254,16.7560666667,37.2599333333,18.8372666667
766.64,17.6544,42.2802666666,30.4462666667,31.8402,18.1708,17.5330666667,16.491,16.715,17.085,37.5454,19.5085333333
766.95,17.8229333333,42.3866,30.6272,31.9174666667,18.4293333333,17.594,16.5230666667,16.9521333333,17.336,37.4520666667,19.6969333333
767.26,18.0128,42.613,30.9189333334,31.9622,18.6256666667,17.7214666667,16.7643333333,17.3904666667,17.6552666667,37.7016,19.9832666666
767.57,18.5018666667,42.9962666667,31.3551333334,32.3629333333,19.0500666667,18.1034,17.2147333333,18.0285333333,18.2634666666,37.9606666667,20.3406
767.88,18.3996666667,42.9778,30.9867333333,32.2943333333,18.6924,17.9080666667,17.0922666667,17.9846,18.0996666667,37.6360666667,20.3242666666
768.20,18.4452666667,42.9768666667,30.797,32.1117333333,18.739,17.5712,17.2236666667,18.0118,18.1085333333,37.4529333333,20.4943333333
768.51,18.2850666667,42.9501333333,30.7067333333,32.1762666667,18.4076666667,17.4182,16.8936,17.7641333334,17.7157333333,37.4218666666,20.5281333333
768.82,17.7790666666,42.7336666667,30.3489333333,31.7718,17.7482666667,16.9732666667,16.2828666666,17.4745333333,17.3896666666,37.0656,20.1466
769.13,17.3732,42.4836666667,29.9462,31.4269333333,17.1104666667,16.4895333333,15.6736666667,16.9750666667,16.9790666667,36.5015333333,19.4824666667
769.44,17.4579333333,42.5707333333,29.9736666667,31.6128,16.9981333333,16.3758,15.8102666667,16.9982666667,17.2217333333,36.6443333333,19.3286666667
769.76,16.8240666667,41.9403333333,29.2038666667,31.1028,16.2396,15.8416,15.4768666667,16.3599333333,16.6584,35.5102,18.6650666667
770.07,17.0566,42.245,29.4216,31.4482666667,16.4781333333,15.8868666667,15.7154666667,16.4482,16.6622666667,36.0968666667,18.7832
770.38,17.3780666667,42.8589333333,29.5652,31.8840666667,16.4954666667,15.9596666667,15.92,16.9082666667,16.5306,36.4778,18.9766
770.69,17.4007333333,42.9275333333,29.3988666667,32.016,16.6466666667,15.9902,16.0390666667,16.8552,16.5846,36.3495333333,18.8067333333
771.00,16.6958,42.0668,28.5272,31.1812666667,15.6108666667,15.1266,15.019,16.095,15.3776666666,35.6242666667,18.1124666667
771.32,17.0324666667,42.2358,28.7389333333,31.3837333333,15.8736666666,15.6557333333,15.3737333333,16.6872,15.7283333333,36.1055333334,18.5003333333
771.63,17.4439333333,42.5012666667,29.3096,31.8152666667,16.2231333333,16.5797333333,15.7248666667,17.3343333333,16.0676666667,36.5159333333,18.9301333333
771.94,17.554,42.0784666667,28.7315333333,31.4454,16.2696,16.5101333333,15.843,17.7082666667,16.3015333333,36.2512666667,18.8381333333
772.25,18.3162666667,42.8276666667,29.2381333333,32.4273333333,17.0944666667,17.122,16.9709333333,18.4718,16.9938666667,36.9755333333,19.6705333333
772.56,18.2851333333,42.8288666667,29.2481333333,32.4209333333,17.2214666667,17.3268,17.2671333333,18.6428666666,17.1526,37.2399333333,20.0274666667
772.87,18.3112,42.9738666667,29.2879333333,32.4286,17.4856,17.4484,17.3741333333,18.9469333333,17.068,37.1839333333,20.1298666667
773.18,19.0814,43.4842,30.2484,33.12,18.4923333333,18.2973333333,18.395,19.9534666667,17.8704666667,38.1581333333,21.0253333333
773.50,19.6452666666,44.3323333333,30.9476666667,33.7394666667,18.9822666667,18.9122666667,18.9962666667,20.5882,18.4268,38.6367333333,21.8441333333
773.81,19.7899333333,44.0988666667,30.9944666667,33.8422,19.1969333333,19.351,19.2203333333,20.7004,18.7722,38.6040666667,22.1755333333
774.12,19.5116,43.9874666667,30.6826666667,33.6984,18.9522,19.1607333333,19.1416666667,20.7302,18.4684666667,38.3308666667,22.3613333333
774.43,20.3174,45.0698,31.6499333333,34.6272,20.0529333333,20.0817333333,20.1732,21.7749333333,19.6584666667,39.1631333333,23.1216
774.74,20.2916,45.2526666667,31.6715333333,34.6402666666,20.277,20.272,20.2235333333,21.5208666667,19.7862,39.1204666667,22.9446666667
775.05,18.8788666667,44.5586,30.7838,33.9383333333,19.0574666667,18.8591333333,19.1765333333,20.3174666667,19.013,37.9266666666,21.7261333333
775.36,18.5894,44.8249333333,31.1618666667,34.1500666667,18.8025333333,18.5997333333,19.0766,20.0353333333,18.6098,37.666,21.4004666667
775.67,17.9320666667,44.6296,31.0236,33.8888666667,18.4000666667,18.3537333333,18.4362,19.6038666667,18.1635333333,37.1143333333,21.0235333333
775.98,17.7392,44.5216,30.5520666666,33.6383333333,17.6656,17.6550666667,17.7392666667,19.2534,17.6656666667,36.5669333333,20.2155333334
776.30,16.6665333333,43.7586,29.8724,33.3812,16.7836666667,16.9378,17.0228666667,18.7719333333,17.2515333333,35.8372666667,19.3088
776.61,16.0106666667,43.4026666667,29.36,33.1253333333,16.272,16.6026666667,16.368,18.56,16.9066666667,35.4186666667,18.9226666667
776.92,14.9372666667,42.1117333333,28.4416,32.371,15.4075333333,15.6054666666,15.5039333333,17.6104,15.9905333333,34.4078666667,17.7546
777.23,14.4174666667,41.6452,28.0637333333,32.1574666667,15.0378666667,14.9406666667,14.7573333333,17.3138,15.5932666667,34.0561333333,17.0334666667
777.54,14.0284666667,41.5818666667,27.7778,32.4028,14.5431333333,15.0300666667,14.3622666667,17.1428,15.5118,34.3020666667,16.6557333333
777.85,13.4713333333,41.0715333333,27.2852,32.2452666667,13.9518666667,14.4602666667,13.7642,16.4318666667,14.8687333333,34.0017333333,15.8576
778.16,13.465,40.9875333333,27.4295333333,32.258,13.7778,14.2552,13.8381333333,16.7242666667,15.0671333333,33.5747333333,15.6872666667
778.47,14.0449333333,40.9688,27.6683333333,32.3809333333,14.4554666667,14.8166666667,14.4444,17.3672,15.271,34.0176,16.2398666667
778.78,12.877,40.039,26.4272666667,31.8642,13.7228666667,13.7894666667,13.2053333333,16.0602666667,14.4407333333,33.5058666666,15.064
779.09,13.4657333333,40.0939333333,26.7162666667,31.9634666666,14.3883333333,14.3717333333,13.9464666667,16.8295333333,15.1838666667,33.8966666667,15.1726666667
779.40,13.2831333333,40.0,26.7057333333,32.1273333333,14.5729333333,14.5393333333,14.2268,16.9066666667,15.3545333333,33.8414666667,15.0642
779.71,14.4452666667,40.8340666667,27.4894666667,32.5102666667,15.3571333333,15.5908,15.2905333333,17.5869333333,16.1078,34.6733333333,15.9298666666
780.02,14.3288666667,41.1774,27.2581333333,32.537,14.8635333333,15.5119333333,15.1706666667,17.2526,16.2514666667,34.3458666667,15.5916
780.33,13.3915333333,40.7583333333,26.5559333333,31.8459333334,14.0215333333,14.6516,14.1908,16.5995333333,15.4389333333,33.7532,14.5288666667
780.64,12.7136666667,41.0366666667,26.4044666667,31.7486,13.3453333333,14.5308666667,13.8636,16.1156666667,15.3054,33.7206666667,14.0244666667
780.95,12.4971333333,40.6571333333,26.5172666667,31.1828,13.5842,14.4863333333,13.6918,16.0155333333,15.2211333333,33.4767333333,14.0322666667
781.26,12.3081333333,40.7554,26.187,31.2469333333,13.7290666667,15.0899333333,13.783,16.3010666667,15.7195333333,33.1714666667,14.5204
781.57,11.7093333333,40.4274,25.8363333333,31.2272,13.8645333333,14.774,13.4676666667,16.111,15.3663333333,33.315,14.3956
781.88,11.6047333333,40.285,25.5637333333,31.4435333333,13.544,14.7336666667,13.1287333333,16.0408666667,15.3592,32.9490666667,14.2007333333
782.19,12.0831333333,40.421,26.0539333333,31.8664,13.8967333333,15.6361333333,13.8222,16.8367333333,16.0136666667,33.2653333333,14.5588666667
782.50,11.4302666667,40.2917333333,25.8039333333,31.8237333333,13.7647333334,15.6168,13.3777333333,16.2385333333,16.0291333333,33.2065333334,14.4433333333
782.81,11.3526666667,40.6344666667,25.9224,32.1617333333,13.6116666667,15.6373333333,13.0874,16.2459333333,16.0516666667,33.5532,14.5826
783.12,10.5767333333,40.3218,25.3050666667,31.9718,13.0182666666,14.8826,11.9786666667,15.3252,15.1307333333,33.3266666666,13.6084
783.43,9.7192,40.3649333333,25.5368,32.0350666667,12.7507333333,13.8526,11.4596666666,14.4139333333,14.0421333333,33.6632666667,12.8842666667
783.74,10.193,39.8875333333,25.5568,32.4482,13.1294666667,14.4010666667,11.9634666667,14.5767333333,14.2394666667,33.6986,13.256
784.05,11.1344,40.4453333333,25.9568666667,32.8045333333,14.2241333333,15.0452,12.7766666667,14.9409333333,15.1148666667,33.5212666667,14.0709333333
784.36,11.1346666667,40.5034,25.7162,33.1206,13.8440666667,14.7588666667,12.4114,14.4254666667,14.7164,33.2410666667,13.5602666667
784.67,11.1518,40.5884,26.0854666667,33.3549333333,13.9505333333,14.5532666667,12.6300666667,14.1801333333,14.4384666667,33.6562,13.1469333333
784.98,10.3135333333,40.3063333333,25.6019333333,32.8738666667,13.4136666666,14.3399333333,11.9986666667,13.2458,13.9095333333,33.3916,12.4362
785.29,10.7268666667,41.0719333333,26.5859333333,33.5095333333,14.0016,14.8604,12.6432666667,13.3699333333,14.7944,34.4787333333,12.7752666667
785.60,12.4025333333,42.1718,27.8500666667,34.6824666667,15.6278,16.3636666667,14.1198,14.8773333333,16.4864,35.534,15.0792666667
785.91,12.1416666667,42.0297333333,27.5116666667,34.8211333333,15.0524666667,15.7672666667,13.4489333334,14.1134,15.8108,35.2546666667,14.7779333333
786.22,12.2654,41.5845333333,27.8114666667,34.5479333333,15.7137333333,16.0139333333,14.0034666666,13.9965333333,16.3001333333,35.5113333333,15.1134
786.53,11.6857333333,41.4743333333,27.3450666667,34.4063333333,15.874,15.6869333333,13.6311333334,13.4372666667,16.3309333333,35.6454666667,14.9118666667
786.84,11.2957333333,40.2703333333,26.3832,33.4586666667,15.7532666667,15.8192,13.3794666667,13.3662666667,16.7357333333,34.573,14.4213333333
787.14,12.5391333333,41.2487333333,27.2046,33.8008666667,16.8684,16.5994,13.8393333333,14.1403333333,17.6879333333,35.229,15.3955333333
787.45,12.4904666667,40.3043333333,27.1736666667,33.7197333333,16.7237333333,16.5526,13.4601333333,13.7832666667,17.4398,35.2092,15.2408666667
787.76,13.5376666667,40.8056,28.2898666667,34.5662666666,17.8748,17.5464,14.7894666667,14.8512,18.6865333333,36.264,16.4994
788.07,13.4014666667,41.1143333333,28.369,34.4042,17.8645333333,17.4558666667,14.5713333333,14.7878666667,18.7063333333,36.0879333333,16.3602
788.38,13.1786666666,40.2414666667,27.7746666667,33.9214,17.2268666667,16.7378666667,13.8161333333,14.0699333333,18.1616,35.3945333333,15.9764666667
788.69,12.9372666667,39.8082666667,27.1186,33.2405333333,16.9420666667,16.286,13.1599333333,13.4447333333,17.6416,35.1098,15.2893333333
789.00,11.7144,39.5602666667,26.2844,32.4347333333,15.7362,14.8502,11.8738,11.7718,16.2908,34.5378666667,13.3143333333
789.31,11.4593333333,39.36,26.2162,32.0470666667,15.3640666667,14.5150666667,11.6554,11.4267333333,16.1149333333,34.5020666667,12.6999333333
789.62,11.7626666667,39.8180666667,26.2757333333,32.3018,15.5646,15.0791333333,11.6953333333,11.4796,15.9218,34.7826,12.7402
789.92,12.7409333333,40.4289333333,27.3952,32.9247333333,16.3976666667,16.2070666667,12.5297333334,12.3937333333,16.636,35.3762666667,13.4832
790.23,13.2195333333,40.9320666667,27.8548,33.2905333333,16.293,16.222,12.3799333333,12.0812,16.2575333333,36.0797333333,13.7389333333
790.54,14.163,41.8777333333,28.9155333333,34.4904,17.2269333333,17.2706666667,13.7482,13.457,17.6564666667,37.1252666667,14.2649333333
790.85,13.9194666667,42.1043333333,29.0644,34.7162666667,17.2716,17.2492666666,14.2278666667,13.2205333333,17.8955333333,37.4971333333,13.9948
791.16,13.6847333333,42.8902,29.0859333334,34.6346666667,17.1338,17.2135333333,13.5967333333,13.0300666667,17.525,37.9322,13.1256666667
791.47,14.8849333333,42.9818666667,29.3092,35.1676666666,18.1576,18.1092,14.8606666667,14.1655333333,18.2868666667,39.1677333333,14.7233333333
791.78,16.1193333333,45.0164,30.6699333333,36.6749333333,19.6160666667,19.5670666667,16.2990666667,15.4903333333,19.7632,40.7434,15.8742
792.08,17.5328666667,46.5511333333,32.3266,37.9951333333,21.0067333333,21.1632666667,17.5329333333,16.8152,20.817,41.4274666667,17.5577333333
792.39,18.7685333333,46.9867333333,33.3496666667,38.8014,22.3562666667,22.7256666667,18.2102,18.2840666667,22.0032666667,42.3892,19.2610666667
792.70,19.3494,46.7068666667,33.3895333333,38.7470666667,22.771,22.9156666667,18.9476666667,18.4979333333,22.2008666667,42.1206,19.6386
793.01,20.4296666667,47.1041333333,34.4709333333,39.3954666667,23.8585333333,23.5959333333,19.6020666667,19.5305333333,23.2856,43.0626666667,20.4294666667
793.32,19.8486,46.1569333333,33.7635333333,38.2557333334,22.7001333333,22.6284,18.4946,18.4388666667,22.6523333333,42.2062,19.9124666666
793.62,20.5619333333,46.1749333333,33.8407333333,38.3372666667,23.4582,23.0679333333,18.9695333333,18.9148,23.2864,42.5604666667,20.0078
793.93,18.6634,44.6347333333,32.3642666666,36.569,21.8992666667,21.5787333333,17.3426666667,16.6783333333,21.2818,41.0080666667,18.7338666667
794.24,19.6870666667,45.9701333333,33.3880666667,37.324,22.7622,22.3004,17.9733333334,18.0360666667,21.4867333333,42.3552,19.5852666667
794.55,19.3288666667,44.8025333333,32.6621333333,36.771,22.4534,21.9166,17.7852666667,17.5914666667,21.2304666667,41.5734666666,19.8284
794.86,18.922,44.3189333333,32.7278666667,36.1608666667,21.6095333333,21.4175333333,16.9802666667,16.663,21.2182666667,40.6792666667,18.9073333333
795.16,18.9665333333,43.5225333333,32.3288666667,35.4076,21.2446666667,20.9535333333,16.4628666667,16.5139333333,20.6768,40.1674666667,18.5444666667
795.47,18.7588666667,43.0993333333,32.1844,35.305,21.3688,20.9292,17.2056666667,16.2764666667,20.8864666667,40.2908,18.837
795.78,18.7124666667,43.6123333333,32.1745333333,35.2718,21.3447333333,20.5650666667,17.4249333333,16.4948666667,20.6008,40.3506,18.648
796.09,19.4378666667,44.5178,32.878,36.0369333333,22.2268666667,21.359,17.9509333333,17.1469333333,21.4016666667,41.2736,19.5518
796.40,19.4127333333,45.3203333333,32.9753333333,36.1547333333,22.184,21.3247333333,18.346,17.1142666667,21.2961333333,40.7805333333,19.8782666667
796.70,20.1977333333,45.7133333333,33.1638666667,36.7232,23.0014,21.8290666667,19.1949333333,18.0298666667,21.3912666667,40.9886666667,20.5437333333
797.01,20.2864666666,45.6603333333,33.2634,36.2543333333,22.8092666667,21.3137333333,19.3570666667,18.218,21.0761333333,40.9013333333,20.9014666667
797.32,20.1732,45.5556,33.1962666667,36.1398666667,22.4892666667,20.9091333333,18.6941333333,18.1385333333,20.9596,41.1544666667,20.6494666667
797.63,19.5232,44.471,32.221,34.7778666667,21.4518666667,19.8483333333,17.6238,16.9592666667,19.8987333333,40.0072666667,20.1661333333
797.93,20.0946,45.0054,32.9036,35.3516666667,21.8142666667,20.2988,18.3898,17.4936666667,20.4517333333,40.9325333333,20.6265333333
798.24,20.8286,46.0377333333,33.6737333333,36.2412,22.6340666667,21.0360666667,19.1714,18.3943333333,20.5919333333,42.2272,21.5833333333
798.55,22.6894666667,48.3862666667,36.0379333333,38.4091333333,24.409,23.1818666667,21.7575333334,19.8333333333,22.5984666667,44.5302666667,24.0152
798.85,22.715,47.9735333333,35.5737333333,37.8062666667,23.8118666667,22.4268666667,20.8169333333,19.1830666667,22.1314,44.4652,23.5706666667
799.16,22.5304,47.3874,35.3388666667,37.0624666667,23.3922,21.8096,20.3525333333,18.5741333333,21.7626,44.1128,23.4704666667
799.47,23.0431333333,47.4275333333,35.6470666667,36.7450666667,23.7254,22.5176666666,20.6666666667,19.2862666667,21.8667333333,44.4391333333,24.2509333333
799.78,23.5353333333,47.1484666667,36.0992666667,36.9308666667,24.5843333333,23.0302,20.9868666667,19.7748,22.2688666667,45.1747333333,24.9649333333
800.08,24.5561333333,48.1307333333,37.2665333333,37.2507333333,25.0779333333,24.4547333333,22.2818666667,20.9034,23.2321333334,46.1915333333,25.9658
800.39,25.5030666667,48.8758,37.9482,38.7264,26.0848666667,26.5330666667,23.2154666667,21.9732,24.4576,46.9499333334,27.6258
800.70,25.4092666667,48.5001333333,37.3636,38.4546,26.1970666667,26.6061333333,23.7348,21.4620666667,23.6894,46.0680666667,27.7499333333
801.00,25.3612666667,49.1452,37.1484666667,38.92,26.3716,26.9386,23.5197333333,21.321,23.6596666666,46.4881333333,27.6846
801.31,25.3270666667,49.1331333333,36.9976666667,37.9276666666,26.0676666667,26.6667333333,23.3175333333,20.6225333333,23.294,45.4138,27.3916
801.62,25.2973333333,48.0829333333,36.5180666666,37.1988,25.9937333333,26.5885333333,22.8562,20.1173333333,22.9263333333,44.5306,26.9561333333
801.92,24.3042,46.7915333333,35.1344666667,36.0078,25.1072,25.6296666667,21.7232666667,19.54,21.996,43.1344666667,25.5984666667
802.23,24.2602666667,46.9506,35.3372666667,36.7336666667,24.923,25.6883333333,21.7358,19.9684666667,21.3254666667,43.4160666667,25.8697333333
802.54,24.1126666667,46.7360666667,35.2391333333,36.79,24.8996,26.0803333333,22.0524666667,20.1079333333,21.574,43.4953333333,25.9876666667
802.84,23.5259333333,46.6666666667,34.9576,36.5051333333,24.619,25.5350666667,22.1863333333,19.9922,21.4241333333,42.9098,25.7814
803.15,23.2949333333,46.2222,33.9387333333,35.7778,23.4634666667,25.0957333333,21.5555333333,19.7164,20.8276666666,42.0995333333,24.9194666667
803.46,22.845,45.8055333333,33.5488666667,35.6785333334,22.9989333333,23.9754,20.7766,18.7466,20.5076,41.1842,24.3676
803.76,23.0568666667,46.298,33.6406,35.1689333333,22.8495333333,23.3564666667,20.476,18.5178,20.1150666667,40.6758666667,23.9783333333
804.07,24.1484,47.5627333333,35.0946,35.7589333333,23.6925333333,24.0478666667,21.4214666667,19.7373333333,21.6453333333,41.5295333333,25.0134
804.38,25.084,48.3838666667,35.9762,36.3868666667,24.6584666667,25.3303333333,22.9188666667,21.5527333333,23.0161333333,41.9036,26.5248
804.68,24.9408,47.9850666667,35.7038,36.0592666667,24.2666,24.8223333333,22.437,21.4446,22.5258666667,41.7778666667,26.3406666667
804.99,24.5742,48.2452666667,35.4845333333,35.5433333333,23.7591333333,24.4568,22.6578666667,21.6888,22.1366,41.5785333333,26.2041333333
805.30,24.4518,47.9044666667,35.2154,34.7448,23.7062,23.8942,22.3525333333,21.1074666667,21.4622,41.1726666667,26.1021333333
805.60,25.5767333334,49.1011333333,36.1428666667,34.8337333333,25.4353333333,25.1026,23.8428666667,22.4982,22.9086,42.0735333333,26.7091333333
805.91,27.6230666667,50.7639333333,37.9301333333,36.1668666667,26.9378,26.9521333333,25.4532666667,24.4325333333,24.3754,43.319,28.3513333333
806.21,28.2218,51.6990666667,38.0561333333,36.6091333333,27.1419333333,27.3218,25.8315333333,25.0539333333,24.6508,43.5492666667,28.9560666667
806.52,27.8801333333,51.2964666667,37.5587333333,35.6952666666,26.4788666667,26.8834,25.5615333333,24.4999333333,24.2976666667,43.1202666667,29.1152666667
806.83,27.6952,51.2765333333,37.1017333333,35.5196666667,26.7601333333,27.1916666667,25.6526666667,25.1348666667,23.9626,43.0708,29.1907333333
807.13,26.9318666667,51.2635333333,36.7589333333,35.1086666667,26.2173333333,26.6888,25.7458666667,24.8397333333,23.6464666667,43.4033333333,29.0164666667
