wavelength,Back_ConSpam,Belly_ConSpam,Breast_ConSpam,Crissum_ConSpam,Crown_ConSpam,DorTail_ConSpam,Patch10_ConSpam,Patch11_ConSpam,Patch12_ConSpam,Rump_ConSpam,Throat_ConSpam,WingTip_ConSpam
432.57,6.79966666668,42.5545555555,37.438,36.7896277778,4.64322222222,4.67133333333,44.871,6.36272222223,24.9632222222,13.2548888889,3.69144444444,5.23411111111
432.93,6.82544444446,42.6311111111,37.4638888889,36.8125611111,4.66077777778,4.68755555556,44.8754444444,6.3803611111,24.9933333333,13.2624444444,3.71333333333,5.261
433.29,6.84333333334,42.6716666667,37.4995555556,36.8529777778,4.68788888889,4.71477777778,44.8913333333,6.3868888889,25.0076666667,13.2688888889,3.74188888889,5.28311111111
433.64,6.84838888889,42.757,37.5534444444,36.8884555556,4.70833333333,4.698,44.9304444444,6.40455555556,25.0561111111,13.2815555556,3.74377777778,5.30133333333
434.00,6.79283333332,42.8182222222,37.5966666667,36.9262666667,4.64988888889,4.63522222222,44.9483333333,6.34711111111,25.0453333334,13.2364444445,3.69677777778,5.24588888889
434.35,6.77650000001,42.8196666667,37.5716666667,36.9179722222,4.64233333333,4.62111111111,44.9113333333,6.33066666667,25.0331111111,13.2208888889,3.67911111111,5.238
434.71,6.79244444444,42.8706666667,37.6095555555,36.9247722222,4.63555555556,4.60888888889,44.9201111111,6.32058333333,25.0588888889,13.2226666667,3.67211111111,5.23655555556
435.07,6.81222222223,42.9485555555,37.6683333333,36.9600333333,4.64344444444,4.60877777778,44.928,6.32277777777,25.0943333333,13.226,3.676,5.24266666667
435.42,6.8363888889,43.0707777778,37.7811111111,37.0812111111,4.65177777778,4.623,45.0373333333,6.34097222221,25.1788888889,13.261,3.685,5.22933333333
435.78,6.83822222222,43.1354444444,37.8426666667,37.1294,4.65055555556,4.618,45.0675555556,6.35097222223,25.2035555556,13.2621111111,3.68355555555,5.22655555555
436.13,6.84961111112,43.1298888889,37.8452222222,37.1481833333,4.63977777778,4.603,45.0127777778,6.34027777778,25.2127777778,13.253,3.67811111111,5.21777777778
436.49,6.88077777779,43.2388888889,37.9396666667,37.2281333334,4.64411111111,4.64066666667,45.0538888889,6.38652777779,25.3055555555,13.2857777778,3.70633333333,5.23211111111
436.84,6.90600000001,43.3344444444,37.9944444445,37.3070833334,4.67477777778,4.669,45.0975555556,6.41447222221,25.3611111111,13.3512222222,3.74011111111,5.25244444445
437.20,6.8868888889,43.4157777778,38.0438888889,37.3482611111,4.64577777778,4.64666666667,45.1308888889,6.40433333334,25.4058888889,13.357,3.71833333333,5.23666666667
437.56,6.87027777778,43.4147777778,38.0375555555,37.3283222222,4.61477777778,4.65055555556,45.0845555556,6.38788888888,25.4032222222,13.3247777778,3.71255555555,5.20188888889
437.91,6.91844444444,43.5076666666,38.0832222222,37.3607777778,4.653,4.683,45.1246666667,6.44427777778,25.4617777778,13.3703333333,3.74944444445,5.25311111111
438.27,6.9291111111,43.5956666666,38.1561111111,37.4300111111,4.64488888889,4.68677777778,45.2117777778,6.4526111111,25.5261111111,13.4037777778,3.753,5.24944444444
438.62,6.87666666668,43.6405555556,38.1802222222,37.4769611111,4.59566666667,4.64744444445,45.2377777778,6.42258333332,25.534,13.3731111111,3.71277777778,5.198
438.98,6.84472222222,43.6717777778,38.1797777778,37.4978388889,4.56733333333,4.616,45.2356666667,6.40569444445,25.5365555556,13.3614444445,3.69233333333,5.17633333333
439.33,6.83272222223,43.7234444444,38.1871111111,37.5119444444,4.56977777778,4.62022222222,45.2007777778,6.40655555557,25.551,13.348,3.69822222222,5.19266666667
439.69,6.85033333333,43.7817777778,38.2367777778,37.52825,4.59544444444,4.65188888889,45.2198888889,6.42883333332,25.5935555556,13.3578888889,3.71966666667,5.20444444444
440.04,6.83177777778,43.853,38.2982222222,37.5731833334,4.60055555556,4.65866666667,45.2617777778,6.43255555555,25.6251111111,13.3605555556,3.70444444444,5.20211111111
440.40,6.83422222222,43.9063333333,38.3261111111,37.6113222222,4.62166666667,4.64466666667,45.2938888889,6.42338888888,25.6427777778,13.3655555556,3.698,5.19833333333
440.75,6.80183333334,43.9804444444,38.3952222222,37.6687388889,4.59066666667,4.609,45.3318888889,6.39372222223,25.6658888889,13.3307777778,3.64944444444,5.16066666667
441.11,6.81066666668,44.0578888889,38.4682222222,37.7474,4.61111111111,4.63655555555,45.3848888889,6.4121111111,25.6963333333,13.3626666667,3.65211111111,5.17155555556
441.47,6.80827777777,44.1501111111,38.532,37.8434777778,4.62066666666,4.63122222222,45.4607777778,6.40961111111,25.7385555556,13.3814444444,3.64333333334,5.16555555556
441.82,6.79361111112,44.2554444444,38.596,37.9178777778,4.60422222222,4.61488888889,45.5223333333,6.40663888889,25.7827777778,13.3865555555,3.62344444444,5.14322222222
442.18,6.80516666667,44.3361111111,38.6572222222,37.9429222222,4.59811111111,4.61533333333,45.5408888889,6.40627777777,25.8213333333,13.3795555556,3.61488888889,5.14966666667
442.53,6.84383333332,44.4204444444,38.7036666667,37.9733444444,4.62333333333,4.64155555555,45.5694444444,6.43744444445,25.8697777778,13.4136666667,3.63488888889,5.18666666667
442.89,6.87516666668,44.5402222222,38.8096666666,38.0526388889,4.64877777778,4.67188888889,45.6433333333,6.46238888888,25.9436666667,13.4453333333,3.64488888889,5.216
443.24,6.88850000001,44.6193333333,38.8667777778,38.0847222222,4.63766666667,4.66111111111,45.6837777778,6.45100000001,25.9694444445,13.456,3.62033333333,5.20222222222
443.60,6.89811111112,44.6801111111,38.8791111111,38.1133111111,4.622,4.66155555556,45.7194444444,6.45822222222,26.0068888889,13.4936666667,3.62811111111,5.23088888889
443.95,6.91866666668,44.7747777778,38.9241111111,38.1346722222,4.63155555556,4.67133333333,45.7742222222,6.47322222221,26.0487777778,13.5098888889,3.64722222222,5.23433333333
444.31,6.90861111111,44.8145555555,38.9304444444,38.1266111111,4.609,4.66877777778,45.7856666667,6.46688888889,26.0628888889,13.4994444444,3.64155555555,5.23933333333
444.66,6.92383333334,44.833,38.9351111111,38.1204277778,4.60588888889,4.67677777778,45.783,6.47372222222,26.0896666667,13.4974444444,3.65777777778,5.25133333333
445.02,6.91488888889,44.858,38.9412222222,38.0831555556,4.57411111111,4.647,45.7665555555,6.45897222222,26.1054444444,13.4787777778,3.65522222222,5.24444444444
445.37,6.89277777778,44.8258888889,38.8937777778,38.0212055555,4.55433333333,4.65022222222,45.7066666667,6.43222222222,26.0818888889,13.4425555555,3.63811111111,5.22533333333
445.72,6.90033333333,44.8122222222,38.8875555556,38.0105111111,4.56277777778,4.65411111111,45.6686666666,6.43077777778,26.0722222222,13.415,3.65411111111,5.22777777778
446.08,6.88822222221,44.8548888889,38.9184444444,38.0594888889,4.56955555555,4.65211111111,45.6754444444,6.43100000001,26.08,13.4141111111,3.65877777778,5.227
446.43,6.91977777779,44.9391111111,39.0035555556,38.1374388889,4.60411111111,4.679,45.7273333333,6.45533333333,26.1451111111,13.437,3.68322222222,5.24622222222
446.79,6.94038888889,44.9893333333,39.0124444444,38.1596222222,4.61877777778,4.68711111111,45.7308888889,6.46386111112,26.1677777778,13.4403333333,3.70066666667,5.25277777778
447.14,6.94872222223,45.0473333333,39.0778888889,38.2096444444,4.62277777778,4.69522222222,45.7731111111,6.46530555555,26.1987777778,13.4488888889,3.71977777778,5.25666666667
447.50,6.94849999999,45.1287777778,39.1331111111,38.2893833333,4.622,4.69277777778,45.7853333333,6.45738888888,26.229,13.4331111111,3.71077777778,5.23611111111
447.85,6.95077777777,45.2045555556,39.1913333333,38.3581444445,4.62011111111,4.69033333333,45.7974444445,6.45722222221,26.256,13.4344444445,3.70266666667,5.24966666667
448.21,6.96761111112,45.2794444444,39.2644444444,38.4439111111,4.63411111111,4.70844444444,45.8338888889,6.47561111111,26.303,13.4501111111,3.72222222222,5.26633333333
448.56,6.99911111112,45.4324444444,39.3872222222,38.5532277778,4.66433333333,4.744,45.9458888889,6.51019444446,26.3817777778,13.4935555556,3.74766666667,5.30722222222
448.92,7.03850000001,45.551,39.4837777778,38.6687333334,4.71855555555,4.77377777778,46.0245555555,6.54944444446,26.4482222222,13.5326666667,3.76988888889,5.326
449.27,7.09466666665,45.7204444444,39.6372222222,38.8088222222,4.76166666667,4.79811111111,46.1414444445,6.61300000001,26.556,13.5853333333,3.80655555556,5.36766666667
449.62,7.08211111111,45.838,39.7206666667,38.8746333333,4.73955555555,4.77088888889,46.1938888889,6.59094444444,26.604,13.6008888889,3.78888888889,5.35
449.98,7.09761111111,45.9363333333,39.8011111111,38.9193888889,4.74544444445,4.76344444444,46.2482222222,6.61275000001,26.6505555555,13.6233333333,3.79711111111,5.354
450.33,7.06527777778,45.9851111111,39.8131111111,38.9331388889,4.70811111111,4.72344444444,46.232,6.57705555557,26.6521111111,13.5911111111,3.77211111111,5.33822222222
450.69,7.05766666668,46.0641111111,39.9097777778,38.9870222222,4.68666666667,4.70922222222,46.2828888889,6.58038888888,26.7095555556,13.5966666667,3.76088888889,5.33444444444
451.04,7.06749999999,46.145,39.95,39.0184,4.70555555555,4.70244444444,46.3143333334,6.60944444443,26.7602222222,13.6141111111,3.76366666667,5.35477777778
451.40,7.06644444444,46.195,39.9893333333,39.0154277778,4.70055555556,4.69022222222,46.3653333333,6.6011111111,26.7731111111,13.6085555555,3.75722222222,5.35833333333
451.75,7.08527777779,46.2301111111,40.0363333333,39.0265888889,4.70766666667,4.69577777778,46.3807777778,6.60091666667,26.8096666667,13.6236666667,3.76122222222,5.34688888889
452.10,7.0831111111,46.2621111111,40.0668888889,39.0448166667,4.71011111111,4.67655555556,46.3523333333,6.59141666667,26.8261111111,13.6015555556,3.74633333333,5.32955555555
452.46,7.04455555556,46.2103333333,40.0128888889,39.0159111111,4.68233333333,4.63833333333,46.2811111111,6.56319444444,26.7964444444,13.5721111111,3.72388888889,5.27855555555
452.81,6.99883333332,46.2447777778,40.0197777778,39.0200166667,4.621,4.58822222222,46.2845555556,6.51566666668,26.7926666667,13.5235555556,3.69122222222,5.25511111111
453.17,6.97277777779,46.3035555556,40.0751111111,39.0573944445,4.59211111111,4.55844444444,46.2957777778,6.49452777777,26.8093333333,13.5277777778,3.66844444445,5.22433333333
453.52,7.00872222223,46.4006666667,40.142,39.1250333333,4.63455555556,4.59844444445,46.3707777778,6.52052777779,26.8814444444,13.5558888889,3.69488888889,5.23988888889
453.87,6.99922222222,46.4665555556,40.1717777778,39.1640055556,4.62222222222,4.58288888889,46.3822222222,6.50219444446,26.8998888889,13.5338888889,3.68844444445,5.22366666667
454.23,7.0051111111,46.5311111111,40.2106666666,39.1836777778,4.62866666667,4.59977777778,46.4164444444,6.51461111111,26.9263333333,13.568,3.69911111111,5.224
454.58,7.01600000001,46.6122222222,40.265,39.2456,4.65966666667,4.622,46.4411111111,6.53233333334,26.949,13.596,3.71644444444,5.24522222222
454.93,7.00866666668,46.6222222222,40.2514444444,39.2284611111,4.66366666666,4.63022222222,46.3962222222,6.53252777777,26.9502222222,13.6013333333,3.71711111111,5.24388888889
455.29,7.01883333334,46.6906666667,40.294,39.2878611111,4.68544444444,4.64577777778,46.4115555556,6.56313888888,27.0034444444,13.6442222222,3.73655555555,5.25377777778
455.64,6.99488888889,46.765,40.3151111111,39.3469777778,4.67222222222,4.63377777778,46.483,6.55822222222,27.0185555556,13.6273333333,3.75055555556,5.24811111111
456.00,6.98083333332,46.8538888889,40.3743333333,39.3699833334,4.65588888889,4.623,46.5503333334,6.54274999999,27.0498888889,13.6458888889,3.73433333333,5.24044444445
456.35,7.00194444443,46.923,40.4032222222,39.3868777778,4.66422222222,4.63444444445,46.5376666667,6.55761111112,27.073,13.6396666667,3.76322222222,5.27677777778
456.70,7.04755555554,46.9661111111,40.4214444444,39.4023333333,4.70411111111,4.673,46.5714444444,6.58463888888,27.1136666667,13.6794444444,3.79422222222,5.29611111111
457.06,7.04833333332,47.0106666667,40.4137777778,39.3927722222,4.704,4.68011111111,46.575,6.5948611111,27.122,13.6784444444,3.804,5.30311111111
457.41,7.0493888889,47.0317777778,40.4201111111,39.3727833333,4.69166666667,4.68377777778,46.5714444444,6.61755555554,27.1463333333,13.672,3.79766666667,5.32
457.76,7.06527777779,47.1043333333,40.439,39.4296666667,4.70533333333,4.714,46.6362222222,6.63091666667,27.2017777778,13.7015555556,3.80333333333,5.35011111111
458.12,7.07577777779,47.1315555556,40.442,39.4398333333,4.71188888889,4.72166666667,46.6402222222,6.63866666667,27.224,13.6933333333,3.80455555555,5.35377777778
458.47,7.06455555556,47.1312222222,40.4293333333,39.4379333333,4.69522222222,4.707,46.6233333333,6.6196388889,27.2407777778,13.6681111111,3.78455555556,5.34055555556
458.82,7.08444444443,47.1707777778,40.4661111111,39.4899777778,4.69722222222,4.714,46.6583333333,6.61916666667,27.2624444445,13.6664444444,3.79788888889,5.33844444445
459.18,7.09716666668,47.2043333333,40.4963333333,39.4929611111,4.71711111111,4.73044444444,46.6341111111,6.63952777778,27.2725555556,13.652,3.81544444445,5.35077777778
459.53,7.11711111111,47.2747777778,40.5552222222,39.5407833333,4.73222222222,4.74755555555,46.6382222222,6.65880555556,27.3301111111,13.6516666666,3.81477777778,5.37477777778
459.88,7.12311111111,47.2998888889,40.5853333333,39.5647555556,4.73333333334,4.75922222222,46.6466666667,6.66166666666,27.3495555555,13.6354444444,3.81388888889,5.36777777778
460.24,7.1355,47.3871111111,40.6586666667,39.6372833333,4.74511111111,4.77555555556,46.7052222222,6.66799999999,27.3892222222,13.6604444444,3.80944444444,5.37233333333
460.59,7.13072222221,47.4471111111,40.7266666666,39.70675,4.73977777778,4.77577777778,46.7193333333,6.67213888888,27.4175555556,13.6505555555,3.80011111111,5.36288888889
460.94,7.16422222222,47.5333333333,40.8101111111,39.7836722222,4.76022222222,4.79144444445,46.7716666667,6.68086111112,27.4746666667,13.6794444444,3.81744444444,5.39055555556
461.29,7.16322222221,47.5918888889,40.8792222222,39.87615,4.76866666667,4.79722222222,46.7985555555,6.66994444446,27.4895555556,13.696,3.82088888889,5.38844444444
461.65,7.19088888888,47.6566666667,40.9325555556,39.9152888889,4.79433333333,4.81288888889,46.7894444444,6.69297222221,27.5058888889,13.7045555556,3.84788888889,5.37677777778
462.00,7.21961111112,47.7673333333,41.0377777778,39.9988,4.81577777778,4.83155555555,46.8436666666,6.71644444445,27.5498888889,13.7301111111,3.87166666667,5.40466666667
462.35,7.24488888889,47.9406666667,41.1566666667,40.1298611111,4.82233333333,4.84333333334,46.9474444445,6.74030555554,27.6057777778,13.756,3.88766666667,5.411
462.71,7.25811111111,48.1252222222,41.293,40.2467611111,4.83444444444,4.85511111111,47.0593333334,6.76216666666,27.7066666666,13.7768888889,3.87844444444,5.42311111111
463.06,7.24761111112,48.2184444444,41.3742222222,40.3495944444,4.80611111111,4.83155555556,47.1701111111,6.73297222223,27.7636666666,13.7811111111,3.83544444444,5.39788888889
463.41,7.23027777777,48.28,41.3924444444,40.3819055555,4.791,4.80588888889,47.2094444445,6.70994444446,27.7843333333,13.8181111111,3.82366666667,5.37577777778
463.76,7.22422222221,48.4021111111,41.4297777778,40.4290222222,4.78455555556,4.78133333333,47.2488888889,6.71277777779,27.8242222222,13.8587777778,3.82744444444,5.386
464.12,7.2076111111,48.428,41.418,40.4061611111,4.77455555556,4.77722222222,47.26,6.70722222221,27.843,13.8511111111,3.82722222222,5.37444444445
464.47,7.21644444444,48.4698888889,41.4282222222,40.4114944445,4.76544444445,4.75277777778,47.2451111111,6.70763888889,27.8712222222,13.8536666667,3.83433333333,5.37533333333
464.82,7.21066666665,48.5917777778,41.5128888889,40.4881833333,4.77822222222,4.763,47.3051111111,6.7371111111,27.9245555556,13.8741111111,3.83944444444,5.38911111111
465.17,7.2291111111,48.6924444445,41.5512222222,40.5305833333,4.77155555555,4.77111111111,47.3591111111,6.75802777779,28.0,13.8883333334,3.85422222222,5.40111111111
465.53,7.22494444443,48.7553333333,41.6196666667,40.5608944445,4.74944444445,4.76566666667,47.4008888889,6.74425000001,28.0363333333,13.9025555556,3.84688888889,5.42011111111
465.88,7.19455555555,48.7928888889,41.6195555556,40.5704277778,4.70866666667,4.73588888889,47.4257777778,6.71205555557,28.0697777778,13.8763333333,3.81,5.37688888889
466.23,7.17977777778,48.8295555556,41.6603333334,40.5349111111,4.69611111111,4.74722222222,47.4155555556,6.70191666666,28.09,13.8613333333,3.80844444445,5.36355555556
466.58,7.17066666667,48.8348888889,41.673,40.5475055556,4.67633333333,4.74533333333,47.3943333333,6.69466666666,28.092,13.86,3.81711111111,5.34566666667
466.94,7.22311111111,48.9931111111,41.788,40.6565111111,4.72377777778,4.79922222222,47.4948888889,6.74536111112,28.2206666667,13.9393333333,3.88844444444,5.41622222222
467.29,7.2728888889,49.0674444444,41.8541111111,40.7282,4.76322222222,4.83777777778,47.5223333333,6.79847222222,28.258,13.9585555556,3.91344444444,5.43744444444
467.64,7.34855555556,49.1183333333,41.9085555556,40.7960444445,4.839,4.91177777778,47.5274444444,6.86877777778,28.3065555556,13.9975555556,3.97455555556,5.49888888889
467.99,7.41266666668,49.2354444444,41.9947777778,40.8929555556,4.89722222222,4.95722222222,47.597,6.92241666667,28.3937777778,14.0414444444,4.03022222222,5.53422222222
468.35,7.42783333334,49.341,42.0346666667,40.9242666666,4.92777777778,4.99911111111,47.6368888889,6.93197222223,28.4071111111,14.065,4.04444444445,5.55744444445
468.70,7.42883333333,49.3324444445,42.0084444444,40.9164444444,4.933,4.99977777778,47.6118888889,6.93105555554,28.4134444445,14.0442222222,4.04588888889,5.54377777778
469.05,7.42350000001,49.3397777778,42.0147777778,40.9153277778,4.93844444445,4.98866666667,47.5973333333,6.92005555557,28.4022222222,14.0381111111,4.04,5.53544444444
469.40,7.43333333332,49.41,42.0424444444,40.9997944445,4.954,5.00588888889,47.6368888889,6.95433333334,28.4673333333,14.0511111111,4.05222222222,5.54744444444
469.75,7.45677777777,49.4508888889,42.0586666667,41.0223611111,5.00377777778,5.038,47.6081111111,7.00130555557,28.4805555556,14.0784444444,4.08944444444,5.58433333333
470.11,7.48205555556,49.5345555555,42.121,41.1106388889,5.01133333333,5.04655555555,47.6867777778,7.01716666666,28.5508888889,14.1132222222,4.10722222222,5.60244444444
470.46,7.52033333334,49.6511111111,42.1771111111,41.1893055555,5.05666666667,5.065,47.7498888889,7.03925000001,28.6055555556,14.1283333333,4.12411111111,5.65644444444
