wavelength,Back_BanEdwf,Belly_BanEdwf,Breast_BanEdwf,Crissum_BanEdwf,Crown_BanEdwf,DorTail_BanEdwf,Patch10_BanEdwf,Patch11_BanEdwf,Patch12_BanEdwf,Rump_BanEdwf,Throat_BanEdwf,WingTip_BanEdwf
571.47,8.97066666667,17.6698333333,28.4130833333,18.547,7.17166666667,7.37116666667,10.2918333334,9.8315,13.0348333334,12.1875,10.2928333333,7.32933333334
571.81,8.98266666667,17.7018333333,28.4228333333,18.576,7.2065,7.36883333334,10.3091666667,9.84733333333,13.0696666667,12.1758333333,10.2825,7.361
572.15,9.01483333334,17.7131666667,28.4494166667,18.6058333333,7.23866666666,7.4215,10.3698333333,9.87833333332,13.1045,12.1966666666,10.3446666667,7.39283333333
572.49,9.01933333334,17.7013333334,28.4271666667,18.62,7.25183333333,7.429,10.376,9.85133333332,13.1028333334,12.187,10.3545,7.42566666667
572.83,9.0715,17.7493333333,28.4763333333,18.6545,7.325,7.46133333333,10.4131666667,9.89816666669,13.1228333334,12.252,10.399,7.50983333333
573.17,9.046,17.6968333333,28.4381666666,18.6528333333,7.26483333333,7.43083333333,10.3906666666,9.87966666666,13.0688333333,12.212,10.3263333333,7.48833333334
573.51,9.0245,17.6933333334,28.4363333333,18.6631666666,7.2415,7.4185,10.3805,9.8735,13.051,12.2141666666,10.3248333333,7.53483333333
573.85,9.039,17.6813333334,28.4463333334,18.6403333334,7.2675,7.45883333333,10.3666666667,9.88716666668,13.0633333333,12.2525,10.292,7.53633333334
574.19,9.105,17.7406666667,28.4693333334,18.6866666666,7.33816666666,7.552,10.4376666667,9.95750000001,13.0955,12.2931666667,10.3313333333,7.60583333333
574.53,9.11983333334,17.7571666667,28.5376666666,18.6885,7.3485,7.57416666667,10.4361666666,9.96783333334,13.0983333333,12.2838333333,10.375,7.63
574.87,9.11933333333,17.7305,28.5163333333,18.6586666666,7.323,7.55883333334,10.4318333333,9.95416666665,13.0551666666,12.2695,10.3635,7.62683333334
575.21,9.17116666667,17.732,28.5729166667,18.6863333333,7.33116666667,7.6175,10.433,9.95183333333,13.0161666667,12.2725,10.3736666666,7.66516666667
575.55,9.19033333334,17.746,28.6179166667,18.715,7.334,7.66333333333,10.4706666667,9.99466666665,13.0355,12.2978333333,10.3913333334,7.725
575.89,9.2125,17.767,28.6104166666,18.7121666666,7.32983333333,7.66266666666,10.4575,10.0063333333,13.0248333333,12.2995,10.3355,7.72466666667
576.22,9.24416666667,17.8141666666,28.6654166666,18.7253333334,7.342,7.72216666667,10.4916666666,10.066,13.0426666667,12.3181666667,10.3645,7.76966666667
576.56,9.2715,17.8138333333,28.67625,18.7776666666,7.33266666667,7.77616666666,10.5043333333,10.0476666667,13.0121666666,12.305,10.3866666667,7.78966666667
576.90,9.28433333333,17.8268333333,28.6615833334,18.7548333333,7.36533333333,7.79483333333,10.4673333333,10.0488333333,13.0033333333,12.2915,10.3821666667,7.8035
577.24,9.23866666667,17.7563333333,28.58875,18.692,7.32433333333,7.7425,10.4111666667,9.98266666667,12.909,12.2055,10.3285,7.74066666667
577.58,9.23183333333,17.7991666667,28.57775,18.7103333334,7.3365,7.7535,10.3958333333,10.0128333333,12.9091666667,12.1786666667,10.3826666666,7.753
577.92,9.21133333333,17.7661666667,28.5641666667,18.72,7.2965,7.74983333333,10.3116666667,9.95200000002,12.8558333333,12.1586666667,10.3818333333,7.7205
578.26,9.21,17.7746666666,28.5344166666,18.7278333333,7.27883333333,7.74733333333,10.3091666667,9.98183333335,12.829,12.1655,10.3733333334,7.71716666666
578.60,9.245,17.8133333333,28.56075,18.766,7.36933333333,7.89366666667,10.3226666667,10.0556666667,12.881,12.234,10.3838333333,7.77716666666
578.94,9.20216666667,17.8318333333,28.5715,18.7988333333,7.409,7.8955,10.3311666667,10.0445,12.9121666667,12.2711666667,10.4208333334,7.74616666667
579.28,9.20083333333,17.803,28.5333333334,18.7921666666,7.42316666666,7.89516666667,10.277,10.0133333333,12.847,12.2351666666,10.4731666667,7.72633333333
579.61,9.16066666666,17.7648333333,28.5250833334,18.7345,7.42166666667,7.9075,10.2651666666,9.97200000002,12.7931666666,12.1693333334,10.4616666667,7.73533333333
579.95,9.09983333333,17.6378333334,28.4695,18.6893333333,7.404,7.8745,10.1948333333,9.91433333331,12.691,12.1451666666,10.3735,7.67916666667
580.29,9.02316666667,17.5946666666,28.4455833334,18.6795,7.39583333334,7.86416666667,10.1835,9.90266666665,12.643,12.1186666667,10.3183333334,7.68216666667
580.63,9.07083333333,17.6858333333,28.5566666667,18.7758333334,7.45033333333,7.97383333333,10.269,9.95266666669,12.7085,12.1735,10.3975,7.77683333333
580.97,9.16283333333,17.7153333334,28.6066666666,18.8281666667,7.56033333333,8.10566666666,10.3333333333,10.0285,12.7746666667,12.2645,10.4903333333,7.86516666667
581.31,9.168,17.6773333333,28.6035,18.7801666667,7.56733333334,8.11733333333,10.3373333333,9.99316666668,12.744,12.2301666667,10.4478333334,7.8815
581.65,9.1425,17.6388333334,28.5121666666,18.7123333333,7.5635,8.10133333334,10.3215,10.0005,12.7026666666,12.1525,10.4058333333,7.851
581.98,9.14533333333,17.6155,28.5006666667,18.7518333333,7.60733333333,8.1725,10.3503333333,10.016,12.7146666667,12.1658333333,10.445,7.90083333334
582.32,9.20383333333,17.678,28.6195833334,18.9043333333,7.6285,8.19933333333,10.4318333333,10.0466666667,12.763,12.224,10.5595,8.0175
582.66,9.22933333333,17.716,28.65125,18.8951666666,7.6555,8.26933333334,10.4583333333,10.1,12.7828333333,12.2116666667,10.5641666666,8.09516666667
583.00,9.231,17.7336666667,28.6511666666,18.8908333334,7.64533333334,8.33566666667,10.4523333333,10.0866666667,12.7843333334,12.2418333334,10.5038333334,8.11733333334
583.34,9.22016666667,17.7298333333,28.6390833334,18.9948333334,7.68833333334,8.35516666667,10.4493333334,10.1041666667,12.7468333334,12.2598333333,10.5291666666,8.15216666667
583.68,9.243,17.8098333333,28.7268333334,19.0741666667,7.73733333334,8.38933333333,10.4863333334,10.1286666667,12.7795,12.2655,10.6103333333,8.23616666666
584.01,9.22666666667,17.8371666667,28.66675,19.0066666667,7.7255,8.40983333333,10.4593333333,10.1046666667,12.733,12.2456666667,10.6018333334,8.25583333334
584.35,9.17866666667,17.7818333334,28.5475,18.905,7.6605,8.3045,10.4086666666,10.0145,12.6286666667,12.2065,10.5146666667,8.20083333333
584.69,9.10416666666,17.7461666667,28.5634166666,18.9086666667,7.60016666666,8.24866666667,10.3538333333,9.95033333331,12.5895,12.1435,10.4431666667,8.20416666667
585.03,9.07233333333,17.741,28.5425,18.9696666666,7.59216666667,8.22883333334,10.3263333334,9.89333333335,12.5718333333,12.184,10.432,8.236
585.37,9.1155,17.789,28.6128333334,19.0228333334,7.68616666667,8.29583333333,10.3851666667,9.92583333333,12.5896666667,12.2673333333,10.4626666666,8.33366666666
585.70,9.12533333333,17.798,28.6851666666,19.0616666667,7.681,8.28233333333,10.4116666667,9.88283333332,12.6035,12.2553333334,10.4681666666,8.35033333333
586.04,8.98216666667,17.686,28.5490833333,18.9221666667,7.57066666666,8.18366666666,10.2901666667,9.74400000001,12.4645,12.1031666667,10.3713333333,8.24816666666
586.38,8.92733333333,17.6215,28.49125,18.9046666667,7.48433333333,8.11433333333,10.2266666667,9.62683333334,12.3565,12.0633333334,10.2985,8.20683333334
586.72,8.86583333334,17.5623333333,28.47375,18.9335,7.45883333333,8.0185,10.1948333334,9.592,12.325,12.0456666666,10.2431666667,8.19333333333
587.06,8.842,17.492,28.3976666667,18.8205,7.37583333334,7.92483333334,10.0876666667,9.50066666667,12.2516666667,11.957,10.1575,8.171
587.39,8.82166666666,17.495,28.3216666667,18.7586666667,7.3585,7.90566666667,10.0366666667,9.4525,12.2323333333,11.9535,10.1746666667,8.12683333333
587.73,8.866,17.4816666667,28.3350833333,18.8241666667,7.41933333333,7.91583333333,10.0703333333,9.47983333333,12.2731666667,11.9515,10.2188333333,8.15616666667
588.07,8.8925,17.5108333333,28.4018333333,18.9075,7.49166666667,7.96,10.0873333333,9.5385,12.2918333333,11.9821666666,10.206,8.177
588.41,8.99683333334,17.6086666666,28.43325,18.9923333334,7.58116666667,8.01383333334,10.1781666667,9.60883333333,12.3521666667,12.0553333333,10.2958333333,8.265
588.74,9.04166666667,17.6336666667,28.3875833334,19.007,7.5555,8.03316666667,10.1838333333,9.61716666666,12.349,12.0521666666,10.3561666667,8.21516666667
589.08,8.995,17.6286666667,28.3789166666,19.0191666667,7.4955,7.958,10.1748333333,9.5705,12.3273333333,12.0345,10.3223333333,8.18916666667
589.42,8.89816666667,17.5473333334,28.2951666666,18.9148333333,7.44866666666,7.90366666666,10.0546666667,9.521,12.192,11.9926666666,10.2648333333,8.09016666666
589.76,8.96933333334,17.5873333333,28.35175,18.9735,7.486,7.9645,10.1033333333,9.561,12.2413333333,12.067,10.3248333333,8.13666666667
590.09,9.01066666666,17.6525,28.3550833334,19.0133333334,7.51366666666,7.9755,10.131,9.60733333333,12.2401666667,12.096,10.3508333333,8.18466666666
590.43,8.98116666667,17.6471666667,28.3263333334,18.953,7.48416666667,7.9495,10.1146666666,9.52133333333,12.1825,12.0513333333,10.3591666666,8.1445
590.77,8.9745,17.6965,28.3381666666,18.9936666667,7.47883333334,7.96383333333,10.1628333333,9.52566666667,12.2046666667,12.1221666667,10.392,8.13
591.11,8.95933333333,17.6718333334,28.39575,19.0333333334,7.474,7.98,10.206,9.544,12.1933333334,12.1083333334,10.3465,8.16266666667
591.44,8.967,17.696,28.41875,19.05,7.44616666666,8.0125,10.2246666667,9.51933333333,12.1555,12.104,10.3998333333,8.12716666667
591.78,8.8485,17.597,28.296,18.9653333333,7.34766666667,7.95866666667,10.1295,9.43266666667,12.0963333333,12.0031666666,10.327,8.066
592.12,8.70633333333,17.4975,28.19325,18.8391666667,7.25883333333,7.90016666667,10.0195,9.29466666667,11.9646666667,11.9321666667,10.2225,7.92133333333
592.46,8.66583333333,17.5105,28.25925,18.8478333333,7.276,7.8715,9.99016666665,9.28,11.9391666666,11.901,10.1913333333,7.94133333333
592.79,8.6835,17.4976666667,28.2773333334,18.8366666667,7.28066666666,7.8665,9.978,9.25766666667,11.9663333333,11.8741666667,10.208,7.91466666666
593.13,8.70883333334,17.5195,28.2933333333,18.8823333334,7.25583333333,7.855,9.97949999999,9.19833333334,11.9776666667,11.8616666667,10.1581666667,7.9535
593.47,8.643,17.4756666666,28.2574166666,18.8058333334,7.21866666666,7.77966666667,9.9055,9.14983333333,11.8966666666,11.7548333333,10.0413333333,7.88883333334
593.80,8.63583333334,17.4155,28.2465,18.804,7.2495,7.803,9.89600000002,9.146,11.85,11.7238333333,10.0678333333,7.85566666667
594.14,8.63666666667,17.4106666666,28.28375,18.8185,7.24683333333,7.84266666667,9.91899999999,9.16466666666,11.8356666666,11.758,10.0991666667,7.83683333333
594.48,8.623,17.4188333334,28.3419166667,18.8336666666,7.27083333334,7.89116666667,9.9085,9.19066666666,11.8561666667,11.7238333334,10.0666666667,7.812
594.81,8.66516666667,17.4391666666,28.3611666666,18.8256666667,7.25383333333,7.8735,9.88833333335,9.15033333333,11.8346666666,11.7525,10.0726666667,7.79816666666
595.15,8.65483333333,17.4923333333,28.4085833333,18.8598333334,7.28,7.8275,9.86033333335,9.17333333334,11.9026666666,11.7666666666,10.0446666667,7.84433333333
595.49,8.70033333333,17.4955,28.4534166666,18.8575,7.3095,7.88233333333,9.86283333331,9.17766666667,11.8821666667,11.808,10.0928333333,7.8475
595.82,8.65483333334,17.4616666667,28.4563333333,18.8358333333,7.27616666667,7.81533333333,9.87783333334,9.15883333333,11.8206666667,11.7651666666,10.0743333333,7.83233333333
596.16,8.5775,17.3793333334,28.4366666666,18.7861666667,7.22083333333,7.73383333333,9.81233333334,9.10166666667,11.7348333334,11.7086666667,10.0376666667,7.792
596.50,8.56466666667,17.3691666667,28.4191666666,18.7848333334,7.23216666666,7.7755,9.79466666668,9.10116666666,11.7108333333,11.748,10.0708333333,7.80716666666
596.83,8.54033333333,17.3588333333,28.3919166666,18.7751666667,7.22916666667,7.7995,9.7695,9.09733333333,11.6883333334,11.7026666667,10.0945,7.79716666667
597.17,8.5295,17.3516666667,28.3326666666,18.7938333334,7.24583333333,7.83266666667,9.77666666665,9.0825,11.6885,11.7311666667,10.1278333334,7.808
597.51,8.45933333333,17.3421666667,28.33325,18.7683333334,7.2155,7.81016666667,9.74949999998,9.05733333334,11.6695,11.7183333333,10.0785,7.81533333334
597.84,8.51766666667,17.3411666667,28.3035,18.7616666667,7.26233333334,7.8265,9.75783333332,9.0565,11.6998333333,11.7433333333,10.09,7.865
598.18,8.54066666667,17.3205,28.324,18.7858333333,7.27916666666,7.82916666666,9.78983333334,9.0785,11.7178333333,11.7663333333,10.1263333334,7.89466666667
598.52,8.494,17.37,28.3019166667,18.8151666667,7.29133333333,7.85533333334,9.78849999998,9.07366666667,11.7333333333,11.7723333333,10.143,7.88466666666
598.85,8.51866666667,17.3215,28.3108333334,18.7638333334,7.323,7.8965,9.79949999998,9.0745,11.6866666667,11.8098333333,10.1681666667,7.8955
599.19,8.5025,17.321,28.29175,18.7578333333,7.31666666667,7.82033333334,9.78749999999,9.0205,11.6526666666,11.7791666666,10.1905,7.892
599.53,8.493,17.3438333333,28.2853333333,18.7485,7.2665,7.84366666667,9.72733333335,8.954,11.6598333333,11.785,10.1673333334,7.87566666666
599.86,8.52483333333,17.4301666667,28.3240833333,18.7981666667,7.33083333333,7.9,9.81883333334,9.02033333333,11.7578333333,11.8451666666,10.2103333334,7.91616666666
600.20,8.41516666667,17.392,28.2294166666,18.7411666667,7.20183333333,7.7345,9.72366666665,8.8775,11.671,11.7068333333,10.0881666667,7.84083333334
600.53,8.41116666667,17.4353333333,28.2804166666,18.7198333333,7.20216666667,7.67883333333,9.76299999998,8.8595,11.6738333333,11.7268333334,10.127,7.8595
600.87,8.45733333334,17.4925,28.3475833333,18.7735,7.22716666667,7.6995,9.798,8.93833333333,11.7285,11.8156666666,10.1293333334,7.89
601.21,8.54416666666,17.5638333334,28.3775833333,18.8345,7.26833333333,7.73433333333,9.84033333335,8.988,11.8096666667,11.8456666667,10.1651666667,7.91166666666
601.54,8.419,17.559,28.3701666667,18.8403333333,7.21383333333,7.70833333334,9.78133333335,8.99866666666,11.7688333333,11.748,10.1345,7.87566666667
601.88,8.37683333334,17.5523333333,28.3513333333,18.8176666667,7.1705,7.633,9.71633333334,8.91683333333,11.7021666667,11.7185,10.1078333333,7.84133333333
602.21,8.36583333334,17.4806666667,28.3659166667,18.818,7.20816666667,7.62616666667,9.73833333333,8.9675,11.7158333333,11.6885,10.1293333333,7.87466666667
602.55,8.24966666667,17.3931666666,28.2646666667,18.696,7.08066666667,7.51483333333,9.634,8.8565,11.6151666667,11.5561666667,9.9885,7.75233333334
602.88,8.17416666667,17.3183333334,28.2095833333,18.653,6.98466666666,7.47716666666,9.57666666666,8.83116666667,11.5596666666,11.4976666666,9.88583333334,7.68466666667
603.22,8.18983333333,17.332,28.2435,18.6686666667,7.04883333333,7.49133333333,9.58066666668,8.89483333334,11.6133333333,11.4886666667,9.91683333333,7.69383333333
603.56,8.17916666667,17.3531666667,28.2753333334,18.6856666667,7.03466666667,7.51866666667,9.58050000002,8.88733333333,11.6141666667,11.4966666667,9.91166666666,7.6815
603.89,8.2155,17.3495,28.3095,18.7173333333,7.07616666666,7.55066666667,9.61566666666,8.983,11.635,11.536,9.95583333334,7.697
604.23,8.246,17.3341666666,28.2820833334,18.7176666667,7.0875,7.56516666667,9.63183333335,9.02466666667,11.6425,11.53,9.91216666667,7.68816666667
604.56,8.20433333334,17.3185,28.23475,18.6431666667,7.07916666667,7.53516666667,9.59216666666,8.948,11.5861666666,11.4546666667,9.87333333333,7.63366666667
604.90,8.13083333333,17.232,28.191,18.5576666667,7.017,7.4975,9.54350000002,8.88083333333,11.5155,11.3928333333,9.83283333333,7.57633333334
605.23,8.18433333333,17.2453333334,28.2210833334,18.5831666667,7.04816666667,7.50016666667,9.55550000001,8.884,11.512,11.429,9.81966666667,7.57266666667
605.57,8.17766666667,17.2566666667,28.2006666667,18.5435,7.04616666667,7.51083333333,9.55116666665,8.8885,11.5295,11.4216666667,9.7965,7.58
605.90,8.16883333333,17.2501666666,28.1501666667,18.4951666667,6.96266666667,7.49983333334,9.51366666666,8.82733333333,11.4773333333,11.3965,9.75333333334,7.5185
606.24,8.15666666667,17.2901666667,28.1524166666,18.5501666667,6.98383333333,7.5405,9.51566666669,8.84283333334,11.516,11.4311666667,9.7965,7.53333333333
606.58,8.18266666666,17.361,28.1943333334,18.5838333333,7.0485,7.585,9.55883333335,8.88166666667,11.5936666666,11.4801666666,9.83066666666,7.585
606.91,8.217,17.3631666666,28.171,18.5878333333,7.0735,7.61433333333,9.573,8.93266666667,11.5755,11.516,9.86383333333,7.65116666667
607.25,8.19283333334,17.2961666666,28.0935833334,18.5456666667,7.02,7.58866666667,9.4965,8.86066666667,11.508,11.466,9.7895,7.64483333334
607.58,8.1715,17.2601666667,28.0963333334,18.4993333334,6.9885,7.61283333334,9.466,8.7985,11.4893333334,11.4476666667,9.756,7.6475
607.92,8.12266666667,17.2305,28.1391666666,18.4978333333,6.96666666667,7.617,9.45116666665,8.761,11.4936666667,11.471,9.76883333333,7.66866666666
608.25,8.11716666667,17.2151666667,28.2130833333,18.499,6.93316666667,7.606,9.45183333335,8.782,11.508,11.4696666666,9.76933333334,7.72983333333
608.59,8.11133333334,17.2663333333,28.218,18.5175,6.95966666667,7.613,9.44916666668,8.779,11.5383333333,11.491,9.78783333334,7.77916666667
608.92,8.1025,17.3213333333,28.228,18.5255,6.99466666667,7.663,9.48966666669,8.7725,11.5873333333,11.4758333333,9.81933333333,7.82416666666
609.26,8.09633333334,17.31,28.2484166667,18.5515,7.03316666667,7.755,9.5265,8.79533333333,11.5745,11.4903333334,9.8475,7.86383333334
609.59,8.07516666666,17.3248333333,28.24925,18.5935,7.09883333333,7.79916666667,9.55883333334,8.81833333333,11.5713333333,11.4765,9.86133333334,7.91866666667
609.93,8.07566666667,17.3285,28.2538333333,18.5908333333,7.11083333333,7.8085,9.6015,8.79333333333,11.544,11.4726666667,9.81133333333,7.98316666666
610.26,8.12083333333,17.3481666667,28.2494166666,18.614,7.13116666667,7.91716666667,9.62599999998,8.80766666666,11.5523333333,11.4515,9.872,8.028
610.60,8.09633333334,17.3648333333,28.1855833333,18.598,7.07916666667,7.94616666667,9.62983333335,8.77216666667,11.5413333333,11.4485,9.8035,8.01766666667
610.93,8.10233333333,17.384,28.1681666667,18.609,7.13433333333,8.00783333334,9.69650000001,8.844,11.5153333334,11.4443333333,9.819,8.071
611.27,8.11916666667,17.507,28.1248333334,18.6523333334,7.197,8.06983333334,9.73716666668,8.87783333333,11.5493333333,11.465,9.8305,8.13183333334
611.60,8.1735,17.5808333334,28.10225,18.679,7.29266666667,8.16233333333,9.78483333334,8.94883333333,11.6175,11.4978333334,9.8415,8.19466666667
611.93,8.16816666666,17.6071666666,28.0645,18.7063333334,7.30283333334,8.19633333333,9.8135,9.0015,11.6225,11.4993333334,9.88466666665,8.209
612.27,8.24283333333,17.6293333333,28.0954166666,18.7411666667,7.35516666667,8.26316666667,9.84600000001,9.04916666667,11.6528333333,11.5065,9.82116666665,8.204
612.60,8.264,17.6423333334,28.0668333334,18.7268333333,7.3105,8.28716666667,9.79766666669,9.0935,11.6405,11.4918333333,9.82633333335,8.22633333333
612.94,8.31233333333,17.6801666666,28.0426666666,18.76,7.2975,8.24733333333,9.75633333334,9.13216666667,11.6538333333,11.4318333333,9.79983333335,8.20283333334
613.27,8.25533333333,17.6558333333,27.99525,18.6938333333,7.18366666667,8.19466666667,9.6745,9.101,11.6336666667,11.4251666667,9.6475,8.162
613.61,8.27566666666,17.6321666667,27.9938333334,18.7295,7.177,8.19983333334,9.66899999999,9.1855,11.6548333333,11.4276666667,9.62983333334,8.1225
613.94,8.25383333333,17.6371666666,28.02325,18.7488333333,7.1795,8.1405,9.74233333335,9.2365,11.6571666667,11.4653333333,9.64133333333,8.1585
