wavelength,Back_TacLucf,Belly_TacLucf,Breast_TacLucf,Crissum_TacLucf,Crown_TacLucf,DorTail_TacLucf,Patch10_TacLucf,Rump_TacLucf,Throat_TacLucf,WingTip_TacLucf
421.16,4.04013333333,10.1004,8.2496,7.84453333333,5.29513333333,5.1348,6.85683333333,4.94766666667,18.187525,5.54586666667
421.51,4.03133333333,10.0562,8.24273333333,7.81980000001,5.28926666667,5.13146666667,6.8353,4.9312,18.2158083333,5.5416
421.87,4.016,10.0085333333,8.21686666667,7.78759999999,5.28293333333,5.116,6.80846666667,4.9168,18.2385416667,5.51953333333
422.23,4.0068,9.97226666667,8.20926666667,7.77406666666,5.27686666667,5.12053333333,6.80646666667,4.9106,18.2981333333,5.52946666667
422.58,4.00433333333,9.95566666667,8.21926666667,7.76953333335,5.28613333333,5.13553333333,6.80863333333,4.90853333333,18.3825083333,5.5434
422.94,4.02073333333,9.95213333335,8.23506666667,7.78679999999,5.29933333333,5.14953333333,6.82,4.93433333333,18.4515666666,5.5692
423.30,4.04606666667,9.93773333333,8.26986666666,7.797,5.33466666666,5.17853333333,6.83766666667,4.95653333333,18.5295916667,5.59713333333
423.66,4.03973333333,9.90766666667,8.26246666667,7.78073333333,5.33126666667,5.18313333333,6.8362,4.95106666667,18.5805083333,5.59206666667
424.01,4.03066666667,9.86906666668,8.2612,7.75446666668,5.3314,5.1758,6.8208,4.93393333333,18.6489,5.58386666667
424.37,4.02313333333,9.8498,8.25266666666,7.74586666667,5.32573333333,5.1734,6.81203333333,4.92226666666,18.6881166667,5.59173333333
424.73,4.01746666667,9.82386666668,8.24106666667,7.7302,5.31833333333,5.1682,6.7977,4.9218,18.7256333333,5.58406666667
425.08,3.98706666667,9.79533333334,8.22246666667,7.70313333335,5.2938,5.1408,6.7692,4.89173333334,18.74445,5.5588
425.44,4.0004,9.79693333334,8.23940000001,7.7102,5.31006666666,5.15413333333,6.78836666667,4.90573333333,18.8214333333,5.5766
425.80,4.0146,9.79566666667,8.23619999999,7.71026666666,5.29986666667,5.1592,6.78823333333,4.91013333333,18.86465,5.58626666667
426.16,4.00373333333,9.77213333333,8.21573333334,7.68953333334,5.29093333333,5.14053333333,6.75993333333,4.8948,18.869775,5.57213333333
426.51,3.9922,9.75173333334,8.1916,7.67753333333,5.2688,5.12853333333,6.74853333333,4.88733333333,18.8848083333,5.55186666667
426.87,3.97593333333,9.72739999999,8.18446666667,7.66613333335,5.2552,5.12766666667,6.72903333333,4.86613333333,18.9287583334,5.54646666667
427.23,3.98453333333,9.74226666667,8.18106666666,7.68473333333,5.25633333333,5.14513333333,6.74453333333,4.88346666667,18.9869833333,5.5698
427.58,3.98066666667,9.74533333333,8.19406666667,7.69560000001,5.24706666667,5.14206666667,6.73523333333,4.89186666667,19.0278916667,5.5978
427.94,3.9606,9.74586666667,8.18513333333,7.6914,5.22153333334,5.1286,6.71633333333,4.88093333333,19.0399166667,5.5914
428.30,3.98393333333,9.77760000001,8.23299999999,7.73346666667,5.24246666667,5.1512,6.7361,4.89686666667,19.1026416667,5.62006666667
428.65,3.99366666666,9.78766666666,8.25800000001,7.74433333333,5.25933333333,5.165,6.7357,4.89786666667,19.145275,5.63713333333
429.01,4.0582,9.84353333332,8.32886666666,7.81546666666,5.32546666667,5.2288,6.792,4.97193333333,19.2571333333,5.70593333333
429.37,4.05253333333,9.85120000001,8.32813333333,7.83066666666,5.32506666667,5.22506666666,6.77923333333,4.985,19.2581666667,5.70213333333
429.72,4.014,9.84673333335,8.32146666667,7.82933333333,5.31006666667,5.20486666667,6.75483333333,4.95606666667,19.2853416667,5.67413333333
430.08,3.97753333333,9.85946666667,8.326,7.82540000001,5.29206666667,5.17686666667,6.7407,4.93573333333,19.31925,5.65306666667
430.44,3.9932,9.9168,8.36986666667,7.86866666668,5.3172,5.19946666667,6.77823333333,4.95566666667,19.37565,5.68706666667
430.79,3.98473333333,9.93686666667,8.3822,7.88533333333,5.3118,5.19413333333,6.7806,4.94813333333,19.3863583333,5.6616
431.15,3.93626666667,9.91593333333,8.36446666667,7.86233333334,5.2712,5.1474,6.73083333333,4.90226666667,19.379175,5.612
431.50,3.93146666667,9.94886666666,8.38306666667,7.8848,5.27386666667,5.1446,6.74463333333,4.8966,19.4526916666,5.59146666667
431.86,3.94413333333,9.98479999999,8.40393333334,7.92259999999,5.27253333333,5.1564,6.76743333333,4.91233333333,19.505975,5.59093333334
432.22,3.93893333333,10.0102666667,8.40360000001,7.93073333332,5.25586666666,5.12706666667,6.7462,4.90993333333,19.5443583333,5.57133333333
432.57,3.92553333333,10.0426666667,8.41973333334,7.95406666668,5.24126666667,5.11013333333,6.74066666667,4.9076,19.58365,5.5508
432.93,3.891,10.0427333333,8.4034,7.95293333333,5.20073333333,5.07453333334,6.71163333333,4.88006666667,19.5881583333,5.5162
433.29,3.88313333333,10.0691333333,8.41713333334,7.96653333333,5.17833333333,5.05886666667,6.70663333334,4.86526666667,19.6111166667,5.50586666667
433.64,3.90933333333,10.1315333333,8.47606666667,8.01633333333,5.2146,5.08646666667,6.74516666667,4.89586666667,19.68575,5.54773333333
434.00,3.94266666666,10.1661333333,8.51626666667,8.06433333334,5.2252,5.1136,6.77346666667,4.9226,19.72575,5.5676
434.35,3.9428,10.1766,8.53993333334,8.08253333333,5.22833333333,5.10373333333,6.7576,4.9304,19.756925,5.56793333333
434.71,3.97693333333,10.2338,8.5834,8.12533333333,5.2566,5.12473333333,6.77216666667,4.96513333334,19.8105583333,5.5916
435.07,4.02606666667,10.309,8.64953333333,8.18960000001,5.29013333334,5.16213333333,6.81063333333,5.00866666667,19.8774166667,5.63946666667
435.42,4.06733333333,10.3538666667,8.70473333334,8.25273333333,5.3264,5.19013333333,6.8295,5.04773333333,19.9268916667,5.65966666667
435.78,4.0652,10.3962666667,8.72579999999,8.28206666667,5.3352,5.18273333333,6.81966666667,5.0576,19.9606583333,5.66633333333
436.13,4.07506666667,10.4368666667,8.76306666667,8.33293333334,5.35173333333,5.20193333333,6.84276666667,5.07293333333,20.0063583333,5.68006666667
436.49,4.0834,10.4681333333,8.80119999999,8.36046666668,5.34906666667,5.20973333333,6.85123333333,5.09346666667,20.0275,5.68886666667
436.84,4.115,10.5356,8.85286666667,8.40846666665,5.3782,5.24313333333,6.8699,5.12473333333,20.0795583333,5.7098
437.20,4.1342,10.5771333333,8.89593333334,8.43726666667,5.40273333333,5.2654,6.89356666667,5.1444,20.1336,5.73033333333
437.56,4.15593333333,10.6058666667,8.92813333333,8.49093333333,5.40646666667,5.28726666667,6.9085,5.16773333333,20.16355,5.73253333333
437.91,4.19213333333,10.6682,8.98373333333,8.55206666667,5.43526666667,5.31353333333,6.95086666667,5.18873333333,20.2483333333,5.77886666667
438.27,4.21973333333,10.7204666667,9.02566666667,8.59653333334,5.46046666667,5.3448,6.99776666667,5.20913333333,20.3158166667,5.7982
438.62,4.19646666667,10.7154666667,9.02193333334,8.59846666666,5.44753333333,5.32693333333,6.99286666667,5.20266666667,20.3465833333,5.79073333334
438.98,4.1932,10.7056,9.02226666667,8.6016,5.4518,5.32566666667,6.9997,5.18673333333,20.3719083333,5.7886
439.33,4.1672,10.6862,8.99773333333,8.56946666665,5.42206666667,5.2932,6.96803333333,5.15533333333,20.3702,5.7744
439.69,4.18713333333,10.6858666667,9.02013333333,8.57206666666,5.43633333333,5.31433333333,6.99293333334,5.16426666667,20.419675,5.8016
440.04,4.17533333333,10.6662,9.02106666666,8.55759999999,5.4316,5.31033333333,6.98743333333,5.15366666667,20.4271833333,5.79893333333
440.40,4.18493333333,10.6744666667,9.02526666667,8.57439999999,5.45393333333,5.324,7.00486666667,5.16506666667,20.481675,5.81626666667
440.75,4.16526666667,10.6344,9.01046666667,8.55366666666,5.4428,5.30833333333,7.00086666667,5.1452,20.4899666667,5.8052
441.11,4.13986666667,10.5942666667,8.97159999999,8.53266666667,5.41006666667,5.27953333333,6.97646666667,5.11066666667,20.4979,5.77853333333
441.47,4.1224,10.5682,8.95540000001,8.49499999999,5.40566666667,5.26133333333,6.96256666667,5.0964,20.5215166667,5.7808
441.82,4.10073333333,10.5281333333,8.92766666667,8.45719999999,5.39713333333,5.2442,6.93913333333,5.0818,20.5358166666,5.76773333333
442.18,4.08366666667,10.4676,8.90580000001,8.42733333333,5.38206666667,5.2302,6.9108,5.0686,20.538275,5.7546
442.53,4.0882,10.444,8.8986,8.41546666667,5.3936,5.24966666667,6.92423333333,5.06766666667,20.5843666667,5.7726
442.89,4.08106666667,10.4068,8.88586666667,8.38879999999,5.3804,5.25493333333,6.9131,5.07193333333,20.6059333333,5.77293333333
443.24,4.08406666667,10.3768666667,8.8824,8.3754,5.39306666667,5.27506666667,6.9326,5.07986666667,20.645775,5.79173333333
443.60,4.0752,10.3356666667,8.85120000001,8.34540000001,5.39313333333,5.27646666667,6.91273333333,5.06233333333,20.6655666667,5.79906666667
443.95,4.08266666667,10.2896,8.82593333333,8.31826666667,5.39466666667,5.29306666667,6.9186,5.06773333333,20.7113666667,5.82046666667
444.31,4.08146666666,10.2433333333,8.79853333334,8.27953333333,5.382,5.28986666666,6.9167,5.049,20.7371416667,5.83653333333
444.66,4.07546666667,10.1911333333,8.76906666666,8.22686666666,5.37086666667,5.28646666667,6.90133333333,5.03366666666,20.7778833333,5.84646666667
445.02,4.08033333333,10.1492666667,8.76413333333,8.19213333333,5.37766666666,5.30293333333,6.8931,5.03326666667,20.827825,5.87206666667
445.37,4.06426666667,10.0931333333,8.73419999999,8.1532,5.3598,5.29873333333,6.88573333333,5.0146,20.8622416667,5.87333333333
445.72,4.0366,10.0216,8.69073333333,8.10693333334,5.33513333333,5.29086666667,6.85836666667,4.99033333333,20.87,5.85513333333
446.08,4.02886666667,9.97406666667,8.65086666666,8.06519999999,5.31906666667,5.28993333333,6.84226666667,4.96913333333,20.8970333333,5.8578
446.43,4.02053333333,9.90833333333,8.61093333332,8.01446666668,5.29986666667,5.27186666667,6.8172,4.94753333333,20.9108083333,5.85213333333
446.79,4.0034,9.84259999999,8.57046666666,7.9662,5.27686666667,5.25133333333,6.79476666667,4.91546666667,20.9192666667,5.8402
447.14,3.9776,9.77179999999,8.5276,7.91259999999,5.23926666667,5.23,6.7619,4.882,20.9262,5.8308
447.50,3.9618,9.71846666668,8.50246666667,7.86873333333,5.217,5.21373333333,6.74083333333,4.8654,20.9432916667,5.81566666667
447.85,3.952,9.68253333333,8.47826666666,7.83346666667,5.2124,5.2074,6.7218,4.8468,20.9663333333,5.81326666667
448.21,3.94953333333,9.63093333335,8.45646666667,7.79579999999,5.20786666667,5.21566666667,6.7064,4.84266666667,20.9962583333,5.8092
448.56,3.93833333333,9.57226666667,8.4228,7.75366666665,5.18686666667,5.20966666666,6.6909,4.8234,20.9986916667,5.8064
448.92,3.93493333333,9.52326666667,8.38926666666,7.72686666666,5.18313333333,5.21253333333,6.68923333333,4.81366666667,21.01785,5.80973333333
449.27,3.94586666667,9.48506666666,8.36693333334,7.69300000001,5.1834,5.21706666666,6.6797,4.80986666667,21.0265083333,5.8006
449.62,3.96413333333,9.45113333333,8.35353333333,7.66799999999,5.18366666667,5.21586666667,6.68043333333,4.80346666667,21.05405,5.8096
449.98,3.93306666667,9.3824,8.30666666666,7.60899999999,5.16193333333,5.18366666667,6.65026666667,4.77513333333,21.0472166667,5.7926
450.33,3.94013333333,9.35593333334,8.30366666667,7.59800000001,5.16346666667,5.1972,6.66623333333,4.78646666667,21.0811333333,5.80153333333
450.69,3.93866666667,9.33620000001,8.29913333334,7.58240000001,5.1774,5.20173333333,6.67783333333,4.7964,21.1507833333,5.81353333333
451.04,3.95453333333,9.34086666667,8.29133333334,7.57533333335,5.21293333333,5.22873333333,6.69443333333,4.8134,21.1915416667,5.83193333333
451.40,3.9604,9.31846666667,8.29139999999,7.58073333332,5.2232,5.24693333333,6.70926666667,4.82593333333,21.2521916667,5.85013333333
451.75,3.97413333333,9.296,8.28946666667,7.57240000001,5.2264,5.2594,6.72793333333,4.84313333333,21.3038,5.87193333333
452.10,3.94426666667,9.25659999999,8.26353333333,7.55139999999,5.21606666667,5.238,6.72023333334,4.81626666667,21.323225,5.85933333333
452.46,3.96566666667,9.28413333333,8.28953333334,7.58346666667,5.257,5.26353333333,6.7432,4.8446,21.394925,5.88326666666
452.81,3.98386666667,9.29580000001,8.30973333333,7.58613333333,5.26866666667,5.27533333333,6.75736666667,4.86586666667,21.4397833333,5.90333333333
453.17,3.9892,9.29453333333,8.30720000001,7.59366666667,5.26926666667,5.27926666667,6.7626,4.865,21.4726083333,5.92473333333
453.52,3.9952,9.31513333333,8.32553333333,7.60580000001,5.29086666667,5.30513333333,6.7729,4.8844,21.5022166667,5.95853333333
453.87,4.01106666666,9.34793333333,8.34806666667,7.62853333333,5.3028,5.33146666667,6.79606666667,4.90453333333,21.5492,5.9626
454.23,3.9896,9.33926666667,8.33926666666,7.62433333333,5.28086666666,5.3224,6.7722,4.8792,21.57285,5.9434
454.58,4.00566666667,9.37319999999,8.35360000001,7.63599999999,5.29313333333,5.33893333333,6.77433333333,4.89066666667,21.59125,5.94986666667
454.93,4.01833333333,9.37673333334,8.37226666667,7.66293333334,5.2924,5.33666666667,6.78126666667,4.89726666667,21.60355,5.947
455.29,4.01213333333,9.39639999999,8.378,7.66706666667,5.28406666667,5.3314,6.77743333334,4.8898,21.5904833333,5.94
455.64,4.0106,9.41386666667,8.40560000001,7.6908,5.27733333333,5.3314,6.77633333333,4.88766666667,21.6173166667,5.94693333333
456.00,4.0162,9.45506666668,8.44306666667,7.7204,5.28386666667,5.34193333333,6.78236666667,4.90813333333,21.6383583333,5.96266666667
456.35,4.0082,9.47426666666,8.45513333334,7.72846666665,5.26053333333,5.32213333333,6.7733,4.9026,21.6485,5.9464
456.70,3.9942,9.50513333334,8.47946666667,7.76833333333,5.2582,5.32346666667,6.77376666667,4.90093333333,21.6572,5.92793333333
457.06,3.98613333333,9.53679999999,8.51499999999,7.80546666666,5.2556,5.31413333333,6.77786666667,4.90166666667,21.6842083333,5.926
457.41,3.9706,9.569,8.52873333333,7.8408,5.2302,5.29106666666,6.77843333333,4.89206666666,21.6930666667,5.9074
457.76,3.979,9.62260000001,8.57366666666,7.89453333333,5.239,5.28693333333,6.78623333333,4.89906666667,21.7135833333,5.92473333333
458.12,4.00826666667,9.70279999999,8.64006666667,7.95266666667,5.27766666667,5.31366666667,6.8132,4.9322,21.7291916666,5.94546666667
458.47,4.02346666667,9.7726,8.69160000001,8.02053333334,5.2876,5.32413333333,6.84033333333,4.9494,21.78015,5.9606
458.82,4.029,9.83759999999,8.73953333333,8.07160000001,5.29233333333,5.3408,6.85726666667,4.96886666667,21.82525,5.97713333333
459.18,4.06466666667,9.90460000001,8.79086666666,8.1346,5.32473333333,5.3594,6.89923333333,5.00506666667,21.8731333333,6.0046
459.53,4.08653333333,9.98526666668,8.83653333333,8.19813333334,5.35293333333,5.37593333333,6.91786666667,5.0294,21.902825,6.02
459.88,4.1138,10.0594666667,8.88179999999,8.2548,5.3752,5.39253333333,6.9379,5.053,21.929275,6.03133333333
460.24,4.1244,10.1046666667,8.9178,8.31240000001,5.38793333333,5.39826666667,6.9555,5.0632,21.9381,6.03386666667
460.59,4.13486666667,10.1588,8.94386666667,8.35513333333,5.38806666667,5.38813333334,6.9568,5.06946666666,21.9539666667,6.02906666667
460.94,4.16566666667,10.2486,9.00379999999,8.42473333334,5.42366666667,5.41426666666,6.98513333333,5.10266666667,21.9991083333,6.05513333333
461.29,4.20046666667,10.3472666667,9.08246666667,8.503,5.46613333333,5.45086666666,7.022,5.14313333333,22.0616833333,6.07666666667
461.65,4.24833333333,10.4521333333,9.16133333333,8.59020000001,5.51186666667,5.4914,7.0681,5.1834,22.1077083333,6.10926666667
462.00,4.27646666667,10.5426666667,9.21646666667,8.66620000001,5.52826666667,5.4922,7.09963333333,5.2094,22.1520583333,6.12333333333
462.35,4.29353333333,10.6327333333,9.27613333334,8.74240000001,5.54493333333,5.49826666667,7.1251,5.2268,22.1815083333,6.1262
462.71,4.32146666666,10.7386666667,9.34606666667,8.8288,5.57,5.4884,7.151,5.242,22.2010333333,6.11173333333
463.06,4.3456,10.8659333333,9.43666666667,8.94093333333,5.59933333333,5.51666666667,7.17486666667,5.27853333333,22.2328,6.12346666667
463.41,4.3852,10.9834666667,9.52666666667,9.04160000001,5.63286666667,5.54153333334,7.2236,5.31933333333,22.270175,6.129
463.76,4.4124,11.1258666667,9.61959999999,9.15326666667,5.66286666667,5.5678,7.27186666667,5.35453333333,22.3379,6.145
464.12,4.45826666667,11.2883333333,9.72946666667,9.27046666668,5.70953333333,5.60526666667,7.31926666667,5.40246666667,22.4013166667,6.16926666667
464.47,4.50813333333,11.4497333333,9.84420000001,9.40466666666,5.76786666667,5.6518,7.37456666667,5.46646666666,22.46825,6.2074
464.82,4.51846666667,11.5567333333,9.92026666667,9.49546666667,5.77253333333,5.65033333333,7.4051,5.4904,22.4831416667,6.19986666667
465.17,4.545,11.662,9.98146666666,9.59646666666,5.78726666666,5.65233333333,7.41883333333,5.5132,22.4897166667,6.1994
465.53,4.5308,11.7612666667,10.0371333333,9.67393333333,5.76973333333,5.61733333333,7.40733333334,5.5196,22.4896,6.16773333333
465.88,4.54213333333,11.8808666667,10.1202,9.78193333334,5.78186666666,5.6338,7.4274,5.5486,22.5266916666,6.16413333333
466.23,4.56866666667,12.0140666667,10.2074666667,9.87746666668,5.80973333333,5.64893333333,7.458,5.59833333333,22.5481833333,6.1754
466.58,4.60313333333,12.1479333333,10.2974666667,9.98333333333,5.8412,5.682,7.49703333333,5.64553333333,22.5952333333,6.212
466.94,4.62053333333,12.2627333333,10.3524,10.0422666667,5.83306666667,5.66746666667,7.5129,5.6498,22.6270583333,6.19306666667
467.29,4.65146666667,12.3804666667,10.4347333333,10.1392,5.85426666667,5.67533333333,7.54136666667,5.68306666667,22.6673833333,6.19726666667
467.64,4.69653333333,12.493,10.5175333333,10.227,5.88566666667,5.69226666667,7.5613,5.72233333333,22.665175,6.21453333333
467.99,4.71946666667,12.6009333333,10.5928666667,10.3178666667,5.90226666667,5.69286666667,7.58283333333,5.75613333333,22.7009333333,6.2384
468.35,4.73373333333,12.6840666667,10.6490666667,10.381,5.89993333333,5.6906,7.6012,5.77146666666,22.7112416667,6.24366666667
468.70,4.7836,12.8200666667,10.75,10.495,5.93913333333,5.73393333333,7.63663333333,5.823,22.7616666667,6.264
469.05,4.82193333333,12.9490666667,10.835,10.5895333333,5.98186666667,5.76326666667,7.6863,5.86366666667,22.815175,6.2806
469.40,4.8826,13.0899333333,10.9363333333,10.7108666667,6.0348,5.8194,7.7565,5.92513333333,22.9156166667,6.3324
469.75,4.9026,13.1767333333,10.9936666667,10.7815333333,6.05053333333,5.82266666667,7.76743333333,5.94013333333,22.9313,6.3498
470.11,4.91846666667,13.254,11.0559333333,10.8550666667,6.06846666667,5.8368,7.78733333333,5.95313333333,22.952475,6.363
470.46,4.93346666666,13.3298,11.1071333333,10.9054,6.08206666667,5.84773333333,7.8123,5.976,22.9618083333,6.36993333333
470.81,4.96266666667,13.4024,11.1800666667,10.9982,6.11806666667,5.87713333333,7.84116666667,6.01526666667,23.0046916667,6.41193333333
471.16,4.94653333333,13.4638,11.1987333333,11.0283333333,6.1056,5.87306666667,7.83633333333,6.0098,23.0121916667,6.41206666667
471.51,4.945,13.5107333333,11.2284666667,11.0882,6.10486666667,5.87106666667,7.87726666667,6.01526666666,23.07335,6.42233333333
471.87,4.91253333333,13.5217333333,11.2214,11.0881333333,6.07966666667,5.8642,7.85946666667,5.982,23.0578666667,6.393
472.22,4.91813333333,13.5735333333,11.2631333333,11.1251333333,6.09866666667,5.87233333333,7.88146666667,5.9922,23.0954083333,6.40286666667
472.57,4.91946666667,13.5829333333,11.2608,11.1278666667,6.10166666667,5.87753333333,7.88826666667,5.98746666667,23.1230583334,6.40933333333
472.92,4.90273333333,13.5725333333,11.2526666667,11.1145333333,6.09046666667,5.86826666666,7.8742,5.9916,23.132025,6.40893333333
473.27,4.8918,13.5564,11.2358666667,11.0970666667,6.07866666667,5.86506666667,7.855,5.98093333333,23.1247666667,6.3898
473.62,4.87786666667,13.5328666666,11.2292,11.0767333333,6.07613333333,5.85866666667,7.84366666667,5.97213333333,23.13955,6.38386666667
473.98,4.8662,13.5018,11.2079333333,11.0491333333,6.06853333334,5.85193333333,7.82273333333,5.96146666667,23.1733083333,6.3838
