wavelength,Back_ParCapm,Belly_ParCapm,Breast_ParCapm,Crissum_ParCapm,Crown_ParCapm,DorTail_ParCapm,Rump_ParCapm,Throat_ParCapm,WingTip_ParCapm
643.19,4.95733333333,70.3848333334,62.2886666667,64.9163333333,33.8531666666,8.27966666667,4.8095,9.81733333332,8.24783333334
643.52,4.96083333333,70.375,62.2901666667,64.8448333333,33.9508333334,8.25383333333,4.84933333334,9.85583333333,8.25783333333
643.85,4.9855,70.4595,62.3526666667,64.8166666667,34.0598333333,8.20866666666,4.87433333334,9.87616666665,8.2715
644.18,5.01433333333,70.5235,62.4066666667,64.8751666667,34.2463333333,8.25783333334,4.9375,9.95066666667,8.34116666667
644.51,5.01116666666,70.5403333333,62.3191666667,64.81,34.2976666667,8.2685,4.9585,9.93766666665,8.3185
644.84,5.01016666667,70.4826666667,62.2955,64.6628333333,34.3385,8.27733333333,4.9805,9.99850000001,8.28266666666
645.17,4.92183333333,70.481,62.2501666667,64.5576666667,34.3981666666,8.254,4.8985,9.96833333335,8.1715
645.50,4.92583333333,70.5091666667,62.2268333333,64.5783333333,34.5148333333,8.3235,4.89383333333,10.0418333333,8.165
645.83,4.805,70.4476666667,62.1395,64.5358333333,34.4658333333,8.23833333333,4.76083333333,9.92083333334,8.04066666667
646.16,4.74533333334,70.3723333333,61.9921666667,64.4688333333,34.4838333333,8.16216666666,4.682,9.82283333335,7.97616666667
646.49,4.60883333334,70.2703333333,62.0203333334,64.4018333333,34.4186666667,8.039,4.5725,9.7245,7.84233333333
646.82,4.5305,70.1858333333,61.9135,64.4196666667,34.413,7.958,4.48766666667,9.6665,7.77283333333
647.15,4.5875,70.24,61.972,64.4543333333,34.6088333333,8.03516666666,4.537,9.74533333335,7.801
647.48,4.58383333333,70.1453333334,61.898,64.4815,34.6863333333,8.08566666667,4.56433333334,9.75533333333,7.85066666667
647.81,4.5475,70.1893333333,61.9621666666,64.4796666667,34.7623333333,7.981,4.47116666666,9.69233333334,7.77883333333
648.14,4.5425,70.098,61.9896666666,64.437,34.8076666667,8.04333333334,4.48266666667,9.747,7.82383333333
648.47,4.45816666667,69.9165,61.821,64.304,34.7613333333,7.948,4.382,9.61866666666,7.72583333333
648.80,4.55233333333,69.9578333333,61.789,64.3685,34.8298333333,7.9865,4.46766666667,9.69666666666,7.84516666667
649.13,4.498,70.0675,61.9075,64.4235,34.8888333333,7.8885,4.47983333333,9.66033333334,7.81633333333
649.46,4.61766666667,70.1901666667,61.9705,64.5158333334,35.0875,8.00783333334,4.5895,9.80183333335,7.94883333333
649.79,4.631,70.2518333333,61.8996666667,64.4656666667,35.1336666667,7.97933333334,4.61833333334,9.77966666666,7.88183333334
650.11,4.62883333333,70.3636666667,61.9126666667,64.4851666667,35.2533333333,7.94416666666,4.62083333333,9.78099999998,7.92616666666
650.44,4.57183333334,70.4805,62.0911666666,64.4898333334,35.371,7.91083333333,4.587,9.78283333333,7.93916666667
650.77,4.513,70.5771666667,62.0641666666,64.6246666667,35.3433333333,7.82833333333,4.56416666667,9.72483333335,7.9165
651.10,4.52016666667,70.5243333334,61.9613333333,64.5845,35.3873333333,7.805,4.50383333333,9.76300000001,7.91233333333
651.43,4.53333333334,70.582,61.8981666666,64.5411666666,35.3781666667,7.843,4.504,9.74466666665,7.89
651.76,4.493,70.7105,61.9193333334,64.5548333333,35.4863333333,7.74983333333,4.42233333333,9.637,7.80233333333
652.09,4.532,70.9585,62.0326666667,64.6851666667,35.709,7.8275,4.47616666666,9.71116666665,7.89333333333
652.42,4.48533333334,70.957,62.0473333333,64.6505,35.8063333333,7.76233333334,4.36566666666,9.63166666665,7.79883333333
652.75,4.55366666667,70.814,61.9276666667,64.6223333333,35.8976666666,7.87416666666,4.4035,9.66116666667,7.82583333333
653.08,4.54016666667,70.8495,61.8918333333,64.6371666667,35.9573333334,7.80916666666,4.382,9.64350000002,7.79716666666
653.41,4.60233333334,70.8073333333,61.9125,64.6056666666,36.0916666667,7.86233333334,4.3935,9.72899999998,7.9035
653.74,4.5585,70.804,61.8405,64.6645,36.1116666666,7.82133333333,4.32983333333,9.67800000002,7.8145
654.06,4.5505,70.7623333333,61.7291666667,64.7445,36.1013333333,7.7855,4.31283333333,9.67916666665,7.78983333334
654.39,4.53716666667,70.7003333334,61.8326666667,64.6813333333,36.2558333333,7.80716666667,4.24266666667,9.65583333333,7.7785
654.72,4.47866666667,70.8983333333,62.0703333333,64.8091666667,36.4021666667,7.81266666666,4.20416666666,9.58866666666,7.712
655.05,4.411,70.8325,62.0323333334,64.8208333334,36.481,7.76833333333,4.15866666667,9.59316666667,7.65866666667
655.38,4.34233333333,70.772,62.0381666666,64.8506666666,36.5541666667,7.7705,4.14,9.58233333334,7.6345
655.71,4.27616666667,70.685,62.1026666667,64.8721666667,36.5833333333,7.70616666667,4.06683333333,9.56433333334,7.5745
656.04,4.1585,70.5506666667,62.0571666666,64.811,36.614,7.69266666666,4.0885,9.51683333334,7.54316666666
656.37,4.05516666667,70.6505,62.0405,64.7475,36.6935,7.6075,3.9945,9.44866666666,7.471
656.69,4.01433333334,70.6146666667,62.1198333334,64.68,36.7271666666,7.546,3.91633333334,9.33266666667,7.38716666667
657.02,3.84116666667,70.5236666667,62.059,64.6326666667,36.6956666666,7.44583333333,3.74033333333,9.1795,7.2115
657.35,3.82833333333,70.4295,62.066,64.5241666667,36.7918333333,7.44033333334,3.7215,9.15483333334,7.20266666667
657.68,3.76,70.2801666667,61.948,64.3995,36.8146666666,7.3845,3.5815,9.05483333334,7.14466666666
658.01,3.748,70.184,61.784,64.3031666667,36.771,7.37466666667,3.5885,9.00283333334,7.15333333333
658.34,3.74016666666,70.0411666666,61.636,64.2306666667,36.745,7.36583333333,3.5675,8.99283333333,7.12866666667
658.66,3.7445,70.0766666666,61.6405,64.1906666667,36.8276666667,7.32433333333,3.548,8.97483333333,7.1585
658.99,3.6975,70.1286666667,61.5938333333,64.1731666667,36.8291666667,7.24816666666,3.4935,8.95733333333,7.1165
659.32,3.72366666667,70.1376666667,61.5738333334,64.1266666667,36.8703333334,7.25616666666,3.50666666667,8.93283333333,7.1275
659.65,3.80466666666,70.1303333333,61.5971666666,64.1888333334,36.9008333334,7.25366666667,3.495,8.94466666667,7.14433333334
659.98,3.87016666666,70.084,61.5835,64.2256666666,36.9205,7.30216666667,3.487,8.96116666667,7.1785
660.31,3.77333333333,70.053,61.4555,64.1978333334,36.8905,7.23483333333,3.41016666666,8.92416666667,7.1575
660.63,3.83883333333,70.1293333333,61.5558333334,64.2883333333,36.954,7.211,3.43,8.93333333333,7.197
660.96,3.85016666667,70.0983333333,61.5688333333,64.327,36.9838333333,7.2105,3.385,8.92816666666,7.19383333333
661.29,3.85883333333,70.1476666666,61.6556666667,64.4371666667,37.12,7.232,3.4195,8.97133333334,7.21716666666
661.62,3.86183333333,70.3266666666,61.732,64.4841666666,37.2773333333,7.18166666667,3.42416666667,9.044,7.20433333334
661.94,3.78716666666,70.4511666667,61.8726666666,64.5558333333,37.3925,7.092,3.375,8.987,7.16866666667
662.27,3.77433333333,70.5168333334,62.0043333333,64.6265,37.5086666667,7.11183333333,3.362,9.00066666667,7.14666666667
662.60,3.7395,70.4158333334,62.018,64.5728333334,37.509,7.1185,3.306,9.00816666666,7.139
662.93,3.64566666666,70.367,61.9488333333,64.5478333333,37.4926666666,7.02333333333,3.1895,8.978,7.03316666667
663.26,3.52283333333,70.573,61.9911666667,64.564,37.5603333334,6.95633333334,3.06716666667,8.92133333333,6.978
663.58,3.44733333334,70.5876666667,62.0091666667,64.6263333333,37.6343333333,6.9045,3.05383333334,8.94483333333,6.9545
663.91,3.5195,70.5408333334,62.106,64.6483333333,37.7791666666,6.9675,3.12783333333,8.98566666667,7.00933333334
664.24,3.48333333334,70.5466666666,62.1125,64.6813333334,37.8725,7.009,3.168,8.99116666667,6.9665
664.57,3.37016666667,70.7345,62.1586666667,64.8241666667,38.0248333334,7.03733333333,3.15633333333,9.02366666667,6.98983333333
664.89,3.38083333333,70.726,62.1708333334,64.7218333334,38.0188333333,7.03933333334,3.22833333333,8.98883333333,6.9745
665.22,3.4445,70.7378333334,62.1468333333,64.8156666667,38.1463333334,7.15883333334,3.26283333334,8.98816666667,7.01916666666
665.55,3.4755,70.6756666667,62.015,64.736,38.1501666666,7.1315,3.2685,8.95183333333,7.0165
665.87,3.49466666667,70.7495,62.0236666667,64.9208333334,38.2321666667,7.189,3.28066666666,9.00483333334,7.05333333333
666.20,3.55533333333,70.8988333334,62.0946666666,65.0255,38.425,7.23816666667,3.33666666666,9.00266666667,7.10566666667
666.53,3.641,70.9503333333,62.0498333334,65.078,38.6361666666,7.35383333333,3.46666666667,9.08266666667,7.21083333333
666.86,3.6485,70.804,61.9836666666,65.0628333333,38.6863333333,7.40666666667,3.517,9.17616666667,7.2135
667.18,3.67683333333,70.707,61.8545,64.8421666667,38.646,7.38566666667,3.508,9.13966666667,7.283
667.51,3.7165,70.7315,61.8401666667,64.9371666667,38.7978333333,7.432,3.54866666666,9.20716666666,7.302
667.84,3.7455,70.8198333334,61.9178333334,65.0583333333,38.9501666667,7.423,3.56016666667,9.253,7.4045
668.16,3.93083333333,70.5898333333,61.7586666667,64.8458333333,38.9325,7.45933333333,3.71516666667,9.33083333334,7.51933333333
668.49,3.9435,70.7183333334,61.6865,64.9405,39.0285,7.4635,3.68666666667,9.3355,7.58233333333
668.82,3.8085,70.5878333333,61.7046666666,64.917,39.004,7.324,3.56983333334,9.257,7.51033333333
669.14,3.78633333333,70.635,61.7728333333,65.0575,39.1361666666,7.35383333333,3.55683333333,9.3145,7.49483333333
669.47,3.69,70.4048333333,61.5225,64.7861666667,38.9985,7.22133333333,3.4605,9.17933333334,7.3835
669.80,3.76983333333,70.3673333333,61.6638333333,64.8083333333,39.0901666667,7.27733333334,3.54666666666,9.24166666667,7.44633333333
670.13,3.804,70.386,61.7618333333,64.8601666667,39.1436666666,7.293,3.61633333333,9.23583333334,7.46416666667
670.45,3.878,70.4381666667,61.7746666667,64.8991666666,39.2138333333,7.285,3.65533333333,9.21716666666,7.48783333334
670.78,3.769,70.4605,61.8695,65.0735,39.2875,7.247,3.58416666667,9.1915,7.3455
671.10,3.77283333333,70.5826666666,61.8953333333,65.0763333333,39.2983333334,7.23666666667,3.57416666667,9.26383333333,7.35
671.43,3.693,70.5918333333,61.9205,65.083,39.3133333334,7.2135,3.52183333334,9.23516666667,7.24966666667
671.76,3.46416666667,70.6595,61.7736666667,65.0728333333,39.301,7.08533333333,3.30533333333,8.99383333334,7.03166666667
672.08,3.44866666666,70.5901666666,61.7763333333,64.9791666667,39.312,7.09733333334,3.26483333333,9.02916666667,6.98233333333
672.41,3.63516666667,70.755,61.8213333333,65.063,39.5365,7.304,3.47416666666,9.2035,7.13533333333
672.74,3.73866666667,70.6925,61.7986666666,64.8593333333,39.6245,7.421,3.62733333333,9.36366666667,7.28366666666
673.06,3.79966666666,70.8093333333,61.936,65.0081666667,39.8091666667,7.499,3.68783333333,9.382,7.39333333333
673.39,3.85333333333,70.897,61.7786666666,65.0355,39.926,7.53566666667,3.69016666667,9.42,7.45233333333
673.72,3.8545,70.943,61.8178333334,65.0125,40.0283333334,7.55166666667,3.63783333334,9.40733333333,7.49083333333
674.04,3.8465,70.936,61.7638333334,65.028,40.1266666667,7.66366666667,3.656,9.452,7.527
674.37,4.0055,70.9096666667,61.6983333333,64.9285,40.2226666666,7.7455,3.753,9.50666666667,7.61016666667
674.69,3.993,70.8798333334,61.7688333333,64.9398333334,40.3633333333,7.77916666667,3.75483333333,9.44316666667,7.58416666667
675.02,4.06866666666,70.9228333333,61.7828333333,64.9226666667,40.4378333333,7.795,3.74766666666,9.52733333333,7.64283333334
675.35,4.24283333333,71.1101666667,61.9681666667,64.937,40.5913333333,7.91583333333,3.86516666666,9.77783333332,7.755
675.67,4.38033333333,71.2208333333,62.1058333334,65.0355,40.8056666667,8.04816666667,4.0295,9.866,7.85283333334
676.00,4.24133333333,71.1721666667,62.0091666667,64.9306666666,40.7185,7.9165,3.8355,9.75016666669,7.72033333333
676.32,4.20666666666,71.2283333333,62.067,64.9965,40.8176666666,7.85583333333,3.7595,9.67066666666,7.65866666666
676.65,4.348,71.249,62.135,64.993,40.917,8.003,3.93133333334,9.75016666667,7.74133333333
676.97,4.32583333333,71.2968333333,62.2473333333,65.0668333334,40.9471666667,7.981,3.99116666667,9.7785,7.7975
677.30,4.352,71.375,62.3703333333,65.2348333333,41.0033333333,7.98216666667,4.0315,9.867,7.84433333333
677.63,4.4305,71.187,62.2303333334,64.9958333333,40.9621666666,7.99983333333,4.11233333334,9.90033333335,7.93916666667
677.95,4.35233333334,71.2103333334,62.158,64.9481666667,40.9555,7.976,4.05316666666,9.87483333334,7.9395
678.28,4.40383333334,71.2025,62.1175,64.9493333333,40.9666666666,7.97316666667,4.07266666667,9.934,8.00016666667
678.60,4.41116666667,71.0575,62.0048333334,64.9043333333,41.0283333333,7.98666666667,4.11666666666,9.90733333335,8.05616666666
678.93,4.4375,71.0178333334,62.1553333333,65.0233333333,41.102,8.02566666666,4.22033333333,9.91633333335,8.11383333334
679.25,4.37433333334,70.8958333333,62.0426666667,64.9485,41.0491666666,7.95033333334,4.16633333333,9.8595,8.06633333333
679.58,4.51016666667,70.8445,62.2028333334,65.0031666667,41.1428333333,8.031,4.29866666666,9.93633333335,8.14483333333
679.90,4.59716666667,70.73,62.1685,64.9696666666,41.1736666666,8.116,4.38516666667,10.0031666667,8.237
680.23,4.58116666667,70.7698333333,62.2068333333,65.0226666666,41.213,8.07833333333,4.32183333334,10.0623333333,8.224
680.55,4.62816666666,70.6623333334,62.173,64.9256666667,41.22,8.10583333333,4.29983333333,10.0378333333,8.22033333333
680.88,4.6165,70.6983333334,62.1866666666,64.8973333334,41.329,8.09833333333,4.29216666667,9.99316666667,8.21833333333
681.20,4.60816666666,70.8666666666,62.4188333334,65.0361666666,41.4771666666,8.0685,4.24916666667,10.0008333333,8.19
681.53,4.678,70.864,62.5396666666,65.1651666667,41.6316666667,8.175,4.32166666667,10.069,8.27733333333
681.85,4.74483333333,71.006,62.6206666667,65.2663333334,41.7706666667,8.318,4.41666666666,10.1185,8.38666666667
682.18,4.74783333334,71.023,62.6375,65.1535,41.7431666666,8.3655,4.42216666666,10.1445,8.33133333333
682.50,4.76866666667,71.0956666667,62.6675,65.1991666667,41.8648333333,8.4165,4.38816666667,10.2001666667,8.39016666666
682.83,4.79583333334,71.1278333333,62.7988333334,65.2715,41.9523333333,8.47316666666,4.42416666667,10.3043333333,8.418
683.15,4.70533333333,71.1686666667,62.7608333334,65.283,41.9943333333,8.4365,4.29266666666,10.2936666667,8.38366666667
683.48,4.66716666667,71.3228333333,62.7821666666,65.3875,42.0146666667,8.4385,4.23833333333,10.3288333333,8.327
683.80,4.654,71.1493333334,62.5578333333,65.1875,42.0115,8.37483333333,4.20316666667,10.2825,8.284
684.13,4.578,71.24,62.619,65.2656666667,42.0408333334,8.3045,4.13566666667,10.3173333333,8.116
684.45,4.611,71.1356666666,62.5243333333,65.2071666666,42.011,8.361,4.12,10.36,8.09883333333
684.78,4.63316666666,71.3441666666,62.6198333333,65.3443333333,42.154,8.42433333333,4.18433333334,10.4245,8.10633333333
685.10,4.69633333333,71.4806666666,62.7361666667,65.4473333333,42.2631666667,8.39366666667,4.22666666667,10.4846666667,8.071
685.43,4.662,71.4416666667,62.842,65.4185,42.3223333333,8.355,4.2225,10.5286666667,8.037
685.75,4.69316666667,71.591,62.9433333333,65.6566666666,42.4931666666,8.40133333333,4.26783333334,10.6405,8.15633333333
686.08,4.79933333333,71.6341666667,62.9753333333,65.6963333333,42.6175,8.499,4.37066666666,10.737,8.27216666667
686.40,4.807,71.5561666667,62.826,65.5906666666,42.6423333333,8.48416666667,4.30166666666,10.671,8.30883333333
686.72,4.801,71.4556666666,62.7336666667,65.4665,42.6788333333,8.48416666667,4.3815,10.6823333333,8.3475
687.05,4.82266666667,71.6551666667,62.827,65.5485,42.8261666666,8.47283333334,4.40966666667,10.6653333333,8.37133333333
687.37,4.8915,71.8775,63.0626666667,65.7953333334,42.9906666667,8.594,4.54333333334,10.8106666667,8.475
687.70,4.95566666666,71.8295,62.9991666666,65.7048333333,43.0321666667,8.66366666665,4.619,10.829,8.6535
688.02,5.00666666666,71.7996666666,63.0248333333,65.6831666666,43.0981666667,8.69450000002,4.68633333333,10.8605,8.69633333333
688.34,5.114,71.8661666667,63.1511666666,65.8983333333,43.214,8.76983333331,4.6775,10.9211666667,8.78883333333
688.67,5.08733333333,71.6733333333,62.9498333333,65.6875,43.154,8.74533333331,4.6595,10.9371666667,8.8435
688.99,5.02316666667,71.69,62.8871666667,65.6413333333,43.1476666666,8.61716666666,4.59016666666,10.8795,8.77683333334
689.32,4.99016666667,71.5245,62.7361666666,65.5336666667,43.1065,8.52866666667,4.55616666666,10.758,8.6785
689.64,4.86766666667,71.4885,62.786,65.6355,43.113,8.37283333334,4.457,10.6411666667,8.5825
689.96,4.85066666667,71.597,62.84,65.6875,43.1426666667,8.32783333333,4.471,10.6551666667,8.65716666667
690.29,4.96966666666,71.717,62.9606666667,65.6941666667,43.2041666667,8.43116666666,4.5995,10.7751666667,8.74216666666
690.61,4.89916666667,71.5915,62.9778333333,65.6705,43.2556666667,8.41533333333,4.55383333333,10.7566666667,8.74966666667
690.94,4.8345,71.5875,62.982,65.6883333334,43.2726666666,8.3775,4.48133333333,10.7506666667,8.7895
691.26,4.796,71.5126666667,62.9003333334,65.6666666667,43.2326666667,8.3295,4.44233333334,10.7333333334,8.68516666667
691.58,4.817,71.5986666667,62.9383333333,65.7135,43.2236666667,8.28716666666,4.47033333333,10.8226666667,8.7675
691.91,4.8445,71.4688333334,62.8245,65.5121666666,43.25,8.28866666666,4.62533333333,10.9228333333,8.8785
692.23,4.8595,71.7251666666,63.1398333333,65.728,43.4563333334,8.30733333334,4.6955,10.9283333333,8.8945
692.55,4.87483333333,71.5298333334,63.0381666666,65.6716666666,43.4475,8.35283333333,4.65816666667,10.9081666667,8.88916666666
692.88,4.994,71.4681666667,62.9971666667,65.5445,43.4473333334,8.46866666667,4.77016666667,11.077,9.03716666666
693.20,5.15483333334,71.6375,63.1878333333,65.6115,43.6035,8.69533333333,4.92083333333,11.2778333333,9.10216666666
693.52,5.166,71.615,63.2365,65.5528333334,43.656,8.702,4.972,11.3303333333,9.038
693.85,5.01416666667,71.6386666666,63.1406666666,65.5903333334,43.6385,8.5345,4.75783333334,11.1936666666,8.8795
694.17,5.02083333333,71.5013333333,63.0355,65.386,43.5391666667,8.42716666667,4.72766666666,11.1138333334,8.7955
694.49,5.038,71.603,63.1493333333,65.4036666667,43.6078333334,8.40933333334,4.73166666667,11.1098333334,8.732
694.82,4.95516666666,71.7331666666,63.2986666666,65.4865,43.8628333333,8.388,4.64516666667,11.1023333333,8.72
695.14,4.89616666666,71.7375,63.2586666667,65.4676666666,43.943,8.473,4.595,11.1138333333,8.65566666667
695.46,4.66583333333,71.7955,63.1268333333,65.4201666667,43.8758333334,8.37983333333,4.4025,10.9381666666,8.467
695.79,4.592,71.6886666667,63.0025,65.3146666666,43.767,8.27933333333,4.30833333333,10.8155,8.35816666667
696.11,4.438,71.742,62.9685,65.254,43.7866666666,8.0335,4.111,10.6736666667,8.18116666667
696.43,4.321,71.6723333333,62.9333333333,65.2345,43.8026666666,7.95483333334,4.03133333333,10.5271666667,8.052
696.75,4.26,71.4538333333,62.6026666667,65.0178333333,43.6395,7.81566666667,3.91616666667,10.3766666666,8.02683333333
697.08,4.36,71.5478333333,62.7173333333,65.1626666667,43.7711666667,7.89033333333,3.9805,10.4395,8.11083333333
697.40,4.42183333333,71.5188333333,62.7206666667,65.2296666667,43.8681666666,7.93,4.02483333333,10.4861666667,8.2025
697.72,4.5325,71.7183333334,62.83,65.418,44.0351666666,8.028,4.0925,10.6603333333,8.32316666667
698.05,4.58233333333,71.7063333333,62.7683333334,65.4363333334,44.0645,8.0365,4.07316666667,10.6171666667,8.32816666667
698.37,4.6645,71.752,62.7978333333,65.4983333333,44.0976666666,8.149,4.22166666667,10.7073333334,8.43933333334
698.69,4.66066666666,71.5963333334,62.5988333334,65.3225,44.0155,8.1115,4.20533333334,10.652,8.455
699.01,4.69766666667,71.4201666667,62.5606666666,65.2191666666,43.9646666667,8.049,4.16316666667,10.5758333334,8.40316666667
