wavelength,Back_SpoSchm,Belly_SpoSchm,Breast_SpoSchm,Crissum_SpoSchm,Crown_SpoSchm,DorTail_SpoSchm,Patch10_SpoSchm,Patch11_SpoSchm,Rump_SpoSchm,Throat_SpoSchm,WingTip_SpoSchm
373.64,8.63113333333,36.7348,15.0756666667,35.4078,7.1702,7.68073333333,16.8863333333,17.9586666667,9.30633333333,11.17,7.06593333333
374.00,8.66686666667,36.8984,15.1661333333,35.554,7.2214,7.7294,16.9982,18.0268666667,9.35013333334,11.2126,7.11626666667
374.37,8.6316,37.0250666667,15.1539333333,35.742,7.21993333333,7.66433333333,16.9842666667,18.0102666667,9.30146666668,11.1633333333,7.08946666666
374.73,8.51926666667,37.0436666667,15.0604666667,35.7553333333,7.15033333333,7.53973333333,16.8852,17.9634,9.21153333334,11.0398666667,6.971
375.09,8.467,37.1809333333,15.0649333333,35.8662666667,7.07513333333,7.41093333333,16.8739333333,17.9218666667,9.15706666667,11.0153333333,6.88466666666
375.45,8.47373333333,37.3476666667,15.0909333333,35.9887333333,7.09526666667,7.4608,16.9001333333,17.9647333333,9.17366666667,11.0414,6.8886
375.81,8.51933333333,37.4691333333,15.1123333333,36.0686666667,7.1486,7.47686666667,16.9487333333,17.9750666667,9.22620000001,11.1203333333,6.9212
376.18,8.51673333333,37.5458,15.0901333333,36.1538666667,7.1158,7.46513333333,16.9937333333,17.9838,9.2312,11.1006,6.91853333333
376.54,8.4408,37.6891333333,15.0208,36.2234,6.99973333333,7.38573333334,16.9795333333,17.9257333333,9.14353333334,11.0704,6.80926666666
376.90,8.48826666667,37.8074,15.0742666667,36.3863333333,7.0694,7.46513333333,17.077,17.9654666667,9.21213333333,11.1253333333,6.84833333334
377.26,8.52726666667,37.9175333333,15.1359333334,36.4423333333,7.09733333333,7.47406666667,17.1756666667,18.0426666667,9.29353333333,11.1668666667,6.8962
377.63,8.4912,37.9856666667,15.1009333333,36.4275333333,7.03313333333,7.4058,17.1641333334,18.0440666667,9.25526666667,11.1254,6.8356
377.99,8.46766666667,37.9906666667,15.0340666667,36.3818,6.96893333333,7.35153333333,17.0904,17.9589333333,9.20446666666,11.0886666667,6.78946666667
378.35,8.44633333333,38.0148666667,15.0033333333,36.3409333333,6.96993333333,7.33833333333,17.0980666667,17.9610666667,9.21253333333,11.084,6.779
378.71,8.47386666667,38.0519333333,15.0256,36.3696666667,6.95693333333,7.33586666667,17.1063333333,17.9854,9.21233333333,11.1088666667,6.806
379.07,8.37273333333,37.9846666667,14.9309333333,36.2951333333,6.8888,7.30186666667,17.0399333333,17.9154,9.14593333334,10.9848,6.73986666667
379.44,8.28133333333,37.976,14.8814666667,36.2838666667,6.8222,7.20526666667,17.0125333333,17.8429333333,9.08733333333,10.9284666667,6.65613333333
379.80,8.1898,37.9418666667,14.7823333333,36.2544666667,6.68586666667,7.12613333333,16.9475333333,17.7602666667,8.96233333333,10.8212666667,6.5208
380.16,8.1918,38.0204,14.7668666667,36.3121333333,6.70566666667,7.1338,16.9738666667,17.782,8.96626666667,10.8346666667,6.51586666667
380.52,8.25913333333,38.1174,14.868,36.4554666667,6.78946666667,7.20733333333,17.0744,17.9044,9.06859999999,10.914,6.6166
380.88,8.3278,38.2524666667,14.9464,36.6098,6.83093333333,7.25573333333,17.1656666667,18.0022666667,9.12233333333,10.9832,6.65913333333
381.24,8.28913333333,38.3412666667,14.8861333333,36.6821333333,6.8078,7.18706666667,17.1317333333,17.9565333333,9.07613333333,10.9730666667,6.62493333334
381.61,8.3176,38.4641333333,14.9158,36.8608,6.83433333334,7.19846666667,17.1789333333,17.9682666667,9.11453333333,10.9786,6.6522
381.97,8.3446,38.6612666667,14.9618666667,37.0082666667,6.88986666667,7.20673333334,17.2691333333,18.0735333334,9.15019999999,11.0316,6.68253333333
382.33,8.39993333333,38.8196,15.0362,37.2009333334,6.93113333333,7.23926666667,17.3323333333,18.1324666667,9.19693333334,11.0634,6.69693333333
382.69,8.48026666667,38.9876666667,15.132,37.3614,7.0248,7.3596,17.4486,18.1900666667,9.27533333333,11.1234,6.7668
383.05,8.53853333333,39.1254666667,15.2058,37.5270666667,7.10146666667,7.429,17.5270666667,18.2618,9.33173333333,11.1894666667,6.83893333333
383.41,8.5832,39.267,15.2573333333,37.6560666667,7.09113333333,7.45726666667,17.5876,18.2899333333,9.3386,11.1963333333,6.85213333333
383.77,8.60406666666,39.4014666667,15.297,37.7876666667,7.12953333333,7.428,17.6006666667,18.3646,9.37320000001,11.2554,6.8678
384.14,8.62220000001,39.5001333333,15.3444666667,37.8751333333,7.126,7.4184,17.6534666667,18.4087333333,9.39733333333,11.2797333333,6.86486666666
384.50,8.53253333333,39.5370666667,15.2660666667,37.9206666667,7.0748,7.321,17.5714,18.3374666667,9.30140000001,11.189,6.76446666667
384.86,8.4732,39.6158666667,15.2004666667,37.9518666667,7.01506666666,7.23546666667,17.5059333333,18.2832666666,9.2148,11.1456,6.70706666667
385.22,8.4826,39.7105333333,15.2262666666,38.0152666667,6.99933333333,7.27866666667,17.5054,18.3138,9.23793333334,11.1537333333,6.692
385.58,8.4802,39.8138,15.2296666667,38.0601333333,7.0094,7.27006666667,17.5665333333,18.3551333333,9.25486666667,11.1753333333,6.70093333333
385.94,8.45606666667,39.7991333333,15.2154666667,38.1367333334,7.0018,7.2732,17.5150666667,18.2828666667,9.24466666667,11.1579333333,6.6846
386.30,8.445,39.8809333333,15.2085333333,38.1952666667,6.96393333333,7.28153333333,17.5468666667,18.3026666667,9.224,11.1818,6.6844
386.66,8.35206666667,39.8459333333,15.0752,38.0915333333,6.87973333333,7.17873333333,17.4706,18.2144,9.15133333333,11.1092666667,6.58673333333
387.03,8.28113333333,39.8372,15.0107333333,38.0814666667,6.8042,7.11266666667,17.426,18.1643333333,9.07793333334,11.0886,6.52866666667
387.39,8.2958,39.9062666667,15.0132666667,38.1552,6.85286666667,7.13006666667,17.4570666667,18.2126,9.1176,11.1332666667,6.5662
387.75,8.32286666667,40.0400666667,15.0797333333,38.2812,6.8682,7.18006666667,17.5224666667,18.2643333333,9.15293333333,11.1673333333,6.6032
388.11,8.3118,40.1028666667,15.0607333333,38.3332,6.85333333333,7.14733333333,17.5237333333,18.2224666667,9.13506666666,11.1320666667,6.60373333333
388.47,8.395,40.1946,15.0942666666,38.3979333333,6.8794,7.2194,17.6210666667,18.2815333333,9.21353333333,11.1604,6.64786666667
388.83,8.44706666667,40.3134,15.1386,38.4997333333,6.9078,7.265,17.6953333333,18.3478666667,9.27386666666,11.1625333333,6.6802
389.19,8.46266666667,40.3336666667,15.1562,38.5592,6.92686666667,7.2536,17.7529333333,18.3465333333,9.27306666667,11.1668666667,6.6886
389.55,8.4342,40.3872,15.1582,38.6831333333,6.9124,7.236,17.7554,18.337,9.23806666667,11.1426666667,6.64533333333
389.91,8.4316,40.4314666667,15.1673333333,38.705,6.8924,7.21526666667,17.8036666667,18.3558,9.22013333333,11.1334,6.59886666667
390.27,8.38246666667,40.4472,15.1274666667,38.6969333333,6.86286666667,7.17666666667,17.7587333333,18.3292,9.20220000001,11.0751333333,6.5404
390.63,8.44673333333,40.6343333333,15.2463333333,38.9135333333,6.89826666667,7.23786666667,17.8921333333,18.4141333333,9.2748,11.1480666667,6.60246666667
391.00,8.48206666667,40.7901333333,15.2846,39.0860666667,6.92586666667,7.2576,17.9605333333,18.4685333333,9.30799999999,11.1831333333,6.60273333333
391.36,8.515,40.8055333333,15.3000666667,39.1047333333,6.93726666666,7.26446666667,17.9692666667,18.482,9.32460000001,11.159,6.6386
391.72,8.5554,40.9132,15.361,39.2279333333,6.99726666667,7.3212,18.0748666667,18.5556666667,9.37619999999,11.1995333333,6.67966666667
392.08,8.5632,40.989,15.4157333333,39.3322666666,7.03206666667,7.3518,18.078,18.6140666667,9.39106666666,11.2454666667,6.6898
392.44,8.543,41.0316666667,15.4266,39.3592,7.0324,7.337,18.0795333334,18.6507333333,9.36313333334,11.2594,6.69393333333
392.80,8.50873333333,41.0988,15.4008666667,39.4265333333,7.01926666667,7.29393333333,18.0875333333,18.6416,9.33066666667,11.2409333333,6.6542
393.16,8.50226666667,41.1566666667,15.3940666667,39.4761333333,7.01013333333,7.28553333333,18.1139333333,18.6482,9.30306666667,11.2245333333,6.62866666667
393.52,8.51993333333,41.2409333333,15.3977333333,39.487,6.99033333333,7.30033333333,18.1015333333,18.6578666667,9.28513333334,11.2232,6.6422
393.88,8.48506666667,41.3092,15.3748666667,39.526,6.96633333333,7.26266666667,18.0926,18.6625333333,9.29193333334,11.2210666667,6.624
394.24,8.53066666667,41.4058666667,15.4063333333,39.6498666667,7.00173333333,7.28466666667,18.1557333333,18.6948,9.33026666666,11.2786,6.67193333333
394.60,8.52753333333,41.5042666667,15.4192,39.7586,7.00973333333,7.26193333333,18.1376,18.7237333333,9.30439999999,11.2750666666,6.64826666667
394.96,8.54573333333,41.5830666667,15.4336666667,39.7847333333,7.04306666667,7.26226666667,18.1712,18.7621333333,9.31733333333,11.265,6.69593333333
395.32,8.5662,41.6692666667,15.4520666666,39.8570666667,7.07793333333,7.30146666667,18.2017333333,18.7954666667,9.32826666667,11.312,6.70033333333
395.68,8.5372,41.6288,15.3985333333,39.8053333333,7.04953333333,7.2412,18.1084666667,18.7114666667,9.28740000001,11.2642666667,6.69066666667
396.04,8.52026666667,41.7137333333,15.349,39.8377333333,7.0014,7.22193333333,18.1176,18.6732,9.26886666667,11.2127333333,6.64633333333
396.40,8.49826666667,41.7718,15.3055333333,39.8904666667,6.98266666667,7.1768,18.1068,18.6211333333,9.23953333333,11.1743333333,6.58546666667
396.76,8.4978,41.8022666667,15.3328,39.9394,6.9786,7.18173333333,18.1130666667,18.6366666667,9.23546666667,11.1657333333,6.57913333333
397.12,8.4446,41.8083333333,15.2572666667,39.9334666667,6.92753333333,7.1342,18.0570666667,18.5933333334,9.2092,11.1262666667,6.5518
397.48,8.44286666667,41.9044666667,15.2700666667,40.0295333333,6.97773333333,7.14406666667,18.1036666667,18.6256,9.2384,11.1381333333,6.56513333333
397.84,8.50306666667,42.0457333333,15.3301333333,40.1679333333,7.02513333333,7.20273333333,18.1871333333,18.6708666667,9.29366666666,11.1658,6.5902
398.20,8.4964,42.1592,15.3322,40.2022,7.02066666667,7.18006666667,18.1922666667,18.6752666667,9.29059999999,11.1564666667,6.57646666667
398.56,8.498,42.1910666667,15.2932,40.2015333333,6.99466666667,7.16766666667,18.1977333333,18.6593333333,9.29953333333,11.1444,6.5722
398.92,8.53746666667,42.3071333333,15.3116,40.3292666667,7.00666666666,7.17953333333,18.2313333333,18.6799333333,9.33393333333,11.1708,6.56146666667
399.28,8.53613333333,42.434,15.3233333333,40.4341333333,6.98693333333,7.1758,18.2723333333,18.7002666667,9.3378,11.1668,6.5476
399.64,8.54146666667,42.5508,15.3243333333,40.5690666667,6.96573333333,7.20786666667,18.3463333333,18.7769333334,9.34513333333,11.1744,6.5256
400.00,8.56666666667,42.6406666667,15.3724,40.6678,7.00353333333,7.2182,18.4037333333,18.8387333333,9.3818,11.2410666666,6.56533333333
400.36,8.58873333333,42.7299333334,15.4126,40.7769333333,7.01893333334,7.23946666667,18.4404666667,18.8732,9.40013333333,11.2721333333,6.613
400.72,8.58346666667,42.8278666667,15.4069333333,40.8242,7.03853333333,7.26653333333,18.4754,18.8866,9.41166666668,11.3212666667,6.61573333333
401.08,8.61186666667,42.9866666667,15.4751333333,40.9951333333,7.07366666667,7.29906666667,18.5442666667,18.9585333333,9.46133333334,11.3561333333,6.6378
401.44,8.63373333333,43.0616,15.4667333333,41.0624,7.04606666667,7.3012,18.5776666667,18.9528666667,9.46486666666,11.3579333333,6.61233333333
401.80,8.66306666667,43.1327333333,15.4630666667,41.129,7.07,7.29973333333,18.6164,19.0015333333,9.45899999999,11.363,6.6426
402.16,8.66013333333,43.2038,15.4702666667,41.234,7.07333333333,7.29393333333,18.6598666667,19.0294,9.42906666667,11.3617333333,6.6294
402.52,8.66753333334,43.324,15.4985333333,41.3391333333,7.09913333333,7.2936,18.7115333333,19.0956,9.44793333333,11.3876666667,6.64373333333
402.88,8.63253333333,43.3926666667,15.5022,41.3969333333,7.06733333333,7.27206666667,18.7258,19.1042,9.43993333334,11.398,6.62966666667
403.24,8.565,43.4212666667,15.4551333333,41.3983333333,7.023,7.1964,18.6944,19.0933333333,9.37893333333,11.3707333333,6.5638
403.60,8.57553333333,43.4961333333,15.4572,41.4348666667,7.03226666667,7.17806666667,18.7153333333,19.086,9.38313333333,11.3676,6.56053333333
403.95,8.59306666666,43.5942,15.4658666667,41.5276666667,7.0554,7.18813333333,18.7671333333,19.1259333333,9.40046666667,11.3738,6.57293333333
404.31,8.586,43.6728,15.4598,41.563,7.03866666666,7.17953333333,18.7626,19.1310666667,9.39326666666,11.3574,6.5604
404.67,8.6176,43.7659333333,15.4967333333,41.6541333333,7.0534,7.21546666667,18.7862666667,19.162,9.43799999999,11.3762,6.5958
405.03,8.67806666667,43.8580666667,15.5096,41.7278666667,7.08773333334,7.2446,18.8211333333,19.2124666667,9.46273333333,11.4025333333,6.61866666667
405.39,8.69273333333,43.9324666667,15.5467333333,41.8064,7.12613333333,7.2518,18.8552666667,19.2592,9.49039999999,11.4326,6.6538
405.75,8.72106666666,44.004,15.6056,41.8808,7.17513333333,7.2876,18.8903333333,19.2841333333,9.5366,11.4745333333,6.6936
406.11,8.73046666667,44.0682,15.6189333333,41.9305333333,7.1882,7.30646666667,18.9201333333,19.2932,9.57013333333,11.4883333333,6.71313333333
406.47,8.71933333333,44.1142666667,15.6243333333,41.9811333333,7.18813333333,7.31726666667,18.9196666667,19.2766666667,9.57273333333,11.4927333333,6.70726666667
406.83,8.75906666667,44.1860666667,15.6551333333,42.0289333333,7.23273333333,7.352,18.9426666667,19.3034,9.59913333333,11.515,6.7384
407.19,8.79233333333,44.2618,15.6879333333,42.1086666667,7.26,7.3862,18.9948,19.3356666667,9.61679999999,11.5306666667,6.7606
407.55,8.77286666666,44.2918666667,15.6575333333,42.1408,7.25353333333,7.36453333333,18.9930666667,19.3218666667,9.60453333333,11.5217333333,6.74826666667
407.90,8.74866666666,44.3064,15.6412,42.1550666667,7.2218,7.34113333333,18.9542,19.3085333333,9.5668,11.4984666667,6.7108
408.26,8.7538,44.3832666667,15.6521333333,42.2363333333,7.22506666667,7.3508,18.989,19.3354,9.58713333333,11.518,6.70733333333
408.62,8.74773333334,44.434,15.6499333333,42.2732,7.2218,7.32826666667,18.9888,19.3328,9.57013333334,11.5031333333,6.69753333333
408.98,8.78539999999,44.6141333333,15.7666,42.3958666667,7.27706666667,7.38273333333,19.0791333333,19.3904,9.62966666666,11.5808,6.7482
409.34,8.77373333333,44.6601333333,15.7517333333,42.4348,7.2438,7.36966666667,19.0816,19.3654666667,9.62273333333,11.5650666667,6.74033333333
409.70,8.78466666667,44.7742666666,15.7496,42.5269333333,7.22293333333,7.37733333333,19.1032666667,19.3986,9.61446666667,11.5572666667,6.74333333333
410.06,8.87893333334,44.9214666667,15.8426666667,42.6886,7.30326666667,7.45846666667,19.1932,19.5066,9.69166666666,11.6285333333,6.79913333333
410.42,8.89346666666,44.9673333333,15.8536,42.7183333333,7.339,7.47253333333,19.22,19.5266666667,9.71466666668,11.6493333333,6.81513333333
410.77,8.897,45.0650666667,15.8637333333,42.8132666667,7.3238,7.47146666667,19.238,19.5449333333,9.72193333334,11.6606666667,6.8036
411.13,8.94439999999,45.1685333333,15.89,42.9124666667,7.35386666666,7.48946666667,19.276,19.5903333333,9.78859999999,11.6872666667,6.84326666667
411.49,8.95593333334,45.2592666667,15.945,42.9681333333,7.34646666667,7.51726666667,19.3004,19.6112,9.81633333333,11.6821333333,6.8434
411.85,8.99686666666,45.3348666667,15.9749333333,43.0537333333,7.38406666667,7.57313333333,19.3546,19.6412666667,9.88006666668,11.7201333333,6.89793333333
412.21,9.0442,45.4293333333,16.0337333333,43.1417333334,7.4338,7.60046666667,19.4079333334,19.7041333333,9.92033333334,11.7701333333,6.95246666667
412.57,9.05200000001,45.4682666666,16.0346,43.1773333333,7.43346666667,7.5948,19.4282666667,19.7206,9.92873333333,11.7808666667,6.9514
412.92,8.96166666666,45.3986666667,15.9378,43.1381333333,7.36546666667,7.49993333333,19.3547333333,19.658,9.85953333334,11.6912666667,6.8788
413.28,8.96166666666,45.4705333333,15.9534,43.1934,7.36746666667,7.48493333333,19.3624,19.6934,9.86919999999,11.7081333333,6.86986666667
413.64,8.91400000001,45.4998,15.9269333333,43.2169333333,7.32646666667,7.43233333333,19.348,19.6468666667,9.84673333333,11.6804,6.84126666667
414.00,8.82360000001,45.4852,15.8527333333,43.1617333333,7.23246666667,7.325,19.2580666667,19.5546666667,9.74926666667,11.5888666667,6.7598
414.36,8.82106666667,45.5671333333,15.8440666667,43.2234,7.18753333333,7.29866666667,19.2667333333,19.5548666667,9.71726666667,11.5530666667,6.72606666667
414.72,8.81086666667,45.5434,15.8312,43.221,7.1782,7.28793333333,19.2446666667,19.5350666667,9.70413333334,11.5258,6.71653333333
415.07,8.79639999999,45.6342,15.858,43.2817333333,7.1784,7.2912,19.271,19.54,9.69393333334,11.5288,6.70693333333
415.43,8.82593333333,45.7250666667,15.8611333333,43.3974,7.2204,7.3006,19.3128666667,19.583,9.68553333334,11.5706,6.7258
415.79,8.81799999999,45.8232,15.8658,43.4787333333,7.20066666667,7.29666666667,19.327,19.5797333333,9.6642,11.5665333333,6.70693333333
416.15,8.80206666666,45.8796,15.8574666667,43.5054666667,7.182,7.28406666667,19.3294666667,19.5512,9.6508,11.5518,6.6782
416.51,8.80993333333,45.9782666667,15.8692666667,43.5930666667,7.19353333333,7.29713333333,19.3692,19.5836,9.66346666667,11.5713333333,6.68473333333
416.86,8.899,46.1116666667,15.9446,43.7266,7.24253333334,7.3852,19.4708,19.6602666667,9.72713333333,11.6526666666,6.75146666667
417.22,8.92033333334,46.2007333333,15.9880666667,43.8348666667,7.2686,7.42373333333,19.5375333333,19.7166666667,9.7488,11.6634666667,6.77506666667
417.58,8.94026666667,46.2334,15.9904,43.8601333333,7.2834,7.43986666667,19.5566,19.7353333333,9.75133333333,11.6698666667,6.77853333333
417.94,8.94353333333,46.2792666667,16.0,43.8952666667,7.302,7.47066666667,19.5676666667,19.7584,9.77586666667,11.6852,6.79413333333
418.29,8.93446666667,46.2890666667,16.0046,43.902,7.28746666667,7.46013333333,19.5637333333,19.7526666667,9.77313333333,11.6771333333,6.7856
418.65,8.92840000001,46.2761333333,15.9923333333,43.8966,7.28686666667,7.44773333333,19.5645333333,19.7240666667,9.77266666666,11.6733333333,6.7676
419.01,8.94060000001,46.2957333333,15.9843333333,43.9240666667,7.29913333333,7.45693333334,19.5723333333,19.7278666667,9.78633333332,11.6910666667,6.78453333333
419.37,8.93166666667,46.3317333333,15.9760666667,43.9344666667,7.275,7.43933333333,19.5597333333,19.7211333333,9.78946666666,11.6819333333,6.7758
419.73,8.93160000001,46.3558,15.9764666667,43.9429333333,7.2768,7.4242,19.5694666667,19.7280666667,9.78973333333,11.6780666667,6.77673333333
420.08,8.93173333334,46.3893333333,15.9714,43.9726,7.2844,7.434,19.5737333333,19.7444,9.78913333333,11.6748666667,6.78506666667
420.44,8.93173333333,46.4268,15.9628666667,43.9972666667,7.2844,7.43906666667,19.5768666667,19.7352666667,9.77826666667,11.672,6.79146666667
420.80,8.89993333333,46.4570666667,15.9324666667,44.0196,7.2622,7.41166666667,19.5594,19.7212666667,9.75453333332,11.6397333333,6.76646666667
421.16,8.89519999999,46.4846666667,15.9100666667,44.0227333333,7.25966666667,7.40353333333,19.5508,19.6991333334,9.75219999999,11.6426,6.7586
421.51,8.89620000001,46.5524666667,15.9255333333,44.0804,7.2666,7.4224,19.5695333333,19.7204666667,9.77333333334,11.6667333333,6.77126666667
421.87,8.90573333333,46.6016,15.9302666667,44.1537333333,7.26153333333,7.41086666666,19.5858,19.7336,9.76993333334,11.6668666667,6.76933333333
422.23,8.91460000001,46.678,15.9414,44.2160666667,7.2752,7.4312,19.618,19.7532666667,9.78213333333,11.684,6.78073333333
422.58,8.91780000001,46.7496,15.9368666667,44.2649333333,7.2676,7.42213333333,19.6330666667,19.768,9.77173333334,11.6829333333,6.7782
422.94,8.89219999999,46.773,15.9288666667,44.2882666667,7.24566666667,7.40613333333,19.6304,19.7578,9.74993333333,11.6512,6.75946666667
423.30,8.87393333333,46.801,15.9221333333,44.3164666667,7.2458,7.39646666667,19.6224666667,19.7362,9.72806666666,11.6376666667,6.745
423.66,8.86713333333,46.8478666667,15.9178666667,44.3574666667,7.23526666667,7.3924,19.6239333333,19.7483333333,9.71566666667,11.6318666667,6.73006666667
424.01,8.86893333333,46.9043333333,15.9218,44.4071333333,7.2382,7.39473333333,19.6312,19.7568666667,9.71780000001,11.635,6.7294
424.37,8.84866666667,46.9134,15.8992,44.4116666667,7.2068,7.3476,19.6073333333,19.736,9.6998,11.6024666667,6.6948
424.73,8.83473333334,46.9035333333,15.8809333333,44.4070666667,7.19646666667,7.3168,19.5860666667,19.7212,9.67893333332,11.5772666667,6.67506666667
425.08,8.82953333333,46.9306,15.878,44.436,7.19433333333,7.31253333333,19.5767333333,19.7265333333,9.66139999999,11.5749333333,6.67306666667
425.44,8.821,46.9621333333,15.8566,44.4634666667,7.1884,7.27906666667,19.5644666667,19.723,9.63813333333,11.5472,6.64786666667
425.80,8.82033333333,47.0162666667,15.8554,44.4762666667,7.20493333334,7.28206666667,19.5798666667,19.7212,9.6466,11.5626666667,6.65566666667
426.16,8.83066666667,47.0660666667,15.8497333333,44.5368666667,7.2272,7.28593333333,19.5808,19.7469333334,9.6506,11.5672,6.66813333333
426.51,8.83800000001,47.1671333333,15.8741333333,44.6418666667,7.24713333333,7.29633333333,19.6111333333,19.8036666667,9.6668,11.5910666667,6.6868
426.87,8.84246666667,47.2354,15.8620666667,44.6898666667,7.2516,7.28593333333,19.6072,19.8091333333,9.66886666665,11.5914,6.6756
427.23,8.88926666667,47.3587333333,15.9039333333,44.8042,7.2788,7.31593333333,19.6697333333,19.8932,9.71766666667,11.6235333333,6.71133333333
427.58,8.89406666667,47.3910666667,15.9080666667,44.858,7.2974,7.31966666667,19.6832666667,19.8933333333,9.73333333333,11.6292,6.71746666667
427.94,8.89659999999,47.4666666666,15.8986666667,44.9316666667,7.28226666667,7.31493333333,19.6998666667,19.9032666667,9.73780000001,11.6288,6.7026
428.30,8.94673333333,47.5667333333,15.9771333333,45.0330666667,7.3432,7.378,19.7727333333,19.9887333333,9.80173333333,11.6892666667,6.76613333334
428.65,8.99460000001,47.6875333333,16.0328666667,45.1502666667,7.3954,7.43786666667,19.8364,20.045,9.84593333334,11.7497333333,6.80646666667
