wavelength,Back_AniSomf,Belly_AniSomf,Breast_AniSomf,Crissum_AniSomf,Crown_AniSomf,DorTail_AniSomf,Patch10_AniSomf,Patch11_AniSomf,Patch12_AniSomf,Rump_AniSomf,Throat_AniSomf,WingTip_AniSomf
353.28,2.97777777778,11.3556111111,10.3848333333,13.9336666667,8.5871111111,6.49888888889,26.5398888889,11.2819917695,30.0813888889,4.39188888889,17.4744444445,5.30044444444
353.65,2.96788888889,11.2218333333,10.3041666666,13.7942777778,8.53052777778,6.50511111111,26.6348888889,11.2762510288,30.1174444444,4.28088888889,17.4398888889,5.20944444445
354.01,2.94255555556,11.1598888889,10.2001666667,13.7288888889,8.43905555556,6.48933333333,26.7983333333,11.2943744856,30.1775555556,4.20666666667,17.3723333333,5.18838888889
354.38,2.996,11.1337222222,10.2196666666,13.7216111111,8.48144444444,6.48322222222,26.924,11.4199382716,30.2307777778,4.21988888889,17.3914444445,5.20633333333
354.74,3.04966666667,11.1056666667,10.1461666667,13.7175,8.47777777778,6.48722222222,27.069,11.5122592592,30.4648888889,4.24211111111,17.4248888889,5.26472222222
355.11,3.08888888889,11.0532777778,10.0465,13.6425,8.47066666667,6.47166666666,27.2063333333,11.5706995885,30.4879444444,4.27766666667,17.4236666667,5.32988888889
355.47,3.08022222222,11.0505555556,9.943,13.5472777778,8.38211111111,6.46088888889,27.2837777778,11.5897325103,30.5513888889,4.21211111111,17.3532222222,5.434
355.83,3.14311111111,11.1477777778,9.84983333335,13.4549444444,8.36719444444,6.51588888889,27.3328888889,11.6536995885,30.7060555556,4.22655555556,17.4001111111,5.58838888889
356.20,3.16833333333,11.2096666667,9.79366666665,13.3540555555,8.39572222222,6.59388888889,27.4268888889,11.7119506173,30.7229444444,4.22622222222,17.3802222222,5.67166666667
356.56,3.19022222222,11.2526666667,9.76116666665,13.4111666667,8.44958333333,6.67466666667,27.5718888889,11.7822592592,30.8292777778,4.22411111111,17.3927777778,5.74483333333
356.93,3.29644444445,11.2232222222,9.74166666665,13.4234444444,8.491,6.73866666667,27.6575555556,11.8627242798,30.9222777778,4.28866666667,17.4162222222,5.84033333333
357.29,3.39866666667,11.2244444444,9.72116666665,13.4306666667,8.52808333333,6.839,27.8495555555,11.9563539095,31.0093888889,4.387,17.4482222222,5.97261111111
357.66,3.44511111111,11.2327777778,9.76616666665,13.4452222222,8.5651388889,6.88533333333,27.9926666667,12.0081563786,31.1853333333,4.46788888889,17.4362222222,6.02438888889
358.02,3.49555555556,11.2504444444,9.75233333335,13.3962222222,8.58738888888,6.909,28.0654444445,12.0253868313,31.2917222222,4.56811111111,17.4364444444,6.0365
358.38,3.47488888889,11.2016666667,9.68733333335,13.2805,8.51711111111,6.857,28.0971111111,11.9784279835,31.3644444444,4.60544444444,17.2945555556,6.037
358.75,3.39666666667,11.1001666667,9.64116666665,13.0935555556,8.33080555556,6.728,28.0598888889,11.8692098765,31.3081666667,4.54877777778,17.1984444445,5.89738888889
359.11,3.27644444444,10.9951666667,9.61966666665,12.9517222222,8.20236111111,6.668,27.9877777778,11.8370658436,31.2906111111,4.47155555556,17.0881111111,5.80177777778
359.48,3.16888888889,10.7898333333,9.54116666665,12.8451666667,8.12197222222,6.63322222222,28.0204444444,11.8283497942,31.2737222222,4.42288888889,16.9721111111,5.64622222222
359.84,3.01166666666,10.504,9.45616666665,12.6746111111,7.99288888889,6.43944444444,27.9595555556,11.7218148148,31.1807222222,4.37544444445,16.7843333333,5.42761111111
360.20,2.886,10.2447222222,9.32533333335,12.5423888889,7.81125,6.31811111111,27.9573333333,11.601127572,31.1816111111,4.28477777778,16.6201111111,5.31833333333
360.57,2.89688888889,10.1725555556,9.29916666665,12.4096666667,7.76863888889,6.33388888889,27.9108888889,11.6482016461,31.2609444444,4.31777777778,16.5792222222,5.36333333333
360.93,2.90622222222,10.1655,9.326,12.3773333333,7.74716666667,6.38,27.997,11.6807860082,31.3057222222,4.38388888889,16.5567777778,5.46211111111
361.29,2.85222222222,10.0933888889,9.25683333335,12.3063333333,7.67333333334,6.33355555556,28.0144444444,11.6959423868,31.4167777778,4.37677777778,16.5443333333,5.49405555555
361.66,2.869,10.0337222222,9.1945,12.285,7.64447222222,6.32577777778,28.0165555556,11.7008395062,31.4887222222,4.39088888889,16.5831111111,5.46322222222
362.02,2.79822222222,9.93861111111,9.144,12.2068333333,7.55391666667,6.32433333333,28.0676666666,11.6962674897,31.5028888889,4.33566666667,16.5104444444,5.42344444444
362.39,2.81066666667,9.87122222222,9.1435,12.187,7.58747222222,6.357,28.086,11.7577407407,31.6346111111,4.36855555555,16.5661111111,5.46133333333
362.75,2.79233333333,9.83305555556,9.09016666665,12.2026111111,7.59933333333,6.38911111111,28.0706666667,11.7832962963,31.6661111111,4.36466666667,16.5312222222,5.50077777778
363.11,2.77377777778,9.76222222222,9.0805,12.1995555556,7.53947222222,6.35033333333,28.1482222222,11.7970411523,31.8426111111,4.30555555556,16.5146666667,5.45877777778
363.48,2.83255555556,9.737,9.09133333335,12.1857222222,7.54680555556,6.33255555555,28.0413333333,11.8204074074,31.8531111111,4.34122222222,16.5031111111,5.48811111111
363.84,2.891,9.79588888889,9.068,12.2167222222,7.55488888889,6.425,28.1226666667,11.8891769547,31.9287222222,4.36455555556,16.5741111111,5.55316666667
364.20,2.97288888889,9.89711111111,9.14133333335,12.2658333333,7.62875,6.55055555555,28.0657777778,12.0400164609,32.0221666667,4.40377777778,16.651,5.641
364.57,2.94966666667,9.87072222222,9.1635,12.2536666667,7.60588888889,6.59555555556,28.0865555556,12.0197283951,32.0548888889,4.40088888889,16.6494444444,5.58322222222
364.93,2.91566666667,9.831,9.11583333335,12.1672222222,7.56527777778,6.60033333333,28.0481111111,12.0025144033,32.1253888889,4.332,16.6487777778,5.46177777778
365.29,2.91055555556,9.81194444444,9.0875,12.1622222222,7.53805555555,6.59111111111,27.9726666667,12.0014938272,32.1063888889,4.33588888889,16.6088888889,5.39183333333
365.66,2.864,9.78688888889,9.01633333335,12.1119444444,7.44347222222,6.59011111111,28.0065555556,12.0183004115,32.1856111111,4.32355555556,16.5363333333,5.42038888889
366.02,2.839,9.67238888889,8.91816666665,12.0265555556,7.38941666666,6.53077777778,27.7627777778,11.9875061728,32.1355555555,4.31066666667,16.4757777778,5.39833333333
366.38,2.83922222222,9.60244444444,8.87733333335,11.9872777778,7.324,6.55555555555,27.8105555556,11.9926790123,32.1252777778,4.25622222222,16.4014444445,5.32455555556
366.75,2.85444444444,9.58727777778,8.8905,11.9257777778,7.34241666667,6.58066666667,27.8474444444,12.0504279836,32.1842222222,4.32,16.3817777778,5.34644444444
367.11,2.89133333333,9.52994444444,8.78966666665,11.8876111111,7.37605555556,6.63688888889,27.7704444444,12.0584979424,32.1657222222,4.38522222222,16.3426666667,5.38827777778
367.47,2.95311111111,9.50722222222,8.72716666665,11.8556666667,7.36266666667,6.67622222222,27.8993333333,12.1298106996,32.351,4.431,16.3664444444,5.46366666667
367.84,3.00277777778,9.453,8.68033333335,11.8436666667,7.34058333333,6.665,27.839,12.1231111111,32.3937777778,4.45111111111,16.3007777778,5.53994444444
368.20,3.07777777778,9.458,8.68133333335,11.8296111111,7.35977777778,6.67988888889,27.993,12.1641111111,32.5402222222,4.46466666667,16.3007777778,5.58988888889
368.56,3.06988888889,9.37527777778,8.6075,11.7561111111,7.27894444445,6.582,28.0057777778,12.1670699589,32.4885,4.44822222222,16.2182222222,5.60755555556
368.93,3.04844444444,9.25788888889,8.54816666665,11.7065555556,7.20283333333,6.56344444444,28.0098888889,12.2123209877,32.5412222222,4.45544444445,16.1198888889,5.66122222222
369.29,3.07388888889,9.17133333333,8.489,11.6056111111,7.17225,6.53211111111,28.0025555555,12.1780452675,32.6545,4.41322222222,16.0895555556,5.66027777778
369.65,3.09033333333,9.06611111111,8.411,11.4549444445,7.14938888889,6.448,27.8846666667,12.1752921811,32.6281666667,4.35911111111,15.9787777778,5.62205555556
370.01,3.07255555556,9.00538888889,8.25816666665,11.2917777778,7.08377777778,6.41955555555,27.9544444444,12.2057242798,32.7551666667,4.30955555556,15.89,5.6345
370.38,3.06011111111,8.91088888889,8.17716666665,11.2034444445,7.00691666667,6.40877777778,27.8803333333,12.1475349794,32.7726111111,4.26655555555,15.8231111111,5.65583333333
370.74,3.09544444444,8.77922222222,8.06516666667,11.0814444444,6.95755555556,6.39477777778,27.826,12.111,32.8527222222,4.20955555555,15.7558888889,5.59861111111
371.10,3.14522222222,8.76044444444,8.07783333335,10.9937777778,6.92516666667,6.41577777778,27.8213333333,12.1030740741,32.8581666667,4.24144444444,15.7222222222,5.62161111111
371.46,3.06711111111,8.75155555556,8.02566666666,10.8294444445,6.84941666667,6.351,27.715,12.033,32.7385,4.214,15.5676666666,5.51761111111
371.83,3.02311111111,8.65816666667,7.97333333333,10.7033888889,6.76163888889,6.37933333333,27.6901111111,12.0565308642,32.84,4.19111111111,15.4692222222,5.45227777778
372.19,2.96011111111,8.46138888889,7.80666666667,10.5521111111,6.64658333333,6.327,27.5493333333,11.9842469136,32.7685555556,4.14044444445,15.3546666667,5.34027777778
372.55,2.96188888889,8.33011111111,7.7065,10.4447222222,6.57905555555,6.38288888889,27.5393333333,11.9841893004,32.9186666667,4.10077777778,15.3051111111,5.34422222222
372.92,2.96011111111,8.18238888889,7.58066666666,10.3064444445,6.50102777778,6.33333333333,27.4822222222,11.9071481481,32.9635,4.06022222222,15.1981111111,5.27583333333
373.28,2.92666666667,8.04694444444,7.52916666667,10.158,6.43805555556,6.32644444444,27.4636666667,11.8809588477,32.9089444445,4.06255555556,15.1103333334,5.24172222222
373.64,2.93188888889,7.94383333333,7.49116666667,10.0905555556,6.38352777778,6.36222222222,27.5507777778,11.843781893,32.9794444445,4.083,15.0527777778,5.2415
374.00,3.036,7.954,7.613,10.128,6.37980555556,6.46688888889,27.613,11.8856790124,33.1168333333,4.16422222222,15.0635555556,5.25433333333
374.37,3.06477777778,7.89644444444,7.62516666667,10.0161111111,6.29666666667,6.44788888889,27.5755555555,11.9363333333,33.1955,4.20766666667,14.9932222222,5.2795
374.73,3.04666666666,7.79538888889,7.58,9.93744444443,6.21558333333,6.44411111111,27.5521111111,11.9738065844,33.2109444444,4.17655555556,14.9201111111,5.29183333333
375.09,3.01988888889,7.66788888889,7.45483333333,9.80449999999,6.11188888889,6.46266666667,27.5915555556,12.0215720164,33.3186111111,4.16988888889,14.8297777778,5.30072222222
375.45,3.01311111111,7.55138888889,7.407,9.73555555556,6.04666666666,6.55644444444,27.7121111111,12.0390411523,33.511,4.19544444445,14.8182222222,5.36133333333
375.81,3.10611111111,7.47372222222,7.30433333334,9.65977777778,6.03194444444,6.59088888889,27.7131111111,12.11218107,33.5608888889,4.231,14.803,5.44155555556
376.18,3.11422222222,7.43305555556,7.239,9.54127777779,5.99158333333,6.56711111111,27.7427777778,12.179,33.6285,4.26233333333,14.7104444444,5.45188888889
376.54,3.14277777778,7.36366666667,7.13316666666,9.46588888889,5.97427777778,6.56544444444,27.7236666667,12.2004938272,33.6203333333,4.29588888889,14.6094444444,5.45988888889
376.90,3.181,7.33488888889,7.08716666667,9.38861111112,5.95641666667,6.56977777778,27.7311111111,12.2451316872,33.6688333333,4.31722222222,14.5624444444,5.49766666667
377.26,3.20177777778,7.28544444444,7.01083333334,9.35294444444,5.92497222222,6.626,27.7368888889,12.2928353909,33.7321111111,4.31433333333,14.4291111111,5.52861111111
377.63,3.15477777778,7.17916666667,6.91033333334,9.23588888888,5.87733333333,6.58322222222,27.5993333333,12.3007078189,33.6965555555,4.269,14.3343333333,5.50583333333
377.99,3.14733333333,7.03355555556,6.84933333334,9.11377777779,5.82852777778,6.55866666667,27.5843333333,12.2808436214,33.6776666667,4.23511111111,14.2307777778,5.52483333333
378.35,3.18011111111,6.96616666667,6.75816666667,9.0995,5.84430555556,6.59122222222,27.6242222222,12.3196954732,33.7191666667,4.25533333333,14.2074444444,5.56927777778
378.71,3.23677777778,6.91816666667,6.71916666667,9.03938888889,5.79683333334,6.65966666667,27.6223333333,12.3589176955,33.7905,4.33277777778,14.132,5.62388888889
379.07,3.26611111111,6.83811111111,6.68733333334,8.97927777778,5.77713888889,6.64877777778,27.5276666667,12.3216666667,33.7807777778,4.35055555556,14.0232222222,5.62577777778
379.44,3.32455555556,6.75816666667,6.61933333333,8.93727777777,5.7865,6.65144444445,27.4433333333,12.383617284,33.8208333333,4.39088888889,13.953,5.7055
379.80,3.31077777778,6.73755555556,6.637,8.89216666666,5.78847222222,6.662,27.455,12.4020864197,33.8501666667,4.45522222222,13.9218888889,5.76855555556
380.16,3.30455555556,6.69122222222,6.59583333333,8.8685,5.74077777778,6.71088888889,27.4832222222,12.3657078189,33.9147222222,4.45622222222,13.8725555556,5.797
380.52,3.279,6.61394444444,6.6175,8.8458888889,5.71466666666,6.70888888889,27.4492222222,12.3855720164,34.0077222222,4.48788888889,13.8214444444,5.82455555556
380.88,3.257,6.56877777778,6.57116666667,8.80216666666,5.68133333333,6.75533333333,27.4744444444,12.3981234568,34.0023888889,4.48266666667,13.7866666667,5.8755
381.24,3.22322222222,6.46505555556,6.474,8.65905555557,5.57288888889,6.695,27.3718888889,12.3143539095,33.8964444444,4.45011111111,13.7224444444,5.82577777778
381.61,3.19166666667,6.41222222222,6.401,8.57205555554,5.49013888889,6.69244444444,27.384,12.2663744856,33.9371666667,4.43255555556,13.6811111111,5.84566666667
381.97,3.15577777778,6.44377777778,6.32483333334,8.54216666666,5.4815,6.69,27.3374444445,12.2728518519,34.0422222222,4.46055555555,13.6807777778,5.85566666667
382.33,3.11355555556,6.40605555556,6.25716666667,8.44216666666,5.43233333333,6.67611111111,27.2682222222,12.218399177,33.9775555556,4.41588888889,13.5843333333,5.81888888889
382.69,3.105,6.3925,6.21266666667,8.39244444444,5.41522222222,6.65544444445,27.2843333333,12.166382716,34.0006666667,4.34844444444,13.5967777778,5.82388888889
383.05,3.084,6.38022222222,6.17633333334,8.32544444443,5.34586111111,6.61955555555,27.2727777778,12.1524032922,34.0230555556,4.31344444445,13.5537777778,5.79783333333
383.41,3.10122222222,6.37827777778,6.18033333333,8.28177777777,5.31138888889,6.60711111111,27.1867777778,12.1086748971,33.9850555555,4.266,13.5231111111,5.74077777778
383.77,3.12722222222,6.3555,6.18766666667,8.23127777778,5.27197222222,6.62233333333,27.1535555556,12.0623703704,34.0306666667,4.22288888889,13.4931111111,5.69383333333
384.14,3.162,6.31838888889,6.21966666666,8.19311111111,5.27119444444,6.57633333333,27.0868888889,12.0919958848,34.0671111111,4.22777777778,13.4946666667,5.7295
384.50,3.183,6.29727777778,6.188,8.09488888889,5.21977777778,6.58633333333,27.0948888889,12.0577037037,33.9968333333,4.20611111111,13.4664444445,5.70894444445
384.86,3.17311111111,6.22916666667,6.14166666666,8.00594444444,5.16155555555,6.57555555556,26.9798888889,11.9947860082,33.9537777778,4.17411111111,13.4051111111,5.66761111111
385.22,3.21111111111,6.25333333333,6.20016666666,8.06916666666,5.20777777778,6.60388888889,27.0275555556,12.0479382716,34.0871666667,4.17522222222,13.4438888889,5.74
385.58,3.302,6.31027777778,6.23283333333,8.12127777778,5.28763888889,6.68677777778,27.0726666667,12.1397489712,34.1788333333,4.24888888889,13.5095555556,5.80277777778
385.94,3.31866666667,6.26288888889,6.249,8.12038888888,5.29497222222,6.70866666667,27.0377777778,12.1116707819,34.0856666667,4.23944444444,13.462,5.80138888889
386.30,3.32744444445,6.224,6.21483333334,8.0555,5.27041666667,6.68,26.9875555555,12.1121193416,34.1182777778,4.22655555555,13.422,5.76633333333
386.66,3.30977777778,6.199,6.20216666667,8.04344444446,5.25852777778,6.65455555556,26.9111111111,12.1175802469,34.0788333333,4.259,13.3646666667,5.73955555556
387.03,3.345,6.18983333333,6.18916666666,8.0316111111,5.28655555556,6.70822222222,26.8792222222,12.1307777778,34.0478888889,4.26688888889,13.3793333333,5.75766666667
387.39,3.30133333333,6.11277777778,6.11783333333,7.96594444446,5.24388888889,6.67477777778,26.8714444444,12.1214814815,34.0757222222,4.241,13.3326666667,5.73777777778
387.75,3.26322222222,6.06788888889,6.04433333334,7.93566666666,5.19316666667,6.65222222222,26.8762222222,12.1370205761,34.0341111111,4.21333333333,13.277,5.73611111111
388.11,3.25111111111,6.0045,5.94366666666,7.8968888889,5.14247222222,6.63611111111,26.7775555556,12.0928518519,33.9936666667,4.19111111111,13.2175555556,5.6995
388.47,3.24244444445,5.96944444444,5.89333333334,7.90361111111,5.12516666667,6.60522222222,26.6642222222,12.0817283951,34.0438333333,4.18388888889,13.1687777778,5.71055555556
388.83,3.25866666667,5.94466666667,5.8615,7.88644444443,5.10166666667,6.56511111111,26.6164444444,12.0698930041,33.9993888889,4.18444444445,13.1342222222,5.70855555556
389.19,3.253,5.91327777778,5.75666666666,7.84505555557,5.06422222222,6.574,26.5625555556,12.0319588477,33.9551111111,4.20033333333,13.0864444444,5.68355555556
389.55,3.21388888889,5.82655555556,5.6585,7.73727777777,4.98125,6.49833333333,26.4028888889,11.9040329218,33.8166666667,4.13188888889,12.9795555556,5.64444444445
389.91,3.18411111111,5.72783333333,5.51966666666,7.62055555557,4.88061111111,6.414,26.2948888889,11.8407572016,33.7781666667,4.07022222222,12.948,5.6195
390.27,3.16811111111,5.71461111111,5.479,7.60594444444,4.84155555556,6.42555555556,26.2582222222,11.8199506173,33.7895,4.05633333333,12.9713333333,5.65005555555
390.63,3.18533333334,5.64755555556,5.456,7.5551111111,4.80202777778,6.45488888889,26.2017777778,11.8108271605,33.8422222222,4.04922222222,12.945,5.66833333333
391.00,3.20944444444,5.62661111111,5.4705,7.51238888889,4.7855,6.45366666667,26.1676666667,11.8061934156,33.8476111111,4.06766666667,12.9,5.68588888889
391.36,3.20588888889,5.60188888889,5.44466666667,7.46549999999,4.74636111111,6.44544444444,26.0838888889,11.7293292181,33.7628888889,4.05622222222,12.8648888889,5.66244444444
391.72,3.23466666667,5.56055555556,5.4355,7.45261111112,4.77361111111,6.42855555556,26.0426666667,11.7184814815,33.7661666667,4.08477777778,12.8335555556,5.67311111111
392.08,3.24944444444,5.57955555556,5.44983333334,7.4213888889,4.789,6.46911111111,26.0477777778,11.7445432099,33.7665555555,4.10877777778,12.854,5.69261111111
392.44,3.27811111111,5.57083333333,5.47383333333,7.36555555556,4.77847222222,6.49,26.0384444445,11.7501440329,33.7512222222,4.114,12.8558888889,5.67388888889
392.80,3.29055555556,5.53505555556,5.465,7.32522222222,4.79261111111,6.51188888889,26.0132222222,11.7403415638,33.7674444444,4.13533333333,12.849,5.66222222222
393.16,3.305,5.48266666667,5.48383333334,7.26400000001,4.77694444444,6.50422222222,25.9568888889,11.7495349794,33.764,4.16355555556,12.796,5.66355555555
