wavelength,Back_TanRuem,Belly_TanRuem,Breast_TanRuem,Crissum_TanRuem,Crown_TanRuem,DorTail_TanRuem,Patch10_TanRuem,Patch11_TanRuem,Patch12_TanRuem,Rump_TanRuem,Throat_TanRuem,WingTip_TanRuem
576.22,21.953,40.5042280702,51.7333333333,28.9116666667,23.422,8.739,18.0686666667,43.4943333333,17.674,55.265,38.0886666667,11.1486666667
576.56,21.9798333333,40.5484385965,51.66,28.983,23.376,8.76566666667,18.113,43.352,17.7756666667,55.1073333333,38.0686666667,11.1523333333
576.90,21.9201666667,40.4871403509,51.5216666667,28.9596666667,23.2193333333,8.745,18.132,43.1523333333,17.734,54.7976666667,38.0246666667,11.127
577.24,21.8311666667,40.3754912281,51.4053333333,28.973,23.107,8.73466666667,18.1426666667,42.9713333333,17.692,54.5226666667,37.9636666667,11.071
577.58,21.7915,40.319877193,51.223,29.0073333333,22.9766666667,8.64733333333,18.1373333333,42.819,17.6863333333,54.304,37.9373333333,11.0306666667
577.92,21.6456666667,40.2514561404,51.1216666667,28.965,22.8556666667,8.56933333333,18.094,42.605,17.6063333333,54.0496666667,37.835,10.8956666667
578.26,21.6276666667,40.2333157895,51.1226666667,28.9673333333,22.6916666667,8.566,18.127,42.449,17.6253333333,53.847,37.878,10.876
578.60,21.6015,40.1255438596,50.9883333333,28.9846666667,22.623,8.57433333333,18.1126666667,42.3093333333,17.6393333333,53.591,37.8983333333,10.8886666667
578.94,21.5925,40.0859824561,50.887,28.9646666667,22.5433333333,8.53033333333,18.0886666667,42.146,17.6396666667,53.287,37.867,10.9093333333
579.28,21.5775,40.0609649123,50.705,29.1116666667,22.4096666667,8.58266666667,18.1126666667,41.986,17.6816666667,53.1066666667,37.8716666667,10.9326666667
579.61,21.5318333333,40.0423508772,50.5526666667,29.1693333333,22.262,8.52133333333,18.1183333333,41.7453333333,17.6843333333,52.7743333333,37.822,10.8626666667
579.95,21.5401666667,40.0279122807,50.388,29.302,22.1716666667,8.61333333333,18.1973333333,41.5263333333,17.7583333333,52.475,37.8226666667,10.8966666667
580.29,21.4805,39.9423333333,50.212,29.237,22.0426666667,8.57133333333,18.149,41.282,17.7363333333,52.1653333333,37.7956666667,10.8683333333
580.63,21.4418333333,39.9998421053,50.1223333333,29.275,21.998,8.60833333333,18.191,41.102,17.7826666667,52.025,37.813,10.8983333333
580.97,21.447,40.0340350877,50.0,29.313,21.945,8.63,18.2333333333,40.9486666667,17.8523333333,51.789,37.815,10.9783333333
581.31,21.4748333333,40.0837192982,49.9316666667,29.3606666667,21.8983333333,8.713,18.2986666667,40.7996666667,17.976,51.582,37.829,11.008
581.65,21.5436666667,40.1078947368,49.756,29.5126666667,21.789,8.74,18.3886666667,40.6523333333,18.0736666667,51.3463333333,37.8466666667,11.0466666667
581.98,21.5123333333,40.0671578947,49.635,29.573,21.7396666667,8.754,18.3893333333,40.5126666667,18.101,51.1093333333,37.7476666667,11.108
582.32,21.5518333333,40.1594912281,49.5723333333,29.6986666667,21.606,8.761,18.5056666667,40.356,18.2156666667,51.0033333333,37.7443333333,11.148
582.66,21.6071666667,40.2849298246,49.456,29.8276666667,21.59,8.86033333333,18.5943333333,40.2063333333,18.3066666667,50.8673333333,37.796,11.215
583.00,21.591,40.2890701754,49.334,29.8126666667,21.478,8.88,18.6086666667,40.009,18.2693333333,50.624,37.7903333333,11.2223333333
583.34,21.5956666667,40.2791403509,49.233,29.8463333333,21.4503333333,8.94333333333,18.7093333333,39.8566666667,18.2916666667,50.41,37.779,11.3193333333
583.68,21.605,40.3261929825,49.157,29.839,21.367,9.01,18.7536666667,39.6916666667,18.34,50.109,37.7516666667,11.3993333333
584.01,21.6533333333,40.3125263158,49.115,30.0053333333,21.2963333333,9.13666666667,18.8603333333,39.6483333333,18.364,49.9566666667,37.6766666667,11.5156666667
584.35,21.6885,40.3115614035,49.0293333333,30.0713333333,21.2466666667,9.17333333333,18.9356666667,39.5396666667,18.4466666667,49.6913333333,37.6776666667,11.5613333333
584.69,21.6923333333,40.2907017544,48.9336666667,30.1983333333,21.157,9.10933333333,18.9686666667,39.4103333333,18.4806666667,49.567,37.5766666667,11.5273333333
585.03,21.68,40.2233859649,48.8553333333,30.3106666667,21.0846666667,9.053,19.0056666667,39.2506666667,18.462,49.3636666667,37.6136666667,11.5376666667
585.37,21.638,40.2244385965,48.78,30.333,21.015,9.031,18.9796666667,39.081,18.49,49.2036666667,37.627,11.5683333333
585.70,21.6273333333,40.2097368421,48.6196666667,30.3613333333,20.8886666667,8.99066666667,19.08,38.859,18.548,48.98,37.6403333333,11.565
586.04,21.5128333333,40.1878596491,48.5213333333,30.3676666667,20.8103333333,9.03933333333,19.051,38.709,18.4913333333,48.6686666667,37.584,11.5323333333
586.38,21.4973333333,39.9924912281,48.3603333333,30.3396666667,20.6406666667,9.01666666667,19.044,38.4573333333,18.5206666667,48.3563333333,37.538,11.5476666667
586.72,21.5556666667,40.0028245614,48.2653333333,30.3523333333,20.6776666667,9.03366666667,19.213,38.3166666667,18.692,48.181,37.5546666667,11.5986666667
587.06,21.4508333333,39.9164035088,48.056,30.4193333333,20.506,8.99933333333,19.0766666667,38.0873333333,18.627,47.894,37.4386666667,11.5543333333
587.39,21.4285,39.8495087719,47.895,30.498,20.3673333333,8.98433333333,19.0863333333,37.9766666667,18.6756666667,47.6986666667,37.3903333333,11.5116666667
587.73,21.404,39.8574210526,47.752,30.455,20.2756666667,8.90366666667,19.1276666667,37.713,18.762,47.3886666667,37.3816666667,11.4793333333
588.07,21.4071666667,39.7785438596,47.598,30.4463333333,20.153,8.886,19.093,37.4133333333,18.7663333333,47.09,37.3106666667,11.4183333333
588.41,21.385,39.798245614,47.3746666667,30.4356666667,20.005,8.89366666667,19.1133333333,37.1766666667,18.7866666667,46.8256666667,37.335,11.4443333333
588.74,21.2488333333,39.7310526316,47.1566666667,30.3606666667,19.857,8.88333333333,19.114,36.9503333333,18.751,46.5406666667,37.1953333333,11.386
589.08,21.277,39.6817368421,47.0206666667,30.352,19.7786666667,8.949,19.0863333333,36.7566666667,18.8166666667,46.2333333333,37.1413333333,11.4126666667
589.42,21.2195,39.6443859649,46.864,30.391,19.7196666667,9.00066666667,18.9733333333,36.529,18.791,45.945,37.0516666667,11.394
589.76,21.2608333333,39.5472280702,46.694,30.392,19.5983333333,8.963,18.9903333333,36.36,18.8083333333,45.7363333333,37.011,11.3873333333
590.09,21.2301666667,39.6533157895,46.6263333333,30.5416666667,19.536,9.03366666667,19.044,36.2443333333,18.8946666667,45.5456666667,36.9573333333,11.4123333333
590.43,21.0773333333,39.5728947368,46.4063333333,30.5873333333,19.308,8.977,18.8703333333,36.0073333333,18.8003333333,45.214,36.8103333333,11.3216666667
590.77,21.1236666667,39.622877193,46.3383333333,30.631,19.2983333333,9.086,18.9753333333,35.895,18.9573333333,45.0033333333,36.905,11.427
591.11,21.0248333333,39.5760526316,46.1773333333,30.6576666667,19.2443333333,9.07266666667,18.9533333333,35.6353333333,18.915,44.7986666667,36.854,11.4126666667
591.44,20.9141666667,39.5277368421,45.9633333333,30.6996666667,19.1463333333,9.07666666667,18.929,35.4133333333,18.9286666667,44.6606666667,36.848,11.4493333333
591.78,20.782,39.437,45.7423333333,30.7393333333,18.9383333333,9.02666666667,18.893,35.1946666667,18.9073333333,44.4176666667,36.767,11.488
592.12,20.7665,39.4140526316,45.743,30.7603333333,18.867,9.10133333333,18.923,35.0563333333,18.9393333333,44.2176666667,36.7626666667,11.4726666667
592.46,20.8221666667,39.4013157895,45.6013333333,30.8853333333,18.788,9.13966666667,18.9613333333,34.8973333333,19.0046666667,43.9363333333,36.7603333333,11.555
592.79,20.7343333333,39.3110175439,45.44,31.0103333333,18.6623333333,9.155,19.029,34.7093333333,19.0286666667,43.6893333333,36.6616666667,11.5833333333
593.13,20.7353333333,39.3274736842,45.271,31.0426666667,18.5276666667,9.16633333333,19.136,34.533,19.1383333333,43.461,36.6056666667,11.615
593.47,20.7063333333,39.3217894737,45.1273333333,31.0723333333,18.498,9.22666666667,19.1963333333,34.258,19.1513333333,43.2293333333,36.554,11.6636666667
593.80,20.567,39.1453157895,44.7673333333,30.89,18.369,9.16,19.09,33.9756666667,19.0373333333,42.9036666667,36.4293333333,11.5756666667
594.14,20.5905,39.0789122807,44.662,30.9056666667,18.2653333333,9.17333333333,19.121,33.752,19.085,42.6673333333,36.4276666667,11.6023333333
594.48,20.5793333333,39.0234736842,44.5246666667,30.8903333333,18.189,9.12766666667,19.1743333333,33.582,19.1083333333,42.4686666667,36.3963333333,11.5663333333
594.81,20.5971666667,39.0295438596,44.4103333333,31.0,18.1246666667,9.129,19.2133333333,33.4493333333,19.187,42.2363333333,36.3476666667,11.5776666667
595.15,20.639,39.0076140351,44.2113333333,31.008,18.0663333333,9.16866666667,19.3036666667,33.3203333333,19.206,41.9583333333,36.3096666667,11.5843333333
595.49,20.6595,39.0649298246,44.1076666667,31.1253333333,18.0983333333,9.24133333333,19.385,33.1826666667,19.349,41.8186666667,36.321,11.667
595.82,20.6101666667,38.9957368421,43.8713333333,31.1433333333,18.005,9.263,19.4066666667,33.0023333333,19.4206666667,41.5766666667,36.284,11.7016666667
596.16,20.538,39.0328245614,43.7546666667,31.1166666667,17.943,9.307,19.4433333333,32.864,19.4403333333,41.4536666667,36.2223333333,11.7666666667
596.50,20.507,39.0230877193,43.5513333333,31.0746666667,17.8553333333,9.32366666667,19.4383333333,32.706,19.4966666667,41.2243333333,36.166,11.7253333333
596.83,20.4591666667,38.9669473684,43.366,31.1226666667,17.7896666667,9.37133333333,19.4536666667,32.5823333333,19.464,41.084,36.1056666667,11.7646666667
597.17,20.409,38.9148596491,43.1636666667,31.1133333333,17.6443333333,9.35966666667,19.4156666667,32.4443333333,19.5233333333,40.8226666667,35.9716666667,11.7433333333
597.51,20.3858333333,38.9349473684,43.0536666667,31.198,17.5613333333,9.37833333333,19.4666666667,32.3343333333,19.5323333333,40.6346666667,35.8556666667,11.798
597.84,20.3633333333,38.9547017544,42.8906666667,31.2583333333,17.5396666667,9.41566666667,19.5183333333,32.2636666667,19.6056666667,40.47,35.7226666667,11.847
598.18,20.3698333333,38.9121578947,42.7126666667,31.2876666667,17.4433333333,9.47433333333,19.514,32.143,19.6673333333,40.2563333333,35.5986666667,11.8966666667
598.52,20.344,38.7637719298,42.4296666667,31.2623333333,17.302,9.46066666667,19.5086666667,31.9523333333,19.694,39.9366666667,35.4853333333,11.9233333333
598.85,20.2506666667,38.7329824561,42.332,31.2866666667,17.218,9.45466666667,19.4876666667,31.7636666667,19.6956666667,39.7143333333,35.357,11.93
599.19,20.1511666667,38.5740175439,42.0213333333,31.1923333333,17.1143333333,9.43233333333,19.478,31.567,19.6303333333,39.382,35.1403333333,11.8843333333
599.53,20.0658333333,38.463877193,41.7403333333,31.123,16.9816666667,9.35866666667,19.4203333333,31.3793333333,19.6063333333,39.0716666667,34.9333333333,11.852
599.86,20.037,38.3411754386,41.4916666667,31.1696666667,16.8486666667,9.37433333333,19.378,31.178,19.648,38.8163333333,34.807,11.785
600.20,20.0128333333,38.2307894737,41.2863333333,31.1583333333,16.727,9.33333333333,19.3193333333,31.0016666667,19.6603333333,38.556,34.6993333333,11.8093333333
600.53,19.9265,38.0950175439,40.965,31.1106666667,16.6346666667,9.316,19.22,30.78,19.6243333333,38.1903333333,34.5936666667,11.72
600.87,19.8856666667,38.0255087719,40.7963333333,31.2116666667,16.554,9.336,19.231,30.6393333333,19.652,37.9596666667,34.6216666667,11.7786666667
601.21,19.9251666667,38.0212105263,40.7233333333,31.29,16.5266666667,9.41233333333,19.239,30.488,19.805,37.7626666667,34.699,11.813
601.54,19.8835,37.9630526316,40.5613333333,31.303,16.4366666667,9.419,19.222,30.3333333333,19.8123333333,37.528,34.7303333333,11.8233333333
601.88,19.7826666667,37.9016666667,40.2793333333,31.2706666667,16.278,9.35166666667,19.1803333333,30.06,19.774,37.2383333333,34.6323333333,11.7533333333
602.21,19.6953333333,37.8846842105,40.072,31.3113333333,16.222,9.35766666667,19.143,29.8563333333,19.7573333333,37.058,34.538,11.777
602.55,19.6596666667,37.8042105263,39.8383333333,31.3643333333,16.0736666667,9.33833333333,19.0863333333,29.6543333333,19.7713333333,36.831,34.441,11.76
602.88,19.5963333333,37.7343157895,39.7,31.3896666667,15.922,9.27033333333,19.0386666667,29.4613333333,19.7616666667,36.6143333333,34.4296666667,11.7833333333
603.22,19.5836666667,37.7163684211,39.5956666667,31.4613333333,15.8396666667,9.29333333333,19.0276666667,29.2653333333,19.7526666667,36.3503333333,34.3723333333,11.812
603.56,19.5731666667,37.6760175439,39.376,31.4576666667,15.748,9.25466666667,18.9706666667,29.077,19.78,36.108,34.286,11.833
603.89,19.5086666667,37.699754386,39.2536666667,31.497,15.6996666667,9.267,19.002,28.917,19.754,35.9776666667,34.2243333333,11.8256666667
604.23,19.4673333333,37.7249122807,39.2316666667,31.5996666667,15.6626666667,9.258,19.0716666667,28.8093333333,19.8336666667,35.833,34.171,11.8766666667
604.56,19.4318333333,37.7053157895,39.06,31.557,15.63,9.273,19.0376666667,28.6576666667,19.8453333333,35.6066666667,34.0776666667,11.9166666667
604.90,19.3588333333,37.6538596491,38.914,31.59,15.58,9.266,19.0553333333,28.5516666667,19.8183333333,35.452,33.9606666667,11.903
605.23,19.2871666667,37.5804736842,38.728,31.6306666667,15.4713333333,9.25566666667,19.031,28.338,19.7513333333,35.2656666667,33.7626666667,11.8646666667
605.57,19.1593333333,37.5126315789,38.5883333333,31.6713333333,15.416,9.23866666667,19.002,28.2016666667,19.698,35.08,33.6063333333,11.8956666667
605.90,19.1133333333,37.4461403509,38.4573333333,31.7266666667,15.3146666667,9.26533333333,19.0096666667,28.007,19.686,34.8796666667,33.5046666667,11.874
606.24,19.0503333333,37.3774561404,38.2976666667,31.7143333333,15.275,9.285,19.0093333333,27.8393333333,19.7006666667,34.5346666667,33.4236666667,11.8666666667
606.58,19.07,37.3979649123,38.1726666667,31.828,15.275,9.384,19.05,27.8093333333,19.731,34.3373333333,33.3403333333,11.863
606.91,19.0933333333,37.381877193,37.9483333333,31.8936666667,15.249,9.43233333333,19.0223333333,27.6656666667,19.7913333333,34.158,33.2516666667,11.891
607.25,18.933,37.2321052632,37.7906666667,31.883,15.1683333333,9.40533333333,19.0116666667,27.4856666667,19.6913333333,33.8243333333,33.1206666667,11.8736666667
607.58,18.9423333333,37.1385614035,37.603,31.9026666667,15.0733333333,9.43333333333,19.0253333333,27.3473333333,19.7376666667,33.5163333333,32.9986666667,11.9263333333
607.92,18.9005,37.0435438596,37.3753333333,31.8266666667,14.9936666667,9.43733333333,18.9353333333,27.177,19.7503333333,33.2143333333,32.8483333333,11.944
608.25,18.8418333333,36.9521578947,37.1956666667,31.9323333333,14.8993333333,9.39666666667,18.9413333333,27.04,19.741,33.0863333333,32.7826666667,11.8616666667
608.59,18.797,36.8313859649,36.976,31.9033333333,14.7713333333,9.39666666667,18.9153333333,26.904,19.7533333333,32.78,32.7096666667,11.8483333333
608.92,18.7245,36.803122807,36.8763333333,31.93,14.7463333333,9.396,18.921,26.8996666667,19.8213333333,32.5253333333,32.6943333333,11.876
609.26,18.745,36.7504561404,36.7283333333,31.941,14.7186666667,9.47066666667,18.901,26.8076666667,19.8976666667,32.3386666667,32.672,11.9323333333
609.59,18.744,36.7538245614,36.5726666667,31.9236666667,14.695,9.47066666667,18.8656666667,26.8146666667,19.9553333333,32.1366666667,32.6276666667,11.9776666667
609.93,18.6626666667,36.7053333333,36.4393333333,31.9403333333,14.6433333333,9.47466666667,18.8343333333,26.7363333333,19.957,32.0536666667,32.5226666667,11.9943333333
610.26,18.5288333333,36.6492105263,36.2376666667,31.782,14.508,9.4,18.7446666667,26.5593333333,19.977,31.7746666667,32.3606666667,12.0036666667
610.60,18.3905,36.587122807,36.1313333333,31.7966666667,14.448,9.39133333333,18.7843333333,26.4706666667,20.0043333333,31.602,32.278,12.0523333333
610.93,18.456,36.6410877193,36.0223333333,31.9363333333,14.4886666667,9.47866666667,18.8156666667,26.465,20.1956666667,31.494,32.292,12.1466666667
611.27,18.3385,36.609877193,35.8703333333,31.9906666667,14.483,9.53633333333,18.819,26.3713333333,20.181,31.306,32.2466666667,12.182
611.60,18.243,36.4549122807,35.6013333333,31.989,14.375,9.52,18.8116666667,26.2543333333,20.138,31.0,32.135,12.1133333333
611.93,18.2228333333,36.4593859649,35.5136666667,32.035,14.3113333333,9.56566666667,18.7943333333,26.192,20.2026666667,30.81,32.0576666667,12.1626666667
612.27,18.2278333333,36.512877193,35.406,32.1083333333,14.2563333333,9.56466666667,18.8566666667,26.1023333333,20.297,30.6573333333,31.9693333333,12.2516666667
612.60,18.157,36.4894912281,35.1586666667,32.0353333333,14.1723333333,9.584,18.7913333333,25.9063333333,20.3276666667,30.492,31.9363333333,12.2413333333
612.94,18.126,36.4269473684,34.9483333333,32.1076666667,14.1326666667,9.59466666667,18.8206666667,25.7726666667,20.3293333333,30.3406666667,31.8473333333,12.1953333333
613.27,18.0906666667,36.3529649123,34.8083333333,32.0746666667,14.0533333333,9.62466666667,18.859,25.5806666667,20.345,30.2003333333,31.8093333333,12.226
613.61,18.1936666667,36.3958245614,34.599,32.1513333333,13.9976666667,9.67866666667,18.8946666667,25.481,20.4236666667,30.0303333333,31.8016666667,12.2573333333
613.94,18.2255,36.3593508772,34.4243333333,32.308,13.9806666667,9.76766666667,18.9336666667,25.397,20.405,29.98,31.804,12.271
614.28,18.1811666667,36.2347017544,34.227,32.2373333333,13.8166666667,9.72366666667,18.8056666667,25.1843333333,20.262,29.648,31.6203333333,12.1726666667
614.61,18.102,36.1380701754,34.0323333333,32.135,13.7283333333,9.679,18.7963333333,24.9576666667,20.219,29.5063333333,31.436,12.1256666667
614.94,18.1878333333,36.1642105263,33.982,32.2016666667,13.687,9.699,18.799,24.8816666667,20.2926666667,29.4206666667,31.475,12.188
615.28,18.294,36.3505964912,33.9783333333,32.2966666667,13.6773333333,9.82066666667,18.8516666667,24.876,20.417,29.5143333333,31.5126666667,12.347
615.61,18.2481666667,36.3180701754,33.7946666667,32.335,13.689,9.91333333333,18.9296666667,24.8186666667,20.4396666667,29.251,31.4606666667,12.437
615.95,18.205,36.2354561404,33.648,32.2976666667,13.651,9.93,18.7403333333,24.7106666667,20.411,29.135,31.3936666667,12.425
616.28,18.1736666667,36.1188421053,33.4426666667,32.4433333333,13.5333333333,9.87866666667,18.7443333333,24.5716666667,20.3066666667,28.992,31.24,12.409
616.61,18.1218333333,36.1248070175,33.392,32.5166666667,13.4673333333,9.878,18.7336666667,24.4906666667,20.3973333333,28.777,31.148,12.4296666667
616.95,18.0283333333,36.1549473684,33.3026666667,32.596,13.4613333333,9.88133333333,18.6816666667,24.4843333333,20.373,28.6496666667,31.0753333333,12.3806666667
617.28,17.9368333333,36.0541754386,33.1986666667,32.6756666667,13.3873333333,9.93233333333,18.6896666667,24.4266666667,20.3926666667,28.5383333333,31.0006666667,12.4153333333
617.62,17.9028333333,35.9546491228,32.971,32.715,13.351,9.96866666667,18.7,24.285,20.4863333333,28.2986666667,30.8856666667,12.449
617.95,17.8996666667,35.9917017544,32.8446666667,32.842,13.3496666667,9.97433333333,18.8063333333,24.306,20.6093333333,28.2663333333,30.8593333333,12.4836666667
