wavelength,Back_SicCitm,Belly_SicCitm,Breast_SicCitm,Crissum_SicCitm,Crown_SicCitm,DorTail_SicCitm,Patch10_SicCitm,Patch11_SicCitm,Rump_SicCitm,Throat_SicCitm,WingTip_SicCitm
411.13,10.7740666667,11.1655333333,8.6986,12.3782,17.4411333333,7.49346666667,7.32273333333,33.9714666667,12.0499166667,13.3913,13.4944857143
411.49,10.7521333333,11.107,8.65813333333,12.3602333333,17.4255333333,7.42666666667,7.27173333334,34.0383333333,12.0371666667,13.3416666667,13.4903333333
411.85,10.7506,11.0600666667,8.64273333333,12.3175666667,17.4562,7.41443333333,7.26946666667,34.0731333333,12.0431,13.3416,13.4982952381
412.21,10.7196666667,11.0,8.55063333333,12.2522,17.4656666667,7.31863333333,7.23553333333,34.0824,11.9841666667,13.2780333333,13.4672857143
412.57,10.7048,10.9552,8.49076666667,12.2307,17.4294666667,7.30756666667,7.22846666667,34.0792,11.98295,13.2512,13.4593809524
412.92,10.7336666667,10.9561333333,8.51376666667,12.2295666667,17.5414666667,7.34693333333,7.24666666667,34.1901333333,12.0587,13.2605,13.5303619048
413.28,10.7412,10.953,8.48923333333,12.1651666667,17.5755333333,7.41836666667,7.2794,34.252,12.0357666667,13.2834666667,13.5493238095
413.64,10.7012666667,10.8233333333,8.40856666667,12.0388333333,17.5291333333,7.34513333333,7.20473333333,34.2609333333,12.0204166667,13.1804666667,13.5120380952
414.00,10.6183333333,10.6802666667,8.30253333333,11.8871,17.4176,7.26226666667,7.12206666667,34.1692666667,11.9282166667,13.0834,13.4183333333
414.36,10.6187333333,10.6022,8.25483333333,11.8547666667,17.4242,7.23536666667,7.07886666667,34.2811333333,11.9027333333,13.0294333333,13.4457333333
414.72,10.6378,10.5486666667,8.1999,11.7544,17.4488666667,7.2298,7.0606,34.3547333333,11.8859333333,12.9391333333,13.4536380952
415.07,10.5893333333,10.4934,8.11736666667,11.6595666667,17.4319333333,7.20526666667,7.0508,34.4078,11.8543166667,12.8558333333,13.4633428571
415.43,10.6108666667,10.4616,8.1074,11.6061,17.4762666667,7.24566666667,7.09506666667,34.4928666667,11.874,12.8467333333,13.5146190476
415.79,10.6256666667,10.4218,8.08783333333,11.575,17.4769333333,7.2798,7.09966666667,34.4810666667,11.8574333333,12.7692,13.5199714286
416.15,10.6420666667,10.3886,8.09126666667,11.4970666667,17.4521333333,7.33603333333,7.1064,34.4687333333,11.8766333333,12.7002333333,13.5215619048
416.51,10.6992,10.3484,8.10003333333,11.4472666667,17.5198,7.39823333333,7.14673333333,34.5173333333,11.9056666667,12.6824666667,13.5554571429
416.86,10.6754666667,10.2300666667,8.00243333333,11.3352666667,17.4515333333,7.37506666667,7.10826666667,34.4644,11.858,12.5928333333,13.5164476191
417.22,10.6756,10.14,8.007,11.2876333333,17.4462,7.36086666667,7.08966666667,34.4845333333,11.8532166667,12.5305666667,13.5429714286
417.58,10.688,10.0849333333,7.93506666667,11.2224666667,17.4342,7.38886666667,7.09453333333,34.4765333333,11.8302833333,12.4642,13.5334380952
417.94,10.7043333333,10.0282666667,7.93753333333,11.186,17.4992666667,7.4062,7.116,34.5620666667,11.8521833333,12.4165666667,13.5815238095
418.29,10.7315333333,9.99033333333,7.92583333333,11.1316333333,17.498,7.4314,7.1616,34.5241333333,11.8781,12.3420666667,13.5866095238
418.65,10.7185333333,9.92793333333,7.90603333333,11.1015333333,17.5040666667,7.46763333333,7.18446666667,34.5138666667,11.8724666667,12.2872666667,13.6066761905
419.01,10.7564,9.87193333333,7.9019,11.0450666667,17.5446666667,7.49246666667,7.20986666667,34.5617333333,11.88805,12.2465333333,13.6245428571
419.37,10.7263333333,9.77780000001,7.83506666667,10.9453333333,17.5087333333,7.4982,7.17273333333,34.5284,11.84915,12.1373,13.5977333333
419.73,10.7286,9.71266666667,7.79436666667,10.8641333333,17.5096666667,7.50606666667,7.19873333333,34.5228,11.8372166667,12.0869,13.6081142857
420.08,10.6992,9.62413333333,7.7464,10.7806333333,17.4967333333,7.48373333333,7.19626666667,34.5389333333,11.8117166667,12.0079,13.6164380952
420.44,10.6683333333,9.53760000001,7.68423333333,10.6857333333,17.4639333333,7.46246666667,7.18273333333,34.5346,11.7653333333,11.908,13.6040095238
420.80,10.6602666667,9.48219999999,7.66586666667,10.6334333333,17.4564666666,7.456,7.18386666667,34.5382,11.74765,11.8353333333,13.5907047619
421.16,10.6310666667,9.41453333333,7.6114,10.5487,17.4375333333,7.43936666667,7.17366666667,34.5148,11.7295166667,11.7604333333,13.5702666667
421.51,10.6528666667,9.39926666667,7.641,10.5363333333,17.4782666667,7.46073333333,7.2168,34.5766666667,11.7615333333,11.7316666667,13.613752381
421.87,10.6468666667,9.34133333333,7.59796666667,10.4562,17.469,7.46373333333,7.20773333333,34.5676666667,11.7343666667,11.669,13.6111428571
422.23,10.6069333333,9.271,7.5352,10.3765666667,17.4476666666,7.4621,7.18666666667,34.5733333333,11.70435,11.6097,13.6030952381
422.58,10.6505333333,9.25013333333,7.54353333333,10.3372333333,17.4902666667,7.48433333333,7.22166666667,34.6432,11.7318833333,11.5957666667,13.6426
422.94,10.6256666667,9.17706666666,7.49003333333,10.2588333333,17.4708666667,7.4725,7.19533333333,34.6243333333,11.7048,11.5322,13.6418190476
423.30,10.6331333333,9.11479999999,7.45133333333,10.2098666667,17.475,7.4635,7.19953333333,34.6738666667,11.7150333333,11.4909333333,13.6548761905
423.66,10.5893333333,9.03406666668,7.40813333333,10.1362666667,17.4408,7.42786666667,7.16026666667,34.6586666667,11.6768666667,11.3878333333,13.6225142857
424.01,10.5847333333,8.96693333332,7.35286666667,10.0876333333,17.4406666667,7.42903333333,7.13613333333,34.6632666667,11.6442833333,11.3287666667,13.6067238095
424.37,10.635,8.98393333333,7.37946666667,10.0906333333,17.5016,7.48473333333,7.186,34.7398,11.70765,11.3387666667,13.6572380952
424.73,10.6370666667,8.96166666667,7.3612,10.0521,17.5094666667,7.4984,7.20493333333,34.7424,11.7088166666,11.3008666667,13.6732
425.08,10.6604,8.93366666667,7.34606666667,10.0315666667,17.5178666666,7.52366666667,7.22926666667,34.7685333334,11.71635,11.2685333333,13.6860476191
425.44,10.6162,8.86553333333,7.27596666667,9.96636666667,17.4736666667,7.4998,7.1874,34.7293333333,11.6682833333,11.2101,13.6583809524
425.80,10.6357333333,8.86046666668,7.26496666667,9.95876666666,17.4802666667,7.5137,7.20073333333,34.7594666667,11.6927833333,11.1842666667,13.6771809524
426.16,10.6688,8.84480000001,7.28933333333,9.96196666666,17.5425333333,7.55386666667,7.2182,34.8281333333,11.7093,11.1868,13.7070857143
426.51,10.6250666667,8.78033333333,7.22806666667,9.90079999999,17.5093333334,7.5288,7.16746666667,34.8359333333,11.6703166667,11.1280333333,13.6738285714
426.87,10.658,8.77913333333,7.23756666667,9.8991,17.5231333333,7.55173333333,7.1784,34.8659333334,11.69505,11.1063333333,13.686352381
427.23,10.6786666667,8.78939999999,7.26483333334,9.89309999999,17.5332666667,7.577,7.19673333333,34.8559333333,11.7026666667,11.1046333333,13.7090190476
427.58,10.7014666667,8.79706666667,7.27146666667,9.87423333333,17.5512,7.62513333333,7.2192,34.8860666667,11.7310666666,11.1229333333,13.7373904762
427.94,10.7587333333,8.84493333332,7.3262,9.9111,17.6034666667,7.6691,7.27473333333,34.9602,11.7915833333,11.1790333333,13.7864666667
428.30,10.7206,8.80093333332,7.29176666667,9.88853333333,17.5796666667,7.62446666667,7.22646666667,34.948,11.7448,11.1431333333,13.7643238095
428.65,10.7532666667,8.79400000001,7.31933333333,9.87423333333,17.6249333333,7.6427,7.24826666667,35.0214666667,11.7667833333,11.1804666667,13.8144666667
429.01,10.7891333333,8.84979999999,7.36356666667,9.9306,17.7025333333,7.673,7.2884,35.1204666667,11.82065,11.2305666667,13.8717809524
429.37,10.8089333333,8.85853333333,7.3858,9.92100000001,17.7226,7.67356666667,7.3128,35.1725333333,11.8532,11.2182,13.8772761905
429.72,10.8128,8.87773333333,7.42266666667,9.93403333334,17.7464,7.66216666667,7.33873333333,35.2020666667,11.8624,11.2636666667,13.9029142857
430.08,10.8475333333,8.90906666667,7.4559,9.93826666666,17.7707333333,7.67433333333,7.39393333333,35.2344666667,11.90845,11.2916666667,13.9450952381
430.44,10.9198666667,8.97960000001,7.5146,10.0085333333,17.8311333333,7.73353333333,7.4682,35.2616666667,11.9795,11.3503666667,14.0073047619
430.79,10.8841333333,8.97620000001,7.4971,10.0017333333,17.8163333333,7.69763333333,7.43906666666,35.2712666667,11.9534166667,11.3341666667,13.9911619048
431.15,10.8522666667,8.96326666665,7.45963333334,10.0017333333,17.8207333333,7.6712,7.41333333334,35.2784,11.9230666667,11.3240666667,13.9515047619
431.50,10.8956,9.00433333335,7.49186666667,10.0664333333,17.8642,7.6763,7.4474,35.3783333333,11.9715166667,11.3678333333,13.9796476191
431.86,10.8639333333,8.97646666667,7.46736666667,10.0535333333,17.8572,7.63316666667,7.41953333333,35.3988,11.9483666667,11.3526666667,13.9817428571
432.22,10.8626,8.984,7.4417,10.0489666667,17.872,7.63193333333,7.4134,35.4458666667,11.9613666667,11.3611,13.9875619048
432.57,10.8560666667,9.00873333333,7.44086666667,10.0939,17.8858,7.62986666667,7.392,35.4691333333,11.9574,11.3723,13.9852952381
432.93,10.8503333333,9.00153333333,7.41246666667,10.0727666667,17.8666666666,7.59966666667,7.35966666667,35.4649333333,11.9421333333,11.3540333333,13.9677714286
433.29,10.9095333333,9.03933333333,7.4477,10.1143666667,17.9316,7.626,7.39206666667,35.5186666667,11.9661166667,11.3965,14.0142476191
433.64,10.9018,9.03173333333,7.4237,10.102,17.9185333333,7.63273333333,7.35773333333,35.5014,11.9499166667,11.3812333333,13.9936190476
434.00,10.8821333333,9.03493333333,7.38633333333,10.1043,17.8884666667,7.60543333333,7.30626666667,35.4876,11.9318,11.3774666667,13.9630952381
434.35,10.8314666667,9.01293333335,7.3587,10.08,17.8441333333,7.56003333333,7.25813333333,35.4180666666,11.88145,11.3445666667,13.9165428572
434.71,10.8566666667,9.04359999999,7.3723,10.1285666667,17.8676,7.5881,7.28406666667,35.44,11.9080333333,11.3925333333,13.9371428571
435.07,10.9105333333,9.09946666666,7.40406666667,10.1727333333,17.9163333333,7.59263333333,7.3214,35.5249333333,11.9599333333,11.4496666666,13.9930666667
435.42,10.9085333333,9.10973333333,7.40723333333,10.1883666667,17.94,7.60306666667,7.31366666666,35.5320666667,11.9633333333,11.4529,14.0039619048
435.78,10.9562666667,9.16713333333,7.45843333333,10.2280333333,17.9685333333,7.6535,7.34393333333,35.5602,12.0114333333,11.4926666666,14.0259142857
436.13,10.9970666667,9.2128,7.5278,10.3093,18.0013333333,7.68406666667,7.3778,35.5756,12.0433666667,11.5514333333,14.0595809524
436.49,10.9792,9.19880000001,7.5134,10.2953666667,17.9614666667,7.65923333333,7.35266666667,35.5631333333,12.0376666667,11.5405,14.0356
436.84,10.9637333333,9.19333333334,7.53393333333,10.3215666667,17.9636,7.6717,7.35133333333,35.5912,12.0294,11.5661666667,14.0406571429
437.20,10.9609333333,9.19640000001,7.54126666666,10.3456666667,17.9318666667,7.66846666667,7.33873333333,35.5632,12.041,11.5928666667,14.0272571428
437.56,10.9976666667,9.23326666668,7.5668,10.3969666667,17.9655333333,7.67383333333,7.37746666667,35.6197333333,12.07135,11.6270666667,14.0508952381
437.91,11.0226666667,9.26086666667,7.6132,10.4333333333,18.0008666667,7.69193333333,7.41633333333,35.6549333333,12.0926833333,11.6733,14.0828761905
438.27,11.0608666667,9.31046666667,7.66263333333,10.4838666667,18.059,7.75376666667,7.45126666667,35.7443333333,12.1414333333,11.7321333333,14.1207809524
438.62,11.0878,9.32133333333,7.6912,10.4958333333,18.0853333333,7.7695,7.48266666667,35.7846666667,12.1570833333,11.7522333333,14.1438666666
438.98,11.1611333333,9.39166666667,7.7895,10.5822666667,18.1641333333,7.8571,7.55206666667,35.8478666667,12.2245833333,11.826,14.2233047619
439.33,11.1888,9.41640000001,7.82256666667,10.6133333333,18.1687333333,7.86266666667,7.56393333333,35.8881333334,12.2378333333,11.8446666667,14.2441619048
439.69,11.1467333333,9.38646666667,7.79536666667,10.5938666667,18.1468666667,7.827,7.54646666667,35.8296666667,12.2067166667,11.8145666667,14.2320857143
440.04,11.1308,9.37480000001,7.77706666667,10.5664333333,18.1375333333,7.82373333333,7.54306666667,35.8166666667,12.212,11.8090333333,14.2347238095
440.40,11.1799333333,9.42193333334,7.82136666667,10.5848666667,18.1992,7.86153333333,7.60313333333,35.8797333333,12.2757833333,11.8371333333,14.2822666667
440.75,11.2115333333,9.43553333335,7.8417,10.5807333333,18.2262666667,7.88913333333,7.62473333333,35.8990666667,12.2973166667,11.8456666667,14.3063809524
441.11,11.1835333333,9.41366666665,7.81656666667,10.5409,18.2317333333,7.8739,7.6138,35.9386666666,12.2740833333,11.8136,14.3043142857
441.47,11.1674,9.3756,7.81,10.5141333333,18.2250666667,7.8762,7.6014,35.9196,12.2609166667,11.7754333333,14.2922761905
441.82,11.1972666667,9.37126666668,7.8201,10.5131666667,18.2394,7.89783333333,7.61586666667,35.9378,12.2792833333,11.7564,14.3289428571
442.18,11.2043333333,9.33286666667,7.81353333333,10.5004,18.2432,7.87966666667,7.6356,35.9707333333,12.29345,11.7215,14.3577809524
442.53,11.2219333333,9.33726666667,7.82486666667,10.4972666667,18.2678,7.90496666667,7.6582,35.9920666667,12.3247833333,11.7115666666,14.3820666667
442.89,11.1442666667,9.23826666667,7.72843333333,10.3893666667,18.1955333333,7.842,7.58986666667,35.9316666667,12.2653,11.5954333333,14.3101904762
443.24,11.0792,9.14206666667,7.6294,10.2772333333,18.1724666667,7.79596666667,7.54373333333,35.9010666667,12.2132166667,11.5129,14.2839428571
443.60,11.0992666667,9.1126,7.60396666667,10.2267333333,18.2024,7.8333,7.56106666667,35.9792,12.2384833333,11.4720666667,14.303552381
443.95,11.0758666667,9.02966666667,7.5578,10.1527,18.1866,7.82336666667,7.53693333333,35.9896666666,12.19985,11.3778333333,14.2936761905
444.31,11.0195333333,8.90646666667,7.45483333333,10.0642,18.1354,7.775,7.46473333333,35.9496666667,12.1198333333,11.2677666667,14.2341333333
444.66,11.0156,8.86833333333,7.4245,10.0238666667,18.1318666667,7.75356666667,7.4564,35.9523333333,12.1130666667,11.1959,14.2391714286
445.02,11.0213333333,8.83253333333,7.3945,9.97363333333,18.1339333333,7.75973333333,7.47246666667,35.9516,12.10805,11.1474666667,14.2559428571
445.37,11.0508666667,8.83106666667,7.40903333333,9.94976666667,18.1641333334,7.8037,7.4968,35.9880666666,12.1398833333,11.1321,14.2946857143
445.72,11.0263333333,8.78666666667,7.36633333333,9.89353333334,18.156,7.79676666667,7.49593333333,35.9956666667,12.1213,11.0734333333,14.288352381
446.08,11.0054,8.73573333333,7.32883333333,9.81619999999,18.1359333333,7.79223333333,7.47926666667,35.9725333334,12.09175,11.012,14.2720190476
446.43,10.9802,8.67259999999,7.28293333333,9.74726666666,18.1055333333,7.7647,7.43546666667,35.9584666667,12.05915,10.933,14.2681142857
446.79,10.984,8.63533333333,7.28316666667,9.7101,18.1124666667,7.7709,7.4418,35.9658,12.05345,10.8883666667,14.2690666667
447.14,11.045,8.65853333333,7.31506666667,9.72453333333,18.1614,7.81713333333,7.49253333334,36.0014666667,12.09715,10.8941333333,14.3149142857
447.50,11.0442,8.62786666666,7.2912,9.68526666667,18.1552666667,7.8108,7.4912,35.9843333333,12.0754333333,10.8581,14.3035523809
447.85,11.0667333333,8.61859999999,7.27366666666,9.65999999999,18.1793333333,7.8125,7.50413333333,36.0169333333,12.0889833333,10.8469,14.3292380952
448.21,11.1200666667,8.64993333333,7.3164,9.65976666667,18.237,7.86946666667,7.5672,36.0886,12.13595,10.8665666667,14.3997047619
448.56,11.1262666667,8.61573333333,7.29616666667,9.6249,18.2499333333,7.897,7.57426666667,36.1016,12.1354333333,10.8550666667,14.4216190476
448.92,11.1436666667,8.60693333333,7.30493333333,9.61913333333,18.2781333333,7.93063333333,7.5796,36.1556,12.16615,10.8401666667,14.4464571429
449.27,11.1056,8.53219999999,7.23106666667,9.53586666667,18.2547333333,7.8907,7.553,36.154,12.125,10.7664333333,14.4226095238
449.62,11.1155333333,8.48713333333,7.22323333333,9.50836666666,18.2671333333,7.89603333333,7.54133333333,36.1634666667,12.1236,10.7370666667,14.4310285714
449.98,11.1772,8.50366666667,7.2524,9.52123333333,18.3318666667,7.93403333333,7.57353333333,36.2494,12.1697833333,10.7514,14.4948
450.33,11.1712666667,8.48106666666,7.24083333333,9.50083333334,18.3574666667,7.96723333333,7.61273333333,36.2536666667,12.1624666667,10.7403,14.4989238095
450.69,11.2123333333,8.49173333333,7.24203333333,9.499,18.4110666667,8.00843333333,7.66466666667,36.3106,12.1845833333,10.7526333333,14.5634
451.04,11.1980666667,8.44706666666,7.2245,9.44810000001,18.3909333333,8.01263333333,7.6568,36.3038666667,12.1646,10.7081333333,14.5633714286
451.40,11.2332,8.46360000001,7.27466666667,9.48630000001,18.4746666667,8.0619,7.69233333333,36.4116666667,12.2326333333,10.7440333333,14.6492095238
451.75,11.2505333333,8.47966666667,7.3206,9.50329999999,18.4842,8.10316666667,7.72713333333,36.3885333333,12.2506333333,10.7217666667,14.6587714286
452.10,11.2360666667,8.44813333334,7.30806666667,9.48639999999,18.4554,8.0886,7.70453333334,36.3422,12.2248833333,10.6891333333,14.644152381
452.46,11.2312666667,8.44046666666,7.29983333333,9.45053333334,18.4508666667,8.08143333333,7.71393333333,36.3495333334,12.2263,10.6704666667,14.6209809524
452.81,11.2051333333,8.38846666667,7.26913333333,9.4082,18.4352,8.0488,7.67993333333,36.3338,12.20325,10.6462666667,14.6138857143
453.17,11.2291333333,8.38473333334,7.2813,9.42406666667,18.4566666667,8.07173333333,7.6864,36.3819333333,12.2205333333,10.6569,14.6446666667
453.52,11.2048,8.37133333333,7.2513,9.37716666666,18.4451333333,8.0491,7.65153333333,36.4046,12.2103333333,10.6291666667,14.6367523809
453.87,11.19,8.3598,7.21576666667,9.37573333333,18.4276666667,8.0383,7.6364,36.3951333333,12.2014333333,10.6060333333,14.6168095238
454.23,11.2520666667,8.38613333334,7.25356666667,9.40706666667,18.4720666667,8.0619,7.65726666667,36.4918,12.2505,10.6377,14.6653809524
454.58,11.2242,8.35026666666,7.21296666667,9.36203333334,18.4225333333,8.02563333333,7.5934,36.4749333333,12.2246,10.6216,14.6259333333
454.93,11.222,8.35826666667,7.21966666667,9.35326666667,18.4197333333,8.02893333333,7.59506666667,36.4723333333,12.2364166667,10.6253666667,14.6188666667
455.29,11.1795333333,8.3098,7.1511,9.3025,18.3414,7.95603333333,7.54173333333,36.4164,12.1811666667,10.5689333333,14.5345142857
455.64,11.1608,8.29673333333,7.1143,9.28019999999,18.3385333334,7.9222,7.5164,36.4437333333,12.1674,10.5808333333,14.5201428572
456.00,11.1389333333,8.28633333334,7.09746666667,9.28066666667,18.3345333334,7.8961,7.49646666667,36.462,12.1603333333,10.5793,14.5054
456.35,11.1388,8.29093333333,7.1124,9.29053333333,18.3159333333,7.8762,7.481,36.4688666667,12.15125,10.5693,14.5037619048
456.70,11.1628666667,8.34326666666,7.15856666667,9.34496666666,18.3316,7.90076666667,7.50346666667,36.4665333333,12.1565,10.6138333333,14.5009047619
457.06,11.1843333333,8.38419999999,7.1896,9.37449999999,18.3383333333,7.89433333333,7.53053333333,36.489,12.1783833333,10.6554,14.5095904762
457.41,11.1999333333,8.4276,7.2327,9.42546666667,18.3472666667,7.90143333333,7.56653333333,36.4932666667,12.1805333333,10.7176666667,14.5176
457.76,11.1960666667,8.46273333333,7.26116666667,9.43233333334,18.3542,7.88133333333,7.558,36.49,12.1792333333,10.7443,14.5161904762
458.12,11.1826,8.49606666666,7.26703333333,9.43763333333,18.3543333333,7.8749,7.55346666667,36.4894,12.1759666667,10.7672333333,14.5112857143
