wavelength,Back_CorCucf,Belly_CorCucf,Breast_CorCucf,Crissum_CorCucf,Crown_CorCucf,DorTail_CorCucf,Patch10_CorCucf,Rump_CorCucf,Throat_CorCucf,WingTip_CorCucf
249.42,3.7706,3.94566666667,4.5384,4.9466,4.21446666666,6.60186666667,3.61186666667,4.05903333333,5.06313333333,6.97453333333
249.79,3.26026666667,3.51453333333,3.90806666666,4.4478,3.68166666667,6.085,3.121,3.5649,4.6988,6.38093333333
250.17,3.2432,3.6224,3.99773333334,4.3506,3.66746666667,5.8484,3.00666666667,3.4551,4.70346666667,6.3588
250.54,3.50886666667,3.72246666667,3.9968,4.49286666667,3.57733333333,5.7108,3.19413333333,3.57926666667,4.84773333333,6.45686666667
250.92,4.0862,4.2254,4.6128,4.9868,3.9426,6.053,3.63806666667,4.08186666667,5.35253333333,6.919
251.29,4.41246666667,4.22973333333,4.9338,5.1442,4.01906666667,6.3282,3.86826666667,4.4306,5.3956,7.02333333333
251.66,5.51053333333,5.24006666667,5.74826666667,5.99526666667,4.93253333333,7.2028,4.81593333333,5.27756666666,6.18646666667,8.03739999999
252.04,5.82306666666,5.6506,5.88066666667,6.26406666667,5.03713333333,7.39513333333,4.97486666667,5.4014,6.14906666667,8.5932
252.41,6.16993333333,6.1894,6.3648,6.44273333333,5.42966666667,7.83546666667,5.58566666666,5.91673333333,6.45733333333,9.11126666665
252.79,6.004,6.1684,6.42246666667,6.1982,5.5506,7.49873333333,5.62033333333,5.6602,6.562,8.89880000001
253.16,5.22833333333,5.4454,5.4152,5.23333333333,4.3704,6.46473333333,4.6732,4.532,5.70286666667,7.96893333333
253.54,5.472,5.21886666667,5.53273333333,5.10753333333,4.31286666667,6.55526666667,4.72793333333,4.4976,5.69486666667,8.08906666667
253.91,5.63246666667,5.4274,5.9294,5.29953333333,4.46493333333,6.81513333333,5.0486,4.8285,5.64773333334,8.60233333334
254.28,6.514,6.08213333333,6.72993333334,6.277,5.41333333333,7.80926666667,6.03466666667,5.60303333333,6.69306666667,9.38393333334
254.66,6.27926666667,5.87006666667,6.48673333333,5.91366666667,5.21006666667,7.8668,5.701,5.20733333333,6.5902,9.11066666665
255.03,4.94706666667,4.64886666666,5.11326666667,4.83226666667,3.9782,6.787,4.24773333333,3.7719,5.3368,7.85893333333
255.41,3.7792,3.54873333333,3.99153333333,3.95526666667,2.9544,5.65973333333,3.16046666667,2.5872,4.25246666667,6.92133333333
255.78,2.14446666667,1.91106666667,2.3022,2.258,1.3308,4.1122,1.1794,0.892366666666,2.42813333333,5.30433333333
256.15,0.381266666666,-0.254266666668,0.254399999999,-0.0635333333334,-0.3368,1.93206666667,-0.705466666669,-1.16303333333,0.699000000002,3.50166666667
256.53,-1.3148,-1.7302,-1.57526666666,-1.5814,-1.93466666667,0.0868,-2.43726666667,-2.94573333333,-0.490066666669,1.94106666667
256.90,-0.687466666668,-1.3112,-1.5036,-1.41033333333,-2.0106,0.442933333333,-2.52913333333,-2.8234,-0.197933333333,2.05126666667
257.28,0.267533333333,-0.850666666668,-0.797133333333,-0.684933333333,-1.43393333333,1.1984,-1.9262,-2.084,0.331666666665,2.78766666667
257.65,1.05693333334,0.111266666665,-0.176066666667,0.0926666666661,-0.695533333334,1.9518,-1.19606666667,-1.2448,0.894733333333,3.44
258.02,1.87226666667,0.790400000001,0.614733333334,1.02193333333,0.183666666667,2.87033333333,-0.3712,-0.339199999999,1.5488,3.96013333333
258.40,1.4676,0.509933333332,0.154866666667,0.592666666667,-0.189466666667,2.58753333333,-0.630400000001,-0.546100000001,1.11293333333,3.5348
258.77,1.85166666667,0.999866666665,0.734,1.09053333333,0.347399999999,3.05386666666,-0.141866666667,0.0558333333326,1.43186666667,4.05373333333
259.15,2.37366666667,1.5816,1.3138,1.51393333333,1.04346666667,3.56033333333,0.5704,0.802866666667,2.04646666667,4.63906666667
259.52,2.55946666667,1.73953333334,1.478,1.6324,1.321,3.7134,0.750133333333,1.06786666667,2.30533333333,4.76013333334
259.89,2.8574,2.1332,1.8682,2.0628,1.68546666667,4.046,1.2212,1.56696666667,2.73553333333,5.04226666667
260.27,3.00446666667,2.44213333333,2.11806666667,2.26986666667,1.82086666667,4.20193333333,1.44666666667,1.96823333333,2.84806666667,5.13606666666
260.64,3.23186666667,2.69833333333,2.39706666667,2.58013333333,2.0354,4.50626666667,1.5824,2.23086666667,2.9974,5.3766
261.01,2.8284,2.29986666667,2.0938,2.17666666667,1.70413333333,4.00173333333,1.24953333333,1.9181,2.54386666667,5.12366666667
261.39,2.66486666667,2.30286666667,2.002,2.07673333333,1.72846666667,3.9136,1.2486,1.7995,2.44526666667,5.13286666667
261.76,2.5812,2.29446666667,1.94166666667,2.05913333333,1.78186666667,3.8294,1.21286666667,1.81936666667,2.3814,5.0634
262.13,2.25546666667,2.0238,1.47626666667,1.64806666667,1.5184,3.2986,0.848800000001,1.41513333333,2.06873333333,4.7
262.51,2.2556,2.08513333333,1.46593333333,1.70933333333,1.64433333333,3.16433333333,0.892533333334,1.46443333334,2.06353333333,4.6382
262.88,1.93246666667,1.84286666667,1.14393333333,1.4396,1.55026666667,2.79873333333,0.749733333333,1.126,1.96533333333,4.34893333333
263.25,1.77166666667,1.82786666667,1.02786666667,1.30893333333,1.4082,2.5054,0.614866666666,0.958533333332,1.83106666667,4.18766666667
263.63,1.68566666667,1.8448,1.0126,1.14673333333,1.11046666667,2.3224,0.6258,0.698233333333,1.87386666667,4.19613333333
264.00,1.1944,1.31473333334,0.554599999999,0.507999999999,0.558466666667,1.62106666667,0.2716,0.0658999999986,1.2528,3.65713333333
264.37,1.34433333333,1.4558,0.787533333335,0.962666666667,1.13766666667,2.04453333333,0.616599999999,0.186966666668,1.62693333333,3.8346
264.75,0.903399999999,0.991133333333,0.2836,0.443533333334,0.659266666667,1.72666666667,0.2798,-0.215800000001,1.34706666667,3.40933333333
265.12,0.972666666667,1.19226666667,0.388200000001,0.972666666667,0.890266666667,2.3686,0.851066666668,0.203833333334,1.58433333333,3.66273333333
265.49,0.0805333333326,0.372266666667,-0.326266666667,0.215,0.122733333333,1.55066666667,0.195733333333,-0.362700000002,0.686866666667,2.86326666667
265.87,-0.191400000001,0.21,-0.356466666667,0.0412666666654,-0.0826000000008,1.3544,0.225066666666,-0.630299999999,0.558999999999,2.68993333333
266.24,-0.932933333335,-0.475533333333,-0.888733333332,-0.667400000001,-0.895866666666,0.818599999999,-0.483133333333,-1.1929,-0.0404666666672,2.1498
266.61,-0.747466666665,-0.3542,-0.625999999999,-0.547199999999,-0.768999999999,1.00493333333,-0.429133333333,-1.0104,0.186066666667,2.4714
266.98,-0.535466666669,-0.190066666667,-0.514733333333,-0.424733333333,-0.873866666666,1.16413333333,-0.583666666667,-0.827399999999,0.293733333333,2.54226666667
267.36,-0.859466666667,-0.567266666666,-0.724866666668,-0.587266666667,-1.09433333333,0.906400000001,-0.882866666666,-1.05586666667,0.127666666666,2.28273333333
267.73,-1.01573333333,-0.530666666667,-0.901800000001,-0.547000000001,-1.0026,0.901733333335,-0.856,-1.02693333333,0.0717333333326,2.18753333333
268.10,-1.3044,-0.698733333333,-1.03846666667,-0.702000000001,-1.30126666667,0.817333333333,-1.19233333333,-1.15703333333,0.0255999999993,1.90066666667
268.48,-1.66113333333,-1.10946666667,-1.40266666667,-0.996066666667,-1.83126666667,0.365666666666,-1.67993333333,-1.53513333333,-0.220600000001,1.62653333333
268.85,-0.870999999999,-0.553933333332,-0.738800000001,-0.258533333334,-1.06806666667,1.0156,-0.950999999999,-0.723299999999,0.403200000001,2.136
269.22,-0.327533333332,-0.009133333334,-0.3184,0.121266666667,-0.630666666667,1.22786666667,-0.745933333334,-0.450366666667,0.721400000001,2.53746666667
269.59,0.225866666665,0.424533333333,0.178133333333,0.688933333333,-0.231466666667,1.7848,-0.374200000001,0.0488999999998,1.36886666667,3.023
269.97,0.377333333333,0.547200000001,0.293733333333,0.826466666667,-0.193000000001,1.97553333333,-0.3628,0.194433333334,1.4284,3.0958
270.34,0.897466666666,1.11073333333,0.799266666667,1.3854,0.384200000001,2.4512,0.173933333333,0.667533333333,1.87906666667,3.54226666667
270.71,0.580866666667,0.725266666666,0.452666666667,1.14526666667,0.0545333333342,2.1404,-0.144466666667,0.267333333333,1.58146666667,3.14113333333
271.09,0.427933333333,0.657666666668,0.4278,1.04853333333,0.0184666666674,2.04166666667,-0.166266666667,0.243066666667,1.3102,3.1564
271.46,0.8288,1.1256,0.775133333334,1.38913333333,0.365800000001,2.54793333333,0.2276,0.755899999999,1.7574,3.6608
271.83,1.153,1.39453333333,1.17786666667,1.57393333333,0.754533333333,2.75433333333,0.445666666667,1.07573333333,2.10933333333,3.8676
272.20,1.46286666667,1.5992,1.37033333333,1.85473333333,1.17066666667,3.0254,0.742466666666,1.2463,2.2928,4.2546
272.58,2.1362,2.2676,2.08846666667,2.497,1.78973333333,3.77053333333,1.38353333333,1.84226666667,2.80766666667,4.7958
272.95,1.7372,2.03573333333,1.79193333333,2.0238,1.37886666667,3.37866666667,0.953400000001,1.4432,2.5066,4.56646666667
273.32,1.628,1.94006666667,1.83773333333,1.86146666666,1.35626666667,3.31546666667,0.836533333333,1.38236666667,2.41933333333,4.39046666667
273.69,1.4802,1.846,1.68126666667,1.51886666667,1.31786666667,3.17113333333,0.714599999999,1.1884,2.2238,4.19813333333
274.06,1.10326666667,1.64986666667,1.34773333333,1.2378,1.09073333333,2.92026666667,0.406866666666,0.954733333333,2.0216,4.08073333334
274.44,0.927999999999,1.34106666667,1.2288,0.989199999999,0.838599999999,2.87573333333,0.0638000000006,0.749499999999,1.89166666667,3.85213333333
274.81,0.948266666667,1.39886666667,1.3806,0.969266666667,0.818000000001,2.8656,0.067866666666,0.807733333333,1.9122,3.87386666667
275.18,1.1016,1.4422,1.57626666667,1.2116,0.935533333333,3.02913333333,0.294866666667,0.963700000001,2.18466666667,3.86
275.55,0.9492,1.34813333333,1.5546,1.1832,0.8804,2.88073333333,0.225533333334,0.856800000001,2.01946666667,3.65393333333
275.93,1.00666666667,1.36653333333,1.6898,1.23426666667,0.790133333333,2.9776,0.275599999999,0.896900000001,1.97673333333,3.78166666667
276.30,0.434733333334,0.8548,1.2262,0.685066666667,0.201333333333,2.3432,-0.279200000001,0.400200000001,1.43926666667,3.35066666667
276.67,-0.356866666667,0.123866666666,0.271133333333,-0.008733333336,-0.510066666667,1.48893333333,-1.0468,-0.274233333335,0.749066666668,2.7186
277.04,-0.532400000001,0.0932666666668,0.105400000001,0.0241333333334,-0.5746,1.3206,-1.08006666667,-0.454233333334,0.598600000001,2.63233333333
277.41,-1.2148,-0.482266666666,-0.439533333333,-0.546400000001,-1.30646666667,0.735533333334,-1.62086666667,-1.09586666667,0.0578666666673,2.08473333333
277.79,-0.794400000002,-0.0786666666652,-0.045466666666,0.0423333333334,-0.9428,1.23993333333,-1.10946666667,-0.518400000001,0.5792,2.6104
278.16,-0.352666666667,0.250133333333,0.44,0.325533333334,-0.666,1.67566666667,-0.699200000001,-0.185399999999,0.880066666666,2.8692
278.53,-0.366799999999,0.542866666668,0.444400000001,0.501199999999,-0.5906,1.67326666667,-0.528000000001,-0.113266666667,0.880000000001,3.07233333333
278.90,-0.105933333334,1.06673333333,0.719066666667,0.8016,-0.200400000001,2.1928,-0.159133333333,0.321199999999,1.1582,3.47193333334
279.27,0.440266666667,1.6716,1.11266666667,1.28346666667,0.240533333334,2.7408,0.307133333333,0.805466666667,1.56166666667,3.9606
279.64,0.820666666666,2.0546,1.39966666667,1.7032,0.578933333334,3.08886666667,0.612599999999,1.2113,1.88313333333,4.39846666667
280.02,0.461866666667,1.8202,0.937800000001,1.4964,0.364999999999,2.76626666667,0.1412,0.961199999999,1.43826666667,4.16866666667
280.39,1.24366666667,2.60546666667,1.65473333333,2.2966,1.14426666667,3.4944,0.881000000001,1.79026666667,2.17833333334,4.79986666667
280.76,1.6946,3.08506666667,2.0974,2.638,1.6374,3.86493333333,1.25793333333,2.27673333333,2.58086666667,5.167
281.13,2.14953333333,3.342,2.37753333333,3.01386666667,1.9166,4.1764,1.4632,2.61053333333,2.9012,5.3714
281.50,2.38266666667,3.37213333333,2.36566666667,3.1728,2.0716,4.24266666667,1.49033333333,2.62946666667,2.99306666667,5.45826666667
281.87,2.42646666667,3.43786666667,2.48333333334,3.1956,2.1582,4.28786666667,1.44586666667,2.6235,2.95833333333,5.4818
282.25,2.41393333333,3.53853333333,2.458,3.31133333333,2.19586666667,4.34553333333,1.44473333333,2.734,3.04,5.46766666667
282.62,2.47666666667,3.59686666667,2.5584,3.4356,2.34933333333,4.40366666667,1.5338,2.87773333333,3.14706666667,5.46693333333
282.99,2.16046666667,3.16146666667,2.26306666667,3.0882,1.98213333333,3.87726666667,1.28206666667,2.55513333333,2.80933333333,5.09253333333
283.36,1.61553333333,2.64093333333,1.83333333333,2.51686666667,1.55893333333,3.1788,0.731466666666,1.98126666667,2.31,4.58526666667
283.73,1.03006666667,1.93326666667,1.19786666667,1.7248,0.913933333333,2.49246666667,0.0989333333332,1.24193333333,1.7526,3.99566666667
284.10,1.27086666667,2.18606666667,1.43333333333,1.94286666667,1.10246666667,2.69786666667,0.372266666667,1.3292,2.08433333333,4.12893333334
284.47,1.36826666667,2.29946666667,1.55386666667,2.0576,1.21313333333,2.84153333333,0.505666666666,1.47216666667,2.2874,4.24833333333
284.85,1.4628,2.32946666667,1.64313333333,2.09406666667,1.1648,2.9352,0.599933333333,1.4628,2.39206666667,4.3176
285.22,1.22186666667,2.17853333334,1.57726666667,1.96533333333,1.10286666667,2.8222,0.468866666667,1.36016666666,2.32646666666,4.2016
285.59,1.68833333333,2.69386666667,2.07893333333,2.39186666666,1.526,3.39926666667,1.02053333333,1.90833333333,2.87306666667,4.74813333333
285.96,1.84893333333,2.78266666667,2.13966666667,2.47886666666,1.60293333333,3.4498,1.14806666667,1.93363333333,3.04526666667,4.84206666667
286.33,1.85873333333,2.64706666667,2.0608,2.4078,1.6342,3.34806666667,1.10913333333,1.8002,3.01613333333,4.8378
286.70,1.91446666667,2.756,2.1684,2.44086666667,1.65686666667,3.35646666667,1.188,1.8366,3.06926666667,4.92266666667
287.07,1.9908,2.91673333333,2.28966666667,2.61613333333,1.77013333333,3.5606,1.2914,1.8823,3.27473333333,5.0228
287.44,2.1426,3.1354,2.3536,2.72493333333,1.91706666667,3.757,1.4952,2.02793333333,3.45286666667,5.24253333333
287.82,2.6468,3.64373333333,2.84513333333,3.22113333333,2.3234,4.27786666667,1.98653333333,2.4224,3.8778,5.55566666667
288.19,2.68513333333,3.64566666667,2.8436,3.2266,2.29066666667,4.3192,2.0662,2.4682,3.9514,5.51
288.56,2.57833333334,3.637,2.86206666667,3.1268,2.20873333333,4.18746666667,1.971,2.24893333333,3.85786666667,5.34133333334
288.93,2.48293333333,3.62633333333,2.875,3.12866666667,2.2388,4.15673333333,1.9738,2.14003333333,3.907,5.3174
289.30,2.5456,3.77186666667,2.9626,3.21893333333,2.23126666667,4.22786666667,2.0702,2.15643333333,3.97546666667,5.3744
289.67,2.5058,3.73146666667,2.9098,3.2032,2.263,4.17633333333,1.9366,2.19396666667,3.91033333333,5.31286666667
290.04,2.4628,3.80006666667,2.9314,3.17253333333,2.14526666667,4.19013333333,1.91393333333,2.17746666667,3.85693333333,5.2764
290.41,2.67133333333,4.10753333333,3.17566666667,3.3984,2.30493333333,4.3558,2.1788,2.4537,4.12326666667,5.50426666667
290.78,3.04066666667,4.31766666667,3.49,3.62986666667,2.57966666667,4.637,2.44166666667,2.72136666667,4.5324,5.6518
291.15,3.45646666667,4.66606666667,3.75253333333,3.97306666667,2.78906666667,4.94646666667,2.72946666667,3.10893333334,4.82313333333,5.96346666666
291.52,3.5414,4.838,3.9416,4.2338,2.86313333333,5.196,2.771,3.27326666667,4.97813333333,6.06253333333
291.89,3.41493333333,4.90866666667,3.93713333333,4.28386666667,2.91493333333,5.0782,2.65293333334,3.2426,5.04973333333,6.07013333333
292.26,3.26753333333,4.8664,3.90653333333,4.2622,2.71066666667,4.91566666667,2.49493333333,3.1762,4.94033333333,6.0358
292.64,3.1746,4.81306666667,3.66146666667,4.2278,2.43266666667,4.79633333333,2.29253333333,3.1264,4.8526,5.89973333333
293.01,3.36073333333,5.09266666667,3.86793333333,4.4846,2.40953333333,4.8484,2.3506,3.39016666667,4.90726666667,5.95753333333
293.38,3.6056,5.5104,4.19013333333,4.79133333333,2.69946666667,5.03106666667,2.6154,3.71703333333,5.23706666667,6.2504
293.75,3.72706666667,5.75286666667,4.38406666667,4.96733333334,2.73093333333,5.01793333333,2.7816,3.74493333333,5.40746666667,6.35286666667
294.12,3.70946666667,5.74593333333,4.38493333333,5.10806666667,2.6934,4.94393333333,2.72453333333,3.71363333333,5.44053333333,6.30086666667
294.49,3.33933333333,5.4156,3.98413333333,4.85386666667,2.30126666667,4.5844,2.29313333333,3.35856666667,5.03046666667,5.8374
294.86,3.3982,5.5922,4.0764,5.04126666667,2.38433333334,4.62166666667,2.404,3.42156666667,5.06646666667,6.06673333333
295.23,3.57833333333,5.78926666667,4.24333333333,5.22486666667,2.57233333333,4.72393333333,2.58186666667,3.52796666667,5.2456,6.1806
295.60,3.9788,6.07253333333,4.58153333333,5.6206,2.93626666667,4.9838,2.9982,3.91316666667,5.5868,6.50526666667
295.97,4.09066666667,6.1062,4.5812,5.7006,2.88773333333,4.97833333334,3.01053333333,3.93976666667,5.53706666667,6.4776
296.34,4.2728,6.25966666667,4.77293333333,5.90686666667,3.08493333333,5.18953333333,3.15366666667,4.05393333333,5.69773333333,6.6438
296.71,4.3262,6.23773333333,4.85173333333,5.934,3.1426,5.15706666667,3.19173333333,4.1143,5.7126,6.64606666666
297.08,4.2692,6.14573333333,4.67773333333,5.748,3.1726,5.05686666667,3.12746666667,4.0,5.6372,6.58566666667
297.45,3.88646666667,5.69393333334,4.23713333333,5.33566666667,2.7336,4.64513333333,2.71966666667,3.53263333333,5.12906666667,6.13913333333
297.82,3.71626666667,5.56433333333,4.13646666667,5.26346666667,2.5922,4.51326666667,2.57973333333,3.41086666667,5.02953333333,5.97513333333
298.19,3.9144,5.8382,4.3114,5.4114,2.84686666667,4.7134,2.7818,3.6894,5.2704,6.19026666667
298.56,4.17333333334,6.15373333334,4.65626666667,5.6362,3.0786,4.89373333333,2.981,3.8391,5.59213333334,6.36306666667
298.93,4.17573333333,6.17873333333,4.59626666667,5.62026666667,3.02033333334,4.83073333333,2.863,3.78586666667,5.59133333333,6.31206666667
299.30,3.85886666667,5.93606666667,4.39026666667,5.37973333333,2.78633333333,4.5662,2.51226666667,3.45793333333,5.32333333334,6.05393333333
299.67,3.56866666667,5.771,4.2186,5.14186666667,2.50286666667,4.229,2.16106666667,3.17786666667,5.1624,5.7196
300.04,3.60226666667,5.92146666667,4.38286666667,5.25426666667,2.6652,4.32426666667,2.23586666667,3.38486666667,5.30746666667,5.76533333333
300.41,3.71713333333,6.07873333333,4.45906666667,5.3532,2.79386666666,4.33646666666,2.22946666667,3.50366666667,5.42086666667,5.7782
300.78,4.00253333333,6.60246666667,4.74666666667,5.66213333333,3.1398,4.77666666667,2.44306666667,3.77883333333,5.85853333334,6.12113333333
301.15,4.19133333333,6.98626666667,5.08233333333,5.98113333333,3.33126666667,4.99906666667,2.578,4.02966666667,6.2772,6.29486666667
301.52,4.69373333333,7.59653333333,5.66066666667,6.55706666667,3.8442,5.47066666667,3.028,4.54986666667,6.88786666667,6.7352
301.89,4.9022,7.88326666667,5.7962,6.78326666667,3.998,5.54506666667,3.18486666667,4.69746666667,7.04646666667,6.8348
302.26,4.7248,7.7612,5.6612,6.81506666667,3.79446666667,5.26933333333,2.90573333333,4.4971,6.88646666667,6.534
302.63,4.72346666667,7.71393333333,5.645,6.88286666667,3.83333333333,5.2736,2.84313333333,4.64796666667,6.89273333333,6.63533333333
303.00,4.36366666667,7.40086666667,5.3754,6.6332,3.58626666667,4.94233333333,2.51553333333,4.345,6.56826666667,6.1194
303.37,4.75526666667,7.77913333333,5.75986666667,7.0348,3.96186666667,5.18806666667,2.77893333333,4.807,6.882,6.412
303.74,4.84646666667,7.8964,5.7996,7.13146666667,4.0032,5.24073333334,2.77933333334,4.8162,6.94313333333,6.51366666667
304.10,4.891,7.9648,5.832,7.18933333333,3.9598,5.22253333333,2.7424,4.6642,7.01986666666,6.61526666667
304.47,5.03906666667,8.30606666667,6.02906666667,7.44693333334,4.04706666667,5.40353333333,2.9048,4.91553333333,7.25093333333,6.7956
