wavelength,Back_TanVarm,Belly_TanVarm,Breast_TanVarm,Crissum_TanVarm,Crown_TanVarm,DorTail_TanVarm,Patch10_TanVarm,Patch11_TanVarm,Rump_TanVarm,Throat_TanVarm,WingTip_TanVarm
790.23,9.574,23.2828888889,15.0256666667,27.6176111111,6.97244444444,12.1036666667,8.86966666666,10.887,9.97444444447,12.5921111111,11.2793333334
790.54,8.95655555555,22.7628333333,14.1822222222,27.361,6.40577777778,11.3175555555,8.07333333333,10.2855555556,9.44366666668,11.6642222222,10.6818888889
790.85,7.46677777778,21.5653888889,12.9926666667,26.5405,4.958,10.5686666667,6.89022222222,9.06022222222,8.365,10.4331111111,9.44155555556
791.16,7.11644444445,21.8166666667,12.7071111111,26.7311666667,4.79688888889,10.5181111111,6.44511111111,8.66922222222,7.98011111111,10.1777777778,9.21833333334
791.47,6.988,21.3532222222,12.5348888889,26.4413333333,5.22355555556,10.5257777778,6.64744444444,8.63044444444,7.60833333333,10.0454444445,9.16311111111
791.78,7.21777777778,21.0266666667,12.7644444444,26.6133333333,5.6,10.3733333333,7.26222222222,8.69333333335,7.84,10.3111111111,9.39555555555
792.08,7.84566666667,21.2201666667,13.7412222222,27.335,6.28022222222,10.5923333333,7.93533333333,9.15199999999,8.46311111111,11.0572222222,10.5027777778
792.39,7.67922222223,20.9096111111,13.5662222222,26.9040555556,6.43377777778,10.5107777778,7.84966666667,9.21155555557,8.36033333333,10.5555555556,10.5376666667
792.70,7.84933333333,20.7152222222,13.6657777778,26.9116111111,6.89466666667,11.0226666667,8.17633333333,9.76755555556,8.88366666666,10.7928888889,11.35
793.01,7.8881111111,20.4861111111,13.8887777778,26.8297777778,6.33011111111,10.6036666667,7.79022222222,9.68655555554,8.79633333333,10.6571111111,11.4404444445
793.32,6.78455555555,19.6611111111,13.015,25.4044444444,5.131,9.29655555556,6.74888888889,8.42966666667,8.03611111111,9.62733333332,10.5211111111
793.62,6.93444444444,19.9643333333,13.6367777778,25.6493888889,5.24777777778,9.43333333333,7.36255555556,8.30877777778,8.41577777777,9.97788888888,11.1824444444
793.93,6.12,19.422,13.432,25.1120555556,4.74911111111,8.99677777779,6.80088888889,7.22222222222,7.84944444444,9.39955555555,10.8512222222
794.24,5.91766666667,19.2768333333,13.3905555556,24.9126111111,4.88066666667,8.76022222222,7.16,7.34766666667,8.045,9.53777777778,10.5928888889
794.55,6.36411111111,19.5253333333,13.5064444444,25.2687222222,5.691,9.03911111112,7.97277777778,8.02511111111,8.75955555557,10.4643333333,11.2246666666
794.86,6.76622222222,20.1400555555,14.1422222222,25.4722777778,5.92477777778,9.74588888891,8.77566666667,8.70688888889,9.24766666668,11.0767777778,12.21
795.16,6.46788888889,20.2783333333,13.8613333333,25.2398888889,5.84844444444,9.85488888887,8.32688888889,8.51377777778,9.06555555554,10.9414444445,11.8834444444
795.47,5.96222222222,19.8042777778,13.0334444444,24.4071666667,5.40311111111,9.48511111113,7.36777777778,7.78288888889,8.44333333334,10.3658888889,11.0517777778
795.78,5.788,19.6790555555,12.9024444445,24.8710555556,5.43311111111,9.48866666667,7.30888888889,7.62144444444,8.39044444444,10.8068888889,10.7563333333
796.09,5.40533333333,19.2492222222,12.6727777778,25.0105555556,5.18244444444,8.67444444445,7.233,6.74377777778,7.50755555555,10.3733333333,9.82411111111
796.40,5.01522222222,19.1655555556,12.2178888889,24.933,4.92011111111,8.74200000001,7.41033333334,6.53688888889,7.367,10.4194444445,9.49433333334
796.70,5.81055555555,19.4552777778,12.4598888889,25.6031666667,5.36955555555,9.58044444444,8.09355555555,7.15955555555,7.53133333333,11.0245555556,9.7621111111
797.01,5.486,19.5226666667,12.5064444444,25.936,5.36466666667,9.68088888887,8.112,7.592,7.51411111111,10.4954444444,9.68077777778
797.32,6.24422222222,20.2951666667,12.9471111111,26.6388333333,5.863,10.1413333333,8.92011111112,8.29644444445,7.829,10.8946666667,10.323
797.63,6.36188888889,20.5391111111,12.7677777778,26.9099444444,5.94777777778,9.67477777778,8.67033333333,7.87733333333,7.69222222222,10.547,10.5914444444
797.93,5.65533333333,20.1061111111,12.5974444445,26.3685,5.00277777778,8.77255555555,7.95722222222,7.00577777778,7.14155555556,9.54333333332,10.114
798.24,5.03122222222,19.2005,11.7548888889,26.0669444445,4.39666666666,7.95622222222,7.018,6.57655555556,6.59488888889,8.81155555556,8.91288888889
798.55,4.92066666667,18.7702777778,11.6485555556,25.9475,4.29977777778,7.77477777778,6.89444444445,6.52411111111,6.26444444445,8.61811111111,9.01677777777
798.85,4.87111111111,18.7436666667,11.9418888889,26.3051111111,4.46522222222,7.59,7.09911111111,6.44755555555,6.49477777778,8.08088888889,8.72277777778
799.16,6.02255555556,19.9493333333,13.1218888889,26.8153333333,5.89866666666,8.45266666667,8.27122222222,7.39466666667,7.73766666668,8.70022222222,9.70077777779
799.47,6.14711111111,19.6778333333,13.0638888889,26.7482777778,5.66633333333,8.49455555557,8.31166666666,7.46511111111,7.93633333333,8.54255555556,9.81255555555
799.78,4.93488888889,18.2820555555,11.9976666666,26.1525555556,4.856,6.97377777778,6.86566666667,6.10711111111,6.58,6.99355555555,8.51066666665
800.08,4.33877777778,18.4121666667,11.6795555556,26.2167222222,4.57811111111,6.17388888889,6.30355555555,5.58544444444,5.97444444445,6.46311111111,8.41822222222
800.39,4.483,18.3895,11.1314444444,25.9596111111,4.62366666667,6.10477777778,5.75211111111,5.17788888889,5.84277777778,6.48733333334,8.10899999999
800.70,3.80944444444,17.6293888889,10.5583333333,25.0741666667,4.07577777778,5.76544444445,5.03833333333,4.70022222222,5.49922222222,6.42077777778,7.8238888889
801.00,4.05822222222,17.5557777778,10.7637777778,24.8645555556,4.30355555555,6.13322222221,5.14177777778,4.95777777778,5.56088888889,6.57288888889,7.79955555556
801.31,4.04511111111,17.3273333333,10.1485555555,24.7873333333,3.81977777778,6.19555555555,4.87444444444,4.977,5.09988888889,6.19566666667,7.31177777778
801.62,5.75522222222,18.9452777778,11.3875555556,25.8833333333,5.41722222222,7.71122222221,6.769,5.90888888889,6.53333333333,7.56788888889,9.12433333333
801.92,5.07955555555,18.3705,10.7617777778,25.1322222222,4.35988888889,6.71944444444,5.67188888889,4.75133333334,5.32277777778,6.74088888889,8.16933333333
802.23,4.11944444444,17.694,9.54066666668,24.4111111111,3.18377777778,5.92655555556,4.39944444445,3.91522222222,4.21655555556,6.20622222222,7.21733333332
802.54,3.303,17.0024444445,8.55544444445,23.8466666667,1.75433333333,4.62422222222,3.34633333333,2.97822222222,2.978,5.50144444444,6.29188888889
802.84,3.02833333333,17.4672222222,8.20266666666,23.4803333333,1.22,4.76022222222,3.23533333333,2.90833333333,3.11566666667,6.11122222222,6.28544444444
803.15,2.207,17.1613888889,7.556,22.309,0.304444444443,4.19655555556,2.76155555556,2.35933333334,2.35922222222,5.76233333333,5.91433333333
803.46,2.08544444444,17.1175,7.97222222222,22.0648333333,0.65166666667,4.38788888889,3.12811111111,2.93244444444,3.39955555555,6.22355555556,5.89755555555
803.76,1.37111111111,16.6063888889,7.50244444444,21.5257777778,0.318222222223,3.54277777778,2.72022222222,2.61033333333,2.95055555555,6.37288888889,5.69277777778
804.07,0.66388888889,16.4433888889,7.30233333333,21.2426666667,0.0218888888867,3.10144444445,2.55744444445,2.22,2.81855555556,5.59344444444,4.65755555555
804.38,-0.385666666663,15.9115555555,6.757,20.4310555556,-0.617333333334,2.337,1.85177777778,1.70844444445,2.18255555556,4.817,4.06744444444
804.68,-1.15333333333,15.1585555555,6.53144444444,19.4110555556,-0.410333333333,1.81877777778,0.998111111111,1.03111111111,1.66322222222,4.51311111111,3.99188888889
804.99,-3.50822222222,13.6940555556,5.01966666666,17.8794444444,-2.10933333333,-0.462666666666,-0.936222222221,-0.620333333334,-0.0677777777767,2.77511111111,2.18844444444
805.30,-4.08888888889,13.6,4.84444444445,17.5722222222,-1.81111111111,-0.733333333332,-0.655555555557,-0.933333333333,9.25185853854e-17,2.75555555556,2.08888888889
805.60,-2.45455555556,14.8908333333,6.60355555556,18.5130555556,-0.271444444444,0.684333333333,1.67266666667,0.608333333334,1.55311111111,4.149,3.61688888889
805.91,-2.57588888889,14.6421666667,6.82166666667,18.2438333333,-0.425666666668,0.960555555557,1.74633333333,0.545666666666,1.50611111111,3.76555555556,3.86388888889
806.21,-2.75855555555,13.8915555556,6.76511111111,18.1061666667,-0.218888888889,0.547444444444,1.46677777778,0.394111111112,1.10555555556,3.284,3.61244444445
806.52,-0.855555555554,14.8581666667,8.17633333333,19.6718888889,1.74366666667,2.60988888889,3.12966666667,1.971,3.02133333333,4.59188888889,4.96
806.83,-1.58255555555,14.1169444444,6.90188888889,19.1120555556,0.494666666666,1.97822222222,2.154,0.978333333332,1.54955555555,3.80255555556,3.90166666667
807.13,-1.067,14.0594444444,6.82088888889,18.7735,0.286,2.25522222222,2.79411111111,1.243,1.50711111111,3.64144444444,4.31255555556
807.44,-0.563111111113,14.5445555555,7.58755555556,19.0476111111,0.303888888888,2.64533333333,3.26466666667,1.73366666667,1.89133333333,3.99655555556,4.81811111111
807.74,0.381555555553,14.8933333333,8.20444444443,19.6241111111,1.33555555555,3.64755555556,3.98433333333,2.54755555556,2.67111111111,4.87088888889,5.34244444445
808.05,0.59388888889,15.7701111111,8.46177777778,20.5836111111,1.33611111111,4.12233333333,4.80766666667,3.24322222222,3.22033333333,5.23011111111,5.19577777778
808.35,1.38611111111,15.9624444445,8.76288888888,21.2770555556,1.61511111111,5.24622222222,5.189,3.551,3.53944444444,5.68166666667,5.693
808.66,2.36044444444,16.5800555556,9.06155555556,21.6867222222,2.15311111111,5.88366666667,5.95277777778,4.387,4.34077777778,6.206,6.24055555556
808.97,1.02933333334,15.7496666667,7.37188888889,20.897,0.722000000002,4.532,4.53177777778,3.40777777778,3.10022222222,4.99333333333,5.02911111111
809.27,0.439333333333,14.7852222222,6.56466666667,20.4118888889,0.498444444444,4.07166666667,3.69188888889,2.95566666667,2.46911111111,4.48722222222,4.28533333334
809.58,0.0364444444444,14.7661666667,5.84088888889,20.5646666667,0.303666666667,3.66744444444,2.98733333333,2.22211111111,2.01566666667,3.60655555556,3.46088888889
809.88,-0.148333333331,14.8931666667,5.52477777778,20.2447222222,0.444888888889,3.374,2.54588888889,1.74266666667,2.01466666667,3.436,3.10233333334
810.19,-0.373222222224,14.7694444444,5.78544444445,20.0884444444,1.04511111111,3.372,3.061,2.053,2.12777777778,3.17277777778,3.45911111111
810.49,-1.43466666667,14.0871666667,5.75077777778,19.479,1.00677777778,2.74322222222,2.32777777778,1.11988888889,1.34655555555,2.03855555556,2.15188888889
810.80,-1.08633333333,14.0864444444,4.97533333333,19.2655,1.62977777778,2.79011111111,2.44455555556,0.765444444443,0.987555555554,2.62966666667,2.50622222222
811.10,-0.406555555557,14.9482777778,5.92511111111,20.6516111111,2.242,3.92944444444,3.27666666667,1.40444444444,1.897,3.21511111111,3.46144444444
811.41,0.440888888888,15.0373888889,6.68877777778,21.5607777778,2.89111111111,4.76544444445,3.66277777778,1.62922222222,2.27866666667,4.22633333334,4.34888888889
811.71,0.02511111111,15.1123333333,6.35444444445,21.0486111111,2.52177777778,4.51922222222,3.39555555556,1.53566666667,2.50944444444,4.39444444444,3.94511111111
812.02,-0.689666666667,15.1467222222,6.29622222222,21.4305,1.67311111111,4.73822222222,2.92455555556,0.855777777779,2.171,4.24011111111,3.80588888889
812.32,-1.20688888889,13.9447777778,6.32288888889,21.1335,0.747888888888,4.198,2.19066666667,-0.301777777779,1.36422222222,3.84377777778,3.27955555555
812.63,-2.58177777778,13.3076111111,5.177,20.9651666667,-0.486555555554,2.69011111111,1.40588888889,-1.77066666667,0.378666666666,3.02777777778,2.16277777778
812.93,-2.69044444445,13.1759444445,5.50155555555,20.6886666667,-0.376444444443,2.44822222222,2.13877777778,-1.68155555556,0.524555555558,3.55133333333,2.58288888889
813.24,-3.02777777778,12.565,5.44211111111,20.5814444444,-0.920333333333,2.25433333333,2.89455555556,-1.28055555556,0.480222222223,3.32133333333,2.88133333333
813.54,-2.18988888889,12.5267222222,5.50222222222,20.9065555555,-0.828000000001,2.63088888889,2.87122222222,-1.60244444444,0.80122222222,3.352,3.08488888889
813.85,-2.16322222222,12.0316111111,4.31277777778,20.8719444444,-1.74655555556,1.948,2.05555555556,-1.86766666667,0.456777777777,3.07677777778,2.72733333333
814.15,-1.81033333333,11.8090555556,4.353,21.718,-2.61177777778,1.40966666667,1.93488888889,-1.921,0.414666666668,2.18355555555,2.32188888889
814.46,-1.98711111111,11.4119444445,3.44244444444,21.0188333333,-3.62433333333,0.182,1.37133333333,-2.47688888889,-0.419666666667,1.38544444444,1.42733333333
814.76,-3.49188888889,10.3390555556,2.22222222222,19.7187222222,-4.99288888889,-1.02455555555,0.317444444443,-3.34766666667,-0.93788888889,-0.07211111111,0.230777777777
815.07,-2.65233333333,11.1184444444,3.48388888889,20.6379444445,-4.05733333333,0.17188888889,0.903222222223,-1.878,-0.458666666664,0.444555555557,0.673888888889
815.37,-0.880777777777,11.6794444444,5.25722222222,21.4053888889,-2.11711111111,1.76177777778,2.00344444444,0.284222222222,0.68188888889,1.76211111111,2.04622222222
815.68,0.46888888889,13.7441666667,6.56177777778,22.5048333333,-0.44111111111,3.58422222222,3.69444444444,2.192,2.45366666667,3.25344444444,3.57044444444
815.98,2.95844444444,16.2985555555,8.97066666667,23.8513888889,1.41777777778,6.40777777778,6.05322222222,4.36255555556,4.54,5.61688888889,5.84855555556
816.29,4.56822222222,17.6606666667,10.8742222222,24.8156666667,2.43555555556,8.18855555556,7.18788888889,5.62144444444,5.93744444445,7.03011111111,7.01677777778
816.59,3.825,17.0773888889,10.3433333333,24.5522222222,1.33333333333,7.09744444445,6.30288888889,4.02688888889,4.53866666667,6.42422222222,6.08744444445
816.89,3.40955555555,17.4554444445,10.9506666667,24.0808333333,1.60444444445,6.80566666667,6.48488888889,4.01122222222,4.33222222222,7.01955555555,6.23077777778
817.20,4.11388888889,18.7831111111,12.6983333333,25.3372777778,2.65866666667,8.46555555557,7.42066666668,4.709,5.463,8.50522222222,7.75144444444
817.50,3.83244444444,18.8142777778,12.95,24.9355555555,3.04788888889,8.80911111112,7.163,4.80966666667,6.42988888889,8.92477777779,8.17888888889
817.81,3.58588888889,18.8763333333,12.6642222222,25.5115,3.23233333333,9.50755555554,7.4998888889,5.35344444444,6.56577777778,9.46966666667,8.53533333334
818.11,4.34166666667,19.5191111111,12.9648888889,25.9956666667,3.55222222222,9.89133333332,8.09722222221,5.78877777778,6.889,9.80755555556,9.12577777779
818.41,4.49866666666,19.1262777778,12.4288888889,25.8975555555,3.24933333333,9.04333333333,8.03211111112,5.40788888889,6.49833333334,9.50911111112,9.29344444443
818.72,4.69466666667,19.4525,11.8704444444,25.7833333333,3.09044444444,8.77977777778,8.02055555554,5.25077777778,6.48066666667,9.51755555557,8.89733333333
819.02,4.56511111111,19.1854444444,11.8048888889,25.7215555555,3.36855555555,8.91922222222,8.03411111111,5.46011111111,6.68655555556,9.40177777779,9.04955555554
819.33,3.94377777778,18.4676666667,11.0211111111,25.2117777778,3.07955555556,8.05866666667,7.15844444444,5.11444444445,6.21288888889,8.7431111111,8.97711111111
819.63,4.129,18.8937222222,10.9685555556,25.7291111111,3.50288888889,8.19455555555,7.36222222222,5.85666666666,6.41144444445,9.098,9.57366666668
819.93,5.28411111111,20.3681111111,11.9851111111,26.4666666667,4.46966666667,9.17755555557,8.23088888889,7.337,7.50233333334,10.3628888889,10.694
820.24,6.76144444445,21.6121111111,13.2195555556,28.2829444445,5.69077777778,10.6362222222,9.57655555554,8.826,8.91433333333,11.6134444445,12.1102222222
820.54,7.85988888889,22.3436666667,13.9634444444,28.8899444445,6.67677777778,11.2715555556,10.4966666667,9.54733333332,9.66666666668,12.2804444445,12.7667777778
820.85,8.71144444446,22.9882777778,14.6752222222,29.4525,7.62511111111,12.0295555555,11.1854444444,10.3685555556,10.1341111111,13.1354444444,13.4444444445
821.15,9.23433333334,23.6203888889,15.2123333333,29.8061666667,8.05911111111,12.3577777778,11.5777777778,10.7057777778,10.7227777778,13.5465555556,13.8837777778
821.45,9.65455555556,23.9901111111,15.6346666667,30.1391111111,8.57866666665,12.7005555556,11.8363333333,11.1291111111,11.108,13.9908888889,14.2356666667
821.76,9.95233333332,24.1502777778,15.8368888889,30.1997777778,8.78844444443,12.9304444445,12.0746666667,11.2928888889,11.3781111111,14.2542222222,14.389
822.06,10.0608888889,24.2917777778,16.0515555555,30.4135555556,8.82055555557,12.96,12.277,11.4627777778,11.5554444445,14.2825555556,14.5264444444
822.36,10.3736666667,24.511,16.2208888889,30.3533888889,9.052,13.1042222222,12.5254444444,11.6043333333,11.7608888889,14.4696666666,14.6918888889
822.67,10.69,24.8046666667,16.5411111111,30.6759444445,9.25877777776,13.375,12.8746666667,11.8935555556,12.0037777778,14.7964444445,14.8155555555
822.97,11.0006666667,25.0354444444,16.7231111111,30.7768888889,9.38933333333,13.5431111111,13.0537777778,11.965,12.1447777778,14.9746666667,14.8787777778
823.27,11.0667777778,25.0669444445,16.7654444445,30.9159444444,9.50611111109,13.6098888889,13.0344444444,11.9876666667,12.1604444444,14.8567777778,14.8937777778
823.58,10.7253333333,24.8349444444,16.4491111111,30.4351111111,9.23700000001,13.2693333333,12.6566666667,11.6742222222,11.8435555556,14.5646666667,14.5462222222
823.88,10.5622222222,24.774,16.3894444444,30.3380555556,9.07011111112,13.1913333333,12.5637777778,11.6458888889,11.7755555556,14.5286666667,14.5286666667
824.18,9.95622222223,24.4363333333,15.8136666667,30.0058333333,8.35788888889,12.6384444444,12.0503333333,11.1573333334,11.219,13.9071111111,14.0427777778
824.49,9.9768888889,24.1223333333,15.7462222222,29.6828333333,8.34433333333,12.5821111111,11.9357777778,11.0942222222,11.0303333333,13.7938888889,13.8508888889
824.79,9.78666666668,23.8172222222,15.6186666667,29.403,8.13588888889,12.3537777778,11.8083333333,10.8364444445,10.7068888889,13.415,13.5782222222
825.09,9.44833333332,23.8401111111,15.5182222222,29.4021111111,7.875,12.0544444444,11.5218888889,10.7207777778,10.5054444444,13.018,13.27
825.39,9.18011111112,23.7618333333,15.2503333333,29.1809444444,7.64922222222,11.9072222222,11.1946666667,10.4864444444,10.2445555556,12.7387777778,13.1828888889
825.70,8.85844444445,23.6691666667,14.9944444444,29.385,7.121,11.5802222222,10.944,10.3633333334,9.90333333332,12.4396666667,12.9597777778
