wavelength,Back_SalCinf,Belly_SalCinf,Breast_SalCinf,Crissum_SalCinf,Crown_SalCinf,DorTail_SalCinf,Patch10_SalCinf,Rump_SalCinf,Throat_SalCinf,WingTip_SalCinf
800.39,5.5695,46.8145833333,2.25275,47.3744166667,6.94441666666,9.273,26.0640833333,4.15991666667,3.98,8.45775
800.70,5.30816666667,46.6763333333,2.17191666667,47.14825,6.69583333333,9.36025000001,25.7285833333,4.04516666667,3.64291666666,8.55533333334
801.00,4.29066666667,46.1275833333,1.10641666667,46.94325,5.24108333333,8.17741666666,25.078,3.01416666667,2.30516666667,7.58166666667
801.31,3.877,46.023,0.744000000001,46.55225,4.6995,8.23316666666,24.7353333333,2.71808333333,1.80991666667,7.18883333333
801.62,3.6795,46.14725,0.569916666668,46.5151666667,4.45875,8.5065,24.90625,2.85691666667,1.56566666667,7.08516666666
801.92,4.23533333334,46.53075,0.722666666666,46.5885833333,4.64716666667,9.02724999999,25.5781666667,3.36075,2.0815,7.76958333332
802.23,4.72975,46.6724166667,1.13333333333,46.8395833333,4.80233333333,9.30683333334,25.9880833333,3.88691666667,2.28141666667,8.22424999999
802.54,5.57991666666,46.9915,1.55158333333,47.1665,5.31758333333,9.86316666667,26.4495833333,4.85141666667,2.72441666666,8.938
802.84,4.52133333333,47.4939166667,0.671833333333,47.32025,4.18175,9.25416666667,26.2378333334,4.18166666667,1.46441666667,8.27291666666
803.15,4.57133333333,48.6586666667,0.393166666667,48.3193333333,4.07041666667,9.34325,26.534,4.61766666667,1.24116666667,8.19458333334
803.46,5.458,49.0518333333,1.13316666666,48.8128333333,4.76408333333,9.82891666666,27.2586666667,5.45,2.18175,8.74941666666
803.76,6.717,49.7560833333,2.43233333333,49.2528333333,6.26708333333,10.8265833333,27.9278333333,6.47283333333,3.286,9.7895
804.07,6.99066666667,48.8973333333,2.72258333333,48.8150833334,6.75066666667,10.8236666667,27.8803333333,6.69833333333,3.61533333333,9.63858333333
804.38,7.42975,48.6443333333,3.08158333333,48.6814166667,7.52583333333,11.0296666667,27.8963333333,7.00733333333,4.18525,9.77041666666
804.68,7.31391666667,48.3630833333,2.41091666667,48.3705833333,7.26183333333,10.454,27.5520833333,6.64416666667,3.51191666667,9.38241666668
804.99,7.68158333334,48.1778333333,2.77025,48.237,7.85925000001,10.69625,27.6,7.25175,4.16291666667,9.74816666666
805.30,7.3835,48.0484166667,3.05733333333,48.5528333334,7.88066666666,10.64125,27.3670833333,7.02725,4.04416666667,9.63191666666
805.60,6.49241666667,47.76825,2.397,48.4896666667,7.04833333333,10.1818333333,26.7733333333,5.82366666666,3.37383333333,8.68650000001
805.91,6.26133333334,48.3255833333,2.50758333333,48.96025,6.76616666667,10.1069166667,27.33175,5.25983333334,3.6315,8.43266666667
806.21,7.3775,48.0959166666,3.88283333334,48.738,8.03458333333,11.17075,27.9196666667,5.89891666667,5.12258333334,9.29658333332
806.52,6.83583333333,47.0350833333,3.53391666667,47.8885833333,7.22541666667,10.3025833333,27.1563333333,4.97158333333,4.74691666667,8.92475
806.83,5.64441666667,46.1379166666,2.07958333333,47.212,6.14716666666,9.23208333333,26.3405833333,3.75541666667,3.54966666667,7.62483333333
807.13,4.52241666667,45.1531666667,0.378833333333,46.1426666667,4.70758333333,7.83099999999,24.9846666666,2.44291666667,1.95575,6.33883333333
807.44,4.20216666667,45.4660833333,0.165916666665,46.0665,4.40758333334,7.40125000001,24.62875,2.15641666667,2.00633333333,6.38225
807.74,3.65691666666,45.02075,-0.023916666665,45.4428333333,3.79216666667,7.20199999999,24.2989166667,1.84033333333,1.85633333333,5.9355
808.05,3.63683333333,44.5729166667,0.401333333335,45.63275,3.90175,7.77133333334,24.53425,1.99116666667,2.58516666667,5.941
808.35,3.64175,44.4363333333,0.363333333333,45.7525,3.63366666667,7.71974999999,24.233,1.84908333333,2.52741666667,5.499
808.66,2.94891666667,43.7764166667,-0.464250000002,44.9249166667,3.03033333334,7.33133333334,23.7616666667,1.50708333333,2.17483333333,4.627
808.97,3.05491666667,44.096,-0.461083333335,44.6146666667,3.36791666666,7.44391666667,23.9213333333,2.07508333333,2.55266666667,4.70191666667
809.27,2.1745,43.0195,-1.42758333333,43.8246666667,2.42366666667,6.72308333334,22.9333333333,1.46075,1.71825,3.89266666667
809.58,1.97316666667,43.44525,-1.72775,44.5714166667,2.26125,6.65658333332,23.0014166667,1.5075,1.55825,3.85341666667
809.88,1.45075,43.3679166667,-2.159,44.715,1.7445,6.73566666667,22.7201666666,1.22633333333,0.97575,3.41966666667
810.19,1.79375,44.0089166666,-1.50633333333,45.0018333333,1.98516666667,7.34083333334,22.7619166667,1.4805,1.1755,4.29291666667
810.49,1.24425,44.5310833333,-1.45916666667,45.5961666667,1.88866666667,7.62616666667,23.2905,1.42341666667,1.18175,4.12633333333
810.80,0.44875,44.6705,-2.39933333333,45.4028333333,1.31858333334,7.23458333333,23.1591666667,0.604333333332,0.128249999999,3.16866666667
811.10,1.47225,45.5185,-1.62958333333,46.213,2.3795,8.12966666667,23.7408333333,1.37033333333,0.435166666667,4.10191666667
811.41,2.07875,45.9446666667,-1.25275,45.657,2.66333333333,7.95283333333,23.5060833333,1.56825,0.594000000001,4.38
811.71,2.07858333334,46.5609166667,-1.21883333333,45.7955,2.71166666667,7.5775,23.62075,1.2565,0.538499999998,4.46916666667
812.02,2.95258333333,47.4285,-0.12375,46.6951666667,3.60958333333,8.1715,24.34275,2.0475,1.15241666667,5.53325000001
812.32,3.53733333333,47.4828333333,0.76275,47.3305,4.281,8.72416666668,24.79025,2.45991666667,1.6875,6.24525
812.63,3.71958333334,47.422,0.770583333333,46.86075,4.96566666667,8.61875000001,24.6005833333,2.78716666667,1.72175,6.507
812.93,3.31033333333,46.8618333333,-0.0574999999982,45.6276666667,4.44891666667,7.51999999999,23.8901666667,2.11441666667,0.688833333333,5.91266666667
813.24,3.8175,47.13925,0.0955833333317,45.1779166666,5.19525,7.40516666667,24.53125,2.29616666667,0.74625,5.99883333334
813.54,4.39816666667,47.7334166667,0.48225,45.8911666667,6.12458333332,8.05358333332,25.5786666667,2.7295,1.47575,6.3175
813.85,5.35641666667,47.9383333333,1.445,47.0809166666,7.12908333334,8.68016666667,26.67625,3.57408333333,2.505,7.43733333333
814.15,6.34675,48.1879166667,2.3545,48.1686666667,7.82941666667,9.36050000001,27.2964166667,4.60258333333,3.34291666667,8.188
814.46,5.91408333333,47.06225,1.93925,47.763,7.07575000001,8.67891666668,26.6801666666,4.52191666667,3.21616666667,7.58458333334
814.76,5.35141666667,46.8920833334,1.22383333333,48.0089166667,6.73074999999,7.97391666666,26.7190833333,4.29283333334,2.86525,7.66308333334
815.07,6.00558333333,47.47125,1.973,48.38125,7.5,8.70691666666,27.23175,5.07658333333,3.33325,8.51550000001
815.37,6.47066666667,47.9240833333,1.89183333333,48.9424166667,7.53766666667,8.59516666666,27.2798333333,5.161,3.39541666667,8.43033333334
815.68,6.29808333333,47.35725,1.40808333333,48.4279166667,7.52325,7.88950000001,26.8710833333,4.4945,2.91275,8.10175
815.98,7.83525,48.4961666667,2.78725,49.8563333334,9.03266666667,9.32008333332,28.1225833333,5.795,4.0135,9.16675
816.29,8.74458333333,48.3838333333,3.82108333333,50.28025,10.0335,9.98700000001,28.6061666667,6.97875,4.998,9.98691666666
816.59,9.73591666667,49.09825,4.9635,51.1656666666,11.21125,11.266,29.3443333333,8.46991666668,6.42075,11.3023333334
816.89,10.7179166666,48.5193333333,6.3705,50.4734166667,12.061,12.1814166667,29.37325,10.2185,7.60141666668,12.5086666667
817.20,11.4346666667,48.4615833333,7.32141666666,50.1233333334,12.5861666666,12.9483333333,29.22825,11.11375,8.39925000001,12.8085833333
817.50,11.1216666667,48.4985,7.30066666667,49.3645,12.4325,13.0205,29.0275833334,10.8911666667,8.48416666667,12.9091666667
817.81,11.473,49.8359166667,7.482,50.0233333333,12.8944166667,13.5816666667,29.7095833333,10.9105833333,8.96591666667,13.1755
818.11,11.4376666666,49.52125,7.56291666667,49.71575,12.6495833333,13.7118333333,29.4585,10.6148333333,8.91691666667,12.6196666667
818.41,10.2045,48.6439166667,6.658,49.0714166667,11.7274166667,12.8660833333,28.6118333333,9.76941666667,8.20283333334,11.4736666667
818.72,8.95016666667,47.8139166667,5.72908333333,48.1015833333,10.8895,11.97225,27.755,9.11441666667,7.46975,10.7730833333
819.02,8.66791666666,48.17875,5.6885,48.33975,10.4826666667,11.8081666667,27.7798333333,9.26,7.50316666667,10.7980833333
819.33,7.72433333334,48.2079166667,4.90883333333,48.1310833334,9.49850000001,10.6635833333,26.934,8.39849999999,7.10324999999,10.39725
819.63,7.17691666667,48.662,4.68258333333,48.37175,8.91424999999,10.3869166667,26.3896666667,7.90816666667,7.10416666668,10.392
819.93,6.87841666667,49.0610833333,4.42691666667,48.8166666667,8.49791666667,9.77475000001,25.8898333333,7.29216666667,6.83833333333,10.3400833333
820.24,6.79525,49.5126666666,4.12691666667,49.3198333333,8.23891666667,9.18733333333,25.55175,6.69691666667,6.61383333333,10.1926666667
820.54,6.86016666667,50.0224166667,4.06833333333,49.80975,8.49449999999,8.94908333332,25.519,6.67958333333,6.58608333333,10.3644166667
820.85,7.35133333333,50.487,4.47366666667,50.3789166667,9.06099999999,9.14683333334,25.8854166667,7.29583333333,7.05525000001,10.818
821.15,7.57033333334,50.5920833333,4.64075,50.6355,9.21199999999,9.20224999999,25.9098333333,7.56075,7.19725000001,11.1545
821.45,7.83858333334,50.7819166667,4.865,51.0176666667,9.50083333332,9.38958333332,26.1438333333,7.75499999999,7.39083333334,11.5081666667
821.76,8.32175,50.9603333333,5.2225,51.1375833333,9.85658333333,9.68916666665,26.32075,8.01766666666,7.72175,11.9370833333
822.06,8.8045,51.2103333334,5.6045,51.3826666666,10.2903333333,10.0565833333,26.582,8.32058333334,8.14308333333,12.3325
822.36,9.03616666667,51.52675,5.85583333333,51.7038333333,10.5229166667,10.2279166667,26.79575,8.52425,8.42358333333,12.5545833333
822.67,9.03208333333,51.5225,5.89566666666,51.7679166667,10.5834166667,10.228,26.7526666667,8.48041666667,8.38749999999,12.4966666667
822.97,9.17108333333,51.9206666667,5.97683333333,52.2748333334,10.79375,10.3409166667,27.0723333334,8.55975,8.507,12.61075
823.27,9.299,51.9378333333,6.05316666666,52.364,10.94,10.4634166667,27.22425,8.65283333333,8.50283333333,12.6475
823.58,9.3015,52.0648333333,6.12508333333,52.5905,11.1295,10.5894166666,27.4544166667,8.73008333333,8.57233333333,12.7223333333
823.88,9.27474999999,51.926,6.06033333333,52.4398333334,10.9926666666,10.6280833334,27.4161666666,8.59033333334,8.49625000001,12.6835
824.18,8.99783333333,51.6760833333,5.80533333333,52.3106666667,10.676,10.4501666667,27.2531666667,8.165,8.18216666668,12.4499166667
824.49,8.98141666666,51.7709166667,5.9845,52.3323333333,10.8201666667,10.5044166667,27.426,8.16249999999,8.27483333333,12.4696666666
824.79,8.94333333333,52.0924166667,6.13033333333,52.45775,10.948,10.5800833333,27.4011666667,8.33583333333,8.39758333333,12.4228333333
825.09,8.9,52.244,6.17358333333,52.8385,11.04,10.7566666667,27.68425,8.44549999999,8.49316666667,12.4986666667
825.39,8.57475,52.22975,6.01316666667,52.9809166667,10.6836666667,10.6624166667,27.6156666667,8.22466666666,8.17341666666,12.31
825.70,8.80916666667,51.9104166667,6.0565,52.7620833333,10.7634166667,10.8418333333,27.5053333333,8.28008333333,8.17983333333,12.5015
826.00,8.87883333333,51.7168333333,6.01966666667,52.5669166667,10.7175,10.9069166667,27.6635,8.18891666667,8.18575,12.5176666667
826.30,8.65491666667,51.1273333333,5.70833333333,51.9526666667,10.3085,10.6335,27.427,7.87516666667,7.81358333333,12.3164166667
826.61,8.7575,50.9985,5.85025,51.8500833333,10.4769166667,10.6925,27.3394166667,8.00383333333,8.13441666667,12.5131666667
826.91,8.82483333333,50.8290833333,5.91175,51.61875,10.4830833333,10.683,27.1956666667,8.09416666667,8.17266666667,12.5015
827.21,8.33658333333,50.5239166667,5.43516666667,51.3496666667,10.1605,10.217,26.8504166666,7.7995,7.88558333333,11.9411666667
827.51,8.38041666666,50.4774166667,5.52991666667,51.16975,10.2899166667,10.21925,26.74475,7.96358333333,8.05083333334,11.9234166667
827.82,8.13558333333,50.1943333334,5.19708333333,50.9574166667,10.08525,10.0575833333,26.457,7.66716666667,7.81308333334,11.6258333333
828.12,8.01291666667,49.8798333333,5.06783333333,50.8519166667,9.86958333333,10.0626666667,26.5399166667,7.49225,7.65991666666,11.6208333333
828.42,7.58483333333,49.94925,4.61091666667,50.7134166667,9.36625000001,9.72875,26.2433333334,7.16783333333,7.28091666666,11.13575
828.72,7.21566666667,49.747,4.095,50.582,9.02066666667,9.51416666666,25.9911666667,6.91633333333,7.08925000001,10.8215
829.02,6.27425,49.3075,3.35175,50.0463333333,8.49483333333,8.91975000001,25.457,6.47733333333,6.45433333332,10.0323333333
829.33,5.656,48.9066666667,2.88166666667,49.6474166667,7.96525,8.73183333333,25.2044166667,6.37125,6.09550000001,9.60050000002
829.63,5.37175,48.3334166667,2.5845,48.7499166667,7.67458333332,8.56983333333,24.8310833333,6.27816666667,5.92908333333,9.06533333333
829.93,4.85866666667,47.8406666667,2.08491666667,47.8343333334,7.01791666667,8.42625000001,24.6773333333,6.23591666667,5.628,8.37674999999
830.23,3.30175,47.0499166667,0.262000000003,47.15325,5.45191666667,7.39583333333,23.48375,4.90766666666,4.05975,6.67916666668
830.54,3.58441666667,47.77575,0.60875,47.9035833333,5.553,8.06275,24.3010833333,5.37258333334,4.20791666667,7.176
830.84,2.874,47.455,-0.120333333332,47.9286666667,4.75266666667,7.675,23.7154166667,4.73675,3.09883333333,6.36641666666
831.14,2.50991666667,47.4655,-0.40175,48.0563333333,4.42091666667,7.48833333332,23.9255,4.5275,2.961,6.37291666666
831.44,2.649,47.5120833333,-0.136833333335,47.77775,4.66183333333,7.60066666666,23.905,4.50883333333,3.3895,6.41691666667
831.74,2.98091666667,46.8055,0.381250000001,47.2019166667,4.92533333333,7.61666666667,23.8640833333,4.58216666666,3.84258333333,6.73983333333
832.04,3.65925,47.1340833333,1.36516666667,47.1913333333,5.62466666667,7.54008333333,24.4140833333,4.70283333334,4.19525,7.12550000001
832.35,3.90508333333,47.4705,1.48291666667,47.759,5.48183333333,7.61541666666,24.67125,4.37466666667,4.23375,7.34016666668
832.65,4.60475,47.912,2.001,47.9926666667,6.38208333333,7.87983333333,24.7701666667,4.8285,4.86591666667,8.14074999999
832.95,4.3255,48.21675,2.11883333333,48.5168333333,6.46183333333,7.80375000001,24.6998333333,4.61983333333,4.76116666667,7.94483333333
833.25,4.69225,48.7695833333,2.623,49.2449166667,6.98558333334,7.77408333334,25.0504166667,4.70375,5.07841666667,8.42275000001
833.55,5.43008333334,49.08875,3.68191666667,49.2530833333,7.99950000001,8.5135,25.7310833333,5.33483333333,5.99708333334,9.34
833.85,5.9355,49.4504166666,4.15908333334,49.49675,8.70299999998,8.84683333332,25.94475,5.69933333333,6.44391666667,9.66316666668
834.16,6.35983333333,49.8688333333,4.59308333333,49.7828333333,9.34808333333,9.252,26.5344166666,6.1175,7.12700000001,10.17075
834.46,6.75066666667,50.0404166667,4.92508333334,49.8583333334,9.75424999999,9.73908333333,26.93175,6.49775,7.34233333334,10.5278333333
834.76,6.79291666667,50.26875,4.95233333333,50.14975,9.77041666667,9.90474999999,27.2590833333,6.60666666667,7.29941666666,10.8251666667
835.06,6.44666666667,50.67775,4.87958333333,50.3199166667,9.69408333335,9.86766666666,27.40175,6.33833333333,7.05366666668,10.9736666667
835.36,6.00058333333,50.0628333333,4.74558333333,49.9258333333,9.64516666667,9.97591666667,26.93925,6.21708333333,6.94724999999,10.9113333333
835.66,6.08766666667,50.5939166667,4.94308333334,50.4083333333,10.047,10.20775,27.29525,6.205,7.25041666667,11.09875
835.96,5.66141666666,50.08775,4.8785,50.20925,9.62225,10.0809166667,27.0648333333,5.668,6.84216666667,10.6749166667
836.26,5.96833333333,49.9115,4.93658333333,50.0441666667,9.67416666665,10.2785833333,27.1661666666,6.101,7.25016666667,11.15525
836.57,4.961,48.6543333334,3.81,49.0434166667,8.69808333333,9.80058333332,26.34575,5.44733333333,6.12833333333,10.23025
836.87,4.57725,47.9835,3.14041666667,48.5725,7.66433333332,9.49325,26.3383333334,5.2285,5.389,9.76975000001
837.17,3.38575,46.294,1.81408333333,47.04125,5.976,8.64375000001,25.3200833333,3.92891666667,4.19091666667,8.87658333333
837.47,3.8895,45.77175,2.57591666667,46.4695833334,5.77783333333,9.19541666667,25.5029166667,4.24866666667,4.58741666667,9.26725
837.77,4.99366666666,45.5398333334,3.78775,46.3186666667,6.26341666666,10.1259166667,25.5760833333,5.17491666667,5.687,9.83783333332
838.07,4.06091666667,44.17,2.80375,45.3605,5.49616666667,9.59050000001,24.6661666667,4.40583333333,5.01783333334,8.76716666667
838.37,5.01991666666,43.36225,3.41316666667,45.1350833333,6.20566666667,10.50525,24.9888333333,4.94241666667,6.03958333333,9.17558333332
838.67,5.90216666667,44.6743333333,3.68625,46.1329166667,7.31558333333,11.5785833333,26.3229166666,5.63083333333,6.93133333333,9.85991666666
838.97,5.04025,43.2684166667,2.94591666667,44.8140833333,6.77641666667,10.84225,25.1344166667,5.39875,6.41791666667,9.06125000001
839.27,5.79766666667,43.56575,3.30658333333,45.23,7.3615,11.60625,25.73725,6.1885,6.74716666667,9.49516666667
839.57,6.38033333333,44.0190833333,3.89483333333,45.9054166667,8.17808333332,12.1726666667,26.12075,6.13641666667,6.90191666667,10.0088333333
839.87,6.04841666667,44.0728333333,3.74175,45.1105,8.26708333333,12.1743333333,26.01525,5.69525,6.90941666667,10.2981666666
840.17,4.7875,43.68,2.47208333333,44.59725,7.56158333333,11.3758333333,25.0111666666,4.13883333333,6.24158333333,9.68674999999
840.47,5.82133333333,44.66575,3.78508333333,45.41825,8.38858333333,12.45025,25.9406666667,4.94691666667,7.90175000001,10.8344166667
840.77,5.33516666667,44.79025,3.23758333333,45.7819166667,8.13949999999,12.3461666667,26.2995,4.32066666667,7.51241666667,10.4994166667
841.07,4.00391666667,43.90125,2.36283333333,44.972,7.37899999999,11.3244166667,25.6866666666,3.25891666667,6.48274999999,9.60200000001
841.37,4.755,44.3564166667,3.02608333333,45.2090833333,8.12908333334,11.7915,26.0085,3.17016666667,7.19258333333,10.1463333334
841.67,5.078,44.4069166667,2.74,45.5129166666,8.79841666667,11.7018333333,25.9050833333,3.35591666667,7.26499999999,10.4575
841.97,5.0675,43.40325,2.37158333333,44.23275,7.85375000001,11.8325833333,25.1036666666,3.36966666667,6.90766666667,10.5754166667
842.27,5.73008333334,43.55875,3.56933333333,44.4176666667,8.49433333334,13.19125,26.2880833333,4.06575,7.39391666668,11.1109166667
842.57,5.64516666667,44.7510833333,4.6125,44.9208333334,8.673,14.4594166667,27.278,4.386,8.67291666668,12.23825
842.87,4.9255,43.9731666667,3.8095,43.5565833333,8.13983333334,14.375,26.88975,4.16666666666,8.39283333335,11.5176666667
843.17,4.5585,44.72175,3.91866666667,44.5458333333,8.01341666667,14.7474166667,27.5751666667,4.09458333333,8.81333333334,11.2124166667
843.47,5.84,45.2100833333,5.98758333333,44.8654166666,9.61291666666,15.63325,28.4776666667,5.77441666667,9.80958333334,11.565
843.77,2.87175,42.3714166667,3.01275,42.9174166667,7.69916666667,12.79075,26.44475,3.61183333333,6.27191666667,8.21016666668
844.07,2.42225,41.5039166666,2.78383333333,42.40775,7.80916666667,13.1055833333,25.4338333334,4.24783333333,5.51341666667,7.66441666668
844.37,2.87291666666,42.10425,2.54941666666,43.1506666667,8.50458333333,14.4596666667,25.685,4.66133333333,5.63166666667,7.97183333333
