wavelength,Back_CatHomm,Belly_CatHomm,Breast_CatHomm,Crissum_CatHomm,Crown_CatHomm,DorTail_CatHomm,Rump_CatHomm,Throat_CatHomm,WingTip_CatHomm
430.44,6.0726,9.0494,8.08586666666,4.74373333333,3.94226666667,6.4122,6.33233333333,8.03026666667,5.86933333333
430.79,6.1602,9.12773333333,8.13693333333,4.82466666667,4.05686666667,6.53106666667,6.40233333333,8.12793333333,5.9602
431.15,6.18726666667,9.17013333332,8.1788,4.8445,4.08253333333,6.55853333333,6.40446666666,8.1592,5.97693333333
431.50,6.22773333333,9.1776,8.23719999999,4.8827,4.11233333333,6.5782,6.42806666667,8.20946666667,6.0122
431.86,6.15953333333,9.11886666665,8.1224,4.75433333333,4.01486666667,6.44153333333,6.29073333333,8.1046,5.89613333333
432.22,6.22446666667,9.18466666666,8.17746666667,4.8154,4.09766666667,6.51193333333,6.3374,8.18093333333,5.9396
432.57,6.3208,9.24220000001,8.25253333333,4.88813333333,4.1686,6.58553333334,6.4062,8.25006666667,6.0078
432.93,6.30453333333,9.20466666667,8.25966666666,4.8484,4.1374,6.5518,6.3572,8.2176,5.95306666667
433.29,6.2306,9.11006666667,8.2066,4.7861,4.0622,6.50206666666,6.29286666667,8.14146666667,5.89766666667
433.64,6.2032,9.06566666667,8.19473333333,4.77236666667,3.9976,6.44146666667,6.24793333333,8.11566666667,5.86013333333
434.00,6.2026,9.027,8.12386666667,4.7434,3.94673333333,6.3816,6.1932,8.06046666667,5.81233333333
434.35,6.1084,8.94306666665,8.04126666666,4.65533333333,3.87493333333,6.28266666667,6.092,7.9588,5.72513333333
434.71,6.01913333333,8.85426666667,7.96693333334,4.55786666667,3.75973333333,6.16806666667,5.99493333333,7.87433333333,5.6028
435.07,6.0148,8.82793333333,7.93833333333,4.5339,3.72393333333,6.1346,5.9762,7.8684,5.56806666667
435.42,6.03826666667,8.86719999999,7.94300000001,4.56156666667,3.76646666667,6.17193333334,6.0022,7.9006,5.60693333333
435.78,6.09473333333,8.93246666665,8.03753333333,4.65126666667,3.8262,6.27266666667,6.1428,8.00013333333,5.72366666667
436.13,6.14046666667,8.96066666667,8.05166666666,4.65663333333,3.8546,6.2828,6.16206666666,8.0064,5.7278
436.49,6.10486666667,8.93233333333,8.04006666666,4.6196,3.86926666667,6.2558,6.1466,8.00133333333,5.70686666667
436.84,6.10886666667,8.88259999999,7.98473333333,4.6112,3.847,6.20413333333,6.13406666667,7.964,5.6932
437.20,6.1662,8.92153333333,8.03053333334,4.6574,3.87566666667,6.218,6.14666666667,7.98946666667,5.68826666666
437.56,6.24166666667,9.05613333333,8.11300000001,4.74716666667,3.96726666667,6.31093333333,6.24166666667,8.069,5.79026666667
437.91,6.28533333333,9.11626666667,8.195,4.83973333333,4.06266666666,6.37366666667,6.30406666667,8.13833333333,5.89786666667
438.27,6.4676,9.28013333334,8.34633333334,5.03463333333,4.20813333333,6.5366,6.46333333333,8.33873333333,6.0958
438.62,6.5774,9.39806666665,8.43833333334,5.1695,4.32993333333,6.66333333333,6.56106666667,8.42686666667,6.2096
438.98,6.6422,9.45673333334,8.49019999999,5.23206666667,4.40653333333,6.704,6.6342,8.46793333333,6.27613333334
439.33,6.69526666667,9.50986666666,8.55766666667,5.28603333333,4.46713333333,6.76886666667,6.69833333333,8.50826666667,6.3444
439.69,6.70233333333,9.50926666667,8.54293333334,5.28936666667,4.49353333334,6.74793333333,6.6462,8.47546666667,6.32573333334
440.04,6.67626666667,9.50759999999,8.5594,5.27776666667,4.47166666667,6.74773333333,6.6442,8.48653333333,6.32306666667
440.40,6.683,9.5252,8.56773333333,5.26606666667,4.46586666667,6.73746666667,6.63166666667,8.46473333333,6.3056
440.75,6.8142,9.6832,8.72026666667,5.4096,4.61073333333,6.87506666666,6.76193333333,8.5998,6.45586666667
441.11,6.82433333333,9.76486666667,8.73859999999,5.4326,4.6604,6.8856,6.79966666667,8.64453333333,6.51493333333
441.47,6.80893333333,9.69933333332,8.70606666666,5.38186666667,4.62953333333,6.84133333333,6.77346666667,8.6092,6.50246666667
441.82,6.84293333333,9.74146666667,8.76253333333,5.37943333333,4.62433333333,6.86053333333,6.79373333333,8.6346,6.49586666667
442.18,6.8008,9.68786666667,8.72053333333,5.33416666667,4.5994,6.80866666667,6.75273333333,8.5778,6.43653333333
442.53,6.81933333333,9.68806666666,8.73446666667,5.30886666667,4.59566666667,6.79526666667,6.7458,8.59726666667,6.44806666667
442.89,6.79433333333,9.67773333333,8.73046666667,5.2616,4.57373333333,6.7778,6.69353333333,8.5422,6.416
443.24,6.7626,9.63406666665,8.67399999999,5.2182,4.513,6.70446666667,6.6164,8.5118,6.362
443.60,6.8,9.67413333335,8.70673333333,5.2539,4.524,6.7686,6.69106666667,8.57233333333,6.41866666667
443.95,6.83426666667,9.70713333333,8.74720000001,5.30473333333,4.58066666667,6.82793333333,6.76493333333,8.59893333333,6.4938
444.31,6.89113333333,9.7672,8.78946666667,5.36363333333,4.61486666667,6.8822,6.82713333333,8.67,6.5638
444.66,6.84226666667,9.74246666667,8.74553333333,5.33446666667,4.58133333333,6.8314,6.79653333333,8.63426666667,6.50773333333
445.02,6.86853333333,9.73093333333,8.77493333333,5.34733333333,4.58933333334,6.88266666667,6.81106666667,8.65033333333,6.52806666667
445.37,6.93193333333,9.81193333333,8.83906666667,5.4294,4.6578,6.94893333333,6.86913333334,8.70546666667,6.59433333333
445.72,6.90073333333,9.79366666666,8.7852,5.41796666667,4.66193333333,6.91926666667,6.86146666667,8.7048,6.5842
446.08,6.908,9.81559999999,8.80513333334,5.40813333333,4.6682,6.93233333333,6.85906666667,8.6926,6.58286666667
446.43,6.86473333333,9.77933333333,8.76533333334,5.39543333333,4.62693333333,6.90293333334,6.83493333334,8.65666666667,6.5546
446.79,6.8532,9.76433333332,8.75086666667,5.42103333333,4.63526666667,6.9004,6.85066666666,8.67606666667,6.54793333333
447.14,6.88193333333,9.84706666667,8.7936,5.47596666667,4.68546666667,6.9534,6.91566666667,8.71606666667,6.59766666667
447.50,6.8822,9.83706666668,8.82560000001,5.483,4.699,6.92693333333,6.8948,8.71513333333,6.59186666667
447.85,6.89213333333,9.82126666666,8.80960000001,5.47776666667,4.6818,6.8768,6.84493333334,8.70606666667,6.56246666667
448.21,6.89346666667,9.82886666666,8.81066666667,5.47173333333,4.6814,6.851,6.8566,8.68386666667,6.56366666667
448.56,6.9192,9.85240000001,8.83153333333,5.49246666667,4.69673333333,6.86593333333,6.86026666667,8.695,6.6012
448.92,6.93953333333,9.86813333335,8.84379999999,5.51566666667,4.71606666667,6.85133333333,6.873,8.71153333333,6.62486666667
449.27,6.88,9.83486666668,8.79193333333,5.48846666667,4.6788,6.79706666667,6.82946666667,8.68093333333,6.57746666667
449.62,6.88586666667,9.82420000001,8.80200000001,5.5376,4.67833333333,6.8008,6.84,8.6726,6.6112
449.98,6.9352,9.88720000001,8.85746666667,5.61016666667,4.732,6.82453333333,6.89153333333,8.76813333333,6.69306666667
450.33,7.0212,9.9886,8.95433333333,5.70133333333,4.83466666667,6.90093333333,6.99433333333,8.83126666667,6.772
450.69,7.06873333333,10.0668666667,9.01466666666,5.73743333333,4.87126666667,6.9592,7.04046666667,8.8914,6.8488
451.04,7.0704,10.0016666667,8.96693333333,5.7193,4.83746666667,6.91993333333,7.02286666667,8.83813333333,6.80746666667
451.40,7.117,10.0659333333,9.00406666667,5.77193333333,4.8676,6.945,7.05753333333,8.86266666667,6.85686666666
451.75,7.09953333333,10.1297333333,9.03233333334,5.80493333333,4.85986666667,6.97453333333,7.10573333333,8.88013333333,6.88626666666
452.10,7.14293333333,10.1448,9.03526666666,5.84283333333,4.87666666667,7.01213333333,7.10373333333,8.89033333333,6.876
452.46,7.11113333333,10.1383333333,9.04453333333,5.8242,4.86593333333,7.001,7.10053333333,8.88313333333,6.84913333333
452.81,7.07433333333,10.12,8.99273333334,5.79616666667,4.82913333333,6.9258,7.06393333333,8.83086666667,6.78233333333
453.17,7.06673333333,10.0929333333,8.98133333333,5.77933333333,4.83466666667,6.91753333333,7.04333333333,8.81466666667,6.76213333333
453.52,7.0786,10.1212666667,8.99806666666,5.76593333333,4.8486,6.94553333333,7.0298,8.8294,6.7458
453.87,7.04766666667,10.0837333333,8.94686666667,5.75263333333,4.81713333333,6.9332,7.0382,8.7984,6.69
454.23,6.99613333333,10.0418,8.92153333334,5.73333333333,4.77546666667,6.90733333333,6.96846666667,8.76613333333,6.6772
454.58,6.993,10.0212,8.90066666667,5.7339,4.76533333333,6.87733333334,6.9702,8.75853333333,6.6642
454.93,7.05126666667,10.1001333333,8.97926666667,5.8015,4.84746666667,6.9696,7.01453333333,8.867,6.7414
455.29,7.0606,10.1068666667,8.96713333334,5.79866666667,4.85326666667,6.97966666667,6.999,8.8458,6.7336
455.64,7.08486666667,10.1258666667,8.95433333333,5.77633333333,4.8666,6.99066666667,6.98166666667,8.8426,6.7302
456.00,7.07013333333,10.1649333333,9.00580000001,5.79466666667,4.86853333333,6.99453333333,6.99193333333,8.88826666667,6.7526
456.35,7.07813333333,10.1996,9.01986666667,5.83173333333,4.89846666666,7.03233333333,7.02386666667,8.92826666667,6.79693333333
456.70,7.03833333333,10.2158,9.04313333334,5.838,4.871,7.07733333333,7.03333333333,8.92006666667,6.80246666667
457.06,7.09613333333,10.2758666667,9.1154,5.92823333333,4.93053333333,7.17293333333,7.10433333333,8.98313333333,6.87126666667
457.41,7.15273333333,10.3184666667,9.14546666667,5.95,4.96693333333,7.16613333333,7.15513333333,9.01566666667,6.90186666667
457.76,7.13186666667,10.3000666667,9.15139999999,5.96373333333,4.94853333333,7.16093333333,7.146,8.97906666667,6.9052
458.12,7.1188,10.3070666667,9.11813333334,5.94323333333,4.9256,7.13606666666,7.17586666667,8.9926,6.89046666667
458.47,7.03953333333,10.2592666667,9.07140000001,5.88126666667,4.84066666667,7.05933333333,7.10366666667,8.91666666667,6.8184
458.82,6.95133333333,10.1807333333,9.01266666667,5.82056666667,4.768,6.96373333333,7.04066666667,8.84386666667,6.7448
459.18,6.95393333333,10.1944666667,9.02086666667,5.8376,4.78266666667,6.97646666667,7.08606666667,8.87086666667,6.75813333333
459.53,6.96873333333,10.1870666667,9.06533333334,5.85946666667,4.8032,6.97946666667,7.10873333333,8.88633333333,6.7522
459.88,6.95573333333,10.1598,9.02046666667,5.84883333333,4.80366666667,6.9526,7.10166666667,8.84813333333,6.744
460.24,6.92706666667,10.1287333333,9.00493333333,5.809,4.7578,6.89546666667,7.0544,8.80873333333,6.68366666667
460.59,7.00693333333,10.1556,9.03506666667,5.87916666667,4.82213333333,6.92913333333,7.12113333333,8.88213333334,6.7482
460.94,7.00326666667,10.1718666667,9.03739999999,5.87993333333,4.8172,6.89553333333,7.11173333333,8.89453333333,6.73513333333
461.29,6.9634,10.1496666667,9.06053333333,5.88166666667,4.7862,6.88926666667,7.08693333333,8.88173333333,6.73406666667
461.65,6.93246666667,10.1505333333,9.03913333333,5.85183333333,4.76186666667,6.84506666667,7.04253333333,8.8734,6.7054
462.00,6.94633333333,10.1660666667,9.05746666666,5.86126666667,4.76906666667,6.827,7.0346,8.85946666666,6.70433333333
462.35,7.03306666667,10.207,9.10366666666,5.9334,4.83746666667,6.86746666667,7.08993333333,8.93173333333,6.73126666667
462.71,7.0644,10.2368,9.13686666667,5.9586,4.82746666667,6.89493333333,7.11353333333,8.9478,6.7376
463.06,7.01366666667,10.1865333333,9.08080000001,5.91066666667,4.738,6.84266666667,7.0372,8.90733333333,6.65733333333
463.41,6.9964,10.181,9.05826666666,5.9637,4.72166666667,6.83193333333,7.0298,8.90266666667,6.64826666667
463.76,6.9652,10.1251333333,9.01386666666,5.92133333333,4.6586,6.8194,6.9444,8.87626666667,6.58673333333
464.12,7.0666,10.2194666667,9.06313333333,6.0218,4.7328,6.91046666667,7.0326,8.96933333333,6.67293333333
464.47,7.00206666667,10.1913333333,9.0294,5.99636666667,4.66993333333,6.876,6.95206666667,8.9174,6.6084
464.82,6.99366666667,10.1848666667,9.05039999999,6.0049,4.68353333333,6.878,6.94973333333,8.9208,6.6314
465.17,6.94893333333,10.1524,8.97353333334,5.94366666667,4.62886666667,6.83153333333,6.90293333333,8.88173333333,6.55406666667
465.53,6.9748,10.1981333333,9.00666666667,5.9798,4.67606666667,6.86673333333,6.95766666667,8.91453333333,6.58593333333
465.88,6.95086666667,10.1496666667,8.9558,5.9632,4.66833333333,6.86293333333,6.93486666667,8.9082,6.56006666667
466.23,6.931,10.1986666667,8.98293333333,5.96126666667,4.6522,6.8692,6.93293333333,8.90873333333,6.58793333333
466.58,6.92706666667,10.2290666667,8.9652,5.95873333333,4.68866666667,6.85966666667,6.92053333333,8.89946666667,6.5908
466.94,6.9482,10.2398,9.02260000001,5.98853333333,4.72666666667,6.88626666667,6.93613333333,8.93153333333,6.60106666667
467.29,6.9436,10.2576666667,8.996,5.9537,4.7252,6.90133333333,6.94553333333,8.95066666667,6.5944
467.64,7.00306666667,10.3747333333,9.10886666666,6.04493333333,4.81393333333,6.97366666667,7.06573333333,9.02826666667,6.69793333333
467.99,6.91426666667,10.3016,9.0606,5.99396666667,4.73446666667,6.87993333333,6.9784,8.94413333333,6.63786666667
468.35,6.93106666667,10.3216,9.10346666667,6.00266666667,4.75506666667,6.89066666667,7.00986666667,8.93786666667,6.6512
468.70,6.91013333333,10.3192,9.08286666666,5.95203333333,4.6944,6.83206666667,6.97926666667,8.91446666667,6.59746666667
469.05,6.9218,10.3411333333,9.09633333333,5.97906666667,4.7122,6.83853333333,6.98466666667,8.91173333334,6.5998
469.40,6.89026666667,10.2826666667,9.0724,5.93573333333,4.6762,6.80966666667,6.93793333333,8.86553333333,6.56226666667
469.75,6.8506,10.2898666667,9.12600000001,5.9084,4.6404,6.75713333333,6.90686666667,8.86273333333,6.52893333333
470.11,6.8256,10.2657333333,9.1186,5.8977,4.62873333333,6.7456,6.89446666667,8.84133333333,6.52493333333
470.46,6.77486666667,10.1974666667,9.05300000001,5.84476666667,4.54353333333,6.6728,6.82173333333,8.77473333333,6.4698
470.81,6.67173333333,10.1435333333,8.95519999999,5.7689,4.453,6.57646666667,6.74353333333,8.67733333333,6.39606666667
471.16,6.56966666667,10.0367333333,8.89086666667,5.68196666667,4.34233333334,6.44146666667,6.6336,8.572,6.33953333333
471.51,6.459,9.95153333334,8.79359999999,5.55526666667,4.22793333333,6.32486666667,6.52726666667,8.50633333333,6.2164
471.87,6.42966666667,9.9078,8.74466666667,5.4895,4.183,6.30333333333,6.52073333333,8.486,6.1554
472.22,6.35226666667,9.88019999999,8.65266666667,5.4091,4.11513333333,6.23093333333,6.47053333333,8.39126666667,6.07213333333
472.57,6.3634,9.87126666666,8.63566666667,5.4144,4.09013333333,6.24473333333,6.4896,8.3742,6.0416
472.92,6.33653333333,9.85206666667,8.62513333333,5.39213333333,4.0654,6.24233333333,6.50253333333,8.34826666667,6.02713333333
473.27,6.31946666667,9.87433333333,8.62146666667,5.40063333333,4.0604,6.22,6.4668,8.34113333333,6.013
473.62,6.34573333333,9.89806666668,8.61266666667,5.40576666667,4.07693333333,6.24033333333,6.4482,8.30753333333,6.02606666667
473.98,6.31626666666,9.85493333332,8.56593333334,5.39226666667,4.05926666667,6.2078,6.4028,8.28333333333,5.98566666667
474.33,6.32706666667,9.87786666668,8.58186666667,5.40363333333,4.0774,6.24713333333,6.432,8.313,5.96766666667
474.68,6.48586666667,10.0506,8.68319999999,5.5252,4.22733333333,6.39173333334,6.54793333333,8.44346666667,6.11786666667
475.03,6.5838,10.1539333333,8.76886666667,5.6361,4.3362,6.50813333333,6.65033333333,8.551,6.17053333333
475.38,6.5734,10.1248,8.74786666667,5.6529,4.31866666667,6.48093333333,6.6322,8.51546666667,6.13806666667
475.73,6.5704,10.1394666667,8.76153333334,5.6439,4.34206666667,6.47286666667,6.61853333334,8.49933333333,6.1528
476.08,6.6218,10.2023333333,8.83059999999,5.6738,4.41833333333,6.50666666667,6.65966666667,8.5772,6.19833333334
476.44,6.645,10.2712,8.8758,5.70693333333,4.5104,6.55126666667,6.6716,8.61333333333,6.24853333333
476.79,6.65426666667,10.3142,8.89300000001,5.73213333333,4.53973333333,6.57966666667,6.67073333333,8.67073333333,6.26346666667
477.14,6.70486666667,10.3808,8.94006666667,5.76163333333,4.57166666667,6.61506666667,6.72886666667,8.74446666667,6.2956
477.49,6.72606666667,10.4080666667,8.95339999999,5.80426666667,4.59506666667,6.63933333333,6.77893333333,8.7836,6.2884
477.84,6.76006666667,10.4826666667,8.996,5.8374,4.65033333333,6.69366666667,6.82273333333,8.81386666667,6.33026666666
478.19,6.82546666667,10.5397333333,9.08433333333,5.8821,4.70333333333,6.72106666667,6.8588,8.8434,6.396
478.54,6.75133333333,10.4538666667,9.04313333334,5.81,4.6354,6.64286666667,6.83073333334,8.80166666667,6.32046666667
478.89,6.6676,10.4085333333,8.96893333334,5.71673333333,4.5578,6.56113333333,6.71673333333,8.69193333333,6.25626666667
479.24,6.7422,10.4870666667,9.05473333333,5.79733333333,4.64993333334,6.65186666666,6.80793333333,8.75713333333,6.35593333333
479.60,6.72566666667,10.4586,9.03606666667,5.8176,4.62273333333,6.6538,6.79833333333,8.73866666667,6.3376
479.95,6.73586666667,10.4542,9.01826666667,5.8692,4.60493333334,6.68386666667,6.7852,8.76133333333,6.3876
480.30,6.75466666667,10.437,8.99646666667,5.8839,4.57626666667,6.6948,6.83126666667,8.74306666667,6.39826666667
480.65,6.78513333333,10.4703333333,9.03053333333,5.92223333333,4.59473333333,6.73813333333,6.86753333333,8.71766666667,6.43473333334
481.00,6.8342,10.4937333333,9.05886666666,5.98153333333,4.64673333333,6.80926666667,6.91786666667,8.731,6.51086666667
481.35,6.8516,10.5187333333,9.0846,6.02443333333,4.67966666667,6.858,6.94893333333,8.751,6.5512
481.70,6.87473333333,10.5182666667,9.09,6.02793333333,4.6736,6.88506666667,6.97086666667,8.75013333333,6.56193333333
482.05,6.89493333333,10.5619333333,9.10986666667,6.06366666667,4.69773333333,6.9278,7.0058,8.78813333333,6.59673333333
482.40,6.92413333333,10.5900666667,9.12893333334,6.098,4.73506666667,6.9612,7.03546666667,8.79633333333,6.6338
482.75,6.96906666667,10.6265333333,9.17686666667,6.1446,4.778,7.01293333333,7.08973333334,8.83173333333,6.68413333333
483.10,6.99306666667,10.6473333333,9.18626666667,6.16326666667,4.7868,7.03253333333,7.09813333333,8.84813333333,6.7034
483.45,7.03946666667,10.7173333333,9.23053333333,6.2051,4.834,7.0714,7.15106666667,8.90586666667,6.75906666667
483.80,7.03113333333,10.7107333333,9.23393333333,6.1905,4.82906666667,7.05253333333,7.15366666667,8.89853333333,6.75073333333
484.15,7.01326666667,10.6948666667,9.22993333333,6.19176666667,4.8288,7.04666666667,7.137,8.8938,6.73513333333
484.50,7.00953333333,10.6874666667,9.21073333333,6.19096666667,4.83286666667,7.0432,7.13453333333,8.8968,6.73126666667
484.85,6.98233333333,10.6744,9.20239999999,6.17143333333,4.81246666667,7.02293333333,7.1228,8.887,6.70626666667
485.20,7.01073333333,10.7037333333,9.23820000001,6.2125,4.8342,7.05313333333,7.15833333334,8.9198,6.74246666667
485.55,7.02206666667,10.7168,9.25626666667,6.24826666667,4.86093333333,7.05833333334,7.18013333333,8.9382,6.76073333333
485.90,7.02473333333,10.7192666667,9.26180000001,6.25963333333,4.87466666667,7.0642,7.196,8.93953333333,6.7646
486.25,7.05066666667,10.7486,9.2878,6.29003333333,4.89153333333,7.09226666667,7.21786666666,8.96253333333,6.78673333333
486.60,7.05826666667,10.7511333333,9.2758,6.2972,4.89526666667,7.09786666667,7.22546666667,8.97226666667,6.786
486.95,7.04106666667,10.7458,9.25740000001,6.302,4.88846666667,7.08753333333,7.22606666667,8.9588,6.77373333333
487.30,7.0222,10.7077333333,9.21726666667,6.28676666667,4.86833333333,7.06866666667,7.18793333333,8.9186,6.73306666666
487.65,7.04273333333,10.7256,9.22653333333,6.31856666667,4.8906,7.1076,7.2132,8.93866666667,6.7432
488.00,7.08073333333,10.7764,9.25506666667,6.34526666667,4.9206,7.1368,7.24153333333,8.9702,6.78013333333
488.35,7.0982,10.8134666667,9.28066666667,6.37636666667,4.9452,7.1508,7.27093333333,8.98906666667,6.81366666667
488.70,7.13113333333,10.8498,9.2894,6.411,4.9698,7.1758,7.27773333333,8.99313333333,6.82193333333
489.05,7.07926666667,10.8056,9.22486666667,6.3634,4.923,7.129,7.2274,8.9292,6.77513333333
489.40,7.06226666667,10.823,9.21373333333,6.35136666667,4.90946666667,7.1326,7.21813333333,8.9122,6.7636
489.75,7.046,10.818,9.19293333334,6.35346666667,4.8952,7.12733333333,7.21113333333,8.8942,6.76006666667
