wavelength,Back_ParDomm,Belly_ParDomm,Breast_ParDomm,Crissum_ParDomm,Crown_ParDomm,DorTail_ParDomm,Rump_ParDomm,Throat_ParDomm,WingTip_ParDomm
648.47,11.5864148148,57.9829333333,53.5334,46.9205333333,26.7986166667,8.07796666667,16.8774666667,29.2308666667,14.8156
648.80,11.6663777778,58.0264666667,53.6160666667,47.0256242424,26.9178,8.1559,16.9583333334,29.4128,14.9351333333
649.13,11.6697259259,58.0841666667,53.6508,47.0299030303,26.9749833333,8.1627,16.9678,29.4636666667,14.9258666667
649.46,11.7728592593,57.8757666667,53.4747333333,46.9202969697,27.03945,8.31123333333,17.0433333333,29.5218666667,15.0403333333
649.79,11.7289481481,57.936,53.4872,46.9107818182,27.0965666667,8.28083333333,17.0076666667,29.548,15.004
650.11,11.7631703704,57.8767,53.4312,46.8861939394,27.1429,8.30053333333,17.018,29.5795333333,15.0536
650.44,11.9358962963,58.0436666667,53.5416666667,47.0481212121,27.3368833333,8.5286,17.1888,29.7714,15.2133333333
650.77,12.0111333333,57.9649333333,53.5372666667,46.9941393939,27.4317,8.6664,17.2734666667,29.9182666667,15.3275333333
651.10,12.0126888889,57.8119333333,53.4746666667,46.9016909091,27.3567166667,8.66993333333,17.2371333334,29.8678,15.2996666667
651.43,12.0248,57.9253666667,53.5955333334,46.9594484848,27.44885,8.71413333333,17.2710666667,29.9814,15.3183333333
651.76,12.0094666666,57.9371666667,53.5295333333,46.9010606061,27.5192166667,8.7086,17.2515333333,30.0092,15.2867333333
652.09,11.9810666667,57.9055666667,53.5055333333,46.9177272727,27.5436666667,8.72796666667,17.2743333333,30.021,15.317
652.42,11.8844,57.8639333333,53.4075333333,46.8624787879,27.5017,8.65083333333,17.2416,29.9540666667,15.2561333333
652.75,11.8937777778,57.8123333333,53.405,46.8143636364,27.5598833333,8.6822,17.2615333333,29.9948666667,15.3052
653.08,11.8926,57.9143666667,53.5396,46.8942727273,27.61735,8.61316666667,17.2329333333,30.0878666667,15.3489333333
653.41,12.0131925926,57.9593666667,53.6224,47.0136848485,27.7263666667,8.69036666667,17.2923333333,30.1994666666,15.4612666667
653.74,12.1123555556,58.1526666667,53.843,47.1458121212,27.8697166667,8.84023333333,17.3777333334,30.3388666667,15.5996666667
654.06,12.0483185185,58.0935,53.8754,47.1248121212,27.8643333333,8.70876666667,17.2830666667,30.3195333333,15.5582
654.39,12.0014962963,58.0664333333,53.8400666667,47.1687939394,27.8537333333,8.62543333333,17.224,30.2939333334,15.4653333333
654.72,11.8965333333,58.0661333333,53.7992666667,47.0931393939,27.87165,8.50993333333,17.1405333333,30.3334,15.3998666667
655.05,11.7546,57.8564666667,53.5856,46.9268545455,27.7481333334,8.37666666667,16.9924,30.1716666667,15.2107333333
655.38,11.7822296296,57.7676333333,53.5767333333,46.8415939394,27.7516,8.3989,16.9743333333,30.1996666667,15.2588
655.71,11.8268962963,57.8875333333,53.6508,46.8825515152,27.85745,8.32566666667,16.9424666667,30.3171333333,15.2865333333
656.04,11.9373333334,58.0908666667,53.8864,47.0027757576,28.0311,8.36546666667,16.999,30.4332,15.3344666667
656.37,11.8491925926,58.1209,53.8294,46.9984848485,27.9763833333,8.23993333333,16.9284666667,30.4535333334,15.2796
656.69,11.8069111111,58.2145666667,53.8725333333,47.0498969697,27.9847666667,8.21816666667,16.8713333333,30.4628666667,15.2446666667
657.02,11.6656814815,58.1201,53.7249333333,46.8454848485,27.9049833334,8.15416666667,16.8114666667,30.3875333333,15.1196
657.35,11.5112074074,57.8890666667,53.572,46.7013030303,27.83175,8.0331,16.7105333333,30.3654,14.9804666667
657.68,11.5098962963,57.9355,53.6514,46.7217333333,27.9395333333,8.02076666667,16.7688666667,30.4237333333,15.0137333333
658.01,11.484562963,57.9443666667,53.5884,46.6119333333,27.9275333333,7.97043333333,16.7009333333,30.3877333333,15.0095333333
658.34,11.5434518519,58.017,53.6515333333,46.7379090909,28.05095,7.99853333333,16.7596666667,30.4552666667,15.11
658.66,11.5436592592,58.0863333333,53.7094666667,46.8183878788,28.1515833334,7.99983333333,16.7904,30.5163333333,15.2426666667
658.99,11.5762296296,58.2748333333,53.8332,46.9726727273,28.2872,8.04513333333,16.876,30.5822,15.2456
659.32,11.6686666667,58.2042333333,53.8082666667,46.9772242424,28.31635,8.16646666667,16.9868,30.6382666667,15.3208
659.65,11.642237037,57.9605333333,53.5988666667,46.8578424242,28.2276166667,8.1349,16.91,30.5550666667,15.2965333333
659.98,11.7099185185,58.0468666667,53.659,46.8960424242,28.3408666667,8.2108,16.9474,30.5960666667,15.3071333333
660.31,11.6850222222,57.9243,53.4994,46.7693939394,28.3429833333,8.16013333333,16.9284,30.5377333333,15.24
660.63,11.7708962963,57.9981666667,53.6066666667,46.8849212121,28.4870833333,8.21653333333,16.991,30.6492,15.3212
660.96,11.8129185185,57.9968666667,53.544,46.8520606061,28.5256166667,8.23843333333,16.9746,30.6062666667,15.3810666667
661.29,11.7561259259,57.9392333333,53.4284,46.7567333333,28.4277,8.20663333333,16.8709333333,30.5364,15.2751333333
661.62,11.7943555555,57.9227,53.4572666667,46.8334545454,28.5078,8.1945,16.962,30.5608666667,15.3289333333
661.94,11.7951333333,57.8612666667,53.4328,46.7333515152,28.4931166667,8.19283333333,16.9518,30.5576,15.3266
662.27,11.9028074074,57.9103,53.5482,46.8072060606,28.5850666667,8.23703333333,17.0088666667,30.6724,15.3898666667
662.60,11.8108074074,57.7541,53.4777333333,46.6817939394,28.4752,8.15553333333,16.9374,30.6055333333,15.3046666667
662.93,11.7372296296,57.7390666667,53.4934666667,46.6289757576,28.4729166667,8.06076666667,16.8400666667,30.5472,15.2603333333
663.26,11.7565481481,57.8554,53.6034666667,46.6792787879,28.6377166667,8.11116666667,16.8925333333,30.6736666667,15.3316666667
663.58,11.8570814815,57.8734333333,53.7003333333,46.7690606061,28.7333833333,8.20303333333,17.0132,30.7762,15.4827333333
663.91,11.8166814815,57.8175,53.7719333333,46.7408727273,28.6966666667,8.2009,16.9874,30.7814,15.467
664.24,11.7039555555,57.6501,53.5778,46.6066363636,28.54005,8.0937,16.8687333333,30.6799333334,15.3572
664.57,11.763037037,57.6321666667,53.5429333334,46.5814,28.5382166667,8.11736666667,16.9495333333,30.7374666667,15.3263333333
664.89,11.7260666667,57.6221,53.5092666667,46.543,28.5537,8.0716,16.9404666667,30.7996,15.3183333333
665.22,11.6847555555,57.5809333333,53.5144666667,46.4641636364,28.5557166667,8.0827,16.8303333333,30.8038666667,15.2834
665.55,11.7150296296,57.6407333333,53.5253333333,46.5567515152,28.6277333333,8.10716666667,16.8259333333,30.8478666667,15.2884
665.87,11.5686962963,57.4791,53.2457333333,46.3692424243,28.51945,7.99706666667,16.711,30.7267333333,15.1485333333
666.20,11.5125555555,57.3796333333,53.089,46.2119878788,28.47965,7.94513333333,16.668,30.6731333333,15.1161333333
666.53,11.4314888889,57.3401333333,52.9674666667,46.1465515152,28.4127166667,7.8783,16.6332666666,30.6276666667,15.0654666667
666.86,11.3591777778,57.3926666667,52.9214,46.1257939394,28.3979166667,7.80603333333,16.5671333333,30.5442,15.0473333333
667.18,11.2468148148,57.2849666667,52.7842666667,46.018539394,28.3689833333,7.66763333333,16.4386,30.5226,14.9193333333
667.51,11.3429037037,57.4488,52.881,46.1360787879,28.5497666667,7.77616666667,16.5455333333,30.7115333333,15.0262
667.84,11.4124074074,57.5023333333,52.8668666667,46.1116848485,28.6714166667,7.84566666667,16.589,30.7688666667,15.0886
668.16,11.4565333333,57.5882666667,52.9518,46.1835454545,28.7556,7.8868,16.5768,30.8541333333,15.2066
668.49,11.5183925926,57.6618666667,53.0368,46.2374060606,28.7984666667,7.9721,16.6554666666,30.93,15.2857333333
668.82,11.6645407407,57.9098333333,53.2321333333,46.5367878788,29.0583666667,8.13856666667,16.9096666666,31.176,15.4958
669.14,11.7157851852,57.9242666666,53.2104,46.4951090909,29.0610333333,8.2078,16.9597333333,31.2527333333,15.4847333333
669.47,11.8016592592,57.8633666667,53.1893333333,46.4809757576,29.0866666667,8.36113333333,17.0024666667,31.2760666667,15.5305333333
669.80,11.9174740741,57.9684333333,53.2511333333,46.6772121212,29.2058166667,8.41536666667,17.0516,31.4088,15.6679333333
670.13,11.8559555556,58.0774333333,53.2678666667,46.6972363636,29.2798,8.40636666667,17.0292666667,31.4224666667,15.6125333333
670.45,11.8417037037,57.9737,53.1818666667,46.6884848485,29.2734,8.43803333333,17.0116,31.5276,15.5688
670.78,11.8802814815,57.8967,53.1290666667,46.6147636364,29.2898666667,8.48893333333,17.0654,31.5083333333,15.6486666667
671.10,11.861237037,57.8205333333,53.1167333333,46.6418181818,29.2676833333,8.37553333333,17.0286,31.4439333333,15.6197333333
671.43,11.9388444444,58.1127666667,53.4128666667,46.8694181818,29.4494,8.49143333333,17.1882666667,31.6264,15.7271333333
671.76,11.8508296296,58.0004,53.354,46.8415575758,29.4509666667,8.4209,17.1973333333,31.5622,15.6271333333
672.08,11.8238666667,58.0239333333,53.3132666666,46.8965333333,29.5352833333,8.35763333333,17.1636,31.5444,15.6769333333
672.41,11.6539555555,57.8578,53.1711333333,46.6810363636,29.3179,8.14186666667,16.9114666667,31.4143333333,15.4757333333
672.74,11.460037037,57.8033333333,53.1307333333,46.6273515151,29.27045,7.9492,16.7939333333,31.3245333333,15.3875333333
673.06,11.4022666667,57.7769666667,53.1532666667,46.7073030303,29.3054666667,7.81633333333,16.7606,31.3541333333,15.3396666667
673.39,11.4262740741,57.8646,53.2451333333,46.7548666667,29.4211166667,7.887,16.818,31.414,15.4114
673.72,11.4025777778,57.8139666667,53.2210666667,46.7412424242,29.4175166667,7.8243,16.8006666667,31.5254666667,15.444
674.04,11.4554740741,57.6962666667,53.216,46.6427878788,29.4247,7.75533333333,16.7968,31.4653333333,15.4180666667
674.37,11.4050222222,57.7885,53.3314666667,46.7317272727,29.4706666667,7.662,16.7281333333,31.6068,15.4043333333
674.69,11.4305555555,57.7942333333,53.2799333333,46.6950848485,29.4963166667,7.8628,16.793,31.6596666667,15.5058
675.02,11.3127259259,57.6118,53.1816666667,46.6363939394,29.4002166667,7.70443333333,16.6412666667,31.6129333333,15.4276666667
675.35,11.3897777778,57.7281333333,53.2081333333,46.6744727273,29.4638666667,7.72336666667,16.6376,31.7103333333,15.4848666667
675.67,11.490037037,57.6821333333,53.2732666667,46.7135575758,29.53795,7.8392,16.7197333333,31.8368666667,15.5894666667
676.00,11.5649259259,57.7706,53.3570666667,46.8587575758,29.6172,7.89326666667,16.8732,31.9097333333,15.7035333333
676.32,11.6195925926,57.7366333333,53.4004,46.8713636364,29.6723833333,7.9633,16.881,31.9512,15.7656
676.65,11.6153703704,57.7738333333,53.3744666667,46.804460606,29.6684,8.0359,16.8724666667,31.9485333333,15.7032666667
676.97,11.7272666667,57.9021,53.5124,46.8850242424,29.75325,8.09446666667,16.9540666667,32.0588666667,15.8328666667
677.30,11.8632444444,57.8922,53.5253333333,46.9051272727,29.8210666667,8.2525,16.9992,32.0335333333,15.9127333333
677.63,12.1374666667,58.2247333333,53.7804666667,47.1128121212,30.06975,8.63556666667,17.2594,32.3580666667,16.2382666667
677.95,12.1845851852,58.1153,53.6398,47.0261272727,30.0669166667,8.7563,17.3146666666,32.3404,16.2314
678.28,12.2487481482,58.1481666667,53.6682666667,47.0513030303,30.1494333333,8.75,17.3468,32.4404666667,16.2518
678.60,12.4146,58.0665,53.5506,46.9431939394,30.2396666667,8.9481,17.4468666667,32.5009333333,16.406
678.93,12.442,58.2468,53.6782666667,47.0774060606,30.37625,9.01496666667,17.4900666667,32.6526,16.4938
679.25,12.4172888889,58.2392666667,53.6094,47.0704,30.4037666667,9.02483333333,17.4578,32.6508666667,16.4283333333
679.58,12.4916444444,58.2448333333,53.5976666667,47.0283636364,30.4823833333,9.11786666667,17.4610666667,32.7552666667,16.4723333333
679.90,12.6180740741,58.4174,53.7196,47.1778727273,30.6287333333,9.30933333333,17.5908666667,32.937,16.6119333333
680.23,12.7167555556,58.6634666667,53.9860666667,47.3680969697,30.81415,9.34823333333,17.7152666667,33.1234,16.7406
680.55,12.5897851852,58.4547,53.8528,47.2258969697,30.69185,9.27246666667,17.5838666667,33.0396,16.5741333333
680.88,12.6180444444,58.5901,53.9921333333,47.3089454545,30.7628666667,9.30126666667,17.6945333333,33.1340666667,16.5801333333
681.20,12.5191777778,58.5756333333,53.9712666666,47.3156969697,30.7342666667,9.15516666667,17.6103333333,33.0997333333,16.4870666667
681.53,12.5720518519,58.8183666667,54.1790666667,47.487430303,30.8608333333,9.21196666667,17.6660666667,33.1903333334,16.607
681.85,12.5618222222,58.8481333333,54.1970666667,47.518969697,30.8848333333,9.21963333333,17.6593333333,33.1982,16.6342
682.18,12.5790592593,59.0818333333,54.3952666667,47.7086484849,31.00655,9.16683333333,17.7157333333,33.3563333333,16.6398
682.50,12.5762296296,58.9604666667,54.2934666667,47.5703818182,30.9269166667,9.12376666667,17.7010666667,33.2998,16.5421333333
682.83,12.6113481481,59.0857,54.4101333333,47.6251151515,30.9928,9.10133333333,17.7692,33.3815333333,16.5661333333
683.15,12.6961111111,59.3033333333,54.5974666667,47.7441272727,31.1755833333,9.1256,17.8769333333,33.5403333333,16.6719333333
683.48,12.6782592593,59.1981666667,54.4626666667,47.6987818182,31.1642666667,8.9947,17.8863333333,33.519,16.6146
683.80,12.6883185185,59.0258333333,54.2897333333,47.5393151515,31.0932333333,9.0576,17.8745333333,33.4534,16.626
684.13,12.7590592593,59.1767333333,54.3636,47.599060606,31.2045333333,9.07866666667,17.9418,33.5443333333,16.7014
684.45,12.8366666667,59.0710333333,54.2728666667,47.5687939394,31.28425,9.15803333333,17.9152,33.5581333333,16.7931333333
684.78,12.7993703704,59.0691333333,54.2162,47.5420606061,31.25185,9.11193333333,17.8602,33.4908666667,16.798
685.10,12.702037037,58.8825666667,54.0764666667,47.4012969697,31.1896,8.99413333333,17.7489333333,33.4252,16.7043333333
685.43,12.5875925926,58.8271666667,53.9276666667,47.2413454545,31.0966666667,8.8623,17.6234666667,33.3970666667,16.6006
685.75,12.4975407407,58.6622666667,53.827,47.1461212121,31.0390333333,8.80643333333,17.511,33.2740666667,16.5488666667
686.08,12.3867185185,58.7972333333,53.8696,47.307969697,31.14195,8.80826666667,17.4616666667,33.3011333333,16.5456
686.40,12.4204814815,58.6207,53.7908666667,47.2333030303,31.1385833333,8.89786666667,17.4616666667,33.3168666667,16.5931333333
686.72,12.2156518518,58.3788666667,53.5884,47.0034484848,30.9784166667,8.77253333333,17.298,33.0842,16.4451333333
687.05,12.2963555556,58.4837666667,53.7721333333,47.1148727273,31.0991666667,8.8232,17.3252,33.1477333333,16.5067333333
687.37,12.3868666667,58.7457,53.9476666667,47.3018363636,31.3456666667,8.9626,17.4846,33.3648666667,16.6586666667
687.70,12.3142888889,58.6698,53.8116,47.2362363636,31.3346833333,8.99793333333,17.459,33.303,16.6513333333
688.02,12.3913925926,58.9419666667,54.0793333333,47.4405757576,31.4305666667,9.17606666667,17.5984,33.5001333333,16.7716666667
688.34,12.3996740741,58.9461666667,54.0966666667,47.4352363636,31.4099666667,9.17583333333,17.6002,33.6341333333,16.7032
688.67,12.7033703704,59.1620333333,54.2233333333,47.6098969697,31.6067833333,9.45923333333,17.8807333334,33.8830666667,16.9579333333
688.99,12.8925259259,59.2388,54.4097333333,47.8121272727,31.8396166667,9.62503333333,18.0202,33.9582666667,17.133
689.32,12.8820518518,59.3743333333,54.5704,47.9048181818,31.9048666667,9.68206666667,18.0838,34.0646666666,17.1122666667
689.64,12.8657333334,59.1764666667,54.4714,47.6475212121,31.7948,9.63746666667,18.0654,34.0217333334,17.0599333333
689.96,12.9040888889,59.4356666667,54.6708,47.8180909091,31.94225,9.69643333333,18.1695333333,34.1714,17.0815333333
690.29,13.054762963,59.3511333333,54.6199333333,47.7422484848,31.9941333333,9.89596666667,18.2788,34.1976,17.1194666667
690.61,13.0901111111,59.2560666667,54.5133333333,47.5878242424,31.9136333333,9.9786,18.2906666667,34.1623333333,17.1214
690.94,12.8951555555,59.0025333333,54.3175333333,47.3414181818,31.63465,9.7109,17.9310666667,33.9476,16.9256666667
691.26,12.9488444445,58.9498666667,54.2988,47.3768060606,31.6937833333,9.72016666667,17.9115333333,34.0442,16.8881333333
691.58,12.8505925926,58.5903666667,54.0103333333,47.1051636364,31.59155,9.45516666667,17.7487333333,33.9154666667,16.6732666667
691.91,12.9329629629,58.6384333333,53.9938,47.1398060606,31.74735,9.6147,17.8978,33.9002,16.7512666667
692.23,12.6815333333,58.3430666667,53.8348,46.9696484848,31.5763666667,9.38586666667,17.6282666667,33.7001333333,16.5799333333
692.55,12.6043111111,58.3473,53.9298666667,46.9003333333,31.5018666667,9.313,17.6367333333,33.7618,16.4379333333
692.88,12.5583185185,58.2371333333,53.7389333333,46.8402606061,31.4162166667,9.19656666667,17.5712666667,33.654,16.4211333333
693.20,12.6305555555,58.1231666667,53.7362,46.8557818182,31.4161166667,9.2426,17.5552,33.6552,16.4675333333
693.52,12.6884148148,58.2146,53.7321333333,46.8730545454,31.48815,9.27456666667,17.572,33.6965333333,16.573
693.85,12.5472444445,58.2156666667,53.7259333333,46.9499696969,31.4203333333,9.04113333333,17.3828666667,33.7073333333,16.4929333333
694.17,12.4037333333,58.2272666667,53.6414666667,46.9198727273,31.38415,8.92286666667,17.2860666667,33.7549333333,16.4291333333
694.49,12.474362963,58.2873333333,53.7274666667,46.9542242424,31.5613666667,9.03583333333,17.4004666667,33.8571333333,16.5898666667
694.82,12.3551851852,58.1345666667,53.6922,46.8478363636,31.47985,8.9958,17.359,33.8154,16.6043333333
695.14,12.3745703704,58.0837333333,53.6241333333,46.7880363636,31.5177,9.12836666667,17.4442666667,33.7952,16.7341333333
695.46,12.3540962963,58.0675333333,53.7088,46.9300727273,31.56545,9.0791,17.4267333333,33.8377333334,16.8708666667
695.79,12.5232222222,58.1795333333,53.8055333333,46.9933878788,31.6825333333,9.23333333333,17.5741333333,33.9199333333,16.9293333333
696.11,12.542037037,58.2278,53.7479333333,47.0742363636,31.7641666667,9.2416,17.6202666667,33.8988666667,17.0189333333
696.43,12.6060666667,58.2799666667,53.7836666667,46.9988848485,31.8648833333,9.38123333333,17.6730666667,33.9870666667,17.0637333333
696.75,12.6033259259,58.4095,53.8940666667,47.0678727273,31.9892666667,9.45276666667,17.7623333333,34.1134666667,17.1334
697.08,12.4829333333,58.1104333333,53.7067333333,46.8610484848,31.8193,9.30836666667,17.5606666667,33.9462,17.0296666667
697.40,12.5034518518,58.1536,53.6566666667,46.9739515152,31.8328,9.35306666667,17.6614,33.9945333333,17.0324666667
697.72,12.5221111111,58.2821,53.861,47.1408848485,31.8927166667,9.31913333333,17.6523333333,34.0216,17.0536
698.05,12.6248074074,58.3292,53.9774666667,47.3773454545,31.9977,9.37873333333,17.7889333333,34.1594,17.0362666667
698.37,12.7504444445,58.4045666667,54.0422,47.4026969697,32.11275,9.40736666667,17.8916,34.1765333333,17.1291333333
698.69,12.646762963,58.4354333333,54.0372666666,47.3820060606,32.0546333333,9.28053333333,17.7709333333,34.1276666667,17.0524666667
699.01,12.6673037037,58.3904666667,53.9844,47.2836969697,32.0288333333,9.25436666667,17.7774,34.1554,17.0590666667
699.34,12.6044074074,58.5064333333,54.0075333333,47.2968666667,32.0295166667,9.1664,17.7156666667,34.1624666667,17.0012
699.66,12.7040444445,58.5062666667,54.0015333333,47.3113515152,32.1138,9.3188,17.7074,34.2326666667,17.0767333333
