wavelength,Back_SalGrof,Belly_SalGrof,Breast_SalGrof,Crissum_SalGrof,Crown_SalGrof,DorTail_SalGrof,Rump_SalGrof,Throat_SalGrof,WingTip_SalGrof
608.92,6.92366666667,11.5348,11.6299333333,9.61773333333,7.15806666666,6.9592,7.12586666667,32.3552666667,8.03446666667
609.26,6.8786,11.4950666667,11.5924,9.56093333333,7.1172,6.89533333333,7.08273333334,32.3001333333,7.99106666667
609.59,6.83353333333,11.4672666667,11.5733333333,9.52320000001,7.0718,6.8556,7.05206666667,32.2236666667,7.9584
609.93,6.84533333333,11.4754666667,11.5768,9.5436,7.07273333333,6.8588,7.06166666667,32.2333333333,7.976
610.26,6.8278,11.4505333333,11.5374666667,9.53993333334,7.044,6.8532,7.04306666667,32.2069333333,7.94793333333
610.60,6.79986666667,11.4097333333,11.5058,9.51459999999,7.0148,6.82706666667,7.00526666667,32.1476666667,7.9342
610.93,6.82753333333,11.4628666667,11.5238,9.53013333333,7.05386666667,6.86566666667,7.03686666667,32.2179333333,7.98386666667
611.27,6.86046666667,11.4611333333,11.5613333333,9.56453333333,7.07646666667,6.87986666667,7.05373333333,32.2253333333,8.02106666667
611.60,6.8666,11.4447333333,11.5613333333,9.58606666667,7.09006666667,6.89266666667,7.06946666667,32.2448666667,8.0474
611.93,6.88053333333,11.4776666667,11.5990666667,9.59793333333,7.11966666667,6.92933333333,7.08306666667,32.2686666667,8.07253333333
612.27,6.86186666667,11.4510666667,11.6083333333,9.57486666667,7.10126666667,6.89433333333,7.0674,32.3034,8.05853333333
612.60,6.8746,11.4762,11.6392,9.60306666667,7.10493333333,6.90353333333,7.0948,32.3977333333,8.09673333333
612.94,6.86806666667,11.4446,11.6376666667,9.60200000001,7.11566666667,6.9256,7.0936,32.3902,8.1024
613.27,6.8448,11.4126666667,11.6114,9.59153333331,7.11193333333,6.90926666667,7.0848,32.4093333333,8.11253333333
613.61,6.75053333333,11.3392666667,11.5231333333,9.52306666667,7.05593333333,6.85026666667,7.0018,32.3642666667,8.03773333333
613.94,6.78433333333,11.3992,11.5857333333,9.57813333333,7.109,6.91133333333,7.0436,32.3874666667,8.06766666667
614.28,6.8026,11.4195333333,11.582,9.59133333333,7.13273333333,6.911,7.04393333333,32.464,8.07646666667
614.61,6.80286666666,11.3941333333,11.5760666667,9.60719999999,7.12273333333,6.89386666667,7.0602,32.4054,8.04486666667
614.94,6.83566666667,11.4679333334,11.6142,9.63206666666,7.17733333333,6.9308,7.10606666667,32.4003333333,8.085
615.28,6.90033333333,11.5285333333,11.677,9.66113333333,7.22686666667,6.9684,7.13993333333,32.4328,8.1302
615.61,6.90846666667,11.5208,11.6509333333,9.655,7.2326,6.946,7.14293333333,32.4959333333,8.11986666667
615.95,6.88146666667,11.5016,11.6283333333,9.64393333333,7.20146666667,6.94753333333,7.09106666667,32.4892,8.10226666667
616.28,6.87133333333,11.4809333333,11.578,9.61733333333,7.19906666667,6.9284,7.07526666667,32.4230666667,8.081
616.61,6.9094,11.5440666667,11.6086,9.67279999999,7.21886666667,6.9538,7.10526666667,32.4596,8.0958
616.95,6.96386666667,11.6040666667,11.6854,9.74593333335,7.25513333333,7.005,7.1496,32.5222666667,8.1618
617.28,7.0424,11.6513333333,11.7726,9.80920000001,7.30673333334,7.08553333333,7.20106666667,32.5419333334,8.2268
617.62,7.04206666667,11.6286666667,11.7631333333,9.772,7.285,7.0346,7.187,32.5653333333,8.24646666667
617.95,7.0686,11.6815333333,11.824,9.80593333331,7.30413333333,7.0546,7.23706666667,32.5616,8.2694
618.28,7.09686666667,11.7335333333,11.8658666666,9.82246666667,7.3324,7.10106666667,7.2512,32.5995333333,8.303
618.62,7.0574,11.6866,11.8482,9.79953333333,7.2994,7.0882,7.212,32.6051333333,8.26833333333
618.95,6.994,11.6358,11.7918666667,9.74613333333,7.22693333333,7.041,7.1808,32.5761333333,8.21006666667
619.28,6.9848,11.6444,11.8189333333,9.80646666666,7.218,7.05533333333,7.1916,32.5734,8.24266666667
619.62,6.99346666667,11.6624,11.8246666667,9.80393333335,7.21893333333,7.0532,7.20486666667,32.5982666667,8.2564
619.95,6.95626666667,11.6532,11.8265333333,9.78946666667,7.18053333333,7.0486,7.1618,32.6152666667,8.23993333333
620.28,6.91686666667,11.6308,11.8186666667,9.76206666666,7.15673333333,7.03366666667,7.1616,32.6020666667,8.23406666667
620.62,6.89593333333,11.6606666667,11.8074,9.73340000001,7.13906666667,7.0218,7.1606,32.6384,8.2198
620.95,6.89766666667,11.6955333333,11.7857333333,9.72866666665,7.12593333333,7.01566666667,7.1754,32.6478,8.24153333333
621.28,6.95833333333,11.7668,11.8683333333,9.80906666665,7.19806666667,7.08606666667,7.2372,32.7306666667,8.30046666667
621.62,6.95233333333,11.7854666667,11.8544,9.82393333333,7.2246,7.1058,7.23233333333,32.7116,8.3144
621.95,6.90013333333,11.7471333333,11.8193333333,9.80226666665,7.16973333333,7.05173333333,7.1774,32.6700666667,8.30266666667
622.28,6.9214,11.7578,11.8376666667,9.81960000001,7.1712,7.06,7.17806666667,32.7366666667,8.31566666667
622.62,6.9462,11.8076666667,11.8868,9.87319999999,7.207,7.111,7.2262,32.773,8.35793333333
622.95,6.95413333333,11.8048,11.8942666667,9.86046666667,7.21393333333,7.132,7.2328,32.7545333333,8.3572
623.28,6.99586666666,11.8765333333,11.9489333333,9.93619999999,7.27933333334,7.196,7.3006,32.7688666667,8.4112
623.62,6.996,11.8802666667,11.9686666667,9.95326666665,7.28393333333,7.20626666667,7.31906666667,32.7905333333,8.40926666667
623.95,6.9964,11.8967333333,11.9955333333,9.9602,7.27893333333,7.21033333333,7.2934,32.812,8.42026666667
624.28,6.9804,11.8520666667,11.9556666667,9.94019999999,7.25653333333,7.19773333333,7.25086666667,32.7494666667,8.39746666667
624.62,6.94033333333,11.8188666667,11.9441333333,9.91406666667,7.20753333333,7.15806666667,7.23066666667,32.753,8.3622
624.95,6.86666666667,11.7608,11.8628666667,9.83520000002,7.13093333333,7.09773333334,7.16533333333,32.7388666667,8.29926666666
625.28,6.844,11.7169333333,11.8471333333,9.79793333334,7.09613333333,7.07873333333,7.124,32.6906,8.28126666667
625.61,6.82813333333,11.7004,11.8390666667,9.78193333335,7.11266666667,7.09,7.1388,32.6868666667,8.27173333333
625.95,6.81173333333,11.7037333333,11.8416666667,9.77499999999,7.10766666667,7.09146666667,7.14133333333,32.6972,8.2782
626.28,6.83426666666,11.6977333333,11.8448666667,9.79526666668,7.11766666667,7.10733333333,7.13833333333,32.6680666667,8.28086666667
626.61,6.84013333333,11.7082,11.8351333333,9.78513333335,7.09973333333,7.10033333333,7.13686666666,32.6393333334,8.2548
626.94,6.8268,11.6610666667,11.7867333333,9.73813333333,7.05073333333,7.05753333333,7.08233333333,32.6040666667,8.214
627.28,6.82133333333,11.6518,11.7614666667,9.72360000001,7.03726666667,7.05666666667,7.06513333333,32.5628,8.2072
627.61,6.85013333333,11.6664,11.7774,9.74693333335,7.071,7.06413333333,7.09346666667,32.5906,8.22786666667
627.94,6.86133333333,11.681,11.8006666667,9.7608,7.0974,7.08066666666,7.1012,32.6092,8.2436
628.27,6.9164,11.7184666667,11.8464,9.79953333333,7.17626666667,7.13006666667,7.13673333333,32.6233333333,8.29013333333
628.61,6.96626666667,11.741,11.8909333333,9.84206666667,7.22673333333,7.16966666667,7.17373333333,32.568,8.34073333333
628.94,7.013,11.8014,11.9467333333,9.89086666667,7.26946666667,7.2412,7.2386,32.6151333333,8.40213333333
629.27,7.05626666667,11.8357333333,11.9886666667,9.93693333335,7.3016,7.2812,7.26333333333,32.6553333333,8.43946666667
629.60,7.11726666667,11.9049333333,12.0239333333,9.98853333333,7.3524,7.34353333333,7.311,32.6319333333,8.4868
629.94,7.0932,11.878,12.008,9.93986666668,7.31533333333,7.29653333333,7.25993333333,32.6522666667,8.47473333333
630.27,7.0754,11.8570666667,11.9790666667,9.92086666667,7.32113333333,7.274,7.23573333333,32.6519333333,8.47326666666
630.60,7.0998,11.9116666667,12.0031333333,9.96113333333,7.35226666667,7.2934,7.2956,32.705,8.51506666667
630.93,7.13406666667,11.9314666667,12.0212,9.98039999999,7.3676,7.30293333333,7.317,32.7008666667,8.54506666667
631.26,7.1294,11.9128666667,11.9855333333,9.98606666668,7.3592,7.31646666667,7.28993333333,32.6420666667,8.5632
631.60,7.10033333333,11.8828666666,11.9914666667,9.97773333335,7.32153333333,7.28493333333,7.296,32.6776,8.54613333334
631.93,7.03226666666,11.8432,11.9445333333,9.93693333333,7.24806666667,7.2252,7.22686666667,32.6716666667,8.50513333333
632.26,6.956,11.7877333333,11.9036,9.90946666667,7.19773333333,7.1766,7.16753333334,32.6865333333,8.44686666667
632.59,6.9114,11.7548,11.863,9.87653333334,7.1548,7.1222,7.10526666667,32.6685333333,8.41986666667
632.92,6.89733333333,11.7281333333,11.8425333333,9.8534,7.12053333333,7.08793333333,7.07286666666,32.6309333333,8.393
633.26,6.8472,11.6658666667,11.7918666667,9.80493333333,7.03846666667,7.0276,7.01913333333,32.5824666667,8.3406
633.59,6.80206666667,11.6338666667,11.7432666667,9.77993333332,7.0124,7.0094,6.99606666667,32.512,8.29666666667
633.92,6.84173333333,11.6472,11.7866,9.82019999999,7.03493333333,7.03653333333,7.00726666667,32.5573333333,8.3328
634.25,6.80286666667,11.6278,11.7819333333,9.78266666666,7.0106,7.0382,6.97786666667,32.5213333333,8.318
634.58,6.7594,11.6112666667,11.7819333333,9.77446666667,6.9912,7.02513333333,6.95686666667,32.5607333333,8.29993333333
634.91,6.758,11.6509333333,11.8024666667,9.75679999999,6.96466666666,7.03426666667,6.98773333333,32.6043333333,8.2848
635.25,6.7528,11.6704666667,11.7706666667,9.72066666668,6.94953333333,7.04393333333,6.96213333333,32.5992,8.2524
635.58,6.78373333333,11.6912666667,11.8084666667,9.74773333334,6.9682,7.07033333333,6.99133333333,32.615,8.25646666667
635.91,6.85813333333,11.7680666667,11.8643333333,9.79853333333,7.00426666667,7.12126666667,7.0362,32.6572666667,8.31153333333
636.24,6.85286666667,11.7673333333,11.9026,9.80513333333,7.01566666667,7.13026666667,7.04946666667,32.7144,8.2944
636.57,6.83146666667,11.7990666667,11.9054,9.80373333333,6.99673333333,7.15726666667,7.0508,32.7454666667,8.31353333333
636.90,6.8062,11.7923333333,11.8994,9.7936,7.03026666667,7.16393333333,7.03353333333,32.7999333333,8.321
637.23,6.91086666667,11.9081333333,11.999,9.88706666668,7.11273333333,7.26706666667,7.10906666667,32.8994,8.42266666666
637.56,6.963,11.9888,12.0343333334,9.95420000001,7.16353333333,7.33,7.169,32.9191333333,8.48793333333
637.90,7.00846666667,12.0498666667,12.0723333333,10.0191333333,7.20086666666,7.3632,7.18833333333,32.9916666667,8.55126666667
638.23,7.04213333333,12.0962666667,12.1104,10.0441333333,7.23853333333,7.3626,7.20833333333,33.1181333334,8.57413333333
638.56,7.08553333333,12.1244,12.1296,10.0965333333,7.28566666667,7.39486666667,7.22706666667,33.1695333333,8.59193333334
638.89,7.13473333333,12.15,12.1801333333,10.2015333333,7.34713333333,7.45306666667,7.2758,33.1718666666,8.6462
639.22,7.14453333334,12.1664,12.1912,10.2179333333,7.37913333333,7.50526666667,7.30133333333,33.1584666667,8.67546666667
639.55,7.17286666667,12.2123333333,12.2332666667,10.2774,7.4344,7.5728,7.333,33.2004,8.7344
639.88,7.23326666667,12.2435333333,12.2457333333,10.3021333333,7.44433333333,7.60833333333,7.36526666667,33.2346,8.78666666666
640.21,7.27573333333,12.2734666667,12.2908666667,10.3446,7.50253333333,7.6392,7.41733333333,33.3042,8.8228
640.54,7.28186666667,12.264,12.2983333334,10.3444,7.4982,7.64506666667,7.44333333333,33.2734666667,8.8492
640.87,7.23786666667,12.2649333333,12.302,10.3639333333,7.49153333333,7.61746666667,7.44093333333,33.2958,8.85766666667
641.20,7.14873333333,12.2136,12.2553333333,10.3211333333,7.43753333333,7.5632,7.387,33.2978,8.82466666667
641.53,7.11166666667,12.1527333333,12.2663333333,10.3012666667,7.39713333333,7.55153333333,7.3916,33.2440666667,8.8104
641.87,7.0924,12.1360666667,12.2353333333,10.3409333333,7.37646666667,7.58733333333,7.39333333333,33.1284666667,8.8182
642.20,7.01113333333,12.0594666667,12.1819333333,10.2843333333,7.31853333333,7.52093333333,7.32846666667,33.0442666667,8.78913333333
642.53,7.07486666666,12.1226666667,12.2417333333,10.3053333333,7.3656,7.57513333334,7.38533333333,33.0996666667,8.8596
642.86,7.0464,12.0772666666,12.1603333333,10.2653333333,7.302,7.5156,7.32833333333,33.0531333333,8.82146666666
643.19,6.93213333333,11.9766666666,12.0373333333,10.1624,7.1738,7.3944,7.25433333333,32.9386666667,8.71806666667
643.52,6.8802,11.9298666667,11.9617333333,10.1424666667,7.12506666667,7.344,7.22233333333,32.816,8.67133333333
643.85,6.86193333334,11.9011333333,11.9302666667,10.0992666667,7.07133333333,7.27953333333,7.16666666667,32.7994,8.62386666667
644.18,6.86713333333,11.9343333333,11.9705333333,10.1571333333,7.06273333333,7.25886666667,7.16393333333,32.8837333333,8.60006666667
644.51,6.80486666667,11.8626,11.8973333333,10.0706,6.983,7.17153333333,7.09373333333,32.8314,8.534
644.84,6.83366666667,11.9264,11.9768,10.1108,7.01513333333,7.20093333333,7.1356,32.9266666667,8.5766
645.17,6.84466666667,11.9726,11.9576,10.1151333333,7.03606666667,7.2126,7.11353333333,32.9322,8.56733333333
645.50,6.86253333333,12.0155333333,11.9728,10.0967333333,7.06386666667,7.24173333333,7.13433333333,32.9486666667,8.5752
645.83,6.887,12.0612666667,12.0262,10.1306,7.08366666667,7.284,7.17406666667,33.0260666667,8.60973333333
646.16,6.814,12.0142666667,12.0028,10.1012,7.01353333333,7.26193333333,7.1174,32.9604666667,8.57613333333
646.49,6.8182,12.0818,12.0890666667,10.1536666667,7.05,7.32033333333,7.1774,33.0516,8.61613333333
646.82,6.87593333334,12.1582666667,12.1698666667,10.2038,7.13926666667,7.394,7.21506666667,33.1393333333,8.71153333333
647.15,6.91626666667,12.1858,12.2222666667,10.2065333333,7.20646666667,7.43966666667,7.2532,33.1846666667,8.765
647.48,6.9048,12.2138,12.2186,10.1925333333,7.20246666667,7.48426666667,7.26553333333,33.1309333333,8.7662
647.81,6.93953333334,12.2174666667,12.1806666667,10.1948666667,7.26026666667,7.5614,7.2996,33.0931333333,8.8104
648.14,6.9862,12.2104666667,12.1778666667,10.2316,7.2826,7.60613333333,7.3116,33.1223333333,8.8312
648.47,6.97866666667,12.1325333333,12.1037333333,10.1652666667,7.24226666667,7.5922,7.26106666667,32.9839333333,8.7382
648.80,6.94113333333,12.0880666667,12.1037333333,10.1325333333,7.18746666667,7.56026666667,7.25453333333,33.0634666667,8.68353333333
649.13,6.97426666667,12.1332,12.1543333333,10.1732666667,7.21073333333,7.58446666667,7.29026666667,33.1238,8.7274
649.46,6.9734,12.1115333333,12.1359333333,10.1456,7.20906666666,7.59186666667,7.2594,33.0684666667,8.71633333333
649.79,7.01346666667,12.1179333333,12.1614666667,10.1419333333,7.2532,7.57506666667,7.2758,33.0592,8.73273333333
650.11,7.05133333333,12.1234666667,12.1664666667,10.1822666667,7.27633333333,7.56713333333,7.27573333333,33.1304666667,8.75806666667
650.44,7.10713333333,12.1492666667,12.2144666667,10.2374,7.27093333333,7.60093333333,7.35406666667,33.2009333333,8.78093333333
650.77,6.9956,12.1054666667,12.1666666667,10.2154666667,7.18646666667,7.53066666667,7.24886666667,33.1870666667,8.6938
651.10,6.94753333333,12.0854666667,12.1396,10.2227333333,7.17566666667,7.48286666667,7.19766666666,33.1714666667,8.6902
651.43,6.96633333334,12.1093333333,12.189,10.2565333333,7.16413333333,7.50073333333,7.23806666667,33.1867333334,8.7362
651.76,6.9634,12.1611333333,12.2612666667,10.2995333333,7.21533333333,7.5758,7.28673333334,33.1536666667,8.79673333334
652.09,6.9566,12.1992666667,12.3175333333,10.3235333333,7.22766666667,7.6,7.31333333333,33.3001333333,8.8732
652.42,6.91066666667,12.1726,12.3028,10.3018666667,7.228,7.58833333333,7.2868,33.255,8.85946666667
652.75,6.9186,12.1962666667,12.3623333334,10.3229333333,7.26146666667,7.62726666667,7.3184,33.3333333333,8.87586666667
653.08,6.9826,12.2846,12.4416666667,10.4116666667,7.31653333333,7.6906,7.39186666667,33.444,8.9286
653.41,6.942,12.2761333333,12.3954,10.3784,7.25246666667,7.69073333333,7.36113333333,33.4363333333,8.9078
653.74,6.88793333333,12.2633333333,12.3692,10.3156666667,7.21273333333,7.68126666667,7.32446666667,33.3686666667,8.8736
654.06,6.82373333333,12.2284,12.3448,10.2646666667,7.167,7.65346666667,7.26426666667,33.3212666667,8.80046666667
654.39,6.9492,12.2970666667,12.4622,10.3424,7.2578,7.747,7.39646666667,33.433,8.92166666667
654.72,7.0728,12.3452,12.5724,10.4325333333,7.345,7.82926666667,7.52326666667,33.5148,9.0364
655.05,7.02646666667,12.3464666667,12.5446666667,10.3669333333,7.2776,7.74853333333,7.43073333333,33.4902666667,8.96726666667
655.38,6.9926,12.3378,12.4871333333,10.3134,7.22306666667,7.68273333333,7.3752,33.5104,8.90893333333
655.71,6.97293333333,12.3339333333,12.4514666667,10.3267333334,7.2216,7.66786666667,7.37293333333,33.4315333333,8.905
656.04,7.04673333333,12.353,12.4582,10.3708,7.25166666667,7.687,7.4036,33.4119333333,8.94613333333
656.37,7.0632,12.3190666667,12.4124,10.3428,7.2012,7.65413333333,7.33406666667,33.3358666667,8.93693333333
656.69,6.98486666667,12.2350666667,12.3554666667,10.2218666667,7.12113333333,7.58173333333,7.24113333333,33.2584666667,8.89546666667
657.02,6.93133333333,12.1960666667,12.3149333333,10.165,7.08826666667,7.5222,7.18806666667,33.2208666667,8.81726666667
657.35,7.00266666667,12.2851333333,12.3854666667,10.2115333333,7.14806666667,7.5782,7.23346666667,33.2132,8.89146666667
657.68,7.07953333333,12.3883333333,12.4752666667,10.2970666667,7.23746666667,7.64526666667,7.29926666667,33.2918,8.99666666666
658.01,7.03546666667,12.3497333333,12.4205333333,10.2613333333,7.232,7.63133333333,7.27006666667,33.1756666667,8.94693333333
658.34,7.07893333333,12.3880666667,12.4452666667,10.3113333333,7.266,7.713,7.2998,33.1974666667,8.98713333333
658.66,7.15926666667,12.4308666667,12.5106666667,10.3956666667,7.34706666667,7.82346666667,7.38286666667,33.2552,9.0886
658.99,7.25133333333,12.4935333333,12.5986,10.5100666667,7.4542,7.9206,7.4816,33.3734,9.21866666667
659.32,7.309,12.5506,12.6843333333,10.5716,7.53373333333,7.99706666667,7.53546666667,33.3724666667,9.28433333333
659.65,7.3656,12.6594666667,12.759,10.6516,7.5844,8.08,7.58906666667,33.4183333333,9.37813333334
659.98,7.32813333333,12.6253333333,12.7197333333,10.6220666667,7.58573333333,8.05726666667,7.5872,33.3504666667,9.36933333333
660.31,7.36306666667,12.6666,12.7238,10.6802,7.6418,8.0846,7.61766666666,33.3523333333,9.39253333333
660.63,7.40233333333,12.7328666666,12.8004666667,10.7514,7.72446666667,8.15326666667,7.6706,33.4653333334,9.49740000001
660.96,7.3516,12.6587333333,12.7636666667,10.7439333333,7.68046666667,8.10946666667,7.65566666666,33.5032,9.43933333333
661.29,7.32633333333,12.6048,12.6925333333,10.7002666667,7.6292,8.0976,7.6116,33.5064,9.40266666667
661.62,7.38326666667,12.6662,12.7292666667,10.7545333334,7.61786666667,8.1378,7.6484,33.6127333333,9.47313333333
661.94,7.32833333333,12.6294,12.6837333333,10.6952,7.5982,8.09766666667,7.5796,33.5821333333,9.43566666666
662.27,7.26,12.6187333333,12.6004,10.6434666667,7.56006666667,8.0246,7.48246666667,33.5079333333,9.3746
662.60,7.12886666667,12.5578,12.5324,10.5562,7.46893333333,7.93633333333,7.3886,33.3807333333,9.2756
662.93,7.1018,12.5682666667,12.5338,10.5402666667,7.41133333334,7.92946666667,7.39426666667,33.4472,9.248
663.26,6.98813333333,12.4652666667,12.4732,10.4297333333,7.35313333333,7.84813333333,7.30826666667,33.4248666667,9.1326
663.58,6.95346666666,12.4036666666,12.471,10.4004,7.29473333333,7.82386666667,7.26526666667,33.3885333333,9.09546666667
663.91,6.92993333333,12.3820666667,12.4724,10.4189333333,7.26853333333,7.85153333334,7.2768,33.4135333333,9.10433333333
664.24,7.00986666666,12.4338,12.5106666667,10.536,7.31046666667,7.90653333333,7.34393333333,33.4438666667,9.14746666667
664.57,7.0666,12.4538,12.5306,10.5598,7.30733333333,7.96013333333,7.3654,33.4121333334,9.2148
