wavelength,Back_ThrSaym,Belly_ThrSaym,Breast_ThrSaym,Crissum_ThrSaym,Crown_ThrSaym,DorTail_ThrSaym,Patch10_ThrSaym,Patch11_ThrSaym,Rump_ThrSaym,Throat_ThrSaym,WingTip_ThrSaym
576.22,21.5126,53.5081333333,42.0414666667,49.628337037,25.1434333333,15.8987333334,23.9544,23.659,24.4241333333,40.1078,10.1800666667
576.56,21.4583333333,53.3175333333,41.9195333333,49.5046777778,25.1021333333,15.8501333333,23.8272666667,23.5546,24.3084666667,40.0158666667,10.1447333333
576.90,21.3884,53.2030666666,41.8381333333,49.3957148148,25.0946666666,15.7926666667,23.7231333333,23.4744666667,24.1956666667,39.9709333333,10.145
577.24,21.3241333333,53.2129333333,41.8245333333,49.4032185185,25.0934333334,15.7133333333,23.6128666667,23.4122,24.1072666666,39.9914666667,10.0921333333
577.58,21.276,53.1954666667,41.8207333333,49.4351074074,25.1229666667,15.6708666667,23.5435333333,23.3492,24.0391333333,40.0021333333,10.0976666667
577.92,21.2384,53.1199333333,41.7676666667,49.3922111111,25.1128333333,15.6054666667,23.4278,23.2865333333,23.9762,39.9596,10.1228
578.26,21.2163333333,52.969,41.7188666667,49.2953037037,25.0983333333,15.6014,23.3606,23.2171333333,23.9066666667,39.9508666667,10.1594
578.60,21.1242666667,52.8066666667,41.5858,49.196862963,24.9979,15.5252666667,23.1744666667,23.0631333333,23.7679333333,39.8542666667,10.0855333333
578.94,21.0345333333,52.6771333334,41.4910666667,49.1091666667,24.98,15.4491333333,23.0542666667,22.9809333333,23.6508666667,39.8153333333,10.0509333333
579.28,21.0638666667,52.6098666667,41.4709333333,49.0972185185,24.9886333333,15.4321333333,23.0028,22.9686666667,23.6159333333,39.845,10.0665333333
579.61,21.0346666667,52.6036666667,41.4752666667,49.089637037,25.0181,15.434,22.9589333333,22.9300666667,23.5988666666,39.9071333333,10.133
579.95,21.0436666666,52.5934,41.4884,49.0947444444,24.9917666667,15.413,22.9125333333,22.8848,23.5532666667,39.9786,10.1671333333
580.29,21.0668,52.5262,41.4323333333,49.0294925926,24.9711666667,15.4342666667,22.9005333333,22.8522666667,23.5512666667,39.949,10.2410666667
580.63,21.0812,52.4958,41.3908,49.0006481481,24.9737333333,15.4615333333,22.8683333333,22.8127333333,23.5102666667,39.9808,10.2661333333
580.97,21.0829333333,52.4639333333,41.3294666667,48.9668666667,24.977,15.489,22.8274666667,22.7649333333,23.4719333333,40.0299333333,10.3040666667
581.31,21.079,52.527,41.3104,48.9933111111,25.0057333333,15.4692,22.7591333333,22.733,23.4729333333,40.1092,10.3402
581.65,21.1511333333,52.5664666666,41.3664666667,49.0306740741,25.0761666667,15.5138,22.8088,22.7513333333,23.4818666667,40.2233333333,10.4216
581.98,21.145,52.3764,41.2517333334,48.8908074074,25.0415,15.5343333333,22.7118,22.657,23.408,40.1701333333,10.4675333333
582.32,21.1151333333,52.4008666667,41.2465333333,48.9230370371,25.0858333333,15.5751333333,22.6856666667,22.6206666667,23.4025333333,40.2255333333,10.4914666667
582.66,21.0484,52.2702666667,41.1164666667,48.8039074074,24.9926333333,15.5188,22.5521333333,22.4995333333,23.2607333333,40.1138,10.4520666667
583.00,20.9731333333,52.1836,41.0011333333,48.7177074074,24.9800333333,15.4595333334,22.4511333333,22.4172,23.1885333333,40.0529333333,10.3991333333
583.34,20.9184,52.1334,40.9604,48.6812037037,25.0163666667,15.4147333333,22.3270666667,22.3579333333,23.1082666666,40.0910666667,10.3816
583.68,20.9074,52.1430666667,40.9208666667,48.7088814815,25.0146,15.4074666667,22.2907333334,22.3220666667,23.0858,40.1188666667,10.4188
584.01,20.8651333333,52.122,40.8981333333,48.6995777778,24.9968333333,15.3804,22.205,22.2539333333,23.0126666667,40.1072666667,10.3980666667
584.35,20.7854,51.9767333333,40.7901333333,48.6078111111,24.9570333333,15.302,22.0866666667,22.1879333333,22.8512666666,39.95,10.3524
584.69,20.6766666667,51.8573333333,40.6359333333,48.4742185185,24.8939,15.1972666667,21.913,22.0773333333,22.7114,39.8709333333,10.2842666667
585.03,20.6877333333,52.0215333333,40.7097333333,48.6095555556,24.9553,15.1686666667,21.8899333333,22.0678666667,22.6834666666,39.9628666667,10.2882
585.37,20.5619333333,51.9148,40.5724,48.521962963,24.8444,15.0404,21.7033333333,21.9333333333,22.5003333333,39.8576666667,10.2172
585.70,20.6296,52.0001333333,40.6418666667,48.5866777778,24.9474333333,15.0943333333,21.7127333333,21.9590666667,22.5099333333,39.9978,10.282
586.04,20.5902666667,52.0091333333,40.6206,48.6228074074,24.9405,15.0566,21.631,21.8906666667,22.4333333334,40.0257333333,10.2688
586.38,20.5847333333,51.9676,40.5965333333,48.6289851852,24.9275333333,15.0345333333,21.5880666667,21.8391333333,22.3533333333,40.0154,10.2873333333
586.72,20.616,52.029,40.6464,48.6675666667,24.9983333333,15.0274,21.504,21.8381333333,22.321,40.0684666667,10.3126666667
587.06,20.6522666666,51.9872666667,40.6422666667,48.6984740741,25.0792333333,15.0834666667,21.5232,21.8786666667,22.3554666667,40.1233333333,10.4506
587.39,20.6388,52.0305333333,40.6891333334,48.7475666667,25.0500666667,15.0684,21.4708,21.787,22.329,40.2169333333,10.4629333333
587.73,20.6278,52.0569333333,40.7058,48.813137037,25.0533,15.0858,21.4784666667,21.7350666667,22.3366,40.2610666667,10.5263333333
588.07,20.5742666667,51.9219333333,40.5976666667,48.7431777778,25.0067333333,15.0282,21.3935333333,21.6433333333,22.2785333333,40.1616666667,10.5148
588.41,20.6129333333,51.9180666667,40.5976,48.7514962963,25.0690333333,15.0562666666,21.4012666667,21.6516666667,22.2866666667,40.2133333333,10.5975333333
588.74,20.5382,51.7978,40.4947333333,48.6730962963,24.973,14.9534666667,21.2658,21.538,22.1805333333,40.1346666667,10.5324
589.08,20.5521333333,51.7286666667,40.4636666667,48.6135518519,24.9521,14.9724666667,21.2328666667,21.514,22.1576666667,40.1126666667,10.5898
589.42,20.5458,51.7167333333,40.4343333333,48.5679703704,24.9496333333,14.9822,21.2073333333,21.4787333333,22.1705333333,40.1100666667,10.6214666667
589.76,20.4424,51.5840666667,40.325,48.4696,24.8502666667,14.8717333333,21.0654666667,21.3102,22.0562666667,40.0403333333,10.5629333333
590.09,20.3932,51.5572666667,40.2801333333,48.4114333333,24.7877666667,14.7608666667,20.9484666667,21.2066666667,21.9786,40.017,10.4935333333
590.43,20.4823333333,51.5125333333,40.2527333333,48.3765592593,24.8734,14.8347333333,20.9510666667,21.2259333333,21.9978666667,40.0394666667,10.5916666667
590.77,20.5018,51.4153333333,40.144,48.2780518519,24.8501333334,14.8004,20.8454,21.1872,21.9114666667,39.9822,10.5526666667
591.11,20.5040666667,51.444,40.1543333333,48.2844407407,24.8947,14.7982666667,20.8002666667,21.1627333333,21.8798,40.0565333333,10.5854666667
591.44,20.4474666667,51.4033333333,40.0818666667,48.2433333333,24.8129666667,14.7027333333,20.6918666667,21.0298666667,21.8065333333,39.9925333333,10.5469333333
591.78,20.4188666667,51.3818666667,40.0138,48.2345555556,24.8120666667,14.6914666667,20.6394666667,20.9434,21.7515333333,39.9366666666,10.5564666667
592.12,20.3978,51.3486,39.9295333333,48.1633814815,24.8017666667,14.6636,20.5424,20.8645333333,21.6915333333,39.9312,10.5694
592.46,20.2582666667,51.2015333333,39.7774666666,48.0225925926,24.7009,14.5681333333,20.3844,20.7088666667,21.5292666667,39.8092,10.5118666667
592.79,20.2419333333,51.1270666667,39.6930666667,47.9212888889,24.6602,14.5647333333,20.3474,20.6394,21.4754666667,39.7538,10.5352
593.13,20.173,51.0034666667,39.5651333333,47.8505518519,24.5917666667,14.5145333333,20.2297333333,20.5133333333,21.3368,39.6738,10.511
593.47,20.0980666667,51.0309333333,39.5492,47.8987851852,24.5184666667,14.4476,20.1246666667,20.4243333333,21.2711333333,39.6601333334,10.4696666667
593.80,20.0709333333,51.0369333333,39.5428,47.8801814815,24.4776,14.3993333333,20.0583333333,20.3426666667,21.2470666667,39.6532666667,10.4859333333
594.14,20.0184666667,50.9378666667,39.4678,47.7543481481,24.3759666666,14.3523333333,19.9555333333,20.2539333333,21.1633333333,39.5882,10.4828
594.48,19.992,50.8919333333,39.4417333333,47.7204407407,24.392,14.3522666667,19.8756666667,20.2042666667,21.1164,39.5799333333,10.4850666667
594.81,19.9636,50.8456666667,39.4025333333,47.6747333333,24.3505,14.3128666667,19.7767333333,20.1732666667,21.0726,39.5906666667,10.4875333333
595.15,20.0068666667,50.8881333333,39.4718,47.7837962963,24.3599666667,14.3452,19.8086666667,20.1916,21.0984,39.6342,10.5389333333
595.49,20.0677333333,50.9443333333,39.5357333333,47.8603925926,24.3859666667,14.3638666667,19.7771333333,20.2058666667,21.0813333333,39.6778,10.5718666667
595.82,20.0341333333,50.9335333333,39.5068666667,47.8781037037,24.3668,14.3491333333,19.7099333334,20.1652666667,21.0138,39.7003333333,10.5645333333
596.16,19.9841333333,50.9204666667,39.5028666667,47.8431148148,24.3444333333,14.3526666667,19.6403333333,20.1219333333,20.9454666667,39.6802,10.5521333333
596.50,19.9809333333,50.9068666667,39.4687333333,47.8314037037,24.3274666667,14.3350666667,19.597,20.0994666667,20.9003333333,39.7159333333,10.5898
596.83,19.9122,50.8156666667,39.4198,47.8163888889,24.2916,14.3302,19.5223333333,20.07,20.8131333333,39.7074666667,10.6182
597.17,19.9030666666,50.8491333334,39.4062666667,47.8637333333,24.2899,14.3295333333,19.5068666667,20.0695333333,20.7968,39.7284666667,10.6358
597.51,19.9163333333,50.8386,39.41,47.8524333333,24.2853,14.3355333333,19.4687333333,20.0900666667,20.7882,39.7643333333,10.6894
597.84,19.9089333333,50.8452666667,39.3964,47.8626074074,24.3050333333,14.3296,19.4386666667,20.0514,20.7298666666,39.7852,10.7387333333
598.18,19.8286666667,50.7860666667,39.3211333333,47.7708666667,24.2757,14.2898666667,19.3154,19.9727333333,20.6314666667,39.7579333333,10.7300666667
598.52,19.779,50.706,39.1964,47.7087592592,24.2552333333,14.2636666667,19.2153333334,19.8964666667,20.5608666667,39.7445333333,10.7214
598.85,19.7303333333,50.6439333333,39.1543333333,47.6485148148,24.2489666667,14.2046666667,19.1647333333,19.8806666667,20.4986,39.7310666667,10.7086666667
599.19,19.7407333333,50.5996666667,39.1061333333,47.6112037037,24.2623333333,14.1903333333,19.1316666667,19.8574666667,20.503,39.7647333333,10.7610666667
599.53,19.6576,50.4522666667,39.0011333333,47.4866,24.1995333333,14.1486666667,19.0404,19.7684666667,20.4053333333,39.6863333333,10.7297333333
599.86,19.6552666667,50.3843333333,38.9658,47.3977148148,24.2001333333,14.1434,19.0044,19.7358,20.3831333333,39.687,10.7394666667
600.20,19.59,50.2363333333,38.8497333333,47.2818037037,24.1375,14.1015333333,18.8873333333,19.6470666667,20.2750666667,39.6278666667,10.7414666667
600.53,19.5258666667,50.1906666667,38.7618,47.2573703704,24.0908333333,14.0789333333,18.8313333333,19.5656,20.1532666667,39.5946,10.6856666667
600.87,19.5386,50.1666,38.7462666666,47.2678296296,24.1071666667,14.0970666667,18.7890666667,19.5652666667,20.1302,39.5998,10.7103333333
601.21,19.5318666667,50.1134666667,38.7149333333,47.2440407407,24.0956666667,14.0800666667,18.7254666667,19.5309333333,20.1048666667,39.5714,10.7208666667
601.54,19.5151333333,50.0999333333,38.7167333333,47.2287481482,24.0551,14.0647333333,18.7081333333,19.4876666667,20.0776,39.5599333333,10.7343333333
601.88,19.4520666667,49.9825333333,38.6166,47.1269518518,23.9500666667,14.0492666667,18.5822666667,19.3724666667,19.9824666667,39.4699333333,10.7355333333
602.21,19.3866,49.9929333333,38.5209333333,47.1285555556,23.8529333333,13.9776,18.4616,19.2734666667,19.8804,39.4014,10.6807333333
602.55,19.3192,49.9129333333,38.4224,47.071537037,23.8027333333,13.9032666667,18.3328,19.1934,19.8033333333,39.3392666667,10.6362666667
602.88,19.3048,50.0148,38.4230666667,47.1682851852,23.8109,13.8801333333,18.2928,19.1306,19.7756666667,39.3581333333,10.6504
603.22,19.2571333333,49.9349333333,38.3731333333,47.1184555556,23.7608666667,13.8454,18.2016,19.0428,19.7193333333,39.3018666667,10.6179333333
603.56,19.2666666667,49.924,38.3716666667,47.1001703704,23.7685666667,13.8243333333,18.1672666667,19.008,19.7216,39.3093333333,10.6833333333
603.89,19.2044666667,49.8582,38.3228666667,47.0451518519,23.6930666667,13.7788,18.1003333333,18.9185333333,19.6435333334,39.2634,10.6452666667
604.23,19.1490666667,49.8589333333,38.2853333333,47.0161259259,23.6503333333,13.7484,18.0532666666,18.8412,19.5670666667,39.2343333333,10.6412666667
604.56,19.1627333333,49.9094666667,38.3344,47.1033481481,23.673,13.7552,18.04,18.8244666667,19.5688666667,39.312,10.6671333333
604.90,19.1762666667,49.8740666667,38.278,47.0940777778,23.6797666667,13.7390666667,18.0127333333,18.7881333333,19.5408666667,39.3000666667,10.6938666667
605.23,19.1634666667,49.8265333333,38.2836,47.0455925926,23.6883333333,13.7377333333,18.0055333333,18.7605333333,19.4994666667,39.3295333333,10.7234666667
605.57,19.1989333333,49.8942,38.3230666667,47.0682296296,23.7518333333,13.7707333333,18.0426,18.7736,19.495,39.3798666667,10.7702666667
605.90,19.1862,49.7908666667,38.2810666667,46.9718888889,23.7307,13.7842,18.0089333333,18.7682666667,19.4454666667,39.363,10.8010666667
606.24,19.1982666667,49.8606666667,38.2952,47.045737037,23.7311,13.7697333334,17.9917333333,18.7766,19.4259333333,39.4386666667,10.8379333333
606.58,19.1422,49.8421333333,38.2684,47.0556222222,23.672,13.7342666667,17.8828,18.7164,19.3186666667,39.4423333334,10.7702
606.91,19.1086666667,49.8096666667,38.24,47.0453,23.6541666667,13.7075333333,17.8329333333,18.6825333333,19.2851333333,39.4246,10.7838666667
607.25,19.0413333333,49.7229333333,38.1720666667,46.9782518519,23.5882666667,13.6454666667,17.711,18.6084,19.2128,39.409,10.7565333333
607.58,18.9772666667,49.5838666667,38.0300666667,46.8597222222,23.5086666667,13.5842,17.5851333333,18.5154666667,19.1171333333,39.2945333334,10.7518666667
607.92,18.8960666667,49.4894,37.9938,46.8220037037,23.4485,13.5204,17.4974666667,18.4763333333,19.0468666667,39.2815333333,10.7275333333
608.25,18.8665333333,49.3955333333,37.9156,46.7710407407,23.3875666667,13.5212,17.42,18.4284666667,19.0292,39.241,10.7343333333
608.59,18.7451333333,49.2322,37.7401333333,46.6675851852,23.2458333333,13.4528,17.2991333333,18.2840666667,18.9382666666,39.1364,10.6974
608.92,18.7648666667,49.2022666667,37.7120666666,46.6966740741,23.2655666667,13.4739333333,17.2780666667,18.2944,18.9463333333,39.1582,10.7437333333
609.26,18.7407333333,49.1142,37.6206,46.5711074074,23.2441333333,13.523,17.2442,18.2564666667,18.9113333333,39.0953333333,10.7596666667
609.59,18.6890666667,48.9205333333,37.4902,46.3808259259,23.1671333333,13.5056,17.2155333333,18.2162666667,18.8612666667,39.0162666667,10.8048666667
609.93,18.6133333333,48.6847333333,37.2948,46.1788444444,23.0315333333,13.456,17.1098,18.1402666667,18.7426666667,38.9112,10.8011333333
610.26,18.5961333333,48.5211333333,37.1802,46.0554148148,23.0290666667,13.4489333333,17.0908666667,18.1604666666,18.7138666666,38.8492,10.8355333333
610.60,18.5137333334,48.3934666667,37.0730666667,45.9159592593,22.9349666667,13.4180666666,17.0331333333,18.1222666667,18.6550666666,38.7764,10.8366
610.93,18.5209333333,48.4263333333,37.0640666667,45.9029962963,22.9253333333,13.4615333333,16.9886,18.0918,18.6378,38.7963333333,10.8936666667
611.27,18.4364666667,48.2978,36.9567333333,45.785462963,22.8525666667,13.4081333333,16.9014666667,18.04,18.5207333333,38.7336666667,10.869
611.60,18.4776666667,48.2421333333,36.9463333333,45.7887407407,22.863,13.4428666666,16.871,18.0885333333,18.5085333333,38.7429333333,10.9424
611.93,18.3343333333,48.114,36.7999333333,45.6377703704,22.7333,13.3383333333,16.7032666667,17.9350666667,18.351,38.624,10.8340666667
612.27,18.2378,47.9466,36.7002666667,45.5484,22.6710333333,13.2406,16.6130666667,17.8521333333,18.2419333333,38.5687333333,10.7883333333
612.60,18.2055333333,47.9658666667,36.6738,45.6186,22.6493,13.1978666667,16.5389333333,17.7768,18.1772666666,38.5902,10.7660666667
612.94,18.1914666667,48.0867333333,36.7342666667,45.7391851852,22.7399,13.1844,16.4936666667,17.7467333334,18.1813333333,38.6843333333,10.7686
613.27,18.1171333333,48.0909333333,36.6933333333,45.7711259259,22.6035333333,13.0664666667,16.347,17.5719333333,18.0412,38.6308666667,10.6888
613.61,18.0907333333,48.0959333333,36.6738666667,45.778037037,22.629,13.0460666667,16.2899333333,17.5168,18.0019333333,38.6444,10.6688
613.94,18.1029333333,48.0945333333,36.6075333333,45.7994407407,22.6411333333,12.9798666667,16.2603333333,17.4956,17.9958666666,38.6385333333,10.6744666667
614.28,18.0914666667,48.1494666667,36.6587333333,45.8717592593,22.6961333333,12.9657333333,16.2314,17.4602666667,18.0200666667,38.6496666667,10.7092666667
614.61,18.0402,48.2348,36.7070666667,45.9082185185,22.7086666667,12.8916,16.1832666667,17.3911333333,17.9573333333,38.7382666667,10.6596666666
614.94,18.0792,48.2200666667,36.6946666667,45.9092888889,22.6836,12.8576666667,16.1514666667,17.3400666667,17.9612,38.7573333333,10.6989333333
615.28,18.1256666666,48.3200666667,36.7548,46.0104555555,22.7226333333,12.8346666667,16.1474,17.3182666667,17.9895333333,38.8328,10.7904666667
615.61,18.1048,48.3118666667,36.7283333333,45.9809111111,22.7144333333,12.8402666667,16.0850666667,17.2940666667,17.9945333333,38.7692666667,10.7959333333
615.95,18.1474,48.433,36.7766666666,46.0491407407,22.7097666667,12.8606,16.0986,17.3230666667,18.0147333333,38.8650666667,10.8230666667
616.28,18.2021333333,48.3774,36.7598,46.068037037,22.7298,12.9596,16.1279333333,17.3609333333,18.0304666667,38.8567333333,10.8750666667
616.61,18.2239333333,48.3556666667,36.7842,46.0925037037,22.7197,12.9541333333,16.1166666667,17.4088,17.9894,38.8694,10.9275333333
616.95,18.2151333333,48.3537333333,36.8310666667,46.0987444444,22.7237666667,13.0721333333,16.1628,17.4323333333,17.9846666667,38.9156,10.9945333333
617.28,18.37,48.4745333333,36.9261333333,46.1894444444,22.7782333333,13.1861333333,16.2382,17.5095333333,18.0416666667,39.0507333333,11.1524666667
617.62,18.4446,48.5668,36.9756,46.2810407408,22.8015333333,13.2416,16.2586666667,17.5727333333,18.0956,39.0691333333,11.236
617.95,18.4146,48.6279333333,37.0370666667,46.3682740741,22.8015,13.2288666666,16.2514,17.572,18.0814,39.0919333333,11.2522
618.28,18.3013333333,48.4773333333,36.8732666667,46.2152037037,22.6472,13.1966,16.1222,17.4675333333,17.987,38.9507333333,11.1772666667
618.62,18.3858,48.5175333333,36.918,46.3311148148,22.6986,13.2302666667,16.1124666667,17.5062666667,18.0132,39.0175333333,11.2565333333
618.95,18.3733333333,48.4513333333,36.8729333333,46.2646444444,22.6515,13.2302,16.066,17.4784666667,17.9908,38.9434,11.3066
619.28,18.231,48.4234666667,36.7792666667,46.1521962963,22.5388666667,13.1542666667,15.956,17.3918,17.9072,38.9526,11.2686
619.62,18.1754666667,48.3379333333,36.6416,46.0732777778,22.4174333333,13.1065333333,15.8109333333,17.2104666667,17.8391333333,38.8626,11.2122
619.95,18.1766666667,48.3933333333,36.6599333333,46.112437037,22.3704,13.0575333333,15.7220666667,17.1524,17.8232666667,38.8589333334,11.2238
620.28,18.0400666667,48.2327333333,36.5168666666,46.0251481481,22.2585666667,12.9416,15.5863333333,17.0575333333,17.7034,38.7503333334,11.1214666667
620.62,17.9613333333,48.074,36.3892,45.8628407407,22.1593,12.9124666667,15.5026666666,16.9268666667,17.6218666667,38.6294666667,11.108
