wavelength,Back_CamPsim,Belly_CamPsim,Breast_CamPsim,Crissum_CamPsim,Crown_CamPsim,DorTail_CamPsim,Rump_CamPsim,Throat_CamPsim,WingTip_CamPsim
601.54,12.3430111111,41.7895,7.05476666667,41.7954583333,6.60153333333,11.2580666667,14.5832666667,9.123,12.0569333333
601.88,12.3374777778,41.8084,7.04813333333,41.8082083334,6.58326666667,11.2742,14.5994666667,9.12740000001,12.0457666667
602.21,12.2647666667,41.7313666667,6.99453333333,41.7777916667,6.48793333333,11.2286,14.5369333333,9.0404,11.9898666667
602.55,12.2658555556,41.7072,7.00356666667,41.7716666666,6.4766,11.2633333333,14.5638,9.04573333333,12.0149333333
602.88,12.3715555555,41.835,7.1149,41.9099583333,6.57073333333,11.3754666667,14.6498,9.15093333333,12.1079333333
603.22,12.3738666667,41.8097666667,7.12956666667,41.9065833333,6.55353333333,11.4016,14.686,9.15066666667,12.1284333333
603.56,12.4013888889,41.8521,7.16186666666,41.9515833333,6.55186666666,11.4072,14.7112,9.15193333333,12.1627
603.89,12.4425444445,41.8643333333,7.1654,41.985875,6.5416,11.4248666667,14.7245333333,9.18146666667,12.1816333333
604.23,12.4200222222,41.8776,7.15286666667,41.993125,6.50033333333,11.437,14.7039333333,9.17413333333,12.1843333333
604.56,12.3629444445,41.8048,7.10086666667,41.9045833333,6.42466666667,11.4028,14.6510666667,9.10346666667,12.1323666667
604.90,12.3630111111,41.8809666667,7.1263,41.9590416667,6.43773333333,11.4528666667,14.6862666666,9.12753333334,12.1478666667
605.23,12.3920444444,41.9376333333,7.17806666667,42.0354583333,6.44526666667,11.4983333333,14.6968,9.15440000001,12.1667
605.57,12.3715111111,41.9089,7.1629,42.0305416667,6.4338,11.4796666667,14.6572,9.13773333333,12.1088666667
605.90,12.3640222222,41.9449666667,7.16683333333,42.076625,6.42673333333,11.4728666667,14.6811333333,9.13246666667,12.0995
606.24,12.3881333333,42.0087666667,7.20046666667,42.129875,6.4588,11.476,14.7124,9.17946666667,12.1245666667
606.58,12.3940333333,42.0211333333,7.18466666667,42.155625,6.45986666667,11.4945333333,14.7242666667,9.18766666666,12.1506
606.91,12.3230111111,41.9702333333,7.13576666667,42.1112083333,6.41173333334,11.4590666667,14.6498,9.14499999999,12.0844666667
607.25,12.2802444444,41.9529333333,7.09573333333,42.044,6.37886666667,11.4432,14.6002666667,9.09346666666,12.0551666667
607.58,12.2670777778,41.8944333333,7.1011,41.9592916667,6.39393333333,11.4362,14.5986,9.0712,12.0850666667
607.92,12.2912,41.8111,7.09153333333,41.896125,6.41673333333,11.4183333333,14.5859333333,9.0844,12.0908666667
608.25,12.3014,41.8008333333,7.0541,41.8532083333,6.40486666667,11.4258,14.5546666667,9.09146666667,12.0757333333
608.59,12.2924444444,41.6703666667,6.98706666667,41.7982083334,6.3862,11.3572,14.4676,9.0634,12.0542666667
608.92,12.3113111111,41.6024333333,6.9672,41.7877083333,6.3882,11.3228,14.4577333333,9.05746666667,12.0502
609.26,12.3131888889,41.5222666667,6.94526666667,41.7567916667,6.36066666667,11.3138666667,14.4239333333,9.05733333334,12.0804666667
609.59,12.3148111111,41.4905666667,6.89793333333,41.7149166666,6.3252,11.2742,14.3546666667,9.03313333333,12.0404
609.93,12.304,41.4361333333,6.87403333333,41.63375,6.2894,11.2650666667,14.3002,8.9656,12.02
610.26,12.2560222222,41.3062,6.79936666667,41.5310833333,6.22826666667,11.1897333333,14.2278,8.8998,11.9402333333
610.60,12.2846444444,41.3250666667,6.77306666667,41.55725,6.21186666667,11.2066,14.1988666667,8.9028,11.9583
610.93,12.3167333333,41.2926333333,6.78496666667,41.58825,6.19693333333,11.1890666667,14.1996666667,8.92466666667,11.9846
611.27,12.2663666667,41.2913666667,6.72403333333,41.624,6.14566666667,11.1678,14.1340666667,8.89706666667,11.9270333333
611.60,12.2468111111,41.3579666667,6.6436,41.6995,6.0756,11.1177333333,14.0596,8.8098,11.8383666667
611.93,12.3216777778,41.3515666667,6.71563333333,41.842125,6.1312,11.1446666667,14.1193333333,8.85253333333,11.9056333333
612.27,12.3269555556,41.4098666667,6.75983333333,41.897875,6.13866666667,11.1876666667,14.1433333333,8.88286666666,11.9213666667
612.60,12.2975111111,41.3814333333,6.71773333334,41.8537916667,6.0884,11.1701333333,14.0986666667,8.81533333333,11.8731666667
612.94,12.2876222222,41.4338333333,6.71046666667,41.8927083333,6.0776,11.1614666667,14.1247333333,8.78713333333,11.8834
613.27,12.369,41.4798666667,6.84136666667,42.0180833333,6.1852,11.3203333333,14.2608666667,8.87226666667,12.0360333333
613.61,12.3613555556,41.5603666667,6.8198,42.1825,6.14513333333,11.2956,14.2518666667,8.8734,12.0450333333
613.94,12.3118666667,41.7104333333,6.79056666667,42.3058333333,6.084,11.2965333333,14.2173333333,8.8348,12.0134
614.28,12.3098888889,41.7225333333,6.8138,42.3495416666,6.1142,11.3144666667,14.2494,8.8406,12.0072666667
614.61,12.2518333333,41.6993,6.77546666667,42.3055833333,6.087,11.3198,14.2111333333,8.80586666667,11.9164
614.94,12.2826666667,41.7331333333,6.8059,42.3201666667,6.08613333333,11.35,14.2503333333,8.80386666667,11.9324333333
615.28,12.2942444444,41.8151666667,6.899,42.416375,6.14666666667,11.4256,14.3429333333,8.8736,12.0611666667
615.61,12.2120444444,41.8994666667,6.84203333333,42.4068333333,6.08506666667,11.3768666667,14.3042666667,8.81353333333,11.9932
615.95,12.1987222222,41.9229666667,6.81913333333,42.410125,6.07446666667,11.3546,14.28,8.7512,11.9347333333
616.28,12.2527,41.9919333333,6.91246666667,42.4594166667,6.141,11.4455333333,14.3429333333,8.87686666667,12.0103
616.61,12.272,41.9867333333,6.97336666667,42.48275,6.193,11.503,14.3724666667,8.9258,11.994
616.95,12.2498111111,42.0260666667,6.93146666667,42.519375,6.198,11.4834,14.334,8.9294,11.9675333333
617.28,12.2390333333,41.9529666667,6.9375,42.38875,6.21093333333,11.5033333333,14.3098,8.9212,11.9282666667
617.62,12.2229555556,41.8527333333,6.98816666667,42.303375,6.23193333333,11.4957333333,14.3423333333,8.93506666667,11.9621333333
617.95,12.3052111111,41.9419,7.04876666667,42.3566666667,6.2844,11.5518,14.4095333333,8.99133333333,12.0434
618.28,12.3662888889,42.0257333333,7.08966666667,42.4202916667,6.31926666667,11.5914666667,14.4604,9.03066666667,12.1304666667
618.62,12.3914555556,42.0094666667,7.1018,42.4460416666,6.3478,11.6197333333,14.4752,9.053,12.1242
618.95,12.3762666667,41.9257,7.0545,42.377,6.3074,11.5978,14.4219333333,9.03273333333,12.0662333333
619.28,12.3834333333,41.9219666667,7.03533333333,42.3460833334,6.30446666667,11.5772,14.4004666667,9.059,12.0768333333
619.62,12.3809222222,41.86,7.03216666667,42.334375,6.28393333333,11.5650666667,14.4334666667,9.07766666667,12.1199
619.95,12.3645555555,41.8520666667,6.99783333333,42.3427083333,6.2956,11.5468,14.463,9.06146666667,12.1675
620.28,12.3321666667,41.8209333333,6.9367,42.2615,6.25133333333,11.506,14.4123333333,9.01193333333,12.1794
620.62,12.3479777778,41.8205,6.91233333333,42.2264583333,6.22206666667,11.4326,14.4056666667,9.0082,12.19
620.95,12.3213555555,41.8603,6.8818,42.3082083333,6.2194,11.3973333333,14.422,9.01826666667,12.2357666667
621.28,12.4120555555,41.9779333333,6.94213333333,42.3988333333,6.28993333333,11.4734666666,14.4734666667,9.05673333333,12.3090333333
621.62,12.4126111111,41.9916666667,6.93746666667,42.4344583333,6.2496,11.4607333333,14.4666666667,9.05733333333,12.3151333333
621.95,12.3316555555,41.9173,6.88043333333,42.3746666667,6.22366666667,11.3912666667,14.4230666667,9.02893333333,12.3027
622.28,12.3213777778,41.8992333333,6.88883333333,42.2922916667,6.23033333333,11.3270666667,14.4023333333,9.05626666667,12.3369
622.62,12.4214555556,41.9992,6.99243333333,42.3512916667,6.33426666667,11.4506666667,14.5078666667,9.15553333333,12.45
622.95,12.4373111111,41.9858666667,7.03646666667,42.4216666667,6.38366666667,11.5065333333,14.5377333333,9.16653333334,12.4758
623.28,12.5357333333,42.1662,7.1751,42.5439166667,6.5254,11.6453333333,14.6453333333,9.25913333334,12.6098
623.62,12.5816,42.1916333333,7.23536666667,42.5597916666,6.56033333333,11.7332,14.7041333333,9.31259999999,12.6521666667
623.95,12.6081111111,42.282,7.27486666667,42.6649583333,6.57313333333,11.7800666667,14.7201333333,9.3194,12.6765666667
624.28,12.6107555556,42.2059,7.3119,42.5829166667,6.59513333333,11.8510666667,14.7624,9.34513333334,12.6759
624.62,12.6594777778,42.2624,7.3632,42.642625,6.63366666667,11.9092,14.8174666667,9.37113333333,12.7001666667
624.95,12.6159333333,42.1826333333,7.3119,42.5960416666,6.59873333334,11.9314666667,14.7727333333,9.36180000001,12.6687
625.28,12.6119666667,42.1389,7.3223,42.5864583333,6.6592,11.9401333333,14.7904666667,9.39339999999,12.6602
625.61,12.7164333334,42.2701333333,7.44046666666,42.7162083333,6.7596,12.0718,14.8788,9.48686666667,12.743
625.95,12.7488333333,42.3137333333,7.4394,42.8312916667,6.78466666667,12.1530666667,14.9085333333,9.51640000001,12.7360333333
626.28,12.7334888889,42.3015666667,7.4394,42.8026666667,6.78773333333,12.1295333333,14.9106,9.52413333333,12.7539333333
626.61,12.7718222222,42.3126333333,7.4465,42.7893333333,6.81893333333,12.188,14.9428,9.54766666667,12.7723333333
626.94,12.7312777778,42.2506666667,7.34736666667,42.824,6.73346666666,12.124,14.8492666667,9.51339999999,12.6993333333
627.28,12.7461,42.2898333333,7.38493333333,42.8847083334,6.78346666667,12.1309333333,14.8395333333,9.53240000001,12.7058333333
627.61,12.8781333333,42.4118,7.48626666667,43.001625,6.9174,12.2494666667,14.9626666666,9.67573333332,12.8334666667
627.94,12.8535111111,42.4938333333,7.44376666667,43.11475,6.868,12.2254,14.8912666666,9.61219999999,12.8259333333
628.27,12.8955111111,42.4973666667,7.4673,43.0899583333,6.88086666667,12.2501333333,14.883,9.63333333333,12.8409333333
628.61,12.9492777778,42.5759666667,7.50783333333,43.20775,6.94773333333,12.2767333333,14.9471333333,9.70633333333,12.8905333333
628.94,12.9726444444,42.7007333333,7.5042,43.2657916667,6.9484,12.3140666667,14.9528666666,9.71153333334,12.9377666667
629.27,12.9715222222,42.6667,7.48606666666,43.279875,6.9002,12.331,14.9685333333,9.6876,12.9362666667
629.60,12.9758444444,42.7103333333,7.49553333333,43.294,6.90353333333,12.3296666667,14.9784666667,9.70619999999,13.0107666667
629.94,12.9837777778,42.7829,7.48486666667,43.40425,6.88546666667,12.3236666667,14.978,9.67806666669,13.0047666667
630.27,12.9844888889,42.7838666667,7.51683333333,43.4017916667,6.8936,12.3106666667,14.9848666666,9.72060000001,13.0546666667
630.60,13.0254555555,42.8253,7.55296666667,43.376625,6.92126666667,12.3092666667,15.0429333333,9.72719999998,13.1501333333
630.93,13.0636,42.9323333333,7.55933333333,43.434875,6.92206666666,12.343,15.1110666667,9.74753333335,13.1997333333
631.26,12.9896555556,42.8972333333,7.5308,43.3957916666,6.8792,12.2858,15.0709333333,9.68446666666,13.1523333333
631.60,13.0947222222,43.0017333333,7.68236666667,43.4265,7.02473333333,12.4272,15.2239333333,9.85466666666,13.2712333333
631.93,13.0853666667,42.9782,7.67563333333,43.4567916667,7.04046666667,12.4147333333,15.245,9.87126666667,13.2699
632.26,13.0644111111,42.9473,7.69786666667,43.339625,7.02833333333,12.4211333333,15.2402,9.82959999999,13.2963333333
632.59,13.0357666667,42.7961333333,7.7114,43.2502916667,7.03433333333,12.4066,15.2261333333,9.82820000001,13.2709
632.92,13.1335444445,42.8096666667,7.74406666666,43.2575,7.15266666667,12.4680666667,15.2961333333,9.91000000001,13.3622
633.26,13.1826444444,42.8795,7.79896666667,43.3058333333,7.21713333333,12.5322666667,15.3838666667,9.92119999999,13.3892
633.59,13.2278444444,42.8899,7.81176666667,43.3214583333,7.2686,12.5856,15.4272,9.99920000002,13.4325333333
633.92,13.2609666667,42.9943666667,7.87463333333,43.396875,7.30373333333,12.6672666667,15.4668,10.0143333333,13.4712666667
634.25,13.2376555555,42.9513333333,7.8679,43.37625,7.30533333333,12.7504666667,15.4772666667,10.0008666667,13.4176666667
634.58,13.1611666667,42.8795333333,7.76093333333,43.322375,7.1996,12.664,15.3756,9.92006666666,13.3727
634.91,13.1820777778,42.8435333333,7.72526666667,43.3514583333,7.1812,12.6762666667,15.3706666667,9.94793333333,13.4016
635.25,13.1308444444,42.7776333333,7.64926666667,43.3377916667,7.1264,12.5973333333,15.3302666667,9.88793333333,13.3631333333
635.58,13.1050333333,42.8992666667,7.62346666667,43.4379166666,7.11526666667,12.5831333333,15.3672666667,9.86360000001,13.4046333333
635.91,13.1602777778,42.9869333333,7.61146666667,43.5809166667,7.12193333333,12.6110666667,15.3933333333,9.93093333334,13.404
636.24,13.1866555556,43.1167666667,7.623,43.7000833334,7.1122,12.6358,15.4228,9.91726666666,13.4374333333
636.57,13.1175555556,43.2525666667,7.5998,43.82975,7.0608,12.6166666667,15.4208,9.87026666667,13.4171333333
636.90,13.0602444445,43.1786,7.57226666667,43.77225,6.9736,12.5497333333,15.344,9.80486666669,13.3770333333
637.23,12.9831555556,43.1436333333,7.52303333333,43.7152916667,6.8906,12.5423333333,15.2966666667,9.69753333332,13.3277
637.56,12.9867444444,43.1078666667,7.4414,43.6953333333,6.823,12.507,15.3010666666,9.64733333335,13.2915666667
637.90,13.0189888889,43.2019666667,7.4682,43.746375,6.85033333333,12.4989333334,15.3581333333,9.69013333335,13.3517
638.23,13.1225222222,43.3313666667,7.61336666667,43.8375833333,6.99866666667,12.6479333333,15.4938666667,9.82879999999,13.4425666667
638.56,13.1108222222,43.3387,7.60383333334,43.7415,6.98793333333,12.63,15.5034,9.80086666666,13.4431666667
638.89,13.1167777778,43.3656,7.53306666667,43.8030833333,6.898,12.6015333333,15.4946666667,9.74926666668,13.4002666667
639.22,13.2607777778,43.3776666667,7.64383333333,43.8812916667,6.99033333333,12.7704666667,15.6016,9.85326666666,13.5027666667
639.55,13.1968666667,43.3489,7.63716666667,43.8670833333,6.95346666667,12.7006666667,15.5994,9.77286666668,13.4758
639.88,13.2128666667,43.4595666667,7.6789,43.9480416666,6.981,12.7708666667,15.6747333333,9.82593333335,13.5084666667
640.21,13.2189444444,43.4064333333,7.6514,43.9256666667,6.9384,12.7028,15.6106666667,9.77179999999,13.4725
640.54,13.2322777778,43.4685,7.6201,44.00475,6.95053333333,12.7075333333,15.6550666667,9.78026666669,13.4897666667
640.87,13.2541777778,43.5412666667,7.6044,44.1405,6.90193333333,12.6483333333,15.6645333333,9.77926666666,13.4624
641.20,13.3334666666,43.6312666667,7.7288,44.301875,7.01086666667,12.753,15.8094666667,9.89179999999,13.5858
641.53,13.4029555555,43.6962666667,7.79296666667,44.3844166667,7.09813333333,12.8232666667,15.9061333333,9.99526666666,13.6548
641.87,13.4406111111,43.7666666667,7.78776666667,44.4878333333,7.137,12.8608666667,15.9410666667,9.97273333333,13.6772
642.20,13.4756222222,43.8194333333,7.7686,44.689625,7.1224,12.8966666667,15.9564,9.91886666667,13.6313333333
642.53,13.4299888889,43.9627333333,7.80416666667,44.7795416667,7.1462,12.9472666667,15.9617333333,9.91520000002,13.6697
642.86,13.2936333333,43.8704,7.6957,44.6784583333,7.00013333333,12.8166,15.8488,9.75719999998,13.5300333333
643.19,13.4650777778,43.9898,7.7999,44.8389166667,7.1172,12.9511333334,15.9978666667,9.89320000001,13.6771666667
643.52,13.4914777778,43.9413666667,7.80566666667,44.8217916667,7.123,12.9089333333,16.0165333333,9.89673333334,13.7326
643.85,13.4013555555,43.9386333333,7.65706666667,44.7933333333,7.00193333333,12.8670666667,15.9924,9.77973333334,13.6183333333
644.18,13.3183555555,43.8543,7.60183333333,44.7440416666,6.92693333333,12.8102666667,15.9332666667,9.69613333333,13.5543666667
644.51,13.3354888889,43.898,7.61213333333,44.7380833333,6.9526,12.8643333333,15.934,9.70959999998,13.5546666667
644.84,13.1875111111,43.8252,7.4331,44.6464583333,6.77626666666,12.6888,15.7361333333,9.50526666666,13.4075333333
645.17,13.0442555555,43.7282333333,7.32373333333,44.5835,6.59433333333,12.6047333333,15.5976666667,9.33706666667,13.2286666667
645.50,12.9272333333,43.5161,7.20393333333,44.4394583333,6.42113333333,12.433,15.5268666667,9.21266666667,13.1001
645.83,12.8201777778,43.4437666667,7.20206666667,44.3023333333,6.41166666667,12.3790666667,15.5356,9.25306666666,13.1079333333
646.16,12.9006888889,43.3238333333,7.19776666667,44.2509583333,6.40026666667,12.3606666667,15.5541333333,9.24333333333,13.1057
646.49,12.8580555556,43.3472,7.14793333333,44.158,6.35773333333,12.3083333333,15.5215333333,9.2362,13.1016666667
646.82,12.7733777778,43.2208333333,7.03933333333,44.0445833333,6.22233333333,12.2157333333,15.4068666667,9.16006666667,13.0155666667
647.15,12.7317444444,43.0829666667,6.96343333333,44.0302916667,6.20553333333,12.1644666667,15.3489333333,9.095,12.9341333333
647.48,12.7485222222,43.0325,7.07536666667,44.038,6.2422,12.178,15.3656666667,9.19466666666,12.9535666667
647.81,12.8893555555,43.1533666667,7.16146666667,44.1501666667,6.34793333333,12.3164666667,15.4484,9.29106666667,13.0517
648.14,12.8330777778,43.1004666667,7.08933333333,44.0852916667,6.2988,12.234,15.4386666667,9.23859999999,13.0391
648.47,12.8843111111,43.1155,7.14023333333,44.103625,6.33546666667,12.2862,15.5169333333,9.3122,13.0727
648.80,12.92,43.1368,7.09363333333,44.1077083333,6.30646666667,12.1990666667,15.4676666667,9.2706,13.0397333333
649.13,12.8711,43.1668,7.01556666667,44.1335,6.24626666667,12.2041333333,15.4085333333,9.2078,12.9872333333
649.46,12.7687666667,43.1369,6.85236666667,44.0716666667,6.0598,12.1069333333,15.3059333333,8.99473333333,12.8152666667
649.79,12.6244888889,43.055,6.78266666667,43.9872916667,5.99386666667,12.0544,15.2527333333,8.8638,12.7107333333
650.11,12.6739,42.9748333333,6.79593333333,43.9867083333,6.05946666667,12.15,15.2958,8.90553333333,12.7384333333
650.44,12.6609888889,42.9744,6.78536666667,43.965625,6.11826666667,12.2500666667,15.3501333333,8.91826666667,12.7108
650.77,12.7203444445,43.0656,6.8655,43.9832916667,6.12313333333,12.3861333333,15.4201333333,8.9878,12.7356333333
651.10,12.7502333333,43.0543,6.8527,43.9720416667,6.1284,12.4372666667,15.447,8.99126666666,12.794
651.43,12.7345555556,43.0321,6.81873333333,43.9650833333,6.10653333333,12.4470666667,15.4688666667,8.99366666667,12.7445666667
651.76,12.7238444444,42.8872666667,6.84953333333,43.946,6.1172,12.531,15.4410666667,8.95113333334,12.7305
652.09,12.7333444445,42.9235666667,6.89266666667,43.941,6.14206666667,12.5567333333,15.4608,8.97433333333,12.7805333333
652.42,12.8217444444,42.9339,7.0067,43.9492083333,6.28213333333,12.7158666667,15.61,9.0954,12.9401333333
652.75,12.9160777778,42.9960333333,7.13516666667,43.977125,6.3752,12.8447333333,15.6944666667,9.22913333333,13.0296333333
653.08,13.1227666667,43.0354,7.41176666667,44.0905833333,6.6548,13.0984666667,15.8844,9.50959999999,13.3134333333
653.41,13.1669222222,43.0715333333,7.41716666667,44.1871666667,6.72586666667,13.1367333333,15.9422666667,9.59786666666,13.4155666667
653.74,13.1500555555,43.1582666667,7.42583333333,44.2354583333,6.67866666666,13.1445333333,15.9438,9.57413333334,13.3894666667
654.06,13.0825333333,43.0860333333,7.38173333333,44.1547083334,6.62453333333,13.0458666667,15.8306,9.49260000001,13.3290666667
654.39,13.0584777778,43.0220333333,7.29606666667,44.0555416667,6.63073333333,12.9631333333,15.7928666667,9.44546666667,13.3682
654.72,13.0607222222,42.9108666667,7.306,43.997875,6.66746666667,13.0065333333,15.7525333333,9.44100000001,13.3871333333
655.05,12.9837,42.8719333333,7.2452,43.9502083333,6.61353333333,12.9264666667,15.7164,9.41139999999,13.4057666667
