wavelength,Back_TanChrm,Belly_TanChrm,Breast_TanChrm,Crissum_TanChrm,Crown_TanChrm,DorTail_TanChrm,Patch10_TanChrm,Patch11_TanChrm,Patch12_TanChrm,Patch13_TanChrm,Rump_TanChrm,Throat_TanChrm,WingTip_TanChrm
595.82,5.99086666667,26.4836333333,73.0091333334,23.9197623188,8.50738095237,4.8758,61.0742666667,95.6683333333,81.0197666667,4.30286666667,95.0078666667,76.9979333334,8.99419999999
596.16,5.9998,26.5121,72.6781333333,23.9594652174,8.51945714285,4.86506666667,60.9047333333,95.7940000001,81.4149333333,4.30046666667,94.6238000001,76.8114666667,9.01746666667
596.50,6.00393333333,26.5692666667,72.3849333333,24.0002115942,8.53435238096,4.8602,60.7477333333,95.9901999999,81.7731666667,4.30773333333,94.2933333334,76.6454666666,9.04093333333
596.83,6.0092,26.6222333333,72.0062666667,24.0254869565,8.56075238095,4.89693333333,60.5382,96.0420666667,82.0597666667,4.3352,93.9239333333,76.4031999999,9.0566
597.17,6.065,26.7194333333,71.6892666667,24.1108101449,8.62407619047,4.9534,60.4352,96.1852000001,82.3898333333,4.381,93.626,76.2226666667,9.11213333333
597.51,6.09933333333,26.7306,71.2809999999,24.1368724638,8.64932380953,4.9974,60.2165333333,96.1438,82.6030333333,4.41786666667,93.2030666667,75.948,9.11486666667
597.84,6.0958,26.7586,70.8442666667,24.1415202899,8.64343809523,5.00333333333,59.9307333333,96.0867333332,82.8016333333,4.42806666667,92.7227333334,75.6416666667,9.1086
598.18,6.11593333333,26.8172,70.4804666667,24.1951086956,8.65336190477,5.01433333333,59.7206666667,96.2194666667,83.1216,4.44693333333,92.4017333334,75.3893999999,9.10966666667
598.52,6.06353333333,26.8025333333,70.0118,24.1851478261,8.60131428571,4.954,59.4596,96.2826,83.3885,4.3988,91.9098,75.0482666666,9.05499999999
598.85,6.12713333334,26.8299666667,69.49,24.2032043478,8.6309047619,4.977,59.1226,96.1616666666,83.4707666667,4.4626,91.3354,74.6119333334,9.08866666666
599.19,6.14966666666,26.948,69.1034666666,24.311215942,8.70145714285,4.97973333333,58.9528,96.3229999999,83.8802,4.4662,90.9799333334,74.3888666667,9.13026666667
599.53,6.1092,26.9557,68.586,24.3119666667,8.68731428571,4.93873333333,58.6684,96.2426000001,84.1384666667,4.42473333333,90.4274666666,73.9879333334,9.12026666667
599.86,6.08113333333,26.9588333333,68.0728,24.2952434783,8.66416190475,4.91473333333,58.365,96.202,84.453,4.3998,89.9058,73.5750666667,9.09706666667
600.20,6.03113333333,26.9608,67.5239333333,24.3126217391,8.66356190475,4.86786666667,58.0359333333,96.1299333333,84.7639,4.39946666667,89.3663999999,73.1944000001,9.07860000001
600.53,5.97253333333,26.9567,66.932,24.2959362319,8.60362857143,4.77173333333,57.6992,96.0475333334,85.1112333333,4.32906666666,88.7019333334,72.7318,9.04099999999
600.87,5.93813333333,26.9934666667,66.459,24.3138913043,8.58403809523,4.7636,57.3669333333,96.0113333334,85.5245333333,4.31193333333,88.1418000001,72.4005333333,9.00833333333
601.21,5.91946666667,27.0068,65.8268,24.3098333333,8.56948571429,4.75853333333,56.9306666667,95.7715333333,85.7369666667,4.2836,87.3816666666,71.8972666667,9.03019999999
601.54,5.92873333334,27.0548333333,65.3846,24.3892057971,8.56396190475,4.74193333333,56.7074,95.8455999999,86.2353333333,4.24473333333,86.9164666667,71.6098666667,9.04486666667
601.88,5.92933333334,27.0756666667,64.8908666667,24.4114826087,8.53626666666,4.74,56.4349333333,95.7134666667,86.6013666667,4.21953333333,86.2674,71.2356666667,9.05246666667
602.21,5.91973333333,27.1335333333,64.4405333333,24.4451884058,8.52442857142,4.73346666667,56.1432,95.6144666667,86.9655,4.2084,85.7349333334,70.9329333333,9.04000000001
602.55,5.85806666667,27.1667333333,64.0458,24.4802347826,8.48632380952,4.72386666667,55.9176,95.7026666666,87.4994666667,4.15373333333,85.3160000001,70.6789333333,9.01159999999
602.88,5.83373333333,27.1838666667,63.6222,24.4937463768,8.44478095239,4.70793333333,55.6696,95.6461999999,87.8155666667,4.16193333333,84.8287333333,70.3696666667,9.0272
603.22,5.8472,27.1920666667,63.1770666667,24.5236043478,8.45727619048,4.727,55.3438,95.5733333333,88.1485,4.17153333333,84.3608666667,70.0083333333,9.0298
603.56,5.8738,27.2747333333,62.8488,24.5756492754,8.48385714287,4.76293333333,55.1605333333,95.5716666667,88.5119,4.19366666667,83.9326666668,69.7825333333,9.04399999999
603.89,5.96233333333,27.3998666667,62.6143333333,24.6855855072,8.56363809523,4.8562,55.0380666666,95.6630666667,89.0076666667,4.2554,83.6614666667,69.6333333334,9.11326666667
604.23,5.99366666667,27.4742333333,62.3536,24.7662811594,8.58536190475,4.90466666667,54.8868666667,95.7344000001,89.3891666667,4.27986666667,83.3623333333,69.4821333333,9.15753333333
604.56,6.03206666667,27.4980666667,61.9911333333,24.8054405797,8.59687619048,4.9198,54.6464666667,95.6824666667,89.5807666667,4.30593333334,82.9385333333,69.1863333333,9.21433333333
604.90,6.072,27.5692666667,61.6866,24.8677550725,8.62443809523,4.95873333333,54.4534666667,95.7151333333,89.8658333333,4.33833333333,82.5962666666,68.9622,9.22513333334
605.23,6.06473333333,27.5704666667,61.2627333333,24.8411782609,8.63289523809,5.00026666667,54.1426666667,95.4996666667,89.9437666667,4.3598,82.0673333334,68.599,9.22146666667
605.57,6.10373333333,27.6266,60.8314,24.8659927536,8.67862857143,5.027,53.8414666667,95.4093999999,90.1195,4.40013333333,81.6149999999,68.2933333333,9.2538
605.90,6.12166666667,27.6435,60.4076666667,24.8908130435,8.70052380952,5.0542,53.4975333333,95.2869333334,90.2895333333,4.4322,81.0936666667,67.8902666667,9.28973333333
606.24,6.12346666667,27.6969666667,59.9718,24.9220884058,8.71475238096,5.02906666667,53.1797333333,95.1725333333,90.4965,4.44433333333,80.5718666667,67.5398666667,9.30939999999
606.58,6.0826,27.7328666667,59.4856666667,24.8892246377,8.71883809523,5.02833333333,52.8013333333,94.9725999999,90.6816333333,4.4232,79.9803333333,67.1193333333,9.25153333333
606.91,6.06546666667,27.7727333333,59.0046,24.8900217391,8.68376190476,4.994,52.4834,94.8220666667,90.9302333333,4.40013333333,79.3547333333,66.736,9.24086666666
607.25,6.07653333333,27.8183333333,58.478,24.9130115942,8.71660952381,5.02953333333,52.096,94.6525999999,91.1277666667,4.42213333333,78.7348,66.2750666667,9.28373333333
607.58,6.05486666666,27.8261666667,57.912,24.8986405797,8.68947619048,5.0186,51.7288,94.3506666665,91.2138666666,4.3896,77.9956666667,65.7756,9.295
607.92,6.04466666667,27.8022333333,57.3264666667,24.8859681159,8.69765714285,5.0124,51.2884,93.9559999999,91.2463999999,4.3848,77.2985333334,65.2472666667,9.28013333334
608.25,6.01213333333,27.8121333333,56.8026666667,24.8844855072,8.67763809524,4.9896,50.9159333333,93.6693999999,91.3747666667,4.36593333333,76.656,64.826,9.2286
608.59,5.94673333333,27.7629,56.3014,24.8363666667,8.61837142857,4.93293333333,50.6173333333,93.4461333335,91.5721666666,4.29886666667,76.0729333333,64.4516,9.17326666666
608.92,5.94046666667,27.8094666667,55.9140666667,24.8714217391,8.62293333333,4.9142,50.3736666667,93.3494666667,91.8636333334,4.276,75.6095333333,64.1421333333,9.19446666667
609.26,5.90746666667,27.8073333333,55.5758,24.8986739131,8.61381904763,4.90146666667,50.1652666667,93.2592666667,92.1235333333,4.25873333333,75.1780666667,63.8672,9.19713333333
609.59,5.90153333333,27.8393666667,55.1678666667,24.9019855073,8.59535238096,4.8896,49.9478,93.0583999999,92.3254666666,4.22413333333,74.7403333333,63.558,9.17073333334
609.93,5.90646666667,27.7873666667,54.7058,24.8891782609,8.57202857143,4.90526666667,49.6446666667,92.6907999999,92.3654333333,4.2022,74.1736,63.1504666667,9.15919999999
610.26,5.9678,27.8182,54.3578,24.9478115942,8.60715238096,4.94926666667,49.3963333333,92.5577333334,92.5435,4.25206666667,73.729,62.8401333333,9.22033333333
610.60,6.01693333333,27.9019666667,54.092,25.0084173913,8.66922857143,5.0264,49.1948,92.4906,92.7746000001,4.30746666667,73.3939333333,62.6588666667,9.29453333334
610.93,5.9676,27.8486,53.6169333333,24.9905753623,8.61983809523,4.9738,48.8394,92.1149333333,92.7805000001,4.26753333333,72.8431333333,62.2874666667,9.23366666666
611.27,5.94333333333,27.8497666667,53.2072,24.9855217391,8.59898095239,4.93793333333,48.5134666667,91.9137333333,92.8647000001,4.277,72.3447333333,61.9608,9.19940000001
611.60,5.9534,27.9333666667,52.9416666667,25.0621942029,8.59376190475,4.94133333333,48.2934666667,91.9273999999,93.2057999999,4.27486666667,71.9626666666,61.7363333333,9.21093333333
611.93,5.97533333333,27.9737333333,52.5843333333,25.1121681159,8.61640952381,4.9886,48.0408,91.7407999999,93.4257333333,4.29726666667,71.5097333333,61.4127333333,9.2528
612.27,6.00406666667,28.0471333333,52.2732,25.1898884058,8.64734285715,4.9986,47.7612,91.6146666667,93.7080999999,4.331,71.0607333333,61.1569333333,9.31540000001
612.60,6.03366666667,28.0951333333,51.9194,25.2576608696,8.65669523809,5.016,47.4451333333,91.4031333333,93.8402666666,4.3894,70.5608,60.8526,9.35473333334
612.94,5.96573333333,28.0651,51.4369333333,25.1777231884,8.58873333333,4.94766666667,46.9929333333,91.077,93.9206333333,4.30786666667,69.9498666667,60.4378,9.26046666667
613.27,5.98766666667,28.1054333333,51.0689333334,25.2101608696,8.62145714287,4.99586666667,46.6203333333,90.856,94.088,4.34933333333,69.4138,60.1220666667,9.30339999999
613.61,5.92373333333,28.1712333333,50.7732,25.2323753623,8.57583809524,4.92913333333,46.3066,90.8447333333,94.4886999999,4.31886666667,69.0041333333,59.8934,9.29606666667
613.94,5.84233333333,28.1936333333,50.3997333333,25.2469014493,8.50636190476,4.83806666667,46.0046,90.7325333333,94.7434333333,4.23773333333,68.5822,59.6562666667,9.23986666667
614.28,5.8238,28.1751666667,49.9449333333,25.2535405797,8.47596190475,4.80046666667,45.5974,90.3654,94.8202999999,4.20093333333,67.9640666667,59.2726666667,9.16213333333
614.61,5.80413333333,28.2351333333,49.6266666667,25.2787,8.41178095238,4.75513333333,45.2841333333,90.2756666667,95.1457000001,4.14873333333,67.5101333333,59.0456,9.16466666666
614.94,5.83446666667,28.2755,49.2972666667,25.3233144927,8.43020952381,4.82493333333,44.9699333333,90.0257333333,95.3828333334,4.14646666667,67.0822666667,58.7895333334,9.19586666667
615.28,5.84026666667,28.3471,48.932,25.3511362319,8.44185714286,4.82866666667,44.6602,89.8017333334,95.5529333333,4.1424,66.6344666667,58.5211333333,9.20900000001
615.61,5.8124,28.3754666667,48.6046666667,25.3606072464,8.43874285715,4.8266,44.3710666667,89.6578000001,95.8584333333,4.11346666666,66.2318666667,58.3095333333,9.21300000001
615.95,5.76406666667,28.4283666667,48.2536,25.377831884,8.38735238095,4.80006666667,44.0504666667,89.4672000001,96.0929333333,4.04586666667,65.8462,58.0328666667,9.16619999999
616.28,5.71993333333,28.4713,47.9040666667,25.358084058,8.35173333333,4.73993333333,43.7475333333,89.3109333333,96.4353333333,3.98713333333,65.492,57.8148666667,9.10520000001
616.61,5.80546666666,28.5406,47.6312666667,25.4434710145,8.41846666667,4.82706666667,43.5154666666,89.0722666667,96.5117,4.07473333333,65.0969333333,57.5306666667,9.21680000001
616.95,5.73213333333,28.5128666667,47.2376,25.4269463768,8.32283809523,4.73126666667,43.2026,88.8114666667,96.5849333333,4.01966666667,64.6458,57.1867333334,9.18493333334
617.28,5.74186666667,28.528,46.8158,25.3864869565,8.33608571429,4.78246666667,42.8628666667,88.4146666667,96.4884333335,4.0356,64.134,56.8276,9.1516
617.62,5.7836,28.6216,46.5611333333,25.413042029,8.40976190475,4.847,42.5929333333,88.1793333333,96.6268333333,4.06486666667,63.7325333333,56.5868,9.24033333333
617.95,5.76233333333,28.6633666667,46.2374666667,25.4337724638,8.42611428571,4.8458,42.3260666667,88.0125999999,96.7926000001,4.05866666667,63.3776,56.3261333333,9.24153333333
618.28,5.73926666667,28.6791,45.9460666667,25.4242173913,8.43787619048,4.85193333333,42.0782,87.8758000001,97.0336333333,4.0522,63.0445333333,56.0723333333,9.19780000001
618.62,5.66373333333,28.6771,45.6372666667,25.3819797101,8.36582857142,4.75313333333,41.7725333333,87.6867999999,97.1588,3.9668,62.6514666667,55.7543333333,9.15266666666
618.95,5.64353333333,28.6796,45.3248,25.3779362319,8.34349523809,4.7554,41.501,87.4235999999,97.3222333333,3.96933333333,62.2678,55.5218666667,9.1674
619.28,5.6062,28.709,44.9818,25.3720333333,8.30461904763,4.703,41.2150666667,87.1205333334,97.3747999999,3.97246666667,61.8404,55.2014,9.16106666667
619.62,5.61646666667,28.7047,44.6980666667,25.3799101449,8.30030476191,4.71746666667,40.9422666667,86.8027333333,97.4165666666,4.01373333333,61.4321333333,54.8986666666,9.16546666667
619.95,5.55566666667,28.6625,44.3458,25.3558289855,8.25805714287,4.6992,40.5676666667,86.4376666667,97.4069333334,3.9492,60.9334666667,54.5589333333,9.15653333334
620.28,5.50913333333,28.7214666667,44.127,25.4205797101,8.21958095237,4.7034,40.3200666667,86.3263333333,97.7031999999,3.9134,60.5901333333,54.4244,9.12586666666
620.62,5.55166666667,28.8208666667,43.9787333333,25.5304985507,8.29869523809,4.77466666667,40.1050666667,86.2376666667,97.9846333333,3.94893333333,60.2978666667,54.3172666667,9.18853333334
620.95,5.6088,28.9405666667,43.8441333333,25.6363492754,8.36736190475,4.78553333333,39.9352666667,86.1371333333,98.2940333334,4.00833333333,60.0272,54.2051333333,9.26220000001
621.28,5.58766666667,28.9049333333,43.4647333333,25.6400753623,8.30521904762,4.72766666667,39.5963333333,85.7258,98.2971333335,3.96753333333,59.5406,53.8711333333,9.16373333334
621.62,5.6356,29.0103,43.2666,25.7301492754,8.32058095238,4.7774,39.4198,85.5787333334,98.5239999999,4.02133333333,59.1939333333,53.6540666667,9.25539999999
621.95,5.67533333333,29.0684333333,42.9823333333,25.7832304348,8.32122857142,4.8094,39.1662,85.195,98.5151666665,4.04966666667,58.7609333333,53.3650666666,9.32366666667
622.28,5.68826666667,29.077,42.6426666667,25.8298449275,8.3038095238,4.81606666667,38.9103333333,84.8775333333,98.5902333333,4.06093333333,58.3387333333,53.1312,9.33359999999
622.62,5.712,29.0908,42.3684666667,25.8443347826,8.31175238095,4.83653333333,38.6311333333,84.569,98.5682666667,4.09006666667,57.9148666667,52.8252666667,9.34180000001
622.95,5.72593333333,29.1475666667,42.1754,25.9294637681,8.32385714285,4.85133333333,38.3829333333,84.4239999999,98.7843333334,4.0908,57.5862,52.6676,9.34113333333
623.28,5.70733333333,29.2210333333,41.9846,25.9798144927,8.33532380953,4.8278,38.1147333333,84.3204666667,99.0416666667,4.08166666667,57.2348,52.4638666667,9.34893333334
623.62,5.74526666667,29.2894,41.78,26.0644246377,8.38006666666,4.87353333333,37.9446666667,84.1962666667,99.2523666667,4.13193333333,56.8594,52.2522666667,9.38233333334
623.95,5.69966666667,29.3297,41.4622666667,26.024531884,8.33869523809,4.7882,37.6444,83.9251999999,99.4789,4.08013333333,56.4787333333,51.9928,9.36239999999
624.28,5.66086666667,29.3507333333,41.1784666667,26.0244768116,8.29693333333,4.75026666667,37.4026666667,83.5806000001,99.6899000001,4.01673333333,56.0705333333,51.7414666667,9.32439999999
624.62,5.6442,29.3559333333,40.8970666667,26.0513043478,8.26637142857,4.72433333333,37.1129333333,83.2621333333,99.8541333335,3.969,55.6812666667,51.5039333333,9.30119999999
624.95,5.6266,29.4291,40.7482,26.1005246377,8.23829523809,4.72553333333,36.9133333333,83.1592000001,100.2238,3.96433333333,55.3959333333,51.3447333333,9.33353333334
625.28,5.58706666667,29.4040333333,40.4289333333,26.054042029,8.19738095238,4.6948,36.5756666667,82.7594000001,100.2264,3.91293333333,54.9352666667,51.0735333333,9.29906666667
625.61,5.58126666667,29.4048666667,40.1853333333,26.0867231884,8.20397142858,4.7148,36.3046666667,82.4758,100.297066667,3.90766666667,54.602,50.8964666667,9.29846666667
625.95,5.62826666667,29.5111,40.0660666667,26.1608652174,8.27520952381,4.77166666667,36.1125333333,82.3413333334,100.4628,3.95866666667,54.3313333333,50.7476666667,9.3458
626.28,5.6202,29.5683333333,39.8781333333,26.1735985507,8.26734285714,4.75753333333,35.8482,82.1224,100.627866667,3.934,54.022,50.6453333333,9.37546666666
626.61,5.57006666667,29.5313,39.5908666667,26.1310333333,8.22126666666,4.72706666667,35.5605333333,81.8289333334,100.577766667,3.8752,53.6497333333,50.3990666667,9.31573333333
626.94,5.59306666667,29.6125,39.3936666667,26.1803521739,8.23913333333,4.76433333333,35.3871333333,81.5854,100.6524,3.87346666667,53.3963333333,50.3074,9.34506666667
627.28,5.5818,29.6388666667,39.1914,26.1683507246,8.23469523809,4.7752,35.1104666667,81.3498666666,100.6406,3.85726666667,53.1806,50.1749333333,9.3368
627.61,5.63353333333,29.6269333333,38.9609333333,26.1759652174,8.27147619048,4.8394,34.8768,80.9527333333,100.446666667,3.90606666667,52.801,49.9261333333,9.35940000001
627.94,5.66326666667,29.7157333333,38.7716,26.2148449275,8.30462857143,4.8884,34.6773333333,80.7676666667,100.455733333,3.95766666667,52.5512666667,49.785,9.36846666666
628.27,5.62713333333,29.7454,38.5334666667,26.2141246377,8.28666666667,4.9014,34.4265333333,80.5150000001,100.369666667,3.93953333333,52.2618,49.5916,9.35586666666
628.61,5.6218,29.7292666667,38.2488666667,26.2172362319,8.28402857144,4.88733333333,34.1702,80.1821333333,100.207466667,3.936,51.9288,49.3417333334,9.34793333333
628.94,5.612,29.7382,38.0951333333,26.2684144928,8.26215238095,4.88706666667,33.9345333333,79.9995333334,100.291466667,3.93433333333,51.7242666667,49.1934666667,9.34253333333
629.27,5.61073333333,29.8010666667,37.927,26.2832594203,8.27380952381,4.89013333333,33.7316,79.8165333333,100.316166667,3.93966666667,51.4302666667,49.0127333333,9.32186666667
629.60,5.5842,29.8605333333,37.7124,26.309415942,8.23751428572,4.8732,33.5587333333,79.6362000001,100.498033333,3.90206666666,51.2148,48.9024,9.33666666666
629.94,5.60233333334,29.8594,37.427,26.3235289855,8.26557142857,4.9,33.3132,79.2056666666,100.215166667,3.9268,50.8553333333,48.5744666667,9.33800000001
630.27,5.63686666667,29.9629,37.3214,26.4014811594,8.28757142857,4.91986666667,33.1864666667,79.0344666667,100.430266667,3.9566,50.6555333333,48.4578,9.39013333334
630.60,5.60246666667,29.9709333333,37.0833333333,26.3909898551,8.2514,4.8754,32.9564,78.7759333332,100.4099,3.94073333333,50.3363333333,48.2148666667,9.36173333334
630.93,5.613,30.0705333333,36.9280666667,26.4410318841,8.19654285713,4.85013333333,32.7926666667,78.5612000001,100.599266667,3.92153333333,50.0268666667,48.0782,9.36486666667
631.26,5.55233333333,30.1272333333,36.7545333333,26.501131884,8.15856190477,4.79886666667,32.5931333333,78.4444666667,100.829633333,3.83626666667,49.8230666667,47.9482,9.35926666667
631.60,5.546,30.1428333333,36.5670666667,26.5179028986,8.1438095238,4.756,32.3548666667,78.2321333334,100.8902,3.81266666666,49.5210666667,47.7394666667,9.36066666667
631.93,5.47313333333,30.1249,36.3701333333,26.5321782609,8.03406666666,4.71373333333,32.1006,77.9722666666,100.9292,3.74466666666,49.1366666666,47.5127333333,9.29806666666
632.26,5.4708,30.2285666667,36.2366,26.5905072464,8.05377142857,4.72026666667,31.9108666667,77.7958666666,101.0522,3.7446,48.8786666667,47.462,9.30566666667
