wavelength,Back_IncWatm,Belly_IncWatm,Breast_IncWatm,Crissum_IncWatm,Crown_IncWatm,DorTail_IncWatm,Patch10_IncWatm,Patch11_IncWatm,Patch12_IncWatm,Rump_IncWatm,Throat_IncWatm,WingTip_IncWatm
824.18,26.6157333334,69.3867333333,37.7576666667,45.0548,20.6010666667,18.989,33.3741333333,9.51140000001,54.9715333333,28.0104666667,50.9015,22.3439333333
824.49,26.565,69.2318666667,37.8179333333,45.0626666667,20.6035333333,18.9437333333,33.3323333333,9.45246666666,54.9863333333,28.0078666666,50.8672666667,22.2923333333
824.79,26.5063333333,69.2654666667,37.8394,45.1044,20.4270666667,18.943,33.2737666667,9.424,55.0802,27.9511333333,50.7633,22.2147333333
825.09,26.5999333333,69.2860666667,37.8519333333,45.1252666666,20.4612,18.9339333333,33.2251,9.44173333331,55.3033333333,28.0480666667,50.7989,22.2936666667
825.39,26.479,69.1255333334,37.7634666667,45.0252666667,20.5305333333,18.8848666667,33.1728,9.34100000001,55.2636666667,28.1076,50.6902,22.2258
825.70,26.3865333333,69.5368666667,37.817,45.1005333333,20.5784666667,18.9332666667,33.1445,9.3356,55.4667333333,28.2712,50.7887333333,22.1626666667
826.00,26.2688,69.4054666667,37.6638,44.8517333334,20.3397333333,18.8273333333,32.8726333333,9.05173333333,55.4672,28.149,50.6468666667,22.0127333333
826.30,26.3448,69.2364666667,37.5708666667,44.7522666667,20.2396666667,18.8982666667,32.9633666667,9.14733333333,55.3513333333,28.0268,50.5767666667,22.1398666667
826.61,26.2574666667,68.9369333333,37.6870666667,44.6635333333,20.2081333333,18.8812666667,33.0460333333,9.22786666667,55.2512,27.913,50.6054,22.2561333333
826.91,26.1874,69.0030666667,37.6466,44.5938,20.1366666667,18.8618,33.0385666667,9.10626666665,55.1761333333,27.7138666667,50.5044333333,22.1878
827.21,26.1682,68.7928666667,37.6658,44.504,20.0266666667,18.8752666667,32.9608666667,9.11699999999,55.0797333333,27.7164666667,50.5806,22.2232666667
827.51,26.4213333333,68.8208666667,38.0026666667,44.7675333333,20.2282,19.2171333333,33.3322,9.40973333333,55.1145333333,27.9253333333,50.7227,22.5763333333
827.82,26.5782666667,68.5940666666,38.0294,44.7517333333,20.4421333333,19.3936666667,33.5317,9.68040000001,55.0359333333,28.1015333333,50.7439666667,22.7257333333
828.12,26.7996,68.6299333333,38.2814666667,44.8682,20.8033333333,19.5265333333,33.8840333334,9.86699999999,55.2168666667,28.2947333333,51.0894666667,22.9822
828.42,27.361,69.3871333333,39.0027333333,45.6093333333,21.4658666667,20.0970666666,34.6822333334,10.5099333333,55.9336666667,28.9298,51.9260666667,23.4547333333
828.72,28.0329333333,70.2262,39.7553333333,46.363,22.1965333333,20.9914666667,35.3840333333,11.4343333333,56.9548,29.8327333333,52.8701333333,24.1171333333
829.02,28.2162666667,69.9864,39.9558,46.7210666667,22.416,21.2674,35.6031333333,11.7023333334,57.4448,29.9354666667,53.2108,24.3799333333
829.33,28.7268666667,70.1589333333,40.5198,47.1902,23.1668666667,22.0266,36.3152666667,12.5294666667,58.0034,30.6076,53.5746333333,25.1261333333
829.63,29.2275333333,70.7434666667,41.4616,48.1865333333,24.0808666667,22.9108,36.8831333333,13.4248666667,58.7966,31.4012666667,54.2994333333,25.7505333333
829.93,30.2975333334,71.4056,42.1199333333,49.1026,25.087,23.9194,37.4313333334,14.5101333333,59.7665333333,32.3258,55.0777666667,26.7582666667
830.23,30.8585333333,71.7098,42.5486666667,49.6432666667,25.9532666667,24.9052,38.1623666667,15.7539333333,60.3936666667,33.2890666667,55.5769666667,27.6162
830.54,32.0297333333,72.9678,43.4500666667,50.7313333333,27.3504,26.2109333334,39.7615,17.1277333333,61.8600666667,34.4939333333,56.6695,29.0725333333
830.84,32.186,72.949,43.2525333333,50.6099333333,27.58,26.1320666667,39.7743333333,17.1541333333,62.3502,34.7759333333,56.9422666667,29.3902666667
831.14,31.9968,72.9345333333,43.2463333333,50.5252,27.38,25.9534666667,39.7640666667,17.1018666667,62.4206666667,34.4342666667,56.9363666667,29.4749333333
831.44,31.8456666667,73.0799333333,43.168,50.4297333333,27.3058,26.0274666667,39.7270666667,16.9532,62.066,34.5124,56.9889,29.1955333333
831.74,31.4501333333,72.0104666667,42.4435333333,49.7016666667,26.8481333333,25.6135333333,39.1932333333,16.8352666667,61.3438,34.1166666667,56.2101333333,28.9545333333
832.04,30.9586,70.9488666667,41.781,48.8711333333,26.112,24.3796,38.2382666667,15.8052,60.2579333333,33.2602666667,55.1558333333,28.1897333333
832.35,31.45,71.6316,42.2644,49.2534,26.6758,24.7288,38.7134666667,15.9836666667,60.3812666667,33.9506666667,55.641,28.3957333333
832.65,30.8752,71.8404666667,41.7932,48.8804,25.8515333333,23.9939333333,38.4063333333,14.9378666667,59.6396666667,33.1532,55.5342,27.6232666667
832.95,30.9488,72.3926666667,41.9632666667,48.9406,25.4561333333,23.5788,38.6359666667,14.4172666667,59.8324,32.8384,55.5172666667,27.4642
833.25,30.9872666667,72.8797333333,42.0996666667,49.1770666667,25.3880666667,23.4878666667,38.9776333333,14.3577333333,59.9960666667,32.9815333333,55.5443333333,27.2100666667
833.55,30.5806666667,72.4662,41.7760666667,48.8838,24.7549333333,23.0091333333,38.3124666667,13.8084666667,59.7096,32.4699333333,55.1847,26.6328666667
833.85,30.0480666667,72.2542666667,41.5188666667,48.5438666667,24.1316,22.2948666667,37.6790333333,13.1706666667,59.2645333333,31.929,54.8706,26.0384
834.16,29.7516666667,72.2963333333,41.2246,48.542,23.7286,22.0114666666,37.3562333333,12.7339333333,58.9337333333,31.5169333333,54.5523,25.5709333333
834.46,29.9036666667,72.4592666667,41.3333333333,48.7222,23.9963333333,22.3592,37.4889333333,12.9592,59.1223333333,31.8334,54.3704333333,25.7667333333
834.76,30.4226666667,72.6388666667,41.6796666667,49.2298,24.2959333333,22.7104666667,37.7859333333,13.507,59.5356666667,32.3065333333,54.3753666667,26.4628
835.06,30.2354666666,72.5381333334,41.5866,49.1077333333,23.9050666667,22.5439333333,37.5094666667,13.1909333333,59.4264,31.9881333333,54.3462666667,26.2670666667
835.36,29.8496666667,72.5884,41.1512666667,49.1598,23.3863333333,22.383,37.4878333333,12.7618666667,59.3014666667,31.6022,54.2475,25.8709333333
835.66,28.8888666667,71.5012,40.1316,48.0906,22.1043333334,21.5463333333,36.5874,12.0771333333,58.2812,30.4353333333,53.0611666667,24.9841333333
835.96,29.5314,71.5861333333,40.6638,48.4334666667,22.8599333333,22.3181333333,37.1522333333,13.2747333333,59.224,31.137,53.3454333333,25.8808666667
836.26,29.3809333333,70.9259333333,40.1216666667,47.8572,22.7830666667,22.3334666666,36.9258666667,13.3228,58.7831333333,30.9629333333,53.2064333333,25.7778
836.57,28.1460666666,69.6432,39.0774666667,46.6144666667,21.7928,21.5435333333,35.921,12.4688,58.1608,30.0202666667,52.4861666667,25.0885333333
836.87,27.4216,69.1746666667,38.3620666667,45.6238,21.0237333333,20.7934,35.2398666667,11.7722,57.9205333333,29.3026,52.0600333333,24.6385333333
837.17,26.7086666667,67.9873333333,37.2886,44.7379333333,19.9719333333,20.0489333333,34.4828,10.9994,57.5472,28.5884,51.0307666667,23.4101333333
837.47,26.2292,67.7224,37.1266666667,44.3137333333,19.4494666667,19.6531333333,34.295,11.0783333333,57.3077333333,28.2353333333,51.0219,23.009
837.77,25.3932666667,67.2263333334,36.5288,44.266,18.3374,18.8403333333,33.8565333333,10.1297333333,57.0884,27.4290666667,50.9974666667,22.2141333333
838.07,25.1320666667,66.9906,36.5132666667,44.3308,18.525,18.7297333334,33.7595333333,9.70159999999,56.9224,26.965,50.7970666666,21.6538
838.37,24.3586666667,65.9373333333,35.6671333333,43.7238,18.4298666666,18.1638666667,33.3849666667,9.40373333335,55.6156666667,26.3322,49.2235333333,20.6006666667
838.67,25.7954,67.072,37.5422,44.6657333333,19.7325333333,19.3962666667,34.4156,10.9875333333,56.5847333333,27.3825333333,50.4310666667,22.3458666667
838.97,26.7267333333,67.0704,38.2732,45.3179333333,20.4125333333,19.7251333333,35.0170333333,11.5033333333,56.701,27.9980666667,50.4553666667,23.2904666667
839.27,27.1906,66.9416,38.591,46.0394666667,20.4897333333,20.0602,35.0172,11.3658666667,56.7354,28.5138666667,50.7387333333,23.5223333333
839.57,27.7497333333,67.4874666667,39.1962666667,47.1573333333,21.1082666667,20.9897333333,35.7063666667,12.2334,57.5803333333,29.797,51.5313,24.357
839.87,29.3131333333,68.5427333334,40.0333333333,48.7856666667,22.3619333333,22.8811333333,36.9220666667,13.4506,58.1323333333,31.1305333333,52.5207,25.7454
840.17,30.5854,69.7881333333,41.4776666667,50.2864666667,23.9517333333,24.7405333333,38.6302333333,15.3424,59.2693333333,32.5029333333,53.7899,27.4387333333
840.47,31.8692666667,71.2241333333,42.6385333333,51.7534,25.5749333333,26.4847333333,39.9585,16.8071333333,60.3640666667,33.7635333333,55.1241,29.1728666667
840.77,32.225,71.6916666667,43.025,52.025,26.2916666667,27.225,40.7333333333,17.5916666667,61.1416666667,34.4833333333,55.5458333333,29.9583333333
841.07,33.2485333333,72.4438666667,43.6086,51.9018,27.031,27.7424666667,41.3172666667,18.3651333333,61.601,35.2562,55.9594333333,30.4616
841.37,33.1578666667,73.0175333333,43.2456,51.5616,26.5438,27.228,41.1623,18.2806666666,61.6139333333,35.3859333333,55.9913333333,30.2018
841.67,33.3809333333,74.9714666667,43.9238666667,52.581,26.7524,27.4476,41.6952,17.7809333334,63.4666,36.1238,57.4668333333,30.9333333333
841.97,31.6289333333,74.0250666667,41.6742,51.0476666667,25.183,25.9248666667,40.2707333333,16.0800666667,61.9749333333,34.5364,55.6240333333,28.7519333334
842.27,30.9624666667,75.3888666667,40.8156,51.0386,24.8070666667,25.6552666667,39.6955333333,15.8128,63.0234,34.0946666667,56.2370333333,28.2653333333
842.57,29.6078666667,75.2939333334,39.6195333334,50.1037333333,23.5754666667,24.1293333333,39.2502666667,14.8788666667,61.7529333333,32.8374,54.7635,27.0819333333
842.87,29.7388666667,74.9362,39.575,49.5567333333,23.9102,24.2865333333,39.0345,15.5313333333,61.1658,32.6774666667,53.9528,26.8852666667
843.17,29.6886666667,75.6550666667,40.8300666667,49.4682666667,24.1634666667,23.5668,39.1115,16.2257333333,61.8546,32.6589333333,54.2088666667,27.0946
843.47,28.9626,75.9888666667,40.5394666667,49.3086666667,23.3332666667,21.9502666667,38.451,14.509,61.9641333333,31.9640666667,53.0982,25.8229333333
843.77,26.6665333333,74.6902,38.8347333333,46.8730666667,21.0472,19.3805333333,36.8731,11.9763333334,60.531,29.9557333333,51.6741666667,23.643
844.07,26.6977333334,74.1704666667,38.3100666667,46.5581333333,20.1550666667,18.4804666667,35.6278,10.5116666667,59.9379333333,28.8061333333,50.9148,22.4186666667
844.37,25.935,74.1462666667,37.9512,46.4389333333,19.3658666667,18.1950666666,34.8941666667,9.98373333333,60.5366666667,28.0162666667,51.0651666667,21.7072666667
844.67,25.6502,75.2626666667,38.9836,47.4074,19.5003333333,18.8628,36.1326333333,10.5426666667,62.0154666667,27.7864,52.6357333333,22.1188
844.97,30.2313333333,76.9494,42.0224666667,50.831,23.0334666667,22.4678666667,40.2741666667,15.8696666667,65.2271333333,30.8998,55.9897666666,25.8611333333
845.27,32.2390666667,76.2793333333,43.2828,51.2626,24.2256,23.7036666666,41.4476666667,18.2492666666,66.5993333333,32.7776666667,57.3821,27.4242
845.57,31.0027333333,74.6016,42.9135333333,50.0599333333,22.982,21.8851333333,40.6342,16.5381333334,65.2612666667,31.6538,56.1526666667,26.1183333333
845.87,30.9459333333,74.3414,42.5464666667,49.1777333333,22.4933333333,21.6798666667,39.4872666667,16.4102,65.7295333333,31.3705333333,56.9229666667,25.9593333333
846.17,28.7979333333,72.8051333333,40.3096666667,47.3588666667,20.091,18.6702,37.787,13.8069333333,64.7176,29.4718,55.1092,23.9344666667
846.47,27.9809333333,72.9333333333,38.8570666667,46.3428666667,18.0381333333,17.1238666667,36.562,11.2762,64.7618,28.3428,55.4476333333,22.0762
846.77,28.4482666667,72.1264666667,38.8505333333,46.1493333333,18.2566666667,18.2375333333,36.5038666667,10.9003333333,63.8122,28.5824,56.5326333333,22.5862
847.07,29.5691333333,71.2545333334,39.6629333333,46.4232,19.2508666667,19.1573333333,37.0037666667,12.6217333333,63.8764,29.1574,57.1067333333,23.8202
847.37,29.4736,70.6003333333,39.8521333333,46.7589333333,20.1479333333,20.0740666667,37.4976333333,13.8872666667,63.712,29.6215333333,56.7682333333,24.6538
847.67,29.4340666667,69.4339333333,39.6945333333,46.9541333333,21.0062666667,21.0063333333,37.6998333333,14.7530666667,62.6234666667,30.1527333333,56.9003666667,25.4808
847.97,28.4754,66.615,38.0017333333,45.5986,20.7924666667,20.8096,36.6668,15.0560666667,60.4651333333,29.6986,54.8320666666,24.3928
848.26,25.6041333333,64.2331333333,36.3325333333,42.6564,18.8518,18.7490666667,33.899,12.6134666667,57.652,27.3864666667,52.2280333333,22.1078666667
848.56,25.6464,65.1890666667,37.0624666667,44.3273333333,20.1056,20.1407333333,34.2217333333,13.1397333333,57.9596,28.3200666667,53.6060666667,23.6587333333
848.86,30.9742666667,69.4528666667,42.1538666667,49.5898666667,25.9487333333,26.4956666667,39.4870666667,19.4700666667,62.5129333333,34.3247333333,58.6409666667,29.4870666667
849.16,32.548,68.2532,42.9487333333,50.705,27.4360666667,28.8462,40.7931333333,22.2596666667,61.7307333333,35.8974666666,58.4055,30.7051333333
849.46,32.9245333333,68.5062666667,43.1445333333,51.2422666667,28.3335333333,29.5754,41.5565666667,23.9464666667,61.6038,36.9656,57.8616666667,31.808
849.76,31.4976666667,67.6167333333,41.9484666667,50.5797333333,27.2785333333,28.4542666667,40.7971,22.7858,61.9324,35.2657333333,55.7085,30.9340666667
850.06,29.8957333333,65.8795333333,40.0803333333,49.0120666666,26.1526,27.3092,39.0682,22.7952,60.9318,33.8152,53.6946666667,30.0080666667
850.36,29.1986666667,64.9037333333,39.1505333333,48.5415333333,25.9777333333,26.6827333334,37.6281666667,21.8910666667,60.0000666667,33.4294666667,51.9311,29.1185333333
850.65,29.7325333333,66.1800666667,39.773,49.408,26.764,26.8938,38.1183666667,22.2546,60.876,34.3878,53.0576,29.9757333333
850.95,30.8967333333,69.3570666667,41.083,51.3028,27.7496,27.7496666667,39.4839666667,23.2486666667,63.5024,34.89,55.0,31.4551333333
851.25,29.9062666667,67.9454,39.8976,49.6845333334,25.9506,25.7119333333,37.3573,20.8184666667,61.739,33.1456666667,53.8278333333,30.2130666667
851.55,29.9829333333,67.2081333334,39.8138666667,49.2048666667,26.0406,25.4315333333,37.1318666667,20.66,60.5920666667,33.0118,53.0793333333,29.6277333333
851.85,29.8785333333,68.0729333333,39.8611333333,49.3750666667,25.5208,25.2777333333,36.9359,20.4861333333,61.8924,31.7361333333,52.2395666666,28.7326
852.15,28.6916666667,68.4947333333,39.0680666667,48.4228,24.2474,23.8530666667,36.4068666667,19.9282666667,62.4732,30.0178,50.4122,27.1864666667
852.45,25.9258666667,72.3385333333,39.09,49.6296666667,21.693,19.1744666667,34.8678,15.9788,66.2222666667,26.5396666667,51.1534666667,24.5712666667
852.74,27.2569333333,72.5246666667,40.7431333333,51.1038,21.7049333333,19.1913333333,34.3059666667,14.9070666667,67.5845333333,25.6174,52.9727666667,24.2404
853.04,28.4444666667,72.5290666667,41.8412,52.0635333333,23.7884666667,21.6720666667,35.4285333333,17.5662,66.8571333333,27.8941333333,55.5449333333,25.6085333333
853.34,29.8014666667,72.3719333333,43.1766,52.4348666666,24.0126,21.6092666667,36.9175666667,17.534,66.2905333333,29.2372,55.9038333333,25.8306666667
853.64,32.4336,72.9448,44.7036,54.274,26.3804,24.0286,38.8650666667,20.0408666667,67.6890666667,31.1656666667,58.6604,27.7300666667
853.94,34.0040666667,72.2968666667,45.4064,54.2885333333,27.1950666667,24.8373333333,40.0304333333,21.3821333333,67.6424,30.752,59.4307,27.805
854.23,33.1945333334,68.3135333333,43.8094666667,51.8055333333,26.0118666667,22.7182,37.8968333333,20.0198666667,63.7103333333,29.8015333333,56.6269666667,26.3096
854.53,36.7392666667,73.4788,48.9512,56.054,29.6365333333,26.2098,41.6822666667,24.32,69.6574,33.8318,60.5711333333,30.2596666667
854.83,37.3332666667,75.2785333333,49.9454,57.9016666667,29.1146666667,26.5573333333,42.6446666667,24.5683333333,72.2622666667,34.0328,63.2895333333,30.9727333333
855.13,37.6645333333,73.2483333333,50.7644,56.7939333333,29.9788,27.5372666667,43.9916,24.6709333333,70.7006,35.7324666667,63.9383666667,31.8684
855.43,38.8432666667,72.0506,51.0831333333,56.9506666667,30.4731333333,27.9496,43.8169333333,24.2691333333,69.2954666667,36.5510666667,64.9843666667,32.4711333333
855.72,41.1960666667,71.9216,52.4117333333,56.3333333333,33.0196,31.6274666667,45.5882,27.098,68.6471333333,39.7843333333,64.7943333333,34.8824
856.02,42.0020666667,73.0028666667,52.8085333334,56.2875333333,33.9747333333,33.2556666667,46.9290666667,28.2215333333,69.4072,41.4382666667,65.1991666667,36.1711333333
856.32,43.9596666667,74.8889333334,55.7979333333,58.7271333333,35.1515333333,34.1213333333,49.0100333333,28.9292,72.0202666667,43.1716666667,67.01,38.101
856.62,45.7143333333,77.8467333333,57.8882,61.2214666667,37.6811333333,36.1698,50.1241333333,31.8840666667,74.8861333333,45.9006,69.7514666667,40.3933333333
856.91,49.0273333333,82.2512666667,62.5136,65.1366666667,39.8906666667,38.9945333333,53.5846666667,34.5136666667,78.7104666667,49.1803333333,73.2022333333,43.1914666667
857.21,49.7009333333,83.7873333333,62.6356666667,65.7586666667,39.7342666667,39.8006666667,53.6767333333,34.5070666667,79.2248,51.4063333334,73.8428666667,44.4074666667
857.51,50.8158,87.4126,64.4522666667,68.3682,41.3054666667,41.5385333334,56.5851333333,36.3869333333,83.3099333333,54.3123333333,77.6222333334,45.5012666667
857.81,49.1488666667,86.2884666666,61.2766,66.17,39.1962,40.2364666667,54.3853333333,34.3263333333,80.5910666667,51.6076,76.3831666667,42.8368
858.10,47.7536666667,87.1256,59.4928666667,64.3720666667,37.8743333333,38.9373333334,52.8260666667,33.1884666667,79.3478,50.9903333333,74.3960333333,41.0145333333
858.40,50.3148666667,93.5170000001,61.4173333333,68.1888666667,38.3989333333,39.685,54.3307,34.5144,83.5695999999,54.252,78.8058,42.336
858.70,48.4354,93.1973333333,59.8638,67.4828,37.4148,38.4762,53.5102333333,32.2722,83.1292666666,53.4150666667,78.9524666666,40.517
858.99,45.0545333333,90.5738,55.3552,65.9016666666,35.4372,35.4372,51.0383,29.5354666667,80.7924,49.2076666667,76.8988666667,37.3768
859.29,41.8074666667,91.7332666667,53.0370666667,66.6073333333,33.5704,32.0888,49.5852333333,26.7852666667,79.9110666667,45.2444,78.7554333333,33.7185333333
859.59,37.7481333333,89.1259333333,47.8222666667,62.7851333333,30.2815333333,27.5555333333,45.763,23.615,75.4073333333,40.0594,73.3481333333,29.4222
859.89,36.1387333333,88.9291333333,46.8477333333,62.3228,29.3514,25.6710666667,46.5157,21.0860666667,73.6952666667,37.0437333333,71.2216,28.0240666667
860.18,32.0478666667,86.5768666667,43.2586666667,57.7578,26.2480666667,21.1658666667,43.3483333333,17.1898666667,69.1180666666,33.2137333333,66.5172,24.305
860.48,29.9564,83.2606666667,42.3289333333,54.7306666667,24.8033333333,18.1368,42.7218666667,15.5458666667,67.016,29.7525333333,63.3331666667,21.6595333333
860.78,30.9064666667,81.869,41.7574,54.8117333333,25.4114666667,19.1074,42.9289666667,16.9038,66.5828,29.4561333333,60.5857666667,22.3989333334
861.07,32.541,81.8578,43.6612,57.0218,27.1312,20.3005333333,44.5766,17.5683333333,68.2514,31.8033333334,61.0518666667,23.9343333333
861.37,37.0174666667,81.0776666667,46.7668666667,59.0474,30.7768666667,25.4386666667,47.5187333333,20.9274,69.7493333334,35.0126,63.4837333333,30.0250666667
861.67,39.3638666667,80.8716,48.8103333333,58.0683333333,32.4146666667,27.5382666667,49.7644,22.2615333333,69.0223333333,34.4876666667,63.0742,32.8856666667
