wavelength,Back_SpoSimm,Belly_SpoSimm,Breast_SpoSimm,Crissum_SpoSimm,Crown_SpoSimm,DorTail_SpoSimm,Patch10_SpoSimm,Patch11_SpoSimm,Rump_SpoSimm,Throat_SpoSimm,WingTip_SpoSimm
798.85,29.195,63.363,48.7194166667,55.1854166666,26.06825,31.8938333333,52.11525,45.4513333333,34.91075,38.85825,26.4360833333
799.16,28.5641666667,62.9220833333,47.6769166667,54.4443333334,25.15875,31.1542083333,51.89025,45.0865833333,34.2640416667,38.2900833333,25.6565
799.47,28.9695833334,62.9013333333,47.92025,54.7285833334,25.3575833333,31.7570416666,52.5103333333,45.3150833333,34.7453333333,39.05425,25.7588333333
799.78,29.25075,63.4109166666,48.0390833333,55.5018333333,26.1046666667,32.34925,53.5996666667,45.8881666667,35.6269583333,39.6326666666,26.2438333334
800.08,29.76075,63.8294166667,48.5444166667,55.5184166667,26.4929166667,32.9952083333,54.449,46.3679166667,36.0665416667,39.8915833333,26.3815
800.39,29.0648333333,63.0995833333,47.98625,54.70575,25.9350833334,32.379375,54.22325,45.77675,35.1359583333,38.92925,25.1506666667
800.70,29.3106666667,64.628,48.9961666667,55.78125,26.5716666667,32.9249166667,55.26,46.9809166667,35.6599166666,39.5268333333,25.8091666667
801.00,29.468,65.1175,49.4679166666,55.9310833333,27.0501666667,33.3175833334,55.7591666667,47.5665,36.0367916667,40.0155,26.3770833333
801.31,28.8256666667,64.0638333334,48.6045,54.7898333333,26.1604166667,32.2395416667,54.97025,46.6210833334,35.2031666666,39.2206666667,25.74475
801.62,29.1744166667,64.0900833333,48.4885,54.53475,26.2218333333,32.2877083333,55.0593333333,46.6399166667,35.0210416667,39.3796666667,26.026
801.92,28.48475,63.59175,48.1945833333,54.02075,26.017,32.0640416667,54.3834166666,46.3891666666,34.1612083333,38.994,25.4651666666
802.23,27.6390833333,63.4275833334,47.6085833333,53.2949166667,25.04,31.3777916667,53.7908333333,45.6894166667,32.8494583333,38.0519166667,24.68
802.54,27.5920833334,63.3881666667,48.01375,53.4075833333,24.85475,31.5608333334,53.9405,45.809,32.8366666666,37.7583333333,24.8224166667
802.84,26.6355,62.8943333333,47.22225,52.901,23.9973333333,30.4529166667,53.3448333333,44.9786666667,32.1088333333,37.1219166667,23.792
803.15,27.2735,63.4905833333,48.3534166667,53.5690833334,24.31475,30.6921666667,53.8030833333,45.6369166667,32.6939583333,37.7549166667,24.0554166667
803.46,26.71225,63.453,48.2456666667,53.6183333333,24.0638333333,30.3263333333,53.3316666667,45.6224166667,32.9285833333,37.7699166666,24.2071666667
803.76,27.46875,64.1978333333,48.4999166667,54.5669166667,25.0505833334,31.5597916667,53.5726666667,46.0734166666,33.8894166666,38.7934166666,25.1939166667
804.07,27.514,63.3036666667,47.6260833333,53.9646666667,24.7856666667,31.6065416667,52.6210833333,45.0628333333,33.3126666667,38.8724166667,25.02475
804.38,27.5578333333,63.37325,47.4088333334,54.2210833333,24.39825,31.3899583333,52.683,44.78425,33.0408333333,38.5573333333,24.80775
804.68,27.9095,63.70675,47.511,54.9613333333,24.6805833334,31.7396666667,52.7748333334,44.9040833333,33.72025,39.1439166667,25.0335833334
804.99,27.848,63.1781666667,47.4890833333,55.2495,24.4270833333,31.6226666667,52.351,44.8431666666,33.96525,39.1219166667,24.806
805.30,28.4408333333,63.15875,47.5661666667,55.4379166667,24.3874166667,31.7177916667,52.484,44.864,34.730625,39.4510833333,25.1258333333
805.60,29.0445833333,63.4478333333,48.1040833333,56.05825,25.2865,32.1200416667,52.8900833333,45.8795,35.6082916667,40.0573333334,25.7921666667
805.91,29.7403333333,63.84425,48.6013333333,56.4990833334,26.4239166667,32.8265833334,52.7050833333,46.34,36.2017083333,40.7705833333,26.5325833334
806.21,29.9038333333,63.8585833333,48.4095,56.2789166667,26.36675,33.1758333333,52.0959166666,46.2391666667,35.82675,40.4408333333,27.0460833333
806.52,28.60375,62.8949166666,47.48,55.04875,25.0503333334,32.0983333333,50.9323333333,45.0015833333,34.3708333333,38.9029166667,25.8989166667
806.83,28.2220833333,62.2046666667,47.166,54.4280833333,24.5865833333,31.9079583333,50.253,44.3150833333,33.2615833333,38.0566666667,25.1349166666
807.13,27.55475,61.7540833333,46.9993333333,53.978,23.3538333333,30.9327083333,49.5715,43.6128333333,32.6989583333,37.5,24.4341666667
807.44,27.76625,62.0855833333,47.1640833333,54.3283333333,23.2025,30.7155,49.4938333333,44.0314166667,33.1326666667,37.2860833333,24.2496666667
807.74,28.06975,61.8105833333,46.80025,53.72875,23.3870833333,30.7449583333,48.786,43.9473333333,33.2942083333,37.2180833333,23.9420833333
808.05,27.2495833333,61.4145833333,46.2271666667,53.0025,22.654,30.2476666666,48.0218333333,43.5225833333,32.5455833333,36.2745,23.10925
808.35,27.0698333333,62.7891666667,46.3214166666,53.4705,22.57775,29.9440416667,48.6351666667,43.95325,32.7052916666,36.1261666667,23.0025
808.66,26.74075,63.77775,46.6759166666,53.889,22.5368333333,30.0925,49.1203333333,44.3149166666,32.351875,35.99075,23.176
808.97,26.1569166666,63.3654166667,46.4635833333,53.64925,21.8585833334,29.839125,49.07825,43.228,31.9835,35.9575833333,22.7049166667
809.27,25.7821666667,63.4318333333,46.4368333333,53.56325,21.0023333333,29.350125,49.67175,42.84475,31.8461666666,35.844,22.0548333333
809.58,25.5423333333,63.44175,46.6471666667,53.8361666667,20.76925,29.2160833333,49.7236666667,42.4851666667,31.9082083334,35.582,21.73575
809.88,26.0615,63.8889166667,46.8154166667,54.20625,21.4085833333,29.7819166666,50.3075,43.0851666667,32.5742916666,36.26975,22.3710833333
810.19,25.1321666667,63.0284166667,45.8028333333,53.4145833333,20.05075,28.7549583333,49.7255833333,42.3985,31.758125,35.5285,21.19925
810.49,26.02275,62.92025,46.03075,54.2021666667,21.1015833333,29.6578333333,50.5165833333,43.0336666667,32.665125,36.1381666667,22.1951666666
810.80,25.8789166666,62.3435,46.0908333333,53.6060833333,21.6060833333,30.2122083333,50.4241666667,43.1213333334,32.6412083333,36.3433333333,23.0303333333
811.10,24.78125,61.7395833333,45.7604166667,53.3125,20.6979166667,29.9322916667,50.1666666667,42.90625,31.8697916667,36.0104166667,22.375
811.41,25.67225,62.6975,47.03375,54.3854166667,21.5429166667,31.050125,51.51525,43.8113333333,32.5597083333,37.0678333334,23.0154166666
811.71,25.6651666667,62.0549166667,47.383,53.77525,21.67525,30.9902083333,51.02975,43.4790833333,32.4592083333,37.1836666666,22.65125
812.02,26.1011666667,62.3273333333,47.5713333333,53.8104166667,22.0531666667,31.384875,50.9609166667,43.50175,33.2955,37.7481666667,23.0138333334
812.32,25.269,61.6385833333,46.404,52.7238333334,21.1563333333,30.3508333333,49.6660833333,42.51725,32.5475416667,36.70325,21.6836666667
812.63,23.6019166666,60.9630833333,45.1176666667,52.1305,19.8734166667,28.8393333333,48.2023333333,41.5889166667,31.2805,35.253,20.0068333334
812.93,24.7438333333,62.0655833333,45.733,52.7073333333,21.1786666667,29.918625,49.5209166666,42.7919166667,32.4254583333,36.12975,20.6775
813.24,25.3374166667,62.4044166666,46.2775833333,53.5311666667,21.5699166667,30.7974166667,50.05625,43.3759166667,32.7205,36.7745833334,21.5474166667
813.54,27.4026666667,63.93625,48.0230833333,54.9694166667,24.028,32.7872916667,51.3761666667,44.7685,35.1571666666,38.7833333334,24.1263333333
813.85,27.5295,64.6736666667,48.0508333333,54.3144166667,24.2116666667,33.317,51.50025,45.0066666667,35.6383333333,39.1041666667,24.1238333333
814.15,27.6020833334,65.231,47.9810833333,54.8453333333,23.7661666667,33.0079583334,52.3105833333,44.7398333333,35.554125,38.81775,23.2840833333
814.46,29.5965833333,66.49025,49.482,56.2280833333,25.3195833333,34.8710416667,53.8139166667,46.153,37.1692916667,40.5973333334,25.5290833334
814.76,30.2794166667,66.1183333333,49.4515833334,55.8279166667,26.1613333333,34.9839166666,53.7204166667,46.5700833333,37.8547916667,41.1721666666,26.64525
815.07,30.3434166667,65.4579166667,48.6004166667,55.6190833333,25.43475,35.003,53.45625,46.23625,37.5794583333,40.7974166667,26.8235833334
815.37,29.188,63.3609166667,47.1939166667,54.0073333333,23.7031666666,33.636375,52.0515833334,44.7385,35.6822916667,39.3175833334,24.8618333333
815.68,29.8011666667,63.6844166667,47.6945,54.4839166667,24.53475,34.2005416667,52.2103333333,45.495,35.9719583334,39.58325,25.52875
815.98,31.26275,64.1575,48.8881666667,55.0489166667,26.0811666666,35.7304583333,52.9275,46.3383333334,36.9544166667,40.3610833333,27.0399166667
816.29,30.7081666667,62.9176666667,48.389,54.296,25.2286666666,35.2227083333,51.6806666667,45.7835,36.3265833334,39.58825,26.4618333333
816.59,31.1425,63.1846666666,48.6698333333,54.3624166667,25.4401666667,35.093875,51.8486666666,45.9408333333,36.492625,39.7300833333,26.4084166666
816.89,30.49675,62.4364166667,48.1645,54.034,24.83325,34.869375,51.7864166667,45.3279166666,35.7382083333,39.02625,25.6969166667
817.20,30.189,61.86725,48.5396666666,54.1276666667,24.7565833333,34.355625,51.8010833333,45.00575,35.2170833334,38.25925,25.5451666667
817.50,28.9845833333,61.2068333333,48.1418333333,53.19925,24.042,33.5010416667,51.3410833333,44.109,34.6455416667,37.385,24.66475
817.81,28.64575,61.4204166667,48.0491666667,53.1535,23.8635833334,32.8502083333,51.78025,43.769,34.6117083333,37.2444166666,24.0341666666
818.11,28.8660833333,61.8018333334,48.4001666667,54.07875,23.8160833334,33.4212083333,52.3954166667,44.1176666667,34.9934583333,37.4305833333,24.2415833333
818.41,28.6459166667,61.2905,48.049,53.67225,24.03775,33.51425,52.37475,43.7764166667,34.8782916667,37.12925,23.9406666667
818.72,29.06625,62.1569166667,48.7199166667,54.53475,24.816,34.0443333333,53.2965,44.90475,35.9395416667,37.7594166667,24.8408333333
819.02,29.843,62.73325,49.1836666666,54.9128333334,25.73075,34.8374583333,54.26,45.7165833333,36.6878333333,38.5495,25.5909166667
819.33,29.0215833333,62.2278333333,48.15525,54.0995,24.91525,33.8069166667,53.3360833333,44.9885833333,35.8776666667,38.5919166667,24.8585
819.63,28.1605833333,62.3323333333,47.7396666667,53.57675,24.4411666666,33.09425,53.1235,44.3493333333,35.2799583333,38.388,24.5715833333
819.93,26.63,61.4255,46.66675,52.5418333333,23.4695,31.9365,51.8029166667,43.42775,34.2663333333,37.4736666667,23.5428333333
820.24,26.5928333333,62.1040833333,46.8628333333,52.8114166667,23.5304166666,31.705375,51.8833333333,43.7304166667,34.43775,37.6011666667,23.7284166666
820.54,26.3181666667,62.2286666667,46.5920833333,52.7139166667,23.3865833333,31.4447083334,51.6359166667,43.5238333333,34.1585416667,37.5684166666,23.47525
820.85,26.77075,62.5361666667,46.714,53.1095833333,23.6861666667,31.7705,51.7171666667,43.7365833333,34.3195,37.8954166667,23.7081666667
821.15,26.69675,62.4714166667,46.5904166667,52.9924166667,23.6006666666,31.6025833333,51.5165833333,43.4888333333,34.1395416667,37.7331666666,23.6225
821.45,26.3394166667,62.41025,46.3818333333,52.8271666667,23.2916666667,31.2877083333,51.3128333333,43.3873333333,33.790625,37.483,23.4275
821.76,26.5145833334,62.5166666667,46.4734166667,52.9959166666,23.3795,31.2847916667,51.2691666667,43.4333333333,33.8385,37.6248333333,23.711
822.06,26.3476666667,62.3678333333,46.3163333333,52.8975833333,23.1426666667,31.1902083333,51.0876666667,43.2785,33.5625,37.5391666667,23.5965
822.36,26.307,62.3808333333,46.3823333334,52.8880833333,23.07775,31.1203333333,51.01525,43.2399166667,33.5117083333,37.5955833333,23.6336666667
822.67,26.5039166666,62.62775,46.5890833333,53.2091666666,23.2888333333,31.325375,51.1945833333,43.3931666667,33.7106666667,37.66225,23.8630833333
822.97,26.74,62.8006666667,46.8253333333,53.5569166666,23.5421666667,31.4445416667,51.3270833333,43.59675,33.884625,37.839,24.0244166666
823.27,27.1403333333,62.9115,47.0209166667,53.7395,23.9005833333,31.6998333333,51.42475,43.61275,34.0937916666,37.9625,24.2866666666
823.58,27.393,63.02475,47.1611666667,53.8883333333,24.0756666667,31.954125,51.4809166666,43.7434166666,34.1949166667,38.1254166667,24.4370833333
823.88,27.7140833334,63.0463333333,47.2791666666,54.0151666667,24.21225,32.0738333333,51.56675,43.81475,34.2934583333,38.2569166666,24.7695833333
824.18,27.8998333333,63.21075,47.3735833333,54.1451666667,24.3178333333,32.3065416667,51.62325,44.0175,34.347,38.4839166667,25.0356666667
824.49,28.0066666667,63.2738333333,47.5258333334,54.3454166667,24.49625,32.54375,51.5919166667,44.1720833334,34.4335,38.6130833333,25.2219166666
824.79,28.5065,63.3144166667,47.67675,54.55825,24.94275,32.903125,51.80025,44.1929166667,34.6364583333,38.7860833333,25.4344166667
825.09,28.3613333333,63.4390833333,47.67425,54.6081666667,24.9719166666,32.9727916666,51.8751666667,44.32525,34.7107916667,38.6659166667,25.3390833334
825.39,28.3664166667,63.4695,47.5365833334,54.492,25.1128333333,32.89175,51.7064166667,44.1765833333,34.6963333333,38.4463333333,25.2755
825.70,28.03625,63.1434166667,47.0888333334,54.3198333333,24.7914166667,32.4638333333,51.2451666667,43.6700833333,34.3733333334,37.8965833334,25.0034166667
826.00,27.8378333333,62.7593333333,46.8274166667,53.7813333333,24.4346666667,32.0510833333,51.0551666667,43.3880833333,33.9780833333,37.5,24.6579166667
826.30,27.7705,62.3700833333,46.6404166667,53.2644166667,24.0376666667,31.9937916667,50.8894166667,43.1928333333,33.7651666667,37.26025,24.4546666667
826.61,27.5514166666,62.59325,46.69875,53.3011666667,23.6198333333,31.843,51.1639166666,43.416,33.8052916666,37.34325,24.2763333333
826.91,27.3854166667,62.3463333334,46.63975,53.139,23.616,31.7337083333,50.93,43.2494166667,33.5696666667,37.3050833333,24.2911666667
827.21,27.1301666667,62.5286666667,46.5005833334,53.1435833334,23.4395833334,31.7424583333,50.8221666666,43.2843333333,33.4022083334,37.2801666667,24.0401666667
827.51,26.84975,62.1964166667,46.3823333333,52.8815833333,23.3410833333,31.3045416666,50.4945,43.014,33.2458333333,37.0405,23.7228333333
827.82,26.9239166667,62.498,46.6228333333,53.1011666667,23.352,31.32825,50.6495,43.4040833333,33.4652083333,37.23825,23.7091666666
828.12,26.805,62.5000833333,46.6955,52.9136666667,23.47525,31.5301666667,50.51825,43.3995833334,33.6072916666,37.4065833333,23.9084166667
828.42,26.9141666667,62.4909166667,46.8896666667,52.7943333333,23.5779166667,31.7035833334,50.7130833333,43.3414166666,33.5704583333,37.6851666667,24.034
828.72,27.2793333333,63.0096666667,47.3920833333,53.3529166667,23.7795,32.2330416667,51.3185833333,43.8529166667,34.1274583333,38.299,24.5146666667
829.02,27.7705833334,63.4413333334,47.7323333333,53.3859166667,24.2779166667,32.697,51.9255833333,44.63525,34.6544583334,38.7515833333,24.8716666667
829.33,27.8208333333,63.5335833333,47.7444166666,53.4511666667,24.3699166666,33.13625,52.3086666666,45.1236666667,35.0324166667,39.2106666666,25.0766666667
829.63,27.9545833334,63.9804166667,47.68075,53.7540833333,24.8361666667,33.4054166667,52.58775,45.689,35.5641666667,39.7405833334,25.583
829.93,28.70125,64.65975,48.6185,54.1375833333,25.8726666667,34.584125,53.1195833334,46.5459166667,36.205625,40.5975833333,26.54875
830.23,28.6065,64.6090833334,48.2521666667,53.87675,25.6435833333,34.7512916667,53.16175,46.3536666666,36.39975,40.2209166667,26.51725
830.54,28.9235,64.244,48.4155,53.7640833333,25.8299166666,35.22375,53.0516666667,46.2105833333,36.9340833333,40.5434166667,26.78575
830.84,29.27575,64.3016666666,48.4904166667,54.1273333333,26.1081666667,35.8114583333,53.1851666667,46.4834166667,37.0461666667,40.3665833333,27.3298333333
831.14,29.18375,62.9098333333,47.5751666667,52.9030833334,25.8965833333,35.5275,52.2798333333,45.57725,36.3303333333,39.6601666667,27.254
831.44,29.0996666667,62.6928333333,47.4765,52.93425,25.4779166667,35.194375,52.1545,45.4225,36.1291666667,39.3108333333,26.97025
831.74,28.8011666667,62.4836666666,46.84875,52.859,24.935,34.5559583333,51.5270833333,45.3295833334,35.4856666666,38.4990833334,26.44575
832.04,29.33725,62.6706666667,47.30825,52.9874166667,25.614,34.6715416667,51.615,45.4655833333,35.6005833333,38.88375,26.7516666666
832.35,28.909,62.066,47.0011666667,52.9000833333,25.2821666667,34.7445833334,50.9455,44.8631666667,35.0762083333,38.6888333333,26.28425
832.65,28.7496666667,62.3194166667,47.1829166667,53.26375,25.51225,34.5877083333,50.6106666667,44.1949166667,35.1162083334,38.5145833333,26.3461666667
832.95,28.3801666666,62.0575833333,46.9211666667,53.2325833333,25.26425,34.0371666667,50.2521666667,43.7498333333,34.8053333333,37.9978333333,25.7373333334
833.25,27.5426666667,61.0148333333,45.8680833334,52.28275,24.4163333333,32.6803333333,49.3815833333,42.6028333333,33.83025,37.14175,24.9015833334
833.55,27.3928333333,60.76475,45.4079166666,51.7794166667,24.29825,32.3330833334,49.4251666667,42.3131666667,33.5680833333,37.1408333333,24.6075
833.85,27.8625,61.4880833334,46.0606666667,52.316,24.7618333333,32.6190416667,50.119,43.0086666667,33.9447083333,37.5596666667,25.119
834.16,27.9895833333,61.83475,46.2184166667,52.4779166667,24.65525,32.668,50.40925,43.0943333334,34.1896666667,37.83125,25.2745833334
834.46,27.8578333333,61.94375,45.88775,52.8305833333,24.602,32.4825,50.2945,42.9590833334,34.045,37.75075,24.9890833334
834.76,27.5749166667,61.9336666667,45.5713333333,52.83975,24.2844166667,31.966875,50.07325,42.8779166666,33.7727083333,37.6436666667,24.7296666667
835.06,27.72075,62.2496666667,45.8775,53.2744166666,24.6761666667,32.2790833334,50.45925,42.9740833333,34.1165,38.3451666667,25.0351666666
835.36,27.72325,62.3745,45.9336666666,53.6331666666,24.59225,32.26025,50.6651666667,42.7524166667,34.2714166666,38.3345,25.094
835.66,27.3819166666,63.2975,46.0785,54.24625,24.21975,31.9905,51.0216666666,42.7021666667,34.4274583334,38.5045,24.993
835.96,27.2620833333,63.6503333333,46.0526666666,54.53975,23.8535,31.9483333333,51.19275,42.7285,34.002625,38.6195833333,24.5536666667
836.26,27.1965,64.18825,46.1881666667,54.40175,23.6068333334,32.3247916667,51.47875,42.2820833334,33.6195833333,38.9829166666,24.6325
836.57,26.9933333333,65.3929166666,46.1883333333,55.06625,23.3954166667,32.609125,52.149,42.82375,33.6493333333,39.4204166667,24.5235
836.87,25.8035833333,64.9273333333,46.0590833334,55.0199166667,22.622,31.704,51.9925,42.3380833333,32.9149166667,39.1125833333,23.3156666667
837.17,24.5011666667,64.4039166667,44.5256666667,54.0875,21.52075,30.43175,51.3384166667,41.4111666667,31.7944583333,38.3575833334,21.8006666667
837.47,24.19525,64.2783333333,43.8861666666,53.31,21.6900833333,29.8027083333,50.7529166667,41.0565833333,31.2565,38.6033333333,21.48225
837.77,24.86025,65.8976666667,45.6934166666,54.3624166667,22.1476666667,31.152125,52.2931666667,42.0021666667,32.4175,40.15675,23.1683333333
838.07,24.9268333334,66.3885833333,46.6168333334,54.9794166667,22.75925,32.0885,52.8705833333,42.38425,32.8647916666,40.5390833333,22.935
838.37,24.8519166667,65.7785833333,46.8916666667,54.0556666667,22.3356666666,32.1716666667,52.5606666667,42.7619166667,32.9632916667,40.068,21.92125
