wavelength,Back_ChlCalf,Belly_ChlCalf,Breast_ChlCalf,Crissum_ChlCalf,Crown_ChlCalf,DorTail_ChlCalf,Patch10_ChlCalf,Patch11_ChlCalf,Patch12_ChlCalf,Patch13_ChlCalf,Rump_ChlCalf,Throat_ChlCalf,WingTip_ChlCalf
813.85,5.34933333333,13.8988333333,10.0608333334,4.74083333333,2.66983333333,7.65969551283,7.14558333335,8.98116666665,24.3029166667,4.3875,17.8249166667,9.41316666666,16.4211666666
814.15,5.98441666667,14.6588333333,11.04275,5.38983333333,3.61591666667,8.43535897437,8.07008333332,9.49316666666,25.00975,5.74066666667,18.7035833333,10.5458333333,16.9103333333
814.46,5.94133333333,13.9178333333,10.7833333333,4.59108333333,3.13466666666,7.9523301282,8.092,8.95058333334,24.9998333333,5.758,18.1809166667,9.92466666667,16.0396666667
814.76,4.30841666666,12.2704166667,9.80841666666,3.04816666666,1.2115,6.76046794873,6.47724999998,7.37591666667,23.6225,3.97616666667,16.5786666667,8.24541666667,14.5565
815.07,3.87275,11.2525833333,9.3545,2.42775,0.876666666668,6.39700641025,6.65699999999,6.56075,23.2275,3.64175,15.91525,8.05399999999,14.29675
815.37,3.80025,11.8600833333,9.91616666668,2.9015,1.15275,6.24706089743,7.47349999999,7.0925,23.6516666667,4.12283333333,16.30525,8.87058333335,14.7616666667
815.68,2.92483333333,11.6609166666,9.35941666667,2.41658333334,0.441083333333,5.5702724359,7.28808333335,7.00991666666,22.6313333333,4.10433333334,15.74625,8.39083333333,13.9144166667
815.98,3.68041666666,12.8430833333,10.0114166667,2.97483333333,0.6865,5.9328173077,7.87566666667,7.54191666666,23.1596666667,4.91983333334,16.4091666667,8.791,14.3306666667
816.29,2.992,12.5815833333,9.30191666667,2.5125,-0.028916666665,5.32406410256,7.17283333333,6.93325,22.1518333334,4.15216666667,16.331,8.10316666667,13.6075833333
816.59,2.81275,11.8638333333,8.73525,2.325,-0.344583333335,4.7606474359,6.86,6.41033333334,21.57475,3.473,16.05425,7.59666666668,13.4136666667
816.89,3.66216666667,11.594,8.16524999999,2.96158333333,0.046666666665,5.16565384616,7.26833333332,6.86666666667,21.1884166666,3.62483333334,15.8259166667,7.70733333332,13.9015
817.20,4.91433333333,12.8464166667,8.88941666666,4.33983333333,1.64116666667,6.35670833333,8.89874999999,7.92308333334,22.1645,4.95983333334,16.8853333333,8.70708333333,14.8614166667
817.50,4.5125,12.5620833333,8.24475,3.83875,1.42725,6.06000320513,8.50166666667,7.74808333333,21.392,4.48575,16.4805,8.24475,14.97325
817.81,5.176,13.8025833334,8.72141666668,4.7015,2.21708333333,6.72660256411,9.10966666666,8.30741666666,22.093,5.15874999999,17.2275833333,9.29958333333,15.7951666667
818.11,6.85316666667,15.6525833333,10.0753333333,7.04108333333,4.53058333333,8.44373397436,10.934,10.2224166667,23.6753333334,7.04116666667,18.891,11.261,17.1981666666
818.41,7.058,16.3498333333,10.377,7.6045,5.12516666666,8.99936217947,11.3830833333,11.1058333333,24.295,7.69966666667,19.4233333333,11.8663333333,17.4983333334
818.72,8.70108333333,17.3064166667,11.8343333333,8.85558333333,6.42833333332,10.7019038462,12.95225,12.4374166667,25.5663333334,8.90700000001,20.8001666667,13.276,18.4760833334
819.02,8.9905,17.5895,12.3321666667,9.45891666666,6.87208333333,11.4104294872,13.4786666667,12.7236666667,26.74775,9.14425,21.3856666666,13.9053333334,18.9736666667
819.33,8.27608333333,16.7305,11.6258333333,8.748,6.29775,10.8525737179,12.72975,12.1298333333,26.2634166667,8.65241666667,20.8141666667,13.39325,18.07675
819.63,7.89383333333,15.9434166667,11.10375,8.52241666667,5.68541666667,10.461525641,11.9715833333,12.0826666667,26.2628333333,8.67841666666,20.5775833333,13.27325,17.56225
819.93,8.09766666667,16.3083333333,11.7316666667,9.10624999998,6.17458333333,10.8744711538,12.0664166667,12.5895833333,26.8335833333,8.96966666667,20.8803333333,13.90925,17.746
820.24,8.31333333334,16.63875,12.2706666666,9.43441666666,6.44641666666,10.9511730769,11.824,12.7813333334,27.3536666666,8.91966666667,21.2260833334,14.25325,18.0589166667
820.54,8.10433333333,16.5674166666,12.5220833334,9.42658333333,6.26958333334,10.8526474359,11.5278333333,12.7544166667,27.52125,8.73641666667,21.4771666667,14.4354166667,18.04
820.85,8.3335,16.6100833333,12.765,9.78383333334,6.38541666666,11.1673846154,11.4695833333,12.9854166666,28.1481666666,8.90525000001,21.89075,14.86175,18.36125
821.15,8.4455,16.8284166666,13.1465833334,10.1481666667,6.63833333333,11.3922948718,11.4701666667,13.3291666667,28.5799166667,9.09483333334,22.3820833333,15.0760833333,18.59625
821.45,8.61475,17.0201666667,13.47575,10.3614166667,6.92616666666,11.6422179487,11.6359166667,13.6663333333,28.8515,9.39400000001,22.7928333333,15.4618333333,18.8155833334
821.76,8.70416666667,17.0545833333,13.5343333333,10.4865833333,6.97675,11.6538557692,11.5823333333,13.6910833333,28.8785833333,9.50108333333,22.8255,15.5455,18.9004166666
822.06,8.49333333333,16.9706666667,13.31825,10.2816666667,6.81916666667,11.3861217949,11.26975,13.6481666667,28.8405833333,9.39141666667,22.8435,15.3824166667,18.757
822.36,8.3545,16.8261666667,13.1813333333,10.196,6.68391666667,11.1303012821,11.0554166667,13.5255,28.73325,9.14074999999,22.7296666667,15.29975,18.614
822.67,8.59825,17.0925833333,13.4983333333,10.46825,6.87408333333,11.3086570513,11.2803333333,13.8598333333,29.052,9.34400000001,23.1110833333,15.6143333334,18.9625
822.97,8.64758333333,17.19625,13.7115833333,10.6349166666,6.99391666667,11.4196987179,11.3854166667,13.8811666667,29.279,9.42491666667,23.3120833333,15.7331666667,19.0958333333
823.27,8.41416666667,16.9836666667,13.4951666667,10.46925,6.86066666666,11.2792948718,11.2606666667,13.688,29.2386666667,9.38458333333,23.3483333333,15.572,19.0073333333
823.58,8.106,16.8335,13.3328333333,10.389,6.60508333333,11.1867692308,11.14175,13.4120833334,29.1488333333,9.38416666666,23.3591666667,15.4615833334,18.7556666667
823.88,7.87525,16.5684166667,12.9725833333,10.215,6.33316666667,10.9040224359,10.9055,13.0955,28.8035,9.10666666667,23.0223333333,15.223,18.5483333334
824.18,7.65041666667,16.5501666667,12.8900833333,10.1365,6.36733333333,10.7214262821,10.8875833333,12.9265,28.7184166667,9.03808333334,22.9925,15.0651666667,18.2901666667
824.49,7.70025,16.4450833333,12.6760833334,10.0960833333,6.29816666666,10.601676282,10.83325,12.8259166667,28.5605,9.16933333332,22.9461666667,14.9920833333,18.1891666666
824.79,7.39433333334,16.1616666666,12.1221666666,9.80983333333,5.79683333333,10.2480544872,10.563,12.39675,28.3693333333,8.86775000001,22.6198333333,14.6233333333,17.94525
825.09,7.18283333334,16.0174166667,11.7013333334,9.54175,5.52466666667,9.96556730768,10.3226666667,12.1,28.16875,8.68358333333,22.4868333333,14.4139166667,17.5055
825.39,7.088,15.9540833333,11.5261666667,9.65325000001,5.65966666667,9.99775320513,10.3963333333,12.0148333333,28.06725,8.76766666666,22.279,14.4068333333,17.4504166667
825.70,7.27325,16.2475,11.5806666667,9.78441666667,5.83958333333,10.1717115385,10.45375,12.1090833334,28.0255,9.14341666667,22.49225,14.6591666667,17.5684166667
826.00,7.5075,16.5344166666,11.5795,9.98858333334,6.217,10.4440192308,10.5534166667,12.18025,27.9959166667,9.43808333333,22.444,14.847,17.6463333334
826.30,8.38366666667,17.3941666667,12.1075,10.6201666667,7.019,11.1551217949,11.1961666667,12.7159166667,28.3743333334,10.116,22.9760833333,15.5465833333,18.3195833333
826.61,8.88091666666,17.6930833333,12.4346666667,11.0276666667,7.27816666667,11.4103717949,11.3976666667,12.9714166667,28.7751666667,10.3676666667,23.2520833333,15.9124166667,18.4435833333
826.91,9.27541666667,18.16175,12.8,11.4943333333,7.88591666666,11.586823718,11.7524166666,13.6475833333,29.0776666667,10.6903333333,23.7705,16.4265833333,18.7326666667
827.21,9.95508333334,18.85,13.3974166667,12.2674166667,8.71383333334,12.4230512821,12.2931666667,14.4650833333,30.0311666667,11.3625,24.7785,17.169,19.2893333333
827.51,10.4550833334,19.3979166666,13.7396666667,12.83675,9.03683333334,12.8737564102,12.8328333333,14.857,30.43275,11.7644166666,25.2935833333,17.6635833334,19.8345
827.82,10.0660833333,19.0186666667,13.39175,12.6674166667,8.87849999999,12.6337371795,12.87775,14.6495,30.2336666666,11.3939166667,25.0233333333,17.5505833334,19.556
828.12,10.4768333333,19.1816666667,13.6901666667,13.0288333334,9.36216666665,12.7716089744,12.9960833333,14.6333333334,30.4221666667,11.7426666667,25.3716666667,17.9079166666,19.7491666667
828.42,10.8638333333,19.5965833333,13.9475833333,13.4994166666,9.73016666666,13.0857403846,13.21825,14.9228333333,30.7854166667,12.063,25.9445833333,18.2040833333,20.1281666667
828.72,10.9340833333,19.7125833333,13.841,13.6733333334,9.77483333333,13.0159551282,13.0650833333,14.751,30.6464166667,12.0689166667,26.28825,18.16575,20.1865833333
829.02,11.5579166667,20.0231666666,14.0276666667,14.2389166667,10.4549166666,13.6811762821,13.5846666667,15.2734166667,31.28025,12.48675,26.9474166667,18.6826666667,20.66175
829.33,11.9975833333,20.2489166667,14.0253333333,14.8025,10.858,13.8785160256,14.078,15.3050833333,31.9190833333,13.0025833333,27.55375,19.0626666667,20.7398333333
829.63,11.4173333333,19.9605,13.1889166667,14.5931666667,10.55775,13.5594294872,13.7795833333,14.86225,31.9685833333,12.8871666667,27.5721666666,18.8975833333,20.2821666666
829.93,11.7470833333,20.8835833333,13.4969166667,15.2108333333,11.2736666667,14.4849615385,14.2499166666,15.3255833334,31.9849166667,13.4968333333,28.37775,19.55675,20.8476666666
830.23,12.56275,21.4520833334,13.8079166667,16.2515833333,11.9125,15.5193878205,14.9043333333,15.3979166667,32.9418333333,14.30125,29.245,20.2771666667,21.7495833333
830.54,12.4415,21.1255833334,13.2598333333,16.15725,11.4729166667,15.2721314103,15.1384166666,14.7710833333,32.4983333333,14.362,29.08325,19.52225,21.7434166666
830.84,12.75725,20.7938333334,12.6964166667,16.0646666667,11.1955833333,14.9355160256,14.817,14.0925833333,32.2861666667,14.11,28.9964166667,19.424,21.37875
831.14,14.3006666667,22.3730833333,14.1960833333,17.7105,12.3956666667,16.1752916667,15.8750833333,15.1965833334,33.2204166667,15.0921666667,30.0975,20.9638333333,22.86875
831.44,14.00075,22.7123333333,14.17275,17.4234166666,12.2893333333,16.1109070513,15.7635833334,15.2905833333,33.0495,14.7659166667,29.816,20.2613333333,22.6606666667
831.74,13.7390833333,22.5549166667,13.9636666667,17.307,12.5664166667,16.3076378205,15.602,15.3608333333,32.9924166667,14.38775,29.7570833333,20.2261666667,22.6046666667
832.04,13.5329166667,21.99175,14.02775,16.8315,11.8599166667,16.0007596154,15.0408333333,15.0093333333,32.9091666667,13.6349166667,29.045,19.9181666667,22.039
832.35,12.63525,21.1441666667,13.5570833333,16.00825,10.6524166667,14.934125,13.967,14.2888333334,32.36775,12.672,28.0509166667,18.9714166667,21.3345833333
832.65,11.9815833333,20.506,13.6320833333,15.3776666667,10.0655,14.3742788461,13.0521666667,14.3480833333,31.724,11.7770833333,27.5299166667,18.3645833333,21.2563333333
832.95,12.0845833333,20.5329166667,13.6695,15.28,10.0011666667,14.4576153846,13.0879166667,14.5129166667,31.806,11.6246666667,27.6135833333,18.0599166667,21.33175
833.25,12.6936666667,20.7849166667,14.2296666667,15.7654166667,10.6253333333,14.7450320513,13.7820833333,14.9371666667,32.3535,11.998,27.9874166666,18.2874166667,21.6920833333
833.55,11.9765833333,19.7193333333,13.3391666667,14.5380833333,9.60825000001,13.8573525641,12.9823333334,14.3390833333,31.4328333334,11.0291666667,27.0115833333,17.3625833333,20.77775
833.85,11.6393333334,19.6375,13.24125,14.1843333333,9.32175,13.7232532051,12.30975,13.94575,30.9304166667,10.7419166667,26.4086666667,17.31425,20.27375
834.16,11.3443333334,19.4761666667,13.3423333334,14.0530833334,9.31833333332,13.6912788462,11.9821666666,14.2041666667,30.7140833334,10.7676666667,26.4326666667,17.18725,20.22625
834.46,10.6163333333,18.7795833333,12.5310833333,13.1146666667,8.82625000001,13.1673205128,10.9561666667,13.6358333333,30.20625,10.18025,25.8780833333,16.4231666667,19.2725833333
834.76,10.8558333333,19.0036666666,12.43325,13.4075833333,9.00033333332,13.6207820513,11.3430833333,14.1093333333,30.7296666667,10.3456666667,26.09025,16.92775,19.5081666667
835.06,11.5053333333,19.5399166667,13.2436666667,13.9724166667,9.48033333334,14.229974359,11.9773333333,14.60575,31.2725833333,10.9678333333,26.3081666667,17.5805833333,20.02975
835.36,11.98025,20.2754166667,13.7465,14.50525,10.23975,14.8808814103,12.548,15.12375,32.12825,11.6999166667,27.0466666667,18.3945,20.6450833333
835.66,12.6961666667,21.27725,13.749,15.2214166667,11.0444166667,15.9031185898,13.398,15.62075,32.6864166667,12.2143333333,27.82825,18.8205833333,20.9261666667
835.96,12.5909166667,21.3333333333,12.96975,15.3106666667,10.9090833333,16.1962307692,13.28025,15.3863333333,32.7046666667,12.1515833334,27.8030833333,18.7425,20.4015
836.26,12.9545833333,21.2458333333,12.9123333333,15.6734166667,11.0184166667,16.4063205129,12.66825,15.39575,32.7778333334,11.877,28.3081666667,19.1161666667,20.3198333334
836.57,11.4450833333,20.1795,10.92025,14.2134166667,9.13516666665,15.6579871795,10.3855833334,14.0511666667,31.9015833333,10.0135,26.9760833334,18.0126666667,18.8620833333
836.87,13.1805833333,22.2464166667,12.6340833333,16.2541666667,11.6748333333,17.643676282,11.6543333333,15.6146666667,33.47775,11.9019166667,28.8884166667,19.9053333334,20.7508333333
837.17,15.5984166666,24.59925,14.5193333333,18.4244166666,14.2968333333,19.720426282,13.7963333333,18.024,35.9700833333,13.6961666667,31.5196666667,22.6858333334,22.8416666667
837.47,18.2674166667,27.0480833334,16.5255,21.01,17.0786666667,22.4757339743,15.33675,19.9623333333,37.9826666667,15.99575,33.2628333334,24.85875,24.6704166667
837.77,19.7854166667,28.6616666666,17.6515833334,22.399,18.1945,23.4994166667,16.0479166667,21.0605,38.5355,17.3231666666,34.6084166667,25.9595,25.9594166667
838.07,19.7150833333,28.7805833333,18.1310833333,22.0845833333,18.2509166666,23.0882916667,14.5369166667,20.4605833334,37.9393333333,16.9996666667,34.8245,25.7188333334,25.9983333334
838.37,20.3439166667,29.7399166667,18.8479166667,22.9865833334,19.3651666667,23.54325,14.24775,20.9871666667,40.0728333333,17.3238333333,36.2695,26.468,26.5098333333
838.67,20.7626666667,29.661,18.7429166667,23.178,19.6610833333,23.714176282,14.2936666667,20.7768333333,40.2965833333,16.4689166667,35.8050833333,25.5509166667,26.2145833333
838.97,19.9119166667,28.5573333333,18.9768333334,22.4773333333,19.7988333333,22.6729198718,13.8888333334,20.3799166667,39.6684166667,16.18475,35.0341666667,25.0850833333,25.8786666666
839.27,20.3749166667,28.793,20.34675,22.7579166667,20.6148333333,23.1870480769,14.49525,20.516,40.08725,15.8066666667,34.9549166666,25.8884166667,26.4101666667
839.57,19.3578333333,28.9618333333,20.7513333333,21.72125,20.3005,22.9271955128,15.2185,20.4235833333,39.645,15.5190833333,33.5109166667,25.5874166667,25.6966666666
839.87,19.2276666667,28.3439166667,20.7538333333,21.6824166666,20.9790833334,22.3563333333,16.2551666667,20.5546666667,39.4638333333,15.91025,33.5985833333,25.4643333333,26.1676666667
840.17,17.7840833333,27.05975,19.817,20.62475,19.8708333333,21.5432820513,14.68775,19.5746666667,38.5298333333,14.4991666667,32.8891666666,23.8960833333,25.14825
840.47,15.2474166667,24.0724166666,17.3974166667,18.0296666667,17.58,19.0205416667,12.0854166667,17.1445,37.0575,11.3685833333,30.5086666667,20.2641666666,23.21525
840.77,11.3979166666,20.1994166667,13.7076666667,13.7076666667,13.4059166667,15.766099359,8.37866666667,13.7078333333,34.85825,6.83891666667,27.159,17.0894166667,20.275
841.07,10.9696666667,19.1666666667,13.27275,13.0000833333,12.87875,15.5914294872,8.03025,13.6365,35.0758333333,5.95466666667,25.8939166667,16.5453333333,19.81825
841.37,10.4473333333,18.20975,12.0988333334,12.2068333333,12.3920833333,15.0112596154,7.73133333333,13.2871666667,34.398,4.84566666667,24.7221666667,16.08025,18.9969166667
841.67,6.95266666667,14.12975,8.91141666667,8.02816666667,9.5215,11.6114070513,4.3675,9.76241666667,30.50725,1.12408333333,21.21075,12.3955833333,16.40975
841.97,5.11908333334,11.6495833333,7.27891666668,5.86750000001,7.77208333333,9.71352884615,1.25858333333,7.92508333333,29.0135833333,-0.57825,20.153,11.0884166667,14.6426666667
842.27,4.30108333332,10.5735,6.54108333334,4.8565,6.09333333333,9.20881410257,-0.895999999998,6.86383333333,28.47675,-2.92116666667,18.70975,9.87458333332,12.77775
842.57,3.18791666668,10.7568333333,6.52500000001,4.41833333334,5.68591666667,8.97014423077,-1.93883333333,7.40125,29.3065,-3.29983333333,18.5681666667,9.09766666667,12.3601666667
842.87,4.50091666667,11.06525,6.40708333334,5.38533333332,7.17383333333,9.78978846155,-1.985,8.23491666667,30.07075,-2.69258333333,19.713,9.37508333332,13.93475
843.17,5.33758333333,10.675,6.05491666668,3.77641666666,7.13083333332,8.4655929487,-4.17708333333,7.84816666667,28.62875,-3.75533333334,18.6076666667,9.36716666667,12.15175
843.47,5.22999999999,8.91916666667,4.90441666667,0.78133333334,5.98966666666,5.27263141026,-5.33858333332,6.16308333333,26.9965,-6.16308333334,16.1458333334,8.28999999999,10.3515833333
843.77,4.27566666667,7.37341666668,4.58108333334,-0.458083333317,5.4975,3.69933333333,-5.91191666668,5.17025,24.6508333333,-6.58816666668,14.878,7.78808333334,8.28966666668
844.07,3.84608333333,8.20533333333,6.08983333333,0.769333333325,6.92308333334,3.53304807692,-4.85025000001,6.02566666667,24.3164166667,-5.53408333334,15.107,8.14108333332,8.16241666665
844.37,2.72575,7.64091666667,6.16633333334,-2.22044604925e-16,7.35041666666,2.94488782051,-5.47366666666,4.26716666667,23.6594166667,-7.52891666667,15.1698333334,7.05983333333,6.88116666667
844.67,2.10641666666,6.27316666667,6.01841666666,-0.370500000001,5.76383333332,2.68238782051,-6.66666666667,2.38425,23.0555833333,-8.61124999999,14.7451666667,5.13875000001,5.301
844.97,2.92016666667,6.41041666668,5.86416666667,0.30875,4.17866666666,2.75952884615,-6.81391666666,2.73024999999,22.3171666667,-8.57083333333,14.31625,5.38933333334,4.67708333334
845.27,2.88100000001,6.38108333333,6.57141666667,0.738083333332,3.88091666667,2.19140705128,-5.59533333333,4.024,21.1666666667,-8.47616666666,13.8095,4.85716666666,5.49999999999
845.57,0.912166666658,4.21600000001,5.57183333334,-1.52866666666,2.76133333333,0.105160256408,-7.96358333333,2.53949999999,19.3540833333,-9.12224999999,13.067,4.01883333333,5.30075000001
845.87,-0.668666666667,0.977416666657,2.05758333334,-4.52683333333,-0.437083333333,-2.53944871795,-10.6736666667,-1.13166666668,16.358,-11.0595,10.2624166667,1.003,2.39208333333
846.17,-4.35850000001,-3.81033333336,-0.41125,-8.66216666666,-4.93416666666,-6.57158653846,-16.0086666667,-5.26316666666,13.5690833333,-16.0635,6.25000000002,-2.54925,-1.31575
846.47,-4.45674999999,-2.82174999999,2.03058333334,-6.38183333334,-3.79749999999,-3.0733301282,-13.8186666667,-3.32283333333,16.6139166666,-14.9524166667,7.12016666666,-1.13391666667,1.23925
846.77,-5.71733333334,-2.93958333335,2.50808333334,-3.64075,-3.88341666667,-0.919080128202,-13.4843333333,-2.77783333334,18.3119166667,-13.4573333333,7.25466666666,-1.2675,0.99791666667
