wavelength,Back_ChrChrm,Belly_ChrChrm,Breast_ChrChrm,Crissum_ChrChrm,Crown_ChrChrm,DorTail_ChrChrm,Patch10_ChrChrm,Rump_ChrChrm,Throat_ChrChrm,WingTip_ChrChrm
615.61,2.60433333333,61.9867777778,64.3877777778,54.2707777778,58.717,5.49955555555,4.50388888889,63.8264444445,58.4331666667,5.21522222222
615.95,2.58611111111,62.1696666667,64.5996666667,54.436,58.8947777778,5.519,4.47566666667,64.0274444444,58.5978333333,5.22055555556
616.28,2.60777777778,62.1758888889,64.5983333333,54.4654444445,58.8573333333,5.52144444444,4.45655555555,64.0251111111,58.5785,5.23877777778
616.61,2.64655555556,62.2594444444,64.6903333333,54.5371111111,58.9386666667,5.58011111111,4.50111111111,64.079,58.6513333333,5.30766666667
616.95,2.64733333333,62.3278888889,64.7517777778,54.5744444444,58.9755555556,5.57922222222,4.50877777778,64.0918888889,58.6891666667,5.32444444445
617.28,2.63455555555,62.3141111111,64.7604444444,54.4613333333,58.9642222222,5.53077777778,4.47233333333,64.1197777778,58.701,5.33722222222
617.62,2.62133333333,62.177,64.6253333333,54.4397777778,58.864,5.50333333333,4.45266666667,64.0211111111,58.6251666667,5.32922222222
617.95,2.66,62.1728888889,64.6055555555,54.4485555556,58.874,5.53233333333,4.52355555555,64.0018888889,58.6066666667,5.39944444444
618.28,2.71377777778,62.2145555556,64.6292222222,54.4667777778,58.8998888889,5.56422222222,4.56444444444,64.1011111111,58.5973333334,5.46488888889
618.62,2.83033333333,62.2268888889,64.692,54.5044444444,59.0131111111,5.64122222222,4.65677777778,64.1681111111,58.6848333333,5.57811111111
618.95,2.77111111111,62.2841111111,64.6901111111,54.5012222222,59.1,5.61611111111,4.61811111111,64.2635555556,58.8426666667,5.556
619.28,2.65555555555,62.3643333333,64.7397777778,54.5668888889,59.1476666667,5.51222222222,4.52344444444,64.3241111111,58.8871666667,5.49
619.62,2.73566666667,62.377,64.7407777778,54.5932222222,59.2076666666,5.57022222222,4.60533333333,64.3897777778,58.927,5.54088888889
619.95,2.78233333333,62.4714444444,64.7737777778,54.5861111111,59.3322222222,5.57777777778,4.63988888889,64.3845555556,58.967,5.55933333333
620.28,2.82644444445,62.5006666666,64.8121111111,54.5846666667,59.36,5.60744444444,4.67955555556,64.3994444444,59.0308333334,5.611
620.62,2.88088888889,62.542,64.7703333333,54.5408888889,59.3443333334,5.67744444444,4.74766666667,64.4065555556,59.0085,5.67977777778
620.95,2.92088888889,62.6736666667,64.8363333333,54.6628888889,59.4007777778,5.77044444444,4.84333333333,64.5056666667,59.0483333333,5.71666666667
621.28,2.93111111111,62.86,64.9908888889,54.7294444444,59.5326666667,5.77244444445,4.85166666667,64.6548888889,59.2368333334,5.71311111111
621.62,2.98588888889,62.9187777778,65.0893333333,54.7834444444,59.6131111111,5.82288888889,4.89533333333,64.7216666667,59.3423333333,5.74833333334
621.95,3.00422222222,63.0016666667,65.1676666667,54.9114444444,59.6866666667,5.84255555556,4.924,64.7901111111,59.4835,5.74911111111
622.28,2.88633333333,62.9781111111,65.015,54.8018888889,59.6151111111,5.75888888889,4.85488888889,64.6412222222,59.3583333333,5.708
622.62,2.90277777778,62.9474444445,65.0323333333,54.7838888889,59.6274444445,5.75188888889,4.875,64.5882222222,59.3505,5.69366666667
622.95,3.043,62.9702222222,65.0726666667,54.8224444444,59.6784444445,5.85566666667,4.96177777778,64.6416666667,59.4135,5.82044444445
623.28,3.07322222222,62.9496666667,65.1131111111,54.7972222222,59.6845555555,5.88522222222,4.99966666667,64.5718888889,59.3928333333,5.893
623.62,3.06655555555,62.9304444445,65.1624444445,54.8333333333,59.6574444445,5.91011111111,5.006,64.683,59.3978333333,5.93633333333
623.95,3.14288888889,63.1225555556,65.3297777778,54.9695555556,59.8385555555,5.98333333333,5.07044444444,64.8896666667,59.4606666666,6.03066666667
624.28,3.15566666667,63.1943333333,65.4535555556,54.9876666667,59.9431111111,6.00366666667,5.08033333333,64.9218888889,59.5415,6.04888888889
624.62,3.18122222222,63.2268888889,65.5026666667,55.0391111111,60.0032222222,6.01355555555,5.04355555556,64.9418888889,59.6608333333,6.09555555556
624.95,3.14366666667,63.2315555556,65.5416666667,55.0018888889,60.0272222222,6.00033333333,5.01888888889,64.9048888889,59.6051666667,6.09177777778
625.28,3.112,63.3483333333,65.5927777778,55.0794444445,60.0735555556,5.98544444444,4.984,64.9823333333,59.636,6.06822222222
625.61,3.07488888889,63.3643333333,65.6188888889,55.0534444444,60.0257777778,5.97622222222,4.95066666667,64.9505555556,59.5898333333,6.076
625.95,3.141,63.4487777778,65.753,55.1107777778,60.1224444444,6.07666666667,4.98011111111,65.0703333333,59.697,6.15366666667
626.28,3.22622222222,63.6603333333,65.9258888889,55.2415555556,60.2701111111,6.18788888889,5.08,65.2434444444,59.8666666667,6.26933333333
626.61,3.21811111111,63.6686666667,65.9824444445,55.259,60.3,6.22888888889,5.07244444444,65.2593333333,59.925,6.27288888889
626.94,3.142,63.7264444445,65.9538888889,55.2522222222,60.2944444444,6.18088888889,4.99544444445,65.2474444445,59.9363333333,6.18422222222
627.28,3.13633333333,63.6955555555,65.8576666667,55.1891111111,60.2526666667,6.18188888889,4.98822222222,65.1266666667,59.8686666667,6.18111111111
627.61,3.08933333333,63.626,65.8044444444,55.1416666667,60.1797777778,6.118,4.95688888889,65.0547777778,59.8683333334,6.104
627.94,3.06188888889,63.5368888889,65.69,55.1116666667,60.1132222222,6.10011111111,4.91866666666,65.0278888889,59.8068333333,6.09533333333
628.27,3.04111111111,63.5671111111,65.707,55.116,60.1457777778,6.08822222222,4.90533333334,65.0667777778,59.792,6.07988888889
628.61,3.099,63.5744444445,65.7258888889,55.1677777778,60.1896666667,6.09877777778,4.94711111111,65.1316666667,59.8341666667,6.09211111111
628.94,3.09844444445,63.4474444444,65.6238888889,55.0167777778,60.0993333333,6.08477777778,4.93322222222,65.046,59.7553333333,6.07255555556
629.27,3.15088888889,63.3717777778,65.5591111111,54.955,60.1383333333,6.10555555556,4.98122222222,64.9947777778,59.7773333334,6.10311111111
629.60,3.17766666667,63.3497777778,65.564,54.9317777778,60.139,6.06866666667,5.01511111111,65.0201111111,59.8261666667,6.07055555556
629.94,3.10755555556,63.1558888889,65.3186666667,54.7527777778,59.9672222222,6.01822222222,4.95122222222,64.7893333333,59.6118333333,6.03455555556
630.27,3.09744444444,63.1985555555,65.3005555555,54.785,60.0467777778,5.95044444444,4.97488888889,64.8334444444,59.6306666667,6.03222222222
630.60,3.19833333333,63.1378888889,65.3258888889,54.7664444444,60.0555555555,6.02877777778,5.06222222222,64.8555555555,59.6628333334,6.15333333334
630.93,3.19988888889,63.2242222222,65.4622222222,54.8343333333,60.1153333333,6.00788888889,5.05911111111,64.9164444445,59.7378333333,6.17722222222
631.26,3.222,63.2271111111,65.4471111111,54.8365555556,60.0857777778,6.086,5.10755555556,64.9117777778,59.7811666666,6.26133333333
631.60,3.33288888889,63.3897777778,65.5781111111,54.9722222222,60.2192222222,6.18477777778,5.23922222222,65.0135555556,59.9125,6.37511111111
631.93,3.39688888889,63.4617777778,65.6882222222,55.0041111111,60.3213333334,6.258,5.34922222222,65.0385555555,60.0418333333,6.49066666667
632.26,3.41111111111,63.4532222222,65.7068888889,55.0291111111,60.332,6.29077777778,5.38133333333,65.0314444444,60.0985,6.57555555556
632.59,3.41422222222,63.5271111111,65.8201111111,55.1854444444,60.4528888889,6.33366666667,5.424,65.144,60.2513333333,6.62688888889
632.92,3.45211111111,63.7247777778,65.9961111111,55.3275555556,60.5807777778,6.41722222222,5.47055555556,65.3565555556,60.3776666667,6.69711111111
633.26,3.473,63.7613333333,66.0555555555,55.412,60.6312222222,6.48988888889,5.50611111111,65.4121111111,60.4696666667,6.76088888889
633.59,3.52333333333,63.819,66.1634444444,55.4832222222,60.689,6.52333333333,5.53144444444,65.5414444444,60.557,6.79011111111
633.92,3.51111111111,63.8686666667,66.2461111111,55.5032222222,60.6712222222,6.54855555556,5.49044444444,65.5745555555,60.5845,6.79733333333
634.25,3.46411111111,64.0067777778,66.3136666667,55.6167777778,60.7181111111,6.544,5.47666666667,65.685,60.666,6.76888888889
634.58,3.49622222222,64.0756666667,66.3943333333,55.689,60.8917777778,6.61622222222,5.566,65.8293333333,60.8355,6.80077777778
634.91,3.47322222222,64.0811111111,66.4652222222,55.7392222222,61.0078888889,6.60222222222,5.52033333333,65.8618888889,60.8088333333,6.74066666667
635.25,3.39266666667,63.9694444444,66.4082222222,55.7021111111,60.9815555556,6.52122222222,5.45344444444,65.7956666666,60.7826666667,6.64555555556
635.58,3.38333333333,63.817,66.2985555556,55.6333333333,60.8752222222,6.50111111111,5.41,65.7545555556,60.6715,6.54533333333
635.91,3.37688888889,63.8107777778,66.2568888889,55.637,60.8956666667,6.53211111111,5.40622222222,65.8031111111,60.665,6.50511111111
636.24,3.41566666667,63.9616666667,66.3605555556,55.6832222222,61.0874444444,6.56744444445,5.41266666666,65.9206666667,60.723,6.55977777778
636.57,3.43388888889,63.9013333334,66.3396666667,55.6307777778,61.1078888889,6.55588888889,5.445,65.8695555556,60.6938333333,6.57577777778
636.90,3.39011111111,63.8863333333,66.2504444444,55.5856666667,61.0474444444,6.49533333333,5.39933333333,65.7782222222,60.615,6.53633333334
637.23,3.37666666667,63.9183333334,66.3357777778,55.6051111111,61.1174444445,6.49133333333,5.40666666667,65.7877777778,60.6603333333,6.53644444444
637.56,3.38811111111,63.8396666667,66.1986666667,55.4934444444,61.0727777778,6.51966666667,5.48633333334,65.7061111111,60.5925,6.54988888889
637.90,3.40955555555,63.7286666667,66.1536666667,55.4408888889,61.1277777778,6.52133333334,5.50288888889,65.6555555556,60.4935,6.55088888889
638.23,3.45555555556,63.7341111111,66.0986666667,55.4236666667,61.0844444444,6.55455555556,5.51366666667,65.6107777778,60.4386666667,6.60444444444
638.56,3.39144444445,63.695,65.9691111111,55.2314444445,60.9413333333,6.45788888889,5.44655555555,65.4941111111,60.385,6.57377777778
638.89,3.30633333333,63.871,66.0557777778,55.3134444444,61.0841111111,6.42188888889,5.39555555556,65.6324444444,60.5118333333,6.52033333334
639.22,3.25255555555,63.9367777778,66.0403333333,55.2955555555,61.1237777778,6.389,5.35433333333,65.6034444444,60.5843333333,6.50055555555
639.55,3.29922222222,64.0221111111,66.0882222222,55.3784444444,61.2094444444,6.40355555555,5.39477777778,65.6371111111,60.6706666666,6.546
639.88,3.341,64.0134444444,66.0947777778,55.3505555555,61.1211111111,6.44322222222,5.47855555556,65.568,60.7341666666,6.576
640.21,3.28733333333,64.0831111111,66.0602222222,55.4068888889,61.1501111111,6.38011111111,5.42933333333,65.5733333333,60.8246666667,6.49855555556
640.54,3.35255555555,64.1365555556,66.0997777778,55.4002222222,61.2007777778,6.45333333333,5.52511111111,65.5595555555,60.8538333333,6.54755555555
640.87,3.44166666667,64.2633333333,66.1835555556,55.6122222222,61.3242222222,6.49433333333,5.58811111111,65.6913333333,61.0445,6.60033333333
641.20,3.527,64.4352222222,66.3851111111,55.8017777778,61.5465555555,6.57111111111,5.63433333333,65.8155555556,61.2323333333,6.70255555555
641.53,3.61455555555,64.6181111111,66.5603333334,55.9581111111,61.6812222222,6.66933333333,5.71777777778,65.9616666667,61.4868333333,6.779
641.87,3.664,64.6597777778,66.6506666667,56.0688888889,61.7621111111,6.73588888889,5.76444444444,66.0022222222,61.5931666666,6.79544444444
642.20,3.70866666667,64.6822222222,66.7513333333,56.194,61.8777777778,6.80344444445,5.83266666667,66.1362222222,61.6788333333,6.82055555556
642.53,3.76044444445,64.6324444444,66.7086666667,56.2016666667,61.7583333333,6.82933333333,5.86344444444,66.0831111111,61.6543333333,6.85966666667
642.86,3.87011111111,64.7635555556,66.9248888889,56.3967777778,61.9173333333,6.93022222222,5.99755555555,66.234,61.8083333334,6.98955555556
643.19,3.88355555556,64.9046666666,67.0544444444,56.4435555556,62.0204444444,6.97622222222,6.039,66.3434444445,61.9406666667,6.99366666667
643.52,3.84888888889,64.77,66.9825555556,56.3553333334,61.9337777778,6.906,5.96244444444,66.277,61.8608333333,6.93755555555
643.85,3.80377777778,64.6992222222,66.975,56.286,61.9154444444,6.87077777778,5.89377777778,66.2381111111,61.7441666667,6.89744444444
644.18,3.70011111111,64.6753333333,67.0791111111,56.3562222222,62.0207777778,6.75811111111,5.76466666667,66.3772222222,61.8068333333,6.85011111111
644.51,3.62366666667,64.4818888889,66.8698888889,56.1038888889,61.8738888889,6.74133333333,5.70777777778,66.196,61.5788333333,6.78666666667
644.84,3.54911111111,64.451,66.8057777778,56.044,61.751,6.72833333333,5.66122222222,66.1657777778,61.5301666667,6.71166666667
645.17,3.50611111111,64.2841111111,66.5842222222,55.922,61.6142222222,6.65333333333,5.59111111111,66.0186666667,61.3461666667,6.65988888889
645.50,3.32333333333,64.2183333333,66.4658888889,55.7822222222,61.5308888889,6.48066666666,5.41177777778,65.9791111111,61.2396666666,6.47844444444
645.83,3.39166666667,64.2058888889,66.3228888889,55.7508888889,61.5152222222,6.49744444444,5.42844444444,65.9424444444,61.2076666666,6.51544444445
646.16,3.37133333333,64.2022222222,66.287,55.5601111111,61.5164444444,6.49911111111,5.40255555556,65.9241111111,61.169,6.50488888889
646.49,3.28466666667,64.1493333333,66.2646666667,55.5252222222,61.4772222222,6.40788888889,5.26777777778,65.9981111111,61.1218333333,6.47255555556
646.82,3.37544444445,64.0592222222,66.1943333333,55.4416666667,61.4276666667,6.52866666667,5.34155555556,65.9064444444,61.081,6.61655555556
647.15,3.32722222222,63.9284444444,65.997,55.3915555556,61.2853333333,6.49411111111,5.30777777778,65.8118888889,60.9276666666,6.54877777778
647.48,3.40588888889,63.997,66.1548888889,55.4528888889,61.3058888889,6.538,5.344,65.8925555555,61.139,6.58611111111
647.81,3.47011111111,64.054,66.22,55.4651111111,61.2678888889,6.65433333333,5.37077777778,65.883,61.2625,6.61533333333
648.14,3.42022222222,64.0515555556,66.2601111111,55.4964444444,61.2913333333,6.57766666667,5.34044444444,65.8683333333,61.3153333333,6.58788888889
648.47,3.45244444444,64.1031111111,66.3484444444,55.5354444444,61.3762222222,6.54766666667,5.364,65.9296666667,61.4076666667,6.58322222222
648.80,3.47344444444,64.2875555556,66.5617777778,55.6582222222,61.5063333333,6.61622222222,5.387,66.096,61.6056666666,6.59066666667
649.13,3.51733333333,64.2413333333,66.5698888889,55.6323333333,61.463,6.64633333333,5.41755555556,66.0478888889,61.6558333333,6.643
649.46,3.54233333334,64.2832222222,66.7098888889,55.72,61.5124444444,6.72288888889,5.45288888889,66.0794444445,61.806,6.69622222222
649.79,3.66377777778,64.2671111111,66.8358888889,55.9026666667,61.6218888889,6.87811111111,5.59877777778,66.1966666667,61.8596666666,6.85711111111
650.11,3.81566666667,64.2665555556,66.7697777778,55.9332222222,61.7295555556,7.01866666667,5.807,66.1866666667,61.8641666666,6.98466666667
650.44,3.72222222222,64.2027777778,66.8017777778,55.9486666667,61.7308888889,6.88722222222,5.69766666667,66.2187777778,61.8145,6.87266666667
650.77,3.79433333333,64.1886666667,66.9024444444,55.9523333333,61.7303333333,6.93277777778,5.67688888889,66.2325555555,61.8638333334,6.936
651.10,3.88233333333,64.1215555556,66.7552222222,55.8684444445,61.6814444445,7.02566666667,5.74644444445,66.0827777778,61.6763333334,7.07133333333
651.43,3.86455555556,64.1433333333,66.682,55.9246666667,61.7504444445,6.94433333333,5.73233333333,66.1561111111,61.603,7.02655555555
651.76,3.94533333333,64.1335555556,66.6612222222,55.9416666667,61.7045555556,7.03766666666,5.76733333333,66.2004444444,61.5588333333,7.12444444444
652.09,3.932,64.0855555556,66.6654444444,55.9337777778,61.6806666667,7.06333333333,5.73688888889,66.2961111111,61.5923333333,7.19144444444
652.42,3.906,64.0231111111,66.6244444444,55.9483333333,61.658,7.02644444444,5.75422222222,66.2717777778,61.6263333334,7.23177777778
652.75,3.98833333333,64.1455555556,66.7293333333,56.0594444444,61.7542222222,7.09488888889,5.83211111111,66.3615555556,61.6681666666,7.31266666666
653.08,3.87944444444,64.1554444444,66.6531111111,56.0135555556,61.7405555556,6.99055555556,5.73388888889,66.3,61.621,7.19022222222
653.41,3.68866666667,64.0528888889,66.4592222222,55.7652222222,61.6045555556,6.75344444445,5.512,66.0911111111,61.5545,6.99633333333
653.74,3.585,64.0677777778,66.4626666667,55.65,61.4457777778,6.68155555556,5.39588888889,66.0193333333,61.526,6.912
654.06,3.57177777778,64.0572222222,66.3581111111,55.5672222222,61.399,6.66644444445,5.38133333333,65.8854444444,61.4535,6.91488888889
654.39,3.56366666667,64.2483333333,66.4478888889,55.641,61.5714444445,6.739,5.50355555556,66.0043333333,61.6106666667,6.96833333333
654.72,3.51377777778,64.3731111111,66.5132222222,55.6675555556,61.6142222222,6.73655555556,5.49711111111,66.1593333333,61.7106666666,6.89355555555
655.05,3.49622222222,64.3195555555,66.5011111111,55.6183333334,61.5362222222,6.81188888889,5.55022222222,66.052,61.7358333333,6.89677777778
655.38,3.38688888889,64.4044444444,66.4724444444,55.5138888889,61.5578888889,6.71455555555,5.51666666666,66.0694444444,61.8405,6.77277777778
655.71,3.42044444444,64.4878888889,66.538,55.5861111111,61.6246666667,6.74433333333,5.585,66.0752222222,61.8458333334,6.80433333333
656.04,3.45988888889,64.5542222222,66.5953333334,55.545,61.7493333334,6.76833333333,5.56788888889,66.133,61.7971666666,6.81144444444
656.37,3.42166666667,64.5895555556,66.6274444444,55.598,61.8453333334,6.77188888889,5.53066666667,66.1547777778,61.9121666666,6.76944444444
656.69,3.602,64.7424444444,66.7644444444,55.6623333333,61.9896666667,6.96688888889,5.71522222222,66.2686666667,61.9738333334,7.01288888889
657.02,3.86444444445,64.8291111111,66.8672222222,55.8284444444,62.1054444445,7.21822222222,5.91544444444,66.4408888889,62.0416666667,7.18733333333
657.35,3.85488888889,64.7188888889,66.737,55.7674444445,62.0534444445,7.19977777778,5.84,66.378,61.9723333333,7.10588888889
657.68,3.78711111111,64.7947777778,66.8128888889,55.7921111111,62.0276666667,7.17477777778,5.83733333333,66.4643333333,62.057,7.06466666667
658.01,3.66088888889,64.6698888889,66.694,55.6488888889,61.9106666667,7.04866666667,5.67611111111,66.2566666667,61.8993333334,6.94611111111
658.34,3.70477777778,64.5366666667,66.5678888889,55.6108888889,61.8351111111,7.07922222222,5.69344444444,66.0993333333,61.8345,7.01522222222
658.66,3.79033333333,64.5491111111,66.6258888889,55.6226666667,61.8883333333,7.138,5.73144444445,66.1606666667,61.9033333334,7.07777777778
658.99,3.95322222222,64.6823333333,66.824,55.8067777778,62.0161111111,7.32844444445,5.862,66.2561111111,61.9391666667,7.247
659.32,3.99977777778,64.5004444445,66.618,55.6447777778,61.8335555556,7.33733333333,5.86488888889,66.0898888889,61.8255,7.23277777778
659.65,4.06533333333,64.3824444444,66.4768888889,55.5594444445,61.6841111111,7.38133333334,5.88655555556,65.9647777778,61.7506666667,7.28566666667
659.98,4.14944444444,64.3815555555,66.5283333333,55.5145555556,61.6855555556,7.40955555556,5.92866666667,66.011,61.7985,7.36066666667
660.31,4.06255555555,64.2506666667,66.4255555556,55.4491111111,61.6012222222,7.31488888889,5.85811111111,65.9608888889,61.7388333334,7.28577777778
660.63,4.01733333334,64.4014444444,66.5697777778,55.5882222222,61.7135555555,7.29933333333,5.83088888889,66.0657777778,61.852,7.28355555556
660.96,3.96522222222,64.5444444445,66.6615555556,55.6773333333,61.8528888889,7.26766666667,5.84166666667,66.1258888889,61.9655,7.29388888889
661.29,3.96977777778,64.4994444444,66.5447777778,55.6526666666,61.806,7.24455555556,5.78377777778,66.0237777778,61.8406666666,7.22811111111
661.62,4.04244444444,64.5307777778,66.5304444444,55.7345555556,61.8516666667,7.31944444444,5.88444444444,66.1834444444,61.934,7.30133333333
661.94,4.04611111111,64.5124444444,66.5917777778,55.8336666667,61.897,7.30655555556,5.85844444445,66.2917777778,61.9971666667,7.23066666667
662.27,4.01133333333,64.4998888889,66.4946666667,55.8058888889,61.8346666667,7.256,5.79555555556,66.2206666667,61.8691666666,7.23566666667
662.60,3.95522222222,64.3462222222,66.3363333333,55.6763333334,61.7416666667,7.21033333333,5.719,66.1714444445,61.8901666667,7.15711111111
662.93,3.87755555556,64.6002222222,66.5083333333,55.8865555556,62.0518888889,7.21577777778,5.68544444444,66.3701111111,62.0863333333,7.13822222222
663.26,3.682,64.632,66.5265555555,55.86,62.0187777778,7.11611111111,5.57744444444,66.3828888889,62.0831666667,7.00922222222
663.58,3.46577777778,64.5867777778,66.3831111111,55.8353333333,61.9968888889,6.95633333333,5.39366666667,66.3782222222,61.9885,6.82933333333
663.91,3.45866666667,64.673,66.3934444444,55.9576666667,62.0592222222,6.92255555556,5.32355555556,66.5111111111,62.1048333334,6.74533333333
664.24,3.32044444444,64.5097777778,66.3115555556,55.8133333333,61.8953333333,6.77688888889,5.21977777778,66.341,61.934,6.60522222222
664.57,3.32277777778,64.4285555556,66.2524444445,55.7395555556,61.8268888889,6.80211111111,5.18555555556,66.3094444444,61.9253333333,6.6
664.89,3.35366666667,64.4351111111,66.3896666667,55.6705555555,61.8158888889,6.81155555555,5.24533333333,66.3687777778,62.04,6.642
