wavelength,Back_TiaBicf,Belly_TiaBicf,Breast_TiaBicf,Crissum_TiaBicf,Crown_TiaBicf,DorTail_TiaBicf,Rump_TiaBicf,Throat_TiaBicf,WingTip_TiaBicf
411.85,10.0083611111,27.424,14.1184166667,22.3349166667,8.54108333333,8.031,10.1480555556,8.67566666667,9.68583333333
412.21,10.0418888889,27.4359166667,14.13275,22.3716666667,8.5495,8.05829166667,10.1685555556,8.71991666667,9.72137499999
412.57,10.0092222222,27.4348333333,14.1080833333,22.385,8.51308333333,8.01995833333,10.0955092592,8.67491666667,9.66174999999
412.92,10.0059444444,27.4790833333,14.1315,22.406,8.49025,8.00679166667,10.0969722222,8.68400000001,9.66962500001
413.28,10.0131944445,27.4783333333,14.1159166667,22.3984166667,8.46808333334,7.99883333333,10.0926388889,8.73650000001,9.65100000001
413.64,10.042,27.596,14.1708333333,22.44575,8.51175,8.01625,10.1145740741,8.7795,9.682
414.00,10.0580555556,27.6543333333,14.2058333333,22.5206666667,8.54516666667,8.05566666666,10.116,8.81108333332,9.71041666668
414.36,10.068,27.7185,14.2453333333,22.5375,8.57841666666,8.06033333333,10.1460092593,8.84950000001,9.69929166666
414.72,10.0271388889,27.6761666667,14.2381666667,22.518,8.574,8.022875,10.1196111111,8.82758333334,9.67287499999
415.07,10.0093333333,27.7598333333,14.2711666667,22.5919166667,8.58241666667,8.04829166666,10.1339814815,8.83233333333,9.70487500001
415.43,9.98577777778,27.7874166667,14.253,22.6106666667,8.55875,8.02041666666,10.1387037037,8.81708333332,9.68854166666
415.79,9.98955555555,27.8324166667,14.257,22.6660833333,8.56033333333,8.00129166667,10.157962963,8.78733333333,9.71887500001
416.15,10.0030555556,27.8676666667,14.2920833333,22.6919166667,8.58175,8.01604166667,10.1710740741,8.76466666666,9.73916666666
416.51,9.97558333333,27.906,14.3073333333,22.757,8.60816666666,8.018,10.1779907408,8.75008333332,9.75416666666
416.86,9.93316666667,27.87125,14.2685833333,22.7319166667,8.59158333334,7.98533333333,10.1578888889,8.71250000001,9.75545833334
417.22,9.90236111112,27.8516666667,14.236,22.6803333333,8.53916666667,7.961375,10.1291296296,8.68758333334,9.73695833334
417.58,9.86308333332,27.82325,14.18675,22.6588333333,8.49716666667,7.94525,10.0765648148,8.64683333333,9.72270833333
417.94,9.88152777778,27.8409166667,14.1935,22.6749166667,8.51383333333,7.95558333334,10.067212963,8.67158333334,9.73649999999
418.29,9.92086111111,27.8798333333,14.2240833333,22.6995,8.54475,7.978625,10.0871111111,8.70391666668,9.78424999999
418.65,9.91738888889,27.8695,14.2231666667,22.7015833333,8.5515,7.97120833333,10.0706759259,8.70416666668,9.76929166668
419.01,9.91650000001,27.8644166667,14.2235833333,22.677,8.55458333333,7.98220833333,10.0668240741,8.73016666666,9.75416666667
419.37,9.88988888889,27.8484166666,14.1838333333,22.65925,8.51991666667,7.953125,10.0257777778,8.72741666667,9.71845833334
419.73,9.87769444444,27.82225,14.1615,22.6386666667,8.50941666667,7.92516666667,9.99810185186,8.70866666666,9.69266666667
420.08,9.88577777778,27.85475,14.1893333333,22.6739166667,8.51475,7.95779166667,10.0228703704,8.73750000001,9.69062500001
420.44,9.90672222221,27.8586666667,14.2025833333,22.69525,8.53666666667,7.97254166667,10.0281111111,8.747,9.69191666667
420.80,9.92836111111,27.8814166667,14.23925,22.7266666667,8.57191666667,7.989125,10.0431388889,8.77174999999,9.71608333333
421.16,9.94272222221,27.9068333333,14.26475,22.7761666666,8.579,8.00354166667,10.0500833333,8.77216666666,9.72483333333
421.51,9.94158333334,27.8890833334,14.2646666667,22.7816666667,8.57883333333,7.99916666667,10.0476574074,8.78016666666,9.71462500001
421.87,9.96536111113,27.9325833333,14.3028333333,22.8235833334,8.59841666667,8.05033333334,10.0772222222,8.80125000001,9.76387500001
422.23,9.94869444444,27.91675,14.303,22.8283333334,8.57625,8.03633333333,10.0451944444,8.77816666666,9.74716666666
422.58,9.9433888889,27.9426666667,14.3165,22.8469166666,8.5875,8.05658333334,10.0513425926,8.79050000001,9.75608333332
422.94,9.95938888889,27.9781666667,14.3333333333,22.8848333333,8.59375,8.077125,10.0477777778,8.80550000001,9.77079166668
423.30,9.96630555557,27.9729166667,14.3316666666,22.9151666667,8.5955,8.074625,10.0392777778,8.80225000001,9.78279166666
423.66,9.95302777777,27.9814166667,14.3304166667,22.9374166667,8.59158333334,8.07333333333,10.0318888889,8.81041666667,9.78395833332
424.01,9.94261111111,27.9858333334,14.3155,22.9449166667,8.57325,8.06645833333,10.0251111111,8.80966666667,9.77516666666
424.37,9.93369444444,28.0029166667,14.2926666667,22.951,8.57491666667,8.06941666667,10.0142037037,8.81350000001,9.77524999999
424.73,9.92394444443,28.0189166667,14.277,22.9685833334,8.57083333333,8.06466666667,9.99282407407,8.80099999999,9.76962499999
425.08,9.90166666665,28.0230833333,14.24375,22.9758333333,8.55133333333,8.022,9.96723148148,8.78141666667,9.73933333334
425.44,9.91388888891,28.075,14.2560833333,23.0294166667,8.5795,8.03954166667,9.99343518519,8.79758333333,9.76733333334
425.80,9.92105555556,28.09425,14.279,23.0630833334,8.58866666667,8.05420833333,9.99935185185,8.79875,9.78520833333
426.16,9.93527777779,28.1409166666,14.3033333334,23.1195,8.61091666667,8.08395833333,10.0378888889,8.81025,9.79904166668
426.51,9.94227777778,28.1820833334,14.3099166667,23.1496666667,8.63208333334,8.0815,10.0436018518,8.80616666666,9.81779166667
426.87,9.97225,28.2483333334,14.3551666667,23.225,8.66516666667,8.11583333333,10.0770648148,8.84208333334,9.87095833334
427.23,9.99986111111,28.2929166667,14.3628333333,23.269,8.68641666667,8.125375,10.0800925926,8.83016666666,9.88933333333
427.58,10.0164722222,28.3035833334,14.3971666667,23.3118333333,8.70491666667,8.14254166667,10.1022592593,8.83841666666,9.91716666667
427.94,10.0323055556,28.36275,14.4369166667,23.36425,8.72575,8.16991666666,10.1267777778,8.84808333333,9.92537499999
428.30,10.08225,28.43,14.4848333333,23.43175,8.7965,8.226625,10.1949722222,8.88741666667,9.98308333333
428.65,10.149,28.5126666667,14.5403333333,23.5196666667,8.85216666667,8.289375,10.2437222222,8.94324999999,10.0220416667
429.01,10.1730555556,28.54625,14.546,23.5635,8.85675,8.28283333333,10.251,8.938,10.0216666667
429.37,10.1481388889,28.49875,14.5228333334,23.52975,8.81583333333,8.24275,10.2087222222,8.91558333333,9.99654166668
429.72,10.1227222222,28.5011666667,14.507,23.5046666667,8.77266666667,8.20570833333,10.1507685185,8.87583333334,9.93754166668
430.08,10.0726111111,28.4765833333,14.4583333333,23.48025,8.73808333333,8.15025,10.1151388889,8.80383333333,9.87308333333
430.44,10.0791944444,28.54625,14.4948333333,23.5485833333,8.74525,8.14391666667,10.1296018518,8.82491666667,9.86708333334
430.79,10.0826388889,28.5888333333,14.4983333333,23.58525,8.74858333333,8.15241666667,10.1551111111,8.83958333333,9.89150000001
431.15,10.093,28.6029166666,14.5008333333,23.5949166667,8.74575,8.15295833334,10.1680092593,8.83250000001,9.91945833333
431.50,10.0523611111,28.61075,14.4899166667,23.57125,8.6965,8.1095,10.1300833333,8.80083333333,9.87212499999
431.86,9.99658333332,28.5786666667,14.4383333333,23.5369166667,8.6585,8.065625,10.0934166667,8.76158333334,9.84783333332
432.22,10.0245277778,28.6229166666,14.4604166667,23.58975,8.689,8.109,10.1308981482,8.77199999999,9.87604166666
432.57,10.0324722222,28.6674166667,14.4899166667,23.6256666667,8.73216666667,8.13875,10.1686666667,8.79691666667,9.90804166667
432.93,10.0761111111,28.74175,14.5339166667,23.6823333333,8.77491666667,8.20904166667,10.2532037037,8.86091666667,9.97058333333
433.29,10.0876111111,28.7430833333,14.5429166667,23.6845833333,8.76416666666,8.21158333333,10.2454907407,8.87308333334,9.98045833333
433.64,10.1042222222,28.7548333333,14.5584166667,23.7031666666,8.77466666667,8.2445,10.2687037037,8.8825,9.99020833333
434.00,10.1183888889,28.7728333334,14.5748333333,23.7275,8.79375,8.25695833333,10.2812777778,8.8935,9.99204166668
434.35,10.1054166667,28.7801666667,14.5690833333,23.7428333333,8.79625,8.25829166667,10.284037037,8.91624999999,9.981
434.71,10.1273611111,28.78175,14.5755,23.775,8.81275,8.28866666666,10.3061296296,8.93958333333,10.0084166666
435.07,10.17525,28.8305833333,14.6405833333,23.8194166667,8.86691666667,8.328625,10.3590555556,8.97950000001,10.0782083333
435.42,10.1546388889,28.8261666667,14.6296666667,23.82125,8.87441666667,8.31020833333,10.3412314815,8.99408333332,10.0735833333
435.78,10.1684166667,28.8620833334,14.61775,23.82175,8.85941666667,8.304875,10.3259351852,8.98050000001,10.064
436.13,10.1623055556,28.8708333333,14.6200833333,23.8476666666,8.86058333333,8.28808333333,10.2983888889,8.94891666666,10.049125
436.49,10.2121666666,28.9591666667,14.6679166667,23.9104166667,8.91316666666,8.31645833333,10.3646666667,9.00433333333,10.1015416667
436.84,10.1870555556,28.9610833334,14.64725,23.88575,8.90841666667,8.30641666667,10.3483333333,8.97841666667,10.1049166667
437.20,10.1928333333,29.0126666667,14.6594166666,23.8891666667,8.89725,8.29991666667,10.3593148148,8.96958333334,10.1132083333
437.56,10.2241944444,29.0449166667,14.6626666667,23.9215833333,8.88108333333,8.29504166667,10.3690648148,8.94858333333,10.1107083333
437.91,10.2380277778,29.1211666666,14.7019166667,23.97975,8.90766666667,8.31354166667,10.3740277778,8.97516666667,10.132125
438.27,10.2153333333,29.1685,14.6655,23.9915833333,8.86725,8.29554166667,10.3441944444,8.95474999999,10.1029583333
438.62,10.2577777778,29.2514166667,14.71675,24.0533333334,8.88541666667,8.331125,10.3865833333,8.95533333334,10.1329166667
438.98,10.2545555556,29.2395,14.7008333333,24.0915,8.868,8.306625,10.3862222222,8.94433333334,10.1390416667
439.33,10.2445555556,29.26475,14.7063333333,24.1156666667,8.87966666666,8.312125,10.3938796296,8.96058333332,10.1438333333
439.69,10.1964444444,29.2425,14.6618333333,24.1029166667,8.83166666667,8.27920833333,10.3478425926,8.90533333334,10.09125
440.04,10.2396666667,29.315,14.7074166667,24.18275,8.87391666667,8.314875,10.3884074074,8.92658333333,10.1373333333
440.40,10.2148055556,29.3015833333,14.6976666667,24.1894166667,8.86408333333,8.30916666667,10.3583055556,8.92391666667,10.1175833333
440.75,10.2092777778,29.3365833333,14.7283333333,24.2195833333,8.89758333333,8.32583333333,10.3693611111,8.92191666666,10.136625
441.11,10.2187777778,29.3249166667,14.7321666666,24.2261666667,8.90666666667,8.32270833333,10.3731851852,8.91750000001,10.1365
441.47,10.2380277778,29.3016666667,14.7451666667,24.2439166667,8.91958333333,8.33170833333,10.3916111111,8.92333333332,10.1355416666
441.82,10.2303333333,29.2714166667,14.7204166667,24.2346666666,8.91216666667,8.331625,10.37225,8.93458333333,10.12025
442.18,10.2531944444,29.3313333333,14.7586666667,24.2818333333,8.96041666667,8.38041666667,10.3927037037,8.96250000001,10.1523333333
442.53,10.2683055556,29.3185,14.7540833333,24.27575,8.95325,8.372875,10.3880648148,8.95233333334,10.1589583334
442.89,10.2963888889,29.36975,14.79175,24.2988333334,8.98758333333,8.39545833334,10.4076851852,8.99458333334,10.1810416667
443.24,10.28575,29.3438333334,14.7955833333,24.3051666667,8.96975,8.38516666667,10.3828703704,9.01375000001,10.1614583333
443.60,10.2999722222,29.36575,14.7941666666,24.3321666667,8.96966666666,8.38720833333,10.3771388889,8.99883333334,10.1827083333
443.95,10.3360277778,29.4025833333,14.81575,24.35375,8.98458333333,8.40845833333,10.3903148148,9.05125000001,10.2216666667
444.31,10.3385833333,29.39725,14.804,24.3759166667,8.98025,8.41820833333,10.3930925926,9.07158333332,10.2484166667
444.66,10.3345277778,29.424,14.8051666667,24.40825,8.97983333333,8.424875,10.3708055556,9.08408333334,10.255625
445.02,10.3238888889,29.4428333334,14.8066666667,24.4138333333,8.97008333333,8.414875,10.3673148148,9.07683333333,10.257625
445.37,10.3134444444,29.4424166667,14.8024166667,24.3926666667,8.95575,8.40583333333,10.372462963,9.0915,10.27625
445.72,10.2884444444,29.4386666667,14.7845,24.3894166666,8.9385,8.39254166667,10.3500185185,9.08033333333,10.2741666667
446.08,10.2894166667,29.4488333333,14.7895,24.4163333333,8.94758333333,8.413,10.3515277778,9.07708333333,10.29925
446.43,10.2714444444,29.4401666667,14.7655,24.4181666667,8.93808333333,8.394875,10.3365185185,9.05425000001,10.2894583333
446.79,10.2654166667,29.4433333334,14.77475,24.4289166667,8.94316666667,8.398625,10.334537037,9.07591666666,10.283125
447.14,10.2400833333,29.4201666667,14.74975,24.4123333333,8.93491666667,8.38883333334,10.3120648148,9.04925000001,10.270125
447.50,10.2125,29.4175833333,14.7205,24.3950833333,8.90483333333,8.368125,10.2660925926,8.99641666667,10.238875
447.85,10.1950277778,29.408,14.7129166666,24.3805,8.895,8.34170833333,10.2616481481,8.98483333332,10.2315
448.21,10.19075,29.4363333333,14.7416666666,24.3996666667,8.90616666667,8.34520833333,10.2583148148,8.99558333332,10.2440833333
448.56,10.1811944445,29.4283333334,14.7299166667,24.4055833333,8.89008333333,8.32870833333,10.2426666667,8.97983333333,10.2193333333
448.92,10.2163333333,29.4765,14.7616666667,24.46125,8.92333333334,8.353375,10.2688888889,9.00966666666,10.24075
449.27,10.20125,29.4739166666,14.7544166667,24.4755833333,8.90616666667,8.32583333333,10.2498611111,9.00200000001,10.2257083333
449.62,10.19375,29.50275,14.7600833333,24.4808333333,8.90033333333,8.32925,10.2523981481,9.01108333333,10.2406666667
449.98,10.2176666667,29.537,14.80475,24.5205833333,8.9505,8.36708333333,10.2966574074,9.02699999999,10.2730416667
450.33,10.2465833333,29.5805,14.8460833333,24.57575,8.98725,8.395625,10.3237685185,9.06316666668,10.3100416667
450.69,10.2611111111,29.61975,14.8958333333,24.6276666667,9.021,8.42058333333,10.3738981481,9.10225000001,10.3322083333
451.04,10.2571666667,29.6611666667,14.938,24.7054166666,9.04441666667,8.44495833334,10.3816018519,9.09891666666,10.35025
451.40,10.2500277778,29.6145,14.89,24.6839166666,9.02608333334,8.41095833333,10.3635925926,9.06658333334,10.3489583333
451.75,10.2522777778,29.6299166667,14.91275,24.7164166666,9.04783333332,8.43804166667,10.3576759259,9.06950000001,10.3523333333
452.10,10.2377222222,29.6574166667,14.91575,24.7416666666,9.02858333333,8.46079166667,10.352,9.06975,10.3370833333
452.46,10.2828888889,29.68325,14.956,24.7944166667,9.06191666668,8.513625,10.3961574074,9.09524999999,10.3853333334
452.81,10.3123333333,29.6983333333,14.9778333333,24.851,9.08825,8.53025,10.41125,9.123,10.408625
453.17,10.3056388889,29.7040833333,14.9510833333,24.8609166667,9.04766666667,8.51108333333,10.4020925926,9.11175,10.4074583334
453.52,10.2818888889,29.7125,14.9325833334,24.8919166667,9.01183333333,8.49025,10.3834907407,9.09100000001,10.386875
453.87,10.2833611111,29.7544166666,14.9488333334,24.92625,9.02908333333,8.49095833333,10.3613240741,9.09308333334,10.3829166666
454.23,10.3137777778,29.7601666667,14.95075,24.898,9.03258333333,8.504125,10.3765,9.11716666666,10.3984166667
454.58,10.33475,29.8115,14.996,24.9484166667,9.06241666668,8.547125,10.4131018518,9.179,10.4300416667
454.93,10.3601666667,29.8574166667,15.017,24.9953333333,9.08441666668,8.57129166667,10.4401018519,9.20874999999,10.476875
455.29,10.3613055556,29.8584166667,15.022,24.98775,9.09191666668,8.56475,10.4448055556,9.22033333332,10.492375
455.64,10.3231666667,29.8668333333,14.9791666667,24.949,9.07366666666,8.54433333333,10.410287037,9.18916666666,10.4581666667
456.00,10.3424166667,29.926,14.99425,24.9425,9.08408333333,8.58329166666,10.4301944444,9.20783333334,10.47175
456.35,10.3608611111,29.9866666667,15.0285833334,24.9993333333,9.11541666666,8.59541666667,10.4463518518,9.2295,10.4960416667
456.70,10.3623611111,29.9791666667,15.03925,24.9964166667,9.12425000001,8.590375,10.4599907408,9.22333333334,10.4711666667
457.06,10.3754722222,29.9700833333,15.013,24.971,9.10374999999,8.5985,10.4843333333,9.21266666668,10.4930833334
457.41,10.3849444444,30.0188333333,15.01625,25.00925,9.11225,8.633625,10.4912685185,9.21266666668,10.5109583333
457.76,10.4216111111,30.07675,15.0309166667,25.0858333333,9.14241666668,8.66275,10.5185092593,9.22400000001,10.5375833333
458.12,10.4128888889,30.0919166667,15.0230833333,25.0773333333,9.12808333334,8.66766666667,10.5243425926,9.20425000001,10.5265416667
458.47,10.4074166667,30.1013333333,15.00975,25.09075,9.12283333334,8.65379166667,10.5318055555,9.18149999999,10.5164583334
458.82,10.4319722222,30.1175,15.0185,25.1388333333,9.14458333333,8.67054166666,10.5646759259,9.21149999999,10.5299583333
459.18,10.4183888889,30.103,15.00425,25.1344166667,9.14341666666,8.656125,10.5613888889,9.18583333334,10.5097916667
459.53,10.42875,30.1284166667,14.9995,25.13425,9.14191666666,8.65983333333,10.5655555556,9.18275,10.5294583333
459.88,10.4336666667,30.17775,15.01325,25.1558333333,9.14975000001,8.68391666667,10.5707962963,9.18458333334,10.5494583333
460.24,10.4170277778,30.1963333333,15.0100833333,25.1739166667,9.14549999999,8.66675,10.5603888889,9.1755,10.52575
460.59,10.4139722222,30.2051666667,14.9993333334,25.1910833333,9.13858333333,8.65620833333,10.5578240741,9.1785,10.5139583334
460.94,10.4030277778,30.204,14.9896666667,25.1825833333,9.11350000001,8.64916666667,10.5494259259,9.14650000001,10.4946666667
461.29,10.4194444445,30.21825,15.00575,25.2278333333,9.13116666666,8.65633333333,10.5646759259,9.16108333333,10.4888333333
461.65,10.4672222222,30.2675,15.0441666666,25.2794166667,9.17174999999,8.70579166667,10.6102037037,9.19366666666,10.53525
462.00,10.478,30.29875,15.0740833333,25.3093333334,9.17925000001,8.71425,10.6266759259,9.1735,10.5579583333
462.35,10.5337777778,30.3703333333,15.1238333333,25.378,9.22658333332,8.75433333333,10.680212963,9.21358333332,10.6090416667
462.71,10.5850555556,30.43325,15.1675833333,25.45275,9.28825000001,8.81095833333,10.72475,9.23591666667,10.6368333333
463.06,10.6419166667,30.4371666667,15.1933333334,25.4996666667,9.32708333334,8.85516666666,10.7811388889,9.275,10.67275
463.41,10.73325,30.54975,15.28825,25.6120833333,9.41291666667,8.955625,10.8833703704,9.34999999999,10.7632083333
463.76,10.7810833333,30.6134166667,15.3486666667,25.6581666667,9.47058333335,8.99966666667,10.9568703704,9.36049999999,10.8103333334
464.12,10.8134166667,30.69375,15.4001666667,25.7275,9.53716666666,9.03004166667,11.021212963,9.40700000001,10.8418333333
464.47,10.8445277778,30.7663333333,15.439,25.7385833333,9.55416666667,9.05379166667,11.055037037,9.40525,10.8973333333
464.82,10.8550277778,30.8275,15.4685833334,25.8043333333,9.579,9.06745833333,11.0690185185,9.406,10.9257916667
465.17,10.8964722222,30.91575,15.50625,25.8729166667,9.61508333331,9.09370833333,11.1252407407,9.4505,10.9676666667
465.53,10.91,30.9405,15.514,25.933,9.60924999999,9.09441666666,11.1448333333,9.44899999999,10.9652916666
