wavelength,Back_ThrEpim,Belly_ThrEpim,Breast_ThrEpim,Crissum_ThrEpim,Crown_ThrEpim,DorTail_ThrEpim,Patch10_ThrEpim,Patch11_ThrEpim,Rump_ThrEpim,Throat_ThrEpim,WingTip_ThrEpim
420.08,20.7218,41.2406,37.6502666667,34.2074666667,32.0536666667,11.9520666667,19.5639333333,74.7595333333,39.0405333333,37.1114666667,8.077
420.44,20.6894666667,41.2420666667,37.656,34.2049333333,32.0099333333,11.9562,19.5546,74.8754666667,39.0416666667,37.1048666667,8.05920000001
420.80,20.6405333333,41.1934666667,37.6023333333,34.149,31.9370666667,11.9236,19.5306666667,74.9186,39.0003,37.0711333333,8.04046666667
421.16,20.644,41.2524666667,37.6470666667,34.184,31.9392,11.9615333333,19.5613333333,75.0971333333,39.0623666667,37.1041333333,8.06159999999
421.51,20.6450666666,41.2615333333,37.6583333333,34.1699333333,31.9072666667,11.9818,19.5752,75.1944,39.0792333333,37.0720666666,8.07066666667
421.87,20.6203333333,41.2361333333,37.6197333333,34.1439333333,31.8819333333,11.9894,19.5693333333,75.2502666667,39.0869666666,37.0414,8.0732
422.23,20.6034666667,41.3065333333,37.6602,34.1693333333,31.8913333334,12.0130666667,19.5736,75.4668,39.1346,37.0568,8.08053333333
422.58,20.5556,41.2944666667,37.6266,34.1330666667,31.8344,11.9930666667,19.5408,75.5226666667,39.1102666667,37.0058,8.05466666667
422.94,20.5497333333,41.2987333333,37.6482666667,34.1346666667,31.8181333333,12.0073333333,19.57,75.6519333333,39.1526,36.9855333333,8.05693333333
423.30,20.5507333333,41.3294,37.6768666667,34.1418,31.8130666667,12.0342,19.6021333333,75.7741333333,39.2012333333,36.9952666667,8.0842
423.66,20.5366,41.3361333333,37.6723333333,34.1159333333,31.8010666667,12.0413333333,19.6294666667,75.876,39.2083,36.9642,8.0908
424.01,20.5528666667,41.3788,37.7041333333,34.1418,31.7991333333,12.0856666667,19.6722,76.0396666667,39.2518,36.9701333333,8.12453333333
424.37,20.5357333333,41.3734666667,37.6892,34.1256,31.7729333333,12.0819333333,19.6973333334,76.1282,39.2903,36.9442666667,8.13593333333
424.73,20.5406,41.405,37.7294,34.1396666667,31.7897333333,12.0967333333,19.7299333333,76.2872,39.3425,36.933,8.14286666667
425.08,20.5436,41.402,37.7448,34.1436,31.7972666667,12.1181333333,19.7577333333,76.3952666667,39.3765333333,36.9311333333,8.16473333333
425.44,20.5374,41.4238666667,37.7552,34.1558,31.788,12.1250666667,19.7914666667,76.4844,39.4086,36.9454,8.17893333333
425.80,20.5335333333,41.4616666667,37.7882666667,34.1745333333,31.779,12.14,19.8249333333,76.6552,39.4666,36.9580666666,8.19213333333
426.16,20.535,41.4558,37.7721333333,34.1592666667,31.7567333333,12.1348666667,19.8467333333,76.6685333334,39.4773666667,36.9256,8.19386666666
426.51,20.5465333333,41.4765333333,37.7858666667,34.1678666667,31.7655333333,12.1498,19.9041333333,76.7820666667,39.523,36.9377333333,8.22133333333
426.87,20.5352,41.5209333333,37.7938,34.1535333333,31.7578666667,12.158,19.9026666667,76.9071333333,39.5694333333,36.9510666667,8.22513333334
427.23,20.52,41.5190666667,37.7659333333,34.1244,31.7302666667,12.1499333333,19.9070666667,76.9894,39.5830666667,36.9308,8.21919999999
427.58,20.4894666667,41.5441333333,37.7759333333,34.1222666667,31.7102666667,12.1213333333,19.9178666667,77.1386,39.6136,36.9314,8.19553333333
427.94,20.4674666667,41.5357333333,37.7827333333,34.089,31.6992,12.0966,19.9102,77.2170666667,39.6265666667,36.9142666667,8.1738
428.30,20.4771333333,41.5559333333,37.8188666667,34.0810666667,31.7072666667,12.1166666667,19.9322,77.3492,39.6409666667,36.9240666667,8.17146666667
428.65,20.4502666667,41.5654,37.8126666667,34.044,31.6950666667,12.1153333333,19.9344666667,77.4336,39.6463,36.8926,8.17246666667
429.01,20.4285333333,41.6024666667,37.7998,34.0142,31.6655333333,12.1082666666,19.9455333334,77.5515333333,39.6629666667,36.8557333333,8.15253333333
429.37,20.4222666667,41.6216,37.8199333333,34.0288,31.6772,12.1220666667,19.9486,77.7143333333,39.6948666667,36.8254,8.14046666667
429.72,20.4460666667,41.6521333333,37.8334666667,34.0397333333,31.6685333333,12.1395333333,19.9934666667,77.7842666666,39.7235666667,36.8329333333,8.15046666667
430.08,20.4578666667,41.6844,37.8962,34.0596,31.6888,12.1711333333,20.0358,77.9643333333,39.7717,36.8417333333,8.17759999999
430.44,20.4782,41.753,37.9726,34.1015333334,31.7049333333,12.2457333333,20.0611333333,78.1487333333,39.8357333333,36.8675333333,8.21473333333
430.79,20.4919333333,41.7946666667,38.0354,34.1523333333,31.712,12.2712,20.102,78.4017333333,39.8883333333,36.8912,8.21140000001
431.15,20.4806,41.8372666666,38.0808666667,34.1710666667,31.6881333333,12.2937333333,20.1376666667,78.5989333333,39.9202333333,36.8878,8.218
431.50,20.4982666667,41.9140666667,38.1637333333,34.2376666667,31.7183333333,12.3536,20.1854666667,78.8608,40.051,36.9628,8.24446666667
431.86,20.4997333333,41.951,38.1870666667,34.2568,31.6987333333,12.3966,20.2207333333,79.0232666666,40.1001,36.9543333333,8.25253333334
432.22,20.4798,41.9958,38.223,34.2808666667,31.7007333333,12.4134666667,20.2267333333,79.2020666667,40.1622666667,36.9437333333,8.25400000001
432.57,20.5134666666,42.0734,38.3139333333,34.3525333333,31.7009333333,12.4676666667,20.2888,79.3971333333,40.2437333333,37.0024666667,8.28793333333
