wavelength,Back_HemFrom,Belly_HemFrom,Breast_HemFrom,Crissum_HemFrom,Crown_HemFrom,DorTail_HemFrom,Patch10_HemFrom,Rump_HemFrom,Throat_HemFrom,WingTip_HemFrom
773.81,6.93533333333,26.2428,27.0649333333,13.8615333333,5.54093333333,13.6572675439,12.4484,4.85053333333,30.9658666667,9.94595833333
774.12,7.1084,26.6712333333,27.3846,14.2075333333,6.2158,14.1001640351,13.117,5.31406666667,31.2859333333,10.475625
774.43,6.66666666666,26.2996666667,26.7270666667,13.6306666667,5.89546666667,13.7105932017,12.8548,4.85013333333,30.7687333333,10.1567916667
774.74,6.9756,26.7113333333,26.8538666667,13.8248666667,6.17506666667,13.9328067982,13.0196,5.05146666667,30.6413333333,10.4255
775.05,6.48326666666,26.7293666667,27.024,13.5313333333,5.9956,13.7856907895,12.7878666667,4.66333333333,30.8905333333,10.225
775.36,6.46733333333,26.8394,27.1626,13.4258,6.02466666667,14.0871212719,12.9832,4.53206666667,30.8338666667,10.093
775.67,6.47013333333,27.1652666667,27.2856666667,13.3972666667,6.0722,14.2038635965,13.1714,4.65726666667,30.99,10.188
775.98,6.3966,27.4869,27.3168,13.5383333333,6.00146666667,14.1792035088,13.2132666667,4.5762,31.5029333333,10.26825
776.30,6.85273333333,28.1548666667,28.1799333333,14.2131333333,6.32986666667,14.5838434211,13.8160666667,5.16853333333,32.1972,10.8659166667
776.61,7.04646666668,28.3609333333,28.226,14.5576666667,6.47673333334,15.1693701755,14.078,5.912,32.234,11.006875
776.92,7.66039999999,28.6616,28.8339333333,14.9712,6.8064,15.8487368421,14.7366,6.51686666666,32.2896666667,11.557125
777.23,8.58280000001,29.4411333333,29.6057333333,15.8134,7.55986666667,16.8245368421,15.3344,7.33039999998,33.0888,12.312875
777.54,8.81373333334,29.0523666667,29.5323333333,15.8119333333,7.51633333334,16.7821929824,15.093,7.54646666667,33.0015333333,12.2487916667
777.85,8.68906666668,29.1036333333,29.3134,15.8202,7.6154,16.6946425439,15.0960666667,7.69026666667,33.0886,12.4032083333
778.16,9.07286666667,29.5077,29.8633333333,16.3359333333,8.34200000001,17.2015381579,15.6551333333,8.19773333331,33.6813333333,13.1278333333
778.47,9.347,28.9863666667,29.6882666667,16.2184,8.57226666667,17.2681475877,15.5361333333,8.2066,33.2601333333,13.4196666667
778.78,9.46446666668,28.5252333333,29.4742666667,16.1703333333,8.47646666667,17.1275438597,15.2848666667,8.08993333333,33.1426666667,13.7044166667
779.09,9.10920000001,27.9176,29.1834,15.8698,7.94459999999,16.8907173246,14.7544666667,7.60926666667,32.8497333333,13.2371666667
779.40,9.18826666667,27.6438,29.3166,15.8006666667,8.09773333333,16.9936067983,14.6458,7.77713333332,32.588,13.2740833333
779.71,8.65259999999,27.1065666667,28.6978666667,15.0024666667,7.47100000001,16.6481467105,13.9065333333,6.94806666666,32.2825333333,12.5345416667
780.02,7.61093333333,26.6023333333,28.0032,14.1383333333,6.5016,15.4507344298,13.0752666667,5.84119999999,31.6976,11.687375
780.33,6.62526666666,26.0496666667,27.1176666667,13.5458666667,5.972,14.6082763158,12.3328666667,5.1736,30.8398,10.7861666667
780.64,6.85560000001,26.6561333333,27.2384666666,13.753,6.247,14.8119535088,12.8717333333,5.73833333333,31.188,11.2411666667
780.95,6.59779999999,26.6826,27.0795333333,13.6349333333,6.06346666667,14.5908872807,12.9576666667,5.455,30.762,11.2433333333
781.26,6.201,26.2009333333,27.1270666667,13.1870666667,5.4048,14.3413046053,12.4885333333,5.04746666666,30.5227333333,10.53
781.57,4.88213333333,25.0646333333,26.0886666667,12.0034,3.8722,13.3518142544,11.1055333333,3.687,29.5904666667,8.91904166667
781.88,5.2818,25.8514333333,26.4321333333,12.7439333333,4.13733333333,13.7138300438,11.5994,4.3034,30.1573333333,9.10220833334
782.19,5.3392,26.9518,26.8994666667,13.2693333333,4.2504,13.9616875,11.9766666667,4.67533333333,30.5794,9.18845833333
782.50,5.66253333333,27.2795,27.1746,13.6428,4.36666666667,14.0654572368,12.2534,5.13146666667,30.5312,9.69058333333
782.81,5.7226,27.1706666667,26.789,13.473,4.0618,13.6371686403,12.2026666667,5.0874,30.3496666667,9.79383333333
783.12,7.6026,28.6851333333,27.8724666667,15.28,5.79953333333,14.9808324561,14.0339333333,6.99986666667,31.6049333333,11.6817083334
783.43,8.41226666665,29.2419666667,28.4984,15.7566,6.61499999999,15.7233653509,14.7286666667,7.76913333335,32.3972666667,12.317
783.74,8.60713333334,29.5484333333,28.8111333333,15.4837333333,6.50346666667,15.6982848684,14.7376,7.8556,32.8438666667,12.5035416666
784.05,8.67786666667,29.4517,28.7246666667,15.5086666667,6.18006666667,15.5532278509,14.4004666667,7.62819999999,32.8467333333,12.503625
784.36,8.69566666668,29.2427333333,28.5596,15.2024666667,6.1638,15.4487820176,14.3804666666,7.59540000001,33.1322666667,12.38175
784.67,9.01513333335,29.9053,28.9618666667,15.723,6.74940000001,15.8004734649,15.0015333333,8.15133333335,33.3686666666,13.195125
784.98,8.95913333331,30.1871666667,28.7660666667,15.8713333333,6.98239999999,15.4761375,15.2982666667,8.43853333334,32.9474,13.2932916667
785.29,8.88693333332,30.1842333333,28.4954,15.5126666667,6.61993333333,15.2104475877,15.2264666667,8.37286666667,32.6439333333,13.3106666667
785.60,9.19066666666,29.6831333333,28.1889333333,15.3536,6.8534,15.0937138158,15.3140666667,8.57379999999,31.8845333333,13.7309583333
785.91,9.55886666665,30.1033666667,28.4757333333,15.7231333333,7.45393333334,15.3135557018,15.6840666667,8.89439999999,32.3283333333,14.1017083333
786.22,9.73706666667,30.4979666667,28.8982,16.1744,7.84126666667,15.8796910088,16.1632666667,9.27286666666,32.6509333333,14.363125
786.53,9.06120000001,29.8055666667,28.4668,15.7556,7.13886666667,15.0760267544,15.3444666667,8.79440000001,32.0,13.8750833333
786.84,9.90793333336,30.4281333333,29.1925333333,16.515,7.51226666665,15.788527193,15.7397333333,9.2412,32.4118666667,14.972875
787.14,10.1742,30.3079,29.5208666667,16.9264666667,7.6412,15.9094565789,16.0320666666,9.51560000001,32.8245333333,15.38825
787.45,9.55126666665,30.0402666667,29.2146,16.3461333333,7.33980000001,15.4468057017,15.6302666667,9.16673333332,32.6976666667,15.0775
787.76,9.5466,30.5567333333,29.5094666667,16.7595333333,7.39320000001,15.7345701755,15.5078,9.58886666666,32.9938,15.261125
788.07,9.65360000001,30.6168666667,29.3702666667,16.8556666666,7.48560000001,15.8864458333,15.3859333333,9.59586666668,32.8923333333,15.269
788.38,11.2064666667,31.5598666667,30.6707333333,17.7899333333,8.73633333335,17.180970614,16.3651333333,10.7385333333,33.9158666667,16.657
788.69,10.8406,31.3740333333,30.7312,17.4655333333,8.60273333335,16.9468767544,16.1592666667,10.4762,33.7913333333,16.2472083333
789.00,10.2618,31.1697666667,30.6197333333,16.8003333333,7.75099999999,16.5458502193,15.4916,9.76493333333,33.9636,15.3045
789.31,9.66040000001,30.2498666667,29.8017333333,16.0552,6.87299999999,15.9956677632,14.6426666666,9.12793333333,33.2953333333,14.3608333333
789.62,9.73499999999,30.0359666667,29.7628,15.6788666666,6.76606666667,15.850078728,14.3102,9.18880000001,33.3554666667,14.103875
789.92,8.98146666667,29.634,29.3617333333,14.5304,6.2128,15.3803385965,13.6454,8.30073333333,32.7376666667,13.134875
790.23,8.34060000001,28.9690666667,28.7929333333,13.9676666667,6.19679999999,14.9528105263,13.4508666667,7.72386666668,32.4639333333,12.47425
790.54,8.48260000001,29.3489333333,28.5902666667,13.9366666667,6.3082,15.1828756579,13.5782,7.73006666666,32.3416666667,12.6456666666
790.85,8.51813333332,29.1292,28.6465333333,13.9016,5.97613333334,15.3465265351,13.4006,7.61993333335,32.4045333333,12.2822916667
791.16,7.63060000002,27.8027,27.5743333333,12.7074,4.83253333333,14.3134967105,12.5132,6.22853333333,31.1549333333,11.19325
791.47,7.69573333335,27.0644666667,27.1844,12.5125333333,4.615,14.0432092105,12.6578,6.30673333333,30.8648666667,10.8822083333
791.78,6.60233333333,26.2645333333,26.3190666667,11.7182,3.5006,13.296583114,11.8662,5.55973333334,30.3282,9.95804166667
792.08,6.88346666666,26.7356333333,26.5090666667,12.2561333333,3.60593333333,13.9322410088,12.0591333333,5.94426666667,30.6666,10.3159583333
792.39,7.11060000001,27.0875333333,27.1836666667,12.9754,4.39373333333,14.3432190789,12.4852,6.43480000001,31.1928666667,10.9261666666
792.70,7.42046666666,27.4666,27.8400666667,13.2218666667,5.03446666665,14.5701212719,12.8942666666,6.86326666667,31.2488666667,11.4306666667
793.01,7.75493333333,27.7485333333,28.361,13.8808666667,5.63046666665,15.0220846491,13.7178,7.27919999998,31.6062666667,12.1740416666
793.32,7.4552,27.9854333333,28.4958,14.3738,5.3148,14.8573618421,14.0026666666,7.13060000001,31.9682666667,12.2803333333
793.62,8.16386666665,28.0478666667,28.9513333333,15.0048,5.67926666667,15.3677640351,14.6176,7.84766666668,31.9459333334,12.9195833333
793.93,8.66800000001,28.2090333333,29.35,15.6278,6.35433333333,15.8147719298,14.7929333333,8.40660000001,31.9566666667,13.2489166667
794.24,9.77893333334,29.0849,30.3019333333,16.7569333333,7.78706666667,16.5696357456,15.7172666667,9.34953333333,32.4866666667,14.219375
794.55,11.3676,30.3847,31.3736666667,18.4611333333,9.7864,17.8056116228,17.0123333333,10.7604,33.5256,15.9567083334
794.86,11.6531333333,31.0709333333,32.2413333333,19.1719333333,10.4351333333,18.3328807017,17.1377333333,10.8790666667,34.2334666667,16.4902916667
795.16,11.5352,31.0961666667,32.1506,19.1577333333,10.2211333333,18.1199596491,17.2162666667,10.4959333333,33.9966,16.103
795.47,11.9498666667,30.8231,32.1133333333,19.2002,10.5895333333,17.8082096491,17.3905333333,10.502,33.7478666667,16.1559583333
795.78,11.8234,30.3134,31.2479333333,18.7749333333,10.6211333333,17.6171682018,17.0314,10.4785333333,32.9800666667,15.940125
796.09,11.588,30.1974,30.9699333333,18.5523333333,10.5465333333,17.2978234649,16.721,10.1687333333,33.1216666667,15.8046666667
796.40,11.2384,30.1332333333,30.7002666667,17.9804,10.0577333333,17.132889693,15.8910666667,9.34600000001,32.8763333333,15.4260416666
796.70,11.957,30.1700666667,30.8411333333,18.0233333333,10.9092,17.7429276316,15.9784666667,9.90653333335,32.8348666667,15.9692916666
797.01,11.3576,29.9825333333,30.5604666667,17.4002666667,10.3177333333,17.4259381579,15.1530666667,9.29533333335,32.4784,15.5185416667
797.32,9.95899999999,28.5885333333,29.3368666667,16.0388,9.04353333334,16.083852193,13.9847333333,7.85226666667,31.4203333333,14.0626666667
797.63,8.93066666667,27.6016333333,28.1959333333,15.0776,8.04653333333,15.3157767544,13.3751333333,6.79206666667,30.6034,13.2504166667
797.93,7.36206666667,26.5952666667,27.1260666667,13.4511333333,6.344,13.9751519737,12.216,5.30106666667,29.5594,11.7163333334
798.24,6.57793333334,26.3368,26.2671333333,12.4582,5.20133333333,13.0856651316,11.6714,4.46553333333,28.9376,11.0012916667
798.55,6.73746666667,26.3059666667,26.3832,12.5991333333,5.38493333334,13.3397945175,11.4202666667,4.55393333333,29.3397333333,11.4612916667
798.85,5.84566666667,25.5914666667,25.5002,11.5934,4.7312,13.0632105263,10.5766666667,3.71453333333,28.6217333333,10.9767083333
799.16,6.17960000001,26.1362666667,26.0528,11.8786666667,4.78493333333,13.2834436403,11.0177333334,3.63026666667,29.4627333333,11.111
799.47,5.66153333334,25.6753,25.4768666667,11.1998,3.98633333333,12.8323451754,10.8786,3.05640000001,29.1351333333,10.5769166667
799.78,5.0154,24.9983333333,24.8578666667,10.7572666667,3.22040000001,12.1343442983,10.2980666667,2.8708,28.3316666667,9.725
800.08,5.44020000001,24.8509,24.9331333333,11.2573333333,3.38480000001,12.5786239035,10.531,3.43259999999,28.4686666667,9.83625
800.39,6.32633333334,25.3422333333,25.4002,11.9918666667,4.35146666667,13.354231579,11.413,4.30373333334,29.2611333333,10.3122916667
800.70,7.50853333333,26.8426333333,26.4735333333,12.8915333333,5.16913333334,14.8926210526,12.5259333333,5.3484,30.5106,11.508
801.00,7.73246666667,26.6282666667,26.7364666667,12.5810666667,5.25253333334,14.9763201754,12.6436,5.41966666667,30.4284,11.533375
801.31,9.09466666667,27.3903333333,27.5856,13.6488,6.44040000001,15.9644890351,13.5185333333,6.70086666667,31.0564,12.76575
801.62,10.0066666667,27.3557333333,28.0244666667,14.182,7.13506666666,16.4516927632,13.7676666666,7.35919999999,30.869,13.06425
801.92,9.95606666668,27.5412666667,27.7812,13.9210666667,7.26113333335,16.2466631579,14.0223333333,7.484,30.5235333333,13.0782083333
802.23,10.4136666667,28.4239333333,28.4444,14.7624666667,7.65799999998,16.7308105263,14.653,8.33493333334,31.4803333333,13.5383333333
802.54,10.2974666667,28.1844,27.7470666667,14.6598666667,7.33659999999,16.2937364035,14.4752666667,8.37606666666,30.947,13.2992083333
802.84,9.74353333334,27.5144333333,27.1590666667,14.4822,7.13166666669,15.8185379386,13.8461333334,8.00006666668,29.9964666667,12.6027916667
803.15,10.2766666667,27.8238333333,27.2064666667,15.2158666667,8.28606666666,16.4613872807,14.4602666667,8.62346666669,30.1957333333,13.2717916666
803.46,9.96613333335,27.8837,26.9440666667,15.213,8.04606666667,16.0057035088,14.4828,8.35706666667,29.885,13.14225
803.76,8.98993333333,27.5387,26.3357333333,14.6984,7.14913333334,15.1827355263,13.8918666667,7.56986666667,29.1555333333,12.6680833333
804.07,8.41326666668,27.3937333333,26.2072666667,14.8781333333,6.84046666667,14.561647807,13.5212666667,6.98673333332,29.0465333334,12.1259166667
804.38,6.99860000001,27.2316,25.7273333333,14.2231333333,5.94633333333,13.9812493421,12.6554666667,6.06619999999,28.6511333333,11.2729583333
804.68,6.04186666667,26.8547333333,25.2041333333,13.6671333333,5.43853333333,13.5166502193,12.2684,5.25386666667,27.9518,10.445625
804.99,4.98733333333,26.1557333333,24.766,13.1976666667,5.03040000001,13.3230864035,11.6684666666,4.43013333334,27.5955333333,10.141875
805.30,4.68033333333,25.6699333333,24.6081333333,12.6832,4.6516,12.9908971491,11.1158666667,4.0448,27.1362,9.58370833332
805.60,4.26606666667,24.7577333333,24.0924,12.2920666667,4.3746,12.3464199562,10.6651333333,3.23919999999,26.2474,9.25525
805.91,3.09800000001,23.9477333333,23.7601333333,11.6704,3.42899999999,11.8081870614,9.80866666667,2.14866666668,25.6806666667,8.783875
806.21,3.76233333333,24.3123666667,24.1658,12.0866,3.78446666667,12.1396041667,10.1722666667,2.39846666667,26.0653333333,9.01166666665
806.52,2.23480000001,22.9280333333,23.0756666667,10.5681333333,1.93179999999,10.1949708333,8.43933333333,0.416666666667,24.9848,7.48091666668
806.83,1.36313333333,22.5661666667,22.6713333333,9.4236,0.903333333328,9.39840614034,7.44546666667,-0.887666666673,24.3848,6.78049999998
807.13,2.93640000001,23.3604,23.6840666667,10.5664666667,2.33513333334,10.5810923246,8.69366666666,0.539533333334,25.4258666667,7.96725
807.44,3.56226666665,23.4537,24.1364666667,10.7178666667,2.78620000001,10.9379127193,9.22,1.24946666667,25.6113333333,8.57579166665
807.74,4.31973333335,23.2047,24.0234,11.1111333334,2.77586666667,10.5504807018,9.30206666668,1.51266666666,25.6685333333,8.6745
808.05,2.83053333334,22.0680333333,23.0899333333,10.0487333333,1.20846666667,9.17780109649,8.06966666666,0.300066666674,25.5718,7.77075000003
808.35,2.03120000001,21.9511666667,22.7729333333,9.57433333333,0.396000000006,7.92662149122,7.67800000001,-0.472066666659,25.5962666666,6.82683333333
808.66,1.55080000001,21.5939,22.4591333333,9.39180000001,-0.197066666674,7.50464868422,7.52353333332,-1.01099999999,25.9126666667,6.28745833333
808.97,0.535666666666,21.6775333333,22.4593333333,8.44086666666,-0.948466666672,6.99144868421,7.018,-1.50186666667,26.0168,5.36324999998
809.27,1.24506666667,22.936,23.0906,8.83880000002,-0.088200000008,7.52572127194,7.53200000002,-0.768199999992,26.2958666667,5.49683333333
809.58,1.41433333333,23.4549333333,23.4324,8.69366666666,-0.3244,8.2810625,7.97299999998,-0.468466666668,26.5946,5.816375
809.88,1.91519999999,23.9386333333,23.8934666667,9.16893333333,0.659533333334,9.69147127194,8.88,0.506000000005,27.3712,6.50408333333
810.19,1.95800000001,23.7476666667,23.8889333333,9.29873333333,0.646600000006,9.82892302632,8.87973333334,0.774000000001,27.6138666667,6.30675000002
810.49,0.753933333328,22.7863666667,22.6022666667,7.56773333334,-1.14953333333,8.0103276316,7.12633333334,-0.882866666668,25.7654666667,4.43095833335
810.80,0.841199999994,22.7363,22.0625333333,7.20040000001,-1.29346666667,7.58437741228,6.6848,-0.787066666668,25.1650666667,4.46070833333
811.10,1.50773333333,23.8646666667,22.9517333333,7.5932,-0.354200000002,8.4547901316,6.93913333334,0.19073333334,25.7040666667,5.5575
811.41,2.84046666667,24.6812333333,24.0614666667,8.61146666665,0.959000000006,9.78128070176,8.05973333334,1.04019999999,25.7530666667,6.123
811.71,4.21693333333,25.0349333333,24.4182666667,9.21266666665,2.10853333333,11.0057699561,9.2826,2.55459999999,25.9405333333,7.40916666668
812.02,5.12953333335,26.2493666667,25.5424666667,10.6014666667,3.63633333334,12.0963048246,10.7861333333,3.68893333333,27.0795333333,8.79445833335
812.32,5.79033333335,26.3433333333,25.4360666667,11.3678666667,4.05493333333,12.5700774123,11.3766666667,4.31173333335,27.6494,9.10800000003
812.63,7.13473333333,26.724,26.2604666667,12.7417333333,5.50993333332,13.7893802632,13.2715333333,5.73940000001,29.0419333333,10.088375
812.93,6.91420000001,26.3262333333,26.1448,12.9532,5.71180000001,13.3999017544,12.9178,5.47306666667,28.7002666667,9.82529166665
813.24,7.35400000001,27.1976666667,26.5862,13.2798,5.64053333332,13.3116449561,13.5029333333,5.58686666668,29.0763333333,10.4250416667
813.54,8.39759999998,28.2468666667,27.6076666667,14.3453333333,7.00406666666,14.4027482456,14.4873333334,6.67566666668,29.9956666667,11.362875
813.85,8.34466666666,28.9236666667,28.3539333333,14.9657333333,7.54213333333,15.165543421,15.1208,7.41453333333,31.8374666666,11.776125
814.15,8.13659999999,28.6845333333,28.5672666667,14.6816666667,7.18166666668,14.9271342105,14.9811333333,7.15359999999,31.8351333333,11.511
814.46,7.44713333334,27.5317,27.7292666667,14.0478666667,6.39393333332,14.2595269737,14.7344666667,6.46906666667,30.8978,10.7545833334
814.76,8.34933333333,27.6176666667,27.4531333333,14.6412,6.82213333334,14.6090708333,15.2445333333,7.76406666666,30.9737333333,11.49975
815.07,6.62906666667,26.6996666667,26.2606666667,13.0122666667,4.88213333332,13.2030028509,13.5600666667,5.79793333334,30.0756,10.4402916667
815.37,4.90173333334,24.9496,24.681,11.1272,2.70486666667,11.5181964912,11.2997333333,3.77933333332,28.3740666667,8.38708333333
815.68,5.60566666666,25.2066666667,24.6854,11.1173333333,3.12686666666,12.362458114,11.1925333333,4.08460000001,27.6150666667,8.68533333335
815.98,4.45073333333,24.0182,23.8420666667,9.57673333332,1.34100000001,11.5270260965,8.93006666667,2.46320000001,26.2957333333,7.54870833333
816.29,3.85966666666,23.9971,23.6035333334,9.31240000001,1.04319999999,11.4349144737,9.03746666668,2.69319999999,26.6571333333,7.67558333335
816.59,3.71806666668,23.4446333333,23.1802666667,9.17939999999,1.13106666668,11.2046807017,8.91986666666,2.4478,26.3421333333,6.99458333335
