wavelength,Back_SpoIntf,Belly_SpoIntf,Breast_SpoIntf,Crissum_SpoIntf,Crown_SpoIntf,DorTail_SpoIntf,Rump_SpoIntf,Throat_SpoIntf,WingTip_SpoIntf
815.98,26.3748333334,43.1018333333,39.55625,42.6315833333,22.5396666666,23.396,23.8785,37.8316666667,23.782
816.29,26.3636666667,43.1586666667,38.7995833333,43.2749166667,22.9136666667,23.2516666667,24.3706666667,37.7156666667,24.1726666667
816.59,26.6390833333,43.64975,39.6379166666,43.93625,23.7506666667,23.7964166667,24.9999166667,38.1590833333,24.8969166667
816.89,27.0635833333,44.01075,39.4908333333,43.9770833333,23.8671666667,23.92325,25.0560833333,38.7055833333,24.68575
817.20,27.7295,45.4948333334,40.30175,45.4061666667,25.1665,24.7005,26.143,39.21425,25.7434166666
817.50,28.6046666667,46.6709166667,40.70175,46.4164166667,26.2405,26.1131666667,26.94025,39.9596666667,27.0886666667
817.81,28.7581666666,47.4674166667,40.56375,46.9055,26.4604166667,26.5728333334,27.44075,39.9406666667,27.3591666666
818.11,28.5613333333,47.9115,40.567,47.1750833333,26.1098333333,26.09975,27.2093333333,40.0523333333,26.937
818.41,30.4314166667,49.3604166667,42.2106666666,48.8641666667,26.9281666667,27.95925,29.1714166667,41.1988333333,28.27425
818.72,30.4054166666,49.6755833333,42.0540833334,49.1800833333,26.4865833333,27.928,29.86475,40.9549166666,28.7118333333
819.02,29.6408333333,49.3679166667,40.993,48.56125,26.1476666667,27.3869166667,29.9400833333,39.9785,28.435
819.33,28.8924166666,49.6440833333,40.2579166667,47.6423333333,26.00825,26.9573333333,29.3370833333,39.44975,27.8545
819.63,28.567,49.7935833333,40.2283333333,47.22,25.645,26.8768333333,29.2635,39.7381666667,27.193
819.93,28.2626666667,50.2820833333,40.0133333333,47.10225,25.0773333334,26.9298333333,29.1085833333,39.7201666667,26.54275
820.24,27.71325,50.3869166666,39.6471666667,46.76275,24.66025,26.8923333334,29.2420833333,39.3685833333,26.39675
820.54,27.7805,50.5295,39.4844166667,46.6538333333,24.6121666667,26.9681666667,29.203,39.5125833333,26.34975
820.85,27.2733333333,50.4595833333,39.2800833333,46.5104166667,24.2575,26.8385,28.9528333333,39.3225833333,26.0145833333
821.15,26.9373333334,50.2624166667,39.0169166666,45.9788333333,23.8095833333,26.7311666667,28.55575,39.2888333333,25.6873333333
821.45,26.5175,50.0085,38.7758333334,45.56625,23.4175,26.5854166667,28.24975,38.9141666667,25.3221666667
821.76,25.5365,49.29525,37.9668333333,44.8826666667,22.7095833334,25.95725,27.4560833333,38.285,24.6029166666
822.06,25.4499166667,49.4545833334,38.1208333333,44.82075,22.6828333334,25.89225,27.3371666667,38.47,24.447
822.36,25.6158333333,49.8854166667,38.4735833333,45.1274166666,22.8898333333,26.2193333333,27.54575,38.8435,24.7346666667
822.67,25.73975,50.0435833333,38.74875,45.3633333333,22.8965833333,26.3925,27.7078333333,39.0751666667,24.8623333334
822.97,25.797,50.2681666667,38.7225,45.3438333333,22.93625,26.47825,27.7376666667,39.0693333333,24.9509166667
823.27,25.4965,50.0563333333,38.3266666666,45.2370833333,22.72475,26.23625,27.4620833333,38.8821666667,24.7235
823.58,25.4591666666,50.3689166666,38.4509166667,45.5109166666,22.7268333334,26.3688333333,27.4780833333,39.0956666667,24.6094166667
823.88,25.34575,50.4344166667,38.5106666667,45.5614166667,22.5768333334,26.4450833333,27.4675,39.14,24.55675
824.18,25.348,50.1966666667,38.1605833333,45.3659166667,22.1640833333,26.36,27.3459166667,38.8825,24.2780833333
824.49,25.42725,50.2825,38.125,45.4765833333,22.19625,26.2604166667,27.46825,38.8241666667,24.18075
824.79,25.5119166667,50.41575,37.96775,45.41175,22.2401666667,26.2393333333,27.4825833334,38.89925,24.2686666667
825.09,26.4889166666,51.4350833334,38.7759166667,46.1869166666,22.9033333333,26.8155833333,28.3208333333,39.7023333333,24.9668333333
825.39,26.2168333333,50.9158333334,38.2179166667,45.928,22.8715,26.7674166666,28.3153333333,39.1295833333,24.8924166667
825.70,26.4065833333,50.56175,37.9555833333,45.5104166667,22.8238333333,26.809,28.3529166666,38.8934166666,24.7655833333
826.00,26.7015833333,50.6358333333,37.88275,45.59825,23.11925,27.2703333333,28.6988333333,38.9619166667,25.1791666667
826.30,27.4094166667,51.582,38.4296666667,46.5265833333,23.9043333333,28.2369166666,29.5008333334,39.6345,25.9091666667
826.61,27.7294166667,51.40125,38.50525,46.3336666667,24.213,28.5525,29.4715,39.7061666667,26.1326666666
826.91,27.86975,50.9731666667,38.4075833333,46.1389166667,24.4840833333,28.5126666666,29.4315,39.4351666667,26.3625833333
827.21,28.1365,51.19575,38.6175,46.4450833333,24.6000833333,28.7024166667,29.7509166667,39.6845833333,26.3705
827.51,27.7635,51.3700833333,38.4165,46.4521666667,24.7685833333,28.5100833333,29.8045,39.6778333334,26.285
827.82,27.7416666667,51.6588333333,38.3885,46.8054166667,24.9016666667,28.8296666667,30.2323333333,39.8554166667,26.5945833333
828.12,27.4731666667,51.3785,38.0369166667,46.9125833333,24.71075,28.7949166666,30.1941666666,39.7925,26.461
828.42,27.0254166667,50.9271666667,37.0695833333,46.4735833333,24.2715833334,28.3830833333,29.81775,39.3159166667,25.8498333334
828.72,27.5126666667,51.78275,37.2995833333,46.9311666667,24.6231666667,28.78075,30.1866666667,39.7404166666,26.24425
829.02,26.90625,51.5620833333,36.4444166667,47.0281666666,24.0400833333,28.5345,29.91125,39.5155,25.6419166667
829.33,26.87775,51.0261666666,35.6404166667,46.6665,23.4860833333,28.3479166667,30.0000833333,39.1339166667,24.9346666666
829.63,26.4245833333,49.826,35.1535,45.79775,22.887,28.0074166667,29.6455,38.5328333333,24.2403333333
829.93,25.8638333334,50.0261666667,34.7035,45.7765,22.3210833333,27.8796666667,30.0698333333,38.473,23.7871666667
830.23,25.7046666666,49.7369166667,33.8781666667,45.1523333333,21.25125,27.8465833334,29.99825,38.4535,23.3653333333
830.54,25.0488333334,48.9778333333,32.8465833333,43.92525,20.6385833333,27.7160833333,29.8675833333,37.6265833333,23.1406666667
830.84,25.5561666667,49.1559166667,33.681,43.9015833333,20.6793333333,28.05925,30.0855,38.48825,23.7384166667
831.14,25.0799166667,48.3114166667,33.1734166666,42.7858333333,19.77425,27.4880833333,28.8169166667,37.5299166667,22.4620833333
831.44,25.09875,48.7755,33.22475,42.7724166667,19.7570833333,26.9055833334,28.3173333333,37.7566666666,21.61325
831.74,25.85025,48.8415833333,34.6600833334,43.1145833333,20.48775,27.71875,28.7650833333,38.2473333333,22.3373333333
832.04,26.1455,48.5746666667,34.7849166667,43.5640833333,20.7764166667,28.0955,29.17975,38.37875,22.5165833333
832.35,26.2244166667,48.7425,35.1168333333,43.85275,20.8660833333,28.2626666667,29.2898333333,38.4695833333,22.7645
832.65,25.6303333333,49.1985833333,35.5975833334,43.7285833334,20.9073333333,27.8635,29.1939166667,38.4143333333,23.10925
832.95,23.95375,48.093,34.23875,42.6758333333,19.1080833333,26.4618333333,27.9015,37.2515833333,21.7943333333
833.25,23.8786666667,48.0935,34.6185833334,42.9734166666,19.166,26.69225,28.08475,37.2391666667,21.9224166667
833.55,23.2598333333,48.0050833333,34.4651666667,42.8480833333,18.8314166667,26.40775,27.8579166666,37.026,21.6113333333
833.85,21.9831666667,47.3096666667,33.5676666667,42.2273333334,17.7880833333,25.1349166666,26.6680833333,36.3715,20.6204166667
834.16,21.1644166667,47.03525,33.0598333333,41.60925,17.0120833333,24.82725,26.2304166667,35.7154166667,19.76825
834.46,20.8114166667,47.1658333333,33.01675,41.6078333333,16.9316666667,25.0368333333,26.3986666667,35.402,19.891
834.76,21.0426666667,47.3896666667,33.3790833333,41.8646666667,17.1003333333,25.7686666667,27.2984166666,35.84475,20.66975
835.06,19.4579166667,46.2728333333,32.13925,40.6824166667,15.9244166667,25.0968333333,26.6375833334,34.9871666667,19.98225
835.36,17.0605,44.6865833333,30.8735,38.5854166667,13.6030833333,23.3630833333,24.5535833333,33.4559166667,17.8395833333
835.66,15.092,43.63475,29.5025833333,36.8470833333,11.7606666667,21.9566666667,23.1663333333,32.1236666666,16.1481666667
835.96,12.6503333333,41.6344166667,26.9866666667,35.0085,9.14933333332,20.76875,20.9513333333,30.51975,13.1334166667
836.26,10.078,40.3489166666,25.8053333333,33.9678333333,7.25958333334,20.15625,19.2899166667,28.89225,11.591
836.57,9.80141666666,40.5926666667,25.6525,33.8635833334,6.74283333333,20.4730833334,19.3038333333,29.1598333333,11.3919166667
836.87,10.6683333333,40.9369166666,26.35725,34.0046666667,6.61125,21.3951666667,20.0525833333,29.3053333333,11.57325
837.17,11.6115833333,41.1304166667,26.8993333333,33.9154166667,7.10791666666,23.024,20.0366666666,29.6721666666,11.7953333333
837.47,12.6130833333,40.3423333333,25.9688333333,34.0761666666,6.99291666667,23.4335833333,19.5575,29.9580833333,12.7745
837.77,11.312,38.6190833333,24.8623333333,32.1454166667,5.35466666667,21.72875,17.97525,29.6488333333,11.5014166667
838.07,5.46241666666,33.6128333333,20.2460833333,26.4911666666,-0.372833333333,17.5055,12.4535,24.77625,6.58091666666
838.37,6.14133333333,34.3726666666,20.994,27.4565833334,0.226833333335,17.8571666667,13.0951666667,24.9435,7.52083333332
838.67,8.35200000001,35.84275,22.7714166667,30.0935833333,2.99608333333,20.3370833333,16.25475,27.3408333334,9.83166666667
838.97,8.05174999999,36.0360833333,22.9916666667,29.8235833333,2.57125,20.36425,16.2725,27.2521666667,9.17800000001
839.27,8.22041666666,36.9075,24.1346666667,30.5681666667,3.89375,20.99325,17.6448333334,28.3670833333,11.0984166667
839.57,11.902,38.651,26.19575,31.7451666667,7.45891666666,22.6980833333,20.182,31.995,13.3476666667
839.87,9.26533333332,36.0199166667,23.92175,28.47225,4.1485,20.6689166666,16.8491666667,29.1299166667,10.4533333333
840.17,6.31658333333,34.2086666666,21.3470833333,26.25575,1.86458333333,18.18875,14.49775,27.2639166667,8.31441666667
840.47,4.77916666667,32.7309166667,19.4979166666,25.4418333333,-0.742916666665,15.8033333333,13.4336666667,25.58225,7.34916666667
840.77,3.0825,33.39725,20.74825,25.234,-1.76441666667,15.30625,13.0526666667,25.1274166666,6.52633333334
841.07,6.32991666668,36.3384166667,23.8064166667,29.5185,2.21658333334,19.2240833333,16.1765,27.6426666667,9.88916666666
841.37,10.3039166667,38.3825,26.6215,31.8553333333,5.41874999999,22.6600833334,19.212,29.4129166667,12.31525
841.67,8.09333333335,36.2129166667,24.869,29.952,2.26866666667,21.2259166667,16.6884166667,27.7704166667,10.2529166667
841.97,6.37950000001,36.2759166666,24.5056666667,28.2251666667,0.282500000002,20.0095,14.8540833333,26.7655833333,9.93416666667
842.27,7.46025000001,37.5396666666,26.5609166667,29.0741666667,0.0264166666583,21.3756666667,15.0,28.6243333333,11.4020833333
842.57,6.90633333334,35.2455833333,26.0275833333,27.2545833333,-3.31058333334,19.378,12.6998333333,25.88475,10.8734166667
842.87,4.32333333334,32.6440833333,23.7155,23.40225,-9.05391666668,16.10275,11.7169166667,21.2718333333,8.95991666667
843.17,7.42825000001,34.1760833333,25.7490833333,26.12375,-4.96258333334,18.7265833333,14.4194166666,24.0949166667,12.0474166667
843.47,6.91216666666,32.9134166667,27.0995,25.42,-4.55424999999,18.7660833334,14.2765,24.2571666667,12.20925
843.77,10.2904166667,35.7324166667,31.4078333333,26.4835,1.29416666667,23.2955,18.7499166666,27.6199166667,14.8359166667
844.07,11.79775,35.4869166667,31.5230833333,26.2795,3.18358333333,24.65675,20.3808333333,28.9014166667,13.9514166667
844.37,9.57241666666,32.4968333333,30.0185833333,22.7694166666,1.08425,21.00375,17.2863333333,27.1375,10.65675
844.67,0.574666666667,27.1551666667,25.1436666667,16.487,-7.47116666666,14.3678333333,8.2615,21.51575,1.79591666667
844.97,-0.608833333333,26.9026666667,25.6468333333,12.9755833333,-8.44741666666,13.7749166667,7.11558333332,21.46125,-0.494750000007
845.27,-3.29866666666,24.17525,23.7848333334,8.5936666667,-14.8436666667,12.19625,3.99308333334,19.2708333334,-3.38541666666
845.57,-0.870666666683,25.5390833333,26.57525,13.55725,-9.86724999999,15.04975,8.91366666665,21.3516666667,0.704833333335
845.87,2.38658333333,30.0078333333,31.025,16.6666666666,-4.06891666667,20.0313333333,12.7933333333,25.8215833333,3.9515
846.17,2.99833333332,33.28925,36.067,19.709,-2.42491666667,23.3686666667,13.3596666667,30.5114166667,4.71791666666
846.47,-5.55566666668,28.6705833333,32.5894166667,12.7976666667,-10.119,16.5675833333,7.88683333332,25.7439166667,-2.77783333335
846.77,-1.43158333334,34.30475,39.0593333333,16.9734166667,-5.16366666668,21.2166666667,9.45791666668,29.6010833334,1.43158333333
847.07,-3.2895,34.046,41.0635833334,17.763,-7.29166666667,20.7235,6.68858333332,28.1249166667,1.91874999999
847.37,-12.04375,28.2846666667,40.9366666667,13.5035833334,-13.68625,14.1728333333,0.729833333325,22.1411666666,-1.88541666666
847.67,-13.5826666667,26.9685,42.7165,14.3044166667,-16.14175,15.4855833333,-0.196833333332,24.0813333333,-0.984333333325
847.97,7.98616666667,42.47675,55.3819166667,31.8865,6.88641666666,29.3403333333,21.4120833333,41.6088333333,21.6436666667
848.26,17.3975833333,43.8598333333,57.1149166667,38.1578333333,14.766,33.5283333333,28.0215,42.0563333333,28.46
848.56,18.0631666667,43.2495,56.98325,38.31475,17.2254166667,32.82125,29.0039166667,42.9701666667,27.32775
848.86,15.9683333333,39.7114166666,52.8863333334,33.7059166667,15.1305,27.65375,23.6498333333,40.0373333333,22.8584166666
849.16,12.6789166667,36.4006666667,51.4315833333,32.822,11.4519166667,22.6991666667,18.9673333333,37.9344166667,19.1205
849.46,16.4794166667,38.34275,52.7623333333,36.2826666667,16.1985833334,24.6255,19.1949166667,37.54675,21.957
849.76,16.6666666667,37.5675833333,53.82875,34.72975,16.1261666667,23.1531666667,19.5495833333,38.60375,22.2073333334
850.06,15.5556666667,34.4016666667,50.3845833334,34.188,14.1453333333,21.7095833333,19.9145833333,37.3505,20.8971666667
850.36,18.6468333333,37.45875,50.825,36.5098333333,18.23425,24.87625,22.4425,42.6566666667,23.5149166667
850.65,24.0328333333,40.8855,52.4925833333,39.5831666667,23.3260833333,30.506,26.7114166667,45.8705833333,27.41825
850.95,23.01375,39.1355,51.47975,38.1230833333,21.6899166667,31.1915833333,25.2335833334,43.9253333333,26.6745
851.25,25.3658333333,39.4309166667,53.943,39.7561666667,21.9513333333,32.1545,24.6341666667,43.13,27.2764166667
851.55,28.0488333333,44.51225,57.0731666666,42.9268333333,27.561,34.0245833333,26.4634166667,48.0081666666,30.0
851.85,30.662,45.8134166666,57.7750833333,44.2185,29.5454166667,34.4496666667,27.3524166667,46.2918333333,30.7415833334
852.15,32.443,47.6140833333,57.0158333334,44.87175,31.624,37.5714166667,29.9145,45.0498333334,35.0785
852.45,35.1965,49.6273333333,58.6381666667,43.767,33.5025833333,38.2114166667,31.8765833334,45.0543333334,37.9743333334
852.74,33.8435,48.7415833334,57.517,39.7959166667,31.8366666667,36.0544166666,30.17,44.2516666667,35.9185833333
853.04,33.5033333333,49.0135833333,55.9864166667,41.0204166667,31.3603333333,36.80275,28.9795,42.517,35.98625
853.34,32.0371666667,49.81475,56.5925,40.6296666667,29.2593333333,33.81475,25.7406666667,40.5555833334,35.14825
853.64,30.8824166667,48.60475,57.617,40.5731666667,26.7344166666,31.1463333333,26.05575,37.78275,34.3891666667
853.94,30.0860833333,48.083,57.4336666666,38.3410833333,24.4523333333,27.1518333333,24.2175,36.3458333333,34.4678333333
854.23,27.5704166667,49.4195833333,58.2504166667,36.56725,24.6683333333,23.9634166667,23.25875,34.4943333333,34.1625833333
854.53,28.13025,51.0575,57.6565833333,36.6751666667,24.4923333334,23.5615833334,23.0965,34.7715,31.7680833333
854.83,31.779,51.2953333333,57.9015,38.0396666667,25.9066666667,25.8635,24.3093333334,34.6286666666,33.7651666667
855.13,33.9583333333,54.875,58.3333333333,42.1666666667,29.9583333333,29.2083333333,25.625,37.7083333333,37.0833333333
855.43,36.6580833333,56.779,63.2988333333,46.4593333333,33.50625,30.1811666667,27.1156666667,42.3575833334,38.2555833333
855.72,38.9799166667,59.6083333334,64.5264166667,51.4116666667,38.3424166667,31.2385833333,28.91625,47.1310833333,38.297
856.02,38.3621666667,60.776,65.51725,54.885,38.5536666667,30.9866666667,28.49625,46.408,39.1761666667
856.32,48.7455833333,67.6523333333,71.9086666667,63.79925,48.2079166667,38.5753333334,36.5143333333,53.2705833334,46.4605833333
856.62,53.9425833333,72.8494166667,75.9856666667,68.5931666667,54.7043333333,45.3853333333,42.6971666667,58.0199166666,50.5823333333
856.91,51.5653333333,72.2376666667,72.3756666667,67.90975,54.0974166666,43.094,38.3976666667,56.3535833334,48.2966666667
857.21,51.9046666667,75.762,72.4760833333,71.381,56.9523333333,43.8570833333,39.1905833333,56.6189166667,49.5714166667
857.51,58.87975,78.96175,73.9981666666,77.9145,60.2458333333,45.765,44.6720833333,60.8835833333,52.8233333333
857.81,57.2165,77.0190833333,74.3126666667,75.1719166667,59.49325,44.2439166667,45.2749166667,60.3951666667,55.32625
858.10,54.5376666667,77.3124166667,72.295,76.3088333333,59.0314166667,42.53925,45.4626666667,59.7295833333,53.83925
858.40,52.3625833333,73.32475,69.2010833333,72.0360833333,55.62725,38.6168333334,43.4708333333,58.72,52.2336666667
858.70,49.6415,71.4605833333,65.6360833334,70.0269166667,53.4945833333,35.932,42.0251666667,55.2419166667,50.8514166667
858.99,49.3366666667,70.4395833334,66.9154166667,71.2273333333,51.4925,40.1740833333,44.9835,55.26525,53.1925
859.29,51.7044166667,69.2045,65.3788333333,70.87125,52.0834166667,40.9091666667,47.9545,54.8484166667,54.1666666667
859.59,48.4074166667,67.5555,60.9999166667,66.9631666666,50.2964166667,38.22225,47.4814166666,52.7406666667,50.6295833333
859.89,49.1735833333,66.8388333333,58.84975,64.97925,49.0014166667,37.9821666667,47.5208333333,53.06475,50.0344166667
860.18,56.81175,73.0795,63.4058333333,69.7100833333,53.8768333333,41.7393333334,53.4058333334,58.1883333334,55.9058333333
860.48,60.119,76.0855,67.5070833333,72.02375,56.6876666667,45.8685,57.458,63.2353333333,57.7381666667
860.78,59.3538333333,76.9388333333,69.5579166667,72.1428333333,57.1428333334,48.0611666667,58.0273333333,64.6259166667,57.7211666666
861.07,59.4805,77.0916666667,68.6909166667,72.6720833334,57.4560833333,50.0338333334,57.3885,63.86625,56.7814166667
861.37,59.1870833333,78.2103333333,69.46725,73.63375,56.5574166667,49.1460833333,58.19675,64.34425,56.2498333333
861.67,60.87975,81.5475,72.8836666667,78.4391666666,59.7554166667,52.5793333333,61.8385833333,66.23675,58.30025
861.96,63.6394166667,86.90475,75.78225,82.551,62.8570833333,57.279,65.8843333333,69.35375,61.3946666667
862.26,62.9299166667,86.1109166667,72.5198333333,80.5886666667,62.63225,54.8280833333,64.0874166667,67.758,59.2263333333
862.56,64.3371666667,88.1889166667,72.5065,81.8570833334,63.3859166667,56.88975,64.7638333333,69.5866666667,59.9739166667
862.85,63.37375,86.8950833333,72.547,81.3844166667,62.6680833333,55.9475,63.0375,69.45575,59.6774166667
