wavelength,Back_IriJelm,Belly_IriJelm,Breast_IriJelm,Crissum_IriJelm,Crown_IriJelm,DorTail_IriJelm,Rump_IriJelm,Throat_IriJelm,WingTip_IriJelm
633.59,5.4828,18.8786666667,13.6509333333,15.5059333333,42.1063333333,7.58473333333,7.09623333333,4.24326666667,8.0114
633.92,5.43433333333,18.8672,13.5748666667,15.5051333333,42.1280666667,7.5448,7.0239,4.19773333333,7.94833333333
634.25,5.3794,18.9052666667,13.5478,15.5135333333,42.1690666667,7.53133333333,7.0111,4.17153333333,7.9172
634.58,5.28406666667,18.8480666667,13.4652666667,15.4278,42.0432,7.46913333333,6.92703333333,4.09986666667,7.8362
634.91,5.27073333333,18.8646666667,13.4738,15.4556,42.0738666667,7.46933333333,6.93566666667,4.0936,7.83466666667
635.25,5.20986666667,18.8565333333,13.4563333333,15.4316,42.0584666667,7.428,6.88246666667,4.05206666667,7.81866666667
635.58,5.2472,18.9416,13.5260666667,15.5117333333,42.1488,7.4866,6.93686666667,4.09333333333,7.896
635.91,5.21006666667,18.9688,13.4816666667,15.5,42.1492666667,7.44513333333,6.87546666667,4.037,7.84453333333
636.24,5.15026666667,18.9646666667,13.4299333333,15.4769333334,42.0822666667,7.41733333333,6.81716666666,3.98413333333,7.80426666667
636.57,5.1686,19.0948666667,13.5063333333,15.5694666667,42.2417333333,7.4358,6.83643333333,4.0004,7.8514
636.90,5.12753333333,19.0475333333,13.448,15.4992,42.1698,7.36806666667,6.76866666667,3.9376,7.79633333333
637.23,5.15453333333,19.0592,13.4624666667,15.5349333333,42.1991333333,7.39206666667,6.79016666667,3.956,7.80426666667
637.56,5.1564,19.0753333333,13.4960666667,15.5482,42.1596,7.38646666667,6.82583333333,3.94446666667,7.84733333333
637.90,5.18646666667,19.1152,13.5635333333,15.5994666667,42.2318666667,7.43653333333,6.85666666667,3.99726666667,7.8948
638.23,5.19133333333,19.1484,13.5541333333,15.6113333333,42.2718666667,7.46573333333,6.83236666667,4.0,7.88493333333
638.56,5.2176,19.2332666667,13.5992666666,15.6702,42.3656666667,7.49866666666,6.8684,4.063,7.92973333333
638.89,5.19413333333,19.2090666667,13.5750666667,15.6508,42.3976666667,7.48993333333,6.8484,4.01066666667,7.91046666667
639.22,5.1308,19.1798,13.5085333333,15.6259333333,42.3792,7.44213333333,6.76786666667,3.93926666667,7.81666666667
639.55,5.1306,19.2384,13.5593333333,15.6668666667,42.4266666667,7.46846666667,6.806,3.93906666667,7.8268
639.88,5.22493333333,19.3489333333,13.6534666667,15.7964666667,42.5995333333,7.53286666667,6.90293333333,3.99166666667,7.89713333333
640.21,5.20013333333,19.3621333333,13.6272,15.7776666667,42.6283333333,7.54966666667,6.86503333333,3.98386666666,7.83886666667
640.54,5.20333333333,19.4369333333,13.6808,15.8461333333,42.6795333333,7.59473333333,6.88186666667,3.9938,7.85206666667
640.87,5.19386666667,19.4416666667,13.6521333333,15.8255333333,42.6499333333,7.5884,6.84226666667,3.9558,7.80946666667
641.20,5.26446666667,19.6046,13.751,15.9378666667,42.8002,7.68126666667,6.90626666667,4.04646666667,7.8742
641.53,5.35873333333,19.6552666667,13.8091333333,15.9982666667,42.7830666667,7.74026666667,6.97293333333,4.1172,7.94373333333
641.87,5.44166666666,19.7337333333,13.9085333333,16.1137333333,42.8736666667,7.82026666667,7.09843333333,4.20073333333,8.05333333333
642.20,5.44386666667,19.7776666667,13.8984666666,16.1522,42.8642666666,7.82953333333,7.08766666667,4.1866,8.04886666667
642.53,5.57246666667,19.9632666667,14.0378666667,16.3293333333,42.9869333333,7.978,7.21273333334,4.3456,8.19873333333
642.86,5.67286666667,20.0327333333,14.1036,16.3933333333,43.0206666667,8.07573333333,7.31763333333,4.44993333333,8.33873333333
643.19,5.6434,20.0543333333,14.0929333333,16.4333333333,43.0324666667,8.07373333333,7.29516666667,4.4544,8.3778
643.52,5.61733333333,20.1001333333,14.1008666667,16.4320666667,43.0835333333,8.08473333333,7.28723333333,4.443,8.3758
643.85,5.62333333333,20.1094,14.1245333334,16.461,43.0478,8.11553333333,7.3394,4.46906666667,8.43206666667
644.18,5.66266666667,20.1921333333,14.1786,16.5768666667,43.1340666667,8.155,7.36883333334,4.51966666667,8.4902
644.51,5.6872,20.2674666667,14.2386666667,16.6527333334,43.2790666667,8.192,7.42473333333,4.5458,8.55353333333
644.84,5.6576,20.2360666667,14.2110666667,16.6504,43.2426666667,8.17413333333,7.40903333333,4.52793333333,8.528
645.17,5.4422,20.132,14.0526,16.5073333333,43.1614,7.99026666667,7.22246666667,4.31593333333,8.3614
645.50,5.42246666667,20.1474666667,14.0702666667,16.4838,43.1406,7.94693333333,7.16076666667,4.28173333333,8.32866666667
645.83,5.37826666667,20.0660666667,14.01,16.4075333333,43.0333333333,7.88326666667,7.08436666667,4.20026666667,8.254
646.16,5.19013333333,19.9322666667,13.8357333333,16.2519333333,42.9296666667,7.68426666667,6.9186,4.01346666667,8.0786
646.49,5.07973333333,19.9230666667,13.7828666667,16.2198666667,42.9592,7.5554,6.82103333333,3.89346666667,7.97506666667
646.82,5.07586666667,19.9202666667,13.7657333333,16.2104,42.9772,7.50533333333,6.8008,3.86733333333,7.95033333333
647.15,4.9574,19.8351333333,13.668,16.1516,42.8893333333,7.3992,6.70053333333,3.771,7.87553333333
647.48,4.8864,19.7892666667,13.6196666667,16.1170666667,42.8728666667,7.32013333333,6.59786666667,3.68013333334,7.8042
647.81,4.86826666667,19.7850666667,13.5950666667,16.0762,42.8984666667,7.30626666666,6.6091,3.67106666667,7.8044
648.14,4.8288,19.7936,13.5795333333,16.0742666667,42.8539333333,7.27793333333,6.58873333333,3.66313333333,7.815
648.47,4.78866666667,19.788,13.5366,16.0489333333,42.7964,7.23933333333,6.5235,3.62253333333,7.80593333333
648.80,4.865,19.8694,13.61,16.1466,42.877,7.30906666667,6.57943333333,3.72033333333,7.87393333334
649.13,4.80633333333,19.8814,13.5951333333,16.1366666667,42.8909333333,7.30866666667,6.57123333333,3.72026666667,7.8864
649.46,4.78,19.9395333333,13.6323333333,16.1978,43.0637333333,7.3516,6.57,3.7414,7.90326666667
649.79,4.81713333333,19.9886,13.6537333333,16.2594,43.096,7.3864,6.5863,3.77886666667,7.89926666667
650.11,4.82333333333,20.03,13.6517333333,16.2683333333,43.0875333333,7.3876,6.56583333333,3.80766666667,7.88413333334
650.44,4.87326666666,20.0692666667,13.713,16.3282666667,43.0950666667,7.48046666667,6.61486666667,3.87646666667,7.93453333334
650.77,4.95026666667,20.1518,13.7988666667,16.4186666667,43.1950666667,7.5702,6.69713333333,3.95713333333,7.98146666667
651.10,5.04346666667,20.2998666666,13.9072666667,16.5458666667,43.3311333333,7.661,6.80453333333,4.04766666667,8.06746666667
651.43,4.95106666667,20.251,13.8349333333,16.5136666667,43.2632,7.569,6.72116666667,3.95306666666,7.9794
651.76,4.93046666667,20.2673333333,13.8244,16.5286,43.2993333333,7.53186666667,6.6591,3.92013333333,7.9138
652.09,4.94413333333,20.3125333333,13.8422666667,16.6085333333,43.4142666667,7.54473333333,6.69706666667,3.9566,7.92406666667
652.42,5.02466666667,20.3990666667,13.8676,16.6921333333,43.4535333333,7.6408,6.778,4.015,8.0042
652.75,5.00473333333,20.3540666667,13.8183333333,16.6924666667,43.3977333333,7.62093333333,6.74766666667,3.96953333333,7.9418
653.08,5.06746666667,20.4666666667,13.89,16.7956,43.4862666667,7.68533333333,6.80913333333,4.0168,8.0256
653.41,5.1258,20.5586666667,13.9786666667,16.8742,43.5806,7.7786,6.8668,4.07473333333,8.12573333333
653.74,5.15026666667,20.6111333333,14.0256,16.9774666667,43.6816,7.85866666667,6.8971,4.0812,8.2038
654.06,5.14126666667,20.5994,14.0282666667,16.9812,43.6922666667,7.799,6.85163333334,4.04953333333,8.1882
654.39,5.11046666667,20.5987333333,14.0024666667,16.9807333333,43.6882666666,7.76633333333,6.83323333333,4.02813333333,8.225
654.72,5.06373333333,20.5988666667,13.9628,16.9849333333,43.7011333333,7.72806666667,6.8294,4.02686666667,8.2168
655.05,5.11126666667,20.6636,14.0131333333,17.0392,43.7204,7.78493333333,6.86266666667,4.04333333333,8.2682
655.38,5.17393333333,20.7210666667,14.0621333333,17.1176666667,43.7631333333,7.82093333333,6.93243333333,4.10673333333,8.34306666667
655.71,5.12386666667,20.6818666667,14.0279333333,17.0789333333,43.6896,7.79953333333,6.875,4.03966666667,8.31753333333
656.04,5.0506,20.7143333333,14.0421333333,17.0878,43.7622666667,7.74673333334,6.82213333333,4.0024,8.26406666667
656.37,5.161,20.8810666667,14.1501333333,17.2186666667,43.9025333334,7.85666666667,6.93823333333,4.12,8.416
656.69,5.1704,20.9179333333,14.1910666667,17.2358666667,43.8984666667,7.86373333333,6.95523333333,4.15793333333,8.42346666667
657.02,5.10573333333,20.871,14.1280666667,17.1985333333,43.8296666667,7.79786666667,6.92016666667,4.13513333333,8.34206666667
657.35,5.15913333333,20.9379333334,14.1877333333,17.2288,43.8288666667,7.8344,6.99066666667,4.19753333333,8.3836
657.68,5.18346666667,21.06,14.2297333333,17.3089333333,43.8476666667,7.92826666667,7.0357,4.2526,8.42253333333
658.01,5.21533333333,21.1478,14.2666666667,17.3358666667,43.8902666667,7.96746666667,7.0483,4.29053333333,8.40226666667
658.34,5.239,21.1598,14.2674666667,17.3478,43.8428666667,7.9768,7.06906666667,4.2686,8.41126666667
658.66,5.257,21.1894,14.2901333333,17.3734,43.8573333334,8.01213333333,7.0658,4.32513333333,8.42366666667
658.99,5.21113333333,21.1608666667,14.2511333333,17.3303333333,43.7272666666,8.01313333333,7.03566666667,4.25506666667,8.38113333333
659.32,5.2382,21.2316,14.3097333333,17.3825333333,43.7665333333,8.0576,7.08446666667,4.30386666667,8.40333333333
659.65,5.30213333333,21.2886666667,14.3603333333,17.4512666667,43.7938,8.14273333333,7.14563333333,4.36493333333,8.46933333333
659.98,5.23213333334,21.2671333333,14.3150666666,17.4208666667,43.8126666667,8.08813333333,7.073,4.29746666667,8.40346666667
660.31,5.1958,21.2354,14.2740666667,17.4202,43.7605333333,8.05046666667,7.0387,4.25786666667,8.36886666666
660.63,5.1898,21.2794666666,14.2870666667,17.4481333333,43.7664,8.06226666667,7.03436666667,4.23926666667,8.40766666667
660.96,5.1272,21.223,14.2261333333,17.4179333333,43.717,8.01926666667,6.96963333333,4.1936,8.33373333333
661.29,5.24226666667,21.3486,14.326,17.5272,43.8907333333,8.1048,7.09436666667,4.28593333333,8.44066666667
661.62,5.25613333333,21.3458,14.3408666667,17.5548,43.8195333333,8.14986666667,7.1152,4.2788,8.48473333334
661.94,5.27933333333,21.3904666667,14.3567333333,17.5872666667,43.8785333333,8.16973333333,7.0761,4.30346666667,8.49800000001
662.27,5.2594,21.4072666667,14.3546,17.6284,43.9656,8.1414,7.06516666667,4.25406666667,8.52266666666
662.60,5.34266666667,21.5233333333,14.4501333333,17.7468,44.1149333333,8.2332,7.14236666667,4.37493333334,8.6282
662.93,5.3318,21.5585333333,14.4060666667,17.7562,44.1425333333,8.20566666667,7.0926,4.34306666667,8.62446666667
663.26,5.2868,21.5320666667,14.3828,17.7095333333,44.1478666667,8.1236,7.04403333333,4.29253333333,8.59473333333
663.58,5.3628,21.5952666667,14.4381333333,17.7781333333,44.1426666667,8.15666666667,7.10473333333,4.33586666667,8.63200000001
663.91,5.38166666667,21.6183333333,14.4288666667,17.783,44.1299333333,8.19033333333,7.11763333333,4.3168,8.63780000001
664.24,5.46666666667,21.6790666667,14.5290666667,17.8651333333,44.1886,8.251,7.18146666667,4.34946666667,8.68533333333
664.57,5.5664,21.7918,14.6066,17.9589333333,44.2869333333,8.3254,7.27869999999,4.4122,8.78546666667
664.89,5.49046666667,21.7260666667,14.5209333333,17.8908666667,44.2450666667,8.25086666667,7.1856,4.29933333333,8.7002
665.22,5.4914,21.7633333333,14.5023333333,17.9254666667,44.3642,8.2176,7.17420000001,4.28246666667,8.67193333334
665.55,5.46813333333,21.7556,14.5224666667,17.9334666667,44.3542666666,8.2758,7.21566666666,4.3118,8.71293333333
665.87,5.5104,21.8127333333,14.5813333333,17.9932,44.3696666667,8.32486666667,7.27136666667,4.37286666667,8.75420000001
666.20,5.4406,21.7784,14.5594,17.945,44.3531333334,8.28886666667,7.23073333333,4.31553333333,8.72346666666
666.53,5.43026666667,21.7458666667,14.5709333333,17.9661333333,44.3321333334,8.30086666667,7.27006666667,4.31133333333,8.74460000001
666.86,5.3944,21.7402666667,14.5026666667,17.9470666667,44.2330666667,8.27993333333,7.24126666667,4.2586,8.73746666667
667.18,5.354,21.8249333333,14.5007333333,17.9734666667,44.2675333333,8.2858,7.23726666667,4.24233333333,8.7436
667.51,5.38273333333,21.9510666667,14.5476666666,18.0781333333,44.3487333333,8.30646666667,7.27133333333,4.30933333333,8.78226666667
667.84,5.3282,21.9449333333,14.5378666667,18.089,44.3873333333,8.283,7.21853333333,4.28526666667,8.76293333334
668.16,5.2512,21.9288666667,14.5078666667,18.0746666667,44.3782666667,8.2464,7.13443333333,4.25813333333,8.71379999999
668.49,5.15793333333,21.8485333333,14.4622,18.0108666667,44.3002,8.18566666667,7.06446666667,4.2372,8.68573333333
668.82,5.1386,21.8468,14.4605333333,17.9945333333,44.2506666667,8.19953333333,7.04433333333,4.24586666667,8.70733333334
669.14,5.16153333333,21.973,14.5111333333,18.0966,44.37,8.1874,7.0535,4.24613333333,8.71086666666
669.47,5.11333333333,21.9515333333,14.4399333333,18.0302,44.4106,8.1148,6.9926,4.1794,8.63873333333
669.80,5.13826666667,21.9827333333,14.423,18.0666666667,44.3891333333,8.11606666667,6.96643333333,4.16266666667,8.66566666667
670.13,5.16526666667,22.0508666667,14.4674666667,18.0850666667,44.4883333333,8.12606666667,6.98576666667,4.18173333333,8.71993333333
670.45,5.25933333333,22.1115333333,14.5294666667,18.1599333333,44.6531333333,8.17406666667,7.02956666667,4.20653333333,8.77699999999
670.78,5.23793333333,22.0152,14.5149333333,18.1170666666,44.6488666667,8.13813333333,6.96426666667,4.1664,8.76026666666
671.10,5.1798,21.9296666667,14.4536,18.0365333333,44.6079333333,8.0968,6.91676666667,4.0908,8.741
671.43,5.21106666667,21.9829333333,14.4466,18.0849333333,44.599,8.12493333333,6.97613333333,4.15226666667,8.78459999999
671.76,5.17326666667,22.0296,14.4579333333,18.1106,44.6586666667,8.0996,6.98933333333,4.1136,8.81419999999
672.08,5.2154,22.1170666667,14.5196666667,18.206,44.7215333333,8.15246666667,7.07083333333,4.1518,8.8528
672.41,5.18793333333,22.135,14.5600666667,18.2562666666,44.7675333333,8.12933333333,7.08333333333,4.14433333333,8.88420000001
672.74,5.19946666667,22.0422,14.5285333333,18.1982666667,44.5838,8.12226666667,7.0782,4.1624,8.89039999999
673.06,5.3022,22.1415333333,14.6103333334,18.3742666667,44.5632666667,8.25406666667,7.18693333333,4.30333333333,9.01573333333
673.39,5.2102,22.1256666667,14.5336,18.3283333333,44.5943333333,8.17926666667,7.15023333333,4.254,8.94353333334
673.72,5.15973333333,22.1348,14.5172,18.3059333333,44.509,8.14606666667,7.11403333333,4.2382,8.88713333333
674.04,5.0642,22.1604666667,14.4847333333,18.3082,44.436,8.1378,7.0793,4.24346666667,8.86273333332
674.37,5.09533333333,22.2158,14.5314666667,18.4035333333,44.4461333333,8.2018,7.1562,4.33033333333,8.96079999999
674.69,5.16366666667,22.3153333333,14.6528666667,18.5272,44.5393333333,8.2884,7.20403333333,4.38113333333,9.04333333333
675.02,5.19813333333,22.3804,14.7140666666,18.5836666667,44.5797333333,8.32766666667,7.24053333333,4.394,9.1026
675.35,5.27266666667,22.4238666667,14.7504666667,18.6391333333,44.6147333333,8.38233333333,7.31186666667,4.42646666667,9.15526666667
675.67,5.19446666667,22.4593333333,14.7188666667,18.6336666667,44.6932,8.3358,7.2072,4.33,9.06493333334
676.00,5.2282,22.5307333333,14.6951333333,18.6792,44.7507333333,8.37493333333,7.21376666667,4.3396,9.07893333334
676.32,5.17913333333,22.5109333333,14.6628666667,18.6554,44.7994,8.37593333333,7.15943333333,4.25373333333,9.03293333333
676.65,5.1516,22.4726,14.6596,18.5754666667,44.7197333333,8.34126666667,7.11086666667,4.17986666667,8.99333333333
676.97,5.25986666667,22.5617333333,14.7652,18.6743333333,44.8319333333,8.43453333333,7.18326666667,4.25746666667,9.06286666667
677.30,5.28133333333,22.6282666667,14.7549333333,18.7556,44.9648666667,8.44033333333,7.1817,4.2354,9.07566666666
677.63,5.19373333333,22.6025333333,14.7306666667,18.7595333333,44.9974666667,8.36766666667,7.1181,4.15473333333,8.97620000001
677.95,5.20593333333,22.6573333333,14.7219333333,18.7642666667,45.0280666667,8.35366666667,7.10283333333,4.13646666667,8.92293333333
678.28,5.1434,22.6519333333,14.6368,18.7532666667,45.027,8.29506666667,7.06056666667,4.123,8.87886666667
678.60,5.1486,22.7552666667,14.6601333333,18.7939333333,45.1198666667,8.3084,7.02876666667,4.1266,8.88286666667
678.93,5.12986666667,22.8011333333,14.6528666667,18.8093333333,45.1712666667,8.3582,7.0097,4.14486666667,8.88706666667
679.25,5.30606666667,22.9130666667,14.7756,18.9377333333,45.2266666667,8.527,7.19436666667,4.32726666667,9.09046666667
679.58,5.36426666667,22.9458,14.8685333333,18.9853333333,45.2378666667,8.60233333333,7.25653333333,4.3912,9.13726666667
679.90,5.44273333333,23.1333333333,14.9518666667,19.1173333333,45.4020666667,8.6722,7.36636666667,4.5148,9.23939999999
680.23,5.48853333333,23.2620666667,15.0294,19.2575333333,45.5726,8.74106666667,7.4701,4.5968,9.319
680.55,5.48273333333,23.2495333334,15.0087333333,19.2586666666,45.5422666667,8.75433333333,7.4713,4.6116,9.32706666666
680.88,5.57206666667,23.3058,15.0698,19.2757333333,45.5034,8.81906666666,7.5387,4.69793333333,9.39366666666
681.20,5.6036,23.2944666667,15.0524,19.2450666667,45.5464,8.7956,7.55516666666,4.71026666667,9.41386666667
681.53,5.51406666667,23.2318666667,14.9596666667,19.1858,45.4846,8.70206666667,7.48546666666,4.637,9.33173333334
681.85,5.51086666667,23.2180666667,14.9414666667,19.1373333334,45.3861333333,8.6662,7.47786666667,4.61153333333,9.30293333333
682.18,5.43226666667,23.1010666667,14.8471333333,19.0258,45.2696666667,8.5856,7.44796666666,4.52753333333,9.2252
682.50,5.43706666667,23.0964666667,14.8499333333,19.0039333333,45.2279333333,8.52586666667,7.45833333333,4.50953333333,9.19513333334
682.83,5.30033333333,22.9514666667,14.6693333333,18.8796,45.0578666667,8.35733333333,7.2711,4.33573333333,9.07526666667
683.15,5.1702,22.8844,14.5352,18.8134666667,44.9848,8.21373333333,7.1184,4.21806666667,8.97573333333
683.48,5.19,22.8961333333,14.5802666667,18.8623333334,45.0118,8.20846666667,7.10563333333,4.20773333333,9.03126666666
683.80,5.1298,22.8758,14.5118666667,18.7704,44.9387333333,8.17193333333,6.99516666667,4.129,8.99893333333
684.13,5.15493333333,22.9906666667,14.5974,18.8665333333,45.0056,8.23046666667,7.0403,4.14926666667,9.04886666666
684.45,5.1032,22.9978666667,14.6075333333,18.9521333333,45.1864,8.27326666667,7.0293,4.11166666667,9.07166666667
684.78,5.23386666666,23.1409333333,14.7586666667,19.1446666667,45.2056,8.45133333333,7.167,4.25453333333,9.21373333333
685.10,5.24193333333,23.2101333333,14.8388666667,19.2149333333,45.2687333333,8.52846666667,7.2022,4.29286666667,9.25673333332
685.43,5.2722,23.339,14.9158666667,19.3221333333,45.5929333333,8.6112,7.23273333333,4.34073333334,9.31346666667
685.75,5.43113333333,23.4899333333,15.0503333333,19.4946666667,45.7764666667,8.7638,7.32603333333,4.49913333333,9.43580000001
686.08,5.3578,23.4087333333,15.0128666667,19.479,45.7005333333,8.694,7.21156666667,4.45913333333,9.41159999999
686.40,5.4046,23.5852,15.1638,19.6007333333,45.8469333333,8.7564,7.30283333333,4.574,9.43966666667
686.72,5.49706666667,23.6914,15.2413333333,19.6664666667,45.8831333333,8.82566666667,7.4032,4.65686666666,9.48853333333
687.05,5.44593333333,23.6573333333,15.1678,19.6556,45.8600666667,8.80113333333,7.40573333333,4.6422,9.40946666667
687.37,5.44373333333,23.657,15.1953333333,19.6708666667,45.8872,8.79026666667,7.45916666667,4.68213333333,9.41500000001
687.70,5.3406,23.5836,15.0742666667,19.5748,45.8657333333,8.704,7.36363333333,4.63213333333,9.319
688.02,5.30966666667,23.5352666667,15.0336666667,19.5206666667,45.7024,8.65746666667,7.33456666667,4.60586666667,9.24659999999
